AFP,Input,Enquiry,File,Added,N_effort,Effort
0.022134831,0.0135410745,0.018032644,0.046355594,0.024720894,0.13642554,0.120709464
0.01515931,0.015204245,-0.0085348515,0.044507146,0.019903934,0.04659745,0.032950986
0.015448173,0.016454633,0.04717256,0.021892276,0.016268892,0.033682726,0.019475747
-0.0020139776,-0.0011715293,-0.010526202,0.007883814,0.006754089,0.02979593,0.013883095
0.03214351,0.03709866,0.02259973,0.042634055,0.048159264,0.12072153,0.08745374
0.004626747,0.00662262,0.029059641,0.015056635,0.009267729,0.008011835,0.0019339975
0.037936386,0.028169949,0.14331624,0.019081559,0.055273287,0.30501667,0.2615775
0.0011474062,0.0010581054,-0.0052603306,0.011114013,0.010039771,0.052018344,0.040653776
0.0042127576,0.0014969297,0.026273277,0.024193417,0.010905316,0.01025372,0.0068181157
0.019891527,0.014611673,0.13629763,0.02418831,0.016545637,0.02379363,0.022131111
0.005552429,0.007533131,0.0034770165,0.01756689,0.0067246836,0.027398985,0.017618831
-0.007907294,0.002369184,-0.015669521,0.0031670295,4.4676475e-05,-0.00010170415,-0.0006335769
0.0049920846,0.0004582815,0.05154232,0.0127032595,0.021062916,0.104510725,0.08605392
0.00859447,0.010040838,0.036431927,0.0206878,0.01604622,0.021207366,0.014218383
0.010054624,0.009501342,0.027920842,0.019013427,0.0052162968,0.028497312,0.011946805
0.009693915,0.003977224,0.033309855,0.009331127,0.013702432,0.052728295,0.04497293
0.011311408,0.0152529515,-0.04099224,-0.0054751034,0.01591791,-0.0026376257,0.0040361844
0.005771936,0.008244427,-0.013550536,0.015056119,0.012079567,0.01879114,0.013656769
0.015742859,0.0014694855,0.05553015,0.021468733,0.01780164,0.08487178,0.074864924
0.051752366,0.047733374,0.17981394,0.0538133,0.05340451,0.17679164,0.13549045
0.0018468872,0.005482871,0.045730636,0.0039821872,0.0032663494,0.017023474,0.008304074
0.00809165,0.0060960352,0.021950964,0.013276902,0.013238696,0.03320571,0.02301649
0.0050252983,0.007468708,0.043533854,0.01696229,0.017096737,0.008698351,0.0057200976
0.011533723,0.02035217,0.09476397,0.017253079,-0.00012123119,0.036580484,0.028871343
0.020384591,0.014995882,0.04010247,0.038820665,0.0334535,0.059898734,0.053374115
0.013269316,0.008299189,-0.018230155,0.0103191985,0.015162542,0.041493323,0.033905745
0.023195356,0.016840436,0.0755641,0.029591188,0.038819723,0.061265577,0.054017346
0.033170193,0.033066995,0.048130333,0.04649817,0.05472347,0.18684092,0.15298517
0.04170116,0.01618777,0.2263867,0.02758057,0.045018397,0.0677527,0.064834625
0.013594899,0.009329209,0.06753322,0.008119636,0.009833887,0.04684688,0.047755886
0.014649749,0.0154040065,-0.044181004,0.018234637,0.024931988,0.07381369,0.052288685
0.0137617905,0.004869465,0.017301824,0.019470457,0.019622521,0.021039337,0.01815486
-0.0011754483,0.0045180507,-0.011718274,0.0063763494,0.002406599,0.023384513,0.009994447
0.015837178,0.0067543127,0.06671364,0.010877197,0.038344078,0.16443057,0.14426239
0.030998372,0.017826086,0.19418518,0.024474476,0.03902501,0.01695312,0.014861971
0.018517464,0.014507143,0.061157923,0.023182567,0.021017676,0.037236184,0.037344817
0.008715269,0.015571816,0.03599766,0.01932453,0.013778066,0.043829016,0.03620755
0.001681177,0.008985413,0.035244484,0.01187838,0.0070780013,0.006208261,0.0047055073
0.009160943,0.008827018,0.08808531,0.016238715,0.0069190934,0.012006561,0.0061209593
0.016409919,0.012116738,0.05361486,0.023947682,0.02280653,0.019148363,0.016040701
0.008325149,0.010154441,0.027186606,0.020117275,0.017304687,0.0067667984,0.00044949353
0.0036485847,0.0038654692,-0.0071053402,0.019223727,0.008460863,0.03499301,0.018071674
0.005748707,0.0025963895,0.07363746,-0.013072031,-0.0065053776,0.08234055,0.067653164
0.016843894,0.023317192,0.12847494,0.016394626,0.00043509528,0.061684117,0.04580732
0.011232037,0.017838338,0.077069625,0.011480893,0.013939945,-0.010609952,-0.013433297
0.02012864,0.013931427,0.14165094,0.023092866,0.026895704,-0.013385163,-0.011984527
0.011806275,0.01960284,0.049541622,0.013749071,0.017216979,0.075894676,0.06123476
0.00428313,0.008824205,0.10130982,0.015115579,-0.0007315455,0.017802287,0.013305023
0.009459469,0.0065681413,0.024691172,0.025394678,0.008725846,0.04986892,0.04042085
-0.0078328885,-0.0027693175,-0.023405682,0.0056243623,-0.0072368924,0.023589471,0.007937208
0.01562889,0.016634326,0.05707069,0.035502125,0.01853473,0.12002625,0.10127792
0.058824986,0.044676382,0.1840996,0.027162094,0.06329906,0.14402711,0.11203013
0.013725347,0.016350843,0.07125924,0.019883044,0.018867241,0.047030706,0.03838654
0.008805614,0.0072857216,0.054775774,0.011497281,0.015994096,0.023073588,0.014528811
0.022923695,0.019430866,0.09641341,0.018533066,0.024549173,0.06560209,0.055031765
0.01051269,0.011471298,0.0010886323,0.02905149,0.023721842,0.05702725,0.040167358
0.00552429,0.0076815616,0.019019019,0.017334923,0.016009165,0.033412687,0.01880876
0.017959787,0.013363004,0.16219163,0.015092242,0.04805783,0.25214177,0.22401366
0.022114236,0.02584432,0.13976376,0.029079437,0.01281351,0.060123608,0.04324266
0.012430209,0.010512531,0.052973963,0.031961553,0.021043533,0.013043173,0.010493334
0.0038980618,0.009728866,0.041841652,0.021389917,0.0097183455,0.008590585,0.003793463
0.004250774,0.004973851,0.018172782,0.016916193,0.011534469,0.032439753,0.02373182
4.995987e-05,0.0031804293,-0.005583008,0.026121072,0.010015078,0.03452573,0.026916467
0.000108262524,0.009373885,0.019118953,0.02374383,0.010106504,0.009542933,0.008227576
0.005762796,0.0076315925,0.019658526,0.028440546,0.007646801,0.058220647,0.03673473
0.03889539,0.032156087,0.07622529,0.0535872,0.041650824,0.13083135,0.112048835
0.018762158,0.017710732,-0.04538761,0.019029293,0.026334042,0.0129933385,0.01646525
0.0064082528,0.006567102,0.034192417,0.031717055,0.011387505,0.04130191,0.03442248
0.004071327,0.0070671774,0.048351254,0.02592086,0.014772965,0.050857663,0.039173625
-0.00097571686,0.009900628,0.05798734,0.009375765,-0.0008843476,0.018707495,0.012228496
0.0076763676,0.0063605458,0.01569547,0.013752389,0.013529481,0.02644483,0.022817306
0.0016429294,0.00335294,0.0041310964,0.015396136,0.011508141,0.05591542,0.042350125
-0.001142133,0.002168201,-0.00827138,0.00031024683,0.0017035045,0.011978359,0.00097367354
0.035669222,0.03720433,0.07532458,0.04226161,0.041121364,0.16543628,0.13094693
0.014585215,0.014899937,0.03749657,0.023636337,0.021599328,0.06501256,0.054248575
0.008016199,0.010209452,0.018441191,0.021566775,0.017160634,0.01705349,0.0075379144
0.018451763,0.009424292,0.10766023,0.03190272,0.023505697,0.033132706,0.026824504
0.003545886,0.0060309432,0.019290831,0.017712586,0.012408927,0.07056405,0.052866306
0.005833973,0.004776895,0.047094386,0.013992482,0.009833615,0.023913354,0.01661633
0.02247003,0.024812613,0.086214475,0.01709577,0.026948264,0.050794583,0.03363618
0.035143934,0.01771226,0.20858659,0.03448069,0.04278592,0.23730733,0.20494011
0.019819375,0.017307406,0.040220547,0.020227548,0.039175317,0.18752475,0.15824725
-0.00020345114,0.00015547872,0.050451733,-0.002238823,-0.0074270098,-0.010388655,-0.018545207
0.0028591044,0.007868107,0.033462193,0.021174118,0.012153128,0.026228908,0.013562448
0.0031741485,0.008428408,-0.0006662719,0.020401783,0.014930263,0.019142067,0.004679527
0.053741664,0.050568026,0.20698592,0.0571222,0.049486376,0.40350002,0.34400213
0.0047920626,0.01143338,0.050380923,0.018950459,0.01123067,-0.015556374,-0.009075338
0.028762963,0.02154207,0.15593083,0.00072313845,0.056830175,0.32042998,0.2721523
0.019065086,0.017848317,0.032881547,0.020180568,0.023612248,0.10805287,0.08765933
0.0027993731,0.003706783,0.036289684,0.0077165123,0.01005611,0.0013595,-0.0023469813
0.015075049,0.011073509,0.0009403741,0.044930793,0.026984094,0.06403029,0.05097897
0.009072117,0.006087415,0.09393505,0.023422465,0.012224579,-6.0928054e-05,-0.004048392
0.0190081,0.01870104,0.07497876,0.029501047,0.018902043,0.048101492,0.036962856
0.024138607,0.0054738633,0.15719004,0.02757014,0.031136187,0.022784706,0.020738024
0.008458521,5.5991113e-05,0.034372505,0.008742358,0.0107942,0.028066158,0.018704917
0.0012655854,0.00063136965,0.026782349,0.019348655,0.007652847,0.039904423,0.021744147
0.0024901666,0.011899117,0.027846195,0.013379973,0.009022238,0.046329133,0.031295784
0.028094448,0.0170526,0.049920276,0.029924702,0.03741467,0.04016106,0.030816779
0.032165483,0.023884013,0.22733337,0.015445196,0.023027578,0.35454547,0.29721305
0.011432973,0.015083607,-0.04614315,0.012296469,0.015891677,0.09585579,0.07367155
0.010587496,0.015418259,0.051819198,0.022418406,0.013512233,0.02045559,0.012638062
0.006874481,0.006571181,0.032996323,0.018052898,0.0148844905,0.074032016,0.06337784
0.034967832,0.024582129,0.08106013,0.045798253,0.037937053,0.06525286,0.0584906
0.0066598402,0.008739859,0.06799044,0.010118769,0.009255601,0.05723378,0.041248854
0.016181745,0.008065537,0.013562196,0.020071905,0.028293977,0.08105416,0.06657463
0.0315758,0.023413263,0.08650496,0.026722033,0.041623905,0.06836197,0.051450472
0.015320057,0.015444385,0.08205486,0.020487215,0.020852594,0.07705065,0.064034075
0.0037370604,0.00791613,-0.004427298,0.020253424,0.011972863,0.055985898,0.044857014
0.005406433,0.006452158,0.034662936,0.020543072,0.018010737,0.020302806,0.014498185
0.023827014,0.019947236,0.04724714,0.025495272,0.030875241,0.08644626,0.07220243
0.019034183,0.017198516,-0.015443011,0.048500896,0.039359562,0.03599867,0.025342118
0.008368344,0.008594992,0.026532974,0.02527257,0.017463243,0.031219527,0.021097567
0.00943758,0.011258954,0.014614105,0.02293519,0.016013196,0.039373122,0.025273249
0.004699981,0.0017346963,0.026853813,0.01274188,0.011568826,0.06275848,0.052686412
0.035937704,0.03443647,0.15510392,0.04658752,0.026229555,0.07386185,0.059638802
0.0047453362,0.008503608,0.07151435,0.022185318,0.013188772,0.052401036,0.043234702
0.0101730935,0.011477638,0.050279107,0.02416385,0.011155954,0.09364987,0.06423287
0.012072248,0.008381506,0.05020518,0.025803104,0.017630799,0.022587668,0.01704235
0.0016610697,0.007369343,0.022791572,0.014551652,0.011021156,0.026420118,0.014136385
0.0096795065,0.0076847635,0.03283992,0.015130288,0.014356248,0.053322352,0.044670608
0.0063796574,0.010724278,0.04972719,0.014084981,0.011162505,0.010971141,0.0054057967
0.011940004,0.02311207,0.04780939,0.021105096,0.023785012,0.18183447,0.14186385
0.025997186,0.021924213,0.11173985,0.041849736,0.027658707,0.13252354,0.11269359
0.0063878614,0.007444704,0.018012535,0.009604364,0.0045784097,0.071848854,0.05212753
-0.00044533424,0.003775373,0.007250665,0.010447997,0.010215091,0.06802546,0.055137057
0.0071322275,0.004487768,0.048099514,0.022328053,0.012611689,0.066993065,0.057948705
0.123675555,0.089253634,0.4108601,0.08844371,0.13356413,0.56956714,0.4920927
0.01722734,0.019985905,0.023331914,0.032991912,0.027437465,0.08474274,0.059038814
0.009816375,0.010959797,0.0404542,0.021326784,0.01429477,0.039499298,0.030387416
0.018368315,0.015167687,0.078903146,0.020355642,0.024447316,0.015387209,0.015694764
0.0034455713,0.007254107,0.03476742,0.016083192,0.009015858,0.010714814,0.0018004235
0.009755885,0.010423373,0.010242635,0.023193955,0.019974107,0.022701474,0.011001524
0.02813267,0.01733188,0.13386707,0.03430874,0.030932667,0.083595514,0.06269437
0.009713149,0.007954264,0.05253202,0.018316392,0.011737261,0.060061947,0.045888063
0.07547195,0.057848647,0.21191838,0.0557819,0.10377052,0.28338325,0.22993283
0.034090586,0.030045962,0.08826808,0.028713617,0.05066569,0.12486253,0.10100514
0.011521604,0.012870377,0.0128501095,-0.0068651675,0.013248924,0.015579689,0.015898202
0.014733739,0.016423188,0.058317635,0.024783716,0.020919135,0.03130952,0.026571095
0.0076150764,0.009930896,0.061655197,0.022206757,0.010176109,0.051712774,0.037512533
0.0015235804,-0.0019708574,0.016019285,-0.0012310902,0.0007189382,0.06372732,0.054329496
0.022970596,0.0263542,-0.029772807,0.018639121,0.029257154,0.09749279,0.06904474
0.054747194,0.034725733,0.27938002,0.023252454,0.04355496,0.045585778,0.03679448
0.0035995487,0.0049497485,0.049775664,0.021357715,0.011129102,0.022031814,0.012994554
0.0018634144,0.010054534,0.0042213383,0.016445871,0.0008168798,-0.00022157747,-0.007372679
0.005200858,0.0066315457,0.0030304566,0.020115051,0.014677998,0.046686873,0.036158632
0.007043929,0.0033732615,0.030409425,0.013016787,0.012879081,0.025864575,0.009852443
0.016333781,0.00856922,0.0076458007,0.028077904,0.022306772,0.038693156,0.026712615
0.006529282,0.007826619,0.070419446,0.01957864,0.015445083,0.015568152,0.014156092
0.012948714,0.010163473,0.0017293962,0.026845012,0.018349523,0.03584648,0.022541143
0.0033056661,0.014056407,0.03240937,0.021523818,0.017600587,0.024598224,0.01783353
0.012588776,0.010997152,0.059943352,0.023430753,0.017681895,0.0482631,0.03635638
0.001989726,0.004824344,0.040768493,0.010523214,0.009243637,0.021581415,0.014572319
0.006082696,0.007809652,0.029736612,0.012554205,0.008986291,0.026101477,0.012598846
0.02131583,0.022452619,0.04939617,0.036464185,0.033907518,0.0698788,0.05448063
0.008134733,0.010756047,0.0588272,0.020350724,0.010551669,0.017275698,0.010825243
0.012662413,0.015999539,0.11484978,0.009200078,0.007790819,0.01414491,0.0038381126
0.0051963925,0.013402054,0.027402855,0.014234631,0.015927825,0.08399432,0.06405935
0.013378487,0.0072427653,0.0633423,0.031412393,0.01682104,0.043868992,0.029636938
0.081685096,0.051866755,0.21904247,0.06561396,0.117406264,0.3785098,0.33011472
-0.0021385625,0.0030052103,0.0011297036,0.006406175,2.6901253e-05,0.027294137,0.014541041
0.0099859005,0.014294051,0.05859342,0.016966406,0.023678595,0.0051258914,-0.003122462
0.057243586,0.051721253,0.20343937,0.056931794,0.0544127,0.21466234,0.16835812
0.002424458,0.007892335,0.02141882,0.006776979,0.011890383,-0.002818768,-0.008448398
0.0029853657,0.0047323965,0.03828008,0.01673055,0.019124849,0.07419907,0.06374775
0.003044095,0.0072959512,0.055567827,0.013458417,0.0057928674,0.019369323,0.01651723
0.015614584,0.016703552,0.05077512,0.026905254,0.018694649,0.07583453,0.05933823
0.004988217,0.0060121194,-0.016530368,0.020968985,0.012981249,0.044542495,0.02391329
0.058631517,0.040826786,0.22200142,0.0461078,0.06609596,0.10838085,0.08653654
0.007402772,0.014636725,-0.017087903,0.024396848,0.011692597,0.008502977,0.004172625
0.020190451,0.017004147,0.04673062,0.04814437,0.016171606,0.078073025,0.061990853
0.0037777629,0.0026699342,0.041904777,0.009573794,0.006528897,0.06897367,0.05550133
0.013686813,0.0050947405,0.03435122,0.017737005,0.017975295,0.032681238,0.029020842
0.012906782,0.01618017,0.0069521004,0.008698518,0.020199263,0.033397876,0.018460855
0.0006931182,0.007344814,0.0074587828,0.017885033,0.013899909,0.035456806,0.019953988
0.008747141,0.014213558,0.045943275,0.030610971,0.021222455,0.030152418,0.02677
0.010711816,0.011317518,0.04909371,0.027042363,0.019421449,0.046836816,0.036108762
0.003697725,0.0040466003,-0.015348672,0.026301071,0.01174004,0.025964726,0.016796645
0.005376165,0.008771749,0.06672752,0.017319266,0.009048738,0.06713817,0.054102074
0.026254497,0.024431217,0.04890986,0.037603084,0.03576769,0.05057466,0.03436873
0.031899244,0.026576431,0.16211586,0.053201173,0.032280236,0.0692673,0.053306166
0.017838402,0.009341238,0.0051270705,0.0193705,0.033812493,0.105555266,0.08999075
0.010851336,0.008790318,0.0585164,0.01834907,0.021978723,0.09555161,0.0826184
0.005112433,0.0043877847,0.027877778,0.016425997,0.010792937,0.03298207,0.020921696
0.01718835,0.0260624,0.086677805,0.025294308,0.022239583,0.13272849,0.09885365
0.0147263175,0.011725301,0.03273568,0.013450942,0.018609842,0.014044231,0.016395874
0.013927028,0.008817395,0.08207689,0.0312182,0.020659352,0.04158902,0.03353993
0.020131564,0.017819904,0.03889245,0.047678515,0.02849782,0.028026164,0.019123554
0.003580708,0.0037103668,0.009429851,0.009278326,0.009987019,0.05571369,0.033211887
0.0147511605,0.014184637,0.028198898,0.03424991,0.021332802,0.048803486,0.03980922
-9.621866e-05,0.0059763305,-0.0007336298,0.014048376,0.0076108295,0.022480786,0.0065900385
0.008014697,0.011405557,0.008498398,0.021966249,0.014862906,0.036532275,0.022749603
0.0069448007,0.02062106,0.033186052,0.017940167,0.012098746,0.08909067,0.0715967
-8.547492e-05,0.0036352314,-0.0053670583,0.008540404,0.0072276723,0.029502146,0.019671332
0.009457061,0.00923986,0.032474983,0.030051503,0.016468162,0.061632924,0.050340373
-0.0042471997,-0.0025080182,0.058015916,0.0058602784,-0.0009267414,0.007234268,0.0016378742
0.045268074,0.04467783,0.14020513,0.038796317,0.039726317,0.34568486,0.28249824
0.0015844814,0.008112935,6.2095e-05,0.01335553,0.007104896,0.010176323,-0.00028290972
0.00020950474,0.001972247,0.018245894,-0.0004824889,0.0044092666,-0.009508918,-0.016727617
0.12793984,0.08720192,0.36203647,0.076059386,0.16985078,0.34811267,0.28967813
-0.0008074567,0.0045835227,0.022398368,0.012354844,0.015203094,0.0985432,0.07938616
-0.00015515834,0.009006627,-0.015958346,0.007442058,0.0059619527,0.027815586,0.018624756
0.012482132,0.01815156,0.060476985,0.028496094,0.011457315,0.050354425,0.03693199
0.0070862705,0.009736516,0.06901526,0.020923756,0.010779923,0.02613042,0.020080209
0.008682458,0.004002396,0.016184064,0.021668237,0.015106734,0.04616265,0.040548306
0.004676517,0.004947927,0.04722474,0.02981389,0.01042686,0.063492395,0.05282109
0.0043942723,0.009195851,0.020369753,0.017677657,0.013302594,0.027470704,0.015849218
0.009832494,0.017616844,-0.005080673,0.024736091,0.010963507,0.052680086,0.03870248
0.0024696272,0.005091261,-0.006208905,-0.0032131476,0.0068613626,0.02741001,0.015826486
0.015279286,0.017203314,0.059760794,0.012416395,0.01482618,0.06605221,0.05250225
0.027463937,0.024651043,0.033117,0.021904502,0.027264459,0.048500605,0.04449225
0.0052826153,0.0063949935,0.011385058,0.020387273,0.014523555,0.02843858,0.013944663
-0.0021428838,-0.0009674914,0.025233803,-0.0043575466,0.0005291924,0.0037677307,-0.007138705
0.00799827,0.014138466,0.009302193,0.022641122,0.010872211,0.035263248,0.01956787
0.0016426016,0.0013972819,0.022962099,0.011267337,0.0040628426,0.03260006,0.018390838
0.0563548,0.04448389,0.14873035,0.030103315,0.06336957,0.14305884,0.11528817
0.009845565,0.009310279,0.034080215,0.014415626,0.01585515,0.030902315,0.012999337
-0.001271097,0.00946849,0.009981557,0.0028812084,0.00024734065,-0.0032740077,-0.009366069
0.01761854,0.019922819,0.0203616,0.016398944,0.02222359,0.08640256,0.07354836
0.012340006,0.013876867,0.012378879,0.007372941,0.019232078,0.00924154,0.010030296
0.027005233,0.027517144,0.12045125,0.03025655,0.023854906,0.20160848,0.173945
0.008175655,0.004057247,0.07544551,0.002143519,0.01972015,0.18311779,0.15946351
0.0035165884,0.005694233,0.066409536,0.013875975,0.0030785147,0.029025158,0.020014688
-0.0016157031,0.005637318,0.03332365,0.015766837,0.0035180282,0.018740192,0.012578178
0.014557235,0.015320754,0.054905646,0.0139884865,0.013611209,0.06800514,0.05711892
0.0111417435,0.01047585,0.055180844,0.019026708,0.017828977,0.020195808,0.014571812
0.034460843,0.023780677,0.23104535,0.026485316,0.03966275,0.2822709,0.23433648
0.0013590213,0.005571328,0.013375942,0.013413358,0.010128956,0.019320967,0.007879371
0.018371483,0.013463512,0.077196285,0.025182586,0.022011703,0.06891745,0.05350286
0.014239974,0.008762334,0.008055387,0.041686032,0.015201602,0.027399804,0.020559814
0.012596577,0.0069222413,-0.028263647,0.029129207,0.022403205,0.084260315,0.06819908
0.022810457,0.023729376,0.058504127,0.042929124,0.01998859,0.09869641,0.07488096
0.01485512,0.004888065,0.0056724213,0.03743637,0.02584094,0.050358757,0.04247466
0.001063522,0.009916114,0.08767921,0.019704547,0.00041160174,0.10632462,0.07660395
0.0037148409,0.011679878,0.029670242,0.028911274,0.0146737285,0.085953325,0.07150756
0.005319806,0.0027919002,0.012170928,0.014023568,0.006705759,0.04865615,0.03443895
0.0066176206,0.002840627,0.01193534,0.012415285,0.009697106,0.017431254,0.010557063
0.019175004,0.017618842,0.08998065,0.02155324,0.020919146,0.031856168,0.0247106
0.014524199,0.017135128,0.008778554,0.021756183,0.019622283,0.044114772,0.027946621
0.045517847,0.021959163,0.20426539,0.053465717,0.060275733,0.0381951,0.033114113
0.0060544405,0.007697232,0.0099349655,0.031457555,0.013623694,0.054886233,0.0522529
0.043858934,0.036998857,0.085764855,0.059431158,0.058523133,0.21410589,0.18040858
0.017264143,0.025357988,-0.017329786,0.01009323,0.025742853,0.031316962,0.0261578
0.009139401,0.009072229,0.009022995,0.013245341,0.013451029,0.079521574,0.06497924
0.0040049106,0.008727036,0.042265877,0.018638603,0.010594655,0.011430774,0.0069403294
0.014615624,0.014549412,0.023022406,0.03726056,0.020093208,0.036493037,0.030455232
0.028368745,0.024417479,0.093604095,0.04114759,0.032760367,0.240428,0.21786132
0.0038948376,0.006782282,0.024742786,0.015108013,0.0071925838,0.037426386,0.029560927
