ID,AFP,Input,Output,Enquiry,File,Interface,Added,Changed,Deleted,PDR_AFP,PDR_UFP,NPDR_AFP,NPDU_UFP,Resource,Dev.Type,Duration,N_effort,Generated_Var_1,Generated_Var_2,Generated_Var_3,Generated_Var_4,Generated_Var_5,Generated_Var_6,Generated_Var_7,Generated_Var_8,Generated_Var_9,Generated_Var_10,Generated_Var_11,Generated_Var_12,Generated_Var_13,Generated_Var_14,Effort
0.501907,0.09052728,0.12179123,0.06133044,0.34292895,0.0959557,0.43987772,0.095083594,0.12298245,0.5009223,0.12543602,0.11333061,0.14040911,0.12412,0.08568487,0.2544365,0.23594776,0.10053684,0.4122162,0.4623077,0.31419182,0.32771158,0.64324856,0.50720096,0.50643086,0.46489677,0.5138025,0.3352871,0.61259866,0.27730954,0.41897774,0.5822134,0.09952775
0.41240588,0.13686304,0.12637399,0.1371488,0.33597398,0.09193283,0.39066765,0.11719976,0.18349421,0.52254456,0.058179602,0.042557865,0.07253443,0.06115002,0.0723624,0.37987614,0.32260627,0.042601455,0.5787077,0.61080503,0.67474747,0.50098515,0.64696765,0.57560015,0.5404961,0.39208293,0.8545866,0.58202744,0.40509126,0.5453497,0.74286556,0.44935447,0.05978883
0.49236777,0.21658656,0.18243656,0.18342124,0.4059273,0.23267044,0.62217206,0.23386386,0.10348955,0.61624885,0.03215049,0.04502698,0.035278864,0.030500356,0.23411176,0.35954788,0.34547308,0.09045339,0.29412556,0.43440557,0.4888916,0.36925983,0.542176,0.3758552,0.37036416,0.5891765,0.63272,0.53936386,0.45894104,0.44264567,0.6058483,0.6348934,0.10123794
0.3860485,0.1098616,0.123291634,0.053111937,0.41708875,0.08699532,0.37625486,0.08085196,0.16211876,0.6850177,0.16301537,0.14862034,0.16418537,0.1584818,0.02071353,0.22245668,0.31279898,0.075126134,0.5339904,0.4101076,0.37996483,0.46149063,0.62519693,0.47783995,0.6068335,0.43629134,0.5234318,0.29759884,0.2818523,0.37010944,0.48204517,0.30218372,0.08361283
0.4084402,0.070842415,0.10386235,0.07524997,0.23079443,0.09077501,0.4694176,0.072866395,0.16285452,0.58641845,0.11223017,0.09380516,0.11825985,0.10200795,0.15032063,0.4307288,0.21565011,0.08685721,0.37520504,0.5037081,0.40868187,0.35165358,0.53367186,0.55333877,0.60977376,0.57018423,0.5064516,0.38463116,0.39578414,0.42524707,0.52147293,0.44894797,0.09004239
0.49523732,0.1379976,0.16393688,0.10903992,0.25081882,0.22993101,0.45499358,0.141594,0.14960001,0.8047819,0.35020792,0.30944884,0.33611462,0.30705547,0.030212145,0.18164948,0.43580937,0.21130902,0.3507204,0.4131167,0.43954277,0.2861929,0.6209879,0.4483447,0.6597418,0.5060742,0.53040695,0.29932594,0.53562367,0.31002927,0.47127724,0.4107473,0.21033958
0.6288506,0.29146862,0.28196803,0.23367716,0.6346502,0.15148598,0.27520728,0.09810211,0.54055053,0.77383494,0.35418668,0.38029033,0.33311465,0.3828196,0.02700777,0.37211138,0.30219942,0.51847726,0.54079866,0.40801406,0.44358063,0.77703714,0.7598777,0.40012765,0.36613575,0.5347915,0.54408264,0.37144852,0.756838,0.48419476,0.5892916,0.48743445,0.526177
0.38547733,0.22815937,0.27960038,0.098451026,0.44910115,0.27656144,0.5351181,0.19917545,0.20744982,0.72347146,0.34408608,0.34392968,0.32118225,0.3417675,0.029224068,0.43038157,0.5205853,0.50292003,0.31069326,0.42878556,0.31457138,0.66789436,0.6782718,0.53677535,0.6887006,0.62347996,0.35829163,0.21244049,0.7259775,0.25540495,0.39809036,0.45352602,0.5042666
0.81618094,0.13688968,0.14964363,0.10204495,0.37046146,0.16658159,0.53274447,0.14317645,0.13155513,0.48449624,0.41512123,0.40547466,0.36509588,0.3658393,0.038869668,0.47604555,0.36826968,0.33572003,0.3254118,0.41852212,0.3191452,0.29693413,0.38666797,0.63144326,0.518888,0.8221775,0.45085526,0.27406216,0.40131763,0.3236251,0.43702984,0.47805178,0.3434172
0.30222106,0.13118976,0.13856477,0.16018622,0.25237557,0.07194896,0.560766,0.11193102,0.16170391,0.6880144,0.28823602,0.27444425,0.27707422,0.2712735,0.14705206,0.3356719,0.3024251,0.25471997,0.39751244,0.53338766,0.47089863,0.58894444,0.64467,0.48831153,0.55633706,0.4884762,0.59563255,0.44779587,0.5235309,0.5243138,0.5225153,0.38878685,0.252985
0.58729625,0.3217067,0.2309139,0.35711288,0.31882605,0.2764765,0.7723596,0.32167187,0.090317145,0.66147524,0.13676596,0.12243586,0.1421502,0.114557184,0.20126209,0.3718087,0.7147857,0.2618505,0.37735128,0.5137212,0.5247297,0.29136133,0.7723036,0.45365858,0.45047334,0.49094385,0.4979124,0.4896469,0.56624496,0.5134059,0.5639887,0.5422758,0.27901748
0.46721342,0.15245672,0.13410257,0.14638929,0.41639662,0.13763857,0.38102826,0.11388905,0.19853297,0.6652368,0.16683324,0.14536993,0.1548554,0.14791493,0.022429053,0.25672936,0.37918097,0.117882356,0.3741727,0.5759258,0.3340311,0.56797314,0.60683537,0.54059935,0.53323925,0.57598984,0.4751854,0.28662968,0.56589484,0.30624366,0.42792797,0.444277,0.12927592
0.72837925,0.10540666,0.052685108,0.0937191,0.32009482,0.122556,0.5209405,0.09051261,0.1362206,0.59910095,0.14118534,0.15342076,0.13766627,0.13016051,0.19482522,0.39297673,0.4423147,0.0904239,0.5808768,0.45141745,0.3976984,0.3505435,0.62847114,0.2455163,0.7237541,0.48451957,0.5910444,0.4599018,0.46715963,0.66447246,0.6533146,0.65465343,0.10417133
0.27362174,0.101198986,0.1040962,0.10716398,0.27674296,0.12759724,0.41940054,0.10643382,0.1284782,0.5387288,0.26824903,0.24927753,0.276894,0.2624548,0.025035778,0.35700542,0.338405,0.19523908,0.44047308,0.50218606,0.3915043,0.4312725,0.5847547,0.5089543,0.6108533,0.4565886,0.5405121,0.40496635,0.5708046,0.24252892,0.5009327,0.43582642,0.18807347
0.36466944,0.20615679,0.23489773,0.19414723,0.2563621,0.1715185,0.52401984,0.20476682,0.10608847,0.6491685,0.12561116,0.1185757,0.11339423,0.11779751,0.016629178,0.5093447,0.5810589,0.15047184,0.5117383,0.5551684,0.4601097,0.5755129,0.68651867,0.5968659,0.7417171,0.37174287,0.45390606,0.36699677,0.54053694,0.62510693,0.60805035,0.38818502,0.16594869
0.32534885,0.16533944,0.1684373,0.14456998,0.23651126,0.17898437,0.63312995,0.14457843,0.16371417,0.71224886,0.11594709,0.093708746,0.12135506,0.09961201,0.14234415,0.2595133,0.38832378,0.12729968,0.42056465,0.50062823,0.43128777,0.32905674,0.5741327,0.41219664,0.66585666,0.5386255,0.51132774,0.427145,0.47002384,0.5911826,0.55410767,0.46411097,0.14250414
0.59938693,0.16539422,0.0700968,0.14438516,0.4334571,0.15076132,0.52523315,0.11720073,0.18659157,0.7877852,0.12617181,0.13371223,0.10680395,0.123872176,0.028028969,0.3206401,0.38438556,0.14777443,0.49733067,0.6457827,0.4072733,0.60147524,0.6659272,0.5364015,0.4547462,0.5645013,0.5820255,0.416152,0.52108055,0.5661566,0.6286955,0.74153805,0.1680463
0.67441,0.15892658,0.18897706,0.070092455,0.49782956,0.13362795,0.4998184,0.16479948,0.104580775,0.61505705,0.6228532,0.63024986,0.6066117,0.6138534,0.04468074,0.2463052,0.3399673,0.61715394,0.4086256,0.32320666,0.3683815,0.5065737,0.5133445,0.3668356,0.5951484,0.6137886,0.38004208,0.421566,0.6126645,0.5426457,0.43863964,0.54982007,0.6028792
0.781909,0.1546305,0.1868225,0.17618492,0.30847108,0.15319197,0.5721019,0.19327046,0.103053704,0.547534,0.009120336,0.01489321,0.0235094,0.013948207,0.055116445,0.3849557,0.33475745,0.081653655,0.24746752,0.4111848,0.38078117,0.31555843,0.46910214,0.4742713,0.43551597,0.602569,0.5355749,0.4292841,0.5135201,0.0,0.5156174,0.89216745,0.08394031
0.78116405,0.1609703,0.18970677,0.13183331,0.37714148,0.09674972,0.5347779,0.13339864,0.15710211,0.62713397,0.035470866,0.039638586,0.06886422,0.07280189,0.03466834,0.3805109,0.39770263,0.068535075,0.12564611,0.5535283,0.12732601,0.508646,0.57629776,0.6198652,0.479589,0.55855274,0.32892513,0.17917824,0.6265441,0.3705443,0.3281517,0.8627411,0.05687326
0.39407936,0.2836932,0.28106257,0.23824112,0.50336725,0.17024957,0.5266741,0.21989319,0.25045937,0.5164703,0.20631485,0.20866036,0.19344431,0.21411636,0.021714818,0.2766569,0.23039213,0.38046762,0.5360975,0.52457356,0.5108681,0.55878115,0.5452354,0.56270766,0.62578046,0.4961324,0.6257715,0.42370033,0.6396383,0.3355472,0.61265945,0.23932388,0.39078975
0.5101249,0.1662378,0.08172607,0.17240645,0.35904914,0.14787719,0.60908264,0.13802773,0.14680502,0.58731055,0.085974336,0.09637914,0.08341649,0.07748943,0.4061822,0.25999054,0.48231757,0.12468268,0.5194731,0.6032016,0.26899338,0.39111853,0.56802106,0.34391618,0.7664857,0.5023595,0.36262608,0.4281206,0.5441438,0.6678568,0.5174618,0.5250288,0.14208283
0.3138162,0.95359683,1.0000001,1.0,0.63788646,0.70397264,0.81706166,0.7692248,0.4723408,0.37958497,0.13971348,0.15699753,0.1623036,0.16439348,0.07328798,0.36746508,0.52909094,0.7554138,0.58349466,0.57758975,0.3631134,0.7870941,0.7349591,0.47383857,0.540971,0.6411147,0.20330429,0.43725395,0.8286964,0.5874561,0.38586235,0.8636668,0.764361
0.51585925,0.30153134,0.3421776,0.17521966,0.6615032,0.21071802,0.4324356,0.14381893,0.5074489,0.63941383,0.16273493,0.20074743,0.16498798,0.2051195,0.0077031865,0.12320778,0.29068702,0.45450988,0.73732615,0.56493974,0.526,0.65875864,0.6931019,0.4534123,0.5619705,0.540912,0.7509432,0.5477505,0.85995746,0.57483137,0.6129494,0.28306782,0.45546523
0.4185252,0.16127858,0.21168077,0.07511181,0.44758052,0.17640166,0.47333115,0.18190092,0.103103064,0.3510192,0.13324979,0.13802855,0.15513133,0.16645281,0.026768036,0.43417197,0.09333102,0.20481138,0.35801697,0.39062047,0.3336916,0.49775267,0.5620253,0.65175724,0.6263902,0.5911432,0.5914631,0.378397,0.6121718,0.2187891,0.47074795,0.5001048,0.20452988
0.5312716,0.087459415,0.12195988,0.1250312,0.12712088,0.12449147,0.41517386,0.08639671,0.14301196,0.67685485,0.32215226,0.29948387,0.27375185,0.25476968,0.13892516,0.447301,0.5354475,0.15750529,0.51465607,0.5464771,0.5226946,0.40863943,0.7944176,0.65658736,0.5948938,0.61564803,0.5639105,0.39477444,0.5938443,0.45683014,0.47843933,0.54877603,0.17023098
0.47335455,0.22402531,0.1754826,0.30866605,0.32075658,0.10517649,0.5172697,0.15192422,0.29554567,0.5415802,0.18107764,0.18531367,0.15195167,0.14912838,0.3095104,0.30949757,0.5376121,0.23105295,0.332829,0.3141718,0.31207943,0.2074461,0.48324156,0.26944566,0.48540473,0.53538406,0.4316864,0.42829132,0.68061554,0.3135637,0.54904747,0.65600777,0.26210722
0.38984498,0.24299696,0.25273436,0.41348532,0.2160259,0.06506849,0.5006254,0.16748503,0.29609028,0.62154144,0.11200762,0.10124498,0.10305964,0.09247301,0.14486526,0.37538645,0.47515202,0.17879559,0.5239444,0.63654757,0.28328896,0.5369034,0.7396014,0.51147366,0.24596408,0.62389743,0.38433552,0.37264442,0.5384756,0.59190917,0.49716568,0.71442086,0.20159629
0.6138035,0.29563314,0.42590064,0.031002084,0.6702559,0.22759312,0.57007855,0.2209141,0.22483873,0.79626334,0.5298053,0.55900687,0.50881404,0.5580179,0.036616825,0.24943021,0.44766334,0.8210882,0.37897396,0.47217035,0.29269314,0.90295506,0.63109946,0.5190871,0.35927197,0.9592891,0.43652058,0.32029057,0.91287065,0.5567217,0.3920126,0.8823533,0.80208045
0.43343455,0.19574526,0.25914344,0.21312514,0.26886758,0.11749089,0.5636577,0.17665014,0.20311007,0.5605202,0.38865933,0.3723266,0.37776828,0.37186086,0.015379873,0.3467694,0.30959827,0.44367924,0.47124052,0.445791,0.5174675,0.5029535,0.5713043,0.48483205,0.5365634,0.6767928,0.6227541,0.4446392,0.48130524,0.4673307,0.60193634,0.34322894,0.43396518
0.16922966,0.12908012,0.16483083,0.13623609,0.3294655,0.11187117,0.41403997,0.11205657,0.18293521,0.7080085,0.14354132,0.12166206,0.13489513,0.117922164,0.019260403,0.15346578,0.47952333,0.122939706,0.41504812,0.52873206,0.33201122,0.41412306,0.7185054,0.4814036,0.81017053,0.4490825,0.43152142,0.21203518,0.7158767,0.3427168,0.3670416,0.5665233,0.12593864
0.593742,0.22093904,0.22711623,0.25196505,0.29170364,0.17666787,0.4952675,0.22794876,0.13386853,0.49501348,0.1313813,0.1247384,0.14501911,0.1421236,0.021516848,0.29690236,0.278111,0.21798123,0.48120594,0.48894453,0.5166931,0.4741516,0.73011494,0.534446,0.5511032,0.59153724,0.6133318,0.45111084,0.5671073,0.44465733,0.598526,0.5809767,0.22598828
0.38307628,0.08688205,0.09709893,0.11418873,0.27345002,0.036520727,0.4716406,0.080010094,0.13909757,0.56616133,0.07856877,0.072459936,0.09004069,0.07931596,0.015082255,0.23791818,0.29177412,0.07421167,0.5724225,0.6324568,0.39462566,0.5770197,0.7134435,0.4320538,0.51866066,0.56848514,0.5264425,0.3963623,0.63694406,0.5375823,0.5037117,0.43448922,0.06836668
0.45602316,0.1158369,0.17381483,0.14185576,0.22982892,0.060922775,0.46080545,0.0902502,0.22021458,0.6064275,0.381188,0.35811168,0.37278762,0.36470586,0.023233864,0.24641383,0.27484614,0.32084244,0.4707985,0.53828335,0.39774036,0.6342964,0.72877717,0.47153378,0.48220435,0.55621606,0.580987,0.3369484,0.6499091,0.3042766,0.4413805,0.42932937,0.31677726
0.7392142,0.20121393,0.22094679,0.15614086,0.45476618,0.12463732,0.66355026,0.21030182,0.16729014,0.5075185,0.5035645,0.51158595,0.48522475,0.50475144,0.05075999,0.25436634,0.38469785,0.6562966,0.5551281,0.6104691,0.74407005,0.7816334,0.6617737,0.7374675,0.52774704,0.5913063,0.87441444,0.7363844,0.7191141,0.41336226,0.8408613,0.3936747,0.6399093
0.28406692,0.16743973,0.24962363,0.15685749,0.36175382,0.050998084,0.39523223,0.13833351,0.21544427,0.4843355,0.5440354,0.52863824,0.5271155,0.516185,0.01640104,0.42847645,0.42518783,0.4671676,0.5510292,0.51661396,0.5629511,0.5019951,0.48353505,0.3426869,0.45857018,0.62899935,0.6968851,0.5968256,0.61495996,0.52128804,0.68152905,0.46408424,0.45581305
0.5621705,0.08458791,0.1330517,0.08881738,0.3806358,0.06145887,0.25004572,0.058771454,0.14162385,0.5358474,0.70978546,0.6951145,0.6864709,0.6727292,0.0010217857,0.3734486,0.22251514,0.22536102,0.29433155,0.3521843,0.08225441,0.36627007,0.35844374,0.2584467,0.525517,0.8181286,0.161973,0.14898014,0.59679717,0.74234664,0.17653084,0.6244812,0.19044165
0.2305961,0.21748713,0.25175098,0.2625235,0.27949834,0.08725518,0.6036116,0.1841115,0.21688324,0.6695627,0.38613543,0.3750866,0.3574451,0.36038864,0.044903073,0.49642512,0.3911792,0.510523,0.3109746,0.25813937,0.5791788,0.40709257,0.43701243,0.5280235,0.3002993,0.6330365,0.68656254,0.45350838,0.6252218,0.17286432,0.51391697,0.69856167,0.5101346
0.5835072,0.21032059,0.2603969,0.08419061,0.51954883,0.14783765,0.43507874,0.15026028,0.18952894,0.71140444,0.1266064,0.117104374,0.116090074,0.12306725,0.013278778,0.26633656,0.47918934,0.08746206,0.30135107,0.4806068,0.21734428,0.59281635,0.4772799,0.48487258,0.6646379,0.4505676,0.34132767,0.10841656,0.44722295,0.31423378,0.35329056,0.67193973,0.10066372
0.24445999,0.28458807,0.41338515,0.284859,0.51939607,0.06281878,0.30390757,0.05305857,0.72903883,0.94097114,0.33582023,0.35436708,0.30251768,0.31814754,0.0126134,0.07643768,0.20737779,0.62989485,1.0,0.37818742,0.7324524,0.37391806,0.5430522,0.44023442,0.45329106,0.6775093,0.8274164,0.7021189,0.4284505,0.27696705,0.6320381,0.44677734,0.6207107
0.24617904,0.11780894,0.19830158,0.06468717,0.41106582,0.15218987,0.2724343,0.067515545,0.3230127,0.5028006,0.14710881,0.12539028,0.15430039,0.14356059,0.017345369,0.22612743,0.17042899,0.08182831,0.56897783,0.4915564,0.37870407,0.5414729,0.70998573,0.5706706,0.75168884,0.5434987,0.5023041,0.30022812,0.5301726,0.25317478,0.4408064,0.24838713,0.08721092
0.3258806,0.10724953,0.097678795,0.08503261,0.40288323,0.07514775,0.44461623,0.09945261,0.13750163,0.6934735,0.13574316,0.1224586,0.1260135,0.11446823,0.043733865,0.22146702,0.47071436,0.09303109,0.63467693,0.6557815,0.47527027,0.5456414,0.72403693,0.4753878,0.51087314,0.4686504,0.6248436,0.43675995,0.48865816,0.43557107,0.6071453,0.39879,0.103858486
0.62522507,0.14455828,0.16748673,0.12317246,0.28786075,0.14580132,0.61160934,0.14760941,0.12243257,0.66701216,0.11684525,0.10938738,0.13283928,0.12360571,0.08427659,0.41987568,0.34577876,0.12598404,0.23744345,0.49729586,0.16534805,0.37656498,0.71629167,0.41022825,0.6797918,0.36436257,0.29700565,0.19591904,0.58124363,0.39492667,0.3246746,0.7996825,0.1361529
0.60840833,0.10278101,0.085216135,0.084153056,0.26674804,0.122666046,0.532766,0.097396836,0.12360581,0.4631316,0.15843989,0.16780981,0.15794164,0.15616788,0.32391033,0.38034683,0.30520993,0.12674767,0.34474564,0.4101205,0.28975487,0.32182026,0.524626,0.32735395,0.47986293,0.5178722,0.42533684,0.4522171,0.559845,0.55462897,0.5140276,0.62570727,0.14501081
0.26023495,0.19939965,0.20928103,0.16107477,0.18281138,0.2874596,0.6119082,0.19943558,0.10005979,0.7390133,0.09881878,0.09268971,0.10715569,0.10071232,0.034057893,0.42790288,0.38372505,0.15081374,0.28453064,0.41142535,0.45425606,0.4460516,0.47752905,0.5265038,0.57485723,0.5378234,0.5014324,0.45457554,0.35399964,0.31606948,0.56584454,0.59327126,0.16537122
0.3743619,0.14281538,0.06969252,0.111557335,0.28166962,0.22864555,0.6777961,0.14350137,0.12380355,0.7900413,0.10228858,0.09233481,0.120829254,0.10841514,0.11765822,0.25287545,0.26112172,0.13980548,0.41793966,0.46448112,0.46469402,0.31317806,0.7764802,0.45637488,0.609723,0.58155334,0.61871433,0.4526329,0.5785897,0.46760464,0.5403271,0.71738064,0.1509432
0.09476249,0.19559342,0.19838724,0.20012818,0.2483363,0.23315257,0.6686306,0.22528878,0.09121361,0.5041489,0.06129782,0.054080438,0.0603711,0.03989095,0.17596881,0.2808193,0.3762665,0.124059156,0.6167989,0.6385927,0.5481043,0.4929304,0.62730384,0.5527792,0.5842806,0.55134106,0.6255932,0.545661,0.52017295,0.6166035,0.6140728,0.27007884,0.12432931
0.42170337,0.1923776,0.18893152,0.18120013,0.24643777,0.18006343,0.57544494,0.1953811,0.09944367,0.6167749,0.11207667,0.10578008,0.11647405,0.113175444,0.02071753,0.34492707,0.5743449,0.12454994,0.40908003,0.52084947,0.5242834,0.577755,0.6816411,0.49865842,0.6927239,0.41510826,0.56803894,0.44745445,0.6049912,0.5369241,0.63747597,0.33199167,0.13223301
0.71655405,0.18915156,0.13645458,0.28134158,0.31428367,0.10096526,0.4773452,0.13973135,0.23259589,0.51333314,0.092865855,0.10040553,0.08549939,0.08030791,0.23304404,0.38083512,0.56303084,0.13550192,0.38548374,0.45042205,0.36261177,0.38403082,0.6390419,0.3761003,0.42674425,0.63566244,0.5152502,0.45182228,0.6311353,0.46231186,0.5162115,0.74391294,0.15394087
0.4626147,0.22342595,0.23316792,0.1815805,0.4460811,0.14766018,0.47175604,0.1970126,0.14321975,0.66395456,0.15909822,0.14688696,0.14211525,0.13934268,0.029159583,0.4478859,0.62749344,0.1598061,0.25482845,0.537472,0.2478857,0.4359126,0.52729607,0.4956007,0.7153269,0.29558092,0.3224411,0.2051382,0.5223567,0.24516022,0.3841486,0.5711218,0.18486567
0.35711357,0.09043673,0.1220886,0.10366549,0.18042554,0.16660872,0.34028476,0.07554115,0.18256968,0.81025195,0.21757384,0.1981946,0.20676522,0.19898956,0.034482036,0.3700693,0.42158273,0.11609964,0.29773235,0.44454217,0.28866577,0.48835897,0.72696185,0.422369,0.5832233,0.621295,0.3997736,0.20069504,0.46601966,0.29880416,0.34307957,0.5518242,0.12883012
0.4446886,0.13038358,0.12302421,0.07416719,0.42697597,0.12518823,0.5471586,0.14452651,0.089578,0.6175158,0.05556052,0.049365733,0.07021925,0.058494788,0.1151159,0.123600274,0.3878232,0.06727051,0.6129422,0.61209106,0.48045635,0.59862137,0.7285366,0.44864607,0.59448946,0.4311953,0.6556902,0.47429943,0.54339075,0.4834671,0.5838289,0.39716578,0.07263101
0.5829365,0.10711017,0.13215844,0.15391488,0.18322556,0.11641374,0.3851692,0.093659356,0.15091793,0.67189324,0.16887061,0.15763731,0.15195303,0.1415338,0.035379797,0.30394453,0.500427,0.09754983,0.50057125,0.62837005,0.3879099,0.5960107,0.7195847,0.4300456,0.5811363,0.5420021,0.5167475,0.32188988,0.6640929,0.58471525,0.47746754,0.29471666,0.101997435
0.598928,0.08501884,0.04966761,0.095555305,0.2852242,0.1367886,0.45836952,0.0776326,0.13581884,0.57794267,0.39875004,0.37801304,0.35999584,0.35025197,0.059218697,0.31132358,0.38490108,0.15921363,0.40125847,0.47232795,0.2559471,0.46892452,0.526484,0.510525,0.5675103,0.52725637,0.37860775,0.27419662,0.38185072,0.39139903,0.36454582,0.40874436,0.16492048
0.10481676,0.19341353,0.17483133,0.14376989,0.46027935,0.16843146,0.6339526,0.20581958,0.12642656,0.44748005,0.2764689,0.26396433,0.2321155,0.20211369,0.50992864,0.42865264,0.7781012,0.3291549,0.6990423,0.40221667,0.632267,0.36254692,0.72438216,0.30718255,0.66458875,0.57745206,0.5894375,0.59533215,0.57036626,0.5434102,0.6665125,0.3512638,0.3637359
0.38847193,0.17339504,0.33028412,0.12940176,0.2543651,0.14975186,0.4369394,0.21971637,0.0947976,0.6392393,0.6094446,0.5836543,0.5375134,0.5227184,0.17569794,0.54312325,0.6130947,0.46065414,0.54553366,0.38454366,0.58615017,0.4205718,0.5780866,0.5758786,0.4645172,0.37552553,0.6969719,0.56117344,0.31578186,0.40716124,0.6522436,0.49797547,0.47478178
0.49423748,0.13519308,0.11823841,0.08457209,0.29573908,0.15706468,0.56085247,0.11767067,0.14642866,0.5714092,0.20558883,0.19861576,0.2123057,0.21343741,0.1692922,0.26073954,0.20335454,0.17567536,0.50667477,0.51232076,0.46184063,0.59375525,0.64851975,0.4874866,0.68618834,0.41414636,0.5291405,0.3902235,0.41792333,0.5028006,0.5282326,0.34743434,0.18451071
0.4724664,0.07937156,0.078620136,0.10192561,0.22630924,0.09972503,0.3721289,0.059490815,0.15949051,0.7293253,0.18096882,0.16529569,0.17922877,0.1689393,0.0220364,0.2476548,0.33085614,0.110100105,0.35697556,0.43745852,0.47579002,0.46120787,0.5810013,0.5053916,0.61807597,0.59972095,0.58048916,0.36572456,0.4048116,0.41593456,0.48125172,0.33242264,0.10835883
