size_D,duration_D,app,har,dba,ifc,source,nlan,telonuse,t01,t02,t03,t04,t05,t06,t07,t08,t09,t10,t11,t12,t13,t14,t15,Generated_Var_1,Generated_Var_2,Generated_Var_3,Generated_Var_4,Generated_Var_5,Generated_Var_6,Generated_Var_7,Generated_Var_8,Generated_Var_9,Generated_Var_10,Generated_Var_11,Generated_Var_12,Generated_Var_13,Generated_Var_14,Generated_Var_15,Generated_Var_16,Generated_Var_17,Generated_Var_18,effort_D
0.36080518,0.25389767,0.17256598,0.19587885,0.090427876,0.13833535,0.39306805,0.42565823,0.6961004,0.0963707,0.07949096,0.36509836,0.09008002,0.15597025,0.30400032,0.19237588,0.05560878,0.2091043,0.2091861,0.25132275,0.11182067,0.09939715,0.055401057,0.13775608,0.12076828,0.48602474,0.22623882,0.21128023,0.034078665,0.021034002,0.3169461,0.16838627,0.23469721,0.26889133,0.07407738,0.276449,0.21056293,0.19392906,0.017248854,0.15212913,0.33619928,0.26135388,0.29327738
0.2581063,0.18140054,0.13263808,0.011961013,0.06115985,0.049426198,0.18751255,0.14801452,0.40350282,0.24004179,0.21007246,0.33467045,0.08471376,0.04185012,0.15171216,0.2830975,0.30231008,0.15491366,0.12537476,0.023127705,0.11144373,0.2028659,0.2345354,0.11630562,0.06626651,0.20097756,0.02169758,0.055214517,0.40715712,0.37353593,0.084631324,0.49551395,0.042528495,0.05082838,0.44321722,0.05728968,0.028645784,0.033939317,0.33748126,0.47832274,0.135131,0.04574038,0.27473524
0.16042452,0.058786195,0.01693371,0.09839092,0.07699382,0.15659249,0.4134176,0.234569,0.61231095,0.028164744,0.041592807,0.16721132,0.056170583,0.062981665,0.40984815,0.017239898,0.18858162,0.05652465,0.038796812,0.09296176,0.038104445,0.063596845,0.06702176,0.021121025,0.06468272,0.3229052,0.035636187,0.0274769,0.23758823,0.1684375,0.12436102,0.44528788,0.050562218,0.084245995,0.32556844,0.1317058,0.03546904,0.016351968,0.15441333,0.37118882,0.13538675,0.11484465,0.10727369
0.22394374,0.12799159,0.07629602,0.12490569,0.08795595,0.14449179,0.40110832,0.3009888,0.6373545,0.049612433,0.07245988,0.24487753,0.05204004,0.076874495,0.32777423,0.07904293,0.07880369,0.1027679,0.115154445,0.13761617,0.04424551,0.060851753,0.044201612,0.059527665,0.07979056,0.37581587,0.103242695,0.084307946,0.15897182,0.105794966,0.1986275,0.32861733,0.1221043,0.14571473,0.22217661,0.18126896,0.10477154,0.07320875,0.099481836,0.29064468,0.20044893,0.17053515,0.18387763
0.172799,0.10808572,0.07724787,0.16981731,0.17812753,0.27915615,0.49483782,0.26425284,0.669634,0.058017433,0.10869247,0.17963465,0.109148026,0.12955585,0.4816932,0.07578179,0.25805417,0.088404134,0.09958413,0.14441197,0.11182681,0.1680541,0.1317681,0.0954617,0.17397377,0.3601017,0.109981924,0.073246814,0.26945776,0.17543657,0.16654705,0.45573157,0.13213138,0.116849124,0.36269373,0.17352259,0.09978275,0.081756696,0.18550654,0.40343124,0.16297096,0.18960956,0.15821418
0.14501746,0.05722965,0.032241985,0.12652908,0.13634115,0.22978216,0.46364766,0.22499946,0.6247901,0.06265974,0.08455479,0.1414465,0.08822715,0.08717969,0.49380565,0.032345653,0.2997165,0.05269012,0.04325947,0.113698855,0.08688918,0.13557434,0.13028848,0.055247128,0.1282318,0.3091559,0.045024723,0.032967724,0.2988733,0.21219133,0.11758023,0.51380724,0.06750311,0.0758291,0.4113657,0.1351376,0.04439895,0.023557395,0.21298121,0.4342853,0.12281513,0.13707137,0.10593521
0.47665828,0.39430133,0.30657226,0.32419974,0.24141932,0.26860094,0.4769547,0.5335181,0.7397407,0.21585554,0.23926276,0.484527,0.23942596,0.3131964,0.38634992,0.33589935,0.19778338,0.3627911,0.340645,0.36208963,0.2580261,0.2427141,0.20406699,0.27845165,0.24359146,0.5813186,0.3486244,0.35572284,0.04045049,0.037640244,0.44324738,0.1378392,0.36519372,0.40053508,0.055803165,0.3971755,0.33256078,0.33062464,0.030400202,0.1129803,0.46711385,0.3851877,0.39264864
0.20497864,0.08705801,0.040601388,0.10761963,0.06436831,0.13008124,0.39305055,0.2726266,0.61011565,0.027629375,0.06469154,0.2195467,0.049016297,0.07705808,0.32975262,0.042975485,0.09390566,0.09160586,0.08154476,0.110528186,0.02618742,0.030902833,0.040295124,0.025431007,0.048916906,0.35104555,0.06765345,0.055079706,0.18303156,0.12797724,0.16642481,0.36571324,0.0827101,0.11999166,0.23676577,0.15590897,0.07125528,0.041555002,0.10714643,0.30780625,0.17778514,0.13238212,0.15421969
0.22712283,0.14108828,0.10184725,0.1618884,0.16393465,0.2291882,0.44553033,0.30547416,0.662918,0.051358134,0.112463295,0.22478063,0.12601984,0.12780613,0.4359265,0.08491497,0.102017015,0.136583,0.12895828,0.15025724,0.09873399,0.080378205,0.09067327,0.07402885,0.13143227,0.4007339,0.132575,0.10739363,0.17729485,0.11124259,0.21373402,0.35557124,0.16149078,0.16584042,0.26050618,0.1985814,0.11707406,0.104333684,0.11078368,0.30957314,0.22799313,0.18029934,0.17459542
0.24318951,0.14070763,0.07612245,0.027356982,0.009613395,0.03203678,0.24180508,0.2101535,0.49125054,0.10997373,0.097687006,0.29260153,0.020192862,0.015444815,0.17094581,0.15149404,0.13948217,0.102679804,0.0919708,0.0362117,0.020653427,0.077800125,0.09448093,0.048846662,0.007961929,0.27533054,0.034720898,0.049563356,0.25672576,0.22518687,0.12659006,0.38732818,0.03869891,0.08097623,0.29001954,0.09453952,0.033310875,0.03320536,0.18877663,0.35405117,0.16150185,0.075473115,0.20625278
0.10783425,0.0679604,0.06517421,0.15494375,0.27688044,0.3204295,0.5417294,0.20303673,0.650783,0.07393995,0.15685779,0.14519332,0.16838926,0.10672137,0.5733174,0.060462117,0.41251543,0.078167126,0.05372837,0.10590063,0.15988895,0.24960983,0.2374767,0.08922759,0.20710239,0.30516714,0.06524475,0.03602279,0.39097297,0.2979784,0.09089326,0.62716424,0.07728271,0.07550916,0.55107003,0.11975841,0.04751055,0.039668784,0.29349345,0.5388375,0.103012696,0.15774444,0.08813576
0.45494318,0.37409085,0.38236493,0.066397,0.23576736,0.11578387,0.09664347,0.15344492,0.24555477,0.5875868,0.5861526,0.5757323,0.3316766,0.15534684,0.0033873543,0.66415536,0.47101638,0.38784578,0.35093424,0.057600096,0.30935016,0.45401877,0.54157585,0.32714203,0.1996471,0.15847813,0.14471889,0.1826399,0.55693704,0.54662013,0.13820702,0.55280864,0.17764147,0.13431004,0.58759785,0.10736406,0.14521863,0.14078508,0.54792726,0.6369915,0.24033312,0.07776512,0.49510598
0.2620228,0.15860566,0.09059934,0.044055954,0.025253356,0.04411733,0.25710276,0.23481372,0.5056239,0.11246443,0.103817105,0.30467704,0.03769642,0.010445088,0.16743235,0.15671344,0.1147221,0.11699405,0.11012831,0.053816438,0.020569414,0.06984353,0.08618915,0.056077063,0.010478288,0.2952814,0.054414883,0.069745205,0.22231868,0.19585611,0.15328398,0.35472715,0.06418018,0.10261214,0.26215717,0.11842306,0.055818632,0.049214676,0.1652141,0.3365342,0.18513854,0.09270507,0.21225195
0.1487612,0.039648462,0.0081831515,0.10280399,0.08052403,0.17626321,0.4370751,0.22257945,0.6078514,0.0517115,0.011845589,0.15000626,0.061954737,0.07357839,0.44615132,0.0128562,0.28115615,0.03537658,0.022857904,0.10408555,0.059749395,0.10694656,0.09703642,0.03639853,0.091837555,0.30149984,0.024697587,0.022149138,0.27869862,0.20180129,0.10231838,0.49767682,0.04290487,0.06475036,0.3689441,0.12246923,0.036548346,0.008181885,0.19568191,0.4113895,0.114360504,0.11543885,0.091921136
0.18262157,0.068581834,0.02154775,0.09440796,0.052547514,0.120274186,0.3924594,0.25618565,0.6110651,0.016925514,0.034995377,0.19742525,0.038828254,0.063964546,0.35309565,0.028513014,0.12204906,0.07188761,0.05507332,0.097858414,0.023205072,0.029117346,0.03340131,0.014767379,0.04020065,0.34055597,0.046867013,0.03547754,0.19661528,0.13566251,0.14443073,0.39274982,0.06278306,0.10167037,0.26342353,0.14378399,0.048046425,0.024596766,0.1166005,0.32369125,0.15865411,0.11806607,0.12723579
0.20085886,0.11126819,0.08307321,0.1741594,0.17519319,0.2371208,0.4687881,0.30105358,0.6922635,0.041272253,0.0929839,0.19688448,0.11921036,0.15254793,0.48020214,0.073513106,0.16189119,0.11957449,0.12054652,0.15257098,0.10328624,0.09781939,0.08077675,0.07985228,0.13592914,0.4028018,0.13270167,0.098794065,0.18478516,0.11072084,0.20128989,0.37691984,0.16259025,0.15331496,0.2815128,0.20210066,0.10403861,0.098034486,0.11974089,0.32517228,0.2115924,0.18459868,0.14913347
0.2902946,0.16548239,0.11404623,0.14265527,0.07376379,0.1359967,0.3802006,0.3586284,0.6384422,0.07046348,0.09173876,0.30641198,0.07360923,0.12237322,0.28627408,0.117353246,0.048075646,0.16276908,0.1556603,0.17565463,0.06307027,0.071798444,0.057271987,0.076316625,0.07567653,0.41768602,0.14213154,0.13951167,0.107684456,0.086119965,0.2534033,0.26499408,0.16056253,0.20281218,0.16509935,0.22201964,0.1486453,0.11974685,0.060630605,0.23356062,0.26069978,0.2038517,0.23080842
0.54632306,0.43254107,0.36938053,0.38463944,0.24843669,0.3056836,0.50795,0.5819399,0.7599395,0.28648317,0.32083338,0.5589588,0.30609125,0.3574923,0.39952964,0.40942436,0.25241432,0.39292154,0.40642694,0.42764026,0.3034043,0.2871626,0.24105418,0.3615578,0.289678,0.6202847,0.4097606,0.42760918,0.008442037,0.03685747,0.5038664,0.095567785,0.44039524,0.46291322,0.021761537,0.46503258,0.40111274,0.3963083,0.029993847,0.063130595,0.5225836,0.44978052,0.46976972
0.19362795,0.08346142,0.037888363,0.093014225,0.06813389,0.12927282,0.3864233,0.2534799,0.60028714,0.026399553,0.06507009,0.20661198,0.050699532,0.050729185,0.33341247,0.040403664,0.10656348,0.07865155,0.06711012,0.0918207,0.02589953,0.038176656,0.04798442,0.020602584,0.043456554,0.33820987,0.049878,0.044425495,0.20062667,0.1444266,0.15280786,0.3901145,0.0680919,0.106109306,0.26591557,0.14315201,0.055679485,0.03210473,0.1234218,0.32633612,0.16542038,0.1212154,0.13755006
0.28200507,0.22134613,0.19071077,0.25499147,0.24745,0.31556743,0.53315467,0.4065247,0.746977,0.102984875,0.17045867,0.29249945,0.20681667,0.19647339,0.5098707,0.18140103,0.17332223,0.1986661,0.22615647,0.26748353,0.1878309,0.19951606,0.15836436,0.17819163,0.26429668,0.45931727,0.26263407,0.18970716,0.1457319,0.08861263,0.29536533,0.34720728,0.27476966,0.24685296,0.2742729,0.2871627,0.22693317,0.19524999,0.11820708,0.30907643,0.28653744,0.30335036,0.26011217
0.30491138,0.18484333,0.18496464,0.23442553,0.12384462,0.24279004,0.4807756,0.41056323,0.7206148,0.1579693,0.095413744,0.31029046,0.18897712,0.22166273,0.49438256,0.17197345,0.2576693,0.15336496,0.21003905,0.29915082,0.19937101,0.19334877,0.13774157,0.18437341,0.21066317,0.47991142,0.21059465,0.23425716,0.101041965,0.07546851,0.2959805,0.28455824,0.2612462,0.25652698,0.20284936,0.29547414,0.21129535,0.1996497,0.10269998,0.21916026,0.28597823,0.28794187,0.27384925
0.25586766,0.16342756,0.09830858,0.051483914,0.06275225,0.06503254,0.27011544,0.21571673,0.50147676,0.130422,0.13739252,0.30022424,0.058331788,0.022188127,0.19338568,0.17240559,0.16405085,0.12287679,0.113055944,0.049253866,0.049191326,0.09908116,0.12617946,0.07191154,0.031675637,0.27898028,0.050601363,0.06658452,0.2654339,0.23014171,0.13879314,0.39723375,0.06497991,0.08784577,0.30785862,0.11185694,0.05134888,0.048376724,0.20407896,0.37094456,0.17567806,0.08988613,0.20898172
0.3491671,0.25650442,0.18187214,0.16575842,0.08772576,0.10695052,0.3538065,0.36815977,0.61455816,0.13135853,0.11468977,0.36881685,0.11507189,0.104412705,0.22384064,0.21130641,0.091239035,0.17873654,0.19536436,0.1782761,0.101008445,0.10253903,0.082488775,0.14892909,0.08998278,0.4160875,0.18255657,0.18836388,0.099438794,0.07430957,0.28012824,0.22299252,0.19874279,0.2272056,0.14260274,0.23366225,0.17754291,0.1636075,0.070929155,0.21932796,0.30797833,0.22366995,0.27375716
0.3088475,0.25339997,0.20212291,0.06150283,0.15330994,0.115760684,0.25159207,0.20907353,0.46892548,0.27289313,0.28090894,0.3894788,0.1793353,0.08541757,0.19832666,0.34204257,0.26084706,0.22460952,0.20899335,0.07509436,0.16468331,0.2491386,0.2624833,0.1639171,0.11946061,0.26584047,0.112950325,0.13325036,0.3441837,0.33408535,0.15338397,0.43589583,0.11428706,0.1271917,0.40962267,0.1307897,0.10278763,0.10520451,0.31587976,0.4489509,0.22176902,0.10581556,0.3205499
0.50878733,0.39073834,0.37584013,0.3679613,0.3112486,0.36321688,0.53323567,0.5605615,0.7719235,0.2667573,0.34584415,0.51841056,0.33057833,0.3400214,0.4299525,0.3589512,0.19813576,0.4081343,0.39159283,0.41135156,0.32410464,0.33577454,0.26584542,0.3265902,0.3369874,0.61465687,0.3981141,0.4181216,0.024544097,0.049972266,0.49070543,0.14360832,0.4210062,0.45558494,0.08951098,0.44746417,0.41003907,0.39746165,0.061726198,0.11583389,0.4828235,0.43581724,0.47627467
0.31156528,0.2094014,0.14584436,0.14984067,0.08825648,0.10654193,0.3708867,0.35131627,0.6248056,0.09709883,0.100761116,0.33208236,0.09681219,0.0852496,0.2622497,0.16807477,0.07453856,0.15087152,0.16942036,0.16574459,0.08943263,0.079941005,0.07206857,0.12007257,0.07529184,0.40726072,0.15591785,0.15867567,0.107725166,0.07375099,0.25465578,0.24803695,0.17520629,0.2014917,0.14913687,0.22169769,0.15489285,0.14036493,0.06939508,0.22402827,0.28303787,0.20693788,0.24264306
0.19731332,0.111577585,0.060684457,0.042513654,0.047365963,0.10548675,0.29941106,0.18051311,0.51443505,0.1186811,0.09879881,0.22681099,0.04815024,0.04043001,0.29674774,0.12951477,0.25408968,0.070326194,0.067087054,0.06803101,0.0705919,0.1350857,0.14962,0.060970157,0.06880319,0.23850915,0.021477476,0.035919704,0.328964,0.27862132,0.08990909,0.4820403,0.036504492,0.054493155,0.40330487,0.085486874,0.03075616,0.018157661,0.25281942,0.43469045,0.115321174,0.07882854,0.19271368
0.32078886,0.23831683,0.19163014,0.03284894,0.09173685,0.038620055,0.14595392,0.15958817,0.37578923,0.31062067,0.29099506,0.431043,0.14355147,0.040182173,0.093869925,0.37357157,0.29189524,0.22514302,0.19134027,0.01924169,0.1447899,0.23569864,0.28170723,0.15302971,0.07520035,0.20705935,0.06506497,0.09494216,0.4006605,0.3821113,0.11023942,0.45975178,0.09231137,0.08045669,0.4303252,0.07565114,0.060817614,0.061389074,0.35165334,0.48248357,0.18223956,0.045498237,0.3314575
0.38835377,0.23067811,0.19152959,0.22075228,0.10432422,0.16730517,0.39514792,0.42812625,0.6911191,0.11755076,0.13008499,0.38662344,0.13303703,0.18761149,0.3110757,0.20887484,0.09558973,0.22753745,0.22772524,0.26208705,0.14004782,0.12716281,0.09673244,0.16257817,0.14211741,0.48872608,0.23717093,0.24313948,0.048221685,0.035393044,0.32789195,0.18252607,0.25885713,0.28772736,0.08920461,0.29808086,0.22417347,0.22333087,0.028361037,0.15101066,0.34614182,0.2737772,0.32314694
0.08846232,0.014157414,0.04062237,0.19205521,0.25877118,0.408957,0.6223208,0.21620889,0.6765109,0.113838255,0.07086724,0.093670145,0.18749475,0.14819369,0.7121919,0.023125008,0.5209341,0.031669304,0.035912782,0.15665753,0.1934686,0.27451634,0.2579322,0.12284401,0.2712334,0.30933836,0.064692944,0.026232801,0.41155124,0.2976058,0.087813765,0.6910576,0.10735354,0.051680844,0.581971,0.15462568,0.07115774,0.037953883,0.321239,0.5757569,0.07106841,0.17766455,0.042574707
0.20962104,0.15177922,0.09489326,0.10956283,0.14008516,0.15952444,0.3864259,0.27438718,0.60976845,0.06524244,0.1363529,0.23997179,0.10143691,0.05929196,0.31790936,0.09331481,0.087601095,0.14150226,0.11587402,0.11735962,0.06090638,0.104543984,0.09651947,0.05648151,0.096449465,0.3585113,0.105534285,0.0858377,0.20458609,0.14943506,0.1890255,0.3773015,0.10890475,0.14748593,0.2818486,0.15616916,0.10170652,0.08587912,0.13443269,0.33797094,0.1952677,0.1556218,0.210194
0.388407,0.2686994,0.20764749,0.20786001,0.09457618,0.14722234,0.38539132,0.4211471,0.6668811,0.13676646,0.14052945,0.3924756,0.13877237,0.16664347,0.27093756,0.2225611,0.092712194,0.22142765,0.2288422,0.23957916,0.12902501,0.12889647,0.09097046,0.16983527,0.12133542,0.47658336,0.22895032,0.24094963,0.052111037,0.047401533,0.33290803,0.17687486,0.2560116,0.2845933,0.09343302,0.28992382,0.22607644,0.20967697,0.03582011,0.15366621,0.35120338,0.27124104,0.31620473
0.2468597,0.14658612,0.08392446,0.05643691,0.05029714,0.07114935,0.29143378,0.23971301,0.52627575,0.095068485,0.10376042,0.28129297,0.047044873,0.01655075,0.20354103,0.13233657,0.117400795,0.11107549,0.105787426,0.06134115,0.022819638,0.07053748,0.08635312,0.051374912,0.02388689,0.3045139,0.05459793,0.06733102,0.21897265,0.18542321,0.15770696,0.36393097,0.06580481,0.10511574,0.26807398,0.12493463,0.05941592,0.049422637,0.15823369,0.3383786,0.18339576,0.10453789,0.19875129
0.5119611,0.46389806,0.36835033,0.3770669,0.24723464,0.2906162,0.51494473,0.5918964,0.77339077,0.26848227,0.2640056,0.544041,0.2802438,0.34407553,0.38762742,0.37967247,0.23042175,0.4103869,0.38340613,0.43190986,0.29209062,0.29971403,0.22256851,0.36153564,0.29494044,0.61885655,0.4068933,0.41008332,0.00951276,0.024213836,0.4933344,0.07335683,0.4101025,0.45474926,0.020193174,0.45448565,0.39284372,0.3998096,0.02846615,0.071102664,0.51399654,0.44025505,0.45498234
0.3615234,0.22352442,0.18505292,0.2190683,0.088050604,0.1429584,0.4077383,0.4333751,0.7087426,0.10368878,0.08132398,0.36511028,0.12865746,0.18894103,0.33913714,0.18604277,0.10330501,0.19440573,0.21873781,0.2641883,0.1351789,0.12182355,0.0681847,0.1656855,0.14164802,0.48924327,0.23476592,0.23405325,0.036200665,0.026625112,0.32771993,0.18217829,0.25214857,0.2818857,0.07850817,0.30076188,0.22141455,0.2146356,0.025219634,0.14842272,0.33602005,0.27843285,0.2956217
0.16758898,0.064401105,0.022990003,0.09965305,0.078976095,0.15262139,0.40861964,0.24315429,0.61363673,0.023352504,0.05138111,0.17564468,0.055054605,0.06250474,0.3967654,0.023657084,0.1561844,0.06776975,0.046390936,0.095536605,0.03527534,0.04781112,0.056922525,0.018936813,0.06087038,0.3332657,0.042298406,0.031253196,0.22005206,0.15414868,0.13613018,0.42329168,0.0610528,0.09501243,0.30612227,0.13759398,0.04087639,0.021923631,0.13913856,0.35404384,0.14714588,0.11724147,0.11779855
0.07001443,0.049646,0.050891235,0.18659134,0.31291145,0.4464814,0.62491155,0.1914249,0.6655361,0.14475095,0.13939685,0.07433973,0.19830376,0.14391303,0.7394034,0.044863984,0.6300826,0.04707256,0.019111335,0.15051006,0.21006814,0.31128573,0.2852199,0.1295003,0.2779517,0.29345435,0.03933768,0.028019153,0.47031254,0.34633774,0.06881275,0.73301387,0.07399386,0.04302459,0.6793607,0.13397503,0.036888972,0.022565246,0.37088925,0.61718416,0.07475509,0.16720775,0.055466436
0.219926,0.1043489,0.051037565,0.10355939,0.037712276,0.10458928,0.38002968,0.29159367,0.62414014,0.021481872,0.049832642,0.2378289,0.049059153,0.07027373,0.33014995,0.06026441,0.06954238,0.10454148,0.09083,0.12023707,0.024345428,0.029609561,0.028463513,0.029747248,0.034151644,0.37224737,0.08156383,0.07161365,0.14953032,0.106581524,0.18181899,0.329233,0.09697825,0.13982952,0.20520574,0.17514051,0.08031152,0.05153559,0.08331896,0.264643,0.19747178,0.14110118,0.17477053
0.18726318,0.082719535,0.038319096,0.08517046,0.08720124,0.14534813,0.39820173,0.23747708,0.6026342,0.0399293,0.072138906,0.19335534,0.065188706,0.046231776,0.37480068,0.046261027,0.16018555,0.075914636,0.060031682,0.09123449,0.037876427,0.090043575,0.079880476,0.029237181,0.0691559,0.32451808,0.046116233,0.045154266,0.2323434,0.1719097,0.13645473,0.42600146,0.06059809,0.09787616,0.31042832,0.13478391,0.057775334,0.02885732,0.15512116,0.36157554,0.14978886,0.12250018,0.15229544
0.14247654,0.061819132,0.0398034,0.13379715,0.17824244,0.2583902,0.47843373,0.2393428,0.65668935,0.036201596,0.104563296,0.13963392,0.109620094,0.08773264,0.52824855,0.037597954,0.26531085,0.07411663,0.0544641,0.11130087,0.08314833,0.12289286,0.12032002,0.05609867,0.12727657,0.34238836,0.058738098,0.04551763,0.2689,0.19210057,0.13454318,0.49267343,0.08916806,0.094317645,0.41131616,0.14880364,0.045763597,0.043736666,0.19116817,0.41708928,0.14438513,0.1429478,0.096764885
0.24530059,0.12125458,0.07454781,0.10590784,0.049870312,0.11735177,0.3646281,0.3000935,0.60604906,0.038245797,0.07182604,0.257002,0.051045716,0.060519904,0.2707063,0.07275805,0.03705135,0.10855198,0.104706466,0.11920519,0.0277147,0.032821804,0.036649585,0.035346806,0.04255861,0.3731489,0.089434355,0.085832216,0.14201927,0.10780248,0.20232019,0.3140442,0.1069683,0.14791733,0.19846243,0.17106998,0.09800209,0.06959179,0.07856996,0.270727,0.2103087,0.15293607,0.18142684
0.19716573,0.09730354,0.05763282,0.123697504,0.10657871,0.16977966,0.42348263,0.27447006,0.62693995,0.050450623,0.0842787,0.2150292,0.07151502,0.08455691,0.38388604,0.06429532,0.15425566,0.09727657,0.09128353,0.12963839,0.06091103,0.08440158,0.078050375,0.053968906,0.09461632,0.35078055,0.08086431,0.06325441,0.21244064,0.14541395,0.167531,0.39707845,0.10014959,0.121245936,0.28516698,0.16761427,0.08609079,0.053959236,0.13835259,0.33675677,0.17538317,0.15649554,0.16673158
