TeamExp,ManagerExp,YearEnd,Transactions,Entities,PointsAdjust,Envergure,Language,Generated_Var_1,Generated_Var_2,Generated_Var_3,Generated_Var_4,Generated_Var_5,Generated_Var_6,Effort
0.48926094,0.38930827,0.5535729,0.24139717,0.41216698,0.1851657,0.5518445,0.7751261,0.44716743,0.28549373,0.39463726,0.37666076,0.40801436,0.4254162,0.29364574
0.19639829,0.09131115,0.38633552,0.09285028,0.26261216,0.036304038,0.37414294,0.5771733,0.2663086,0.45168692,0.20050256,0.91093713,0.21334764,0.25396734,0.18682986
0.52979594,0.8532541,0.20750776,0.110056594,0.39040434,0.087245494,0.52526796,0.81077313,0.18695301,0.5424702,0.1776229,0.70582134,0.17917083,0.24914867,0.27831614
0.038687117,0.3942545,0.31154013,0.069079764,0.45581102,0.06660847,0.43398973,0.8267473,0.25477308,0.5127255,0.1779195,0.7634509,0.23489429,0.37648833,0.2063074
0.3862464,0.8698971,0.5880932,0.12356239,0.44786996,0.11394484,0.2657822,0.25491366,0.1626058,0.7209807,0.18229386,0.79299825,0.21344328,0.10457257,0.037945177
0.45810965,0.95946884,0.4671618,0.08841119,0.44368368,0.08964592,0.5428324,0.7938597,0.24853016,0.55594194,0.24644963,0.658725,0.23966272,0.23988101,0.30997434
0.7604716,0.8516232,0.45000562,0.3639161,0.6375218,0.38090843,0.62767977,0.6912027,0.57631654,0.42876083,0.52872777,0.3403366,0.49140847,0.44168425,0.6732639
0.7423564,0.54122126,0.5733048,0.1702468,0.52115005,0.167821,0.6213705,0.8338276,0.49729478,0.34716386,0.39443216,0.48020053,0.38969046,0.36731324,0.4051283
0.69180477,0.7375235,0.24802864,0.059043955,0.39849925,0.03692625,0.34656626,0.8159199,0.22814883,0.50851166,0.19338918,0.6990782,0.20379588,0.20533404,0.13748185
0.6918907,0.7836519,0.49523014,0.21584482,0.57624996,0.23799375,0.60891485,0.5795684,0.45074412,0.38246214,0.377121,0.4418921,0.3382276,0.27200347,0.48827258
0.7367239,0.81996906,0.51989365,0.26078945,0.54681224,0.27771938,0.5870328,0.5248891,0.44368047,0.37921935,0.3868052,0.49875575,0.3366021,0.26496688,0.4331128
0.80738294,0.82664293,0.3780195,0.5549551,0.7065971,0.5894709,0.3617782,0.69851434,0.768926,0.56257,0.6928989,0.20283537,0.64416826,0.649829,0.7858934
0.2379992,0.4890669,0.4219626,0.08752783,0.48051065,0.096923634,0.53773093,0.8905739,0.33668825,0.43043798,0.24074036,0.68106973,0.31280965,0.39201823,0.22408591
0.35799053,0.83385164,0.2210179,0.07476471,0.36653543,0.0473837,0.197372,0.6950431,0.13275667,0.70574677,0.13597558,0.7764637,0.15710011,0.22011241,0.11706404
0.79411286,0.65501213,0.56700313,0.108846694,0.528399,0.1395616,0.52548283,0.79053855,0.46713167,0.37231743,0.35990426,0.4376047,0.34024814,0.29708228,0.32938704
0.042400014,0.41001683,0.34124362,0.06259274,0.52883136,0.08934808,0.4032609,0.8727542,0.31225628,0.56088597,0.22095415,0.7464934,0.31236848,0.43987015,0.23054138
0.06606244,0.65670633,0.2773057,0.07116155,0.47217885,0.055724833,0.31250378,0.6481415,0.18651566,0.786267,0.16339362,0.74763906,0.23500557,0.30349246,0.34149158
0.3525948,0.8840048,0.5114618,0.103360586,0.4324274,0.096799895,0.40722066,0.46239024,0.15342295,0.6814335,0.18704267,0.7721544,0.20679137,0.18218932,0.17190646
0.23662324,0.6680468,0.41090152,0.09366708,0.4416451,0.094347596,0.5866325,0.86424273,0.28736666,0.464633,0.23337829,0.64717585,0.28285497,0.3336791,0.30098522
0.25815603,0.6988724,0.35686845,0.08938787,0.49324995,0.10876049,0.49695206,0.8525271,0.26635623,0.53028774,0.22287105,0.6675461,0.27947226,0.35034552,0.25847244
0.055387948,0.37113404,0.3262786,0.07816389,0.4144495,0.07062502,0.4631819,0.8239918,0.26714012,0.44634557,0.17764542,0.7557753,0.23032877,0.36466286,0.19620647
0.18449761,0.8958562,0.47778183,0.08390907,0.45373726,0.06889188,0.15537441,0.4815839,0.14091979,0.8643655,0.1914864,0.8223037,0.24600255,0.2247698,0.13719726
0.33534113,0.39505845,0.72944456,0.2320728,0.2502318,0.11346969,0.56158245,0.7469365,0.40707287,0.16965824,0.35996515,0.41455844,0.38872686,0.32357532,0.21351564
0.72417796,0.8339852,0.42526,0.23207466,0.6528777,0.2758574,0.683156,0.69546086,0.5252853,0.43017685,0.4740194,0.42841604,0.41423082,0.40184283,0.7598414
0.7228658,0.9397368,0.36515045,0.09865678,0.5149324,0.124681965,0.54655683,0.8365424,0.3323668,0.5191869,0.3045299,0.6118546,0.27839115,0.26962754,0.41391385
0.71351063,0.7614144,0.715618,0.4155161,0.35496798,0.37592363,0.75313556,0.030082881,0.35104945,0.30946302,0.32463652,0.55901074,0.26154137,0.04978051,0.15277997
0.53823173,0.93421674,0.5515383,0.12785444,0.46740004,0.13093242,0.65439856,0.80153024,0.33413887,0.4880445,0.28482524,0.6341249,0.28855565,0.25062385,0.3660351
0.033393614,0.42961735,0.3494923,0.055129122,0.3917818,0.047718745,0.4117447,0.7119041,0.22351135,0.49681026,0.15724926,0.6755152,0.2128696,0.30271304,0.24020857
0.6983133,0.4289475,0.5751933,0.2381416,0.45549786,0.1983866,0.59749687,0.74902177,0.50394136,0.2898609,0.4222034,0.35298568,0.4109873,0.38269162,0.3910537
0.7303695,0.5664876,0.45655668,0.24520412,0.626996,0.28101635,0.6773716,0.79719466,0.56106985,0.39959043,0.44975019,0.4233493,0.44247442,0.4543937,0.5851842
0.113294154,0.8387161,0.2973344,0.10420508,0.40110725,0.08096969,0.52637875,0.8352233,0.16404933,0.63616866,0.14983071,0.7878239,0.1964437,0.30868417,0.2565323
0.15847945,0.7790486,0.31146625,0.06925216,0.4302585,0.07142794,0.35210955,0.7716587,0.16533585,0.6865753,0.14277898,0.7965843,0.20966701,0.28916916,0.20783032
0.70993567,0.8777196,0.32059807,0.08166496,0.44712198,0.08100273,0.34281057,0.8384212,0.27804503,0.52119374,0.26108825,0.6295656,0.23974097,0.23882806,0.19003105
0.5447968,0.5373243,0.33294484,0.32077214,0.70182264,0.38277298,0.43921572,0.71597475,0.5596767,0.4883783,0.4861584,0.30118945,0.49835262,0.5764927,0.51524913
0.73656297,0.91630846,0.35070524,0.068458006,0.47691375,0.08921783,0.47745934,0.86902773,0.30954838,0.5261552,0.26974282,0.6447562,0.25709713,0.2577457,0.29630002
0.01941751,0.66018575,0.3053151,0.10686852,0.3371689,0.06289297,0.49031338,0.74251866,0.1849696,0.6114494,0.14737615,0.7765378,0.1689599,0.2697987,0.2846497
0.7283517,0.42904258,0.21543995,0.0917354,0.45233554,0.0730945,0.60848665,0.8217145,0.30601814,0.39520723,0.22620495,0.6776909,0.22864574,0.29721063,0.30428782
0.74134886,0.93836844,0.38465956,0.09654505,0.50106615,0.1241796,0.57799447,0.8330774,0.35470036,0.47470593,0.30471617,0.5871647,0.27283925,0.2566062,0.43513918
0.6224807,0.21224728,0.5297626,0.19353417,0.27768275,0.07781771,0.53154457,0.7346337,0.39132276,0.16091138,0.33746305,0.42537078,0.3611526,0.27585956,0.17297082
0.33846882,0.05131702,0.23398383,0.067070894,0.37221903,0.0382812,0.3793617,0.5480072,0.22320904,0.39088428,0.14689438,0.7745233,0.17398608,0.22214228,0.13606714
0.0837421,0.22920583,0.42998213,0.065054476,0.33498213,0.035087984,0.362009,0.6905783,0.2693583,0.38302797,0.19630872,0.7203642,0.2481984,0.30423597,0.14702061
0.82953995,0.454696,0.5947688,0.2173519,0.51875687,0.20229487,0.63205254,0.83166015,0.55788946,0.3189872,0.45047945,0.39193854,0.43539923,0.40005916,0.45533124
0.5220748,0.31954813,0.264362,0.060021844,0.40796268,0.035310093,0.37879997,0.78015846,0.27789518,0.4112252,0.19886753,0.7317978,0.23595415,0.28517488,0.12724745
0.669458,0.35360748,0.47379586,0.21605779,0.4801955,0.18509199,0.5834236,0.80645144,0.47549495,0.31117818,0.39741075,0.38035378,0.4030245,0.4277944,0.3699089
0.0997718,0.8358308,0.44426617,0.03694447,0.45001942,0.04031491,0.26574677,0.4562921,0.13233739,0.82358396,0.13922396,0.7776368,0.22840165,0.19573376,0.18450505
0.36745557,0.36068696,0.6366072,0.15052016,0.41930494,0.118422836,0.55947924,0.8042846,0.42616457,0.2874843,0.34230733,0.50903493,0.39921415,0.3851186,0.23929906
0.2984615,0.82641804,0.62457615,0.1352706,0.32724443,0.1028731,0.58637726,0.26861286,0.1457753,0.5488698,0.17094515,0.701409,0.1633012,0.0649135,0.17601055
0.18815301,0.45591986,0.6965948,0.21338144,0.31929845,0.1373016,0.5670855,0.7789378,0.41907656,0.22928435,0.3653463,0.4637661,0.40128434,0.3786887,0.23113678
0.02044835,0.36957592,0.3196893,0.046314456,0.3503962,0.029226933,0.334684,0.6608681,0.21216625,0.54526615,0.14975445,0.75213486,0.17296556,0.26776302,0.216886
0.20225872,0.9003119,0.43831757,0.14689398,0.38762945,0.097302034,0.7630452,0.68913215,0.17300496,0.5254349,0.18771055,0.70936245,0.19452336,0.2389569,0.3830132
0.5386419,0.8538137,0.098034434,0.1821841,0.27679878,0.1204889,0.84803736,0.910859,0.2178023,0.4146101,0.17836654,0.71658266,0.13952057,0.2664858,0.42577854
0.16421363,0.38986915,0.5638415,0.1454154,0.40323728,0.10693903,0.5537326,0.8642267,0.38307926,0.3075093,0.29973105,0.5981908,0.38266772,0.4094001,0.21823786
0.73963124,0.7779979,0.38843706,0.27305996,0.6695271,0.32158446,0.66892695,0.75389934,0.550679,0.45523494,0.47305474,0.38299295,0.45149255,0.4434539,0.70692706
0.07474864,0.42385584,0.40970245,0.049721386,0.4704456,0.04308976,0.34673244,0.8225897,0.30690834,0.55932003,0.22274998,0.71988094,0.3237946,0.3809112,0.2369023
0.8289472,0.55685484,0.520866,0.12308995,0.55502814,0.15523817,0.5607377,0.76084507,0.4895115,0.3785376,0.37681752,0.45832616,0.36636505,0.3211271,0.42100477
0.7751413,0.43049675,0.3111335,0.11519713,0.52853245,0.13243015,0.6792774,0.8215623,0.4178271,0.37289685,0.3067996,0.5369776,0.3011728,0.35420638,0.45751035
0.03161817,0.42090303,0.51573265,0.07040797,0.4026997,0.05162738,0.38341302,0.809527,0.32044265,0.44203568,0.23950016,0.67814994,0.324674,0.36752132,0.20240937
0.069589704,0.40128464,0.4285488,0.08984366,0.46125317,0.08963825,0.5107788,0.9161381,0.34356767,0.41071224,0.24211012,0.7026716,0.32352108,0.42081055,0.21647348
0.13906656,0.837814,0.44836643,0.1173779,0.30125087,0.0717399,0.60161114,0.4957589,0.10405105,0.6061234,0.106533535,0.7764404,0.14262687,0.14169797,0.2122656
0.7141333,0.52337253,0.39522767,0.114991315,0.54525733,0.13416228,0.69972944,0.840748,0.417352,0.3913638,0.32321143,0.56777555,0.3136469,0.35035634,0.44798118
0.69371474,0.8306029,0.44392726,0.25239947,0.62108684,0.2790787,0.7306347,0.7654874,0.5013711,0.4223892,0.43305042,0.44833532,0.39705017,0.3940655,0.6631129
0.121638,0.8486683,0.21448039,0.10415856,0.33025238,0.05885778,0.43936113,0.8066681,0.11234158,0.69476527,0.101450495,0.8835915,0.13406502,0.27115953,0.21240759
0.15919961,0.80067176,0.5437447,0.030372962,0.5499456,0.083753794,0.4344261,0.4540034,0.18215512,0.6817135,0.1729789,0.7346484,0.26462334,0.23419338,0.19646725
0.38510004,0.8283043,0.39731044,0.09298232,0.58086014,0.1480556,0.51283866,0.81959134,0.32359594,0.537314,0.27848148,0.6217136,0.31467935,0.34841192,0.3448389
0.72410107,0.69879735,0.5019158,0.7413194,0.4609655,0.67700857,0.44579124,0.2850486,0.6151905,0.36615342,0.6045287,0.17824355,0.5491055,0.44020286,0.36461622
0.25172213,0.4276358,0.45696753,0.11892264,0.49583945,0.12435828,0.5184517,0.8107651,0.36723226,0.3707859,0.2923013,0.54351145,0.3468466,0.40536875,0.25310898
0.70540756,0.59102285,0.14054586,0.08715939,0.40046018,0.06360617,0.62234783,0.81339234,0.2479369,0.42605746,0.19256559,0.66776085,0.18047957,0.26559418,0.31518587
0.753194,0.89844066,0.48131984,0.10139789,0.53449297,0.14544326,0.50981736,0.7970018,0.40414003,0.47845095,0.33668756,0.5290622,0.3094797,0.26900214,0.4010493
0.5492459,0.17548811,0.44236007,0.13722137,0.37010467,0.07651973,0.5375608,0.777649,0.3774193,0.26443586,0.3094598,0.6075372,0.33769643,0.3296316,0.20913894
0.5021673,0.3866018,0.6986799,0.26398137,0.28968626,0.15537257,0.6248232,0.7105995,0.44725677,0.17352462,0.3920206,0.3457954,0.38950843,0.3251018,0.289316
0.09269531,0.7337457,0.40897906,0.06118715,0.36113852,0.045145493,0.33024773,0.3485021,0.085796565,0.82153785,0.084598206,0.79599047,0.15055068,0.14946386,0.19027835
0.46628308,0.3822465,0.15089636,0.1473394,0.37791455,0.10667668,0.7434592,0.8697616,0.28976342,0.3459869,0.20573738,0.6899785,0.1898512,0.33154425,0.36988434
0.08432065,0.8558214,0.42112064,0.049956348,0.49249452,0.060179632,0.30858642,0.62446976,0.16213907,0.80658877,0.16277012,0.78144777,0.24304497,0.2733704,0.24843134
0.60635406,0.59623253,0.2872188,0.11610789,0.5155562,0.12893523,0.6279125,0.85431045,0.3469813,0.45916432,0.2716692,0.63423175,0.2863481,0.35573712,0.38175023
0.5844234,0.87337506,0.44006443,0.08644504,0.49821478,0.102341145,0.5697894,0.918037,0.31062394,0.5622251,0.26283044,0.72909397,0.28364962,0.30398637,0.3187523
0.39055654,0.8520544,0.18132263,0.112867214,0.33734322,0.065659285,0.45307425,0.7903605,0.12909327,0.5835473,0.14210299,0.7538446,0.1456134,0.2459558,0.19841649
0.46796823,0.810395,0.6030555,0.20031157,0.49452183,0.2000913,0.69492996,0.40645015,0.2971864,0.43195933,0.27881864,0.62321097,0.27425522,0.17743808,0.31443524
0.7592449,0.89472467,0.5152565,0.21387571,0.68840826,0.28635773,0.5559199,0.7257432,0.56465536,0.45892912,0.466321,0.40856495,0.42636862,0.38406494,0.61662567
0.8669865,0.0973566,0.28777516,0.119141705,0.4555634,0.076744705,0.5831404,0.7965697,0.41264468,0.30494213,0.31038406,0.61242,0.3222437,0.32381627,0.28295475
0.7027915,0.8097412,0.24185005,0.06791246,0.38868135,0.04839425,0.14477359,0.7793726,0.22309119,0.54403406,0.22589728,0.6377664,0.2049168,0.20995858,0.05601365
0.0004046932,0.77117366,0.42817163,0.07679816,0.39199448,0.06344253,0.53969646,0.69955677,0.16889997,0.643909,0.14587578,0.7805858,0.2075969,0.2640231,0.26195288
0.6825032,0.91699535,0.37370813,0.08887275,0.47896978,0.1001838,0.5499488,0.8515828,0.30371442,0.5251363,0.26480076,0.6493981,0.25614437,0.2568112,0.34738654
0.7859198,0.5936029,0.29540303,0.04740219,0.5042007,0.073935986,0.46495062,0.80130905,0.3386002,0.45831692,0.2607348,0.60901767,0.26844797,0.27998176,0.27723366
0.038092036,0.8302155,0.40789327,0.10859492,0.36430985,0.06282814,0.5180602,0.74107325,0.18854882,0.6789544,0.17970973,0.761819,0.2144645,0.26705658,0.34782803
0.72388875,0.7704387,0.46555686,0.3016608,0.7015576,0.36926466,0.515189,0.7124851,0.59476656,0.46577442,0.50782233,0.3405533,0.49016467,0.476196,0.58709383
0.60209775,0.3357364,0.5155059,0.20890974,0.39874,0.1444499,0.6406871,0.8094279,0.44679677,0.24926291,0.37132162,0.4362441,0.38308343,0.374893,0.31369168
0.025415462,0.35954508,0.33510086,0.038896088,0.42696407,0.046336476,0.39070427,0.7803135,0.24881274,0.47588795,0.15923873,0.7382875,0.23107757,0.33853114,0.16876554
0.58411235,0.81211144,0.6083588,0.22504984,0.5233491,0.23760054,0.7155149,0.50467354,0.40159652,0.3869384,0.33558887,0.5417624,0.31977135,0.22146133,0.38862333
0.7917243,0.791767,0.31310996,0.55070066,0.76188135,0.6038301,0.3685794,0.69535786,0.75001913,0.5479261,0.68972564,0.18672153,0.6749831,0.67621,0.7708556
0.13529031,0.11126212,0.35366476,0.040537924,0.32242996,0.028507445,0.293603,0.5240503,0.22423944,0.48979533,0.15589449,0.8435861,0.18803391,0.24056837,0.1535465
0.71163934,0.5878413,0.27714613,0.06108081,0.5033766,0.08484304,0.51452315,0.78360146,0.33034524,0.457294,0.24382263,0.5904047,0.26659757,0.30464563,0.33007506
0.24369323,0.7446218,0.3282325,0.14460765,0.32284006,0.09055737,0.7326348,0.8622929,0.22294153,0.46677607,0.17648728,0.74142873,0.19215877,0.28554216,0.34323508
0.7227657,0.8730736,0.54991275,0.106377184,0.551838,0.15624636,0.52388144,0.6980164,0.43540007,0.4495052,0.35309157,0.5119275,0.3165585,0.25390545,0.42534822
0.7155549,0.7152816,0.2585405,0.093658015,0.4700372,0.096700236,0.6639848,0.84695256,0.31074423,0.46251613,0.25769573,0.61994344,0.23746167,0.29145715,0.42766085
0.80897754,0.44412947,0.6291635,0.25737193,0.4482826,0.23640773,0.66659975,0.67618674,0.5419731,0.24853145,0.4135987,0.34979275,0.37616757,0.32150802,0.41190016
0.75189507,0.27741092,0.40129852,0.2283507,0.4907535,0.20106296,0.71055114,0.8730325,0.49247122,0.30090094,0.40381762,0.46600807,0.40067953,0.45814276,0.41141745
0.8150608,0.31754035,0.47395664,0.16051945,0.50463533,0.13735737,0.61539763,0.8434276,0.48781013,0.31028536,0.3816118,0.45456132,0.388783,0.38072622,0.3738844
0.58731353,0.8055777,0.28585577,0.071140915,0.41321278,0.05954385,0.17884439,0.69314957,0.20857403,0.60796964,0.20613642,0.6914284,0.19987485,0.20532519,0.10461739
0.44302642,0.4651463,0.5314467,0.1329925,0.46347463,0.107740775,0.53379035,0.82618684,0.3909795,0.3577234,0.30898607,0.54007447,0.34344164,0.36051616,0.25888562
0.3241414,0.668878,0.05747345,0.09243038,0.2722292,0.03570154,0.46186385,0.66099524,0.07450901,0.5717433,0.04116934,0.81816316,0.049197894,0.1708526,0.18797007
0.3993487,0.903364,0.42858636,0.11057144,0.5811676,0.151231,0.54217434,0.84021777,0.3259663,0.5520549,0.3000005,0.6260922,0.3200726,0.34656692,0.3668474
0.7690736,0.8748466,0.42259514,0.3270764,0.68987554,0.36034358,0.6879183,0.7196888,0.56943625,0.4142986,0.53778905,0.39173806,0.50141215,0.46883094,0.7824988
0.0844837,0.2729655,0.48705697,0.1018855,0.29205677,0.04489277,0.40766174,0.72348255,0.3167366,0.2811823,0.234069,0.6145771,0.26083812,0.31158215,0.18373537
0.4021713,0.6577683,0.26942307,0.069357604,0.40228224,0.05601326,0.4434804,0.81065637,0.20526604,0.5521344,0.151351,0.8046363,0.19516586,0.2709712,0.17573512
0.031933233,0.5015648,0.2793709,0.10668482,0.36937964,0.0686845,0.4782804,0.7956603,0.21563493,0.50028217,0.1553367,0.75160986,0.18989933,0.3225176,0.2365554
0.7186145,0.8042233,0.36322,0.17286687,0.48973995,0.1730766,0.9108716,0.8969408,0.40711662,0.402036,0.33928278,0.5904849,0.30527166,0.3377734,0.6309728
0.7451256,0.555981,0.42588845,0.10474646,0.5351913,0.12303406,0.5955666,0.8788285,0.42254785,0.41877395,0.32937238,0.5728818,0.33634648,0.3503724,0.37146753
0.79100657,0.8205304,0.5016087,0.32072368,0.6524708,0.35889778,0.6079408,0.6345339,0.5631332,0.40519786,0.48061007,0.3900548,0.4492927,0.38348272,0.5836615
0.72848326,0.9006184,0.55724347,0.16218692,0.48438123,0.16947362,0.7652466,0.7096715,0.4243942,0.38199443,0.354867,0.53084123,0.294948,0.22178149,0.543941
0.63012713,0.8472722,0.14832437,0.084771305,0.3825311,0.06942415,0.46874967,0.79312366,0.19910209,0.509879,0.17182057,0.6745003,0.16681355,0.21919051,0.24771409
0.009779256,0.7262789,0.35951233,0.122259624,0.30604282,0.06834473,0.6207973,0.81965303,0.17912671,0.5457761,0.14119865,0.7799625,0.17228638,0.28156197,0.28762013
0.7055905,0.3299219,0.28353631,0.14002472,0.5096706,0.13594948,0.71810925,0.84804136,0.4134173,0.3382265,0.30898735,0.5540345,0.30749696,0.3843545,0.44305348
0.43479094,0.40258974,0.6179086,0.180727,0.4090466,0.13575417,0.60723376,0.8064537,0.44236088,0.25127637,0.35171127,0.46091694,0.39215183,0.37309104,0.27517772
0.907794,0.18094967,0.37619203,0.11845844,0.46572298,0.08645156,0.53752613,0.8016857,0.44424376,0.27623665,0.33535197,0.5296429,0.34956276,0.32291177,0.24706309
0.73183525,0.6394611,0.29947054,0.06889346,0.48943973,0.085329354,0.5394078,0.82535875,0.33098516,0.45215625,0.24477346,0.6256728,0.26145765,0.28322807,0.3188629
0.046754446,0.33429158,0.5266106,0.06250928,0.35637942,0.058557305,0.45720476,0.45649827,0.23135068,0.45249647,0.14010666,0.7318847,0.23976067,0.20379418,0.1511752
0.180095,0.5439992,0.27039364,0.087507844,0.4445607,0.08655888,0.47794282,0.8216448,0.23578045,0.5202531,0.17001112,0.7490575,0.24070278,0.35403654,0.22243387
0.5751947,0.8514968,0.13938028,0.1313202,0.31467974,0.08512308,0.68884957,0.87467337,0.20459531,0.44999897,0.17444408,0.692168,0.15182121,0.24537364,0.34576312
0.8273347,0.533221,0.5586171,0.11295497,0.5398451,0.14354679,0.56683046,0.80379903,0.5019187,0.3304553,0.38135552,0.38290018,0.35994065,0.3278723,0.39112547
0.08712842,0.58153754,0.34894365,0.1308751,0.463758,0.12280454,0.59143925,0.8583442,0.28259987,0.4833629,0.21873115,0.6716022,0.27472916,0.39434847,0.2659591
0.292558,0.88576335,0.5483072,0.09131866,0.4287538,0.10000077,0.63863456,0.60013044,0.22263072,0.53545177,0.21113046,0.6784053,0.23279424,0.20599884,0.31978184
0.8609301,0.59097457,0.4112348,0.49741015,0.49881256,0.47915345,0.454792,0.5123623,0.6203854,0.3775298,0.5513639,0.13850471,0.47449338,0.43435958,0.5772932
0.7108993,0.84013516,0.1878748,0.0667177,0.37761098,0.04991893,0.22229815,0.7921863,0.22134653,0.5395244,0.20727642,0.68251956,0.1825689,0.2029463,0.09632897
0.72914773,0.8270708,0.32755035,0.07261699,0.45917293,0.08492018,0.36283228,0.8342193,0.30183277,0.5084712,0.24485119,0.6358477,0.24797745,0.25009656,0.19916397
0.7916456,0.5909195,0.52659935,0.48140183,0.43530464,0.4261455,0.4873209,0.5559227,0.6281735,0.33714938,0.5514385,0.18145758,0.47013062,0.40165567,0.55318546
0.818724,0.28766078,0.21476932,0.13450179,0.5522935,0.1473055,0.7754998,0.85913485,0.4261796,0.34645548,0.30740723,0.5839389,0.30618894,0.4000787,0.4986147
0.7254401,0.83042777,0.53414863,0.28512734,0.61791074,0.32332042,0.5847165,0.59205276,0.52418596,0.4273106,0.4528318,0.41454604,0.4241754,0.35163936,0.5332585
0.73568356,0.8980539,0.5055409,0.13561682,0.6091709,0.19677779,0.54105157,0.7419226,0.47739816,0.468526,0.38752553,0.4856696,0.35470206,0.31388253,0.5207255
0.3981665,0.29219013,0.26150247,0.13499744,0.46884966,0.12359387,0.6332824,0.8679699,0.35759285,0.34107414,0.25152534,0.64344156,0.27839646,0.39363608,0.2955243
0.123731434,0.25579774,0.24900313,0.10254623,0.38490283,0.069813654,0.47350323,0.8415279,0.2867746,0.35790396,0.18939301,0.71854407,0.22509132,0.36194596,0.182735
0.47053018,0.61526495,0.36212638,0.207118,0.65186316,0.26361227,0.68709326,0.8372643,0.4544918,0.4520278,0.37203166,0.53062356,0.40695518,0.4770292,0.47046983
0.5610398,0.9376947,0.2531005,0.108590886,0.39138895,0.08863413,0.58497626,0.8270951,0.22099829,0.5144922,0.20340964,0.67545813,0.195671,0.23597571,0.33040762
0.2290041,0.6925495,0.23084171,0.14048617,0.36169595,0.10408001,0.6450417,0.9183162,0.22687173,0.4680519,0.18338181,0.72824764,0.21475096,0.3491687,0.26967072
0.02855002,0.43277204,0.40855008,0.032882143,0.4599238,0.047218215,0.3309405,0.79510945,0.28319755,0.5620828,0.19464552,0.7614339,0.28285727,0.36864313,0.19768038
0.2067241,0.49398458,0.34063265,0.19578741,0.5313384,0.20575444,0.74464715,0.8266856,0.34653193,0.38104272,0.29420108,0.5434282,0.32866132,0.4483331,0.3638648
0.71759933,0.95042026,0.41011736,0.09223934,0.48104036,0.108883485,0.49592915,0.8341796,0.327136,0.49564248,0.29870978,0.6005207,0.26727435,0.24241862,0.34064084
0.7067619,0.80074996,0.354821,0.10009755,0.4496991,0.093115985,0.18403219,0.78109735,0.29356152,0.5396616,0.30047336,0.6383854,0.26569057,0.26668298,0.13299437
0.74719924,0.94123006,0.45524627,0.08733794,0.49818796,0.11950137,0.4135315,0.8243091,0.35659358,0.49581206,0.3110809,0.5702257,0.28280994,0.24018684,0.29420945
0.7248579,0.8747699,0.14257658,0.086155675,0.423582,0.08265567,0.59279925,0.88958514,0.24295203,0.56134593,0.20656587,0.75325894,0.18762693,0.27474323,0.3703513
0.766362,0.67450607,0.43583226,0.09086863,0.4916768,0.098568335,0.38120133,0.8174942,0.37050572,0.44474,0.2986301,0.5588179,0.2986799,0.2715879,0.19127548
