rely,data,time,turn,acap,aexp,lexp,modp,sced,loc,MI_loc_aexp,MI_loc_data,MI_loc_stor,MI_loc_time,MI_loc_turn,MI_loc_pcap,MI_loc_rely,MI_loc_virt,MI_loc_acap,MI_loc_vexp,MI_aexp_data,actual
0.2417704014532487,0.0700934259032632,0.2946487450054514,0.074249802123131,0.1751654532680589,0.5352964601598778,0.2671398519972882,0.0248583334123791,0.2065951072948746,0.0886093978982906,0.1336730105339643,0.1264717824871496,0.2745299417952654,0.0750371211217239,0.0443516892030981,0.3046156819343126,0.2339246268130635,0.1750257211327985,0.1576093648104397,0.2871647980904431,0.1602659283987267,0.1031565356537215
0.5374770698393604,0.7627913075196687,0.5798573803409205,0.7416577388118836,0.5393286280898278,0.0689175865300583,0.5762900031834074,0.6973904097777139,0.7310213906944568,0.7107475110160661,0.7486193116562845,0.7713941971021163,0.6488684232642692,0.6525558962955011,0.7024469535722311,0.8604203285157646,0.86195035751422,0.7969087439753391,0.7078117245407138,0.7882820822193365,0.6081169300691692,0.7456690698552747
0.0857917118997817,0.1653726883087824,0.1298188239702563,0.1171426331834125,0.2243082368352548,0.4810263610922165,0.0933863238829866,0.0512152075096438,0.0585125759184359,0.1341447769905161,0.0468861704739481,0.196025073665424,0.2085924329972587,0.0367647887147126,0.0426229962654445,0.3662749595188078,0.2561192772744687,0.141028914656863,0.1178620029041204,0.3107335105102228,0.2708962100041138,0.0404625380325733
0.1600018408456175,0.0735407119736463,0.1807374822814145,0.0566427921512165,0.1398404947643319,0.4954730708553447,0.2074878119982191,0.0188846086074239,0.1240323491076877,0.0972901026264759,0.1045668735888522,0.1388099498521409,0.2120724142546915,0.0556215048549823,0.0083970172432157,0.3105852742045476,0.1869628726374584,0.1615300669452418,0.0646444782306577,0.3016564915383796,0.0922605566416915,0.031973028528542
0.494632131921686,0.0240160163376314,0.5696141605950249,0.1798836247149589,0.1744042030896179,0.5949514057600758,0.554806612644027,0.0790610178501768,0.4171594865927065,0.0483895115506817,0.1938122255834474,0.1009045664244119,0.4615048937588026,0.1446148991649405,0.0683749973703286,0.2014644159224751,0.2051997232093721,0.2385728622712251,0.0952357571526675,0.2297245688031047,0.0794945978990234,0.168722818152302
0.216058868270319,0.0920138863386378,0.1905147470045541,0.038605631291473,0.2184538054811468,0.5534798994662007,0.2462427062994593,0.0327204295423465,0.1690981237369652,0.1214676482937385,0.1175925003085639,0.0904006467715516,0.2590868168730411,0.1368759170220648,0.0227529848166568,0.2849966611419887,0.1675955653230779,0.142169365575788,0.1083519929338145,0.2658814147518011,0.1194979186107065,0.0568740896036617
0.1317291850521076,0.082864271414664,0.160045001750643,0.0857442269120184,0.0839534262066108,0.4090407187089916,0.1496902761162923,0.018731948535404,0.0481235494823807,0.0874664467423047,0.0915820651881319,0.1568496542238789,0.1268050213083145,0.0147198625427564,0.0067630172753499,0.3591571822771411,0.2591817490811108,0.1853937115557183,0.0363274153603369,0.3409689101980926,0.0689272464897,0.0060455112441462
0.4611433152723201,0.5935633715914025,0.5377826187351177,0.5589954689051272,0.4305223911929933,0.1819923916676951,0.5104359056480438,0.5088845925174237,0.6122744590876581,0.5504637770512583,0.5667522100049656,0.5657938906884599,0.4599470513058414,0.5071732646073673,0.5222664525972502,0.759606066999097,0.7096492009357083,0.6596515559912719,0.5065960608327321,0.5720431704224649,0.4999324043258322,0.5990895936255857
0.4997708103127192,0.0137975201940478,0.5814895724349355,0.178666110211761,0.1976875449601272,0.6139585219635104,0.5747656934839186,0.0839418781218957,0.4376807062844285,0.0420835305785234,0.18912800433879,0.0815222371295568,0.4724307753203888,0.1432226099600627,0.0698025450779925,0.1941346016250463,0.207275130356801,0.2366515055879389,0.1034415701924535,0.2172695119509593,0.0565977479780074,0.1785013957028547
0.3677791766557634,0.044134654650166,0.348235700384297,0.0405100296482039,0.2048267793014071,0.6607235381229907,0.393039669062616,0.0295735624948477,0.3009002298225361,0.0947179270521224,0.169529809574049,0.0796182540777321,0.3483986868899679,0.1469278388193563,0.0363926773841059,0.2357928622475027,0.1470787277706344,0.1593384156652731,0.1539823352597707,0.2026775561764225,0.1068405563753236,0.1066453921213728
0.2127405801261596,0.3240077863435361,0.3141250357352233,0.3539483910102451,0.2164733906023888,0.2054945331645062,0.2745925194474561,0.2770060816533547,0.2768966377031413,0.3761716160924667,0.2465183920392862,0.3734938278440822,0.1563937345737254,0.2372171208019867,0.2993255495693913,0.6529704744165564,0.469057220657973,0.3995705811459609,0.2801507567167906,0.4943563407011071,0.2596471220547429,0.2946805027952847
0.4090436375869765,0.0384254193655128,0.4399729302320113,0.1160262032505723,0.0597580900238201,0.4976184926699011,0.3842612536455656,0.0321890366352884,0.2472772963721645,0.0535361506014965,0.1549183579287179,0.1289460340303316,0.2521835802426884,0.0811301229650869,0.0332655996253146,0.2773666375169972,0.242343363242062,0.2174161609734994,0.0481689495177079,0.2581964719194736,0.0901752302489886,0.1014516686435556
0.3637942500462587,0.0414425134839234,0.4563293672789461,0.147691822275781,0.0750685073377726,0.4763379157595787,0.3834063370342366,0.0442703074709508,0.2581743096179212,0.0433605263339787,0.1426885059126901,0.1326321653175974,0.2790870607315484,0.1131530836940985,0.0440713157808843,0.2541589581953452,0.2760566721816028,0.2249028080829667,0.0523181037807592,0.3007940663810859,0.0939224413331354,0.1182257441750917
0.18050151086674,0.1779404563733767,0.2736562624628273,0.175331542598205,0.1339176260493028,0.3477774512934901,0.2428672915241473,0.1056524359138676,0.192483840484118,0.1932670276618993,0.1741951461479919,0.2118144324106915,0.172507732041574,0.1348709983061133,0.1245743725923355,0.5097627383006652,0.3695838326336109,0.2633791394068226,0.1573713989646897,0.3636584011044655,0.2149192046025441,0.1747878065888636
0.4027683293173081,0.0836597761825191,0.4512763963561788,0.1564608517197951,0.1119848374157828,0.4604952303116862,0.407511010519355,0.0777456421597229,0.2950167131147836,0.07008886422978,0.1588688622406843,0.1300542694079221,0.2810698501819154,0.1101261614045769,0.0758870045772593,0.3214482079134801,0.2384853275550922,0.2534533792712283,0.0823014163618288,0.2243827978082346,0.1317848532577867,0.1633194629790052
0.2613620320852889,0.0551217992520065,0.294362200880761,0.0699347214581073,0.0858422413865492,0.475092300989786,0.2764221207769718,0.024399395064889,0.1672909881283485,0.0865660914286304,0.1050021557537376,0.1296608894851822,0.1639037131487146,0.0827615750803586,0.0206447010933916,0.3201972065424013,0.2598229621023337,0.1910745660420738,0.0935057021956422,0.2717374391010109,0.0557753510331019,0.0658238497935601
0.449015980272813,0.0267613669729331,0.4997023203119548,0.1336891361677492,0.2170515673415234,0.6635391772327397,0.5214683408029436,0.0713612985664969,0.4112475616410252,0.0773510839912016,0.2155049307822485,0.1034127956575318,0.4886139270837945,0.1553948558078007,0.0640062734868766,0.2199463595669323,0.1186406918231648,0.1978911737011478,0.140288948271524,0.1870890785650079,0.1276518841362725,0.1582668061889755
0.1438246454874191,0.1092783144823734,0.1828034861185061,0.0810933464593674,0.0866681501759217,0.4139220630424187,0.1700023377772465,0.0124062524974397,0.0871165362332152,0.1120364686537843,0.0951573237079327,0.1642933951254629,0.1531583967757928,0.0349465937796255,0.0359463842131772,0.3729708214575977,0.2378894452443923,0.1907810756511494,0.0681218970788442,0.315109761712705,0.1428697452147418,0.0509483979083031
0.0963182660633787,0.1031225141253788,0.1367489987721075,0.0852267928348113,0.0956561589426217,0.4074011403236827,0.1294714187336226,0.0204801782711233,0.0344801979672294,0.0989655014007084,0.0734801376994227,0.1772135635755079,0.1422320180777649,0.0252224890363614,0.0138430329831022,0.3663238119778705,0.2561885407021083,0.1798891429540886,0.0437184628683341,0.3558600032895671,0.1079264670683527,0.0113128217099647
0.142075759502749,0.1528454065054638,0.2210892336157572,0.1412190896362231,0.1252354721058274,0.3578156361832114,0.1751596646910384,0.0627986398617306,0.1118459309281107,0.1493635367907708,0.1380055759997062,0.2029585749124083,0.1246999258272429,0.0969085087187353,0.0834227729880406,0.4690001855853742,0.3127243667828457,0.2219018899578314,0.1124405779848406,0.330587767675516,0.1863213837493585,0.1049224288661268
0.1485566821284016,0.1176819075755949,0.1782740092060062,0.0833851241889136,0.2206550253176248,0.5066546654903745,0.1649271329843818,0.0375023082294737,0.1123181832400958,0.1315206510463624,0.1060244177948332,0.1505562726549844,0.2315011605257757,0.0607803634906003,0.0354349990868598,0.3615547934424116,0.2414131947211063,0.1503427736958286,0.1349520794710652,0.2852189951847735,0.2005355082627593,0.0491896506121085
0.1463599957083668,0.2469418268694344,0.2807136099517661,0.2377168329381159,0.1364702416440641,0.2757286358647008,0.2306711593005754,0.162064918340457,0.2047681378338418,0.2469874853996973,0.2213726406254653,0.2934983455264689,0.1443397719305462,0.1731724764182233,0.186729176588459,0.5602638415601383,0.4269998475291611,0.3138383968519457,0.1909677006589109,0.4206721205140525,0.2146900169526458,0.2142964686701046
0.3536758528453579,0.0170774671180038,0.3774434385824834,0.1005403674358457,0.0776748791499771,0.5070238281336927,0.3596566389019739,0.0332913437189692,0.2259569014372646,0.0527802029757396,0.1354162365524659,0.0933931817679649,0.257297805974659,0.0844345467544238,0.0287193926206021,0.2893356562909291,0.2816695595602515,0.1984630930634612,0.0756867749976666,0.2634578276584195,0.0390227437365366,0.0822618766535599
0.0805368993468069,0.1725591070499352,0.1500805415841262,0.146680864930182,0.1831944572735339,0.3828672060807347,0.1659600182685516,0.0928630993431338,0.1192883768983656,0.1671841092972997,0.1373923495962314,0.205984668824039,0.1604757742272119,0.1342723404560939,0.084008267857353,0.4134754043840037,0.2786071087761994,0.1907125814026033,0.103777470362253,0.3396279829012211,0.1653621413151131,0.0740301546180834
0.2473910414374706,0.0457995442923822,0.378211767616275,0.1461273340747052,0.0605702413641567,0.4326674033201926,0.3294454337681994,0.0427462408431915,0.2136157875996835,0.0490810798273241,0.1262278293306429,0.1322315863288874,0.2454329644999577,0.0846651758211108,0.0567588686487233,0.2973858223599516,0.2955504123555503,0.2202239041667056,0.0582332850135636,0.3298347778997315,0.0476781906710362,0.1054621886645674
0.0723239371461694,0.1913731156106224,0.1826524978144904,0.1993515907056554,0.1445726933530388,0.3089817988981781,0.17102175516185,0.1387943672959769,0.1320507005081205,0.1592222960026111,0.1744327131955624,0.2403422294058341,0.1044968503004954,0.1215106779723043,0.1119597773151847,0.4722175258895048,0.3839810512944979,0.2700616788341493,0.1382089564171667,0.4136779110398157,0.1312302722818887,0.1124650698513037
0.2761175722915874,0.4811212529510109,0.3918447853150317,0.4998504717717861,0.3816037994631376,0.1836421555517665,0.3863616431290762,0.443180465346793,0.4412659032346617,0.4511070326572697,0.401085328401206,0.4712459463439828,0.3066128252201189,0.3946206093857425,0.439241427385187,0.6944499586978801,0.6010599854168694,0.5507405288963815,0.4625663135438198,0.5911457436014514,0.3900490218259916,0.4562861564493798
0.1351328209921857,0.1969980998932809,0.2612782020560804,0.2113244355388929,0.0833507435740256,0.286867944899516,0.2062610017868651,0.1267738684242312,0.1571352690498528,0.2139453685009465,0.1778404910613631,0.2470586410490953,0.1066102819747432,0.1159912713966103,0.1341411271897852,0.5350384841372827,0.3756512284083472,0.3031984319970784,0.1618508234955898,0.3953855630381836,0.1588679847254472,0.1665487635875142
0.4430468689294641,0.0240770507429646,0.5107307504401032,0.1758153166056333,0.1219518923140224,0.5012831490500212,0.4698195039218866,0.0710984599877525,0.3299071078742623,0.0416570647130595,0.1593110188477137,0.102338844313112,0.3452555548194448,0.0956154783532661,0.0625061866833085,0.2566052053112528,0.3003006677852746,0.2320671482619212,0.0845310597285016,0.2265067038929743,0.022039165131866,0.1453651948448537
0.106012748090071,0.1732837310912481,0.2155179249867056,0.153387380818822,0.2655335175124068,0.4213913446397381,0.2021289411740598,0.125420914158286,0.1771698723572027,0.1854206002450279,0.1490512199006702,0.1482789135414008,0.1541666156447687,0.1949101109899967,0.0970897328156424,0.4126746746439248,0.3021364234130062,0.2117181302956858,0.1509010630247304,0.316771399734525,0.1553776483898442,0.1184125338346489
0.1182081850106597,0.1070449086191263,0.165274683714814,0.1074037015340677,0.0942103532151564,0.3685666280987257,0.1556193457416627,0.0465575059598335,0.0642248617654693,0.1107402163237385,0.1009340706288583,0.1686892532593203,0.1139578277586546,0.0423554522263185,0.0287685342414555,0.418454104112532,0.2812148619608537,0.2120907161024366,0.069358859809626,0.3334542404549054,0.0700161325359225,0.040059741757838
0.2351028872776423,0.0454056953481944,0.294028523103893,0.1187430555537251,0.0695241993948401,0.4181672985903121,0.2657148007176033,0.0443818471850873,0.1534713869801982,0.0684419684137736,0.1135192540770289,0.1082252013612555,0.1800574815319044,0.0456979993184758,0.0294465169747059,0.3554218785121333,0.3043654396224352,0.2111389565275432,0.0670125448406154,0.2917518320609746,0.040212415793698,0.0680970369270545
0.4577369657241406,0.0463632818071642,0.4984748003857128,0.075062614294825,0.2116325179630578,0.6911051307473169,0.5359530667865373,0.0449067776608405,0.435938190646587,0.0929637683885178,0.208503507690434,0.097253787850445,0.4371638376463321,0.1660407255115108,0.0553371075356044,0.1938379850822243,0.0995237266161489,0.1870937875943305,0.1718587672223175,0.1848593849448095,0.1469974783361193,0.1746648750460812
0.114112882047266,0.2347595079234605,0.182887818347749,0.2413296561577103,0.2121826479800481,0.2872127225980502,0.1911368584115748,0.1727980982531601,0.1538643982794894,0.2379170160149784,0.1574658303774867,0.2855351151652489,0.1940536515927571,0.1540869238017415,0.1636646270550097,0.5159677191585748,0.3564310551982427,0.27441353206441,0.1405024300725136,0.4279394853474736,0.1938808628309227,0.136496369838777
0.4299671401343451,0.1788768670926765,0.5062880001099482,0.1400831272034491,0.0,0.4445403551813679,0.3777098644476623,0.0429944067954407,0.2714742816633071,0.1189405659011012,0.1353791930575983,0.1632799941055336,0.1181836575866527,0.1499392297183663,0.0707401077259513,0.3913740721339238,0.2593968702414898,0.2593492750141311,0.1253576321014523,0.2278212993176878,0.1201839433882546,0.1860717878944809
0.0943265741396095,0.1713512539079722,0.1670833310220485,0.1780121015360487,0.1624124519608913,0.3219741973256014,0.1540081873298276,0.1093062073506171,0.0966803443507097,0.1732292238014813,0.1229205010328912,0.2393650068174573,0.1459570091057603,0.0965575110094492,0.0954506644109474,0.4799299278325644,0.3356855699503602,0.2437835167993415,0.1034967784764266,0.3829708625160049,0.1279915715872744,0.0891988458074848
0.3935467864812342,0.0549075739307265,0.3674634072555357,0.0310916071980071,0.2889018672623096,0.7322713016106827,0.4620021385780334,0.0468579759764931,0.3776682516529893,0.1115264281360679,0.1985865952830333,0.0297997140268316,0.4365937268079308,0.2103896130371848,0.0567720383179156,0.1998715571610718,0.1028520906396656,0.1448748983234193,0.1979084070231385,0.1719683384621196,0.1481562626536022,0.1375173995085246
0.2486976506256017,0.1516566691645395,0.3156062726421397,0.1485587662663767,0.171079924760889,0.4376509239865581,0.3054260249139069,0.1033931719120414,0.2654236770729975,0.1417833586041572,0.1706700638817769,0.1390989019443728,0.1916479298558273,0.132157684154943,0.0963691622965211,0.4205451606844735,0.2725441547744102,0.2488861223372056,0.1550338080249624,0.2779418908347449,0.1689163133485245,0.1695562879439787
0.0768888045083802,0.1440759827567764,0.200862323123581,0.0816165495167364,0.1881331995375929,0.5606314738384575,0.1451779012595902,0.030615603111539,0.1127366659886691,0.0977805819070818,0.092626193356894,0.2253699169360888,0.1935884627086442,0.0635106808896575,0.0331999579434441,0.3392409926886203,0.2102013127123869,0.1578114123092519,0.1510178236667035,0.2794257741978183,0.3288639209057091,0.0787094966084882
0.3541145482301896,0.0308501958212995,0.4030241375133617,0.1166231288747884,0.0691861832105939,0.4734025410908556,0.361341530857292,0.0355529171479336,0.2395742623197945,0.051678410592033,0.1405721462311161,0.1092326762241647,0.2475548998238672,0.0801559086233683,0.0390980477655418,0.2943929228478972,0.304666633272783,0.2130219034051196,0.093546742047622,0.2876810008351244,0.0598984929436772,0.1059224447964241
0.1840785422320963,0.0708881835102454,0.2303916216186903,0.0904615683460542,0.0770490341794934,0.4258061931298415,0.2130921320853321,0.0196556698321115,0.1182979271710064,0.0801999001734209,0.1164494586656389,0.1451864507909333,0.2008730029898309,0.0397495836635395,0.0261298708952787,0.3456112949872541,0.2626817580472455,0.1968940309354324,0.0668449611167158,0.3356576370549781,0.0883432050735791,0.0577340891441447
0.2303072392548729,0.1098854473544226,0.3617584635869976,0.1646349408259929,0.2171166738043055,0.5667211052405786,0.3815179130500437,0.0657304427459593,0.3030300352543842,0.0708450230465007,0.1952945055430359,0.0998030336254832,0.4771180393441107,0.1239946166984923,0.0813882786784294,0.2464093748524742,0.2913259769504659,0.2073699826330686,0.1409655085216356,0.3659032228301629,0.2363338702890316,0.1206369871421837
0.628510591012687,0.0502235946015006,0.6416532329272565,0.1137883874498936,0.1667662437265752,0.6840349657671413,0.6087439214326812,0.0523666171771959,0.4705519865488512,0.0693309037716273,0.1995184978672929,0.091510269496656,0.4619527351976055,0.1597680150085047,0.0568573905874552,0.1740736683096256,0.0944076826250338,0.214311735619615,0.131356017163614,0.1461749534382657,0.1575126157927446,0.1957070581215697
0.049506225946774,0.2702805655448535,0.0879062566052726,0.1473122588153398,0.448458927786688,0.6494047118243519,0.0775448288705093,0.1018656824423436,0.0504665766941168,0.163893970486772,0.1049600988535496,0.2114134439079819,0.2590863197365993,0.090128467285174,0.0557052951133406,0.3626651302308377,0.2602963788165247,0.1191180206165106,0.2292222184720458,0.1534810779138791,0.5113417418461511,0.0481224389514769
0.2541878858996942,0.4234837113097859,0.3989907288362824,0.4021326219301733,0.1929313163205611,0.1885715697010436,0.3331221382833814,0.322853364430447,0.3705259356070539,0.3436200097618721,0.3820527664497007,0.4358493414544807,0.2414976847570955,0.3348125270510543,0.3204148967209071,0.6625440533850786,0.6247587811711364,0.4784415776009872,0.3685456710213818,0.4604054913140951,0.3403607788674811,0.3671750564245744
0.1553003977254123,0.1904562989534033,0.2183004911487174,0.2058304442404459,0.1634543792913304,0.3186097864957639,0.2010285688864916,0.1414154514611393,0.1619954229531006,0.2040843148687587,0.142685944349534,0.2269520705765511,0.0997947663777937,0.1202300961517997,0.1372903831054908,0.5032726974293656,0.3457618775373646,0.2854586516700463,0.1463714127194584,0.3708468047087512,0.1516071534190363,0.1504349131419602
0.2972791422948729,0.0899803867586754,0.3011789539674026,0.0368581399725418,0.3206404701324801,0.7132411403576535,0.3456495936628561,0.0509345609018947,0.2928937724404216,0.1316054011979487,0.1831378416486178,0.0771060001283472,0.3770600680019856,0.1501384796645344,0.0544613787836414,0.2727830129497611,0.1797735042369393,0.1236213941601627,0.2488743511897406,0.1667663938209484,0.2283513317186813,0.122126745347439
0.1718505144649706,0.0739332813255358,0.2029532226030576,0.0930366983826653,0.0989636008408418,0.4110495113824011,0.193595532503263,0.0335049673811918,0.0957977064525337,0.0781349544518582,0.0881371530966434,0.1306218494733229,0.1267208901233222,0.0475596513917669,0.0245558727462429,0.3701593983663874,0.2545112984063041,0.2012062673611078,0.0717121291451648,0.3163282096741016,0.0704477063513402,0.0473536208350437
0.5535749644775615,0.0514560274328972,0.6390050717730525,0.2193699033271874,0.202477334497748,0.6098113655958137,0.5999420718703853,0.0957966004327258,0.4731741770688414,0.0379803063878719,0.2042209707769426,0.126909576896861,0.5162418923587617,0.1638111706048717,0.0821737830549099,0.1673723246285284,0.2019505137420962,0.2563943537575676,0.0892662840021383,0.2338439860854887,0.1371248276167367,0.2070928094108042
0.072771035073853,0.2346324808146437,0.1540776520503221,0.1590198276411529,0.3026374975158218,0.5787191407648669,0.1112645950000229,0.0623876312130846,0.0932990553459141,0.1326439132077413,0.0599507544758278,0.2581608472749581,0.2554404257329963,0.0555463654375762,0.073642715215776,0.3284654813165074,0.2387977232426899,0.1398542091661196,0.1476162053731839,0.3163505684145743,0.4533528538876232,0.0920096843634883
0.2320589628195881,0.1116891844735168,0.2909159385843462,0.1268545571713183,0.3985750893604396,0.7113119495089391,0.3404398509666091,0.1050046729887019,0.2999543983966989,0.140503306706872,0.2149654917458005,0.0993614592219744,0.4473711477289604,0.1295858879919993,0.0742235239768273,0.2800930747756247,0.1843898367585974,0.137612659331237,0.2380860770827439,0.169493600202625,0.2758957977429042,0.1252979216881088
0.3034484821019845,0.0613670710254785,0.3075643343719075,0.0313103483834599,0.1460861107145756,0.5863754797642488,0.3250851371507432,0.0179103078828812,0.2279284346147713,0.1114101649031973,0.1263181233768876,0.1013573311588832,0.2162048216792516,0.1085002935601228,0.0249670526548081,0.2946349337693666,0.181139020564799,0.158505200823768,0.1457213603108217,0.2420092596273569,0.0751176808898368,0.0877108847787615
0.173150332745518,0.162927056548224,0.2164517061380301,0.1648901496353899,0.1891858193309653,0.361326035336439,0.2095050660616923,0.1066099396032601,0.1771701345710105,0.1807658862203676,0.168295807118852,0.1980055453406911,0.1751449100397594,0.1094936815901561,0.1114685419377296,0.4623968166734832,0.316966992734746,0.2371636418474371,0.1320131519332549,0.3528289870951521,0.1979342571800337,0.1414562814277744
0.0949013493946608,0.2276829232946835,0.2324608377967348,0.2332957748697493,0.1187967760264904,0.2603357919654513,0.1819307025042976,0.1521008305271563,0.1470230459977821,0.2403600391894296,0.1776976301099215,0.2956915289141796,0.0886481143719424,0.1255530280745854,0.1580585794263581,0.556551020155538,0.3997964959228623,0.3034107201443023,0.1978212780298511,0.4321681508327184,0.1702259348663831,0.1605511809408815
0.6433412582168776,0.8588956190249061,0.6843128475672189,0.8254518722873684,0.4940467473359812,0.0215851319307857,0.6529238909043775,0.7570760839250843,0.8190586802249386,0.7961073005178088,0.8266297130586115,0.8508555118938201,0.7589202499999739,0.757065121900458,0.7981703505172917,0.9308934287637624,0.9366986389527744,0.8897548940779874,0.7395926416272556,0.8663893900933841,0.6986911404211523,0.8525159915957614
0.0419980166968444,0.4805886165565862,0.0,0.3000826199020989,1.0,0.8616097717712626,0.0210442196503931,0.3037719787544729,0.1080302795065461,0.3172980805867538,0.2224750622911918,0.2510663253345765,0.510577781392047,0.1514150999186709,0.1419772043576483,0.366424045965429,0.2031948648708006,0.0643847922345403,0.3991753427212087,0.0521706577626385,1.0,0.0969386160522668
0.4809532604972452,0.0246876949295013,0.5117789008644261,0.1440671213157945,0.1154987110263924,0.5526002740547598,0.4791752048206342,0.0545066764134403,0.3298634545195526,0.0510870654641953,0.1723821122584375,0.1125724160630546,0.3747465781575412,0.0971632718527719,0.0423813950933235,0.2410389241514348,0.2235708420604736,0.2246668334310023,0.0574480370484277,0.2262336614543748,0.0856761015784523,0.1297467582833134
0.1227351720567349,0.1251065051959133,0.1716001705190058,0.1014999694511021,0.0855472189799613,0.3901012858621226,0.1619034035464598,0.0312493541905065,0.0933175938621201,0.1131616693396272,0.1002414885180199,0.2012766368301856,0.1457481856351431,0.0495363426658776,0.0412119920182566,0.4075355004393787,0.2695856847237911,0.1911246656807164,0.0609849250981427,0.3591780050589815,0.1431061731496956,0.059803709080457
0.7758475682855028,0.0352598255839566,0.842362373751068,0.214196314925267,0.2730405921721094,0.7482693288258992,0.8173499494027366,0.1207232585278165,0.6527887474195867,0.0331730014556506,0.2542261440162079,0.0960397302524594,0.7057227259697065,0.1977624534204006,0.0958518200777836,0.0790803456334227,0.0897456529991411,0.2667041548524114,0.1046162255833262,0.1210183150450391,0.1451256378077418,0.2662176844591883
0.2731465433364384,0.1697557360299083,0.3733442265912451,0.189615348172852,0.0763156207926418,0.3563327251146431,0.3071029259154824,0.1064489735229068,0.2407467303839227,0.1276522844134157,0.165286976889478,0.1874559435736892,0.1707394962134425,0.1257085118657275,0.1073698505220433,0.4562636460122388,0.364663195118283,0.2861224514013107,0.1311138404851035,0.2914657735500352,0.1519565360156917,0.1766688280191092
