Transactions,Entities,PointsAdjust,Envergure,MI_PointsAdjust_Entities,MI_PointsAdjust_Language,MI_PointsAdjust_Envergure,MI_PointsAdjust_Transactions,MI_PointsAdjust_ManagerExp,MI_Entities_Language,Effort
0.1868642553573504,0.0968236313688849,0.194656816165354,0.5690489252911152,0.0696736560318346,0.2998083749333745,0.1336764970153728,0.1201268053440864,0.0956514662559977,0.1864679996887044,0.2313159063256338
0.2256683670267757,0.0983668427473652,0.2303709037436868,0.5160085266224448,0.0696430541794796,0.3287336104601591,0.1567025102397545,0.1890991224490186,0.1151252555310879,0.1740805924874633,0.2462684393760214
0.3851819289752929,0.2653530479386836,0.4451305789108816,0.8301475127120161,0.2267843453056192,0.3901105213566571,0.4578473634068235,0.3287123533131538,0.432079146130877,0.2792857207323298,0.4341391383490577
0.2246094896000255,0.1244128549724766,0.2333189507166327,0.6055661840718403,0.0923110041537573,0.3545594349109888,0.1687634840454427,0.172681495801596,0.1182060049694733,0.1966282108470092,0.2798024122603745
0.2106929865033835,0.1471712480602781,0.2512971071942402,0.6282856834593178,0.0983347634878743,0.3373672006261743,0.1767389232790702,0.1412490169315506,0.1535658159120173,0.2661275880887574,0.3578480982907002
0.2041475874933751,0.0747547264860357,0.1915417779233437,0.704838263252809,0.0545580244200224,0.2960537736719472,0.1829548900483401,0.1225681670599034,0.086178031622263,0.1192080800828184,0.2221996407589678
0.2258950984507949,0.1348456462098093,0.2405747894989105,0.6627243335373194,0.0823278766543975,0.3754204683723003,0.20921741546866,0.1838307774163567,0.119717791214325,0.2515893045239686,0.2413297630281478
0.3053950271995384,0.288589658544683,0.3888501840590063,0.6992400194790287,0.2336241939991112,0.5098203200212218,0.3378302106301686,0.2230478015749137,0.4081374366307546,0.4087508967904194,0.5040119615988956
0.2153930547714629,0.0937419857350941,0.2322392024996759,0.6323193383404129,0.0553698007465337,0.316415454015252,0.1688987367068994,0.1345115408815724,0.0930569852572869,0.1669701069049846,0.2561848170237747
0.1671009826440326,0.0149085663454406,0.1480326489209052,0.431918013902193,0.043497307089944,0.240737399685042,0.0903369967102865,0.1184274037906117,0.1381494957587216,0.0911876873672439,0.1217243649997842
0.2914260982119189,0.3032768680098773,0.3621516454269877,0.8150179664454165,0.2320539383234222,0.5153756449988032,0.4005082308790544,0.2165822563048685,0.3104819634561911,0.4414471712383567,0.5919610092975469
0.0500419440144332,0.3777212746550354,0.225358171427877,0.6761645341942957,0.1830928828002145,0.3048362343324728,0.2110057379927726,0.0435105610081483,0.2338501982450843,0.4705734380834987,0.3114858576642598
0.2818122744802414,0.0981031797237614,0.2651601380267642,0.6587264097722003,0.0858434030661729,0.3978285979838393,0.232400089526048,0.203306972170007,0.1094478411604046,0.1753169849681987,0.3071861021290637
0.213663465847897,0.2861644030074122,0.2852065908456671,0.6738318755822007,0.192943502180807,0.4684342733135748,0.2938725770736726,0.1935700166276432,0.3102134331007323,0.4159467652991024,0.5611426409405019
0.0678104803153504,0.154076427299091,0.1105352354477467,0.3553882621194181,0.0544470514931424,0.1778100841315844,0.0901275556481263,0.0909884640306028,0.1149691944506672,0.2031981379517633,0.1912686856165152
0.1011025123737253,0.1317353304075695,0.1396004453314051,0.6019244064005431,0.0724653552213367,0.228465178311281,0.1284795414825298,0.0832191320588663,0.1776253804014801,0.1860492974380746,0.2084158208339226
0.0653799714102769,0.1454329992985058,0.1500056069454846,0.6033905108131845,0.0487485340009288,0.2174897241818068,0.1077624638286115,0.0650579942121343,0.1229074427418029,0.2233985881026447,0.1983519701279537
0.08929016241016,0.1539900601811278,0.1113816415429162,0.6033353158143873,0.0724535121146499,0.242053854267565,0.1774059717646872,0.120421389838232,0.1748276132370509,0.2256302360002617,0.2873484852359429
0.1285129721642799,0.0884656866263515,0.1385339225205494,0.4681857519673794,0.0517184332816306,0.2066607773277486,0.0824012481380652,0.0994206960040171,0.1651098735760219,0.1492075288429283,0.1639689726633975
0.1707385903819313,0.071663140275571,0.1461653250350161,0.3640102160845609,0.0586123002889696,0.221692438555565,0.0766103997865671,0.152668943223022,0.1887642159394218,0.1228171211827967,0.1544879298196778
0.2253413953073917,0.2599977294177555,0.3184202659370627,0.6474816302415233,0.1681278376786475,0.4009748426465336,0.2591703742251217,0.1848148381532517,0.3297350139808574,0.3722117449164454,0.4064026780851764
0.2050761633612369,0.1444217276429539,0.2267281424526585,0.5661526004967128,0.0973204214816803,0.3681532865632581,0.173891113447601,0.1546939488136124,0.1748363999581757,0.2327659892767128,0.3292321141047992
0.0608060218878971,0.0832337412117371,0.0577238482025907,0.2996368933653667,0.0420097353613951,0.1542270961482581,0.0629454362352424,0.0569797194857917,0.0875439428115698,0.1374315876805846,0.1629294516100651
0.2876567383536221,0.4971465455786547,0.4773515477585325,0.6491673350200915,0.4481201202171839,0.4855372960775782,0.3735891881978798,0.2185245008892022,0.4499679982442421,0.5051947674267547,0.5307606440685895
0.143146279973468,0.19682965886504,0.1836946903730842,0.5947778555305567,0.1156391528759064,0.3312786866488657,0.1600496233438319,0.1503858373004192,0.1675486749509351,0.3433314772290063,0.2506970157548518
0.1124730851694733,0.1403998208407934,0.1820824939714206,0.7286354631959566,0.0726945623961189,0.2682799674151474,0.1702967213354245,0.1012575844550733,0.1975626262548247,0.2333119188487364,0.2935955577180534
0.0248553703844868,0.0767002711897786,0.0745306982550761,0.4800990827414027,0.0272165012077561,0.1786196971455956,0.1085714533671694,0.0605877967460624,0.1029973615098597,0.2010783789888504,0.0895224583685478
0.1006810441495509,0.2061954725844133,0.1906916215625855,0.5333867229653713,0.0787918890628562,0.2425807228870581,0.1294774016227589,0.0820555351827734,0.1912338359880417,0.2913590670590011,0.2573084437158305
0.2770508604504089,0.1252185320254139,0.2604007923557156,0.6705406880965351,0.110258346152692,0.3592915595956099,0.2168347443046994,0.1820397687184564,0.1484344179850981,0.254177883289266,0.4193715011653755
0.213189413686491,0.5106596600113269,0.403035091134642,0.6154262536089464,0.3806685123410116,0.4955500830622278,0.3188304096242204,0.1777126717882029,0.2653793065862622,0.5689722654923252,0.302720764946525
0.1211557566628465,0.1000535907038282,0.1210440267482192,0.4769653611988755,0.0586045873833156,0.2080395679681012,0.1015962712798111,0.133862236451235,0.1357214167140356,0.1731460068853934,0.1715312463670907
0.1745402739467031,0.1559896985610762,0.1976312642122319,0.6316024659873016,0.0758428016393665,0.2885111168287884,0.2017079962277649,0.1604945822365154,0.1710223568138832,0.2144107797118072,0.2393284628093816
0.1396435311556185,0.0513949210800307,0.100197155838965,0.4464480099556049,0.0503550613138933,0.2045054599715488,0.0931511305571181,0.117325266110415,0.1140993033941122,0.1385540020456652,0.1902680584934092
0.2217353318697838,0.1008979082196065,0.2127165135634666,0.6240882712790209,0.0750089985730944,0.3129750378090438,0.1701009096992509,0.1529549824321466,0.1214337322884921,0.2046143063525717,0.2802374965139874
0.0632122804355541,0.0804721405420424,0.0886848650900695,0.4574258291899886,0.0404209627176503,0.2052676719800694,0.0976925598989115,0.0728078692542749,0.1217812071693375,0.1795995856037412,0.0859891538102024
0.1846502221899215,0.2025827787592342,0.235885972695299,0.659851353751643,0.1267478890381669,0.3701107335540383,0.1894156368759947,0.1476835145086236,0.165410355644662,0.3549957239404,0.2904883991994569
0.0850691702258493,0.069924111423701,0.0945936860645931,0.5079594210155307,0.0209824309180766,0.1510760302724427,0.0971080246230672,0.0857060906203179,0.0566251015226974,0.1197146570827503,0.1383381312398045
0.2230708443665179,0.1398715289677505,0.2428021886195838,0.6653886500135588,0.1058707119074461,0.3514209199440823,0.204313579025034,0.1663299809120465,0.1420144558085996,0.2580800326781327,0.3498617346697478
0.0670138514194327,0.0396383318057064,0.0435371018057153,0.5727147979823358,0.0398770550050522,0.104369350613979,0.0820244873669271,0.077032487861156,0.0281233767439153,0.1047447236633519,0.1286278485528443
0.0900254293066959,0.0941672462798004,0.1114262169808549,0.2108373130104667,0.0466153131417415,0.1427982645897515,0.0505171744419018,0.0495753100666434,0.0805338426899701,0.1267461640282666,0.1687245954946782
0.2169717636478588,0.0493948963697482,0.160815513735001,0.2400656571452842,0.0607704532155913,0.2128139967361975,0.051444486900291,0.1327120695892824,0.1842311893777851,0.1234788065735387,0.154286083872213
0.0577223662703772,0.0962007479994199,0.1053715076906353,0.5118637462958822,0.0302923280560693,0.1887879297895484,0.0931186752371688,0.0807288013030973,0.1229031900669753,0.1767235051515251,0.1539666125473927
0.1835286350405958,0.1672603437105202,0.2136498621553076,0.7018541288950165,0.0935138877390298,0.3372611757861815,0.2108477784860055,0.1620989652171817,0.19097469097623,0.2833359968491201,0.2841661845773918
0.1199090639958607,0.1832615666540517,0.1940831150591718,0.7676059721949877,0.1037618216689052,0.2858191518032494,0.2035320965491339,0.1052354331057987,0.2221823937864719,0.2639720167658367,0.3328727496362852
0.2570321914856285,0.1032222200982308,0.2544772926228295,0.5045341999753982,0.089986527212297,0.3200637104174341,0.1516772446968723,0.1330526846150329,0.1519595946037635,0.1999046543396178,0.2915620996975753
0.0843533549261538,0.0680180095611854,0.0729115534170367,0.4358934009230802,0.0408243207081639,0.1600659335665633,0.0842062442149181,0.0977699724898474,0.1002784312320669,0.1360987813982245,0.1459741920424151
0.3908121968741181,0.3222490083698986,0.471270099174142,0.4155721970499613,0.3627168243395388,0.2365995138267518,0.3014001777472171,0.3083018951763732,0.4052901839672762,0.1815271551132225,0.235675322743134
0.0519434807673334,0.0151753378423482,0.0391854229361072,0.3493138558969116,0.0372642362809403,0.1244723411791222,0.0568234571011091,0.0638755076289883,0.048419840488059,0.1101318195690343,0.1135442278671027
0.2007015188252589,0.1217234089221073,0.2264195861183618,0.6629332444232681,0.0770658366892815,0.3256038590973941,0.1752383655851205,0.1234905106765075,0.0993483606722225,0.1948215099518096,0.240473202396986
0.084284189122352,0.0344884444399438,0.042032674309308,0.6116221385625589,0.0257130510841866,0.0979995510376058,0.0726792972042115,0.0785022863853978,0.0178066850348731,0.0871882079759428,0.1192660447231351
0.0855094849245626,0.0392374100720493,0.0643106953107097,0.4131019150239788,0.0329942458267001,0.1621016375729779,0.0673543964211139,0.0677178527257196,0.0503721269872119,0.1420552945877328,0.1056374856069989
0.1806750882738935,0.2769666949893855,0.3011811604717784,0.5721638528637354,0.1335054334353153,0.2662484359674462,0.2080249758810131,0.1266082764778356,0.2938522675528446,0.3090179640085325,0.3096303823876386
0.2521910939985411,0.1284533056306747,0.2708753836214563,0.6891367424274336,0.0722818600006077,0.4089648248623252,0.2382906166290946,0.1835526835453328,0.0995821709213841,0.2376477518149056,0.2594322607917266
0.1499019021515095,0.2025433136297185,0.195982480338857,0.5681031101995894,0.1091910078925584,0.3043437985536902,0.1539826308545454,0.1367427733877536,0.1877906234449623,0.2947564779271727,0.244624397623058
0.0921401314859748,0.138565264384384,0.1476349118677688,0.6024783879722437,0.0442509039300633,0.1924525797933542,0.0953628375700769,0.0435897188141327,0.1197189676869794,0.1958685238771199,0.1882525067828194
0.1009584911009767,0.1679413029304039,0.1363900041129272,0.607854460953372,0.0861110269052305,0.2566625669738753,0.163759330594222,0.1235341097516786,0.2045787843608147,0.2387404238402683,0.2662492205497088
0.2414431584931601,0.1770625249717055,0.2758349556738552,0.701914748732086,0.120507079347402,0.4121232302566091,0.2486267123345959,0.1705841323899103,0.1304298674341926,0.3089913212536435,0.3934505085627617
0.1510352778193722,0.116108060368602,0.1685424435716113,0.5133800432054508,0.0818454104277976,0.2959327817776902,0.1332139209458897,0.1284674943902675,0.182334046965657,0.2254280640603959,0.2308960389874843
0.0957435048897383,0.0850754670676161,0.1142088941523518,0.6463239915992046,0.0481940130504082,0.2077994612155867,0.126241177528508,0.108650391674907,0.1608456606297127,0.1532108219390923,0.2049218676327185
0.4803930951111456,0.2471548386793365,0.4903754342833664,0.8685611201928405,0.2558756470680755,0.5994318525894826,0.5293439635587001,0.376679868970748,0.4311610253606904,0.3459509074991811,0.5793991467608859
0.2478313447807512,0.1748241864512807,0.269597597507047,0.7208633083257512,0.1157787884388363,0.4094690151944156,0.2636529882722579,0.1883544229395943,0.1459958847628606,0.3223813909678645,0.3352935264264896
0.0761645022010262,0.0495075710975786,0.1125327343349449,0.480682576889637,0.0275824466104428,0.1947933803082208,0.089452001514227,0.0822334616696621,0.1279360003408182,0.1456370927681124,0.0958139863106375
0.1504392485901291,0.0975095683065351,0.1572990777031523,0.5359553292748309,0.0537028430175867,0.2301727271912678,0.1179662765362042,0.1127626169998538,0.0810828409159513,0.1739738391393875,0.1756912821153489
0.1528850360214313,0.2478913105964608,0.2522656903768375,0.5905802904353554,0.1416601926714604,0.3683700257561341,0.1718669464497503,0.1361424499611191,0.1525207663946988,0.3483377397578245,0.2156412881118939
0.0721850436631842,0.1975330549620204,0.1315611143921956,0.3774141322192409,0.0903488439526346,0.248916348345978,0.0946746911762661,0.088656842934051,0.1522693638192963,0.2669057965974034,0.2193232357299611
0.3977056440457434,0.2669349963625884,0.4163383077860814,0.8568432947648206,0.2538453845076391,0.568023612300516,0.4865860120230418,0.3350351428849067,0.372993063702293,0.3634189520710894,0.5953786549545456
0.1037941591558188,0.13538352204691,0.1362909254782764,0.385892513652552,0.0657374105982569,0.2006859994235714,0.0876591110270504,0.1320829346354698,0.17192478026635,0.1984619419452016,0.1727273177594793
0.1195458174136507,0.1757041280815221,0.1559548711024416,0.6033348060980396,0.0876483928329754,0.2661970851858755,0.1780796953447873,0.1303148840236802,0.1661849958493931,0.2517333668453152,0.2656269590413849
0.1707349098527278,0.1344398656292577,0.2342094647099992,0.773051199121179,0.096627244067652,0.314921874930765,0.1986716260579803,0.1530652336748566,0.230122715539846,0.2350099291553421,0.3680761526166974
0.107863861022204,0.1527878521873693,0.1293851685174928,0.4260023260687078,0.0792010786894193,0.2151079624334815,0.1089060458023885,0.0700214747217484,0.1719462220942055,0.1716264506170954,0.2251238239143136
0.1940445456549561,0.097431856473942,0.2030164764874656,0.5245208333195285,0.0671687800217984,0.2985796487055123,0.1235157506344974,0.1276382463494514,0.1377059636796265,0.1680151304106254,0.2220567120877418
0.2472481865786343,0.1329561639810901,0.2609154242919625,0.6505042481835692,0.0816364965871661,0.3208425634270773,0.2105958623704375,0.1442061148363572,0.0912128351013816,0.2419425912523091,0.3367438340891892
0.1135553068939508,0.5423033090300102,0.3542206494145516,0.7004382679509372,0.3942378812083887,0.4195414488443317,0.2913650552261682,0.0822442892161057,0.2588995010415182,0.6372187723134022,0.3421919955231927
0.181071026615499,0.0605657382779742,0.1652350475426291,0.6443961424288156,0.0462013519041158,0.2419100240762792,0.120168532040879,0.1284478791169096,0.0645378822023046,0.1150299916739681,0.1820576016566669
0.0724164136365083,0.0604692485623143,0.0625813016172516,0.432316888789279,0.0321734937560961,0.1733424245879555,0.075571250685416,0.1023059424358917,0.1285538656502597,0.1559857100630726,0.1114088073185088
0.1015350611558194,0.1165864859108261,0.1032420332767392,0.303067830510256,0.0736869985513584,0.1997888808375327,0.0826291002277581,0.0648232847725153,0.1711469911560793,0.1542317324980499,0.2156559418635676
0.1266088936812121,0.0485918121877071,0.0941702601895568,0.3890966415860252,0.0564443843423931,0.2047978467923091,0.0848435579469827,0.127327473844707,0.1348082624335456,0.1463893954329684,0.1343822389174107
0.2676114721528037,0.2404186641028399,0.3389435396590491,0.7927443086656374,0.1779525109245466,0.3495355265188138,0.3399493093502241,0.2032897197374527,0.3413668349941584,0.2952756279979177,0.3970122551911202
0.1468326005978831,0.1136746176000198,0.1668956890196691,0.5518181898875874,0.0646470095513206,0.2689169780453992,0.1409798747940205,0.1502585218782942,0.1702572001495536,0.2247371529274074,0.2215469798991327
0.078503954813606,0.0387972386623321,0.0429199961004798,0.5121291920064563,0.0434591212133896,0.1508171937777623,0.0805400957235142,0.0724241512971408,0.0479080314502299,0.118074498095928,0.1395928245347706
0.4805663397857697,0.4059217917180687,0.5714875910023456,0.6508458309531704,0.4729783555625967,0.5159913989656387,0.4799144900007971,0.4221740902538611,0.5700842888837478,0.3759142293825873,0.5172213590555904
0.2145119036048963,0.3134143840010742,0.3084152437345802,0.7810692557208542,0.2129400393259479,0.4895571071401809,0.3415272821837773,0.1432818306289813,0.2184192769897603,0.4798271042466044,0.5197230360481716
0.2141709675247109,0.2179034956780817,0.2875536304019774,0.7282768049287065,0.1091484030805497,0.4080654599873036,0.2650919808517512,0.1562668724075255,0.0818033596017834,0.366864976280731,0.2292928151161436
0.1144850897588897,0.0575892673629315,0.1403071515464826,0.7541983496942936,0.0342940402731686,0.215334942242433,0.134517872729475,0.1012082216669665,0.1299087353698874,0.1276254129247157,0.2273563660810587
0.15500076658387,0.1075194392694546,0.1399931836883656,0.271761302193616,0.0711729369902105,0.1976599404527869,0.0655339155434069,0.0914661296289018,0.1783455497334742,0.1431140838965841,0.18186260906773
0.1763662386099704,0.3371764484380468,0.3191725871199304,0.784250613896908,0.2237491870502528,0.4395329284548219,0.3151722007720913,0.1036813084351818,0.2618630035550813,0.4992202872810694,0.5496113221666382
0.2837816823566707,0.0927305283438047,0.2687389955879737,0.6893441241643391,0.0558576340364979,0.3624228618209056,0.2276229469075927,0.171650014626741,0.107159943647904,0.1578360026684386,0.3163148722304912
0.1786688209800002,0.0640578190298997,0.1675524032991605,0.4977327926077847,0.058414748997043,0.2713407300121637,0.1098239271412284,0.1057656208021309,0.1094450888186811,0.1466773073590555,0.2001891816580771
0.2537104705791599,0.2003334298242872,0.2716566425300468,0.7069174180801907,0.131547184636477,0.4232098172256812,0.2702290555569266,0.1782630518329366,0.1683855473488038,0.3660524444283185,0.3464417673987585
0.1319343379863893,0.2036386789978059,0.1807156962482911,0.6265842794172396,0.1125132321040841,0.3112641656522056,0.1708638295618074,0.1502135240998924,0.1847210778785807,0.3189005116229416,0.2453603952306463
0.1232254589600702,0.0597939059911343,0.115722602810017,0.6125792038220454,0.0490378688701375,0.2053968982158582,0.1060711606558549,0.1027612220968733,0.080007419331319,0.113582538738049,0.1490020272172462
0.1329253421245934,0.1196400185833806,0.1334958972994722,0.439926444144558,0.0898983832872556,0.2117728017902172,0.1030337027913915,0.1173027003649591,0.1929838909923872,0.1873863428585094,0.1797275861817305
0.633599204262658,0.540501494069417,0.7346676153585201,0.5105399401242031,0.7749207283642091,0.5114103356765636,0.5518996662913721,0.6310258000118004,0.6758558182341817,0.3020817541024601,0.4767561328967703
0.1370889407860105,0.1599396067619309,0.2032478191307825,0.5865262104920406,0.0632055284285403,0.1860735277218893,0.1478583690685802,0.0711785031467198,0.1609333427778468,0.176435676792676,0.1797366496708048
0.1272524233873516,0.0479359272923933,0.1063037719881814,0.4052624047792519,0.0434517449980473,0.1973111736248206,0.0654343531849402,0.0967961356577878,0.1291768579633234,0.1200335724541476,0.1263430378905217
0.1739599952174337,0.4170576150103361,0.30407196864314,0.7373645449740682,0.2791605295865652,0.4879748581059251,0.317091605131692,0.1121739863803533,0.3471691395851192,0.5469795259962938,0.6344187319309904
0.0888595307507776,0.0938628997002425,0.0947943859542777,0.4437342728386219,0.0485955657014766,0.1860148706546185,0.083927051074809,0.1295756174646666,0.134296902834708,0.1735418269068456,0.1409342737862139
0.1028861834264105,0.0234681235163754,0.0329576831560303,0.6903012768037708,0.0394138950205323,0.1512341530158762,0.1059208779509768,0.0797474665420334,0.057557614604063,0.0889815821757827,0.1399824005569115
0.1651076405026949,0.3814361008475813,0.2994979577152819,0.633512344015602,0.2653005979793773,0.4516397121835465,0.2395796810904023,0.1613143542828651,0.1383177672278794,0.4739526692788873,0.2054631599798341
0.153351759599688,0.0453796433646498,0.1322930279627153,0.5144662414608039,0.0516127844576303,0.2472492622079221,0.096106479440638,0.0804231468206148,0.0929237804156657,0.1129872011760918,0.1715900992817535
0.1066874339877466,0.0483055414101281,0.074714235457174,0.3741539209241932,0.0385083219684367,0.1712316551425272,0.070111503650399,0.110344431532664,0.1269511152195961,0.1106320910410055,0.1120184520041074
0.2191933310750688,0.1750641050181955,0.2464280090557115,0.651122388480125,0.1213998182044159,0.3668106457899892,0.2083462934769381,0.1586718432080913,0.1462998660350777,0.3231777107760987,0.3254018992526414
0.2953975191234858,0.2026926674510014,0.2813357298465524,0.7743431116128143,0.1462278813023223,0.4475099498908931,0.3448413380569953,0.1943372906793991,0.239745657564841,0.3370988274969518,0.4681828951411435
0.1653882159039436,0.3374306983744713,0.3018730098654854,0.4474787219456764,0.2334061845246618,0.2303699944434811,0.17263654140679,0.0972725821850571,0.2657060279607327,0.2746460980648472,0.2214104873855046
0.1350420794200201,0.1003581453074122,0.1512849051033143,0.5637360789820918,0.0708159953058856,0.2269318306804722,0.1260431940488439,0.096923519343668,0.1891884448026696,0.1544955314774538,0.211720426875854
0.2573951024901758,0.1271883189576225,0.2577920001775616,0.6895958512234972,0.0822298867856747,0.3853889942326622,0.2422474495288394,0.1711416308664322,0.1004778272955894,0.263215201470127,0.3218385091054677
0.1854140943759284,0.3532227160126501,0.321285249998429,0.7856468726065859,0.2351822808676933,0.4398190133579974,0.3267312659794492,0.1116049129748314,0.337972890784229,0.4838772436170051,0.5583184090140226
0.2167193442950166,0.2386603707402706,0.2938625221492849,0.6413985297144569,0.1667684180755173,0.3994949997730325,0.2362451478357021,0.1886945453403076,0.3129245227453615,0.3595990328444467,0.4418977079636015
0.074234378561301,0.1876661187932939,0.1327273873043524,0.3860137460450289,0.0929071058582173,0.2353951016770092,0.1075700562246842,0.0547264437685691,0.1943311976735225,0.2101846097530016,0.2461473764009202
0.079513404898171,0.0757799208924747,0.0919708836104308,0.3655588872638727,0.0323927450882823,0.1833737973061074,0.075222453507302,0.0872053371608797,0.0592017856815422,0.1568488836617328,0.1718160371462835
0.2305366246543675,0.2116485995447379,0.2883164364122469,0.6684889050370264,0.1470870410454723,0.4257321474306048,0.2590061030752311,0.1622319792553626,0.2325450689583876,0.3359924580415735,0.4844011617954052
0.2380727571754327,0.1996328346222291,0.2852090280209171,0.7523034573266165,0.1249716078651424,0.4417629087642835,0.2878190198741586,0.1693894744495942,0.1264713107701237,0.3446523485903711,0.3220527412083667
0.1280312666671479,0.0832772702391905,0.1398620298378948,0.4849602693947015,0.0487004472312358,0.2253135548634606,0.0922574027772931,0.108057447947268,0.0915657542369019,0.1829530401047076,0.1743715353574627
0.1041809611249309,0.1854709749759949,0.1938301163729197,0.6230334497057017,0.1041497348655711,0.2914441548188154,0.1630100835945219,0.0820987535291657,0.1953693828600247,0.2828803578792798,0.2927587537920892
0.1478216670457124,0.0537407411570639,0.1254760786837433,0.3859935103060239,0.0442400279338264,0.2083536348623656,0.0690716807813445,0.118445264966962,0.1210991457316694,0.142663598746224,0.1348114501772155
0.3282499444437648,0.2913385177427814,0.4018247799578668,0.6954152099489233,0.2211044496849708,0.5227314105985847,0.3310788356848104,0.2575985687807017,0.3345988408590728,0.3844816565810126,0.4400259009370758
0.1867226199335324,0.2376329177872629,0.2964546719021607,0.671209610704649,0.1400583260715627,0.2919368983084176,0.2886827841920146,0.133705741792529,0.2923958680543052,0.2615586557076287,0.3227040228915737
0.1914899011599186,0.045322717589918,0.170374144908235,0.4596063738805964,0.0489567424903438,0.2411935255871147,0.0938843573300586,0.1283716858580244,0.1087781817839846,0.1231749333049873,0.1774930786882904
0.1451202127358003,0.109596343716226,0.1820566698614253,0.6408634294926088,0.0517684252988732,0.2434230751014288,0.1493941372210785,0.1206102024587562,0.0717381677206986,0.1950484405851979,0.1903220072858453
