size_D,duration_D,har,dba,ifc,source,t01,t02,t11,MI_size_D_nlan,effort_D
0.1097489791617204,0.3402045044560505,0.3645709904166183,0.1297234229782126,0.1239535779984359,0.2021588900408132,0.0588621980693818,0.0434096430089678,0.14387334642751,0.4882149332888562,0.0652264613825621
0.115388782620801,0.3431110787466078,0.3771356910885613,0.1493103299670568,0.1435696606980471,0.2176232514198628,0.0732557333859383,0.0775650430715146,0.1336283088761055,0.4578426429521844,0.0621030273160376
0.2067398978313533,0.2725979933495593,0.3726557338764207,0.0881655471440664,0.0779542058371882,0.1315240641939004,0.1077358481057896,0.0565249459567539,0.1838385978333702,0.3913841556142349,0.1179244049021751
0.0733972981229759,0.2717823156362359,0.4287078426318911,0.0577103489247391,0.20627744716875,0.2994383928183521,0.0059560525832914,0.1367477765318968,0.2738619629421462,0.408993575358875,0.1322167373399849
0.5885434508360673,0.1478731593411204,0.6252750197451212,0.2456432699629454,0.2082667489670993,0.1843396732718222,0.3796822701113063,0.3416589077001383,0.4324478524138791,0.0861576753441502,0.5943496770885883
0.1220221636437543,0.3544718237298074,0.3119238807203758,0.1246910534431426,0.1501183349726021,0.1747749899691706,0.1488456883001732,0.1136256405772616,0.0842001412598554,0.4632414283407491,0.0632592593783332
0.0859044672114421,0.5954100580475121,0.182751486694414,0.3844621769752963,0.3502158754644147,0.1614554456542017,0.4494594350916231,0.4114736408469639,0.0728626455144535,0.5266333118632619,0.288499072849413
0.1236434110359064,0.4022125523139991,0.3358115392808233,0.131306789385918,0.1708222566643251,0.1912867829021851,0.1543293622771031,0.1309230698811309,0.0996533033029977,0.4462724087009254,0.1406283093885655
0.1453973909651522,0.3932925258177666,0.3912220961905327,0.1483187789772579,0.1296975625527736,0.1520517667463738,0.1354594145964218,0.0844400949768765,0.1469352672170562,0.4463137020292226,0.1661420561308858
0.0660767403567464,0.30432910324152,0.4022349980633886,0.0879175981813684,0.194781178257906,0.2768822052661215,0.0163625854356428,0.1044015883931526,0.2226480281225151,0.4265426602064104,0.0967260522353469
0.069024502231347,0.3418769330112159,0.3883979432275975,0.1418575775281597,0.2041257125928774,0.2734628467451129,0.0414664238956075,0.0949721691329537,0.2077177082268701,0.4812373796359644,0.1032862269776747
0.0659478808371806,0.2947284283629804,0.4366664407075737,0.0644884413095949,0.2313677056705208,0.3141091814246929,0.013246519689701,0.1471391957224774,0.2687335769533885,0.4584154797414791,0.1349381801516633
0.3074555963244041,0.221760547350004,0.4200291069850889,0.1413039196150741,0.0684377221975996,0.0823479517940915,0.2464779737167829,0.112866170915072,0.1867070792889315,0.3562778308930395,0.2115837133143927
0.1239344596418778,0.3293458172850649,0.3671367669568696,0.1442302261416425,0.1346709256848011,0.2032498353751359,0.0892147959409999,0.0713453074949013,0.1311423875814429,0.4613743796833487,0.0697955549922973
0.1159634144197714,0.3965755984241037,0.2784622867443292,0.1011059065151197,0.1439659219335295,0.1484156571236777,0.1665003212389215,0.1244938901735989,0.0735142139192829,0.4704150846816244,0.0802260801202574
0.1972607480777715,0.283137200690086,0.3650111501845431,0.1001312237270954,0.053443369126614,0.1117711931618281,0.113802457489926,0.0288337745688805,0.1611203716338416,0.416684212927776,0.1290904123692122
0.1174417541048653,0.3383473186774684,0.3487170096739879,0.1353037370031865,0.1221258398883773,0.1847516741475499,0.0923995534113541,0.0642034928642633,0.1177308568399517,0.4663624934143882,0.0486781606081135
0.3731304685466861,0.2368883346169803,0.4925302226928916,0.1730987523298522,0.1428426675552002,0.1410216197382869,0.2584924157368675,0.1710562271770582,0.2557731117935896,0.2525223162048362,0.3405572579625421
0.0565361646613396,0.5135835017678723,0.1792584556816011,0.2053606029761819,0.2266322991703062,0.1290746165923121,0.2878296264733672,0.232571268974065,0.0592505623118129,0.5467521587434462,0.1691409738956014
0.1524056541637019,0.3140642218871257,0.3793381809861461,0.0668211911845254,0.1180269108874619,0.188842753226264,0.0702569981943051,0.0573232058834574,0.1613401687523649,0.3972100017596763,0.1154300990112667
0.2240077909528112,0.3164571557818354,0.3953316363117903,0.1014549694647458,0.0831318918477374,0.1144277656764186,0.1847272344657084,0.1052039801922286,0.1396105183146643,0.4090138421577787,0.12025816837959
0.0916897522651962,0.2224822259623719,0.6215657325781299,0.1673903215917227,0.487959131530776,0.5456910879382152,0.0396728105124121,0.4006079813795767,0.5215021197168589,0.415937138757484,0.3801972981219986
0.1037221074219626,0.5806933881518428,0.2869288969422263,0.3482585268487903,0.3909835477193236,0.2493404016250369,0.344968175137001,0.3965286653271086,0.189753215190562,0.4973759655438948,0.4318199160071754
0.1503605979534985,0.3000733402760912,0.3891173752936442,0.074470961499472,0.1039135535712925,0.1806431145916835,0.0672992732840966,0.0614744494057367,0.1879871443504669,0.4061664337631607,0.1245081865352465
0.1739351193429402,0.3493124154732807,0.4070383351045371,0.1295146789812519,0.1485105633472471,0.1947317658263486,0.1050197866656292,0.0883787629160411,0.1578253507384721,0.3890998919557847,0.1633245782579058
0.2582823162139038,0.2989883417542112,0.4787384602056659,0.1234272986489005,0.2262701062327313,0.2735779180342811,0.1885767192981512,0.19782525784117,0.2389592030636977,0.3302283850856912,0.2705857078309048
0.0360782111740741,0.3157680735627046,0.3874140383133523,0.1068984470045174,0.2406725660820363,0.2955842372438092,0.0341462973903197,0.1394381119522254,0.2269823697197005,0.4576522053065813,0.1204434714527872
0.0977302280259996,0.2465790168949678,0.5426233986401428,0.1594503773960872,0.3696546639606299,0.4438672744511581,0.0311702589940412,0.2846015189393244,0.4345078795628935,0.4242632886853338,0.280756557160683
0.0729953559607703,0.3390960619269269,0.3762345295326228,0.102894207970998,0.1628032137720468,0.2460756073230591,0.0283438942096951,0.0712620190891133,0.1703995031036415,0.4808583268196325,0.0562438255535556
0.4158378696346764,0.1940943612711864,0.5089681731420606,0.2100727895554706,0.0901987171226096,0.0901417775737064,0.271419649612171,0.171649010392584,0.2799678703073898,0.2430511338582324,0.3475710842889933
0.0623140241632127,0.2670075049243408,0.4076291605970117,0.0276800253393038,0.19084350876405,0.2835767168903832,0.0044316648394098,0.1215464604723025,0.2386382188570738,0.4022120146063237,0.0918176338780998
0.1155045335357426,0.3354365768017258,0.3862467774776736,0.1106934387157007,0.1415656278372097,0.2232740115906126,0.0550927111162522,0.0624463370506023,0.1763085610034542,0.4786729379124969,0.1007888097996831
0.1162792737079094,0.4921079117143302,0.2092946017223791,0.1118778041344941,0.1163849406008145,0.0663523236171298,0.2173199717476334,0.1295873033797483,0.0542227876102131,0.5325817666526885,0.1265444461490265
0.0739066317598154,0.2888500526766251,0.5416070728057593,0.0638944765563011,0.3649365957906001,0.4188860710753475,0.0319756647415258,0.2614384342793836,0.3904434218241761,0.5255417438309116,0.2730361056828515
0.0620115240351305,0.5338600262999721,0.1257744661740665,0.2083531171947156,0.1381820461834279,0.0551007810842836,0.2920237378164004,0.1709012648325996,0.0306919275835009,0.6247623284167353,0.1199211641336944
0.076669250253814,0.2543381038742187,0.4944750793716095,0.0732956831442153,0.2954407878707577,0.3787237718303643,0.0078954780916685,0.2356887838097481,0.3587005582439778,0.4094871366868891,0.206982469738131
0.1216630152103717,0.4705199598749274,0.2330291387543592,0.0918288036407455,0.1001008330363691,0.0774339477340548,0.1959931096365941,0.1129155067045968,0.0604888669135893,0.5412717660040631,0.1078574855246721
0.2158899088589242,0.2797495802519952,0.387087513331959,0.1188230141474151,0.0773041488186337,0.1312927289904172,0.1501773644974232,0.0775499682469377,0.1566982203928739,0.3953328526391171,0.1132030008260208
0.21863711249944,0.2477331248325284,0.4140149724440758,0.0599283134072711,0.0794072361247263,0.1398242240908575,0.1035235723688388,0.0735594360590352,0.2356208035093677,0.3201474421696884,0.2099267844145363
0.0634750638664371,0.238291099175926,0.5940189369517421,0.1650786977791759,0.4595845848200173,0.5109075962554976,0.0109449741915023,0.3592825425034678,0.4931017309718016,0.4120623595569024,0.3140206755916185
0.0574027903435913,0.3246181541233274,0.3960710163991315,0.0836684709475695,0.1963963371417359,0.2763605510268928,0.0208948874780154,0.0964200169550664,0.204366477246357,0.4830379057646988,0.0867432024275713
0.2018337377592211,0.4717272619002869,0.3539077713252547,0.168707265635109,0.2627130601041645,0.2187286445559643,0.2643370467848293,0.2619945171492575,0.1197602424439652,0.4186801391035786,0.2785343592525932
0.1972243093458036,0.3057992655676761,0.3286202614475778,0.1062941028657769,0.0573147705665045,0.0736893432980003,0.1756038383754791,0.0895983504852859,0.121817787692364,0.3646125354740342,0.1722563704704943
0.0748318532464037,0.2467830183665993,0.5125849637470294,0.0673465132393074,0.3353422388878002,0.4116860226888414,0.0111103919347427,0.2708737669821325,0.3962801571400482,0.402916763444474,0.2534698953287836
0.1867293907893306,0.4655793337537025,0.224912523698979,0.1669523741014552,0.1483035897465668,0.075094075123458,0.2966360029499174,0.185975321963992,0.0541647806290237,0.463269301227562,0.1826689538429413
0.0852948373742353,0.2605906774465487,0.4805997656958412,0.0779104966684213,0.2701451635833865,0.3567281862471578,0.0129678068197474,0.2063746225469491,0.3299281325966324,0.3771107607567847,0.1947794184314773
0.6145132935401576,0.102001229148065,0.6541674989786468,0.4840529924897323,0.0995736956533897,0.0272340382031909,0.4293365169610165,0.3037847128670754,0.4523112476112327,0.2130836086038907,0.6223872350943227
0.083491726599858,0.3798353653707239,0.2776815403633697,0.0990458093564542,0.196441095237201,0.1944414127155989,0.171664127942059,0.1708911784045189,0.1008719016138856,0.477184634666028,0.1016030465930538
0.1003268364632613,0.7646164296053197,0.1194143217863677,0.6721982760262477,0.509528753006826,0.1936999746993093,0.6692682319599962,0.6456018377033422,0.1562054142066274,0.6299798961259586,0.5141312585127733
0.0751236535186697,0.391820207844101,0.2884053413368988,0.0920903559919715,0.1856437478869997,0.1927776665607502,0.1359659005175455,0.1361956953427289,0.0868172806400682,0.4502694913358447,0.106651537687526
0.2991263593351085,0.2768474127055258,0.4835802768937228,0.1634989362694306,0.1536504874306514,0.1919508706589509,0.1855486328314219,0.1768109386764359,0.2359083267318913,0.2409967435667625,0.2612055143311458
0.2366061166628342,0.3286391874517291,0.4110876110901886,0.1153880361136228,0.0919886759237387,0.1339259090146275,0.1450706402097539,0.0935024217020463,0.1808873698112827,0.3706517780569897,0.1431461832791291
0.1242214025554365,0.3623887019618376,0.3118349332258567,0.1362820927061133,0.1535877826425385,0.1784686863489569,0.14892335040243,0.1149387537286208,0.0927266165127499,0.4675257154498397,0.0680668979614769
0.0638838564419193,0.4997235248011268,0.141577300491688,0.2038121700702163,0.1598460072956477,0.0743899356067608,0.2573289005784646,0.1554328160293077,0.0461809828733469,0.5945984523543367,0.1113354248269353
0.1045080770330168,0.3497942080539817,0.3832084202493592,0.1473098972704746,0.1556088931067913,0.2365563800760042,0.0606927515182376,0.0836139534768987,0.1497147477165397,0.4594630866058066,0.0604408870103168
0.1184818153957349,0.3847514750232577,0.3827096658616495,0.1400152298096603,0.1394968043741017,0.1846514936352151,0.0966188414492126,0.0705559759756632,0.1465676183150565,0.4405056063499065,0.1256498214756435
0.0803801128618969,0.2024786873758257,0.5989748677389372,0.1858801833127341,0.4455507926230681,0.5101850698665367,0.0015367971807111,0.3762060202271254,0.5366432026127862,0.3518934394110323,0.3291157978790719
0.1029590180773637,0.2885320142343518,0.4153376921303715,0.0592778401780323,0.2385940522739878,0.3055278005181104,0.0786842482361677,0.1930762290024824,0.210742201955132,0.4587378953085237,0.119521104469579
0.0639211037845982,0.2431088748383331,0.526938275958977,0.1242033311542518,0.3594880581207944,0.4294498675760149,0.0045650824369772,0.27689410374275,0.4217477335655862,0.4052169023961065,0.252262171465261
0.0909085659851082,0.3497723083912225,0.3579049153330094,0.1378481147934456,0.1342590208431368,0.2164480045251605,0.0458654574325653,0.0506447228383866,0.1350897810174412,0.4841878786273892,0.0341355899429408
0.1764225026953643,0.2843778562664646,0.3568479179390105,0.0725726630439573,0.0461045189220215,0.1137329252283664,0.0926206222853984,0.0170592196667806,0.1482336487051353,0.423041681581318,0.0947360211621451
0.1208806558753087,0.3321844275487676,0.3499048647951498,0.1203384452328121,0.1013894142593651,0.1693689905535569,0.0817321589894462,0.0386761069786296,0.1177402235328753,0.4633016271011763,0.0484321355820091
0.1282096869706785,0.3820117113862535,0.2627770240392559,0.1770342534411403,0.157872957465943,0.1333807430225039,0.1967255447148884,0.1230426025506055,0.0921106385627492,0.4988302697530696,0.0853125159534486
0.0437624786214289,0.2828249481773223,0.4692568059306932,0.0847180811996055,0.3061595260998946,0.3706151134569858,0.0133958503896826,0.1998918723946249,0.3221494589630391,0.4809614613314966,0.1844718021069999
0.1173416173488635,0.3398786799436679,0.3569300796595472,0.096287858366307,0.0999808596132916,0.183001445632053,0.0501409880000994,0.0370437090427294,0.1449169856363972,0.4878762603676314,0.0522374341402102
0.3008176882203579,0.287508741231086,0.4729380560029604,0.1644420591960702,0.1837891549196619,0.1901990406182568,0.2258581314417686,0.1847498963263201,0.2157101429966895,0.3065225541366161,0.2879677816888674
0.1747890805870147,0.3128090988058195,0.3820289881047913,0.1525590912152908,0.1849912791458254,0.2198070502887431,0.2006948847287561,0.175477878791284,0.1058398873296541,0.4317435292151286,0.0890247351730771
0.0710065608338366,0.2167722942883545,0.5766928094712948,0.1997346087725314,0.4518449106614726,0.5075004365859913,0.027943417778764,0.3824844790976593,0.4964595935907597,0.3217285598895765,0.3639151938849105
0.1194125149351679,0.3365367828269322,0.4035434676243211,0.1509438248614875,0.1731858751950405,0.2537722307457059,0.0785098949032519,0.1217570968848011,0.1758177899757126,0.4225873934889692,0.0884994462038629
0.0913678967300255,0.4031049903829701,0.2521265632800863,0.0891404067761416,0.1191049291712482,0.1296512678883123,0.1467512268321107,0.0929564389646391,0.049315042586188,0.5034446180406656,0.0417908081015945
0.1312269153386806,0.3544832025457661,0.341150489310583,0.0937991184351271,0.1438766664693689,0.1832488301625122,0.1628468180409893,0.1149349165005466,0.0701490694039184,0.4620766253632379,0.0462180918388165
0.209259682556632,0.5406219064514401,0.3106731279370385,0.1828670871673576,0.2017302853962586,0.1477888133464976,0.2817030323465265,0.2135878575851172,0.1311826688284351,0.5050851001348939,0.2751025447813383
0.758219133536837,0.0632094084468886,0.7734045881967698,0.6205829389348241,0.1606686871629745,0.0471101926004424,0.5221942404965954,0.4295648692999005,0.5671082844800153,0.1088496393673544,0.7713220846650184
0.4987876049749671,0.1471724902485102,0.5611653590955925,0.3359344009780509,0.0661263142025167,0.0316101546920003,0.3331186240678845,0.2158380492409551,0.3736903444783742,0.2508961196787192,0.4732122978703733
0.2259096604283166,0.2458365882985125,0.3836846900288334,0.0442733162351436,0.0318732826878245,0.0888007353385905,0.1019969780610997,0.0473140773919566,0.1983362728136924,0.3360722934941643,0.1385753525341057
0.496646802423256,0.1671942301145136,0.5752869155839,0.3638952138599592,0.1349512938711519,0.0778984786362502,0.4141111269491152,0.2926078953160327,0.3251590861066131,0.2440243354411243,0.4538664962787581
0.0992565946317712,0.3387890054898765,0.3848167563938969,0.1397418425104151,0.1723980458059302,0.249623326384872,0.0692888335136338,0.0939973556016814,0.151464537288596,0.465015429774927,0.0581634896838925
0.0679205606943114,0.3167714792176543,0.4111775495231305,0.1511602547729664,0.238927652175819,0.2961059937080504,0.0366606868454811,0.128662394370019,0.2520370571588164,0.4765986760576381,0.1218992426790184
0.1806185089522572,0.2896676543857855,0.3890421393709977,0.0918437673681262,0.0893186078388103,0.1564472378375662,0.090850615159688,0.0523405446725981,0.1914589758456964,0.409162538541501,0.1385918164282543
0.3145394475411039,0.2454324698106124,0.4510483662664807,0.1487695952730727,0.0907643203950122,0.1090536093522256,0.2082676777049493,0.1305707986395382,0.2216676029223089,0.2757862738482365,0.2576306973273292
0.0350754143092081,0.4723511127243314,0.2168687964730261,0.2310255583728474,0.3072048666285452,0.1846548670606305,0.2800676653740344,0.3122856805337693,0.1267546553382132,0.4145886917937206,0.2326516771250422
0.1296952187355466,0.3437368921751014,0.3899126033779679,0.0864022759230797,0.1534744534066423,0.227258981106262,0.067907251203191,0.061763372123141,0.1655613058986687,0.4515711995042166,0.1339899635582722
0.0986488040992098,0.318935717143441,0.3592734336081516,0.1092767818344049,0.1416456275010459,0.2161696117408834,0.0608319638308003,0.0663565341278954,0.1328044171477292,0.4795850316932772,0.0437546913996013
0.4954212219186369,0.197888695232142,0.5174991566386974,0.3035371694090917,0.1320064719163135,0.0662412629559555,0.4293856179765855,0.2867937410424708,0.2772226896744148,0.2485462908398504,0.4332154838283466
0.4110024914719614,0.1865637761453365,0.4876563728432098,0.2643748094845436,0.0543905894809341,0.0300798803285853,0.3054850694794776,0.1483977174522889,0.2741593988757287,0.3206117560695989,0.3588654712393011
0.1321700572330675,0.4286278247226923,0.2564810967697847,0.1609019133655687,0.2120510676659101,0.1625985257449434,0.2764292602414158,0.2210747897678668,0.0529879924159073,0.4797319275596539,0.1251009385793817
0.1239778626759549,0.5493173487959395,0.1846264768287872,0.2152825472769444,0.2023269151542554,0.0953212804364326,0.3736687623821654,0.2763546305886828,0.0063465971231495,0.5446023168793714,0.1388823328596485
0.1791419516273925,0.2390239131555038,0.4061269679599503,0.0167659587064243,0.1094580821468095,0.1863212369908023,0.0803960597250042,0.0935551835880659,0.2124194952102048,0.307010384549664,0.1668930430505942
0.0904082181771553,0.3559914479779248,0.4141244603687292,0.1267678827696977,0.2055146040950694,0.2770935043671377,0.0555033506622479,0.1040860791669487,0.2148525272027475,0.4803569376326702,0.1290623330032863
0.0917969842954645,0.3614958349082877,0.4443805031852827,0.1589358156216308,0.3242737356971106,0.3552667093172135,0.0929335319254057,0.2497705885787099,0.298379135237325,0.4779915957998409,0.2746699203124189
0.1644611401423552,0.3034223102760736,0.3739129870003905,0.0897833165213588,0.1055345788074407,0.1703421726733799,0.0929267979298494,0.0507425447455054,0.1592643368602299,0.4031431675219344,0.1238448082743228
0.0682313917904932,0.3255631492379973,0.3231476208992941,0.1438096637819139,0.1575646915152343,0.1979437097968192,0.0752631995829951,0.0750675557706839,0.1538333426570066,0.4444797301929148,0.0569659941766558
0.1150979902647028,0.5961929549042295,0.1683088069162245,0.2930125813931545,0.2315956677761619,0.0928490196195355,0.414353749578678,0.309795936211017,0.0216112488869296,0.6088381687544104,0.2227857728205065
0.0474810685867989,0.2557823984302596,0.5491903367971891,0.191942397376309,0.4486438812009425,0.4803596957442876,0.0261442233793253,0.3399583304439919,0.4731568797962419,0.4110468458163859,0.2824639796571606
0.1121879483714361,0.3943680330558357,0.3894644191630322,0.1481158164204217,0.1582225920641107,0.2121725796737488,0.0970438634181898,0.0833166368230821,0.1459685669272546,0.461093861276638,0.1016606831862702
0.1394516080741555,0.329769630454988,0.3740407318883774,0.1661556780489301,0.1348279701090838,0.1873704404449854,0.1207628544495712,0.0882482286395902,0.125957349729232,0.4473730298223201,0.0787617917456361
0.1412949443841823,0.336874382966009,0.3632634148544804,0.0965471389516487,0.1085634851455073,0.1735783098968293,0.0964042978417111,0.0678049849429911,0.1219235265861938,0.4631749848591862,0.0662110670711305
0.1211487274093172,0.3419514047341344,0.3674257870731727,0.1615416807280358,0.1321099804438845,0.1891544032146359,0.0996450642640353,0.0732700199837356,0.1232774182634429,0.473036198786425,0.0529616769546991
0.1744499424215076,0.3294501184506857,0.3626713614600469,0.1036178538271284,0.1570268121893432,0.190778997189664,0.1855509686084782,0.1497139072383003,0.099043956991442,0.4201239124820338,0.0981099916210446
0.0011174943081066,0.3172658303219062,0.4156843266991065,0.1634322796656439,0.3619600520787817,0.3678812417953778,0.0689519299765447,0.2491719809991429,0.3207966940686694,0.4923336298917147,0.2226825169804327
0.5884409508867905,0.1438516637818347,0.6529965759792314,0.5340326989547264,0.1787254499619332,0.0714502849948163,0.5286959504792205,0.3750969242698371,0.3953610597040551,0.2511536595317434,0.5789326014065042
0.1162430741424898,0.3346462692364058,0.4376448900749584,0.131736384395629,0.2001275544884511,0.2828428776000292,0.0708891041934185,0.148229811315273,0.2095432454057165,0.4356012693735117,0.1448143905946621
0.3005785387553703,0.2338491354539721,0.6139169804822344,0.103193618552497,0.3174258774543249,0.3714659322367428,0.1576354708201461,0.353448585392166,0.4589311218473719,0.2433434983516263,0.5179138446752669
0.1447207887999763,0.3314409929834746,0.358645426382681,0.1059219141556534,0.0790678437431617,0.1428046965578283,0.0880527021277845,0.0272869399668408,0.1290889126500538,0.4595813059398233,0.0810106819041606
0.1448614301192672,0.3285088512120074,0.4743577907150653,0.0912575973564588,0.2530008575694545,0.3279679967560596,0.0644557380535166,0.179942109932747,0.2555824025502819,0.3911234187450456,0.2244402256543924
0.3623982113576628,0.1940093901506963,0.4477874248804722,0.165218676647128,0.0169896385486996,0.0359287184987234,0.2232725554535091,0.0933516323431183,0.2593432761912118,0.3240985237821773,0.2908894487880461
0.0753767315878757,0.3921929310955853,0.2818846272259567,0.1709364529131766,0.1482696952665059,0.1661309451298726,0.1090223841689897,0.0786186362655877,0.114015302704264,0.5140882138441955,0.0665622795280395
0.0877923055827798,0.3538252474476892,0.3703802376676407,0.2188418738852702,0.170973130555058,0.2209042654238376,0.0647628678877439,0.0641711094001947,0.1754752579079433,0.4828778265981469,0.0588991794421084
0.209506861184313,0.2740717269723357,0.3804962648703437,0.1265238379795071,0.07372671681158,0.1128447397990085,0.1632306806363893,0.0703664032044143,0.1402820858746547,0.3905750953406871,0.1223971523219004
0.1500530354668103,0.3437890352506817,0.3974073291755317,0.1190036671470657,0.1663474031159638,0.2258505930328542,0.0827617893948704,0.0759037974031285,0.173395405336811,0.4206033551191541,0.1465794626480522
0.3244653717958167,0.2450996796611279,0.4751622280640795,0.2263096444651022,0.1138053099414027,0.1192977482385352,0.2592814114080961,0.1728851802688636,0.2203918017660311,0.3080644996254704,0.2657858345017728
0.020774399302891,0.3834942606421287,0.3098152445396102,0.1029770526071329,0.3031904565554743,0.2755302113246572,0.1410514139616471,0.2559044935859362,0.1833229581614596,0.4397551507202091,0.1966687475127528
0.0542224333063152,0.4398889487620283,0.3223848891325975,0.3788321017550874,0.3856999631858146,0.2815934834961976,0.2460132534773234,0.3610532862158271,0.3418219960030479,0.4523991739929058,0.3763574124223893
0.080485534059728,0.6550584976777725,0.0858775942128377,0.4486194301877908,0.2427350017392865,0.0553259725645103,0.4665476321547125,0.305889569509605,0.0858873869363969,0.7833094940445254,0.2554874872200643
0.4169765586545168,0.1969161124409335,0.5206286371176333,0.2500840145275482,0.0845001859351231,0.0828349381240518,0.2946325523015022,0.1983124693193059,0.2892539312437086,0.2701237785411093,0.337480169109861
0.0858052415661006,0.4525334300979549,0.205258057141247,0.0928798558519654,0.1305898999220718,0.0880069274483529,0.2053663841744762,0.1204342125062388,0.0249357150512033,0.5338339386365245,0.0654338934851385
0.0699718694014207,0.3656918617710875,0.3622252991458644,0.1360024478481453,0.2487991153123541,0.2673340824155089,0.0911470352076247,0.1762087336955494,0.2045052353459776,0.4170089845376401,0.1869062157215566
0.1388349911570731,0.3612952202699074,0.3263400582812893,0.1075613945410364,0.1561095319590769,0.1806788933460887,0.1756607915777485,0.1440135473337158,0.0715021668729705,0.4536397743591662,0.066736083802725
0.0676963534441517,0.3062412805532871,0.4355989792192511,0.0679765813857543,0.2550200125829346,0.3216243895250029,0.0212375310629772,0.1576663568561809,0.27408526946814,0.4728831328545099,0.1384170658037477
0.1098509210557178,0.3414497930658825,0.3446622619848711,0.1140517888619154,0.1076162213367255,0.1781397262584538,0.0766969989349949,0.0427069095047317,0.1037709948316405,0.4854523687847734,0.026530346833061
0.108215306587342,0.3371017490827371,0.3864095821979033,0.1063786343220892,0.1654466790355736,0.2437205134080882,0.0523496441175288,0.0805926160220169,0.1625088957522816,0.4148702444000287,0.0906609610501341
0.1269191442759845,0.6164349461777179,0.0967446342582804,0.3693316720512506,0.1947625362938724,0.0270085639004294,0.4410885070952508,0.266151509661455,0.0299142587721908,0.7084851092604428,0.1947396328479008
0.3221264140643869,0.2780365375818107,0.4802506753231887,0.1436760785065699,0.1629998886653239,0.1792868953496989,0.1794928077796523,0.1491389602811262,0.269937338462396,0.2491743420305787,0.3386423385450071
0.1098118173250687,0.3466074317610208,0.4240134334197656,0.1005814958873692,0.2004473793259497,0.284132377983799,0.0537246216456141,0.1197861663542523,0.2031715612311437,0.4501175781741814,0.1337544131986813
