rely,data,cplx,stor,turn,acap,aexp,pcap,vexp,sced,loc,MI_loc_aexp,MI_loc_data,MI_loc_time,actual
0.9327597095860356,0.1257723316806449,0.2167306638440466,0.0833980770232133,0.1974701230632989,0.5557733399796061,0.2614613599518048,0.8393647328816218,0.0563431635399507,0.0891618392316259,0.191324003691731,0.8378767164256902,0.1179850515801582,0.3945292939245632,0.0347722502862404
0.811883055843749,0.1214070167920951,0.2035676568295453,0.094501205212173,0.195758862629013,0.558580690349563,0.2457245521973752,0.791498110658482,0.0663422507251593,0.1305112181506261,0.1795054927621779,0.7116113378163595,0.143560877298376,0.3874538098814586,0.0585304327597603
0.3541425067695311,0.3221879105623416,0.127435232994622,0.0645593296101595,0.203294429909731,0.2199831472399863,0.4308765061034654,0.5541311359352461,0.1681524328660365,0.3209417921875447,0.1173712915786597,0.7103368647470143,0.1434142426086631,0.4231860690730682,0.1681784998187528
0.5655147188987245,0.2269461964823054,0.1729289706733558,0.0986278207180989,0.1700590787692812,0.2939856153046277,0.2887751466732379,0.6090297742131184,0.129104486519214,0.2540507007111347,0.2075400325093402,0.5939808146790565,0.2202511037159051,0.3803320456047507,0.1787461509875303
0.8480645111790749,0.1302790010222509,0.2116834227365067,0.0989588528590321,0.2044912979188082,0.5494800542970445,0.2480797247786368,0.788524474912514,0.0735776916649692,0.118258115394079,0.1500727280303347,0.7263618514970892,0.1272443390264481,0.3962031085268884,0.0671228141333538
0.3100953545567213,0.3064114649640921,0.0550078214697191,0.0162518898326829,0.1281956428167098,0.344028424859094,0.4099353953484905,0.6427621750190016,0.0851201424538286,0.108015818575463,0.1397952457314729,0.7429322603835419,0.0961112830593076,0.4152585714927583,0.1537560864540095
0.806699854823998,0.1514721311754855,0.1756193180755398,0.119399068939989,0.2335397615167236,0.6965656163211769,0.1978217568177893,0.8900809127835119,0.0270822722996179,0.1271644319403861,0.3814609780970745,0.8677232962701612,0.3067775229525844,0.2488316928814288,0.0656569039496795
0.3312218972907498,0.4587041641088914,0.0765427686404144,0.0453695539519029,0.2659169984524641,0.3468314409378176,0.4812261183327867,0.6060145198575053,0.1503391779041639,0.2138149077348556,0.2283460050463186,0.7378092204452071,0.1565770495998202,0.4673475221100919,0.1866875189105314
0.9768706373924028,0.1093152030676256,0.222859131152478,0.0946662979123538,0.1795869765773887,0.5964082912590845,0.2606091702764815,0.8408606115311286,0.0608905387468542,0.092043052737371,0.2213051148217122,0.8472080272785206,0.1272441910102741,0.4146819096331227,0.0133134680398604
0.7932412199160116,0.2548815440640319,0.195545558273137,0.1527911880215302,0.3214263466004221,0.6875476608522028,0.1671904825908941,0.8680117716350007,0.0237239346853342,0.1483246331672754,0.3040305669885884,0.8418655847596737,0.4039717762167345,0.2075181274385292,0.1642038374713882
0.7902458242960374,0.1196649263056669,0.1866529073867955,0.0607901037593725,0.1621317889493303,0.5040303177063794,0.2637923975099876,0.7958834674996877,0.0357076378601035,0.0964538609958508,0.1361874760682028,0.7941723652200813,0.1300346412613153,0.3650172405244496,0.0598408387872436
0.2591758799204564,0.4958054521424236,0.0729893379604348,0.0661614496169638,0.2185792794014169,0.2715883393217082,0.6036575245054547,0.4895181161450943,0.2240269959734613,0.1837480620580316,0.1364801610919497,0.7588720549408481,0.1242497991408184,0.6290386417857863,0.2668276868382715
0.7897152888080777,0.0766076025477667,0.2481703637719645,0.1745269605997499,0.1735281169050108,0.5173855582252218,0.2243782930037077,0.7277683941629524,0.139738452519505,0.1484561855803371,0.2656536310403085,0.7460607731273938,0.147242828965441,0.4037494073052621,0.1227861365860163
0.7920584065356936,0.1458868160142873,0.1788550616193565,0.064747856036589,0.1598883456788857,0.4819082786567349,0.2850973386066165,0.7831331309776297,0.0565142174763104,0.0673702343464168,0.1191534878463463,0.7738197353193922,0.0673925016377866,0.4193816037606886,0.047928934969574
0.7815212746908965,0.2213235899703968,0.19784364451946,0.1835089240485648,0.3476917551289196,0.8201815981718514,0.1378719652721286,0.9286410703417136,0.0258793096690355,0.2175787116893481,0.5708182310642445,0.8465566107217005,0.4594365942942735,0.0958259866078731,0.0753579660697184
0.5446701441589809,0.222762002937324,0.1910827802038534,0.1167881045831714,0.2283294250970626,0.2034309623398235,0.2640383622509404,0.5689273432112021,0.1641929528062453,0.3099642723774362,0.094123198016875,0.5547815557627309,0.2553960023979212,0.3756236029370265,0.205946091143286
0.7618700901566643,0.1035509368991234,0.1887015894259451,0.0839131847747505,0.1466501409427195,0.4593632483848662,0.2543670612835504,0.7488889314969898,0.0764890098316541,0.1037749779011872,0.1967278865596424,0.7352405375371049,0.151057242773558,0.3120963750847372,0.105222133417454
0.3840417635987112,0.2909768021121532,0.4426065801054871,0.484306955326076,0.4459927340833695,0.4558778524986751,0.2324904437110502,0.509175627641907,0.4785050691719201,0.2500138791516226,0.4016278730928701,0.357492908334709,0.312103662949844,0.421482148735439,0.502743492707285
0.8722283211751477,0.0240485127126429,0.2455288823521378,0.1036693502673728,0.134627319122954,0.5338188602596861,0.2471167385651499,0.788727391076487,0.0815790473449157,0.0977426483691398,0.2195393031560247,0.7979485246839572,0.1220467609440556,0.4052331668269358,0.0580940700964451
0.3784025731358418,0.1000627769764489,0.1622548926013084,0.1338976195842844,0.0740147910189635,0.3855548807780643,0.3259319902456596,0.5643514661939133,0.1814045193657366,0.1101178573919378,0.1385375258647292,0.5752010011024488,0.0568883611640826,0.457781074095809,0.2403054461454267
0.8418597631091277,0.1111538735178214,0.2085056452507023,0.074044778029673,0.1676378463887598,0.5042900515245275,0.2582532068778055,0.7931159435252566,0.0620796516438705,0.1015434802101963,0.1654701946221833,0.7891302371426918,0.0966743365852174,0.3991353578319291,0.0322874072749365
0.7603124408684071,0.1378401925793625,0.1920247739527615,0.0763977832331833,0.2000056763715869,0.5446443796979911,0.2408881579831041,0.805084624604605,0.0412312216093797,0.1234260783520673,0.2022649973188754,0.7719611883473289,0.1626329833430048,0.3294614923656517,0.0932379438578488
0.3790850082917952,0.3796560975586046,0.1140298377629969,0.071356890548613,0.2211486540404121,0.1918053171234617,0.4600847436319352,0.5407651877394861,0.2022887817421679,0.3299382696197667,0.1906748213007181,0.7365147046651797,0.1554745757971165,0.4778413249218787,0.1528534127901056
0.2838313791700827,0.6764767900509616,0.1275912416884951,0.1083635931515767,0.3843723510241969,0.2431534549877449,0.6928783601779123,0.4632525287088467,0.3095826614037093,0.3538993227402805,0.1977143237347899,0.8106971564132075,0.1807301808575586,0.6858783630620613,0.2949139987424562
0.743738531587168,0.1614362127885391,0.187890750679221,0.1200210541681293,0.2870749835461698,0.6746413175090976,0.1950214482058209,0.8806402227682614,0.0251120771019625,0.1712635097871035,0.3384829700840761,0.8335764795652469,0.3092195677993833,0.2196513565275936,0.109986414334149
0.5790477304287224,0.2465603956993249,0.3135183177209217,0.3335235918387669,0.4051996897729528,0.7251546228729017,0.1865115767067085,0.7502814101183751,0.2329586684415577,0.2391991382692667,0.4722143691589089,0.5663756057628265,0.325814302470351,0.313656744588393,0.2300224473929286
0.5302829027242367,0.1116453868587089,0.1170817546007322,0.0149986269414105,0.0521361505324985,0.4021419597973855,0.2885156257522386,0.6927465804540909,0.0379468078108681,0.0526237776288759,0.1129521024740367,0.726092214071433,0.0994409192282004,0.3974498144076945,0.054454871362
0.7980550065583575,0.1557554706547138,0.1656067106520916,0.1260883701159488,0.2394789872879291,0.6700796580424925,0.1956358590059479,0.8840434169992557,0.0238901879664252,0.0836741324016834,0.3804324518371198,0.850941375242013,0.2700926023228287,0.2020755951030238,0.0597821946124562
0.071511052685514,0.8419177593122855,0.2023101765317592,0.1892872264516833,0.5553117158872061,0.2218471284693496,0.9067346161941237,0.2701162021236532,0.4758480790532499,0.6308127507595698,0.3374266446449752,0.8770044089196509,0.2826641833762907,0.8285112309007872,0.489758589822366
0.4104368722551383,0.4550519629368962,0.1635495887134725,0.1301875425428336,0.285417036845022,0.3595532869618114,0.4090740321911585,0.5906384214288594,0.2037225586229978,0.3462426469187967,0.2262876297885561,0.7304636238995373,0.2568279848733193,0.485400730872657,0.2634881243980431
0.4779734589940843,0.3127937343838936,0.1127880981366138,0.0505345194600704,0.2679103294748458,0.4567280289834891,0.3245460679365887,0.7376174434942837,0.062720925057278,0.1767746995614541,0.1369321124269235,0.6638320093274237,0.087619348463096,0.2901253599645776,0.1147155330192227
0.2649401044312638,0.7643861926191069,0.1910475578626628,0.1635709915798887,0.4429915481058058,0.204612107973371,0.7781442636293081,0.3454424834885414,0.3892135087100767,0.4496895572405598,0.145940247776469,0.7702819371896737,0.2232360348849058,0.8374087553319569,0.4268306231249171
0.7474934255471134,0.2285301463211319,0.1527091591873128,0.1523149145427078,0.2627662902233342,0.7692428471956413,0.1917979919093342,0.8955264148921211,0.0320829548712173,0.1278416159897916,0.4261650766085529,0.8653261645933727,0.3319311695385004,0.2658520861361055,0.0710308075690997
0.7612626609075167,0.2101871989633388,0.2073216904574962,0.0798418245189509,0.1499968541907463,0.3807712608279232,0.3004690827064319,0.7252403736009384,0.0984416784330831,0.0798997724727175,0.1110497625776627,0.7138084514938405,0.1286518248250487,0.3933386332021216,0.14048208914785
0.3312056569024095,0.0421901387742397,0.1007133333130534,0.0597836114665029,0.0021744551157649,0.3069673030320524,0.3188888149652356,0.5214278210577755,0.1164849381229422,0.1227632085571748,0.106530379333287,0.6680394844388701,0.121096546445677,0.443136084059449,0.2104992044842442
0.942226815248229,0.1304554538820838,0.2150552661315831,0.1005363522553676,0.2044629160608735,0.6194596811053991,0.2376138539378949,0.8357566854568391,0.0392926354321015,0.104320609537531,0.2204693656775496,0.8169233377557975,0.1793288870689039,0.3883723353408495,0.0176937849605057
0.6850378052521368,0.0998748620282194,0.3043141672320773,0.2172742965060408,0.1575317659747453,0.4776192183282423,0.2665193556938869,0.6646185575322436,0.2221023473848785,0.0852653604247311,0.1416385134563726,0.6427077073173134,0.1211658821554527,0.4180492085184419,0.1942716865242048
0.8525987501532671,0.099149867981384,0.2089482221876026,0.0737399224754728,0.1914784920544079,0.5252492220830547,0.2574311346687503,0.8129544915985019,0.0466732946249491,0.1378137076075785,0.1626248423838584,0.7985565239055288,0.1232930620630386,0.3543616539705054,0.0423505607644105
0.7455662408651446,0.1307482797202626,0.3769122666625071,0.3236355001846727,0.2864440967040739,0.4170910705118114,0.1853400742770729,0.6583913803156474,0.3177808565004066,0.2698297511753768,0.3389504213045832,0.6133419308996635,0.3525278421753665,0.3812303012126878,0.2752912597772928
0.8037800459891008,0.2424308448913347,0.2481805511966309,0.2587517965645708,0.5013559409628374,0.8949366591345207,0.0686035797406705,0.9483398769543598,0.0559838360619274,0.3615232586457151,0.7362120711859522,0.7467495038468593,0.6501959169215411,0.0265929622357813,0.1138318313284206
0.1925897794564944,0.2424562446079295,0.0575605027202819,0.102204662768741,0.2402461829477312,0.6479866401338996,0.2730666181873457,0.7427388225021901,0.0494933752400625,0.1634278994783684,0.431424689976702,0.7337057760381405,0.1573972072199743,0.1778340918651277,0.1270319894045705
0.5637980057771247,0.2610595984059513,0.1012685414850508,0.0500268224978101,0.1151426101536648,0.449647814563108,0.3508013549056653,0.7144305574811138,0.0650064636901089,0.0051283370657594,0.1034302677844185,0.7714025876128464,0.1148365872082458,0.4551121208768409,0.1300993418970609
0.8437843096356136,0.1520877154061568,0.2283686638700654,0.1575925327324032,0.2238487600250316,0.5071130182891581,0.2122887834593113,0.7736368963866036,0.101368841899838,0.0812767154751216,0.157053990967253,0.777985492136879,0.2263626298671091,0.334979101206534,0.1954318022898448
0.8171773740361837,0.1021846197899806,0.2046096090197153,0.0877306820752222,0.1893702996069653,0.54823797103709,0.2641814434572944,0.8076665771896548,0.0566248898375123,0.106999052484633,0.2072872377897722,0.8014481228443281,0.0808146749037141,0.367195917121334,0.0590240633045224
0.952667134047778,0.0840434910971111,0.2400473359269628,0.102558976656846,0.1713645522347338,0.5696455802589028,0.2583611419850187,0.8094983092777828,0.0818749183182625,0.1111107747996981,0.2077034708658618,0.8068739688667476,0.0950260778102376,0.4313904317273234,0.0313608220313212
0.7221150958984038,0.166144259945515,0.1422181311434815,0.1309202553841935,0.2258894018105992,0.7198332891880241,0.2024921131809432,0.8843577467918557,0.0294934500424296,0.0793838035029945,0.3947163726513878,0.8769695031551474,0.2732627140601891,0.2306323739873161,0.0732475865039626
0.4371857115756404,0.2721098881040183,0.0863777498360724,0.0153165309849333,0.0770398048772566,0.3565452699659954,0.3868285435705835,0.6352986162527617,0.0837094212690214,0.0356503634244187,0.1057895593985364,0.7140926389171341,0.100652937334348,0.4764798704418214,0.1613799262693685
0.6723777327478789,0.0540799303647609,0.2422689194035555,0.181388200771453,0.1932919984769015,0.6148596684207869,0.2358309228745658,0.7457891528296858,0.1351692766898516,0.142373838133401,0.3551714548418078,0.7128465828113899,0.1165323098363561,0.3800759250329744,0.1171361732812251
0.56573249984401,0.1534268128813165,0.0916073031278565,0.0723808314869383,0.1548536478800655,0.5812001884378291,0.2864743599940321,0.7658186310803807,0.0373920654242587,0.0565522774861748,0.1956061745021349,0.7485079582190379,0.1001815798282334,0.4270185170128739,0.0587160041921555
0.28950631784991,0.6836669897528702,0.1997712813133053,0.1344224612338465,0.3604770921319153,0.186488538894647,0.6785149728751136,0.3582072838220645,0.3224252488713031,0.3221240739402503,0.0579619433834544,0.7967837123498623,0.2198947177729478,0.7882193183258437,0.342553822299514
0.5593169413680351,0.1096349885515892,0.31443152261029,0.2550237136210488,0.182700355993368,0.3733388953590839,0.24826315216139,0.5391341525887863,0.2765543978940974,0.1690673626295045,0.1674103691580068,0.5733719490033469,0.2455259878830111,0.4775981737634849,0.3943843255752535
0.7170651338321753,0.1869413715534975,0.4284446359099211,0.3581970620779889,0.2863079718854466,0.4669497819227123,0.2167420332766913,0.646429041288233,0.3292950367637945,0.1255882748725306,0.2426427629230317,0.5958565192644708,0.3470085657403944,0.4258439344871102,0.3656701617567272
0.8119335680501073,0.064637870238172,0.274238287746334,0.1502867175750739,0.173303143531115,0.5210996843964396,0.2292565196481756,0.7673872220927591,0.1391692328626929,0.1727131086663794,0.2458280891475699,0.7103172916206081,0.1735476220059455,0.4018611582258594,0.0732869334440827
0.8890205438734212,0.140531895612161,0.2027451549702108,0.0671074397630024,0.1747287798950922,0.5235148717637095,0.2715798361722119,0.8216886376977466,0.0441210842984648,0.0753824964286881,0.1595085153699623,0.8265461199243819,0.10046062978721,0.3905459195795596,0.0301885186662769
0.4209196677782902,0.3087224661476714,0.1289167848565421,0.0774442749716911,0.1830126484301882,0.3171651324098326,0.398329057134053,0.6093106415698397,0.146352111333835,0.1901047765595317,0.1200934774070389,0.7193603321571647,0.0993123548463971,0.4288108750349913,0.1689826726294749
0.322183794435312,0.5218861117401694,0.118980641368931,0.1130636546632988,0.3192000727440358,0.2964569380816289,0.5220212435893609,0.5271375074850961,0.2438491651434574,0.3887663748450498,0.239654806533586,0.8149367856675992,0.2267374438237298,0.5892205749278342,0.29048842677236
0.2168732987830164,0.3788874028867778,0.0300027034862027,0.022262691275167,0.096958740173026,0.3862993566571335,0.49624642136255,0.5852912201419636,0.111970583893848,0.0158999207860505,0.1183449567440435,0.8054188047485017,0.0906035765552702,0.5093936864836024,0.2028666869815978
0.5324701998555258,0.2095444968331968,0.1408255865649227,0.0747587323106757,0.2374885427510991,0.4539016098898114,0.2722870321911284,0.7301342548482282,0.0833378442758549,0.1930500700011186,0.1864293185183456,0.6072637245271787,0.1013248567562375,0.3495162602604085,0.1162659772273649
0.6520173684539435,0.046424724814361,0.2764301374053173,0.1916114931354488,0.1341019902524877,0.4775010974293243,0.26958576893275,0.6399910817967377,0.2229112672107099,0.1261946443500502,0.2088413029777978,0.5996874233612671,0.0763409847219037,0.4422432249200689,0.1760136746952815
0.7725267619090815,0.1514129669046101,0.2625434478452076,0.1833057931565486,0.2485143540614007,0.6036244815926737,0.1816745510458605,0.779278166330882,0.1088618175998749,0.1906086509300671,0.3238960599013417,0.7108948233605741,0.3435828794092544,0.3129235463814397,0.1471696465557578
0.5812004168963355,0.1969137501812287,0.1246683180995521,0.0329527909926198,0.1501843837520671,0.4288216800438348,0.3219337066816556,0.7421977225642341,0.054673125390869,0.0523129880482911,0.1311031666656461,0.7097214034044049,0.0433926041241855,0.38260306442492,0.0918054822142643
0.8738261478771826,0.0295198739161233,0.3104684720241604,0.1829539254078729,0.1702579932736146,0.5188945901316064,0.2203323684857811,0.7452992121106643,0.1644054994650061,0.1504467245517463,0.2349507604112002,0.744125587867041,0.1849232570428204,0.4092304027617039,0.1088820420897835
0.4835230247803154,0.2257971051647966,0.0981539079096938,0.0279537938736003,0.1540028591386885,0.3671230443381945,0.3367837015066309,0.6891427846622635,0.0532400136988737,0.13200107350603,0.1042237196751938,0.6247067099345414,0.0992210288670368,0.4026243715312969,0.0934782733175216
0.8205945356877812,0.1320455417031582,0.2098301399036311,0.0872007961677245,0.1964729630545834,0.5535403303978691,0.2342913945452372,0.7892316087868392,0.0693592837136182,0.13571657473384,0.2307648155269891,0.7587334564303452,0.1584585448609862,0.3958092369831737,0.0474627186346649
0.2991950043694147,0.44752161954471,0.1036111572623166,0.0754916622650028,0.2704488267683975,0.2544930747695311,0.5256025658946347,0.5430745274679677,0.2007774727099063,0.3250663784141546,0.1861718747004866,0.7463866468275374,0.1327412403497833,0.4973414938671222,0.2174618409381764
0.9254203126257812,0.0686719940735351,0.2597939564235822,0.1092893483690817,0.1725813726439392,0.4892951300219267,0.2462277692395992,0.7998051957629193,0.1068667970528821,0.133874765280908,0.1977333538124956,0.7863725910317757,0.1505569604401069,0.3935857774491,0.0509794758083154
0.6795298448721009,0.1699376234053765,0.1121007123365764,0.0885008034808129,0.145606831665004,0.6143727551685513,0.2357708026407385,0.8156712103289903,0.0246587697372665,0.0451619900672947,0.2794149619813916,0.8524464995697506,0.2117651267706971,0.3376342382734068,0.0641748277807369
0.3083640468685505,0.5208817660261302,0.1406815387101749,0.0912769763313937,0.2518493373681418,0.2029159625567404,0.5487294295788714,0.4345317058349827,0.2431393145264201,0.2678657345627701,0.0868756874658939,0.7472853030630392,0.1777399926474445,0.6676519246773441,0.2841066249452847
0.8534425484523877,0.1109008145701546,0.2096169677188731,0.1085583145346673,0.2088409556465965,0.638075016925515,0.2235968144787923,0.8342243670484679,0.0399674318526275,0.1139453377085767,0.260385187854883,0.818875201084347,0.2095519395982701,0.3483016374286894,0.0676221634560878
0.5323527656316399,0.2617547842406548,0.3125266554225286,0.3241661966472475,0.3460149485221751,0.4257183329150755,0.2170030090602623,0.5786760027570719,0.319032697959601,0.2539731641148828,0.2699881779328572,0.4652613256772503,0.2815725394236515,0.3920198883419971,0.3756443076615456
0.3886241670629143,0.3116826352548473,0.094037644670006,0.0496115722369398,0.2118417851259446,0.3156071745277345,0.3908225276836653,0.6185834510791812,0.1171057350159029,0.2275154275503871,0.1548538398958449,0.6184049102976282,0.0555281961363111,0.4279757402203244,0.1256839986750009
0.1794387679997839,0.5501346885817275,0.0839337646527561,0.0767745827875807,0.3150202346662153,0.3031145847295206,0.6088434032712736,0.5041128206792189,0.2297614194818472,0.315672317833455,0.2385288747254842,0.8368198778809094,0.1554644613585596,0.5707284812163986,0.283448601379759
0.6063615464780309,0.0745173765599207,0.1942844405340152,0.1715359255198308,0.1414283275805062,0.4951790180278869,0.2211225761861273,0.6716958253566052,0.1261422688559478,0.1478020052315762,0.3107829052031338,0.7116052403356871,0.1860501781835971,0.3794658110312344,0.1791658840464802
0.6147723492067841,0.1990099785053061,0.1487669494572349,0.0241411743777895,0.1389157051574377,0.3534050800131873,0.2988756701309802,0.7066207285788592,0.0452584191476087,0.1126356275615106,0.0604397566460725,0.6801961675505441,0.1085960156226729,0.3786691700317822,0.0726006800874653
0.8949045019179388,0.1376106682155633,0.4424595290963269,0.4500928320769066,0.4886635004948481,0.7111325434215674,0.0876948780114335,0.8410772245607514,0.3165668555003894,0.3714837853547898,0.7025673448342196,0.7501032534001051,0.5406644415461014,0.2105544907219947,0.1767821536901821
0.5925107461270062,0.0993688345635636,0.2322160023988991,0.1773799552551886,0.1441169911224009,0.4125173683505226,0.2369790086572473,0.6345775259311263,0.1814973132081664,0.0939865123148621,0.1309216219794934,0.6418748889317571,0.1510685043374635,0.3687760269666006,0.2422123770293126
0.4947295704264803,0.400449772800835,0.141905194686928,0.100176552646294,0.2912476686597944,0.1451487029377257,0.4894705287251296,0.513632176720048,0.2239320496803685,0.3914063269509415,0.1064774524717737,0.6505875840451798,0.1542533190147749,0.5742047491129592,0.2041859867283038
0.8032689941264975,0.1387125434154857,0.1975216079872516,0.0666844023837122,0.1846989309895009,0.4837073331743913,0.2768517329329906,0.7994904038363022,0.0558012229007246,0.0827088597920662,0.1267067416626358,0.7880258158366885,0.0703807434352125,0.3904236713797515,0.0481043334824107
0.5362195996751534,0.3831238766672958,0.2731890865627545,0.3451318333456786,0.4895464200753942,0.6691396940311347,0.076075216636432,0.722216670058927,0.1684873177920705,0.4677387980238509,0.6928973938629509,0.6335974201779837,0.6775917371806263,0.1538925547606646,0.3936547444653267
