PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,actual
0.35205114361678047,0.25353561730459895,0.29151733787756035,0.24731692406446368,0.40355838296240765,0.2829844247946649,0.54389
0.14950350262679263,0.08747811938756525,0.5521480903300463,0.534323023421568,0.6026636483195471,0.4889097021794235,0.30553526
0.12420096655289184,0.17237497740381788,0.44624444645905204,0.2945212288812391,0.3260100031426647,0.5978287374562853,0.33026293
0.30436769604837066,0.5198551631836931,0.5822616824409634,0.5404130266702696,0.42340688402908666,0.9637287568213657,0.103022695
0.025257582975469844,0.37524193316861854,0.43755380584779446,0.5803889610541317,0.45628899231662023,0.4135672461913903,0.21094169
0.27787539870172745,0.14124125721721192,0.6399418640581875,0.43788159737182497,0.5295242009743418,0.4614223877949007,0.30512282
0.4033638109748032,0.1848158555855004,0.6402269779225133,0.4716604554237948,0.49773358278800284,0.5818931553968506,0.4538477
0.27168977729480354,0.20228784704687894,0.6904989110838664,0.5064254956352039,0.6914694196886656,0.4872190023338483,0.26255974
0.29719137365532683,0.15327690118997295,0.5466670051331965,0.3237728224537979,0.46468316346456173,0.4883107991801638,0.5872612
0.1790520415897919,0.2607327923382439,0.5929393545893358,0.5014828193305796,0.4318940106234552,0.7404271277616907,0.25423092
0.2813778163188758,0.34923855065691634,0.5907991521475092,0.39583701638925145,0.7775367081564111,0.5124667226117186,0.07232943
0.2503171757022977,0.20707069276375145,0.6441752159685323,0.358316452869548,0.6519619206046039,0.46721513967839534,0.3454472
0.061191412488223296,0.30736267969077014,0.5782141345857633,0.44973509529969935,0.5539474056572289,0.471083627293652,0.14772196
0.4040458809090762,0.19992945163167733,0.7185838619937458,0.3292293468993522,0.3270107078313277,0.6654168170677077,0.6665807
0.29847110233478324,0.4421774038136995,0.6820496023503341,0.5377788555187648,0.3212547882516268,0.18100342310865752,0.42393708
0.02911715754416952,0.22865585674050573,0.47986115529187334,0.5053398405020891,0.41002452695826225,0.579596399440513,0.2514352
0.3951683589266196,0.08700888741729063,0.45476459488079757,0.579526613932464,0.32546618087386986,0.17799920167918465,0.5531163
0.2936124562386184,0.2140104367091286,0.5966920022550999,0.41702016746544246,0.3900966731945272,0.6159111507907145,0.36209202
0.3033800721029794,0.09363975247478523,0.6225711093468931,0.5794697498673999,0.3621792720850248,0.6489623931598447,0.34934086
0.19445919147524493,0.16376612458858641,0.6679477359622845,0.4300073501809328,0.42666398472477535,0.5242264924487332,0.43638003
0.2079215679432112,0.06758856247061207,0.38751391837982874,0.7094525390441223,0.46056969223466365,0.7228479752856509,0.34481382
0.16773310051649568,0.3654815615058803,0.5726081821313761,0.5505733129930819,0.3843283032866304,0.5776950345583046,0.22479804
0.3240854431004891,0.20968056603684687,0.7918709611842129,0.6091452331539912,0.49430210324642104,0.306047379230738,0.39123452
0.22099613057519543,0.12983732760472944,0.5905365519298293,0.43139089625247606,0.4473433177559773,0.48278232904887963,0.47913593
0.06437417654568503,0.26294110126520914,0.5148767158777754,0.5227365794882283,0.6106204997267163,0.4164374830189089,0.17376156
0.21994873682556945,0.14879730059194404,0.6128546908142758,0.5003770128207575,0.771007111326275,0.5188579682419221,0.26718116
0.693942367462933,0.12850197716280076,0.274282016378465,0.46169333295254106,0.3355091669500052,0.6808728919186756,0.8554469
0.3821095284075879,0.19321970398753816,0.5151203475864432,0.42628262060146715,0.6004840710811638,0.5330388737958324,0.46048486
0.24226925842817734,0.25716147435320824,0.6583012012571919,0.18311668739175901,0.24308762017811264,0.569081860133412,0.48274848
0.2234527723954859,0.14194140731325827,0.6647134720216357,0.6124629319960571,0.42488559708324924,0.5043032425815857,0.4213608
0.2799357657518149,0.20581509897884998,0.6932823782690543,0.4131434795904597,0.5970780648191846,0.3718055492785072,0.22812441
0.416898202602785,0.09575808815766668,0.3825957829738718,0.5499843391849194,0.5164321928967667,0.5812524905522163,0.6770017
0.2907221443162038,0.18348190491207148,0.7452636178587366,0.4778284180035403,0.3085971053652451,0.648317775779004,0.42527464
0.3266080016026844,0.2297924609152786,0.6645340390774246,0.4544777881869572,0.4872791637601698,0.37994109479701355,0.35839608
0.13825978708996386,0.08341718998838832,0.5723643173832202,0.5078900477875629,0.44232284933363075,0.3815493991289038,0.3834654
0.27741818052062467,0.3439335720535406,0.5364284278071733,0.27909716147289765,0.4098404608663184,0.5138832770255802,0.19492169
0.34040947810964683,0.1229999724451677,0.6642473162744742,0.3685879706183542,0.2177703133056067,0.42887745984302805,0.18070154
0.34701774990251744,0.849267352388261,0.5187518561754905,0.7323012115917361,0.24787524716017267,0.8062198835344676,0.049171448
0.13723811887831816,0.10020868968913096,0.5958221507937185,0.5169798216982598,0.5814150556172737,0.46605649688959155,0.29287496
0.27876260826103605,0.15316039294276837,0.64271275462028,0.3478432202578139,0.40786656302812074,0.5147547030545112,0.53848875
0.1739578579549398,0.17461317794051412,0.5670004944903838,0.3468964863032049,0.5323878025825447,0.7213072600625893,0.40916765
0.37516090298568905,0.07936037119094588,0.44188654069082167,0.6067226992991782,0.493221620601866,0.6744511801613678,0.5212421
0.16515104642411998,0.15013375175184845,0.5692822358889248,0.33581646055875597,0.46141021745406907,0.551296358888782,0.4033521
0.21419706831926388,0.1179606944336589,0.6865763974443374,0.4167023983112203,0.42945381972357705,0.47543098672204526,0.2141492
0.21584280199595562,0.10892753658264549,0.49967573983634606,0.47096988139834967,0.4513720808340041,0.5140536182251617,0.38370156
0.18948798006997158,0.06264597755296164,0.5749559350258194,0.5657811369749934,0.43085131609129246,0.4660229096281681,0.327093
0.3396900718176864,0.13109966259286562,0.4826535764133952,0.4292431372710653,0.3725919866472611,0.5204194336757794,0.49534774
0.285392393285297,0.16232770753723852,0.7340038959309916,0.4536326068132332,0.37980023381921596,0.57558673962121,0.46303213
0.21507808005674167,0.142596125642594,0.48972400478963957,0.4161501511877125,0.3959693213290013,0.5765799979535349,0.45035797
0.3416459057048584,0.08749591557518904,0.6330432860041103,0.5723321718584311,0.3963569480800833,0.5481658803292303,0.3527595
0.41902698998802024,0.13234387005410098,0.7125327702629876,0.6069903244395766,0.20901545890708828,0.30209445182656214,0.39999995
0.1661021079954747,0.0841301186446829,0.5632562740336443,0.5469851158708172,0.6366087366284902,0.4864498263096565,0.28879783
0.11667118556323461,0.12966434148973977,0.6380894080278324,0.5092949250375918,0.554298961109788,0.3964589919597626,0.31763515
0.08258547741957459,0.3332008768317902,0.4413918898796726,0.5432266749960495,0.6512380968311027,0.43962545856848373,0.17121898
0.1248651489692287,0.14221456958632728,0.5634885025959077,0.47691571747670186,0.4752980146517068,0.3885748178731455,0.5419019
0.39790298670269797,0.1443552445925126,0.6902789887202293,0.6756063415860345,0.5164824960309965,0.4872959391823669,0.29735938
0.24150954120344395,0.4571897194922838,0.6786894441439666,0.5727864465183656,0.4110286565862079,0.28980315629109377,0.20997834
0.20818199482265975,0.13486427927690742,0.5938362062863511,0.4543643571926183,0.6749250435037519,0.5400523210704602,0.2823349
0.36105879860653606,0.2566664011941652,0.5133051769196514,0.34012766781844866,0.7627268402994868,0.5192781357767902,0.46437365
0.47671455506805915,0.41008565406321656,0.8378861741578985,0.5148952486106078,0.5070051982038304,0.4084565509199203,0.3464844
0.3903811872307374,0.02049676416185392,0.28785752593862857,0.8607837018961045,0.4728084688116929,0.41643924103123753,0.6054308
0.3374689139232022,0.11921864253968402,0.35284299804763386,0.48224272346392655,0.3610309743011546,0.36554570810059045,0.44300708
0.29445819641701937,0.1531655273895236,0.7052619451679202,0.6088390791145387,0.5238303033245049,0.36398410444254825,0.29917002
0.49898194491267794,0.037432833759028006,0.579321142866417,0.7136460849598607,0.16429161345269788,0.7199476700352446,0.45140922
0.40229374100312487,0.7712674106153988,0.7348350807035218,0.7150147171795682,0.1982961967656876,0.5406906368770955,0.27942726
0.1830868794581061,0.12391912011978173,0.5967650031314259,0.4638757739029487,0.592813140099077,0.5331751826275035,0.3015411
0.059890920741671544,0.3024034375097051,0.5385924412054706,0.4894176832333182,0.4586759750996242,0.37822977399491964,0.21222116
0.23742027915150377,0.3553652389932169,0.6740010585028703,0.5251874535032274,0.35222843734088155,0.6891607957196257,0.271128
0.3928926601880854,0.10709011766619107,0.40001989230494006,0.6515833587036132,0.7052474345860822,0.6436770848529114,0.51149803
0.22628482505806957,0.173848582563987,0.70000791850534,0.5612866965315628,0.47688497248067496,0.4622638517018717,0.40902144
0.21701568295889406,0.12964169021185057,0.5717627737832786,0.40140463339366805,0.22723089322851658,0.38047420740284754,0.39305252
0.24826139955885257,0.24215501855023827,0.7136306566143429,0.5670895126585124,0.48916359022551664,0.39589096336070045,0.34696838
0.4259021974164021,0.1263837778375943,0.40724941690018435,0.5948533518989241,0.5807194114336146,0.7393474312545394,0.42851877
0.3376087436717923,0.17615615689831565,0.6051958741023317,0.3806519966359531,0.25258093254674346,0.5183870992442422,0.56629837
0.1526803540349772,0.28757238974155674,0.6958869356229395,0.3500368939293555,0.4155828650088204,0.6033804273408598,0.26701912
0.29190885981534537,0.1791160822613065,0.7651246407960076,0.5055354228804625,0.45029403088727404,0.5139349820839825,0.44143352
0.5039400063905337,0.2558915703729569,0.9098822573151384,0.530906233009961,0.4442430783879384,0.6790777411824949,0.38290977
0.4334859830411606,0.26754124042926414,0.7489164804595682,0.4884306879425933,0.6090034234383914,0.12670817156239272,0.3268771
0.278327545027382,0.2816138283144329,0.7694373667597645,0.46016016384147707,0.40437376367575395,0.41876138386605427,0.23523009
0.2059557379655747,0.17251632192125693,0.6986216758326997,0.4143691504841159,0.4315831494711477,0.5687097862038388,0.4793335
0.23012852476934603,0.13908803989670582,0.46672685453704293,0.32447302702840386,0.3856455897525645,0.6114547138701921,0.43323696
0.23375069047657426,0.16192355527780872,0.43584521816299526,0.3636829400881479,0.4170976319264531,0.5161779742403825,0.47703913
0.11563155122377283,0.23384909453870287,0.5856096097550246,0.5211008452489376,0.44955083527450834,0.47129788099113457,0.25327465
0.3003362935625309,0.19493613972114213,0.579991820706385,0.39761031462495333,0.15685338489034933,0.4311358970895448,0.55475235
0.15081532787272048,0.7309744534303294,0.3353815395944073,0.6983359691933161,0.5432457318510249,0.47882771526367474,0.2918357
0.41056095334170684,0.23254224530023668,0.605618403902739,0.4521159594776331,0.6914028858721989,0.4766889118998238,0.5025221
0.6498248334487906,0.3798695386337198,0.4221398054136296,0.193992503423434,0.6925800989138072,0.30250749034316243,0.6281962
0.22006326115871633,0.3942880802720302,0.44481274765151624,0.39586736997872685,0.7651166725679375,0.43045188642086135,0.15972352
0.2857419179142339,0.22420480867600964,0.5132793506109562,0.29011865564230643,0.43337962629429094,0.44484206286245626,0.42243788
0.13167959870717938,0.1788034822622442,0.5663578239785296,0.4617824738023429,0.7152289607885683,0.37751367979236394,0.21667212
0.2543821927111424,0.16954947224859707,0.599000585171737,0.5219885649119577,0.7620564656840857,0.6080307497448584,0.36879328
0.15493152272424615,0.1516156508125885,0.594318383330113,0.5093236239498808,0.6205847502375036,0.4369494236825413,0.3223123
0.10238471671636182,0.2517311587876195,0.5897603593773993,0.482867844265851,0.46477552897283153,0.39146695561608214,0.23086153
0.052078778063630954,0.1695082290271419,0.5740909908011532,0.4406531491905086,0.5019499531990486,0.38836918984874463,0.2621562
0.4309148629495003,0.451264371931959,0.7783069775353911,0.5913247422631327,0.47160461824334743,0.5729047546176347,0.21498427
0.09670139099900402,0.11132581162821799,0.5930302136910163,0.5182080178263162,0.5715433574087747,0.3831759034580748,0.38059267
0.38674840311464237,0.5932826829483939,0.7338410693580754,0.5549768732397629,0.22521860321886583,0.654725674504542,0.20860833
0.4360515309641464,0.10726365895370422,0.48751870462828073,0.6380777280100806,0.6581450052410107,0.6712752126389239,0.5564519
0.22812086398251327,0.1324770829078298,0.5431566870195601,0.4932123856975803,0.34074066071911235,0.7768064563307404,0.37094444
0.2284224368604374,0.8643202154484829,0.3130730905147538,0.8438448285785178,0.5017605893832393,0.7828716858505882,0.15704912
0.2830802545742167,0.1468962803011981,0.568589902694591,0.5142298338146087,0.6381384420444989,0.7224639892018219,0.3335103
0.10512493845571713,0.1469147168070808,0.5059137677080998,0.38863292223592794,0.3842774930801657,0.477609723104858,0.26892897
0.13230419819990516,0.3059316988220997,0.6172401876373139,0.47752523472645975,0.36131268857245313,0.6540148531964781,0.23773165
0.5287863562829915,0.23124827134466142,0.497547854791614,0.3307481189226651,0.38589027819658644,0.541911022988879,0.7185464
0.24329957695717588,0.12646730331856035,0.5932794185653247,0.4476954037628684,0.23334720631343492,0.3078784048302973,0.5455208
0.3614639701430554,0.22026421805299223,0.567184481608571,0.3275649421361163,0.4730890018665424,0.43560822702597624,0.22104046
0.2840059660647843,0.08259578095312675,0.565111386464599,0.5476902705989946,0.5538331287563014,0.4662152589965099,0.3302299
0.2555929321684223,0.2504993096139842,0.7083333207507673,0.49974360944961177,0.32551870677789807,0.6475444466183202,0.38907933
0.1466331784115475,0.18501207436834702,0.5736483755584885,0.49269202038721477,0.6605942395474332,0.44123116219647146,0.23676151
0.4582631420542463,0.17992345401357324,0.5339545190012714,0.509629803951277,0.686429119280839,0.6847713143077035,0.5001795
0.268089727863426,0.1673943279758713,0.663428124341286,0.41547655033354985,0.4178927161578016,0.5248543310480343,0.50895953
0.3401420607628174,0.16035735959993128,0.6003493998689889,0.5304949179019165,0.8391762315530124,0.6640174483228556,0.23404706
0.17016972071282427,0.10540738807227101,0.6146912036268424,0.5625706228734424,0.5896464235819731,0.49994614945482735,0.2889243
0.3410047390854077,0.1527267642776557,0.5290139433674023,0.373533292043958,0.32051710700314306,0.4994503909980202,0.32026914
0.5190464122303489,0.2015891402262095,0.31813384477475004,0.35237942155147967,0.3672668582592218,0.34250887163454935,0.78377205
0.1814952180210149,0.150348656485558,0.6883564548392475,0.5910130210608914,0.48941586933469405,0.40956505788858466,0.37642723
0.3312395233233898,0.240708739480029,0.6635905798743644,0.4533467882803712,0.8349660509127779,0.41745728417732475,0.3533442
0.301552446123636,0.150394121217274,0.4558284996400975,0.4385274428523752,0.3314566580683611,0.596570015395147,0.5727637
0.29275433234485276,0.32814233326348685,0.8251131585501108,0.45616516434256205,0.2297020672278811,0.5574370265084914,0.3557607
0.48396710081336164,0.15836950222129845,0.8471506874510126,0.5426024575722279,0.29913669318350217,0.6550158442738565,0.4609418
0.3403509260788955,0.2273500565141323,0.6005014137517233,0.44608189066574333,0.7747006703702097,0.6959363493921933,0.3694188
0.15720410973152327,0.24339693774000995,0.619239779690468,0.5236824730099596,0.29381803537504725,0.6642227811319809,0.28585428
0.08605178880656825,0.11364567594773421,0.6237873037908928,0.4960813202464969,0.5155050326110756,0.389508397871809,0.33717382
0.14035977008940853,0.08930078529356036,0.6202612615929884,0.4799506305014071,0.45601435425970294,0.41925456537460043,0.42179894
0.22005874698171052,0.14968779271126112,0.5939170801196226,0.4583712053062695,0.6316319893239251,0.6989267292064975,0.31256175
0.4423820808279756,0.20003516465978421,0.31205162535243985,0.39070959374058367,0.40513228062279405,0.42834289611968257,0.5930026
0.2816681295511482,0.43304378974937197,0.579939421355444,0.4916874707046321,0.5902011673458021,0.6828076607900858,0.08661148
0.5004744250861073,0.23333756117844262,0.797127081587742,0.5269935115914169,0.6646532593182999,0.604431127530845,0.44916221
0.4773049601987205,0.2329939090293398,0.7919190697373892,0.47665449706393026,0.5439359338756956,0.6674891112899098,0.37152892
0.2491519034797575,0.17971933246361999,0.5751195856928928,0.36386801881997866,0.4781165337864687,0.4389043979492701,0.25985295
0.0596363107316705,0.6390015505951301,0.34025708017405765,0.6684286474363772,0.3981150047481373,0.19356239780003387,0.28946212
0.21051659726011648,0.34274047811674613,0.477709109899819,0.40270302378736006,0.7943366245951871,0.44755444851794474,0.10780318
0.6586555007836483,0.4686888164034508,0.6130888535052634,0.5058812025172095,0.7925419128808464,0.36866445014752647,0.2823891
0.14242660964692763,0.14729364622508712,0.6409234957941659,0.5352166716762179,0.4417375981269534,0.4711354662420323,0.35997516
0.1399564391239688,0.1328889956345697,0.6119220141535475,0.5176609566785421,0.4895365813705443,0.41407657753279437,0.37198883
0.2500228395443124,0.07495442422859913,0.4887187498023811,0.5105191825777964,0.47217874069287374,0.6234867428591554,0.31163546
0.28625591113933,0.06735541691129376,0.5009743926462736,0.5205672059933047,0.41418906640675707,0.41287417524171927,0.53983986
0.11324973526588805,0.12279960295314182,0.6322254536344426,0.4566613937206154,0.4695727835273644,0.31221713794250494,0.3214085
0.2292249741676703,0.17541090824766253,0.6665599322099237,0.47712954656821466,0.515329966629435,0.6099263008174747,0.4380495
0.12800026635828882,0.08995166513122066,0.5494618050049747,0.5297594902840876,0.44550788207284625,0.34790269013525443,0.38500008
0.4511878609297518,0.28910804348733754,0.481516868487932,0.2470959111952931,0.41757885200766626,0.42955454953673744,0.5372295
0.35446006622771975,0.34007404763216936,0.6315932406299162,0.4507062956121703,0.2360385230520219,0.4389352224415604,0.3773526
0.18670646756024015,0.15774530551041882,0.6483064794933554,0.3955051771859937,0.3255286291689494,0.6331188112519412,0.49018413
0.17331023737542883,0.06393419627437308,0.4629637723488344,0.5772600929815654,0.4179884225008563,0.35070704516133383,0.5160131
0.484496071847788,0.2676720976782946,0.5580196527750988,0.3867360308846941,0.7625461191865479,0.4134287752991416,0.4266417
0.20490643301124573,0.1368210288051651,0.5951998143284477,0.35317224248735357,0.3448184712902734,0.49307130138128163,0.513041
0.11559655717780615,0.13109358939070398,0.6009456407410999,0.3946450205590879,0.45546938938693576,0.38945399631796845,0.3364903
0.17380882915834878,0.24369847857988658,0.5872210944686206,0.2372852433347059,0.29266367966041507,0.6414328373576998,0.44279224
0.10020853562412921,0.17927188269884484,0.5867240373720851,0.5205444644064924,0.5398728028044089,0.47895442422952506,0.30818754
0.5652007782172862,0.3409565528022581,0.30325489550023094,0.18507689150337625,0.7021733898249826,0.39635230676512717,0.68314075
0.2216746784441116,0.16635297009933092,0.6073899537174247,0.5070869697101628,0.7042519256954716,0.5599382667856161,0.3728333
0.12068663151354234,0.1366642735054831,0.6169673225142989,0.48697630262781727,0.6523687655715208,0.3942052048251602,0.39518625
0.4376268049300603,0.2770403164849313,0.8375297265934397,0.5590874275273467,0.2157579170521931,0.1551312810879571,0.44546393
0.2641548981838129,0.23011768194171256,0.5469663847171435,0.29746951338532046,0.6795189428278796,0.5148136815047143,0.43626967
0.09373270399699982,0.15456284134685622,0.5776473393094239,0.5378900257402602,0.5286624335200376,0.4928950320846506,0.3090413
0.24298520665480128,0.10155893217699238,0.5782642357937164,0.5225963523096246,0.5603389421391434,0.4900064569884002,0.38685656
0.2957518794258525,0.2114351907632455,0.5787456196371782,0.29528971147857386,0.4284352303047005,0.4421371396539176,0.35737965
0.210014078683212,0.2565536093710459,0.7549375493019786,0.5125341073095102,0.5127615010715332,0.3048897559969862,0.18309604
0.4222414098415941,0.21509605959622458,0.8882140664633849,0.7048129739022966,0.26977794275707817,0.2906058147011633,0.36205068
0.26034457912862713,0.4880284256462327,0.565123380454651,0.3909153221770155,0.33135342564465614,0.7772596375048565,0.15671772
0.11744965521478878,0.3408393928886065,0.6770676725303628,0.3498982422527163,0.3608177614750875,0.5655649902666255,0.15627204
0.15954637591931925,0.19200279179147764,0.5202764999359866,0.40911527996036723,0.5152520001733879,0.41304551515024435,0.34631982
0.4291539466583868,0.236415185203893,0.3977910610802645,0.13450159588534938,0.4914755674805002,0.5898034124505919,0.6147994
0.5709423998694783,0.07829233206897279,0.3266740387740529,0.6757769089761613,0.49012917043698184,0.7350624483362185,0.7543849
0.10610410418024416,0.19837544490139525,0.5134556895959868,0.4903769994800352,0.6820373863963576,0.4661432478831193,0.29333752
0.18364811824125715,0.12088647350983085,0.5518195491271566,0.4404811914166501,0.3553585921557043,0.4754592057175966,0.3805555
0.1221044169426111,0.1292023507305053,0.6027371582010891,0.5468831779703835,0.5547476458746646,0.4323267056158271,0.38198587
0.22191927007854695,0.1962688061984723,0.5867076248381766,0.41052761008614397,0.7340350435442382,0.5126027991933519,0.4102786
0.1371192474846726,0.30524552536977045,0.49499676410952664,0.4811808794910052,0.6833011660188737,0.47875386284511257,0.18418477
0.2842725138323831,0.3195673929307753,0.7894579980843087,0.48193548175897344,0.3040057687458225,0.5498512007326174,0.27441874
0.36038255379086304,0.18373165422800028,0.6122641662488295,0.48431587703731505,0.7181028143388992,0.5785331832740959,0.37895894
0.531289997219746,0.171956960214167,0.35144201106971673,0.4032027439126106,0.4422300949473245,0.6540086598367495,0.6285627
0.27105041422715753,0.14379363300484754,0.6130192434103738,0.4226657722161038,0.550574269614297,0.5452277338627668,0.3534751
0.19388150001736815,0.3842976619989752,0.6113420752977705,0.3472459881772396,0.3808576174898282,0.587857815969222,0.21818525
0.3873120355643715,0.25774234088012205,0.7577898782921679,0.5393313391741137,0.7219221795939745,0.3302525833620077,0.36550054
0.4441940931649022,0.29110339983943223,0.5234361412506789,0.22885429533926305,0.4177380643148358,0.23557745174016093,0.49827063
0.3412018083792793,0.17713535469017339,0.646485469302952,0.49607492544534976,0.4736736188973783,0.43841971883940406,0.35780507
0.30142859684442447,0.1975728315788733,0.6944070633594462,0.4172660485717756,0.7084975585061007,0.39641438102603266,0.2953362
0.5167873717594362,0.07017597746090148,0.4583371758002174,0.6950508181398823,0.5653095574695355,0.7168615002310176,0.54149675
0.25736592295193544,0.2038729300134602,0.6976713606556942,0.3043022017759589,0.427142895277406,0.6302151102139755,0.48551846
0.17680174385250816,0.12913822364385294,0.7032041715261074,0.4256769868066376,0.4059258447027424,0.44498931066949976,0.17494994
0.1921979524086727,0.2832682564116845,0.6249741992685339,0.4171338053585627,0.6601207457990899,0.420717529655069,0.056426167
0.060665639893000806,0.19775407321043503,0.5270473381197048,0.5031202186453323,0.6286132247030997,0.4225359572531976,0.2585312
0.12824705503384717,0.12599017668384568,0.5962110055670283,0.49231324789738046,0.5243671285618193,0.3678517725601239,0.3719409
0.11927084225449458,0.11579320201863455,0.5866728927264849,0.5094039481673425,0.4978084205357788,0.3981654909422744,0.36963013
0.37935238625242496,0.15921097210982096,0.7865826590002697,0.5256121477139635,0.39869406686207076,0.6255950888310633,0.292743
0.3669813668370946,0.2655221033947234,0.6984593316598496,0.43840516210175495,0.8363617447805329,0.34311776311832665,0.32791218
0.6383389266614423,0.32953974551408516,0.6915575379744519,0.4991697861054896,0.4538756410963895,0.3516098297777933,0.5512968
0.21281125387815075,0.17744571737986015,0.584930699394905,0.3281576917030125,0.2776366150411196,0.39953518190454596,0.5106438
0.2187130611757461,0.2681728369857247,0.710345479196564,0.5661939243441197,0.41128962560328264,0.48293908041851946,0.32664707
0.4902396720362714,0.060781911807133354,0.6568132909956125,0.7134500876108306,0.2984374998578453,0.5653678947726891,0.34252757
0.2679626305756581,0.1898340657102786,0.6018399984138565,0.44931184620889075,0.646530905706591,0.5450320221847058,0.45278734
0.16994687337723383,0.22369071306673763,0.6982407410380743,0.4217621952330331,0.5637296650506696,0.45631251663886646,0.21892735
0.16045018229562844,0.581309157126462,0.4387708405501902,0.47792816919178394,0.4699647081385516,0.16836569763976117,0.34870455
0.10017441965430815,0.21956716857427044,0.5169155563149858,0.5241023645048432,0.4346099555568438,0.3472401141022794,0.3502235
0.27983578526872854,0.12986102702938457,0.7244960775082981,0.3560629319225028,0.21552267626561888,0.5475846581358679,0.26591673
0.24183890414073447,0.19920355839442294,0.5121365347174212,0.32166874322167294,0.4601505946423034,0.46179253240229085,0.39800888
0.1350806790878506,0.12091118054303744,0.5756535114060287,0.50332187470458,0.6704006945622037,0.491871895908191,0.30384767
0.10912514282114852,0.13120327185363595,0.596826434564409,0.4490333331014046,0.4025245977147487,0.34342757653471734,0.40037623
0.13792564493928355,0.2765516617483395,0.518181096957626,0.463177913352544,0.6621145772623311,0.40535839093887294,0.16694072
0.2528941395830844,0.18082113607988198,0.7165599664150504,0.3985610525091977,0.45645097083724245,0.45247649639728793,0.2362662
0.1134985217051549,0.1331640334969708,0.6480437996547823,0.46918485654922965,0.5184165256272548,0.36803856169572385,0.3222071
0.30487928668190034,0.24938413074966936,0.6279303091855607,0.27945481614937595,0.20238020864490447,0.5050361949029407,0.5024016
0.36830809071884896,0.0672653750192623,0.4545852141610941,0.5926992878832322,0.40530520936310027,0.6880748900061396,0.43344167
0.15881400746388447,0.25655767934725165,0.49870743474475676,0.3880683220769042,0.6392561044628742,0.46136246809441833,0.19294499
0.2796990390065056,0.10053785243005078,0.5385913025331014,0.5434423464474724,0.6188176852874758,0.4731229239735195,0.25211054
0.38463585859740634,0.18069006513995056,0.4314260903810206,0.4043482348454915,0.46327721106384695,0.5238612533825744,0.61446786
0.3713845220369064,0.25304679090840443,0.4574953236449786,0.15988936281657046,0.39752886563785833,0.3961342651282349,0.46194893
0.19224086140366164,0.12333487442486342,0.6578760576976977,0.5654133735754774,0.46491590149053463,0.3686501074436157,0.39746884
0.18086939618512546,0.1435170111852921,0.6680012177248229,0.4710186848489399,0.41662241362159813,0.5164491035796218,0.36121067
0.14726882286054346,0.19000120598736248,0.6703170676480448,0.3737732893921193,0.27471570294037756,0.49224054278695106,0.3684819
0.10815863900839004,0.26860764926202396,0.5001269289838701,0.5266720938923392,0.6673933249817987,0.5234203994525634,0.138403
0.33552336345316636,0.09782857473755807,0.4818311210777137,0.46342452900791287,0.2527870105886246,0.375150478066965,0.4126867
