rely,data,cplx,time,stor,virt,turn,acap,aexp,pcap,vexp,lexp,modp,tool,sced,loc,MI_loc_aexp,MI_loc_data,MI_loc_stor,MI_aexp_data,actual
0.3826124,-0.06687048,0.72786695,0.51562256,0.7016428,-0.040371455,0.43555707,-0.030086964,-0.08990395,-0.051078033,-0.15455437,-0.100454286,-0.0016358495,0.1695945,-0.052363724,0.29325372,-0.20701955,-0.026152201,0.32263097,-0.32249367,-0.21582663
0.34286255,-0.1289195,0.44290367,0.39307383,0.587684,0.2944676,0.5982085,0.12042835,0.1421028,0.107121006,0.15060712,0.16689181,0.2933585,0.43895987,0.05083251,0.111156516,-0.14863186,-0.08179348,0.17791514,-0.1711256,-0.061495926
0.46728116,-0.15823698,0.49491552,0.40874982,0.6114795,0.3561706,0.45599598,-0.051695377,0.044387355,0.08958958,0.2262902,0.22552133,0.12289841,0.31401387,0.029907893,0.11138498,-0.19101481,-0.024521478,0.2461478,-0.2280239,-0.10810462
0.6928913,-0.4243783,0.64128286,0.660013,1.0114398,0.5392699,0.7652105,-0.049449503,0.07479628,0.04749781,0.30144006,0.33180338,0.21927547,0.5120779,-0.042683847,0.13891664,-0.28810206,-0.14192116,0.36080346,-0.42420474,-0.19335824
0.16319494,0.051989123,0.40621483,0.23924913,0.37579137,0.15679374,0.5474616,0.2367766,0.29835773,0.20842351,0.13122255,0.08647855,0.35083067,0.47124562,0.104207456,0.12391693,-0.050850198,-0.03498117,0.11336759,-0.014423162,-0.02566776
0.23001845,0.05842369,0.4446701,0.3102916,0.41019928,0.23008592,0.5242838,0.17971088,0.20666727,0.18366632,0.15215927,0.12938307,0.3719136,0.45740318,0.10479973,0.1124214,-0.07344937,-0.0058993846,0.12482911,-0.053925302,-0.0068556294
0.2516415,-0.13846995,0.46383873,0.4280027,0.62200314,0.30413902,0.7970157,0.26092178,0.38887978,0.14821006,0.15603882,0.11149597,0.44696042,0.56458896,0.083250284,0.1418499,-0.1544473,-0.117052324,0.18561788,-0.15678921,-0.10647102
0.26320678,-0.005346236,0.5668725,0.33859017,0.46900958,0.024570107,0.34523815,0.04114188,-0.0025376081,0.027548213,-0.13529271,-0.048659146,0.09706527,0.15976346,0.0040809065,0.17462976,-0.12830561,-0.028516255,0.21244384,-0.19591404,-0.12046456
0.5667638,-0.26314813,0.5403679,0.4484478,0.76503974,0.36298397,0.55406266,-0.062386237,-0.01822992,0.038824383,0.15047576,0.14420962,0.07765625,0.33045328,-0.020594,0.11436232,-0.220872,-0.07164921,0.28840703,-0.29527068,-0.17631495
0.27734652,-0.0073665148,0.412739,0.2700656,0.4318392,0.2020546,0.4743603,0.10635483,0.14577031,0.12825552,0.105277516,0.07810035,0.20212063,0.3249866,0.06042087,0.1061794,-0.081677556,-0.03280706,0.15456907,-0.066327825,-0.068663105
0.23289903,0.08074527,0.4321636,0.28846222,0.42213216,0.22874948,0.55739886,0.20254837,0.2169824,0.17538811,0.12916231,0.108789295,0.33927637,0.4075995,0.12675408,0.09899598,-0.06855805,-0.040933363,0.10368678,-0.031687386,-0.042646583
0.13731506,0.10366148,0.41911966,0.29039937,0.3712749,0.13887492,0.53311557,0.2230819,0.2581953,0.15188716,0.071290985,0.058433667,0.3147822,0.34089467,0.13197199,0.11091356,-0.071328685,-0.043801248,0.1130462,-0.04915471,-0.083548814
0.20060478,0.04373263,0.4231206,0.33302757,0.44790497,0.20725536,0.564431,0.18490523,0.2035286,0.11818832,0.08501899,0.070666835,0.28171924,0.33603776,0.13739339,0.13085982,-0.113990635,-0.06416624,0.15390125,-0.090905264,-0.106903
0.32458347,-0.043271467,0.4926703,0.3357121,0.48959136,0.12190811,0.38443053,0.027538927,0.016787821,0.010624338,-0.06235338,-0.009748368,0.1229559,0.19357279,0.01217892,0.12232589,-0.12633923,-0.03497313,0.212817,-0.14677137,-0.10865995
0.13540775,0.09993883,0.48001745,0.29582986,0.3860302,0.060623925,0.40957886,0.15336867,0.15117101,0.07495742,-0.056047417,-0.0064265337,0.23367028,0.23531461,0.073819645,0.13339329,-0.08422202,-0.030912824,0.12376,-0.0769762,-0.06846526
0.3164732,-0.1331407,0.45104077,0.38938314,0.5949434,0.30925143,0.6851147,0.19385889,0.26817584,0.13962665,0.14670818,0.13797495,0.3779109,0.5062729,0.05069895,0.09911768,-0.14771244,-0.10137106,0.15973707,-0.13602543,-0.071560785
0.32672858,-0.003286684,0.59194434,0.35836995,0.54453135,-0.008860834,0.35023487,0.0137113035,-0.059610162,-0.0010927841,-0.18164152,-0.09610325,0.039170086,0.09184835,-0.04619191,0.22545324,-0.16930342,-2.2135675e-05,0.24390341,-0.2123423,-0.15117404
0.40043068,-0.2707563,0.55815244,0.5496483,0.81265795,0.40468088,0.88553643,0.19803093,0.35421547,0.107428074,0.19570988,0.18355645,0.42580062,0.6163785,0.023422841,0.116408676,-0.20452598,-0.16687068,0.23586589,-0.2548068,-0.14584099
0.28390688,-0.15470831,0.48913422,0.4554269,0.63447756,0.32094955,0.7585497,0.21996066,0.29452482,0.1317425,0.1379708,0.12744111,0.42363885,0.5549915,0.060841657,0.118232526,-0.15514517,-0.10094202,0.19796242,-0.18536545,-0.0888156
0.22946338,-0.011973807,0.40701202,0.24875942,0.3872071,0.113698885,0.41826385,0.11038822,0.16685934,0.13526495,0.05920415,0.041263007,0.2513299,0.35651055,0.06683655,0.11044349,-0.0852309,-0.024592329,0.11833212,-0.073650956,-0.016709503
0.18864472,0.1322082,0.43773156,0.23762506,0.34045824,0.15766823,0.5030371,0.21440393,0.23482679,0.22854654,0.13957168,0.10251672,0.32465702,0.41783553,0.1210588,0.11565787,-0.04443838,-0.00587257,0.10020509,0.008255242,-0.01241352
0.25377226,-0.032429576,0.4681801,0.30265123,0.41609824,0.13789,0.37377977,0.061440468,0.04487466,0.073222674,0.051536255,0.048517406,0.13907614,0.23563382,0.024550665,0.11385956,-0.12175013,-0.0052264854,0.19636817,-0.12203963,-0.07193397
0.35874933,-0.12658451,0.4728654,0.32102174,0.48618156,0.1555526,0.3379893,-0.023958206,-0.024833579,0.037283614,0.034165386,0.05970222,0.074880145,0.20920151,-0.016051285,0.12033646,-0.16313508,-0.02202024,0.2207291,-0.21665783,-0.10088745
0.38119918,-0.18040411,0.45366693,0.38566098,0.65001005,0.29404363,0.6561643,0.12912554,0.19821234,0.07375229,0.09799926,0.08967071,0.28953117,0.44838932,0.018358983,0.09921849,-0.1597504,-0.09907394,0.1931775,-0.1652416,-0.09742284
0.34334844,-0.053483576,0.4671467,0.32679623,0.4885251,0.1607268,0.39428502,0.030739946,0.039025355,0.025280468,-0.0123107135,0.024322942,0.13668633,0.21977782,0.017196696,0.10818467,-0.12318792,-0.04064829,0.19623335,-0.14402594,-0.10279684
0.59717995,-0.2292934,0.5452604,0.5059401,0.7798928,0.4244173,0.5680275,-0.065225035,-0.05319163,0.03148975,0.17721972,0.16967376,0.06780236,0.29017705,0.030055292,0.1392385,-0.21363872,-0.07543104,0.28735542,-0.29826653,-0.21462572
0.61423784,-0.37595192,0.6648131,0.5317881,0.83933383,0.30863208,0.49016565,-0.1489418,-0.15320036,0.0073836856,0.15185124,0.15251926,-0.029384062,0.28661695,-0.11680976,0.107267395,-0.26670578,-0.04456701,0.40456092,-0.39820123,-0.17689772
0.8932864,-0.4989874,0.7149456,0.7112494,1.0916781,0.5665971,0.5812725,-0.3071754,-0.16548009,-0.015367586,0.3316475,0.3894216,-0.046198204,0.336415,-0.09200651,0.13722421,-0.3781638,-0.07265287,0.48464808,-0.51556003,-0.24825662
0.17779806,0.099788845,0.4037041,0.2314398,0.3077638,0.078691356,0.36460984,0.14337173,0.1632411,0.12643605,0.009683911,0.017718337,0.20861754,0.26264137,0.081953645,0.13669999,-0.0726329,0.00809079,0.1066934,-0.028665738,-0.047835667
0.16381958,0.05908288,0.42910022,0.19528188,0.29653677,0.0064730123,0.3082996,0.14322048,0.13664761,0.10363819,-0.048536323,-0.02163683,0.22858626,0.25668564,0.018628772,0.10766711,-0.062443517,-0.0099383,0.10557984,-0.06913796,-0.013658617
0.18660364,-0.090381876,0.46828377,0.40107355,0.5918147,0.20803082,0.77768755,0.28608268,0.3980011,0.13294603,0.08626597,0.041963845,0.40924963,0.5327704,0.08394111,0.17152968,-0.14416294,-0.0984051,0.19732042,-0.11285984,-0.095658585
0.6810813,-0.28619584,0.5700852,0.52818304,0.82948434,0.43278897,0.55097556,-0.11374581,-0.11240758,-0.007164385,0.15388277,0.15944137,0.0073580444,0.27875498,-0.013007313,0.1416698,-0.2323998,-0.06830167,0.33525896,-0.33556303,-0.24975213
0.41796285,-0.24281915,0.5650318,0.48463374,0.74772596,0.2892076,0.6101538,0.04131447,0.099350825,0.014865965,0.06765712,0.10357789,0.17698431,0.3684788,-0.0144113675,0.14910406,-0.17687696,-0.08774411,0.26341102,-0.2834399,-0.15046947
0.024516994,0.14354895,0.39758983,0.25157923,0.30529585,0.084239036,0.5445323,0.3071838,0.36192375,0.18647869,0.081020795,0.042734247,0.34222335,0.37492174,0.17543992,0.15474324,-0.046691887,-0.032901727,0.105820686,0.00031372363,-0.08479008
0.30520046,-0.14812133,0.48537526,0.44538894,0.6681933,0.3417038,0.76481473,0.21153347,0.29699874,0.12696657,0.16429816,0.15564273,0.39569634,0.528393,0.07023863,0.104903184,-0.16132656,-0.1293762,0.18256107,-0.18173969,-0.10595058
0.13168171,0.057002455,0.43776077,0.27825856,0.33055493,0.11056307,0.43715215,0.21569155,0.2107496,0.14878981,0.10998248,0.06499858,0.24795964,0.34766674,0.09834515,0.17527416,-0.07512226,0.0043710023,0.16229616,-0.05989392,-0.06994775
0.24599664,0.036081843,0.46645343,0.29040334,0.42776164,0.13818099,0.43335652,0.10846302,0.11529639,0.09661119,0.007861942,0.036766164,0.22728574,0.28563488,0.034778964,0.09794583,-0.08433323,-0.03499528,0.1378943,-0.073579915,-0.049283672
0.27931216,-0.09615425,0.4177352,0.29733813,0.43630216,0.029356778,0.29536393,-0.00404479,0.032396268,0.03640177,0.017018922,0.031379938,0.10097493,0.20822203,0.04119438,0.18839845,-0.16021861,0.009262271,0.18228665,-0.19521675,-0.059292305
0.3631379,-0.11358736,0.40739793,0.30700094,0.49940175,0.27027106,0.4562627,0.066177726,0.08839926,0.096627876,0.13676761,0.11561366,0.24968073,0.37498674,0.044958577,0.10638909,-0.115565896,-0.03488522,0.1598944,-0.13183878,-0.0520205
0.09756203,0.11115186,0.44503278,0.2410149,0.26872393,-0.011493385,0.32546493,0.14917779,0.13784172,0.09918356,-0.059667394,-0.04471588,0.19556999,0.20526272,0.07814023,0.17206469,-0.07443558,0.014127752,0.117100224,-0.07367467,-0.06783429
1.2728207,-0.7372314,0.9689902,0.99165606,1.527839,0.7185674,0.64829576,-0.53192294,-0.3385254,-0.0571733,0.43525094,0.5416264,-0.22310483,0.3621124,-0.18450299,0.1807,-0.53089386,-0.08798947,0.7163415,-0.7878639,-0.38886338
0.2709575,0.034609787,0.43561244,0.28893092,0.40672714,0.21734151,0.4633444,0.13783978,0.19197005,0.14572236,0.14401497,0.12824054,0.31398132,0.38610482,0.06935638,0.08366675,-0.08054235,-0.02796495,0.12171918,-0.072942965,-0.021261279
0.19135082,0.05243042,0.4181132,0.24194284,0.37705612,0.1623116,0.52466255,0.2195398,0.26898324,0.2041304,0.13156873,0.09064694,0.36209232,0.4799014,0.09400846,0.11518115,-0.049984574,-0.027286641,0.115909055,-0.018763164,-0.012786191
0.038548846,0.07220418,0.44690037,0.18855004,0.23025689,-0.03664439,0.32079327,0.18132278,0.18830433,0.13601752,0.027325569,-0.009438744,0.17789084,0.2650302,0.06211593,0.17451401,-0.06955331,0.019797724,0.119303346,-0.044458933,-0.050844703
0.2842877,-0.11016853,0.4266025,0.35240698,0.53924197,0.28716618,0.61675495,0.15464275,0.25636756,0.140991,0.16336557,0.134399,0.33438355,0.46890065,0.074930795,0.10797439,-0.1284339,-0.079660654,0.16318536,-0.12060216,-0.072034225
0.112421684,0.059282035,0.46201405,0.3870927,0.44466928,0.20211934,0.6249433,0.2653768,0.27411416,0.13741498,0.1025908,0.084067665,0.40939116,0.42599815,0.15558107,0.15407169,-0.09686661,-0.03858307,0.16166396,-0.124457136,-0.079037756
0.1407681,-0.0670643,0.53417915,0.46929792,0.65267074,0.22761455,0.8312913,0.2965834,0.36586407,0.09821467,0.081322744,0.07054377,0.4106674,0.48952672,0.1421786,0.16592918,-0.13611297,-0.14452669,0.223685,-0.20911801,-0.17612027
0.43735248,-0.21598399,0.4970884,0.42934975,0.68811315,0.33319312,0.6441346,0.07290921,0.1926886,0.07760866,0.13056882,0.14387977,0.2686542,0.4468722,-0.018518686,0.07913976,-0.19073486,-0.11432973,0.22708368,-0.21767777,-0.1098233
0.01198739,0.16574854,0.42233258,0.23636565,0.27320504,0.030583337,0.45851207,0.26374274,0.3277036,0.17027754,0.037615106,0.012744628,0.29705182,0.31545377,0.14320546,0.15989327,-0.03776201,-0.023015961,0.098486215,-0.0049079657,-0.076591805
0.15775612,0.06500704,0.6038018,0.4107774,0.5189962,0.009986103,0.47389573,0.12246559,0.07641813,0.004188679,-0.17493743,-0.083757654,0.15242997,0.19674645,0.06203624,0.22176185,-0.12714384,-0.03369703,0.22957645,-0.15774368,-0.15498729
0.23276019,-0.06184034,0.42697233,0.29630986,0.43172872,0.1395543,0.4230879,0.0951167,0.09632817,0.08913095,0.03713774,0.03656598,0.18699785,0.27242094,0.033864375,0.12939814,-0.117057614,-0.034752257,0.16808626,-0.1309817,-0.07382846
0.04311378,0.14301164,0.40101194,0.23543791,0.20239842,0.04498544,0.4296801,0.2793489,0.32599208,0.2359349,0.14813964,0.06658813,0.2547086,0.34155214,0.19512299,0.21627492,-0.059469454,0.029336078,0.121744156,0.026708636,-0.07395856
0.16756247,0.105975494,0.5154108,0.29392204,0.46678063,-0.044056132,0.41201723,0.10579215,0.04644519,0.037023403,-0.1769917,-0.11185588,0.11173071,0.13117057,0.049770087,0.25377685,-0.113757156,-0.001118023,0.1965672,-0.1312199,-0.11968213
0.15035963,0.02836903,0.43366376,0.3717687,0.46414733,0.2505342,0.66580546,0.2794124,0.3239694,0.16125728,0.16064054,0.124216706,0.4196662,0.46357837,0.16360521,0.128764,-0.10705357,-0.06685489,0.14990363,-0.102468565,-0.09733279
0.123602144,0.055441663,0.43524265,0.16751255,0.23097548,-0.002386108,0.2915934,0.17550892,0.16501915,0.14001,0.03864538,0.022841426,0.22905535,0.30833656,0.043413512,0.11495502,-0.048330657,0.006792335,0.1090024,-0.05391106,-0.017761167
0.3108393,-0.11173525,0.442717,0.3315346,0.52198124,0.24914728,0.52925134,0.08894406,0.18499352,0.12532955,0.15719411,0.1296336,0.23902173,0.403473,0.055862844,0.10628525,-0.13637868,-0.06172151,0.18568759,-0.14369865,-0.08013025
0.24354993,-0.0131974295,0.4724628,0.27669877,0.38315052,0.039957725,0.33302894,0.065937534,0.05052886,0.025708701,-0.0974588,-0.05598039,0.12541041,0.18085952,-0.000308156,0.12051426,-0.11603453,-0.017552633,0.19157398,-0.1315823,-0.08876082
0.23546457,-0.024160396,0.48132622,0.26414567,0.36216348,0.02162392,0.28599653,0.04383008,0.020111026,0.03153579,-0.078261785,-0.03553719,0.11213497,0.17142883,-0.010609999,0.12566432,-0.10613095,-0.010125816,0.1816281,-0.161281,-0.07574491
0.4655478,-0.14095327,0.4926342,0.4045874,0.61344326,0.27823412,0.4335345,-0.05066637,0.01954824,0.04736077,0.11474613,0.14589164,0.11272743,0.25416836,0.015219912,0.09348444,-0.18591651,-0.058343045,0.22582488,-0.2428904,-0.1260773
0.6384556,-0.32835028,0.55951333,0.52135754,0.7932883,0.36794645,0.44889432,-0.18507946,-0.09133491,0.0038178042,0.20471847,0.2507392,0.032108188,0.2742773,-0.020796582,0.12283273,-0.26917502,-0.06016165,0.34851196,-0.3716193,-0.17763558
0.35996562,-0.12372447,0.45261195,0.34442133,0.55148613,0.29315674,0.53281665,0.07235311,0.110131025,0.12275572,0.1674408,0.15603445,0.2267498,0.39153293,0.04708839,0.09740568,-0.14594527,-0.05658763,0.17614795,-0.16172773,-0.076773286
-0.011580791,0.14169128,0.45662975,0.23706043,0.2612137,-0.063127965,0.40044624,0.2259009,0.26911902,0.12349136,-0.06224346,-0.055702835,0.2274952,0.23986417,0.1148819,0.20504788,-0.064641654,-0.011376172,0.12959623,-0.05349005,-0.103539854
0.93767166,-0.56739235,0.76944035,0.7882215,1.1832274,0.61840343,0.6803099,-0.25338334,-0.1392839,0.021222271,0.39445174,0.43065298,0.016511947,0.43897232,-0.06517067,0.14136676,-0.39952856,-0.106810234,0.4930971,-0.5388511,-0.25367504
0.3210116,0.04366111,0.4654844,0.31049484,0.457569,0.27842975,0.5320562,0.15563133,0.1660286,0.20308627,0.19143474,0.17625032,0.32085958,0.4306364,0.09471023,0.10251156,-0.0792504,-0.02966842,0.12928079,-0.06825852,-0.03071436
0.2637601,-0.031122506,0.44166568,0.34697032,0.5141385,0.22248162,0.57902837,0.15868944,0.20575817,0.114324495,0.06155876,0.073073946,0.29543507,0.37737754,0.0718249,0.098640405,-0.11700178,-0.07928304,0.14771602,-0.112964354,-0.08134392
0.33132654,-0.11193228,0.46674648,0.3590824,0.57522815,0.20765969,0.52014786,0.07702951,0.16751659,0.03456768,0.008218359,0.053042322,0.20741656,0.31326535,-0.0017593801,0.10092866,-0.13807869,-0.08647722,0.18876243,-0.1719793,-0.10677688
0.57066715,-0.24968946,0.5256595,0.436739,0.6644711,0.3345421,0.42881155,-0.1140075,-0.066928804,0.05082597,0.18866521,0.2161462,0.073089905,0.27847552,-0.009809852,0.09150149,-0.22411461,-0.037873864,0.28436914,-0.28511605,-0.10715258
-0.0013823435,0.219388,0.72618586,0.42767748,0.48703143,-0.13262105,0.4562723,0.20932186,0.14026293,0.05343742,-0.29014686,-0.14322044,0.21230727,0.20384099,0.08101789,0.3352232,-0.098382235,0.007271193,0.21912293,-0.14554214,-0.17441574
0.31543368,-0.064020194,0.44137144,0.34498882,0.5442346,0.27104026,0.6173331,0.160732,0.221429,0.12842318,0.10646177,0.108486325,0.34093297,0.45060244,0.040651135,0.09412299,-0.122510605,-0.069501154,0.1453941,-0.09826347,-0.043215033
0.09954129,0.037587725,0.4305334,0.3449617,0.41115382,0.15504415,0.6219639,0.2953868,0.3628621,0.19722939,0.1527188,0.10278439,0.3663529,0.46530455,0.18132436,0.22420529,-0.10891465,-0.040718928,0.16912688,-0.07790781,-0.09522772
0.28749537,-0.070295796,0.45202777,0.3206234,0.47956103,0.10796576,0.3605678,0.00062118843,0.01842103,0.014257345,-0.026058584,0.006851578,0.13116619,0.20882559,0.019588947,0.13852394,-0.12865,-0.030830584,0.1916943,-0.16023348,-0.08607258
0.21243885,-0.055793114,0.45353913,0.31856087,0.44506517,0.04918688,0.36540776,0.053389322,0.08342022,0.033560425,-0.05753112,-0.015364746,0.21162014,0.26065934,-0.0020686984,0.14363523,-0.09327497,-0.026574016,0.16193889,-0.15270723,-0.06639399
0.32470572,0.08422394,0.77038115,0.441917,0.64592135,-0.124411196,0.40889072,0.04888085,-0.04872827,-0.012066562,-0.34210563,-0.17906488,0.043323703,0.06667389,-0.074240096,0.31067446,-0.19023214,0.0035906434,0.29253426,-0.24237125,-0.218175
1.281602,-0.80080193,0.96143144,1.0312663,1.600713,0.83017886,0.80386955,-0.42407668,-0.28477564,-0.045242805,0.5118471,0.5613539,-0.11353403,0.49125767,-0.14242846,0.20661257,-0.5127128,-0.120234914,0.6731682,-0.74538124,-0.40077135
0.2030992,0.092682384,0.44017288,0.2575008,0.3819521,0.16102591,0.49937224,0.18407369,0.20823365,0.17475288,0.10339965,0.08525898,0.321367,0.40178305,0.087470464,0.11176823,-0.054734387,-0.021865204,0.11301918,-0.02292215,-0.020988245
0.23259938,0.11875193,0.46599662,0.26259258,0.368558,0.17897226,0.48407412,0.19168682,0.1921751,0.2091909,0.14365363,0.11894979,0.33154243,0.41244638,0.09753867,0.11158652,-0.057927825,-0.005072467,0.10794726,-0.016844582,-0.0060847476
0.3748082,-0.103388295,0.588357,0.3961516,0.571378,0.081239365,0.3778695,-0.019713335,-0.06444742,0.0012607314,-0.07361398,-0.010047497,0.0495587,0.17294286,-0.025525443,0.1634863,-0.17856304,-0.030535065,0.2832364,-0.24700104,-0.12961586
0.1474805,0.11622012,0.39500928,0.21812591,0.29836977,0.12286201,0.47708493,0.23480208,0.2585644,0.22413482,0.14601147,0.10514539,0.30069226,0.40235308,0.14722131,0.13074888,-0.043754008,-0.011084881,0.095938355,0.0018607975,-0.01495662
0.3363576,0.046477795,0.45027444,0.31327754,0.4601244,0.23570776,0.47006655,0.09355928,0.15973139,0.12846038,0.09962779,0.112532526,0.26872918,0.35237807,0.04499576,0.07887274,-0.09152783,-0.033290334,0.13384794,-0.072845556,-0.03993314
0.101923846,0.13606125,0.4124068,0.24726266,0.29980326,0.12434104,0.49262017,0.2671196,0.30366465,0.21261093,0.1405631,0.0761744,0.34598097,0.40905777,0.14458099,0.15045479,-0.039854906,-0.0088100955,0.105090246,-0.00029477087,-0.034857016
0.3068788,-0.019187229,0.43817928,0.2980111,0.45503664,0.23182938,0.50501513,0.12554777,0.17275992,0.14659093,0.12010407,0.11531322,0.29490492,0.3948753,0.050495632,0.07414858,-0.099997066,-0.040677316,0.13373601,-0.08563794,-0.03554338
0.28081703,-0.102082774,0.49759626,0.43031314,0.63086283,0.25274837,0.68069816,0.15906355,0.24025534,0.07136393,0.08049749,0.10220142,0.29181415,0.38924155,0.07497033,0.11890589,-0.14803678,-0.12148348,0.19474201,-0.20809214,-0.14630008
0.34404844,-0.046927623,0.43611494,0.3058366,0.45464474,0.20728728,0.41434145,0.061963156,0.109270036,0.11212142,0.10885615,0.11008583,0.2664917,0.36324835,0.04616929,0.09230011,-0.11501782,-0.030062616,0.14353314,-0.112682186,-0.023777831
0.08172157,0.12861851,0.4889467,0.30265963,0.37370026,-0.00068460405,0.41848487,0.18402316,0.1604591,0.05927395,-0.14093533,-0.07711821,0.2093724,0.19676389,0.10422251,0.18133312,-0.10018655,-0.029575117,0.15296195,-0.09151684,-0.118456766
0.25609672,-0.035339296,0.4454635,0.3796133,0.54098916,0.2744099,0.6397791,0.18465364,0.25297832,0.12423356,0.119377516,0.11296658,0.3500654,0.41639686,0.09842701,0.104374774,-0.13285287,-0.08832752,0.16204585,-0.13175294,-0.085831136
0.4236158,-0.20721084,0.52522504,0.40503925,0.6294013,0.1889454,0.4352063,-0.041109852,-0.113377705,0.027240805,0.081823215,0.057121422,0.03821724,0.25289884,-0.00039218366,0.16415021,-0.1982135,-0.026053648,0.2702135,-0.24041544,-0.13273442
0.2744283,0.0022411775,0.4729288,0.30032632,0.43590316,0.11833887,0.38618326,0.076780014,0.06680162,0.05539363,-0.027912728,0.010148613,0.17747052,0.23490155,0.022125714,0.10499411,-0.10089976,-0.029065467,0.17112455,-0.103149146,-0.07229227
0.4325053,-0.18506256,0.47557983,0.40958318,0.61232764,0.30426383,0.52904713,0.017559886,0.07777531,0.03595407,0.10545188,0.10415517,0.23119195,0.38414377,-0.00026815385,0.10888122,-0.18796192,-0.08000783,0.23487292,-0.23294945,-0.12512648
0.45158648,-0.16907099,0.46979985,0.3659338,0.5676236,0.26002797,0.42865044,-0.034351267,0.02781439,0.037172332,0.10139432,0.108421676,0.17485273,0.32389918,-0.0038905144,0.096342154,-0.16339126,-0.044304125,0.22457515,-0.21369302,-0.09327696
0.206849,0.113052905,0.44159314,0.23809321,0.35561004,0.1681206,0.50292426,0.20670569,0.22611228,0.22647722,0.15669888,0.10917701,0.32675114,0.43851268,0.104316264,0.11980348,-0.048506856,-0.008093245,0.1075716,0.0024895875,-0.0109174065
0.17045686,0.052054837,0.5281999,0.233962,0.3434546,-0.091800064,0.28306565,0.10510984,0.07628918,0.046589095,-0.17705354,-0.106265604,0.15439649,0.15474583,-0.018670209,0.16867019,-0.08752699,-0.006376855,0.15936635,-0.13078097,-0.054113816
0.72720826,-0.37384763,0.640895,0.6387826,0.95536137,0.45350444,0.5432783,-0.17950073,-0.13963568,0.0021399446,0.28339413,0.26085496,-0.034478903,0.28767365,0.038319126,0.19441135,-0.30800512,-0.05709201,0.4059091,-0.4076683,-0.2682092
0.25430185,0.087418586,0.46412602,0.27445707,0.3912177,0.16966626,0.4642828,0.14762053,0.14986217,0.165181,0.08097234,0.084911175,0.28935835,0.35598665,0.06334076,0.09295353,-0.06518265,-0.017545827,0.12199363,-0.03354567,-0.024488244
