rely,data,cplx,virt,turn,acap,aexp,pcap,vexp,lexp,modp,sced,Generated_Var_1,Generated_Var_2,Generated_Var_4,actual
0.2189560752826102,0.2748191677870053,0.2349600792114204,0.3600531435612115,0.25418082311903,0.2930379059433532,0.2220494431039543,0.2935232619475412,0.4153912714149411,0.4616403579842918,0.2464446727263407,0.2874159097776867,0.1623031498269831,0.1819533329616997,0.5265971988793817,0.3182284756909584
0.2268873415286942,0.4670238439391,0.223796576122696,0.1849260129201964,0.335112414823873,0.4224782329309053,0.2794540677489229,0.4047502261654728,0.2989375087522528,0.3142997390030893,0.3878534226391228,0.3790673374398036,0.2610965531022863,0.2622203140311734,0.5095754219611519,0.4634571057333037
0.5230726636525096,0.2994550528702214,0.4854215914212118,0.6663321573933103,0.3620693918281747,0.3747052356529609,0.2725060946578598,0.3289593779757392,0.6897026100784771,0.6492448673040433,0.2850603989955698,0.2748394909548083,0.2748306967295874,0.3208594877957447,0.5218924059710731,0.218744767654784
0.201380300909477,0.4142887962905675,0.1915756234029665,0.2516682596071217,0.2923667794986772,0.365905322922366,0.2157960137550965,0.3005161400074484,0.3539337570079818,0.354035544885818,0.3368808394145641,0.3588241905382794,0.2192912293717036,0.2362163390407026,0.4988575749138455,0.4249384282797778
1.0,0.5401115887479879,1.0,1.0,0.879396202868515,0.8299838176614867,0.8998045520935303,0.8547444831922127,0.9470971349969952,0.6479983418673031,0.5593030764559341,0.4841195302402038,0.7650683886978312,0.8451826560738417,0.1663388449813591,0.3280908377033001
0.3482672351804511,0.5313005253104436,0.3533525649501658,0.3928301040765447,0.532716001826405,0.5886784309915474,0.5759558243466736,0.55337481504281,0.318050556424814,0.3206452290180149,0.4465306535312483,0.607282208664169,0.4926198351572047,0.5211558456110216,0.218887645765309,0.5087044906489666
0.3858576936683898,0.3352154318891039,0.3631916903467314,0.5096217535195566,0.2970112795457578,0.3481580871637272,0.3273915164883651,0.2996606633768219,0.6024427093527651,0.6024092234362746,0.2448489613464706,0.2690089202836866,0.2599397968977345,0.2758226918757906,0.465464397012383,0.3415416782511573
0.1820656018140233,0.1303789543796164,0.2467095664023587,0.5753282488103177,0.084509192902065,0.1284078753820167,0.0884132166289758,0.0793886142621126,0.6357216855745844,0.6519378914936181,0.1427652956805304,0.1859883895877747,0.0682457958655052,0.0772532225999132,0.7259014554720348,0.2382318255310212
0.3153572561085501,0.3803846963847836,0.3353377699867103,0.2935910424109352,0.3665303743715415,0.4570767612823829,0.3637775633091073,0.4510627609102357,0.3642824590795715,0.3614159694215306,0.296575547456324,0.3764389716194192,0.2747063275266811,0.3035497780922637,0.4325665104228636,0.3173544823211519
0.1225736224295683,0.4229907695374776,0.1378320250906363,0.1271414494796889,0.2425594515960944,0.3690391808948182,0.2252389808042238,0.344927073700469,0.2550502319599808,0.3004701696448186,0.3174395118680848,0.378755017272639,0.2022883565482172,0.1939039775375391,0.5418802057276302,0.4609804616530374
0.4136780325306878,0.285575277580425,0.4391973008061346,0.4848795634313135,0.3351417121429833,0.3939305355989289,0.3160585577592583,0.3893271724449192,0.5305230392086446,0.4991501241636364,0.2177565421993241,0.3119306179058978,0.2381001619812525,0.2807767675648285,0.5052899687621225,0.1970938774573664
0.2534033484439095,0.4496458059419372,0.2576838495120956,0.2045274550474385,0.3721912260788391,0.4596713556927093,0.3375948711951621,0.4499862490761855,0.3033007809310754,0.3015462175606627,0.3698476234349269,0.3662516712822716,0.2740653356616182,0.2964687886947705,0.4513360094194262,0.421949357122812
0.1486818007026388,0.4554607355914163,0.1579674178612266,0.1375376676113682,0.3209536809576795,0.4328713986456196,0.3275532253881992,0.4267296289057146,0.1971142920342293,0.2658685253650339,0.3564345168762058,0.4428391548325032,0.2558576931145425,0.2667285829542148,0.4468785622482343,0.4754120030701035
0.3454540600921741,0.2463350773718534,0.3786167888726328,0.4413456018227107,0.2561620331552781,0.3294025556981637,0.2691463123489053,0.2794988176277901,0.4941153318097762,0.5044873355952298,0.1572290378123357,0.3257625878794287,0.2004921149224686,0.213622056181176,0.5161223088831638,0.181274902586537
0.0642102521093103,0.3159552068470096,0.0800214458678807,0.1671305037789487,0.1750846830541448,0.2775816147908005,0.1547838312429003,0.2362640277387298,0.2859092794462156,0.285564681455147,0.2266908506286639,0.2932474959610143,0.1198073755771957,0.119748940899973,0.5651656626471719,0.4039681209057115
0.4674787842343235,0.3606604200624146,0.4619564545834267,0.5182572010050166,0.3980645861330361,0.4482140282159712,0.373778554933083,0.4375261145349574,0.5436954492146788,0.494848965984668,0.3073846053645119,0.3448506275755316,0.3189549630739077,0.350076036411011,0.4453800309774416,0.3100534338952553
0.2728699993046862,0.466100310808199,0.2579009287086946,0.2127643572176931,0.3729791941289283,0.4561112275839498,0.3313314869975954,0.4111860391980507,0.3318516555371606,0.3033972669574817,0.3588645107846364,0.3624707358134719,0.2864423572917698,0.3079016760155988,0.438230861437565,0.4450873338373146
0.2833553890896833,0.4243197025797215,0.2859600364766563,0.2600193906546427,0.3822588574666717,0.4706125800892806,0.3949079821890017,0.4545644766277207,0.3084819315300137,0.2998394415428353,0.3343325746207354,0.4235255686519653,0.3013057470062756,0.328177372694624,0.3840306801043475,0.4064637227048449
0.2796568955782036,0.6414483892297335,0.2626389416316742,0.2127787087060029,0.5823241531186822,0.6367298858509363,0.5769761128605198,0.6292488738354935,0.1553092129220196,0.1674515556573984,0.5797458697791907,0.6127192732495462,0.5001642899653602,0.5136125298107528,0.221362739402633,0.6318122724242582
0.3215650384783287,0.425577083663026,0.3194517457324127,0.3701831864331434,0.3580998591117326,0.4041317086224558,0.3027713704018995,0.366346291578918,0.4389020967605632,0.4284105371071356,0.3802592139381303,0.3965510195656901,0.2966290445740624,0.288593013458798,0.4711849733212688,0.4236185896677003
0.3228773806346047,0.367295409266304,0.3883990390872606,0.3672358840667041,0.4089710127503931,0.4524680708177586,0.3743264890061479,0.465160752230158,0.3967095008073669,0.4496242099077409,0.3511511697861879,0.3534486929097696,0.2895067356258279,0.3181994701874598,0.4374381417361839,0.3287100007575179
0.340689153417253,0.0991736358752891,0.3198619475768226,0.6245553112862481,0.1390605922220147,0.1443187978639449,0.1490956786909587,0.1670464342420777,0.7036131180734237,0.6479175565201344,0.0739926649872167,0.1602166877921754,0.0835970894663699,0.1159933906930125,0.7421524713047891,0.2516464419157505
0.1359626092431204,0.5911722426115683,0.1439396477455444,0.0977630783655394,0.4489039925418938,0.5298981913756692,0.4344942624332068,0.4678062817517774,0.1323849809784509,0.2146501204363231,0.4986063194515328,0.57479668283305,0.3823810144070685,0.3976558789016506,0.2963749225620906,0.6406440358404408
0.5048445935508268,0.3430433788665042,0.509212984886196,0.4844603430032614,0.4148558224226965,0.4661979140566807,0.3819735136954352,0.4766207151467017,0.572786859961574,0.4996277796304384,0.2935891209637486,0.2954942163888155,0.307229609791801,0.3570621600836868,0.4657278624388384,0.2325657179304481
0.3096382176042356,0.3502377244362354,0.3145009238460341,0.3018849020504194,0.297148536639046,0.4151641500011078,0.315237658395443,0.3925268949440909,0.3850327616601314,0.4079494696366659,0.2322605726720826,0.372858703809519,0.2402380160288429,0.2643708342028369,0.4780109138573065,0.3212346052392084
0.10519536113042,0.477299587498551,0.1235337708365624,0.0822523710116261,0.2919741163932225,0.4055304462841471,0.2689540502027194,0.3816598469938571,0.1981894719159649,0.2551243538745443,0.3685255935572161,0.4203584674888171,0.2320439598537614,0.2298901210952215,0.4966299067389034,0.4933861874955197
0.7054464422621267,0.2886511363369484,0.6977170025215887,0.6638321729781296,0.4261888609079608,0.4750658355619416,0.4307799769007858,0.478807651528051,0.7414867014277202,0.6219607188940673,0.2033676340023736,0.3056950511790011,0.3550829115173729,0.3893269796641176,0.478848955473743,0.0923213114188537
0.1949215550525329,0.5243989129931229,0.1697493696352019,0.1308182559362801,0.3707454344280031,0.4568453473646172,0.3240027983351026,0.4226545056345224,0.2160241184915676,0.2252493946396803,0.4246341431996157,0.4153692437862337,0.2960678592003291,0.3010638310945199,0.4258386091843962,0.5336623328670245
0.6483113328526171,0.5320319447075741,0.6424642929856511,0.6785964011221248,0.6911599679426589,0.6689897032328882,0.6830772173718538,0.6661552878795152,0.5940840571483559,0.4237833546536012,0.5410586166053056,0.501661267853041,0.5882467634929375,0.6318324547437357,0.2261344734400594,0.4295851942764845
0.2591290563556623,0.401002915815754,0.2704470252004191,0.3050686451867643,0.3483874873541283,0.4131803187037766,0.2953433210796519,0.4039089521025668,0.3576328691648034,0.38684394808512,0.3663626472879713,0.3596393348448885,0.261193035576879,0.2795947407732452,0.4809494808328693,0.4041310380012789
0.1716716201073689,0.4355419478555666,0.1999776477616092,0.1438489139892432,0.3393665097477041,0.4417214981020608,0.3203976091792554,0.4496537783414153,0.220514793011394,0.2663541625532206,0.3576442364439064,0.3912296744314361,0.2405118735102846,0.2573479986746308,0.465891124596239,0.4233736229508877
0.1469460247018588,0.3559744524487472,0.1642992547859287,0.2150882443864714,0.2644853845796364,0.3556411659328877,0.2249505406281114,0.3436144005341697,0.2890289389906742,0.3152771018623518,0.2826257217779058,0.3561326867758801,0.1803343895490071,0.1947184947764992,0.5134917092178124,0.3936453509598223
0.174706849266911,0.280443435301502,0.2234259847452351,0.2839047968907859,0.2157503498464001,0.3184567155682141,0.2337040874473145,0.3016306980538383,0.3342768608003254,0.4079282997880336,0.2146157249226538,0.3071750244096099,0.1589375703036331,0.1699241956738269,0.5497537438415081,0.3292316710169022
0.20363425786199,0.5343355472605942,0.1784718885089029,0.1244529672352381,0.395249762936424,0.4817927590256506,0.3384281149887705,0.4392578028693061,0.2471274009594524,0.210416559477276,0.4189144562478469,0.4042992186404386,0.3100062923809954,0.3231081901873525,0.4058918793287497,0.5351019016139686
0.1423190476010054,0.376866632627334,0.1747852178104876,0.1973257436683363,0.2794901843780545,0.3789205524562417,0.2523132684035805,0.3596543705468164,0.2763720806841322,0.303495973528137,0.2972171014135762,0.3621646812342667,0.2014715924625116,0.2131726326899677,0.4988831021844799,0.3958602787161316
0.1263754441795077,0.4762464384571875,0.1373350996747564,0.0897456866938247,0.306033820804859,0.4128219346195343,0.2634314361412577,0.3825356532317284,0.2231404730322084,0.2497991688102124,0.3722526958014113,0.3901965485945714,0.2368832268476043,0.2332746288094869,0.4938719212854993,0.4734932351049894
0.226278150413978,0.4932463377941773,0.2235221460726131,0.1836245571724948,0.3819102024343931,0.4486913782259425,0.3315905321959164,0.4020534840543008,0.2447773654078075,0.3331342779510551,0.4280995246975798,0.4161298379582654,0.302108086016123,0.3142708827200187,0.4088003329327075,0.521430819456151
0.2744612887783007,0.5171210202880078,0.2892677915455501,0.2246790525093598,0.4691596170589982,0.5301541361777704,0.4533240570282604,0.5133553017734783,0.2379558971845464,0.2698290942414645,0.4659192072125814,0.4879266732649674,0.3725705614803564,0.395387528894702,0.3407367100450569,0.5118567047939816
0.3145528183073313,0.3802566687606215,0.32284695950153,0.3409350774996065,0.3483638349905306,0.4113540223184685,0.2875778086470841,0.40639566290299,0.4130575814471564,0.4136623598251865,0.3403104475589122,0.3513405201580763,0.2560307239576844,0.2738954241918755,0.5144896873091577,0.3470287683483482
0.1101728497609834,0.4573996310092363,0.1405633851632618,0.0948026578418169,0.29248387845583,0.400321996833075,0.2570480407120338,0.362267665533292,0.2082593003500867,0.2811809737749572,0.3604105969089505,0.4125996728288844,0.2277450069793894,0.2246605528836164,0.4820789600545291,0.4802560369740326
0.0739943852758721,0.3272702443045279,0.1027125137497454,0.1550364821560098,0.1625703529535417,0.2792086846693904,0.164415283021827,0.2262766379519505,0.2857696428851127,0.3398998302571847,0.228917551291469,0.3138105206428304,0.1327079214844259,0.1218363429328016,0.5780936686826023,0.4235676382504705
0.6488050074084055,0.3267760907061947,0.6251132003686496,0.6636540351294833,0.4267049396757869,0.4380885614013556,0.3814369014366777,0.4398334630110737,0.7329683551993247,0.6728422564550101,0.2838583529260846,0.3307422364030684,0.3592501293790046,0.3732551046375857,0.5174877824827496,0.1969800422924427
0.2533978468315479,0.5220738075740087,0.273959275791368,0.2586377683902101,0.5060693844761847,0.5578327461397775,0.4930777122968793,0.5510860391552515,0.2319346634721426,0.2316336530156175,0.4828243693391923,0.5043310861475644,0.3987302920357045,0.4347030844549743,0.2783909869752455,0.5115241312567742
0.2387895608531698,0.4236901069069183,0.24100200513935,0.2548258112773009,0.3294572701665987,0.4185206813149725,0.2979383643976961,0.418505306004965,0.3176679499170645,0.3698939344328266,0.364873067814387,0.3823561654817026,0.2519117998837165,0.2670610004973486,0.5103460008174497,0.4311331242876911
0.3096812097637287,0.1715999995165102,0.2987225202790942,0.5089867001618444,0.1315260668809836,0.2038378357187538,0.171637984893611,0.1755075942514943,0.5667088661259896,0.5760230509531902,0.1175735832289052,0.2554922525350304,0.1172336600237863,0.1369544637818065,0.6871453563943345,0.2496820621800941
0.2721004396497604,0.3607568435003557,0.2770562218795008,0.2790160296706257,0.2976634638359475,0.4084755637143358,0.32130496129103,0.3874184644778464,0.3387341616993375,0.398824017059886,0.2646322298747187,0.3837630095984011,0.2501131059074881,0.2681894816023473,0.4593889445658082,0.3694045038872221
0.1547447851332316,0.490321784206273,0.1750825125269453,0.1194192499831481,0.3370851800066744,0.4273951412076926,0.2922967304155073,0.3883031346497353,0.2204487781584516,0.3102405496122987,0.4031908742283839,0.4339701850999791,0.2659235320685464,0.2693888658821101,0.4540859236388372,0.517418767598967
0.2324883635275832,0.2959721703321155,0.2186198643053941,0.36885107680338,0.2075055649128659,0.2937291341750058,0.2098596056416944,0.2535328521159494,0.4412701590610071,0.4202569182726484,0.1903631040937954,0.320817673543756,0.169760896528887,0.1791862938011955,0.5553361296906835,0.3142732397086802
0.0610162893226661,0.3280757799635153,0.0807568016463597,0.1675129933666075,0.187265221290334,0.290317411780347,0.1571475547641114,0.2379087661739483,0.2840427369438442,0.2915104614926961,0.2377342324191318,0.3078711592502505,0.1267617160343502,0.1307031148410518,0.5529929965530592,0.4100882713775653
0.0941944114448623,0.2995349077482988,0.088994340946424,0.2272900815653383,0.1692323375209942,0.2506274227060674,0.1388645255387104,0.2253301117119239,0.3376290371074549,0.3345969552873972,0.2274967956709113,0.2738119614466541,0.1062831706677581,0.1195758547648274,0.6017826721160278,0.3832141137703975
0.075376042557705,0.4393208972398758,0.0940639185586312,0.0771914532043487,0.2422068225151349,0.3643361099321787,0.2128498689753039,0.3186563442870008,0.2394873219273893,0.2584516344742079,0.3091538764220836,0.3619063190234776,0.2037521032408722,0.1971512731207886,0.5120080296249975,0.4902373561438157
0.2001632767824674,0.4137737758184495,0.2248082430160092,0.2033790668922421,0.318149436407698,0.4100047895903962,0.2842614353220175,0.4017080834640642,0.2939665370610564,0.3343308692224748,0.3385156410795371,0.3789753112343031,0.2337718860018573,0.2471593974865352,0.4975840890845557,0.396203344404811
0.2113866525036479,0.4873851490237862,0.209066758047495,0.1532244049390825,0.3921011196506204,0.480388880650566,0.3654730389148914,0.4601177481841268,0.2398076254612196,0.2441854154738233,0.4024737041345234,0.3971779136030111,0.294302955110355,0.3174651143812389,0.4031200976080218,0.4741518281444986
0.1111160475683245,0.56632764360455,0.103556971283806,0.0685206203305245,0.4126941431587114,0.505731043193242,0.3899927078124494,0.4705205940498202,0.0889962944295065,0.1394119943306543,0.4672634753831851,0.5190474975124233,0.3341918370080987,0.3405807153642285,0.3340354522309369,0.5967783602772923
0.3802549070013847,0.3128107388668332,0.4464417784567772,0.4390947278507091,0.3850803755805217,0.437395928677715,0.3619402467614994,0.475171456303362,0.4492286440743955,0.5051161919727913,0.3138309379427763,0.3153170966227073,0.26455145073347,0.2990007337343998,0.4888819624928313,0.2239338505447334
0.5890669260244379,0.2199962692216673,0.5915857508826167,0.6939228936690605,0.3435479766739103,0.3632887611664782,0.3268895896773102,0.3653840760630509,0.7056488257171096,0.6390989161500054,0.1536595680339332,0.3185332298962779,0.2715838897950129,0.3030565140265261,0.5491999949279546,0.0934496143615625
0.0843888860025607,0.2822363236038672,0.1145307462898457,0.196509009438301,0.1457405841975524,0.2512880657384065,0.1565750883542388,0.2083244684607374,0.3041580418882718,0.3552203249307142,0.1981347339748173,0.2826188209844561,0.112076261863946,0.102506252326434,0.5893835255256382,0.3663004299625903
0.1017345355428984,0.5286071995481676,0.1019519041364429,0.042301549974192,0.3519766460332666,0.4560273262324672,0.3291555803756624,0.4345938080273724,0.1007271804039287,0.1683213481475947,0.421051322524447,0.4571967111009946,0.2723821824265686,0.2784950887385176,0.4111817341976362,0.5534176525586895
0.2460884963413498,0.2474336721869481,0.2320801366448678,0.3827630732079732,0.1927211667574806,0.2657461653448419,0.1916000652679116,0.2422914015042017,0.4521222951283718,0.4485760872597065,0.1794883808434592,0.2938349171612435,0.1414384731189455,0.1701347337665733,0.5899297574856139,0.3029450277169363
0.1347740533649824,0.4441578136179464,0.1625830534681952,0.1192910059805791,0.2979668181002377,0.4013077320352008,0.2610375767677705,0.3835764728079621,0.2387884899591758,0.2841412457894403,0.3505756475187407,0.3874426458894011,0.2225222449208668,0.2243801379840714,0.5063248178904103,0.4384088983859336
0.3280336716669229,0.4060811274501137,0.3509400561636205,0.3375987601031674,0.3797416589045047,0.4401347903233228,0.3329560264801897,0.4249613247524446,0.4123692359533135,0.419199114291398,0.3607776772610019,0.3656557980840685,0.2841305440112129,0.3041971579410215,0.4803009651540607,0.3704790625232147
0.1204272669804627,0.6722972244425784,0.0880779705231316,0.0544191170076392,0.5055560886714263,0.5965128372953984,0.4897046464214609,0.5610616704323557,0.038359606473577,0.0476083885224008,0.5693632306421577,0.6038926613875856,0.4479472232455919,0.4369594601689913,0.242847054519705,0.7003080070941428
0.2223681994902634,0.2776648888290526,0.2529714579883161,0.35349150856073,0.2307529255323464,0.3235101527385037,0.2485595808703996,0.2520497931887639,0.3980097903389243,0.4299098529111817,0.1847518956535731,0.3711131239732161,0.1882965584694306,0.1899524887984853,0.4869444563188689,0.2809938764728373
0.2332645925899475,0.3433543937912781,0.2562648348036503,0.2928211747599119,0.2922871291763947,0.3739244949197956,0.2690744996981563,0.3516433902612644,0.3604706090006674,0.3928950825421326,0.2620913118366006,0.3618231204331161,0.2084315733257698,0.2323998072159784,0.4884995393777891,0.3246317494863158
0.331275064234352,0.6120150774685513,0.305463218519303,0.3321608914857508,0.5828769071624734,0.6195478013052911,0.564916554524183,0.6161657860661705,0.2364166325537216,0.2132527383140042,0.5933783096701296,0.5754187391170432,0.4978929229509315,0.5208993234405798,0.234988890474114,0.6200472468212117
0.1243068552321812,0.6762271598697032,0.0912076190300748,0.1428302946822487,0.527135737504005,0.5986853409557704,0.5247215050203586,0.5844945556185503,0.0417948922513926,0.0600817407871868,0.6004781767641504,0.6810262335677584,0.4677347575557268,0.4698113692078215,0.2266942533801045,0.7179604925542339
0.1281885974170414,0.4444389945162664,0.1363068167094723,0.113777209020323,0.238950524282751,0.3628595047802156,0.2217410097516091,0.335695708781451,0.264626580226381,0.3277510479155751,0.3249467971615503,0.3835905927549639,0.2076401647923468,0.199234681395275,0.553122933549599,0.4854678535368883
0.4611921540710279,0.5985424332769793,0.4324213596286294,0.4443606028504118,0.635132147443262,0.6705135838578871,0.6528173468810963,0.6309727682151536,0.384669879711317,0.2509893919157834,0.5380152082001755,0.5756037213946422,0.5686668031341319,0.6028566906567726,0.1796511548888026,0.5283740891783242
0.3823705191638026,0.7815594605985423,0.3343164815553007,0.4012087047696588,0.735195927198919,0.7684562485405384,0.7193296146095105,0.727531183083352,0.34092132399429,0.2380632630591531,0.7342044776971062,0.7675786325171363,0.6873976143674666,0.7059625443558531,0.1350598489973105,0.8000939818500019
0.1728775631566499,0.2397710945065029,0.1851951814948028,0.3583482540225988,0.2093712565795047,0.2524857292364438,0.1681233493825181,0.2539310083185599,0.4088156860478739,0.4089241002085542,0.1886408740556064,0.2681505897911365,0.1137364418300364,0.1460026025898769,0.5765714931760109,0.308477328856899
0.3337260238911495,0.7753447821061541,0.3010208787052367,0.3451421714492478,0.7098356258613489,0.7475197932805966,0.7005450655322787,0.709368419134375,0.3000347102301666,0.2317585207000296,0.7248150565639297,0.7768759648742403,0.6714316303604352,0.6785355485826458,0.1311039238573604,0.7953146217467516
0.1156510629694654,0.4472749858926625,0.1483314474578129,0.1192118709770704,0.2761696747767151,0.3810795020871364,0.2344276818171985,0.3568966170880294,0.259301615121789,0.299064246435196,0.3528325471100066,0.3829585905688965,0.2126314512407561,0.2048938230019925,0.5313595306505301,0.4515689427922662
0.1114377361854729,0.5554723845304845,0.0959323888247759,0.0459762934043385,0.3791947756144465,0.4878022052569589,0.334550534459027,0.4380324963309283,0.1399073285292075,0.1255675479903418,0.4242727263843117,0.4376171341330365,0.2962184597949751,0.308569792686518,0.3883322757713628,0.5568304597694135
0.2410065895302551,0.5537865530508015,0.2345677258607149,0.2113396356399299,0.5146336569568641,0.5809115221181921,0.526012546636353,0.5966654691157675,0.1221782624407994,0.1297195706096366,0.5155350763474952,0.5532461557296042,0.4156562048460968,0.4415088536316054,0.26761930259527,0.5459527430893987
0.4143138320724867,0.4643481068096103,0.3923093835196219,0.3322573603962338,0.4584455874603761,0.5114329397687701,0.4032066738140533,0.4779117747305617,0.4696848093714592,0.3559473715411595,0.3836334045734307,0.3236142167499953,0.3448635466649364,0.3887737184560119,0.4110188061270613,0.3917887513314536
0.2144309991151227,0.6131651108445918,0.1764881759999423,0.1427109979356729,0.4715895446089408,0.5427549519421704,0.4315693004027635,0.4867537009627629,0.1918224675176879,0.1850100518593522,0.5152385228700099,0.5011455711787554,0.4051494157590283,0.4166941109547618,0.2944183157331585,0.6414635444725239
0.2003912476821214,0.4086360316890454,0.2242714260545392,0.2279115682817578,0.2901914055726185,0.3798620938861986,0.2535771376652376,0.344461846688361,0.3713812362917436,0.363519744643434,0.3203333811202497,0.3420525904651919,0.2290930290045797,0.2110179023150169,0.4989013858453031,0.3842422449412492
0.1141280419310057,0.3903374705103752,0.1207028440607158,0.182809930817305,0.2485851650029471,0.3293470441750228,0.1934821577650058,0.292886939609308,0.2927344096129078,0.3001804826409232,0.2965004065815406,0.3295262229354679,0.1754619194813461,0.1795307903686859,0.5337235594005237,0.400191027131589
0.3218883014562473,0.4718002930376928,0.2988146275876113,0.2502477537790497,0.4125192059873767,0.4834248673487997,0.3670854635344344,0.433934644446207,0.3823384201999857,0.3132039411674847,0.3677415105589167,0.3516270842439806,0.3152938928345261,0.349055582279912,0.4081948005611748,0.4302172853781393
0.1824534827861901,0.5584841809000258,0.1557286264855453,0.0946525726679762,0.4108953780846296,0.5013600527707183,0.3565312264977787,0.4541789123923677,0.2094980359416086,0.1803243511250457,0.4353327918450932,0.412023033187159,0.3222672127327157,0.3351288861223656,0.3820281332997323,0.5609748392593443
