size_D,duration_D,app,har,source,nlan,telonuse,t01,t03,t04,t07,t08,t09,t11,t12,t13,t15,Generated_Var_1,Generated_Var_3,Generated_Var_4,Generated_Var_5,Generated_Var_6,effort_D
0.4597082991438417,0.2496196109357942,0.3413587263289053,0.157326249541253,0.1132932905930641,0.2796553906968254,0.2393810752827415,0.3139308375229417,0.3448174188337294,0.5145794887337273,0.2665463790438402,0.1640888874921368,0.1793461642663897,0.1216806601375413,0.2463363502268339,0.4284972202806607,0.7033187309003175,0.2732386776357191,0.3177788160978606,0.2062573030793623,0.365646299026225,0.2003148620661878,0.2662639938870904
0.2630295447350568,0.1065619532033715,0.2093456564373459,0.0545925205073949,0.0800677809585579,0.2394959566828237,0.2086702832006162,0.2685039329166407,0.3127292078467308,0.4601553594185285,0.1215390701345118,0.2137865413368535,0.0334436889434825,0.0370749759358663,0.1189321368563209,0.3912137104437353,0.6198044208521692,0.0920287623148025,0.1000818278666951,0.1210200437617728,0.3086438237287586,0.2096105362166649,0.193094848965773
0.5901886848115391,0.2332660755832714,0.3397401426298734,0.3567804988964581,0.2715062675190616,0.4227337393125435,0.3593354598987121,0.3297407225581955,0.2617088283404447,0.4858775385963738,0.3175658207872375,0.1446319100819666,0.3748257614344357,0.2941705927391537,0.2829510010697949,0.3850500245111224,0.831619142811623,0.4781236416668362,0.5194022083798113,0.4423629692510293,0.5707451267747932,0.3427705493546207,0.300745790028765
0.0938865264625346,0.1750817458152113,0.0536794808424825,0.3758826882331619,0.3975826825350204,0.538399539473591,0.5202940658714048,0.0722774514600037,0.1231316165923563,0.1782280683853534,0.1136554985665926,0.0922850416133121,0.2503247281486509,0.368063616689907,0.1664739945688123,0.1908043209857141,0.3448229629487798,0.2077793772930371,0.2689127802774887,0.415899824714803,0.5896530174620189,0.5089887871603529,0.0488407627737967
0.3401505865649202,0.1808110761985179,0.2922203662904948,0.0793061773356003,0.0846454146953014,0.2468181197787666,0.2184696133216399,0.2922284615234289,0.3312489325049955,0.5009959853170736,0.1840281781049139,0.1636583573793708,0.0936045548543489,0.0625542392105444,0.1682579655065735,0.3894472182576804,0.6748239654195525,0.2028626981152563,0.2700642059483374,0.1647114818047035,0.3106670871693932,0.1757818983021224,0.2034746637369211
0.4618437965088489,0.2576977355913156,0.194031984604721,0.2835482054057352,0.2365606375750246,0.4477639555490244,0.3812281329415034,0.2534623278766758,0.1961417308370626,0.4887403075720055,0.2023658051955769,0.154335505111294,0.3063556952178798,0.3102562816543094,0.1341984360566161,0.2179844790613114,0.5454314784278239,0.421956979069986,0.4758381189918157,0.4491451761435714,0.4799872728268448,0.31864657412288,0.257094414565913
0.3634873077436705,0.295581027865674,0.3811154972306879,0.0743730954301868,0.0579807996581914,0.2064679234334214,0.1830664432955474,0.3764986033462458,0.4198593458867508,0.5766798484393865,0.2898247027314258,0.2658070374884353,0.1545447901936423,0.0541178887696353,0.2858261666062896,0.4739742641310689,0.6863288089878793,0.2762557737933601,0.3188120771554263,0.1376976289861299,0.2552581442645681,0.1508053057017564,0.3183261419910018
0.5941001619951618,0.9680688717057524,1.0,0.0684682712510698,0.0039457846222062,0.0265862970919878,0.0209483040701095,0.9254046803227168,0.9329286817074762,1.0,1.0000000000000002,0.9218718323171728,0.6410298466476437,0.0646087778222381,0.9779075573817791,0.8976372958347023,0.9475757972916028,0.9992849573693248,0.9757535438103953,0.0564798187144089,0.013079246775959,0.0,0.8891002140988915
0.3831298224850815,0.4425316302524295,0.4941849972480994,0.0066816735496208,0.0151529954051353,0.1438645404703967,0.130425198535752,0.4712807468803188,0.5521633476219435,0.6519838411510097,0.4121477760770045,0.3869574161945263,0.2299643591200836,0.0164929267084885,0.3957001745770823,0.5559352906769572,0.7447278820085164,0.4586943984161513,0.4284280897890634,0.0999855103937194,0.1719508508214535,0.1135095297987422,0.4999842682829952
0.3027435707385663,0.2197473164020464,0.2866518900585705,0.022313930085203,0.0390541110804803,0.1962308276764685,0.1660628337372368,0.3433767441062732,0.4112542719670822,0.5116553979212948,0.2116697592037451,0.2731781844228069,0.0862685616046008,0.0174386487972633,0.2110744561769619,0.4695072047500571,0.6331843837061699,0.1758791381988987,0.1629278554150426,0.0864612971194914,0.2412189711102137,0.1723247654015667,0.3169373414866646
0.351609437779826,0.1555312265578721,0.151291526965643,0.2853886002277833,0.2532303238182443,0.429804693331514,0.3881705957231911,0.1542539724413358,0.1762130408280741,0.304511098132197,0.1093888419376943,0.0536320985967271,0.1802959413016285,0.2603823477283125,0.1122995875345742,0.2696824969601782,0.487895524247739,0.1705471586796127,0.2452851717698371,0.3422516822349006,0.5292414009113988,0.3751421550390223,0.1150906232710954
0.3192171419948963,0.2683142369662761,0.2758078882052326,0.1908597655966031,0.1894748332888716,0.360913477579949,0.3320241510012651,0.2289939068896982,0.2988111881071474,0.384631815153619,0.2279141549157582,0.1485959765777776,0.1547700956785992,0.1785549195057907,0.2102270843544785,0.2963373819658906,0.5773912660219693,0.2719192896717899,0.3968939300888616,0.2585292078489336,0.3575775840340912,0.2343847760791399,0.2087566128559784
0.2705568837819842,0.1102130019135527,0.0595152494314711,0.2088373882223693,0.2092225227392292,0.4084449321837161,0.3657914430172194,0.0958036466300203,0.1576596376407526,0.2665083451087206,0.0055106456711709,0.0238864148762324,0.0732185595254256,0.2006901959635852,0.0213694128099296,0.2306315675394527,0.4407335266209985,0.1111813134877749,0.1074526727411733,0.2822462703298516,0.4573023303580017,0.3497254979975305,0.1208931226873282
0.5424241222711486,0.4440607513000085,0.5290444482304226,0.1621110814990604,0.1004201906915392,0.2398873641669947,0.2086595853607679,0.4384245710032337,0.4514934244074001,0.6694213554003132,0.4487353781210152,0.2464163372101153,0.2829813652415159,0.1329151225904131,0.4050262408601592,0.4825721636132747,0.759060978099221,0.4828479628646511,0.5843496008121625,0.2140818453363745,0.2995694496175496,0.1179697479332011,0.3440632832343979
0.4856833624297656,0.2342141112002804,0.2762335692914415,0.2051310225974081,0.1621374067482803,0.3523973746754925,0.295168211394003,0.310982733870024,0.2947038824053685,0.3708162556155754,0.2236201428203747,0.0937777923064932,0.1627210198917594,0.1520607817338864,0.1761735468289656,0.4010723745762099,0.7196500801903387,0.2554300228646074,0.3263056888966874,0.3049826210223312,0.4676654860777728,0.2868717960532546,0.2472455948270605
0.4041931210813851,0.0878874074125711,0.21183365632816,0.1908386892670901,0.1500734802193341,0.3378258140081489,0.2957831446576469,0.2159751977253241,0.2220424934987677,0.4160661496698905,0.131980476540506,0.0581895165870775,0.0803119048828281,0.1546562747222943,0.1011341665344887,0.3215312696287179,0.6372753861809457,0.1668083811234016,0.2185237494829984,0.2581737333798231,0.4386992000626858,0.2528082219552426,0.1230314244111152
0.4361119493533898,0.1464345463959837,0.247779580364707,0.3532553354475582,0.2893133468799634,0.4347888873932378,0.3970773426197503,0.254570106192918,0.2042150575656892,0.5208345179367887,0.2475937220892239,0.1334341707251589,0.3484559611800553,0.2903506498759159,0.2405563661546212,0.296625481835138,0.6894441233658674,0.4102514753766244,0.4253216789702583,0.3967373897756679,0.5387799912440636,0.3540788387958831,0.1921750237210204
0.2620845162897959,0.0510438227557342,0.1612646824219611,0.109183955859786,0.1332686969229904,0.2800705679073128,0.2437347638443482,0.242062372959405,0.2751195373620161,0.4143994592859236,0.0943695443916803,0.2154898617547512,0.0685675500483149,0.0715745648844122,0.0973535688329986,0.3835007689806649,0.635020339552971,0.0442608062608365,0.040665953100129,0.1633753278108069,0.3805840365464802,0.2812521284922084,0.1738623993627588
0.1220094322227791,0.3303482201192481,0.0493804807832906,0.6087267828631312,0.6130302294606197,0.7273995832706702,0.701652439572063,0.0362679246955041,0.0631533709703885,0.1274376565531052,0.288699275274397,0.2039763847264976,0.5496400074374594,0.6279453733402696,0.2963124815427327,0.071858389632768,0.2161683762681042,0.4906426438607892,0.5434653765651045,0.6961318236051914,0.7433624194396735,0.6861134133629949,0.1059185225775547
0.2676455352226433,0.06116435609091,0.1646024099649211,0.1445897104236743,0.1547065128957136,0.3024196916577304,0.2661972316284062,0.2375864251887012,0.2732221119082722,0.4290542277399764,0.0953061522539662,0.191963818260547,0.1313654734467647,0.0898104414571678,0.1166805275167632,0.3763737072833643,0.6568587166786481,0.1038038771351073,0.0452365924273377,0.1891881468116203,0.4128957745721073,0.3119383493619668,0.2154662741072181
0.2743549511969071,0.177944136171724,0.2576296824482992,0.0287013301783262,0.0511132136601325,0.2067918943000322,0.1768997371328132,0.3109777623866699,0.3732268102110015,0.5157572999579447,0.1792010687930431,0.2632502984505265,0.0674933779206657,0.0216781009228437,0.1765195772716468,0.4375974836019661,0.6447292792381605,0.1578632106051131,0.140170945141439,0.1009130065139346,0.2595101031144424,0.1819757597750966,0.2578943182850142
0.4554102945221506,0.0910320778204599,0.234217408447752,0.2416894035483876,0.2046499188520544,0.3630988656679177,0.3186426600890298,0.2557162119111538,0.2353620051084327,0.4462304782649109,0.1867401079735229,0.1146664343319285,0.1855844824622375,0.1841086390553089,0.1710599567418827,0.3617925433401415,0.7421361821247734,0.2107111927848694,0.2507655633123191,0.3018583508866422,0.4948569068400176,0.3176911262250919,0.1861655655373688
0.2258917698642071,0.0752136068269175,0.102642575729943,0.2518238859660748,0.2622834941697837,0.4220800244856005,0.3936811760793287,0.1282042971973504,0.1664566001350497,0.2753365772544631,0.0822274113748169,0.0674514791954951,0.1553117109996347,0.22589392841492,0.0804820854554467,0.2622736517242186,0.5243158136976758,0.087764089451347,0.1606357326381491,0.3297686299281963,0.5034869219808913,0.3973466848830526,0.099827089854955
0.3108425820869216,0.0286036768106398,0.1634244594977652,0.1284943733450158,0.1426921730357906,0.3025149930565342,0.2673804342703542,0.216693503444358,0.2356961851371489,0.408396832620149,0.0790857045172696,0.1308964468451743,0.0540358338244509,0.0876370725308514,0.0652229727316973,0.3565653787412935,0.6682706361762322,0.0628018105084071,0.0679146226828932,0.20102030574263,0.4198812013076471,0.2872762619752474,0.1469921972870731
0.3489493447657668,0.1791796646826685,0.2938814846647785,0.1074295595717869,0.1019835797119352,0.2562735698589573,0.2282689461631628,0.295062452454055,0.3227205415977303,0.4973181385169057,0.1924174850536928,0.1631934447183856,0.0945074353954087,0.0804670613856539,0.1615328607548944,0.3839670745928414,0.681145750960698,0.2153026235016451,0.2916312181182398,0.1933841444990908,0.3187311567753516,0.187797404222399,0.1981026005034895
0.4508201540897161,0.4738083694454416,0.5466091516626559,0.0942019597506467,0.0516602789243955,0.1719695827216661,0.1480765882462549,0.524770927685315,0.5606971698378149,0.6708107653128731,0.4996004955447532,0.4266927079862401,0.3265667081168125,0.0691324537469306,0.4957609050948796,0.609896755616292,0.7819636907566209,0.4855144962613567,0.453301164350082,0.1292764479112527,0.2183923985405065,0.1247747962054993,0.5020202099394321
0.3031342926539304,0.0267063640564264,0.1754710410668983,0.1539521939266287,0.1516748813718803,0.3032996455974063,0.2718506978331517,0.2326230967501638,0.2340863673447471,0.4644160563498832,0.1007063315198474,0.1722700820247318,0.0888691389782708,0.101101120460111,0.0883709011451922,0.353421771085161,0.6823814448450042,0.1168388228801924,0.1088866106007244,0.2161096029825294,0.4081341069558667,0.2804508954113813,0.1336542838442518
0.4846216353642888,0.1783627829506457,0.3199217700766843,0.357599809633877,0.2996150376688963,0.4184815676655657,0.3791202838995752,0.3277485180544537,0.2643441301860828,0.4424745359457889,0.301504563394972,0.1476414493216812,0.3934281134020657,0.2730994180840452,0.2997782157518239,0.3685470818956224,0.8264097121969585,0.3827291519439624,0.4649117274744007,0.4164619027082464,0.5722205693194848,0.3932317290166874,0.2529099010838794
0.3911597679516018,0.0625060615681277,0.1810804546019907,0.2025570255736702,0.1825755268827722,0.3544789697947334,0.3114351599992533,0.2106881759354808,0.217871672396182,0.3686833840328473,0.1107194513162183,0.0784223741720094,0.1102536122489413,0.1488507121328178,0.0941550757317286,0.3372238721463602,0.6700033864511354,0.1153749425807336,0.1613113915800819,0.2753176703410342,0.4704873753637498,0.3169394642576927,0.1559274686012913
0.2188366272764786,0.1282197717766632,0.140649306639844,0.3309389356992431,0.3344785134033107,0.4714108275498552,0.4445917899352747,0.1390272234712129,0.1705757001663305,0.2604357302036993,0.1517696120701872,0.0991266355736565,0.2424749877238446,0.296986320936594,0.1616040228426469,0.2573333788710691,0.5395914783676776,0.1700541630082557,0.2952760725431461,0.3939640707450267,0.5458818755638596,0.4409996632493258,0.1262688515570982
0.3698214133289977,0.1002535191950241,0.1308270731268841,0.2266289722484798,0.1974750590496985,0.3908008211249408,0.339759831821252,0.1718579108546561,0.1976103610998903,0.3587249841775329,0.0748008639869009,0.0663091667324901,0.1403542992771133,0.1918089973706922,0.0766055403070944,0.2850980882778283,0.56363360201965,0.1664127668392955,0.1612837178989058,0.2948427745437589,0.4725253403867622,0.3382163137923015,0.1906280037745336
0.3281768950383089,0.1247439393514454,0.2438343685035016,0.1722412841028318,0.1635226037880485,0.3099304839215511,0.2822171976230036,0.2447623722462882,0.2789033490243692,0.4254392973865856,0.1594400785035012,0.1532660544683727,0.1455284698582535,0.121976491016293,0.1395189583403468,0.3586832042839319,0.6822863141082964,0.1989193595259545,0.2347224785992706,0.2525602127671725,0.3890061435672531,0.2659559334278862,0.1905280054148061
0.3325840355105465,0.0730797883311398,0.1632068268384097,0.1648141605169326,0.1600373886661181,0.3443614443060778,0.3103407554968523,0.1806135975847594,0.2017641950120628,0.3914023777249538,0.0889373665545252,0.0316182418498933,0.0455458915504264,0.1386576964629216,0.0675479991156481,0.2885516021826211,0.564138098584872,0.0719576563778086,0.1879841076867159,0.2274010811743491,0.4249366497003051,0.2667793789273113,0.0814735447541947
0.3019921873284574,0.0298375242569719,0.1583785096781468,0.1640330079455516,0.1644048864653237,0.3183695971255884,0.2825635883200014,0.2201833164717774,0.2362598666565164,0.4290726162170422,0.0914095491659894,0.1519621646058884,0.0952500695405019,0.1113178107571671,0.0863626674233441,0.3528482683195681,0.6719916998896012,0.0959733416757532,0.0769076666624888,0.2250807567284798,0.4329475896034304,0.3057020373054389,0.1698072908267038
0.3640181156678084,0.0762520652129379,0.2205345049198205,0.14588039004325,0.1334443092673189,0.3002588098724075,0.2642275891764982,0.2456992409218066,0.2585588415610446,0.4427635236803113,0.1368485776526793,0.1292868459955999,0.0772666856810412,0.1064998629664033,0.1235053805628997,0.3692904287855557,0.6820116232517017,0.1246982798312811,0.1630653615250604,0.2130876473412443,0.4106484655920628,0.2505949308030912,0.1541417914468361
0.2484305394019632,0.0267993238449676,0.0937641587996772,0.2121116423183921,0.2153965895490326,0.3814139681501887,0.3552122169331068,0.1458126321128753,0.1648961763410784,0.3345324699428635,0.0569800673231087,0.0741102451716066,0.0486933152182486,0.1704365912064074,0.0414734883214645,0.2761134839877435,0.5310689926709495,0.0313277317055671,0.0861937909684534,0.2661419327753894,0.4770220613942521,0.3464586864523116,0.0811030127862902
0.2881584357792574,0.1314955035338715,0.1519086140904845,0.2995255692968712,0.2874511847951848,0.4454863553610179,0.4046259953992592,0.1590489786543226,0.1902389493182074,0.2617684628333252,0.1170237558182911,0.0689556689138318,0.1965096340991717,0.2548240399452728,0.1367770843768364,0.2747265631663713,0.5889400573934289,0.1786146943153739,0.2552397458232545,0.3735552199347041,0.5468451246503951,0.4216813187607916,0.1797141620041913
0.2566601832970054,0.0436117050123031,0.1108373025491153,0.1637829685876345,0.1793418218878734,0.3450650867896737,0.3093295961766356,0.1760120795405642,0.196613327389215,0.3336496211943447,0.042780210896316,0.0878032165921422,0.0441939492823619,0.1231442375607208,0.0447964703604475,0.3088064251158479,0.5850109910028467,0.0408427489886847,0.0753739631769586,0.2256653999203926,0.4478900349607611,0.3168048598095498,0.0917060970760229
0.3453330221454864,0.0482231659849191,0.1631464981811095,0.1533181453417509,0.1358691585643486,0.3186781721863458,0.2779765065224596,0.2029821663776533,0.2244743155623859,0.4459081853853188,0.0890816276292377,0.1048417240640565,0.0786646040107328,0.1215385202810068,0.0650142007970537,0.3297583202980061,0.620274343062605,0.0975339893723686,0.1140213819293869,0.2247231593110432,0.4140015878541647,0.2711584841487236,0.1630213464192519
0.321064952237201,0.0834921097574488,0.2018887372095352,0.1302748320626745,0.1245024427214408,0.2938756383360282,0.256610810912165,0.223901733589903,0.2585248892587085,0.4257135803949364,0.1059817010718184,0.1118941964063783,0.0609997718329722,0.0929204612550172,0.0876414514178535,0.3485025827450712,0.6463992567011685,0.1204812423659765,0.1500544198929649,0.2034565922078569,0.3892099363331757,0.2458373884179616,0.1570802380500096
0.3018677988331993,0.1213473637247863,0.2112010969830195,0.0872583241702439,0.0929494021900247,0.2540829787836111,0.2213834031301812,0.2737996495433797,0.32433281451825,0.4750924949479627,0.1442943471122723,0.2246727239251139,0.0851678700836245,0.0577083870662347,0.1508065175018172,0.4087371414861411,0.6234977547808467,0.1224436954134824,0.0859261784501234,0.1354774122008421,0.3241156071844797,0.232934199410596,0.2499595461521297
0.3872883607366903,0.082627664692724,0.1583303099042262,0.2200925972119504,0.1866247322715495,0.3788539665717118,0.3356342701532696,0.1545921945846157,0.1892821514481988,0.4314589702311548,0.1130159092896552,0.0651541338490341,0.1277418398482536,0.1961227394106456,0.0761203732905049,0.2697293079879841,0.5644512303436957,0.1461497250405256,0.2131454998934663,0.2866851875087656,0.448073016097707,0.2950675548500631,0.1790649418841142
0.298379042342492,0.1257998252880344,0.0869995294884805,0.2813703367322976,0.2644248276127893,0.4665202355058352,0.4263315085619968,0.0907254762248064,0.1367147895328173,0.3438277744523095,0.1095113141763542,0.0586773353581249,0.1612587533021771,0.2995464565699078,0.0825997644241048,0.1958471289387503,0.4030073400642439,0.204162898888738,0.2638326544424531,0.3893915110652551,0.5108922803108112,0.376361549910208,0.1181198791955349
0.1920589888916323,0.0791132448944775,0.0740998174931812,0.21620735407488,0.2438615965884983,0.4155902561350678,0.3876612764230575,0.1035426965680518,0.153368881763326,0.2496584577558044,0.0336389438917409,0.0203467521142204,0.0895276492333977,0.2011727235444025,0.0447115741175183,0.2474233469294354,0.482812654713769,0.0406312933584934,0.1407482421948437,0.3060700351618962,0.4872680923192973,0.3790557618152688,0.0438032603727321
0.3016524346675048,0.051907720317764,0.1273436206720661,0.1513622469952923,0.1559477827020037,0.3362015551567336,0.2948659178960044,0.1782491418704351,0.1979485461667413,0.3439138127437394,0.0467066152014486,0.0696574058732146,0.0485601714599984,0.1129049909156429,0.0356210070738565,0.3114464658222926,0.6101804475706369,0.0633566784732271,0.1110957524408738,0.2499700803019723,0.436757985895491,0.2953140185270817,0.1065310414285407
0.4064551518448128,0.3607387452319359,0.4399245336046854,0.0823910344643264,0.0549229452636533,0.2042019628054457,0.1754130785026406,0.4264414870327972,0.4687584063851701,0.5453906234309366,0.3499268599535779,0.2695865924149536,0.204784641702537,0.057382879032598,0.3414346110803459,0.5207019113602358,0.7264028686032646,0.3636842025350192,0.3571953325729755,0.1451056152273598,0.2546045235375307,0.1498984603766446,0.369159121067776
0.2749713169249745,0.1859892641507489,0.2251725676352786,0.0396577099313507,0.0649957131856941,0.2377444456669139,0.2064252059020267,0.268141582600975,0.3553950733880185,0.4292137291074553,0.146741791974766,0.1923962564363807,0.0530188925525041,0.0358618733052294,0.1446212289283725,0.403960802476567,0.569816562885181,0.1196858181987866,0.1178154436186346,0.1022930842441711,0.2752523838362553,0.1968872810167048,0.2639530796100506
0.3310319200294178,0.1428244370070273,0.2313868651154568,0.0961571377786976,0.0981830636164255,0.2580141989666925,0.2270041352424597,0.2921290318563468,0.3176061476408074,0.4241739844630489,0.1612330557724779,0.1849307352061627,0.0638624082013201,0.0629180318593713,0.160224021318475,0.4103276286190512,0.5948995396279664,0.1023166012547628,0.1124309674508378,0.1280026660101228,0.344496282249885,0.2218011022638067,0.2122010137379496
0.1801897144286097,0.0887209224306895,0.0429568792675049,0.2412358602081246,0.2549518560153733,0.4358027909797501,0.4047933898064318,0.0866312247818614,0.1358175594295554,0.2409437436739147,0.0230029856628694,0.0360128665182212,0.0851593948135921,0.230061886323972,0.0461951822755553,0.2191769521468127,0.4148246709668207,0.0819184688437825,0.1217598556155764,0.3093815506304946,0.5012549962054407,0.3886510681932691,0.0437512296253606
0.1934449776507763,0.212565970315468,0.0341161677480516,0.3752929158433948,0.3655382462907668,0.5501388214283056,0.5150379986769167,0.0486945996108597,0.097886783798062,0.2483334700862774,0.1210677790755967,0.0883250905476473,0.2413394838033807,0.4110774672447078,0.1192313753517141,0.130479958561262,0.2425936981857622,0.2858912482581069,0.3191708323411082,0.459697907034286,0.5727005872199411,0.4650713248897753,0.0838630722947561
0.2740842961941327,0.0305794675215502,0.1345883085870555,0.1403271841497096,0.1529866867294325,0.3138272554888255,0.280035428433,0.2170859631387579,0.2249766806985775,0.3725786326905743,0.0697291796079678,0.1372548331868848,0.0288859712290828,0.0968297052855256,0.0621786726711967,0.340223487516918,0.6023151284790738,0.0284003292675378,0.0555815859726522,0.1921639783354736,0.423781617636305,0.2918574721202859,0.1237041368693404
0.4105141665896779,0.1514004112608904,0.1903779773891907,0.2296742352517448,0.1885884326061016,0.3751897247618077,0.3287082308158559,0.1876639463209939,0.213297954171766,0.4216214175901023,0.1379666423811268,0.0765232621649192,0.1881635435858577,0.2062673862187732,0.1248351406310416,0.2968732724867171,0.5903223481042703,0.2475186197932472,0.2319656084324515,0.2736090453859573,0.4537047208289978,0.2964898435202845,0.2172707684166331
0.359224765520934,0.1559669461673064,0.2337379739335176,0.2844997273127088,0.2493499272404316,0.4046986292079747,0.3628332601030759,0.2349610612598169,0.2452449864605866,0.3280395410793228,0.1701376900305279,0.0662926114794031,0.2358729984248664,0.2096277032001258,0.1868901675777735,0.3238542906951492,0.7150554306190974,0.248835718085783,0.3392144083622646,0.3750849558428361,0.5272786972293899,0.3705402854447782,0.2193310755777685
0.1184803626743354,0.1130045639284851,0.0296048026425616,0.2648228267893077,0.2958080886605171,0.4677242803625919,0.4433759549056753,0.0664574151325544,0.1289563329853174,0.194696085000382,0.044364293033795,0.0473013043434951,0.1125426642131641,0.2668643211886607,0.0667851977491572,0.2071563434038351,0.3555026208503317,0.0860519013245774,0.1458945241706042,0.3282911288732555,0.5130978432661757,0.4242846902168664,0.0303027832762752
0.6239354472232087,0.2120840137178882,0.3067175209510393,0.3264699680405948,0.2390067622533003,0.4141721933034423,0.3438002209380164,0.2925274867810256,0.2532728889033331,0.5385422782071618,0.2935626886977849,0.1256230843081875,0.3900312980786462,0.2868605664677837,0.2420056517006748,0.3579013829199774,0.7522331825715061,0.4272579392980485,0.4226988356499179,0.4070127823105879,0.5596406094823525,0.3272687758367279,0.3525077185249523
0.7273283910485253,0.2730438120061743,0.4028086645354949,0.3265542219073318,0.2074932545746349,0.3808730127282017,0.3162351355063899,0.3465215824678879,0.272806771349326,0.6874179217407812,0.3936996188896279,0.2225087278686313,0.3758536385386822,0.304302563524348,0.2947364393263672,0.3617097994094321,0.8058364967338268,0.5736512904914155,0.5878388208605412,0.3997419101392109,0.515599060524957,0.2291226466788161,0.3566762156376857
0.2918017206266999,0.1918668675173876,0.2677035280681715,0.0373782857172151,0.0524643606773232,0.2030313666774688,0.170375011185437,0.352635826832815,0.4037710767891658,0.5239745572913592,0.2169200598113421,0.3214270852639027,0.104280333062073,0.0272385038347386,0.2250117363146969,0.4785277920726532,0.6358196994167498,0.1643387210921471,0.1160467945905974,0.0773148549502008,0.2550736338812253,0.190250864569244,0.3006423405821946
