size_D,duration_D,nlan,t01,t02,t03,t04,t05,t06,t07,t08,t09,t10,t11,t12,t13,t14,t15,app_CustServ,app_InfServ,app_MIS,app_ProdCont,app_TransPro,har_Mainfrm,har_Mini,har_Multi,har_Network,har_PC,dba_Other,dba_Relatnl,dba_Sequential,ifc_GUI,ifc_TextUI,source_Inhouse,source_Outsrced,telonuse_No,telonuse_Yes,Generated_Var_1,Generated_Var_2,Generated_Var_3,Generated_Var_4,Generated_Var_5,Generated_Var_6,Generated_Var_7,Generated_Var_8,Generated_Var_9,Generated_Var_10,Generated_Var_11,Generated_Var_12,Generated_Var_13,Generated_Var_14,Generated_Var_15,Generated_Var_16,Generated_Var_17,Generated_Var_18,Generated_Var_19,effort_D
0.0370886781929726,0.18,0.3333333333333333,0.25,0.5,0.0,0.3333333333333333,0.5,0.6666666666666666,0.25,1.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.25,0.5,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,-0.08335855,0.25475284,-0.22614694,-0.23577166,-0.19769226,0.007146172,-0.180398,0.10813255,0.13017178,0.19062251,-0.27000198,-0.15202959,0.053341515,-0.21800902,0.188102,0.33047193,0.14453383,0.14175043,0.14028153,0.0588962304511099
0.1926938092582264,0.34,0.0,1.0,0.5,0.6666666666666666,0.0,0.5,0.0,0.5,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,-0.086720265,0.26303887,-0.22410133,-0.2394916,-0.20008937,0.011426814,-0.18857624,0.10084157,0.12749071,0.19511947,-0.26513273,-0.15341367,0.04546424,-0.22154528,0.18907747,0.3349077,0.16121306,0.14804748,0.14262208,0.0565194657032846
0.0167317345231455,0.06,0.3333333333333333,0.25,0.25,0.0,0.6666666666666666,0.5,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,-0.071825825,0.24020782,-0.21598265,-0.21555033,-0.19823062,0.013468575,-0.16763479,0.10880858,0.12153517,0.1901856,-0.2676006,-0.14768001,0.048050664,-0.20950346,0.18167135,0.31986013,0.13392363,0.13063532,0.14188617,0.0050228961670707
0.0,0.12,0.6666666666666666,0.25,0.5,0.3333333333333333,0.6666666666666666,0.25,0.3333333333333333,0.25,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,0.5,0.75,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,-0.116042815,0.2828585,-0.2525453,-0.25564358,-0.20605229,-0.010475211,-0.19427168,0.10505935,0.14912516,0.20651743,-0.29437518,-0.17735237,0.07469332,-0.24469477,0.19198093,0.3653624,0.14781022,0.16751367,0.15080485,0.0
0.0560513106525376,0.3,0.3333333333333333,0.25,0.5,0.0,0.6666666666666666,0.5,0.6666666666666666,0.5,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.25,0.75,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,-0.10761925,0.28137982,-0.25046834,-0.25110966,-0.20691475,-0.005492974,-0.19725835,0.10900408,0.14199108,0.20562711,-0.28794706,-0.17132613,0.06711285,-0.23441644,0.19511187,0.3643878,0.14629549,0.16689852,0.15496951,0.0314049848679311
0.0900725041829336,0.14,0.3333333333333333,0.5,0.75,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.5,0.3333333333333333,1.0,1.0,0.0,0.6666666666666666,0.5,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,-0.11734436,0.29278564,-0.256545,-0.26467732,-0.20831159,-0.013490077,-0.20410447,0.10306367,0.15261069,0.20442852,-0.29085138,-0.17864406,0.07441817,-0.2477358,0.19734445,0.3735503,0.1547975,0.17566267,0.15476058,0.0548874205764446
0.0454545454545454,0.18,0.0,0.25,0.5,0.0,0.6666666666666666,0.5,0.6666666666666666,0.75,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.5,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,-0.115045495,0.2900684,-0.25656936,-0.2583909,-0.20892909,-0.010391369,-0.20202522,0.10678111,0.14771247,0.20805731,-0.2920586,-0.17755207,0.07204076,-0.24221122,0.19714567,0.37371713,0.14942774,0.17451909,0.15759483,0.0148468571247484
0.5022308979364194,0.56,1.0,0.75,0.0,0.3333333333333333,0.3333333333333333,0.5,1.0,0.75,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.5,0.75,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-0.12742844,0.29639223,-0.27337393,-0.25417212,-0.2183896,-0.014629919,-0.21227169,0.11453011,0.14763007,0.22375739,-0.30533606,-0.18538514,0.07927363,-0.24102122,0.20473559,0.39254585,0.14125377,0.18525651,0.17426959,0.4013088051211357
0.6787506971556051,0.68,1.0,0.75,0.5,0.6666666666666666,0.3333333333333333,0.75,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,0.5,0.0,0.75,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-0.1468069,0.3159379,-0.29100445,-0.27185857,-0.22424729,-0.025809798,-0.22675687,0.11199434,0.15997453,0.232609,-0.315537,-0.19806457,0.09155599,-0.256334,0.21398556,0.41575292,0.14748979,0.20341179,0.18262053,0.5815626435962035
0.1076408254322364,0.72,1.0,0.5,0.25,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.75,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.75,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,-0.14450309,0.31213424,-0.2856302,-0.27231535,-0.22102971,-0.025890712,-0.22195928,0.10934932,0.16151747,0.22773567,-0.31340522,-0.19656724,0.09107428,-0.25849813,0.21022594,0.40868175,0.14956449,0.19854432,0.17613289,0.2292627275752246
0.0680423870607919,0.5,0.6666666666666666,0.75,0.5,0.6666666666666666,0.6666666666666666,0.75,0.3333333333333333,0.5,0.6666666666666666,1.0,1.0,0.3333333333333333,0.6666666666666666,0.75,0.25,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,-0.1283077,0.3012137,-0.27043775,-0.2651266,-0.21502331,-0.01746307,-0.21238284,0.10818918,0.15379736,0.21706554,-0.30144656,-0.18614155,0.08037904,-0.24921435,0.20376693,0.3908214,0.14966309,0.18642464,0.16705209,0.1656763480217394
0.8103736754043502,0.2,1.0,0.75,0.75,0.0,0.3333333333333333,0.5,0.6666666666666666,0.75,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.25,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,-0.100259565,0.27150083,-0.24490145,-0.2411046,-0.20530266,-0.003341455,-0.19120511,0.11081501,0.13648587,0.20301366,-0.282197,-0.16759373,0.064476304,-0.22544853,0.19341275,0.35605875,0.14075466,0.15910831,0.15274186,0.2838966265785679
0.071388733965421,0.2,0.0,0.75,0.5,0.0,0.6666666666666666,0.5,0.6666666666666666,0.75,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.25,0.75,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,-0.13114819,0.30559763,-0.2756679,-0.262528,-0.21839418,-0.01839855,-0.21415108,0.111644834,0.15091172,0.22377297,-0.304555,-0.18897864,0.0824016,-0.24688724,0.20855935,0.4016894,0.1470932,0.19074827,0.173213,0.1392150338292849
0.0850529838259899,0.48,0.0,0.75,0.5,0.0,0.3333333333333333,0.25,0.6666666666666666,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,-0.087937005,0.26487687,-0.22444081,-0.2473673,-0.19454491,0.0020157434,-0.17807165,0.09527026,0.13678664,0.18430611,-0.265166,-0.15852717,0.057582296,-0.23235446,0.18161228,0.3322785,0.1524612,0.14702496,0.13321215,0.1045934940026302
0.1447295036252091,0.24,1.0,0.25,0.25,0.0,0.6666666666666666,0.5,0.6666666666666666,0.75,0.6666666666666666,1.0,1.0,1.0,0.6666666666666666,0.25,0.25,0.75,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-0.10284612,0.27332905,-0.24805662,-0.23828681,-0.20910215,-0.0032925308,-0.19280927,0.11247973,0.13690612,0.20816588,-0.28944048,-0.16987815,0.0652397,-0.2281809,0.19359349,0.36180866,0.13864753,0.16228944,0.15949598,0.1562960498169891
0.1168432794199665,0.18,0.6666666666666666,0.75,0.5,0.6666666666666666,0.3333333333333333,0.5,0.6666666666666666,0.5,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.25,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-0.0983708,0.26963875,-0.24283433,-0.23722425,-0.20642212,-0.00059166923,-0.18933262,0.11102203,0.13516797,0.20459554,-0.2851966,-0.16669959,0.062509716,-0.22626518,0.19167846,0.35508388,0.13982198,0.15819916,0.15540104,0.071572309106178
0.9258226436140546,0.82,0.6666666666666666,0.75,0.5,0.3333333333333333,0.6666666666666666,0.5,0.6666666666666666,0.75,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.75,0.25,0.75,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,-0.11929553,0.29284224,-0.26250285,-0.2572683,-0.21196508,-0.011505809,-0.20538975,0.10966143,0.14735225,0.21380186,-0.29673016,-0.18037999,0.07418989,-0.24166012,0.19970168,0.3806732,0.14643562,0.17863822,0.16327614,1.0
0.0571667596207473,0.0,0.3333333333333333,0.5,0.5,0.3333333333333333,0.6666666666666666,0.5,1.0,0.25,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.75,0.25,0.75,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-0.09725913,0.27795586,-0.2421503,-0.25242013,-0.20837924,-0.0074870326,-0.19248413,0.10955424,0.14322463,0.19875923,-0.2870413,-0.17114577,0.06677252,-0.23569417,0.19259527,0.35686082,0.15028197,0.16054869,0.15070212,0.0169225650045158
0.041271611823759,0.12,0.6666666666666666,0.0,0.75,0.0,0.3333333333333333,0.5,1.0,0.25,0.3333333333333333,0.0,0.3333333333333333,0.0,0.6666666666666666,0.25,0.75,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-0.13695174,0.3030453,-0.28203693,-0.27530962,-0.22038327,-0.027143475,-0.22469215,0.113311425,0.16165954,0.21704918,-0.3069468,-0.18381217,0.08642324,-0.25204766,0.21474032,0.3992357,0.1516903,0.18848565,0.1706048,0.01373770024243
0.0382041271611823,0.16,1.0,0.5,0.75,0.0,0.3333333333333333,0.5,1.0,0.5,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.75,1.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,-0.11251081,0.28554103,-0.25600752,-0.2536349,-0.2094569,-0.008623693,-0.20128669,0.1102285,0.14440879,0.20873636,-0.29201823,-0.17435345,0.07007932,-0.23693009,0.19755614,0.3712784,0.14592692,0.17120314,0.15858969,0.0184120042464863
0.0945343000557724,0.04,0.3333333333333333,0.25,0.75,0.3333333333333333,0.0,0.25,0.3333333333333333,0.5,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.5,0.75,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,-0.13417187,0.30458963,-0.26940686,-0.27613664,-0.21341963,-0.028294701,-0.2129635,0.09993802,0.1644063,0.20914882,-0.30083263,-0.18933332,0.08854657,-0.2637283,0.20160592,0.3905488,0.15810779,0.18654642,0.15939419,0.0192517944573846
0.1065253764640267,0.48,0.3333333333333333,0.0,0.5,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.75,1.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.5,0.75,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,-0.15695465,0.32404333,-0.29760277,-0.2914734,-0.22614744,-0.038979713,-0.23810515,0.106786594,0.17575967,0.22436401,-0.3168476,-0.20002459,0.10030328,-0.27108493,0.21962117,0.42133573,0.1600963,0.20763531,0.17842,0.0376162634089144
0.0435025097601784,0.04,0.3333333333333333,0.5,0.75,0.0,0.3333333333333333,0.5,0.6666666666666666,0.5,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.5,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,-0.103404365,0.27899688,-0.24508402,-0.25042346,-0.20396674,-0.0025838874,-0.19309764,0.10653135,0.14046568,0.20238522,-0.28385594,-0.16954008,0.06453492,-0.23369265,0.19248788,0.3584847,0.14786474,0.16398358,0.15094519,0.0060211373611573
0.0064138315672058,0.04,0.0,0.5,0.5,0.3333333333333333,0.6666666666666666,0.5,0.6666666666666666,0.25,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.25,0.75,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,-0.121199004,0.29184863,-0.2654253,-0.26281253,-0.21321695,-0.015864085,-0.20989206,0.1114088,0.15126729,0.2108992,-0.29720312,-0.17717732,0.075889416,-0.24279723,0.20436943,0.38135412,0.14849561,0.17715362,0.1622483,0.0102993139072427
0.2208588957055214,0.04,0.6666666666666666,0.75,0.25,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.75,1.0,1.0,0.6666666666666666,0.3333333333333333,1.0,0.75,0.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-0.12949419,0.30197206,-0.27215382,-0.26470965,-0.21587253,-0.017614666,-0.21326767,0.109060355,0.1535144,0.21896043,-0.3027556,-0.18693635,0.08094555,-0.24890155,0.20464563,0.3928646,0.14867674,0.1876534,0.16879892,0.0421004262331447
0.4461795872838817,0.14,1.0,0.75,0.25,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,1.0,0.3333333333333333,1.0,1.0,0.6666666666666666,1.0,0.5,0.75,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-0.13304326,0.30494797,-0.27577713,-0.26669055,-0.21743292,-0.01952767,-0.21605545,0.109281,0.15525112,0.22121307,-0.30512965,-0.18919936,0.08321199,-0.25089243,0.2064247,0.39728695,0.14894775,0.1907993,0.17117792,0.1492132908684698
0.2752370329057446,0.08,1.0,0.75,0.25,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,1.0,0.3333333333333333,1.0,1.0,0.6666666666666666,1.0,0.5,0.75,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-0.13315716,0.30501562,-0.27595276,-0.26662728,-0.21752149,-0.019531723,-0.21613939,0.109381795,0.15520537,0.22141957,-0.30526644,-0.18927649,0.08326224,-0.25084132,0.20651518,0.39749533,0.14882985,0.19092101,0.17136613,0.0985089762481976
0.139431121026213,0.36,0.0,0.5,0.5,0.6666666666666666,0.0,0.5,0.3333333333333333,0.5,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.75,0.5,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,-0.13651404,0.30717418,-0.27740222,-0.27706778,-0.2176216,-0.02621347,-0.22118212,0.106544584,0.16345137,0.21454999,-0.30429608,-0.18817209,0.08676021,-0.2578491,0.20903839,0.3973665,0.15610561,0.19067565,0.16701707,0.0517659362076341
0.5593976575571667,0.54,0.6666666666666666,0.75,0.5,0.6666666666666666,0.6666666666666666,0.75,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,0.75,0.5,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-0.15633374,0.31962106,-0.3030682,-0.27892047,-0.22979055,-0.033828538,-0.23742647,0.11746459,0.16564132,0.23649108,-0.32255727,-0.19887005,0.097760774,-0.25858253,0.22421038,0.42694882,0.14735931,0.20787466,0.188783,0.2125936841438101
0.0708310094813162,0.44,0.3333333333333333,0.25,0.5,0.0,0.6666666666666666,0.5,0.6666666666666666,0.5,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.75,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,-0.13748014,0.30332828,-0.28109008,-0.27943444,-0.21997151,-0.031276006,-0.22563654,0.110825226,0.16487804,0.21258512,-0.3051532,-0.18293688,0.088521935,-0.25595278,0.2147662,0.39824837,0.15488875,0.18744025,0.16762304,0.0824578916512177
0.3134411600669269,0.36,0.6666666666666666,0.75,0.25,0.0,0.3333333333333333,0.75,1.0,0.75,0.0,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.75,0.5,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-0.11344046,0.28079683,-0.25996014,-0.24802592,-0.21348846,-0.010488413,-0.20449293,0.11597994,0.14304031,0.21189299,-0.29556376,-0.1719027,0.071213044,-0.23208107,0.20125957,0.37309694,0.14061151,0.16894332,0.16386348,0.1444597613728193
0.0571667596207473,0.06,0.0,0.5,0.5,0.3333333333333333,0.0,0.25,0.6666666666666666,0.5,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.75,0.75,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.081701554,0.25097722,-0.22462109,-0.22983605,-0.19746399,0.014594,-0.1791929,0.10312945,0.1266517,0.19294167,-0.2643788,-0.14611953,0.049888633,-0.21116629,0.18314895,0.32234195,0.14997835,0.14082384,0.14026566,0.0081919158308377
