AFP,Input,Output,Enquiry,File,Interface,Added,PDR_AFP,PDR_UFP,NPDR_AFP,NPDU_UFP,Duration,N_effort,Generated_Var_1,Generated_Var_2,Generated_Var_3,Effort
0.001531099,0.0019479301,-0.0075502554,-0.009708766,0.021482186,0.016386373,0.015222296,0.09540277,0.07646963,0.07810312,0.0787326,0.06537813,0.029356735,0.6145748,0.9466729,0.9139665,0.019425586
0.01079747,0.0030907094,0.03780387,0.026070248,0.020609329,0.009208934,0.006658932,0.105004944,0.08606137,0.092536815,0.095630735,0.051732384,0.055033974,0.6070738,0.953017,0.93103534,0.042948544
0.053225074,0.031711575,0.099521294,0.07569548,0.084638506,0.025432948,0.08504395,0.112380095,0.1007861,0.09348777,0.10199905,0.13907626,0.19072405,0.563575,0.9239707,0.85313725,0.16292603
0.009003856,0.0031999797,0.022929434,0.042242635,-0.0007024519,0.011341015,0.007050652,0.11050387,0.09025552,0.06215561,0.07048699,0.027550444,0.021666316,0.6117934,0.9257141,0.917375,0.015813686
0.032657415,0.010892365,0.060926016,0.15080997,0.042568848,0.012675299,0.034376673,0.05762627,0.04694244,0.043677952,0.052645456,0.045529068,0.062835775,0.5991459,0.95581484,0.9435794,0.051324703
0.015396169,0.0026927758,0.036119144,0.046236437,0.021842115,0.008669771,0.014430609,0.26380455,0.23224576,0.22697106,0.23857014,0.072204635,0.12076882,0.570767,0.8899492,0.8651151,0.09784462
0.030951047,0.015657846,0.098024055,0.0616967,0.014941363,0.028933363,0.044320285,0.16962549,0.14792208,0.120136686,0.13108341,0.15539993,0.1549298,0.6036303,0.9325688,0.8952186,0.13856752
-0.0039451625,-0.007096689,0.0053631514,0.051489707,-0.020034563,0.009423032,0.002439659,0.16276567,0.13985631,0.12762007,0.12235475,0.01907131,-0.0033823922,0.5975007,0.916663,0.8658243,-0.0039596944
0.01635742,0.0097153485,0.027984716,0.07606964,0.011227379,-0.001987339,0.009969847,0.0024917722,-0.001053419,-0.0028656118,0.0056596184,0.103774,0.004102977,0.5972059,0.93016535,0.94178313,-0.008426484
0.037208974,0.015539277,0.10626526,0.096811906,0.029257419,0.009956408,0.014133841,0.052692916,0.04583491,0.029258994,0.04556512,0.13640879,0.069942296,0.6024264,0.94699454,0.955011,0.057732817
0.0019245069,-0.0023272987,0.016829338,0.008158766,0.0039009135,0.0059517166,0.0083313845,0.2098284,0.17916659,0.18732171,0.19143605,0.018093348,0.04020992,0.5934521,0.9348718,0.9061043,0.025732106
0.005867811,0.0018563792,0.012199402,0.022763096,0.011166392,0.016180202,0.017031034,0.10985007,0.08596297,0.08225754,0.08044734,0.09084077,0.028024448,0.613711,0.958434,0.94323605,0.019095367
0.0008598687,0.0027616657,0.005655512,0.008585695,0.0054184217,0.008479138,0.00967603,0.030801004,0.017314311,0.027810007,0.027309885,0.010056347,0.0035196142,0.60445845,0.9485822,0.95699733,-0.0071149427
0.032426186,0.024076268,0.030203886,0.029561004,0.07493286,0.015272811,0.0576489,0.032852914,0.030517621,0.028015079,0.03845773,0.055943284,0.056400694,0.5961654,0.9215493,0.8739147,0.03873577
0.0071491357,0.0037033483,0.020672385,0.055696394,0.008692715,0.0061294194,0.014675967,0.30481783,0.26632953,0.28251442,0.2900394,0.08137423,0.12913384,0.587049,0.92620504,0.9032844,0.100092754
0.0050959056,0.011281226,-0.00030306168,0.043118373,-0.007813204,0.022128271,6.170198e-05,0.7914716,0.7151303,0.7989675,0.7952736,0.022919506,0.055551507,0.57629395,0.88860226,0.72569793,0.009931263
0.037132606,0.031063557,0.068808496,0.1653423,0.029620796,0.006282855,0.05139815,0.3643715,0.3461908,0.33322236,0.35349274,0.21701637,0.42563674,0.57623184,0.9047392,0.85280687,0.37299123
0.06766398,0.03886053,0.1541574,0.11923976,0.07634483,0.07123244,0.10010065,0.07856196,0.06625558,0.07653499,0.081717424,0.16591007,0.18841185,0.56606346,0.9113785,0.8765357,0.16794254
0.0002969168,-0.0034629013,-0.0015537478,0.0015387759,0.018904867,0.01340519,0.0127334,0.26328024,0.22094145,0.24089025,0.22695526,0.09319599,0.059260137,0.5848309,0.9207708,0.8679406,0.04185746
0.028068913,0.010033313,0.07568845,0.13050605,-0.0009814538,0.016830176,0.0067548845,0.07865307,0.07385834,0.04844918,0.06743186,0.08954731,0.07544597,0.6132473,0.91321397,0.90461856,0.065512314
0.002213575,-1.9187108e-05,-0.007060712,0.031346418,0.0024452768,0.013530313,0.008696927,0.25665936,0.21105698,0.21693486,0.21349704,0.023879454,0.04023654,0.5891932,0.9178511,0.8979996,0.03039445
0.002557077,-0.0035907924,-0.0045494083,0.05278165,-0.0025301054,0.01567313,0.004528079,0.058101386,0.053837687,0.026598105,0.033510588,0.041539766,0.0033360533,0.60784405,0.9685135,0.9502085,0.0007344303
0.005623187,0.00015906617,0.043727074,0.027311493,-0.013670579,0.015103651,0.011551859,0.059270166,0.03848139,0.038479887,0.039700735,0.07650539,0.011317832,0.5887543,0.90574354,0.90272,0.0049306187
0.0014147074,-0.0035643205,0.026464466,0.011056151,-0.013828948,0.008434198,-0.0005910732,0.106583096,0.09336063,0.08187937,0.09081232,0.021266673,0.011198092,0.6154473,0.9725245,0.9612624,0.0014768247
0.027392365,0.0188964,0.0047745556,0.2041025,0.02617751,0.007648846,0.016074525,0.16597596,0.14836906,0.14065623,0.15215111,0.027458485,0.14984667,0.57465255,0.8981608,0.8678904,0.13361248
-0.0012544896,-0.0077041723,0.030860893,0.04596585,-0.020147394,0.0016033798,-0.0017201379,0.16141775,0.12609886,0.14806688,0.13913538,0.042131573,0.030549133,0.6260613,0.9485358,0.9541575,0.014517464
-0.00291582,-0.0061900895,0.008499024,0.018067528,-0.008940514,0.008391424,0.0020130873,0.12488052,0.10630916,0.11535908,0.115779184,-0.03165281,-0.0068589286,0.60750604,0.96359456,0.96149486,-0.017929422
-0.004295162,-0.013319956,0.0027356576,0.048424006,-0.008232888,0.0074164094,0.0026306212,0.23665336,0.21305463,0.21536689,0.21778814,0.0051865987,0.013514919,0.5736089,0.90123546,0.85999733,0.002235265
0.015324467,0.007114075,0.025548484,0.07495033,0.0155151505,0.0018950691,0.003588263,0.03307806,0.020071093,0.022109885,0.032410685,0.027709283,0.023379957,0.60418683,0.9524622,0.98453677,0.0068587535
0.01660861,0.0035511032,0.082913846,-0.015076261,0.025478054,0.0015721798,0.0049905367,0.03495245,0.02338352,0.015757967,0.02283403,0.0406145,0.027146375,0.61983967,0.9737032,0.97770005,0.020866338
0.022305384,0.0016831271,0.07330276,0.075916395,0.012859423,0.010894995,0.0058884975,0.065492235,0.061000213,0.04349119,0.06382491,0.047295935,0.058064602,0.611408,0.92564124,0.9280581,0.044660367
0.00028167386,0.0049393177,-0.0018962324,0.025976818,-0.003278397,0.005377664,-0.003076639,0.26454356,0.22563276,0.22591466,0.2238459,0.1852843,0.044122197,0.59679806,0.96148634,0.93128353,0.03070343
0.0040414766,-0.0018442534,0.0462677,0.021700695,-0.0045591854,0.0059158253,0.010531213,0.019372094,0.012328856,0.012276994,0.021966515,0.071718074,0.0066367965,0.6063142,0.9278426,0.9446403,-0.004028605
0.012421763,0.0069548152,0.005452426,0.05760716,0.011125049,0.01324019,0.008057788,0.04745492,0.036189906,0.027744664,0.03919674,0.030197918,0.017885225,0.6150474,1.0270318,1.0516204,0.006586921
0.031291604,0.009685513,0.04811346,0.10488814,0.043991502,0.019388428,0.031665523,0.06321801,0.046405394,0.03887925,0.04413726,0.033680256,0.046243586,0.58244,0.9214494,0.8873982,0.037685763
0.0070704003,0.001660388,0.03414443,0.019525189,0.011100853,0.0065014176,0.011576131,0.13110083,0.103194326,0.11950027,0.1199952,-0.0049476326,0.049176104,0.60940075,0.97597015,0.979026,0.03486899
0.003704344,0.006028112,-0.009258445,0.06788395,0.00020613521,0.0066891573,0.009162707,0.43230936,0.39381167,0.41359812,0.42811936,0.036021218,0.13063075,0.5705154,0.90891665,0.8500691,0.097375385
-0.0022820216,0.007046964,-0.030544199,0.012024112,0.012409212,0.013909307,-0.0018344782,0.38982892,0.3348197,0.35934663,0.3477805,0.15460509,0.020272976,0.58928394,0.90918565,0.8126535,0.006339357
-0.0024267342,-0.010110939,0.022368044,0.010692928,-0.0070029385,0.0030828945,0.004696613,0.20236039,0.17371374,0.17264752,0.17303008,0.036440507,0.021795953,0.5961114,0.9408541,0.900269,0.011119323
0.004545258,0.0005624499,-0.0032661501,-0.011474382,0.023005653,0.028528709,0.013956824,0.09791899,0.08264545,0.07685394,0.07309798,0.06760071,0.043868907,0.60690296,0.9871017,0.9504218,0.03535278
0.014511502,0.0018713083,0.045960773,0.028416513,0.0012449957,0.023210954,0.00796124,0.1158548,0.100852095,0.061153375,0.07529239,0.013571359,0.03539045,0.5993998,0.9214593,0.88355535,0.0362785
0.006219371,0.0030099489,0.002328394,0.058615033,0.017292745,0.0033173363,0.015349779,0.20679542,0.17292798,0.18731405,0.18895371,0.08652449,0.053314276,0.58230996,0.941357,0.9253792,0.03570457
-0.0032599187,-0.0070296545,-0.0061120037,0.0013283081,0.020519998,0.01158525,0.0071750227,0.5245376,0.46440437,0.52879477,0.51078343,0.04299289,0.068349354,0.53438926,0.9372145,0.84915036,0.036721636
-0.00047532003,-0.00436683,0.023178983,0.024168644,-0.007045489,0.005615567,0.0032960884,0.19081977,0.16240554,0.16122459,0.16204008,0.0902685,0.02140951,0.5993696,0.9379034,0.90147907,0.011987779
0.001506051,0.00068750605,-0.0010782238,0.002734907,0.010180004,0.01620064,0.012996718,0.14398932,0.1184977,0.12589085,0.12352844,0.039494507,0.021607196,0.6030369,0.94054306,0.8985016,0.0098060835
0.012469251,-0.00075033307,0.049997825,0.03306066,0.013760427,0.015365193,0.018012641,0.08238031,0.063741,0.05445509,0.06068049,0.06314366,0.03390757,0.60152024,0.983029,0.9931799,0.027122743
0.010624848,0.00093906745,0.00012419373,0.062377337,0.007765323,0.008332252,0.0052087493,0.07127504,0.069896825,0.047244564,0.05873727,0.09578883,0.027061472,0.60500205,0.9800594,0.97762686,0.016020609
0.006300074,0.005196139,0.0150926,0.023618106,0.011653807,0.009469738,0.018258791,0.078112915,0.05837605,0.05506767,0.057347737,0.10978092,0.020908622,0.60745084,0.9312815,0.9177286,0.013986032
0.0016025938,-0.0021387562,-0.01223295,0.03649928,0.0024247617,0.009485395,0.01126636,0.2818647,0.24562135,0.25002396,0.2523162,0.040387318,0.030203832,0.58997655,0.9568926,0.9068806,0.0137836095
0.014823984,0.0070973784,0.022412762,0.080950454,0.013753945,0.007844655,0.0069597997,0.07230605,0.052070227,0.049737904,0.05769747,0.08959946,0.041796155,0.600044,0.9224959,0.93131775,0.029775828
0.048005264,0.03083866,0.08076866,0.25940076,0.015499774,0.020750307,0.03939658,0.14475599,0.13425025,0.10460978,0.1145838,0.054199025,0.21010946,0.6110685,0.91745436,0.8802932,0.19594641
-0.0063383803,-0.007803336,-0.013219613,0.0145838335,0.0037144162,0.015620869,0.0051305853,0.2162151,0.17414679,0.1999826,0.18080917,0.05534964,0.021244062,0.604725,0.9400107,0.8976854,0.010749135
0.009365676,-0.001371624,0.034594487,0.03498084,0.010001272,0.009862255,0.013938241,0.077453524,0.06403425,0.05391998,0.06141761,0.07091755,0.0380368,0.59782076,0.9559717,0.96796185,0.024960708
0.01660458,0.007113967,0.053008165,0.00391208,0.027676135,0.015180608,0.030480063,0.21800494,0.18629953,0.16956817,0.17509913,0.117654756,0.13430096,0.5890532,0.93618083,0.89914334,0.11803225
0.020898882,0.01034392,-0.0018541422,0.17916568,0.031147245,0.0036773018,0.011122195,0.047979854,0.038190097,0.035908762,0.03955723,0.031940598,0.0383828,0.6061192,0.9649377,0.92863905,0.033008445
0.032644674,0.014621835,0.05180287,0.14940849,0.044073187,0.02524171,0.04899965,0.11142388,0.08432075,0.08549664,0.08639535,0.08196023,0.07229935,0.60287344,0.9637561,0.9638146,0.06075017
0.014497662,0.006578263,0.024125837,0.04735963,0.0028152019,0.02007783,0.010775637,0.059171103,0.04524932,0.025846815,0.03815144,0.15008333,0.020365605,0.5998881,0.92832077,0.95735544,0.010366134
0.0053630453,0.0030060373,0.014451724,0.017422963,-0.014498461,0.02301814,0.0032020137,0.16313039,0.13926013,0.11727753,0.11785584,0.021998778,0.028416345,0.6068523,0.97107536,0.93287677,0.023560304
-0.0009893402,-0.0055002924,0.017764457,-0.0020980388,0.0012188181,0.00820838,0.0033504367,0.18457186,0.15783715,0.15670231,0.16076802,0.077050254,0.0337146,0.60007477,0.9637449,0.93666476,0.02150073
0.023481384,0.01366384,-0.007912621,0.17318271,0.04079642,0.0055246493,0.014842942,0.045953386,0.036569018,0.030700667,0.043086402,0.028231058,0.042383663,0.59031296,0.910218,0.8805918,0.037140008
0.005383062,-0.0012730081,0.0013963934,0.015682723,0.022828424,0.011820033,0.016897291,0.1256728,0.10590795,0.10217334,0.111540504,0.017705634,0.026616683,0.61085534,0.9408189,0.88517636,0.0155684855
0.00018306077,-0.0026328731,0.0041243713,0.028363049,0.018105835,0.0039452547,0.016041808,0.32650745,0.27738515,0.33043227,0.3230718,0.004665658,0.04967785,0.5755644,0.89188594,0.83810306,0.023460945
0.032502525,0.012490351,0.059541408,0.115048975,0.048733264,0.018729316,0.047319874,0.034907643,0.023046479,0.027494352,0.032566186,0.09217905,0.037048154,0.5931384,0.95001197,0.9609024,0.021051139
0.011303392,0.0054968707,0.036635756,0.04742761,0.0056374,0.004665207,0.009912562,0.023306947,0.008759301,0.021818891,0.028665211,0.11996747,0.008418428,0.6064185,0.9335069,0.97577065,-0.007769303
