size_D,duration_D,app,har,dba,ifc,source,nlan,telonuse,t01,t02,t03,t04,t05,t06,t07,t08,t09,t10,t11,t12,t13,t14,t15,MI_size_D_duration_D,MI_size_D_t07,MI_size_D_t09,MI_size_D_t11,MI_size_D_nlan,MI_size_D_t02,MI_size_D_t08,MI_size_D_t14,MI_size_D_t03,MI_size_D_t10,MI_size_D_app,MI_duration_D_t07,effort_D
0.041453348375238855,0.3138178506810854,0.44840620603736625,0.4018760306197172,0.10083764769334946,0.2505201727191438,0.3063880580740297,0.2390625598482311,0.30118968157522247,0.033144015455409376,0.14768517845988471,0.03567722671949253,0.3662067492694423,0.06818392492681236,0.19135104621107143,0.026922832474941066,0.07478095149761696,0.3298259203451915,0.09010094910326628,0.2459373892917206,0.12421885701717356,0.02892008084654568,0.18052778947490716,0.0661037138761511,0.28170020802452855,0.1459608497428261,0.7361062985337954,0.16732515327101755,0.47721245485477226,0.19738576018545384,0.017882672238858838,0.07043243828346356,0.027889602536462242,0.1837989024652646,0.2599806746962407,0.022861182656006757,0.12325245810476931
0.4653079554316326,0.1919197730199694,0.6482490765412661,0.5623189783713526,0.2365896707620846,0.18911736718525113,0.17517022594283405,0.07705329136747503,0.10898811778340912,0.31785395324352805,0.25156401304986453,0.32607201222810217,0.15031625365236814,0.3066510591267696,0.1429625842531039,0.37430777987555813,0.23590234110141078,0.5969779230683748,0.430600165914851,0.3503589895507517,0.2740661697863542,0.3564488761518148,0.11644644518222474,0.40961069225523,0.5938356859416333,0.44301576448826563,0.8272168396330587,0.45070102267393725,0.1777427467366392,0.3260287447403358,0.2996099187839689,0.3525550920935795,0.4127614721189002,0.7290925026679709,0.5555953834426857,0.3385698418226305,0.4525433307007525
0.10768484087762666,0.3166672681387952,0.49595030953329305,0.51385370960249,0.09240191439942624,0.31358932649265087,0.38866385945423765,0.27412266442290195,0.348708877925558,0.03782781003397542,0.2342143289222569,0.07766379952859742,0.42435741140628314,0.1265147916896192,0.2508726541733416,0.05796121210347954,0.07351285563763921,0.40126989236593275,0.1467465609887702,0.33438706560472425,0.1744208795014034,0.08201387605832561,0.22498355322426206,0.16039654518369723,0.4170995729261436,0.13487732790796003,0.6466404306008147,0.24750895305068732,0.4487879070931293,0.3436287073207514,0.0760111852073663,0.11966862566092439,0.04632718280174889,0.33901949689191085,0.34877288827553865,0.08245213754048905,0.25097037803201083
0.12400317446898464,0.286753658662011,0.5085377868979732,0.5740186759687206,0.1663198709484619,0.41929265201088756,0.4841574231118826,0.3486125669452986,0.4247946058856782,0.06145144669433228,0.34946191098891677,0.13920854887548356,0.5085609641040539,0.19242718396660685,0.3474312014243297,0.08810995764795382,0.11038601238329113,0.4326369318311329,0.16362747161114843,0.41865722128094757,0.2472138121035365,0.11641570172907928,0.2896536126441582,0.2524243137102183,0.463924591641801,0.09601501991261706,0.5504077067608689,0.2852141863198645,0.3622691182335186,0.45002266811751784,0.09690373273138575,0.18379811647888022,0.06642999060540752,0.43851223404274803,0.3799222615118739,0.12245176542702543,0.3728367318138206
0.16482289663000266,0.3116557362289649,0.4945945726643752,0.36934503014787434,0.12861145479316483,0.10368063765702723,0.15422074298842897,0.04103876582500898,0.06686401427207093,0.15335615828167595,0.08199180642171089,0.08186276789694225,0.18179586085691748,0.08834705646149932,0.06527278982378756,0.11137902737942074,0.14083586794006087,0.4077781976374239,0.22145028902109892,0.10460115584097189,0.05963129125856964,0.11219604417580104,0.09493903128417552,0.08760215485531558,0.3298073459637833,0.27273993082908543,0.8689786209516006,0.1759014250360702,0.43331369012824206,0.11217295910066193,0.07757969908752729,0.07086074945430694,0.16267319854688697,0.24615748138656546,0.31325559830282257,0.08510644196958075,0.05669917538187874
0.06650876055962307,0.31751261442560386,0.45750168385488266,0.39630831922372556,0.08588929214169239,0.1839976928809603,0.2687750461929275,0.1750346415731785,0.23148504978847018,0.01862081966352941,0.09202107350840782,0.00913645173365632,0.29456549104353547,0.029116005668631817,0.13419168986870075,0.013207975827934676,0.062239327410525014,0.35117220527415666,0.1013623472721266,0.2085262866284477,0.08114201512248043,0.03563943319527557,0.1310207174509876,0.030255995781469314,0.3071168640353352,0.17469553108549968,0.7852409676403811,0.170306478405088,0.46409035031172885,0.17492896904838895,0.007022660950892101,0.024384660808131134,0.003916331486827903,0.2255922875522999,0.30838636191567614,0.012072532754439619,0.0838973340599572
0.26168583841852183,0.24174703862561062,0.5254737253724864,0.39271975959273764,0.1289514306792542,0.04481696322431966,0.08279286912387201,0.03268671712057085,0.0648018999915503,0.1685864186372267,0.05976188081185879,0.12321830422690494,0.10402176911092048,0.10583696225430111,0.01683365980839374,0.1796754608186003,0.1192429072031019,0.45262279121541416,0.26396229216384076,0.1910515768234362,0.07590368069605108,0.17669300669069643,0.028618475336701782,0.1271230682377404,0.42993746570644215,0.3667135470456425,0.9552262565463872,0.28486542135389786,0.3578614956862459,0.1437202176037109,0.1324424757854625,0.1686783546711242,0.21810258158421664,0.4539168769267166,0.428935245445338,0.1490757525210256,0.18090226132752868
0.10974897916172045,0.3402045044560505,0.4756088232437926,0.36457099041661833,0.1297234229782126,0.12395357799843598,0.20215889004081328,0.08662172765985451,0.12275067353738697,0.05886219806938184,0.04340964300896788,0.01826569040127235,0.21622539945439348,0.016408668850637076,0.06573515978749025,0.04111302466973504,0.1004842884044512,0.38726867806462945,0.13560361845945929,0.14387334642751004,0.0671945996164603,0.06173945570664191,0.07441080550183155,0.019674506157848493,0.33000742716042003,0.23239048290780162,0.8736401839216887,0.16680577051951007,0.4882149332888562,0.1161126481931354,0.03166735826324274,0.02101890164529234,0.06095789536782944,0.25423091586458096,0.3308123145183851,0.03236541144013891,0.0652264613825621
0.11538878262080103,0.34311107874660784,0.48916055744554676,0.3771356910885613,0.14931032996705684,0.14356966069804716,0.21762325141986283,0.07993156415724435,0.11244671115531908,0.07325573338593833,0.07756504307151468,0.029588018804841076,0.23600674340650243,0.03614688201116284,0.07929401977254727,0.05845741889568251,0.13148873576449505,0.3942747526872227,0.15129630927514548,0.1336283088761055,0.08868076031769118,0.08253009165432551,0.09692111363991646,0.04465490938550137,0.3156198404451142,0.23081119991435556,0.8434822831934019,0.15581157847648097,0.45784264295218446,0.10791330381713986,0.02927664764627344,0.030021199088939368,0.07569831599543222,0.2557002529367387,0.3196305178397912,0.032120450284508856,0.06210302731603762
0.20673989783135333,0.2725979933495593,0.4859334404751457,0.37265573387642076,0.08816554714406644,0.07795420583718826,0.1315240641939004,0.07140018543324268,0.09625746375214501,0.10773584810578965,0.05652494595675395,0.09944218736879423,0.18176416701785594,0.06385694776457185,0.06049706265868801,0.13785754942223444,0.14564010606072092,0.40001103562693296,0.20154622245751064,0.1838385978333702,0.09080723848452987,0.10572056672303137,0.07535194385362232,0.0864176592748721,0.35046768152819996,0.29769633542473806,0.883886792562927,0.2772852970193633,0.3913841556142349,0.15649572321893557,0.10413375824075038,0.13988018101421912,0.18571057558632112,0.41786625632021435,0.39070519920814617,0.12479486153555444,0.1179244049021751
0.07339729812297593,0.2717823156362359,0.4497744841847468,0.42870784263189116,0.05771034892473914,0.20627744716875002,0.29943839281835216,0.22273474862992232,0.29244646848615413,0.005956052583291405,0.13674777653189685,0.02328354714861966,0.3229711405401251,0.0640367323056874,0.1756761093359411,0.028407215750529013,0.028159796266198744,0.34462805556248904,0.10322390125540452,0.2738619629421462,0.09921719953307118,0.038606658751595635,0.1620041068839253,0.07075579957590167,0.3131408533966764,0.16069219294582893,0.723618612953483,0.21289774334626582,0.408993575358875,0.2402103275444129,0.02557510713644831,0.052379643202261364,0.008290023685895164,0.2624295295042349,0.33113011316625235,0.031323402338613276,0.1322167373399849
0.5885434508360673,0.14787315934112044,0.6883669191193997,0.6252750197451212,0.2456432699629454,0.20826674896709935,0.18433967327182227,0.11415071891715857,0.1400136218956486,0.3796822701113063,0.3416589077001383,0.4376791203656653,0.13731843370930494,0.4112214120189356,0.21662528876518625,0.48990532354898925,0.28576330669135375,0.6340979792510459,0.5082777902345338,0.4324478524138791,0.3399283872285473,0.43590663990937434,0.1663711844313197,0.554527420481248,0.6414418346623717,0.494360606386158,0.7537289703452357,0.6058789534661014,0.0861576753441502,0.44756201847747273,0.457768513572005,0.48653150523548055,0.5602338715254667,0.8063409245517086,0.7092199076906598,0.5160614336985364,0.5943496770885883
0.1220221636437543,0.35447182372980746,0.44474060845193886,0.31192388072037586,0.12469105344314269,0.15011833497260219,0.17477498996917062,0.0995162254565755,0.09599536962502916,0.14884568830017322,0.11362564057726166,0.0988641562451098,0.2632254964610803,0.08123415174853926,0.131618535437628,0.09302352647632761,0.18725193963248166,0.33940024751334696,0.14853663436449166,0.08420014125985543,0.12240143002215753,0.06141595825231372,0.158149168987875,0.07463350277773423,0.2597693080611768,0.1871609017890448,0.8119387796982187,0.1280369041323276,0.4632414283407491,0.0691663309142871,0.06413117766334209,0.07926974025864296,0.14483627471667193,0.21310714763685856,0.23619738101541657,0.0688131736615856,0.06325925937833327
0.08590446721144213,0.5954100580475121,0.2540484571111645,0.182751486694414,0.3844621769752963,0.35021587546441474,0.16145544565420172,0.4213676839088179,0.1895873030593033,0.4494594350916231,0.4114736408469639,0.456596467742391,0.5443942539389242,0.42151135352342706,0.47223647833878657,0.285775152436753,0.4892489802182808,0.16572801494962314,0.07239817582643852,0.07286264551445358,0.4345434311902206,0.12481603657200868,0.4830028099124746,0.3252712834520661,0.11745669319088145,0.06804791985250613,0.6377177523959319,0.06359517761487281,0.5266333118632619,0.11734753670937616,0.34471933024710555,0.41300631546820094,0.3981618899350121,0.0,0.06642698015989187,0.40423674740090076,0.288499072849413
0.12364341103590647,0.4022125523139991,0.4626471458075519,0.33581153928082336,0.131306789385918,0.1708222566643251,0.1912867829021851,0.10947691463141247,0.09031370930823467,0.15432936227710312,0.1309230698811309,0.1222857374889561,0.26693108632028917,0.07889552931992799,0.1458488464457037,0.09154484323945339,0.20056982918571387,0.3487340951289012,0.12807101977126994,0.09965330330299772,0.13638086939860272,0.04792519535996126,0.14892790389281618,0.10062976691209852,0.346304352406124,0.1697155441456018,0.7505116673161318,0.10450719107771216,0.44627240870092544,0.12217098898025049,0.09066465748975139,0.1108405797553083,0.14432259433026884,0.21549837270105562,0.2682618311731478,0.10736969394408999,0.14062830938856552
0.1453973909651522,0.3932925258177666,0.5392724098105515,0.3912220961905327,0.14831877897725798,0.1296975625527736,0.15205176674637383,0.05624117194149045,0.07086576752154951,0.13545941459642188,0.08444009497687655,0.09758239933895235,0.1733320337458176,0.06643237505673755,0.04781790328973348,0.09372155906895391,0.13658954179295452,0.42400533574282745,0.19136250046203468,0.14693526721705624,0.06419658091080727,0.11681846257403478,0.05401490631448541,0.11089676948658705,0.46923414473027353,0.27803350335126,0.8030848091889338,0.16268837973113376,0.4463137020292226,0.10728197264011664,0.1276267149928451,0.11010133698916548,0.1325873053804132,0.21024607151912678,0.35755315671580523,0.09861359196627348,0.16614205613088584
0.0660767403567464,0.30432910324152007,0.4585382542748103,0.4022349980633886,0.08791759818136846,0.19478117825790603,0.2768822052661215,0.18484563927402492,0.239480509956907,0.01636258543564284,0.10440158839315261,0.012415850027464426,0.2970365344130401,0.035987912847269876,0.14382417945843987,0.013579296505773303,0.059703934891493005,0.3498703670686697,0.1040017789268259,0.2226480281225151,0.0854296986861538,0.03862315229765062,0.1385502545745012,0.034817434318703655,0.30369928199561247,0.17025834987957508,0.7649383024193446,0.17261343164946388,0.42654266020641046,0.19361921227830997,0.010362714677732698,0.03280647841026875,2.1792721546086413e-05,0.23074752442499347,0.31345293247907646,0.012225328798654123,0.09672605223534697
0.06902450223134703,0.34187693301121597,0.4608579493789341,0.3883979432275975,0.14185757752815975,0.20412571259287743,0.27346284674511295,0.17229614835035556,0.21733818079306183,0.04146642389560759,0.0949721691329537,0.025292339487263504,0.2823528712512273,0.028184647898275794,0.13299246331914308,0.023481970512052558,0.10270320808530012,0.36756241805841494,0.0988635481214833,0.20771770822687013,0.10277869577892706,0.04534138488813,0.12203030019535971,0.03295712519868704,0.3100136764715734,0.17849800120506495,0.8430355010973501,0.16803950855123073,0.4812373796359644,0.17368907408928197,0.037262311254278535,0.03182993524748666,0.0202307128167521,0.2262055971604775,0.32010522076753045,0.025176390566635287,0.10328622697767476
0.06594788083718063,0.2947284283629804,0.4626450361204399,0.43666644070757377,0.06448844130959497,0.23136770567052084,0.3141091814246929,0.2318732877231972,0.3031306449536832,0.013246519689701058,0.14713919572247747,0.0254620245381825,0.3442375720407477,0.0714643550934238,0.18352711245557438,0.026528424472996998,0.0407495976868143,0.3505786978129724,0.1090773068822967,0.26873357695338856,0.10896135675956037,0.04244239416004525,0.1738491757300376,0.07787385342470515,0.33296198660869564,0.1592804631192735,0.7309650635001637,0.20656418368894114,0.4584154797414791,0.24064009830991784,0.02454813160535943,0.05566315504557394,0.010038186575499302,0.24621278699761748,0.3123679788812542,0.03240232826438086,0.13493818015166337
0.30745559632440417,0.22176054735000406,0.5507432979459828,0.4200291069850889,0.14130391961507416,0.06843772219759969,0.08234795179409155,0.03266659056724036,0.06640115269130849,0.24647797371678296,0.112866170915072,0.1934785349998886,0.10158570666033753,0.18251906440868915,0.06503878346213662,0.23688972402764086,0.1503285726865275,0.48007075571416297,0.32349160186229864,0.1867070792889315,0.10323403187791719,0.22149085106451155,0.0751392993967906,0.21756849451693122,0.4602262615229926,0.39698326121455596,0.9177491319885306,0.32414986335894225,0.3562778308930395,0.1658134626565867,0.2102924215553514,0.2255155558868449,0.31069608663622295,0.40991532350142096,0.4144744953094624,0.20501984312309798,0.21158371331439274
0.12393445964187781,0.32934581728506496,0.48893179271214104,0.36713676695686964,0.1442302261416425,0.13467092568480116,0.20324983537513597,0.07275565367160812,0.10988540739272298,0.08921479594099993,0.07134530749490131,0.028668777343791335,0.21982886285288114,0.04035868404114129,0.07155202748136028,0.06171391819956801,0.1271983248362452,0.39269400968926516,0.16423108073171483,0.13114238758144292,0.07965655080102835,0.08465603368176483,0.09242470862216451,0.045937853416586794,0.30751187528668983,0.23787446189227843,0.8681197237757201,0.162890060817311,0.4613743796833487,0.10557257721533043,0.03265524222653304,0.031334531484237746,0.08496318592757368,0.2586539021388161,0.3064304315515423,0.03993832666201799,0.06979555499229739
0.11596341441977147,0.3965755984241037,0.40841348413333534,0.27846228674432927,0.10110590651511975,0.14396592193352953,0.14841565712367777,0.13577432901335923,0.10008327028475744,0.16650032123892158,0.12449389017359891,0.13796023386852274,0.2822266843747515,0.09156620316984931,0.1606073020018484,0.11394504176551656,0.2149789390978913,0.30161129265673975,0.11597428368707603,0.07351421391928291,0.16018144469469459,0.05935401146526814,0.18053065820282393,0.08287777721893208,0.21509088133931686,0.18393179969973397,0.8012615863231304,0.14010994327838877,0.4704150846816244,0.037081468996732384,0.09491579111852091,0.1200749930836849,0.18543978778960804,0.17715839705792677,0.23525723234879004,0.1126904696125737,0.08022608012025745
0.1972607480777715,0.283137200690086,0.49100700753671117,0.36501115018454316,0.10013122372709549,0.053443369126614015,0.11177119316182815,0.052271150431089874,0.08636310431952182,0.11380245748992607,0.028833774568880588,0.08274122842425169,0.12665468426576512,0.04958983876996487,0.028218258951749925,0.10872482494189561,0.09402452434390418,0.4165460344601248,0.1958322108291381,0.16112037163384163,0.04491379236901166,0.10443573216185498,0.02792773781302929,0.06724989434962847,0.3756804878753872,0.31335616207600964,0.9371096933683625,0.2429800523389699,0.416684212927776,0.1376142304657803,0.12648112229671513,0.11221729489549188,0.16063198476636417,0.34829069904375254,0.39983805221185903,0.11297427722012274,0.12909041236921226
0.1174417541048653,0.3383473186774684,0.4782881291216795,0.34871700967398794,0.13530373700318654,0.12212583988837733,0.1847516741475499,0.06840607563931896,0.09318007017375239,0.09239955341135417,0.0642034928642633,0.0369116961448665,0.2186186794256703,0.03554472288436861,0.0705841026926193,0.0686775178715448,0.13140163359136103,0.37815440233799297,0.15580592837890023,0.11773085683995178,0.07870684576120313,0.07028933813730753,0.09207491941140195,0.03553356085610443,0.3050509714575145,0.23120198348156137,0.8644783033048683,0.1486643713110345,0.46636249341438824,0.09797755817369962,0.030145723753948056,0.03643087886760764,0.09277582134941631,0.25384153205180415,0.30965973249974377,0.03972136541957508,0.04867816060811353
0.37313046854668613,0.2368883346169803,0.6003735574284096,0.49253022269289165,0.17309875232985228,0.14284266755520025,0.14102161973828692,0.048946135432771126,0.06628754875225144,0.25849241573686754,0.17105622717705826,0.2561817290419245,0.14275343110397887,0.2175092202643546,0.10228884436236699,0.2778225418650776,0.19302239557837853,0.529675216936765,0.3517635569321074,0.2557731117935896,0.18056414060442755,0.2583776597383562,0.07431703721796973,0.29798573911845566,0.5153562223529232,0.39318327622241545,0.8196270936359706,0.35308377594919554,0.2525223162048362,0.2712875832346243,0.2578364024676215,0.2735639984821901,0.3427217108636899,0.5582654359575996,0.5094836568952497,0.2715489977508767,0.3405572579625421
0.056536164661339636,0.5135835017678723,0.29267173242572214,0.17925845568160115,0.20536060297618197,0.2266322991703062,0.12907461659231217,0.3015553248008114,0.1551981505383632,0.2878296264733672,0.232571268974065,0.2765471665181589,0.40694765774248587,0.22898870350041856,0.29875034829326375,0.17297665286899688,0.33542450423300524,0.1791139857212191,0.05290948558243681,0.059250562311812985,0.26852524966425567,0.04958201502046533,0.3183536706909117,0.1505857594018048,0.14724158532704057,0.10674083489986058,0.758005423549813,0.07457723411629105,0.5467521587434462,0.036004496289743906,0.20222419655615573,0.25689936342077174,0.265351311666549,0.05184659242366765,0.13027760582864512,0.2521580981329623,0.1691409738956014
0.15240565416370194,0.3140642218871257,0.48648204351174495,0.3793381809861461,0.06682119118452545,0.11802691088746192,0.18884275322626404,0.08620672822148813,0.11800452398545942,0.07025699819430517,0.057323205883457407,0.05525990686962334,0.22449774365506783,0.035798072942817616,0.07322461523082649,0.07711366727866226,0.10752033533226357,0.3912101645681654,0.15824434136640314,0.1613401687523649,0.06925167273196797,0.06264705850247404,0.0746140939937528,0.06010205607071184,0.36697081782942415,0.23089512172165003,0.8280744695692706,0.19594331626128117,0.39721000175967636,0.17116894313994496,0.04450168822942291,0.08399146723940777,0.10210535407263047,0.35971962780088457,0.3690237956661811,0.06836400711805121,0.11543009901126672
0.2240077909528112,0.3164571557818354,0.514436621364003,0.3953316363117903,0.10145496946474586,0.08313189184773745,0.11442776567641866,0.0415495130894144,0.052539826384705016,0.1847272344657084,0.10520398019222865,0.1619374402731295,0.15707202663681383,0.13770693252474214,0.06756060186010207,0.18018727227952513,0.16022057216017055,0.44491707772698946,0.2641958847290752,0.13961051831466437,0.08644795471332045,0.17464541957077556,0.08348976865254554,0.15860665695966553,0.38212746732208425,0.33220807589406726,0.844034857952826,0.2623403090214491,0.4090138421577787,0.13819392205779701,0.1941998608996162,0.16495280522114297,0.2504810580068529,0.31179812898371384,0.3736956333349204,0.13264307369133335,0.12025816837959008
0.0916897522651962,0.22248222596237194,0.5065962126377659,0.6215657325781299,0.16739032159172273,0.487959131530776,0.5456910879382152,0.4500581324004332,0.5447339294477723,0.03967281051241214,0.40060798137957676,0.13087543662600176,0.5605057371607397,0.2508559125976827,0.4082031150555412,0.10079602774488422,0.05887819942456354,0.43599439292272596,0.17723410226036396,0.5215021197168589,0.2695028776556793,0.13119471479739753,0.37599841103768616,0.29279185712961936,0.39147822680224653,0.09793469505314416,0.5167639064576173,0.3345033148094295,0.41593713875748406,0.49998315349004213,0.10117326418679523,0.18297937168037626,0.052296088259481184,0.3820178722316957,0.3709105011132311,0.1209692223268363,0.38019729812199865
0.10372210742196268,0.5806933881518428,0.3129602915340918,0.2869288969422263,0.34825852684879033,0.3909835477193236,0.24934040162503696,0.431592832630648,0.25762607520412184,0.34496817513700107,0.3965286653271086,0.40807044272627296,0.5398826905930659,0.28929460005496976,0.4470567379944801,0.20656953844044879,0.4057064962714515,0.22781751207430323,0.07125546007590829,0.18975321519056204,0.3996360007509269,0.09800254494993083,0.3834488234293859,0.3137232205721617,0.3213512991680122,0.04374289653445251,0.5825977064106883,0.09438964236239994,0.49737596554389485,0.23422873518586318,0.30097861945241267,0.41517880217611863,0.3079164968311783,0.19097143169543784,0.2312647123694495,0.3813770068876843,0.4318199160071754
