PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,source
0.17906695823235486,0.2672829841770898,0.295400690473137,0.6708775064053337,0.3282596666144608,0.15097484308502288,0.05881355675779157,0.5184337735884539,0.2584358518812761,0.43721022328480846,original
0.03083592490850899,0.37128211705828423,0.284631527318401,0.707408925420201,0.30014456715734256,0.18473891187829622,0.11284788633707146,0.40439233355486454,0.38767664125363777,0.4650627338409482,original
0.014433264571653032,0.3193450725989403,0.2903780882495695,0.6944082713202417,0.32827705896192383,0.17959214890704978,0.10909700952135025,0.4145128500468027,0.38310271732649237,0.4907775028989132,original
0.055828962715399263,0.34649703002677745,0.28283814135446156,0.6905634278024233,0.32190100319102044,0.1766571244827869,0.09842733816905204,0.3840235352972972,0.4362494642703776,0.45529334307620045,original
0.08995648835817684,0.7159295825232076,0.30677579136499905,0.6671937507312438,0.2593573765398086,0.16268858318766521,0.10445965598030171,0.4207230010903833,0.34545523380359694,0.46075507740477073,original
0.026975189454103123,0.3507692879627562,0.2782468316650561,0.6897790464890559,0.32363884625145106,0.18162547904978424,0.1101536388797459,0.4043789924514662,0.38494939051278043,0.48174157324626593,original
0.02460086709689673,0.5239202537101093,0.2923891777062496,0.654711350476171,0.32295645798293576,0.1730561875831422,0.11804106621576954,0.45539926038651585,0.41712058589673134,0.44791676832583494,original
0.010855086771741733,0.35865514336202725,0.2817074863948633,0.7012454999996374,0.3134735008581731,0.18504975434443066,0.11790655709651032,0.4323773832076253,0.3577836854953754,0.47092399721943556,original
0.03240832547856987,0.4963399026118962,0.29102751796790605,0.6737913919194033,0.31442276648802847,0.17235515147260436,0.10928228972940596,0.4189655572105285,0.42769801434573396,0.44153340252721346,original
0.06109150528132873,0.3786889488075866,0.2703136249824336,0.6930025586563155,0.3031029788135288,0.2042615084305075,0.11939983299637602,0.34690505144449435,0.3791230188048905,0.4390078635171474,original
0.26583717624942893,0.2810823867563963,0.23793580834709488,0.9999999999999999,0.0,0.28387011616336233,0.10977308011527598,0.3209757737606466,0.0,0.0,original
0.06104781452271417,0.45970660002933056,0.28127522344702616,0.6980129863301769,0.29121183764939934,0.18021652595981805,0.10497051644344436,0.376059141372893,0.34647566654251144,0.4674125529401109,original
0.019905903402417668,0.4273371969844223,0.2903173463164436,0.6717520881280509,0.3317812661449272,0.1708714441125188,0.11494390111208738,0.4419033302148569,0.4106248289989188,0.48237607312344405,original
0.014923064161982049,0.33654438651110197,0.28962594193093344,0.6933070310877167,0.3302753390659957,0.18131344814724554,0.11656984047369705,0.4126444392261622,0.4312479193756155,0.47369221165288256,original
0.008066683621523574,0.3785020796261187,0.2828744525147669,0.6782833384224625,0.33735093263331994,0.17629688627448858,0.117794494260749,0.4346998498031873,0.40278761184104567,0.4866291081742208,original
0.07699976969096183,0.5063420226081385,0.2796580722636768,0.6840839457675426,0.2915711127338584,0.17847052614072828,0.11329364291820797,0.35891378969350646,0.42202300325187375,0.4797959888913021,original
0.013451630143009052,0.4176605499723849,0.2851138736422525,0.6737879315071835,0.33537562794850473,0.1738654189953065,0.11507377020755367,0.43979971076322555,0.40319328781552527,0.4663286087482691,original
0.0595752751153891,0.3687186788474569,0.25385496499337123,0.7912850645704513,0.1964347207451615,0.21121363844183952,0.23178409346368076,0.6924570822546604,0.4401540888420105,0.43338593985963025,original
0.04374586490056657,0.31228654839595144,0.27097071897530633,0.6847596801118081,0.3437651873026373,0.1772268202859781,0.10635646471245153,0.3985056625593812,0.44942995857507057,0.4550008568185303,original
0.07523607758089843,0.39168538339836206,0.26026324149699437,0.7391937161127093,0.2568053631748493,0.19676315110963713,0.15211981188183543,0.45573311914100617,0.3971713928103148,0.45310132061235664,original
0.028075469119341317,0.4230710645502632,0.2880134740753614,0.6845398020608139,0.3229118851609091,0.1736669796710888,0.11456727592220495,0.4224658599060347,0.3997215247963328,0.4758456384671248,original
0.0576387721906301,0.7045732328796261,0.29799196595218486,0.6476442278517817,0.3017196404833911,0.16275316639338325,0.10915986598399494,0.4438916167594542,0.39947687096645706,0.3950260288964792,original
0.009454756923460622,0.3486335161482237,0.28901763420090915,0.6810398098569321,0.3470558839645648,0.17304915307464921,0.11614392968801945,0.43532890156095294,0.41073399897861745,0.48631792295784554,original
0.038649306991438336,0.5057425233789561,0.2925118196191526,0.6828825065091181,0.307097936293924,0.17349052228834594,0.1162457370219683,0.4418801208581738,0.36072167373316794,0.45511324802238007,original
0.015751208247678863,0.41246031387155635,0.2809764078649664,0.677854236216882,0.3358690373269131,0.17585485223753752,0.11752661154999927,0.4292703436926633,0.3940687548778892,0.4675027037046406,original
0.015591226595066825,0.3780201579180534,0.27842259071145803,0.704589940248533,0.31966994384403685,0.18741850369501936,0.111031382247406,0.3860095337747708,0.3384092552144393,0.4395555019297758,original
0.11801533174262085,0.3134331135976646,0.25224203836353004,0.6812054030887282,0.34039326651166885,0.17096419658369807,0.07563135597619558,0.3993392468675945,0.3897980449257982,0.3832167286283527,original
0.014508414615062835,0.3341814852925747,0.2759670785008211,0.70128339816953,0.3317305834241958,0.18425965694957996,0.11329538947178552,0.39820880804838865,0.36542697526102774,0.4599026008184398,original
0.007771059506340102,0.3510544146068185,0.2823989212101788,0.6885397477227139,0.3426879257211843,0.1778489974011065,0.11613767304941591,0.4234994995538012,0.3828189397484439,0.4713004692107082,original
0.008018904766981791,0.33022446373302056,0.27891411240202685,0.6962702855343064,0.3397354079465061,0.1816295334806989,0.11510038280035693,0.41171969773446193,0.3637548222130708,0.4692055315458951,original
0.235377865909492,0.20209688259670178,0.44215764609282543,0.7508756303311542,0.3535832022190289,0.11589445562896754,0.0018666299343025883,0.17929732649642777,1.0,0.17189105085851775,original
0.00864620248576341,0.35219842393657713,0.2816763923630722,0.6849429935374176,0.3455140526458725,0.17619290067522828,0.12012442724967015,0.43185577852202983,0.3854474277996518,0.4872127949132233,original
0.01605824537970541,0.4078975441839726,0.2893933604309961,0.674498313433955,0.34562612843866497,0.1700218797261384,0.1200825139668158,0.4382096802915873,0.4117286806970724,0.48108661969820343,original
0.036694359966834,0.36613567836334976,0.28447387530182877,0.6856571360025466,0.33821650556605853,0.17282006379769665,0.11828683218685751,0.4456208018488091,0.37972498927204856,0.4747160653027179,original
0.01592765299087654,0.32760442572816584,0.2728024659878035,0.6999621932980541,0.3375362000539089,0.18509436836084894,0.11351596959919322,0.40026271200589464,0.33716261415436233,0.45703297929155917,original
0.1083413663576214,0.40464948242639664,0.30114002863000133,0.674572111157926,0.287695332439616,0.26206527463063783,0.20252110580615643,0.25811847038291313,0.4251890316649469,0.501169921828028,original
0.368992191594894,0.3345626824446042,0.2930964914758903,0.8602954972648379,0.08646087829191412,0.18676175907390566,0.21061607639753427,0.413004160340011,0.46541429404590356,0.7164704740203962,original
0.035233910461119136,0.530905333756401,0.28785579737663175,0.67166913133108,0.32396803883559355,0.17109895671293737,0.11541444836795528,0.42920606620312407,0.36718255620454227,0.4342115282815413,original
0.00886032313028377,0.34612039306096004,0.28249787290845296,0.6974686930843458,0.3410741387483359,0.18013078724516368,0.11824525661184497,0.4072403492682334,0.3662888623138638,0.4709069674449424,original
0.05500577799534154,0.337043982593557,0.2725080015943528,0.7000261790236804,0.3352630706802827,0.1758822145010344,0.10815613416865585,0.4082212952224499,0.42033357268985155,0.42537722315826815,original
0.032868508571781446,0.3771200064762182,0.28800000135225773,0.68021965835049,0.34962488807715886,0.16987226523088603,0.11314127346409938,0.41890853272038076,0.41790594636358847,0.46141126114544323,original
0.09415115157080073,0.4464123440575506,0.2769192592132537,0.7336958184240469,0.27184795730619526,0.1865521186158973,0.10238715068351625,0.30088462884388595,0.32701684102226297,0.44671941493755823,original
0.0139900527948984,0.3599733503854547,0.2868772136036725,0.6909329112060977,0.3464158607114512,0.17595044207662075,0.11879501723307564,0.4144432771359468,0.37978560295672137,0.4719290986211197,original
0.09979909434687131,0.6005584131078139,0.2959999821233839,0.7473707251056183,0.22970910475078613,0.1913373316878653,0.09231457759897849,0.30909441046825237,0.1409850379754043,0.3887461554980781,original
0.03935155333131123,0.6401166107583103,0.293735662485659,0.6636977230180007,0.3172720607927143,0.16929699065143308,0.1128976664149268,0.43658610011683774,0.3529171111596004,0.3722596981493384,original
0.002309972378754209,0.3336894062920076,0.2790075514263424,0.6823479084051549,0.36079683540227886,0.17395207378283484,0.12532054168929727,0.43705683160180564,0.40146587360307784,0.49369141308335196,original
0.006355189204194096,0.3577344014125918,0.27933093085182636,0.6842181690201113,0.355723253558829,0.17426684028994865,0.12523911347975344,0.4216849584253775,0.4271014126091041,0.48087310626857677,original
0.018367055637684784,0.3372768200507546,0.2877983439366648,0.7020282223900521,0.3409643301212156,0.1755816854342572,0.11689415598513872,0.42098753959823104,0.35665117697225185,0.47498330041770487,original
0.1122182111817592,0.2963402580947521,0.279878455130446,0.6826130516124281,0.3382660812894434,0.2170482727286071,0.14296855660009214,0.3051569902624489,0.48668512895668337,0.4134473767789066,original
0.2395237546593503,0.3683544541035311,0.21561075153086495,0.7710144320596161,0.18933302377144362,0.19641178136938844,0.2313716058865546,0.5634228015056866,0.5806680713823009,0.5484748454733853,original
0.10123424044037453,0.6727229870719267,0.28899899993513534,0.6855553976071578,0.2744613988992326,0.166393340127783,0.1173705411737817,0.3548454227333774,0.39856872572798707,0.4642234529502299,original
0.007995590409940329,0.3327768136498725,0.27569933461336654,0.6920811762783127,0.35495317785774183,0.17857942345366498,0.12326851041922382,0.4137887428808698,0.37880250461305837,0.47594384965313924,original
0.02109221831997962,0.4250658109358241,0.2852149317097445,0.6789106259720316,0.34845802139170445,0.17129810058623837,0.12269656860039795,0.4260044952514201,0.38705236981682234,0.4669257852504447,original
0.035976376498238906,0.3430812459866949,0.2881185413109958,0.7195073949115461,0.32314106368278916,0.18057095783294294,0.12129795525699827,0.4047886352745727,0.3246703309736367,0.4715898166293506,original
0.022308171665026702,0.35348308715908605,0.2864739201409147,0.70491133645634,0.34377986923111636,0.1781328507679863,0.11594241793481679,0.3761122653039631,0.4147019643414083,0.4399394789682831,original
0.03894778811032965,0.45293224958657025,0.2794714102536806,0.6936368336508012,0.32773077105336373,0.17708566600703063,0.11736181716283713,0.39048399854610516,0.3559739674186808,0.4424056235188641,original
0.01975198569998815,0.3649113463605175,0.2872902932275755,0.7043530014442615,0.33778188215653965,0.18080236110434605,0.12712971617926647,0.4222442449259919,0.3535590507301783,0.45461592181086125,original
0.04806426808466917,0.36806107135533744,0.30469400820012527,0.6937386982176266,0.3491437202727063,0.16344037337756961,0.11226968737651345,0.40552615858312074,0.39998254155624113,0.48124986694670546,original
0.33367236488486507,0.37878400767265946,0.22169326611957044,0.663445886727918,0.28013289327423585,0.17206500476431041,0.11242531498674711,0.2055122958414398,0.3600316556954375,0.7060639602410177,original
0.0347229129758593,0.46655209281448334,0.28334953091426685,0.6825899007521365,0.33671282744660347,0.16923086588734296,0.1317133291442277,0.43349413747470955,0.4296414645406964,0.46380786999334794,original
0.0695080755011547,0.3732161762959932,0.3036907201206532,0.6903524860697275,0.35140814475153576,0.16090415107848147,0.10886746032185549,0.3731600408036414,0.48722738492171236,0.4608350450416647,original
0.025917578691290213,0.3496014654489131,0.29253619189628044,0.7278777853312851,0.32406972166673376,0.18308343705722316,0.11890171378681386,0.3908893961455014,0.3106065634200966,0.44065346060657606,original
0.0352105693932666,0.3551846964847586,0.2855762501031419,0.6731744470470495,0.34759828773736134,0.21784044252014562,0.1723479600111795,0.40121130948530853,0.36686477769528997,0.4627007518227995,original
0.452870600536226,0.22037413112833673,0.2203155145261427,0.7052862016502773,0.29892444243735306,0.16520374715770098,0.0,0.1960263709758782,0.44776540161657036,0.21031145505449933,original
0.009703095867977133,0.3683844070892525,0.27742669790764024,0.688283616049441,0.35946230944318963,0.1751045133931114,0.12708218407954247,0.41481217851522595,0.396583049480993,0.4683075525535814,original
0.046246100395199455,0.3744619583089203,0.3138267809958645,0.7083392806470381,0.3233177772549239,0.19571468288056298,0.148498335619275,0.40048387588754586,0.3654056010014245,0.4645554471883097,original
0.05369808663917805,0.5157724223042618,0.2798745662295359,0.6681289046981735,0.34084119450015005,0.1639449756013546,0.12648185972516826,0.4114017884110252,0.43059872660217874,0.47521244892391995,original
0.07823263625864796,0.34182291268784054,0.2809969742351646,0.6790155330776397,0.3576472193061657,0.16664132564940534,0.11844853474134745,0.41360792407887126,0.36897561584502825,0.5053680552200666,original
0.00411301029127565,0.3490734647647198,0.28037201230990494,0.6845330010811713,0.36985138277891694,0.1720111487118116,0.12987734184050995,0.4282463384793175,0.4027522083529818,0.48318784114264846,original
0.011095261134542234,0.4194214744097938,0.28590674707591446,0.6734963108900244,0.36707035472396493,0.1668358392474415,0.12978862871318372,0.43769613516666744,0.4237402400752276,0.4678169532355269,original
0.030410454981949008,0.33193366706932587,0.27228251184193597,0.7097705571250857,0.3475626933081829,0.18335207384525246,0.11722826211281262,0.374555165090135,0.3267957758134761,0.4428495248437262,original
0.006550107294444298,0.3765664987664845,0.28460612225042803,0.6812432505521138,0.36952070897524264,0.16952725597853363,0.13035560668653118,0.4322493860594388,0.40375496879944495,0.4796177811160673,original
0.016881498708615085,0.3761155719104134,0.27940622860564657,0.6885794274865474,0.3592162191519309,0.1724239485505784,0.13634468842646438,0.4366868733398531,0.4049122016608016,0.47890713450562244,original
0.023442679951548286,0.4160458056141715,0.27688703271453674,0.6942624337691878,0.3461424080035151,0.17608160875138112,0.13292929046545668,0.42088371917275913,0.38305969453164473,0.4497989612574776,original
0.039831216985629615,0.38767039111428075,0.28569095466184674,0.6974694992977439,0.35003134020726157,0.17215223125589085,0.11913596988868874,0.389903642481357,0.36966092739045475,0.4562109909640381,original
0.04863933973543016,0.44931532342084635,0.28817852822142465,0.6977951516603875,0.33822214283759366,0.17072590449172914,0.12052986118577094,0.36563068074400507,0.42880538685679714,0.4403578117786393,original
0.031694195900666446,0.42284205736584446,0.29578237142960195,0.6754503753110901,0.3653560587595014,0.16170822352072636,0.12530191357729084,0.4329640909675859,0.40548153003921555,0.476476803663007,original
0.13399514571416773,0.2742779292170203,0.28038477849887977,0.7087551569665865,0.3518205721582189,0.1715333550444716,0.1084559790190493,0.33281246222749483,0.4249830520937045,0.4506303997088187,original
0.0006237086097681185,0.3212403174245292,0.2830937254783116,0.6907272001938028,0.37622782727986065,0.1715132412015619,0.13231467983617862,0.4248191460842031,0.39758286867998477,0.4923454522266668,original
0.006995369682538669,0.3830479790977562,0.28363299533658853,0.6797026676932649,0.3741749890366777,0.16864822928914616,0.13217025923755793,0.43302725589275565,0.40549975573050784,0.47488107818342307,original
0.022865770972233093,0.34118336978258545,0.2824962231765196,0.6909060942604736,0.3690219585542903,0.16889593498720634,0.12637051747964181,0.42549931801164254,0.39398637545034376,0.4760628027447448,original
0.021383176589978535,0.44350756084624227,0.2796180311614306,0.7069108976279255,0.33598457752616506,0.18111020057350613,0.12977340878960641,0.4055916246575309,0.3284652148718724,0.4151469516552709,original
0.09212059590502131,0.28349039002755594,0.3420916136373462,0.6979038612017843,0.3793344074595171,0.14561197720507557,0.09183483439432544,0.45940488496016935,0.3628127046751838,0.4186795837511801,original
0.0290537782260476,0.4948495925587787,0.2917573417866181,0.6817122615170824,0.34767166049889536,0.16527386944290906,0.13518132676332395,0.45520222393519494,0.3772065752393936,0.45118365297203744,original
0.009793985258703352,0.3306412069401874,0.2807939008318756,0.7037532393729622,0.36650492146606034,0.1761358843087299,0.12682918763598403,0.39381411920451403,0.3838308868525344,0.45694154759057193,original
0.2909993596845483,0.37784734728201846,0.23780771756168728,0.7675706855062975,0.2415428759450057,0.17515892688546053,0.0832993826454135,0.09677503630677387,0.5617929079800492,0.4843241558921501,original
0.032864873434488524,0.3127552380406695,0.3008993927464839,0.6920738908150942,0.3848750816743419,0.1623788946878805,0.11567986461725119,0.41024581425462475,0.4363201684674954,0.4405176069580138,original
0.04097075467762169,0.6115274294223385,0.2963536827169277,0.6553203503915193,0.3542653270594464,0.15609921416617728,0.12854313681050467,0.4455977323089228,0.419569907335676,0.4207554088896679,original
0.04047446725957531,0.39482836203650806,0.27810851190881636,0.7044909280475554,0.3462657188408306,0.1751126289375327,0.1334709381443389,0.39773365160782276,0.37542817536323303,0.46281179117207244,original
0.006774017601661273,0.3603215371587413,0.27701368625438083,0.6798638806756274,0.3822465102361047,0.17013423950902365,0.13620017143653823,0.43108002536746576,0.39563822923077047,0.4832193895438002,original
0.012451840139535694,0.368365126838922,0.27891015524809515,0.6960668034695887,0.36734701378522666,0.1744780404875286,0.1308228053697784,0.4050693880491811,0.3654814730377058,0.4621047668059368,original
0.07969698045089317,0.3910796606898834,0.2652545041113782,0.7389098516014279,0.3116995460368658,0.19143274083153872,0.10506832418962678,0.30805366673614154,0.20240916006081425,0.403030476282882,original
0.06141469679119581,0.4154142709463978,0.2796947327705037,0.6876717935056562,0.3557857664546751,0.1679811777734259,0.1304297803415396,0.38163103966355566,0.4053780197094096,0.49067910496257316,original
0.03125489960610751,0.362107299020977,0.274641812580616,0.7015627267442228,0.3625360840372973,0.17648598844625144,0.12555046949672347,0.3806729440603713,0.3657135554067458,0.4456692380219717,original
0.012690822064126514,0.3213243755847941,0.2936769909470266,0.6858393891789747,0.39187231544326173,0.16315411702908142,0.12921402565745013,0.4315750145804547,0.41503630564766064,0.4783631237975993,original
0.030177703358785116,0.5010346207938351,0.2955389289334048,0.666901296638857,0.37006486954884976,0.15746048512159447,0.13406821512426165,0.43833425702203466,0.4222346566104436,0.4666208939314568,original
0.008412778350631086,0.3746937852123078,0.2810102249149118,0.6935701918393408,0.37288697716721925,0.17239885664108393,0.13335892967267332,0.41229150489345234,0.3702168813808169,0.46335725684114853,original
0.11322746030009088,0.30606825800253423,0.29896024791511017,0.7449836546256965,0.3085734066236079,0.16770070321322078,0.15136173537461559,0.534997790390926,0.3369020809438461,0.4632008743093897,original
0.048372732261483746,0.39988092483627846,0.2775075282821091,0.7267121841809525,0.3285698436775047,0.18491984416258256,0.13060421211717002,0.36017616517832357,0.27655550114221294,0.4473703532553779,original
0.037106167654628985,0.4092339442540098,0.2832916852722551,0.7079008016385261,0.3477873772002726,0.17359559452340437,0.13346185490136442,0.4076532349086639,0.34054412848991117,0.45294944187639563,original
0.034834035066752735,0.4160301056468887,0.2780973543168298,0.6929066580624338,0.36137712547176104,0.17251050065701157,0.13083138462985108,0.39341734584994825,0.3471741890737055,0.46160067804505944,original
0.3833196545896803,0.26445010936743263,0.2266966806457421,0.6604096806235508,0.35948528763881876,0.13946718545208509,0.06860816657723405,0.23384635026030393,0.560063906193848,0.5131221213415649,original
0.018155452968210473,0.3856208469359055,0.2887918215933908,0.6861321792173743,0.38197496663913677,0.1637969785715072,0.13396165844840294,0.41410204792537436,0.4359695821480777,0.46844869994368415,original
0.01956892178264739,0.337745690968053,0.27642595945393433,0.6956197250271192,0.38026623339649746,0.17099279380027071,0.1311958796826838,0.4092345371278756,0.3707246781025611,0.4679675532105302,original
0.05924529970448893,0.6090415712501926,0.2885145893333046,0.6781207607541816,0.33837533036058326,0.16343921561518193,0.12799126774201297,0.38530633347028026,0.396966006693768,0.4214279864215477,original
0.023275896483268808,0.33916924366513157,0.291797462410982,0.7143875571620331,0.3651570020548744,0.17264547019666485,0.12342494375833946,0.3980659139877369,0.3161049599113198,0.447653538721556,original
