PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,source,t15
0.14869535803068498,0.11528914993355192,0.29352066912437696,0.6040777422924707,0.5902224776729006,original,
0.10203872556254551,0.09343805003929803,0.25274535214204047,0.6607253014375952,0.6250323556691091,original,
0.13125153184569588,0.1743950576988434,0.4627537265421364,0.5818104478571265,0.6916109667017591,original,
0.17443054214546613,0.14434341285998153,0.38767555904309253,0.5579129364394485,0.6806905362766906,original,
0.12357238120197225,0.16852766512966802,0.4378951330026966,0.5918379029720247,0.688467692842631,original,
0.3420459571009942,0.2565237716439997,0.6597031877939905,0.37453728092971594,0.7131680262818362,original,
0.12282079371937105,0.10189062177250201,0.26887432791732707,0.6244524579845102,0.6185129133291928,original,
0.13829737414298351,0.13141769495707983,0.3680171155370717,0.5936592033410739,0.6945819518814933,original,
0.08680190630098333,0.16878486061623527,0.36760201235569906,0.6183278648156645,0.5184037908310755,original,
0.10105434860477103,0.13469702238373918,0.3120774903928538,0.6225117924927352,0.569712429361071,original,
0.08366657597345578,0.16710524548820732,0.3610767834667175,0.6242073082229759,0.5222924804375855,original,
0.13751442613462347,0.1207098395153384,0.35573543127158147,0.6250862121872569,0.6826589151536061,original,
0.1228515569511891,0.10463195160541039,0.2914562935996363,0.6193870676026025,0.6576741635304162,original,
0.09183528670057695,0.2073718507900607,0.4478023384901145,0.6089748268763855,0.488934483605478,original,
0.10600052228514095,0.17533083783436998,0.41642739635946596,0.597662124293819,0.596272952896611,original,
0.0842167796666573,0.17966273613439693,0.37560635631513006,0.6245363139595337,0.4999187275326497,original,
0.1682003481671521,0.14304419561069898,0.3897116760025042,0.5527289467054285,0.6622461131744447,original,
0.1368868813878843,0.1661077979516574,0.44661532129794934,0.5845022487447419,0.7250627184917711,original,
0.1269837547023349,0.183265831407468,0.4294612568007662,0.567105956159987,0.6151358019356296,original,
0.115224827317701,0.10289716908041974,0.269159218217751,0.6439386066955979,0.611245071824954,original,
0.12953285430689623,0.1263909227904021,0.35692878457773786,0.6235771858521276,0.6992084742140335,original,
0.11377717688219541,0.23402904836688643,0.5489346779277652,0.5906147307326005,0.5872209989524266,original,
0.09773261577006942,0.1522045191754289,0.35930556114662426,0.6106130384146259,0.5790119072183495,original,
0.1395497244919424,0.1378248439591027,0.3722157240943637,0.5825540522710718,0.655984307421879,original,
0.11067340033720718,0.12848399125799162,0.32380527640422446,0.6250449477960572,0.6493818816758066,original,
0.1867253529122026,0.15437400528225464,0.4169367590288584,0.529087099692105,0.6861080558856075,original,
0.10146636549390081,0.10836438944564654,0.2776302403121442,0.6341817163234761,0.6146340967508954,original,
0.17273029405798213,0.1859511333671114,0.5871276825211456,0.5782986797575992,0.8663503837477742,original,
0.3013890918110531,0.2334158436613185,0.4516221549006624,0.32705366646860523,0.4516450581654552,original,
0.16614768031911947,0.16481292038129952,0.42039561407478854,0.5277069653726238,0.6374955318147113,original,
0.1379138393860772,0.1158766193120124,0.31128436746345195,0.5904578036521536,0.6501060971782443,original,
0.23258666967352265,0.21517296108504338,0.6579382117929495,0.495168566808743,0.7988892539799136,original,
0.10530767524559942,0.20251977886576591,0.45334685068791797,0.5826883706000231,0.5633608549831138,original,
0.1317800719325739,0.10862113223691708,0.32452091091107416,0.6359704881678867,0.6856782766127728,original,
0.2541181602444913,0.1957305890162595,0.4289600347284179,0.3936916195662563,0.5990155731472055,original,
0.10153285705907228,0.1850937173432542,0.4208294814226281,0.5929318136250461,0.577517035118356,original,
0.07559656678090448,0.1499014470160658,0.31027703434670917,0.6443949805983695,0.4934638421869165,original,
0.12787235841260497,0.15002594067103958,0.3848509320056154,0.6033520353717493,0.7356838003085839,original,
0.10538191827576138,0.13857013557902628,0.34589840650854425,0.5981703383324546,0.625055205006638,original,
0.24626472578940464,0.19931339549444535,0.4998873472129651,0.4397003274026178,0.6835520069353349,original,
0.25097530337488694,0.17855756691626515,0.39426932020060806,0.4237622215610644,0.5516214841129432,original,
0.13478903891480962,0.26530091900691855,0.609345152462488,0.5435854144545493,0.6362483326166981,original,
0.10066749602686398,0.2233274306707547,0.47778140317541923,0.5967045466230071,0.491584321272793,original,
0.23197508815937481,0.19350689386129336,0.5111484199870989,0.5014367065420586,0.6934664471575922,original,
0.08261853453198176,0.1709372761396643,0.3605443768891747,0.6287133049410256,0.5088606949776192,original,
0.0833393380750691,0.16662565435440688,0.3472104925409274,0.6224834765283228,0.5141070448790527,original,
0.2050718232178484,0.15837408775884368,0.43878005543692566,0.5021236277705459,0.726542353559596,original,
0.3462048040100478,0.247208728700062,0.612283803035909,0.3624102912762449,0.6457672164299001,original,
0.11983172672921152,0.21021589796075382,0.5033806223949083,0.5839838122480346,0.6732653278443965,original,
0.2106322995527845,0.16251331669048338,0.32810201387099314,0.48741019662013785,0.5176314428543729,original,
0.14566823692171524,0.14996853660012338,0.4306760360969294,0.5775777454738179,0.7570868453548316,original,
0.34180854349641343,0.22987264354582737,0.3848822215317909,0.3510386827175354,0.3348030871874292,original,
0.1328625183749086,0.35541507999583766,0.7760747651024357,0.5586765326346845,0.3973264091879497,original,
0.4624047233526882,0.3382138664876976,0.5247218880383383,0.16724579646629495,0.1258953624207439,original,
0.3315772295445545,0.2295000745326599,0.4526140089199281,0.31604163919454237,0.4634327787646815,original,
0.1500643793005834,0.1077176038305013,0.3126773952490393,0.6334679243956738,0.6334210315233444,original,
0.4160760925584248,0.3122240045253445,0.6490278872591662,0.180800346531736,0.5109974299503452,original,
0.08914775158402788,0.1905911952372187,0.3901876698239717,0.6117909902607526,0.4593226119121495,original,
0.11150096020607198,0.18004326328497283,0.42442617302071645,0.5925098347915597,0.6063403012387668,original,
0.19821891093520214,0.18515102187480156,0.5406751799627383,0.4980150962589081,0.800538532225815,original,
0.1357788672158561,0.13422893687168222,0.3679336686102815,0.6296931272355298,0.6801225429090371,original,
0.1571164370165301,0.14470282155488648,0.4247006597321038,0.5907546006959914,0.7602009965313241,original,
0.11798794411907354,0.11162585181818398,0.3128249977868175,0.6204621710638186,0.6830942039665244,original,
0.11892322594540436,0.2301687268279377,0.5307156262800026,0.5561560610801137,0.5773038387182259,original,
0.1066196198828323,0.13760401289479762,0.3361373273085209,0.6152485067997382,0.6535420962745999,original,
0.07818195954226304,0.10075018252971224,0.22588995067991435,0.6708495053075533,0.5465020847537315,original,
0.14853544390487503,0.12718385229962653,0.351824929641041,0.598441833176984,0.67017714720627,original,
0.4469251204237226,0.34309613936721706,0.5225916511440802,0.18939704967547671,0.09864403102301622,original,
0.1494397293041998,0.13122368277813865,0.3425171559860192,0.5637254559067625,0.6498461351756792,original,
0.12112764197824988,0.1040947046999009,0.2959375279478459,0.6231818205932542,0.6640424088332759,original,
0.09581552643841756,0.1637327613611099,0.3733738507373039,0.6150662808276898,0.5870963629977429,original,
0.1392941478542426,0.15635545993353378,0.4258313775680528,0.5638043493700224,0.7233421091772168,original,
0.2029070250391656,0.16509543138084892,0.44369408184420966,0.49300217750795083,0.7150032158586929,original,
0.16878972922026395,0.18048587956324894,0.5290911412849391,0.5565607894904229,0.812320572979665,original,
0.10825481551374372,0.12586597915463998,0.32107623096349974,0.6280479434680497,0.6283924840338384,original,
0.12418284137429522,0.11270763473511304,0.31554598121314503,0.6310106863497005,0.6735681455968439,original,
0.1111713993100572,0.25142647893262215,0.5444283870186715,0.5693150923313692,0.5123781404605915,original,
0.10571682556202594,0.10307507434387518,0.27991671212560254,0.6486425602938857,0.6458990629382867,original,
0.12675851472983898,0.10708505514426885,0.28533589733133624,0.6118755569664062,0.6241658284957303,original,
0.12149512180629105,0.11375070910246844,0.31152698842466975,0.6275346642750564,0.6718649426579071,original,
0.1624600871340856,0.23372738490625114,0.5886657557175623,0.555340847441621,0.8095820179097377,original,
0.14573061617916683,0.18559837970668444,0.48732519338238894,0.5536880990141861,0.7978051468208428,original,
0.14526670219474722,0.1516980311494064,0.46067564318406584,0.6166033409173964,0.798254336441378,original,
0.28413951700014506,0.22939875808064591,0.5782724956629428,0.4005555551088933,0.6231754074802865,original,
0.11846667131233848,0.10695844106734535,0.2854501615071446,0.6278439813734162,0.6283536126874173,original,
0.09133992833805238,0.1476599093566043,0.33238658382516395,0.6115701285488104,0.5686931420379985,original,
0.08304023060420923,0.14757966752595592,0.31626528413674654,0.6311961018755711,0.5154044709287079,original,
0.11459480254023063,0.16393671235050503,0.38677894647289285,0.5899512245834021,0.6189130249823216,original,
0.28754918163123266,0.21663025139912842,0.39865605227258955,0.360887980831777,0.43611633175015135,original,
0.11129412080281631,0.1843563373376035,0.4319106274313256,0.5898425949478723,0.6054972791890643,original,
0.1473950564159076,0.13451337593602933,0.3575720434430656,0.5794356888397393,0.6773814415220334,original,
0.20168064877499423,0.18440775066503945,0.4448911545886569,0.4882277362349216,0.6331672190331449,original,
0.16887406178287553,0.21090731817500935,0.6042863747421889,0.5684178094477461,0.8750543414416014,original,
0.13360056865648842,0.15807003360048186,0.43137940572957634,0.5952792598610605,0.7771248471854546,original,
0.10539877147130694,0.10687523163479402,0.27537015276497506,0.6433373180404142,0.6237357249354925,original,
0.19963070918928497,0.17645606679632592,0.5062189267799122,0.5095921355359845,0.7377006566865922,original,
0.11980929751803054,0.214785384861549,0.5037673034902297,0.5639099399946091,0.6578992758435317,original,
0.42436106176374033,0.3140466989763277,0.5175018482269713,0.19526643260171578,0.23341870202744613,original,
0.11150184486467063,0.16015912242840644,0.39009694041888543,0.5989389768229995,0.6203039476315624,original,
0.1464478479072176,0.135980461891003,0.35621248806699707,0.5825792969315786,0.6611324760937095,original,
0.13835064155558952,0.12221039014831413,0.3376126979521722,0.6145756008684916,0.6645353351363685,original,
0.1148944939666087,0.1502761381415632,0.4127119014585381,0.6054379211994456,0.7034632756568566,original,
0.10773453798755978,0.12269417371076495,0.3179629589059654,0.6168079351847011,0.6564240727696106,original,
0.15116465678084132,0.17046621076530144,0.4149181805788916,0.5488110375430273,0.6292747111760975,original,
0.13533022954544152,0.12294874709306577,0.35686304868373553,0.5992325022323174,0.7059420916718642,original,
0.2028742882024828,0.18163587901989914,0.5406172888153418,0.5193524145131434,0.8119975527338281,original,
0.11307418596489704,0.1220028650023785,0.3224568903885188,0.6252038660326894,0.6818910630254926,original,
0.14020095452067272,0.12179390036304316,0.33313036938948154,0.5923367979560505,0.649539046888354,original,
0.10394126264027548,0.2648485297252783,0.5645163505607007,0.6017813436098537,0.4229017146858576,original,
0.19767071647095966,0.15477678980828788,0.3817431054130589,0.5138560512158309,0.6263428580076196,original,
0.07714429803894429,0.17205516730351095,0.35034868565743504,0.6390156516194035,0.4613440219164875,original,
0.2563422381052186,0.20493604235059176,0.5921239203083375,0.45611311064568494,0.7192391953466672,original,
0.12435064431487935,0.3116083047814295,0.6945852242225383,0.5844513336661977,0.5195279022865323,original,
0.11229085133853617,0.24042319801295925,0.5228200204377269,0.5787086830116926,0.5058798560914692,original,
0.0964007187731033,0.13040988177454685,0.3100082228415774,0.6306282829142931,0.6063352031116933,original,
0.09857662549649582,0.1850749530732397,0.40835221827620916,0.603320383584233,0.5170710428566201,original,
0.13582304809026166,0.12195574026221392,0.31975330364398313,0.6050956283447438,0.6302667084143964,original,
0.1310065460187693,0.2166525675285923,0.4669772426824484,0.526121235473609,0.5359679629873917,original,
0.10624179129471706,0.13175570526746838,0.33084452525358404,0.6267086830723639,0.6593374888469685,original,
0.1203249236815486,0.18764646247094277,0.461835037102439,0.5942486639557851,0.6181192587521079,original,
0.11360360800269381,0.22378836755713574,0.502221897161615,0.5743932766332973,0.5603441922643546,original,
0.3802198470167421,0.2903098651338125,0.6770716487647677,0.288062388394718,0.6653304611006552,original,
0.15285708482580565,0.13809410444639844,0.42078948774245684,0.643218816846165,0.7084698108869717,original,
0.08077952178262998,0.16972006705342352,0.3543839000134661,0.6325833156758849,0.4883326503805419,original,
0.11754617133875603,0.28126585992284725,0.6301361782993951,0.5824959512792445,0.5173456944056888,original,
0.1375124945734366,0.1309211065918043,0.3858668013691958,0.5926287880668177,0.7235474340643883,original,
0.09930544635033561,0.10780309789772051,0.28425834006934775,0.6455021074673818,0.6240798070708282,original,
0.1072604665525837,0.26648608005949675,0.5667014641481787,0.5889031147696736,0.42835240205661984,original,
0.11416793184865326,0.13323260745348992,0.34963762326988174,0.6040556508850059,0.6567365471832316,original,
0.1139068811268758,0.12679710180875772,0.3323164861977628,0.6293827554591638,0.657137211643904,original,
0.13231688092009758,0.11489843298898889,0.312482310650637,0.5924020857924834,0.6742292461942843,original,
0.1619012540990641,0.17642017823276807,0.509563453314848,0.5624690704691664,0.8094268752617748,original,
0.12834717036483648,0.15486139399499826,0.4111666822150657,0.5805370764896586,0.7362873740572762,original,
0.27561455054333517,0.20841036365273355,0.43920101083955426,0.38537934535784246,0.5466947157110368,original,
0.14141114066438037,0.1374829066093467,0.3851553623195241,0.5711179638460865,0.7245831193684296,original,
0.11098477826951136,0.12816970832841545,0.32935024404114055,0.6210956545640369,0.662867224616787,original,
0.15474057164015373,0.1598998824810058,0.47290537167787106,0.5717623316229774,0.7697365370491388,original,
0.12268183085762965,0.16185662477295013,0.40389020258403896,0.5839249856833969,0.695525360439028,original,
0.3073858882645759,0.2236155661416141,0.5988215021445539,0.4304115320462252,0.6803806264771369,original,
0.2500253907297521,0.18193605996356732,0.36814479241248194,0.44604027849837896,0.4930125460791329,original,
0.09803401029773523,0.11819438896657035,0.2891029204840339,0.6458441650194533,0.6213823043371735,original,
0.13597624709385397,0.11699967430361684,0.3156500146062495,0.6063081537441787,0.6511889873212434,original,
0.1283051797293786,0.1296911686061871,0.3599348796111073,0.5981143089313051,0.712168123975936,original,
0.1881804588139112,0.17077757015229095,0.38360718725528387,0.5154876633679586,0.5829699063673397,original,
0.1738624115907936,0.14141662165481092,0.39879036598974427,0.5553622044531615,0.673901874515181,original,
0.10397753650234226,0.17624712194282827,0.4242605666163639,0.6067346590274915,0.6155834476845513,original,
0.09486451271764557,0.1633968882789142,0.3666087482952911,0.6138434959065685,0.551438212626668,original,
0.3706193982517631,0.2725790565299133,0.5361956333665121,0.2597829608597098,0.4746203830203307,original,
0.132335584182234,0.19137509335988856,0.4930141957505765,0.5653923234657108,0.7019429178709242,original,
0.10857454216835666,0.10771655200203849,0.29754539422982357,0.6486185750155494,0.6555421625651755,original,
0.09736716298631781,0.11750670045437726,0.29837421299274375,0.6372349222353664,0.6204669724429813,original,
0.14677928285476524,0.15448200328725264,0.45203739828748246,0.5921693106340599,0.7945006440034033,original,
0.12059508379557513,0.12314742179398021,0.3368423741599403,0.6155187655703585,0.6824748034490621,original,
0.10191980589692362,0.11445921243538529,0.29063468229722694,0.6456559149398072,0.6130619911976992,original,
0.1623117862093481,0.15710878750141538,0.42334157126129457,0.5356520135348044,0.7053000242012977,original,
0.15069706541654326,0.19976852661141536,0.5211797513019505,0.561460763723529,0.7822827864471933,original,
0.1303778498745696,0.19492362766196397,0.4764322973332669,0.5758496200016822,0.6301426846578704,original,
0.09490617905261645,0.13881057660316598,0.3483190569807534,0.6293754366209572,0.6156368814940538,original,
0.3532242970809798,0.3489844756822781,0.6287160335110493,0.20525838489591547,0.28764267835270013,original,
0.12997500428406777,0.1236400247860626,0.36074293740516045,0.6199398190634152,0.7122768510753109,original,
0.23500786446551938,0.1716898136940519,0.44239233715405923,0.4874698248922925,0.6525979876453726,original,
0.2745917362242906,0.2180272187133525,0.5841727730324533,0.43976211135040233,0.7382080177383392,original,
0.16187666530155606,0.18528004156385144,0.42140831211478014,0.5262816406887552,0.5916954477888542,original,
0.1002782392273377,0.24352372093720337,0.5202059662301302,0.6096854686904507,0.457926242006317,original,
0.11775558484875251,0.10198070909189828,0.26627096467203276,0.6377987438449841,0.6066012363676226,original,
0.08178428658053843,0.15287679146796745,0.33069755139879015,0.6353177915545344,0.5280409140174858,original,
0.1135412172087174,0.10141756114472134,0.2638176268100004,0.6361153843936084,0.6093079010959515,original,
0.14310585193156908,0.17233334317945687,0.42312696760737933,0.5502676609365323,0.6434906394908317,original,
0.10557471252692119,0.14212167572779943,0.35900745196224393,0.6203741594675525,0.6510120926955693,original,
0.16576321028903368,0.15626933964661033,0.47251818636458554,0.5799268597664442,0.7851030015924114,original,
0.10074799823173569,0.10119277066020979,0.25657636197437633,0.6536320741233184,0.5945997358818292,original,
0.12798673279183656,0.2970451345936892,0.6811389469597933,0.5716665012395095,0.5466715261552378,original,
0.11668820121813042,0.13627242800633613,0.34433476571243105,0.6160993471571853,0.6278687574470831,original,
0.13685080918296832,0.221811202410815,0.5587110327828957,0.5658742913807459,0.6881007007293731,original,
0.12239717380332779,0.15467285809908873,0.4136536645039429,0.6059198269307027,0.6726645003332055,original,
0.09965349240019744,0.1084451986680885,0.2848529296582347,0.6538112366911104,0.6687512056121764,original,
0.09066389386298662,0.15940369394225448,0.3555529081935458,0.6107498662519125,0.5708993137997662,original,
0.1174098759725497,0.1371923206239412,0.3553111986139873,0.614066566677822,0.6878482333963478,original,
0.13239709629959048,0.12162917357169244,0.3184942512749707,0.6074802860453743,0.6219916086322178,original,
0.13835052312275864,0.12929824316486876,0.37803693264794536,0.5889535527186227,0.7088632531776909,original,
0.38128854290280867,0.27676433940060324,0.6453111526279582,0.2656175806953312,0.6172277462993507,original,
0.0998221880292442,0.17765555535542088,0.4000491928458123,0.6050063590445842,0.5490378542902307,original,
0.09833872019041212,0.2213632969619418,0.4608984173644903,0.5919290322620906,0.4770496123326873,original,
0.1944557748070535,0.14658741184408686,0.36926608483699336,0.530330344804162,0.620953786321266,original,
0.11224337504965543,0.12918332194371274,0.3341567623998421,0.6205536951088864,0.7031778663889356,original,
0.09947102732266533,0.10764879799265772,0.27470613963288903,0.6528744537294539,0.6081636261118725,original,
0.10895952409848009,0.14480953621909237,0.34678676211297726,0.6002866966287408,0.6238221892112654,original,
0.10118786540017444,0.12329261251310521,0.31409794240317607,0.6204297708007531,0.6229637970285832,original,
0.20124428039396577,0.16347605397931883,0.4520228785290119,0.5121998937172885,0.6778837492587992,original,
0.14400138905050192,0.14779785909846987,0.4270156536823283,0.5949659780511342,0.7684112504877905,original,
0.3654540504788277,0.2523335302801284,0.44764176013688095,0.2783694787929849,0.38060514159990066,original,
0.08313622739529658,0.1261100314645717,0.2753057072613363,0.6388283258627447,0.5369090979693321,original,
0.21471512032316295,0.18861766993352452,0.5309962889167438,0.4858467637422161,0.7681747414588912,original,
0.09269420715313259,0.14399635699469163,0.3484929746487878,0.6321565622270281,0.6298242141720483,original,
0.11577144061803213,0.30847890080653617,0.6591911857116716,0.5825645884613836,0.42734877206123456,original,
0.11161606038814853,0.2182293344269932,0.5080283667434489,0.5943247494752112,0.5948650538164986,original,
0.2525430940333119,0.2263998342726335,0.5562751919683313,0.43385971039059534,0.6988839495534537,original,
0.22564725098772534,0.17110799776003807,0.4477594709643025,0.4805155086114021,0.6542130730194131,original,
0.08562518991213253,0.1095821072801864,0.25319763690324115,0.6649578738069228,0.5477099228505122,original,
0.14203952496549888,0.11477906001146793,0.2963943677927482,0.6017782607748462,0.6209920637736642,original,
0.4274348924351053,0.3381586826221074,0.6091041958180576,0.16550653975238888,0.2738935242625329,original,
0.11827964435759525,0.18631135083106637,0.4734069006965382,0.5810551934808407,0.6656089944741218,original,
0.09142005890525662,0.09745002742051095,0.24701004492619985,0.6708183895494767,0.5884748524422035,original,
0.12924502725221407,0.12123203971370293,0.335830027569827,0.6015504041124814,0.6695460226339184,original,
0.08190754253278476,0.1444391698859179,0.3085677654908513,0.6323808076101599,0.5206685393397354,original,
0.09888261463373599,0.09550747840064117,0.2471901833943397,0.6569853327076804,0.6217075681411133,original,
0.09540198669744593,0.13996332042241702,0.3493412012069399,0.6279205150231276,0.6031382932508395,original,
0.09715635688899166,0.16057150599619024,0.36598961799949437,0.6021903782070867,0.5908840672769501,original,
0.11735524790502175,0.11233409795961154,0.30489923702621824,0.6215874182523111,0.6457984763700679,original,
0.10824421429628994,0.09503590826914231,0.25937631429996694,0.6533333231762325,0.6318230068654602,original,
0.35571592595366697,0.25461315365430287,0.4735912283343856,0.2567553243919161,0.4156073751034614,original,
0.10646300064358755,0.11776288348171011,0.303785967510637,0.6496561210442818,0.6441597346251865,original,
