PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,source
0.2262482607469968,0.2980963139167889,0.30849975062744484,0.2702019796871145,0.585483983825311,0.46170678666588905,original
0.3300728249044479,0.5191762284606203,0.30313439154221244,0.356191132875548,0.6107295235479704,0.2636679787256157,original
0.3640503424202022,0.20873690973515038,0.5107164780956999,0.5374885937791957,0.3239626850569439,0.4509447463903412,original
0.23276235940537263,0.5786297055794133,0.5290313092113903,0.07743814055926934,0.5735297769918198,0.294505406226962,original
0.3827576527705644,0.2938477090401961,0.4364869564876681,0.5991805295884718,0.5615570254423081,0.5028219417274904,original
0.35899508377438316,0.55062022266885,0.24163762425972157,0.32179363984130793,0.6999761341726759,0.26181131023783105,original
0.42282796658550104,0.6477357288765621,0.544328248969792,0.5541482063462089,0.4434913425612812,0.2230419513382796,original
0.25200491064254,0.4631707068912711,0.4173607918314728,0.367261034765224,0.9315739913076753,0.4369574523120118,original
0.5003527034355975,0.4769594348296382,0.6070670286096459,0.3720847783927191,0.727915337480402,0.3516445632569881,original
0.4352571525096996,0.33242667121913355,0.630274120154224,0.303835589164688,0.6746885001344827,0.23686382491838384,original
0.5542613239035358,0.597601099708166,0.11983858790576407,0.10332231647007084,0.8362431741373162,0.1831206642636035,original
0.2348678160962901,0.41873406023823123,0.8294336565491895,0.5224635193402185,0.6558021582954088,0.4096197587556521,original
0.6351434967201515,0.5376327741252469,0.46777242075566333,0.5729364912575011,0.2776507406231602,0.31781864447048175,original
0.3866280078431733,0.4642485494660614,0.5531214638465277,0.525304253653172,0.29057247058545266,0.3269179618759669,original
0.5484361250025085,0.7099141316697792,0.5241619006047861,0.7218233496145013,0.48408541109659037,0.6562165612338786,original
0.3071894392163026,0.5365829458772841,0.7784907535967635,0.2937070581669046,0.5305216773868618,0.0770598017910562,original
0.48984120939574416,0.3843118130009292,0.42581219879122956,0.7301222298825686,0.1873862867731642,0.38470076496620487,original
0.2508821623284914,0.40736064012843387,0.33545175173626435,0.8763577986814108,0.36814107969885557,0.20981608630760162,original
0.3432742287611756,0.30485423159658015,0.4199305140313121,0.8095859388790966,0.34637377362415317,0.4103179198288445,original
0.298810673489643,0.39840150354395665,0.358445558718532,0.8397477659606235,0.32875261883349327,0.2558936122943246,original
0.2936149877683598,0.2554519128330411,0.4359769561838561,0.8054333776868938,0.35395406981277816,0.3084344367129227,original
0.4824451027711588,0.3629421201142749,0.37684354371542317,0.7022494150440644,0.2906271791231284,0.26152814511333844,original
0.2473860669712416,0.40395411607002374,0.7048764131418985,0.5933236282689857,0.5504599373509951,0.5095106613174153,original
0.2760316559263943,0.3643874613085441,0.3639593118562122,0.6936975959821359,0.655914441755827,0.4848025000663966,original
0.4323599552021205,0.6456875077585662,0.39863971640434825,0.6392460754183398,0.3721750376806038,1.0,original
0.23549731655220216,0.3760440339200279,0.4715297015507882,0.54824516789846,0.4955677122160493,0.5934980376006452,original
0.25884474273560026,0.3797285225876606,0.5012147537475071,0.6116749473405679,0.742293241370487,0.40165528695827696,original
0.30973617901219125,0.5096488322854421,0.46117980635196976,0.6448912629260857,0.6639289349884343,0.4514238563452384,original
0.16380498505615715,0.38477242427741176,0.6342726450668883,0.3883545064799447,0.5584665969055501,0.4566144791927903,original
0.2827896392085574,0.3418222498150637,0.47950604635908967,0.47230458625490196,0.49273857121337095,0.5451637351739217,original
0.20430429473910267,0.40073439013671974,0.4903172596837476,0.4053063029469887,0.39749059637681233,0.3869550891241257,original
0.25020653352368716,0.3506063587815169,0.5874587275813439,0.6381560950132699,0.455166771046221,0.5266265408490571,original
0.2433428348471373,0.5054165437425645,0.505877833310721,0.7202608237887896,0.3500734669878981,0.27902845249614233,original
0.36152931985452597,0.28625131756993,0.4202860589464652,0.5713448595271196,0.5931716873659989,0.4487284324927729,original
0.384189278328161,0.5440456456015987,0.48096555219342224,0.4391197277095592,0.5354894753689803,0.2852539731940601,original
0.5269182158477479,0.5669336692644835,0.42974680001215737,0.44288985761519606,0.5779503260830883,0.34597211858031557,original
0.22470795655206743,0.2615687144668167,0.44991473528346926,0.6865480872577933,0.580975850439406,0.403905345740103,original
0.20822382682981738,0.36028681001208146,0.6536181239023378,0.33941867764445316,0.5334781425683766,0.4543127845333632,original
0.23508364135855783,0.4777587325459255,0.46510208765397976,0.6544548493208978,0.6865557922561101,0.34419893411189134,original
0.1949169785715301,0.39612322927297566,0.18550078940878834,0.5310540882400788,0.6861666797639714,0.42214935385864033,original
0.2843101709481812,0.36214264973544885,0.12097707394322438,0.7786099406035514,0.2847457533970411,0.3113096357171296,original
0.5963461571488584,0.5794607385488132,0.24185510013704514,0.4363659208001829,0.5346466145051392,0.3652471194211863,original
0.22717915273966038,0.3047656531256602,0.05410546354668011,0.2772056584283684,0.3335691149546138,0.5163233491363759,original
0.328631966541424,0.27784230871487475,0.21671285616835906,0.6405735176266714,0.2741676692906033,0.5690763820918856,original
0.6246739622046098,0.4771875257107074,0.2952580195361039,0.3848302207382319,0.5126509067121906,0.2795368835544986,original
0.3956872266325263,0.46567411043787804,0.0638722662374378,0.431427330707169,0.3897010806963635,0.4445010238920158,original
0.3799562769502025,0.23563291466072378,0.15705855467317048,0.8142560678552031,0.08847042936665334,0.21102176171805934,original
0.5756360875573872,0.5014513172275044,0.4272684058682684,0.5451796690921129,0.4182626061487171,0.29730150591018945,original
0.5508963586407891,0.5156055402021127,0.10697290490795364,0.2273617662668565,0.5784805035789149,0.3205203296044587,original
0.9201624188040038,0.4557336776600295,0.18176900210351798,0.2620109933472043,0.4686930017212398,0.15947104564348671,original
0.3419935531440805,0.3953002147128324,0.6366338192291112,0.5763848928243885,0.43534495394403605,0.3641494461959113,original
0.4477960750825224,0.39467638316204673,0.3872950828921966,0.614006703954189,0.2994701099762861,0.3497405956735952,original
0.6404035891793338,0.6087856948572158,0.5831825177234801,0.48449448387463445,0.46836621822123375,0.20688898559066804,original
0.4885245105470463,0.4483433127050538,0.512660461871522,0.5645603002402956,0.24515489132143778,0.3642468317106055,original
0.34379665112707936,0.10138050040686336,0.16376931261839173,0.7148869490625583,0.0633963282625511,0.3532753874336179,original
0.250267647840929,0.4056305264616468,0.8300907470353531,0.3920754200203778,0.7140757779753002,0.2714206446823628,original
0.38061975780145574,0.47441458897680866,0.35981026125623616,0.5382792801459023,0.542206420031264,0.3122503784594246,original
0.30264577063453013,0.4186183268836742,0.5467037130199046,0.7434965918117209,0.1942607675055667,0.18173380223233554,original
0.39318204359071596,0.4873611838955168,0.3504501009595674,0.6173777441319548,0.40755156675149723,0.29928435948305543,original
0.2648647356368025,0.3475176375542857,0.3948114189684828,0.8312384589154073,0.4386522676904066,0.38065342069062064,original
0.566161442293149,0.43424036639530805,0.3038238767162737,0.3655312367745444,0.5233398618329689,0.3268904556494308,original
0.29722891527569884,0.3100356382016096,0.48056058254782236,0.7995479089118059,0.4247476966033071,0.3654331955621213,original
0.3337763297604499,0.07905768895811921,0.15078349146837872,0.8302907490848986,0.03192351968022561,0.21882492687102897,original
0.19209964381106556,0.38488363686656024,0.41029597666778617,0.6912891835851915,0.6233063313857135,0.40156404447989924,original
0.28233411674379477,0.4201002489601836,0.6739125766714872,0.40297595721717655,0.4780582802261565,0.3108886959951965,original
0.23197654299361267,0.34367685430729444,0.659948598242272,0.38276843239189684,0.6143894284676896,0.35347938962754877,original
0.3010305823223947,0.24475346005543125,0.33918116762109274,0.9181027567317308,0.2574954907035617,0.31185473372713685,original
0.31642740186097784,0.3326001541542243,0.4858012048873406,0.41318156860649347,0.42301168906394193,0.49897748196396463,original
0.2902424533490787,0.3656550085629877,0.6116927003010588,0.5762951322082634,0.4508401117358692,0.33463398851014425,original
0.38899980069701157,0.445591371757863,0.597059036307138,0.7073173585016428,0.5160736616507754,0.4150522485168939,original
0.2978805886564764,0.1348471965071269,0.19267262884471736,0.9046796123186348,0.0788367940222815,0.2218629713568161,original
0.4485911225231561,0.3763789268766758,0.4392820245909276,0.60524080828094,0.42372276317287033,0.3726595804101494,original
0.3527133914019178,0.3410015944473975,0.4197856922744605,0.683057529996353,0.09285381423311251,0.3220265581166184,original
0.29734845985156905,0.4096534075353666,0.48881581678798336,0.5850133501544096,0.08773951541608055,0.21161756908690196,original
0.2340604607352469,0.4351173101859819,0.6370227840468226,0.5641833407818541,0.8068385220689392,0.41439953746545866,original
0.2983202224272834,0.2989117103870057,0.5712007295111861,0.6648315792923372,0.5139418229546973,0.4162530864401191,original
0.3682494991845654,0.34252310751353726,0.11722803497131257,0.08730275422610878,0.7187415106521786,0.26213481978279535,original
0.3082619093020404,0.10976406258663435,0.17082365542470418,0.8720218317548784,0.04226740806558282,0.16837936473846865,original
0.3214768232813448,0.40138382820985863,0.41660821810470194,0.8223593097562178,0.19820352560729365,0.2508110826665294,original
0.572968342887649,0.5624798735419781,0.4588422229424239,0.3669674851290551,0.5306342976455755,0.14639599400848072,original
0.5783039416309009,0.49933808035780286,0.5121679542541588,0.5350180393976762,0.39068145945466964,0.3001785576265068,original
0.23416734916858659,0.3781189762842675,0.3629973285518462,0.8165812307409703,0.3815974205821886,0.3242604983378308,original
0.26298554413597075,0.3101713099749617,0.3419609135283117,0.8621671584155277,0.30884688025176826,0.3681622788772949,original
0.2834875702638863,0.24089763941808878,0.48928831422211044,0.5059836353033902,0.3588672214382769,0.4190235272608041,original
0.3368035637949512,0.16596858118888985,0.36037793286042813,0.8183781064486648,0.201458777472503,0.26092838342583025,original
0.42936716574218514,0.48369598716565493,0.4517458260336616,0.713865275454229,0.4182927641275701,0.37506499274574423,original
0.214786239584264,0.42378852598757827,0.2621537014298936,0.2688067377127531,0.7934191122192283,0.35091801424716984,original
0.3225035477095194,0.4076849184772242,0.6925438078668406,0.49773218263874996,0.5921737044357387,0.43058369012086445,original
0.3433192924600877,0.4654031571254979,0.5902940460493179,0.7594377804972524,0.3759187991143458,0.3143523692974846,original
0.2358859915161633,0.3540731488493332,0.5390071376040995,0.5981981439549727,0.6022332045279947,0.41101606702222765,original
0.34029535397232236,0.2740814774861533,0.3740717066531535,0.6916252115495746,0.06591421190466135,0.3137892897327146,original
0.29551632191888966,0.3282583850069576,0.4317631869269868,0.9065437094709042,0.35903469993283355,0.31186215721685934,original
0.282672016311714,0.30746637139958516,0.5808018225392596,0.6188858313021514,0.5254412792856036,0.4059850553362521,original
0.28408635338318183,0.31169773427654396,0.48305519605038516,0.6240507261586042,0.30052703465064623,0.34547977804200497,original
0.27953889895167827,0.4240195341160371,0.5814962805867282,0.4318531238938549,0.3559139765786114,0.22622546282099823,original
0.5627468649356727,0.4638123012460811,0.375618259975561,0.44496834662722706,0.5149205665754124,0.36136300159865,original
0.6723452609030871,0.5523466853836042,0.4737448934412254,0.4234544635649068,0.5293806901976748,0.213503745655092,original
0.27245844951567266,0.3895072591836079,0.6161816187401893,0.473421238383135,0.38928600620138953,0.36076280719952003,original
0.3138062124895742,0.3892826241879602,0.3364231700083039,0.7305393909410497,0.3745413981173437,0.3667446826583473,original
0.284192450198106,0.35251695320376236,0.5714249572926964,0.4310189493730463,0.40776906512188615,0.46825226517473284,original
0.2945316066096819,0.29603299229998004,0.43799243336502247,0.3866510732053231,0.6272513382535797,0.40621356348413395,original
0.2437398289888063,0.4959467111530731,0.6344784798818188,0.39651759039943624,0.3261703510558775,0.23580685621871433,original
0.2703181677827845,0.33383847606442607,0.5316314370486313,0.46220525692029546,0.3032042211344427,0.3588442526712883,original
0.37755721390641644,0.2524341894886032,0.45056544422464395,0.7035138916590306,0.24197750935873863,0.40566569496296634,original
0.29177776206955996,0.38147592876627723,0.3560569882266711,0.11920668991278227,0.5239648894832627,0.23673119972161344,original
0.32809573073980147,0.3724732525836158,0.5556479942628615,0.71186210761049,0.28935450214115865,0.2553814932915391,original
0.3084171764956227,0.2681694771268269,0.564392482205475,0.49524389179583417,0.3973985781834717,0.4435669587145233,original
0.4817726439927945,0.5736122045693639,0.5876241815074379,0.4524117065216522,0.4969314991467983,0.22765926888461,original
0.4563956580299393,0.3632363803697798,0.25933358824570124,0.39950889731540584,0.48718545480521536,0.38265417856713946,original
0.4389988554767724,0.3854883697681315,0.12997119076403457,0.11698511218455343,0.7415806472213681,0.19505395061942435,original
0.3545366341609423,0.2486594716904892,0.5304444142390402,0.5827901475435743,0.26686582696217187,0.45566094577468363,original
0.27982717493851905,0.2912436953408381,0.5762924397870886,0.5330290394828783,0.6018279322682308,0.4159285090411585,original
0.4292335409076448,0.4236780193807249,0.20996721938009966,0.18804495313707997,0.5535484463957099,0.20553160772313758,original
0.5061921288812413,0.4611899583316967,0.43315037271253687,0.4946293462268029,0.4420457861860893,0.3627697680423832,original
0.3200250610323892,0.3585782203764478,0.43635593014868257,0.8272265513683342,0.2364221029711929,0.2623601802657609,original
0.33459180169077046,0.2931614708855955,0.5463458180805042,0.554637572615568,0.2944468473960678,0.4620000711143133,original
0.4590728196109321,0.39482622694194014,0.26233634357093816,0.3736309227548328,0.5368153984251937,0.3588360120143652,original
0.41508711526504044,0.3113217068393559,0.49022667203467607,0.6100147140798385,0.23743817776383674,0.4457326845251544,original
0.37353649255756055,0.34933674269487514,0.4655632584704589,0.8063208286246042,0.32042430980427655,0.37542076131362956,original
0.3472189697086719,0.3026174704671668,0.45208725111674497,0.7082362192481649,0.18537625384603795,0.258384039430285,original
0.28082729888358354,0.3439995916207484,0.3487798196084768,0.8891947946840337,0.21061860203833802,0.27213106279503607,original
0.28727130188766126,0.27254445613930733,0.608708440635966,0.42982213288552945,0.5089615685966051,0.3238518107601807,original
0.18880988150379535,0.4001582759944222,0.35946504111107364,0.474982705655222,0.6788769623211648,0.44764280214652175,original
0.28775491602621195,0.2417548960099077,0.419427971138594,0.7959624527024043,0.4141000698607781,0.3721947388468985,original
0.3612647560242205,0.19216999388115602,0.30196329212568074,0.6959192250660052,0.15235697815245336,0.3575538396835338,original
0.2430338399256207,0.3377092030735384,0.5827593304075933,0.33510045260536103,0.534463855675818,0.3307205665498819,original
0.3001525370308786,0.4144489222908858,0.34513664793249055,0.8029482137770609,0.22381610443878888,0.2550595710709362,original
0.47206528847862256,0.4156837449815938,0.42530566987136587,0.6150666772089268,0.3557147137789104,0.4056905441901594,original
0.240886348195761,0.4472098533007182,0.5836171599234294,0.4223346382799352,0.3268985442356206,0.24442902198665611,original
0.3915604941520571,0.29504277246329713,0.4103027269884598,0.5818080089220966,0.16661124460001459,0.45538031910768384,original
0.5902208896551395,0.4702036147272573,0.4110239945316342,0.5134321176821077,0.4846521136542818,0.3570214215729807,original
0.5702782700456169,0.48873780889989793,0.4538024551754034,0.5190969876970786,0.4434536814058111,0.26940840860971177,original
0.30050217295226717,0.3280062630921229,0.3348345369262169,0.7989068782921259,0.278367113418115,0.4027982112126572,original
0.43955039516142247,0.411168989139973,0.25489837045712543,0.37657142084316647,0.5328125874438361,0.3114169839478045,original
0.2277405398821608,0.6320071664847128,0.7976692974648794,0.34572265691166537,0.3915083647004677,0.002676977973787964,original
0.31911760782667803,0.32512204875288664,0.5166372860378132,0.49740359198515155,0.27506188342936555,0.4909655894917365,original
0.45542683379199095,0.394853388583606,0.4091666561144186,0.6329464162353294,0.3479571410111042,0.33214559740680855,original
0.35240403292013217,0.49230880362682156,0.37488963047455404,0.6921514885147888,0.37270980868197656,0.2610043552137886,original
0.42850058089720233,0.32037710015293924,0.34286618073598435,0.627663073090857,0.2221250666936516,0.3881913426358584,original
0.39474124302209895,0.469019921722643,0.5725324149540764,0.6366301109705413,0.2590955303513841,0.2330866463077962,original
0.41166845880271336,0.3990189478698102,0.19931778377767378,0.3016547494177956,0.5841344589781223,0.27476874635613674,original
0.269042739603066,0.3233261371018167,0.5919294612717441,0.45934108133266605,0.4476457398505843,0.38706969840324273,original
0.2727277347409419,0.3556878306961891,0.4151265615532923,0.37226652268614635,0.38670843474313144,0.4000393173087088,original
0.25602446236139964,0.12227148006815242,0.1909695508422548,0.8727829751926865,0.1431620219916676,0.26039678930444665,original
0.2740907220835112,0.38781330527016583,0.6237133417407701,0.4358457977507385,0.4784018231682645,0.2936314717489038,original
0.25316340196363746,0.4225793306187736,0.6050748857673214,0.6083426926367324,0.6788452946430283,0.4162538614829506,original
0.3495396218061673,0.3579718795838531,0.4432337393588648,0.6992278131679054,0.18873530585972814,0.30422407001083146,original
0.3095247533642398,0.27345544039223646,0.4000381717908107,0.5280012320717602,0.16173225158866295,0.45549573775946456,original
0.23912819988406733,0.37883797553750176,0.42138916458453596,0.5281074916312822,0.7247471132894947,0.4350523088889057,original
0.31168246879362177,0.2576410625468898,0.6523286805261774,0.4748178780467798,0.49155309177562595,0.36031222462755197,original
0.315523152258189,0.2973115657768548,0.4954049925617975,0.7713698076832051,0.36134328923049314,0.344556431731957,original
0.21727471238296128,0.37830617698434504,0.45602068116240635,0.6769333031484165,0.5977180271771366,0.4231648762916282,original
0.3073704871084006,0.32508980556387623,0.3034703130475092,0.8376368756412191,0.18239364649220885,0.26770505308733894,original
0.36679756029700217,0.05441811974322874,0.3993542837721659,0.5227694610994711,0.2954411935483484,0.32155769230773046,original
0.31603097805144514,0.44518964656146387,0.7311490974079641,0.42329201802728056,0.4910000464172382,0.31785819719682135,original
0.3819707901360437,0.39905515468219244,0.385794457496227,0.7284636072924411,0.20172826018596396,0.18230094293075721,original
0.29854242069188225,0.13112086687027125,0.30423702462166363,0.7666145000286678,0.3362543498903372,0.3002915724393408,original
0.6289992006145019,0.4508465413058286,0.31980837571556164,0.3034440791428566,0.6049162331593695,0.30626292435922575,original
0.43585045004137046,0.4555991604248918,0.5545830654096211,0.6211757232149925,0.3155312951867709,0.33663334499895586,original
0.2530001496543238,0.2891673924931907,0.5180018714771556,0.4312454951729692,0.4610947257942025,0.38305897168169317,original
0.3376217104891987,0.3752208518090602,0.4025211477619397,0.8062754219408246,0.33187289881574994,0.3441292205985933,original
0.5138922155523653,0.34050988995954923,0.14253052093692936,0.19374698768186294,0.6054330656959735,0.29208609407555985,original
0.3846882382295449,0.13300125659034256,0.45844070967328177,0.6302591434677717,0.27852615266904,0.4578499139576048,original
0.1512180327957357,0.4547907816347283,0.38179970785066225,0.6437822824954252,0.7107539269299079,0.4208068037159886,original
0.5785066041895305,0.5876980995027588,0.5997953567716817,0.5431829631117687,0.5327639432250645,0.28047862479379837,original
0.4170155943112219,0.5405525505884994,0.619022510762021,0.6063012737993254,0.2886099221236254,0.24491969813491496,original
0.3884393649023166,0.2907071922370025,0.5933980636460956,0.6300397336435668,0.3788374022729604,0.4380091114868287,original
0.2770251033993283,0.4270369801626622,0.5590892472369364,0.4483379756018619,0.3344623833453261,0.33447608043739835,original
0.33803186083400466,0.12602445121894312,0.37324968540321135,0.7580981484310647,0.24218562933565882,0.3353391146578506,original
0.30168594645434954,0.40685871513119737,0.4998922299125962,0.8319257078665702,0.3147328975455709,0.28986857678146394,original
0.3657702524936421,0.4216437964437643,0.09557693143319784,0.07982988704814731,0.7498220677418084,0.1671695368317781,original
0.32769876853736085,0.5510286005468001,0.6847514963581073,0.5325792578292279,0.35623975274134434,0.2626344305819987,original
0.3265134030767472,0.21020086870443355,0.46637814785102105,0.5147965222196629,0.3246480991369475,0.4655620154184919,original
0.3450439767006515,0.4214546943245002,0.36319726215071646,0.7180362271884633,0.26268638680543965,0.2085727056165616,original
0.31943360120193964,0.3057023639081381,0.5303884198071326,0.6396232153621647,0.33385664205133614,0.3868051647689474,original
0.3180664235191103,0.396288501611474,0.5793392417925648,0.5397745441768931,0.3060929105705492,0.3399826064435017,original
0.24447933217997111,0.3701700764243839,0.5160603325179662,0.6640267161217709,0.6981329346491549,0.42897934649321995,original
0.1795266098328142,0.3577278536072771,0.46168821435009855,0.30398730427446874,0.5861058544036035,0.42458324050989904,original
0.2673128506987916,0.2791343498402654,0.610000081600605,0.5015630351763722,0.5640905677764554,0.3275067351117641,original
0.24015658623588293,0.2721430669679131,0.28773561606437,0.19000960578865494,0.6119348144968352,0.37852308720745154,original
0.2719296824408592,0.4860031197077701,0.3102638930758526,0.23308087920332726,0.995505032567927,0.26189339096702247,original
0.2874900283227596,0.3728797032019213,0.6585507422781107,0.4363030033270634,0.4948078253881408,0.31611999839527266,original
0.40278118847466,0.5420960388679245,0.5028216537826853,0.6744906507238131,0.29027044336078506,0.04648779796689817,original
0.7228244385707313,0.5273096219863815,0.4219736520459656,0.3565917600622929,0.5959145185301316,0.20586277636697006,original
0.2501400446309858,0.3668344534479665,0.4533798102822625,0.7299715889573553,0.6048876138792603,0.4167591956428274,original
0.2991462472958564,0.33546228728266314,0.5848798261089454,0.4477104437584988,0.391289507078392,0.29285851599146856,original
0.3025576184335854,0.3449620159398804,0.18236313666289478,0.31619324415037203,0.4778105603938504,0.32884522540819333,original
0.6241484910477637,0.4300367335317919,0.16914613643766097,0.11094325951888595,0.6216236077408902,0.12162336481205804,original
0.3601596879573687,0.3339947211361661,0.4287180206379919,0.7881267660571964,0.2530877818807376,0.27733538835251065,original
0.2438910541537438,0.47253082482944997,0.5632954986664156,0.4597976578966306,0.18551746215062942,0.23348592670815507,original
0.5618736337395174,0.4728236082173544,0.5136993426432488,0.5342629452349211,0.4170235930666462,0.33862751692006643,original
0.37160743625826764,0.5517217577062917,0.5828271892439784,0.6268147742732524,0.3371498253512619,0.2510078071260424,original
0.49346665561297276,0.5593645766414854,0.6001836851672746,0.5423960828458215,0.3941296916625218,0.24463888244653156,original
0.16823444062145135,0.5248531876493033,0.45846440180150067,0.6297065918212702,0.8526791719423172,0.40964030028623305,original
0.4263379566613494,0.408623933338218,0.4854154685539538,0.6419309049906496,0.5275377965520008,0.4432158280393063,original
0.126324023718908,0.38481263058756965,0.25627590003066414,0.7706390722317751,0.425852024004291,0.37858164351139806,original
0.7202100589721947,0.46877912805645716,0.26891433934901043,0.2422543008575549,0.5738186059255972,0.19327782910713143,original
0.4850233406717924,0.4387114965378372,0.5290934783730779,0.6334790538458771,0.17149820686802292,0.49439423344380534,original
0.2595900557402483,0.30302989961684534,0.6360317574066433,0.409282397959951,0.5409539748247326,0.3473752630900325,original
0.28426096282460206,0.4252830736343363,0.5610801546010388,0.6768105652172535,0.4615177301142859,0.3515529840742665,original
0.2985808717777769,0.24214490510254247,0.5139816168791269,0.5686540099748912,0.38923739943989555,0.4063582217074622,original
0.25728351792249315,0.33260424530374993,0.6739034980290062,0.38628299465996874,0.5955235837292188,0.3211552558689075,original
0.44618335113879826,0.459370247427513,0.6821761223899548,0.5716979891209789,0.3890554591124657,0.4047412243782319,original
0.2572544994763296,0.28274540525750474,0.36507903729303703,0.8427779271573645,0.3912250694258797,0.34010538444896204,original
0.33586524275636204,0.24796516379462802,0.5341857265609766,0.6591380404690592,0.41060477199386225,0.4554239937167212,original
0.5220941127401643,0.4566230027008466,0.43083671320227046,0.5550877468477244,0.369606106047109,0.3047988936846046,original
0.3029828966465647,0.14453714606888385,0.21567326581458596,0.7747706988496121,0.08328403219083758,0.22793779437730377,original
0.6904668583206277,0.4727412310667412,0.32563586596227345,0.2968842149944188,0.5607739004337867,0.2232501915484866,original
0.42809408096407886,0.4971780044631885,0.5353130225295697,0.4546493002975849,0.35006744045219007,0.2857536779698103,original
0.19158847155365302,0.43447817263654376,0.42887230248301145,0.7169497673183491,0.6163275738978122,0.41440928852832787,original
0.25423396676240706,0.31074190037167315,0.5493613241956675,0.47309629148888077,0.4488431197303249,0.4474232762136914,original
0.3492356719114862,0.366183499934327,0.4699082489892338,0.8041298837726711,0.2287196932775119,0.21649418045576613,original
0.2101307855462119,0.41574006837976835,0.6450134914462433,0.4497094601920869,0.7624179675964505,0.40338087086447694,original
0.3155628920393161,0.14965142482261456,0.33889774263548866,0.68597964418504,0.1943191509383208,0.25941691229799735,original
0.31032801031745605,0.09320722185876579,0.34121471513960927,0.673022687588481,0.2752872581917484,0.3495728200678283,original
0.23574370052773114,0.3950752251781956,0.4560355661843715,0.7045401644715156,0.6513013076861585,0.42542669162578833,original
0.25279410401145813,0.38464484313505154,0.5070601717122596,0.4109974023287677,0.3182214376960375,0.44389815807010485,original
0.27333717195212875,0.3472577392632069,0.6755325554110032,0.41347015785600627,0.5327577901613181,0.35571990789114044,original
0.5110251966719087,0.5576751441993849,0.5689480828483784,0.5393200206145045,0.37281616873249246,0.1967941358897206,original
