AFP,Input,Output,Enquiry,File,Interface,Added,PDR_AFP,PDR_UFP,NPDU_UFP,Resource,Duration,N_effort,Generated_Var_2,Generated_Var_3,Generated_Var_5,Generated_Var_6,Generated_Var_7,Generated_Var_8,Generated_Var_9,Generated_Var_10,Generated_Var_11,Generated_Var_12,Generated_Var_13,Effort
0.0,0.0,0.0040733197556008,0.0,0.0,0.0,0.0003681885125184,0.3149700598802395,0.2450674974039459,0.2177942539388322,0.0,0.0120481927710843,0.0038102914506585,0.73001426,0.13210362,0.13346282,0.17246096,0.8060987,0.13303874,0.870907,0.8702654,0.8690719,0.86916864,0.13264722,0.0039015276404
0.0110800159917756,0.0022330923011484,0.0680244399185336,0.0031512605042016,0.0033840947546531,0.0,0.01480117820324,0.0706586826347305,0.0623052959501557,0.0667284522706209,0.0,0.0481927710843373,0.027276557548224,0.70579463,0.16413304,0.16707154,0.20246497,0.77447945,0.16654046,0.8383987,0.8375957,0.83610153,0.8362229,0.1660504,0.0226398505330256
0.0087383631275344,0.0068056146320714,0.0146639511201629,0.009453781512605,0.0094754653130287,0.0127226463104325,0.011561119293078,0.1257485029940119,0.1131879543094496,0.1000926784059314,0.0,0.0843373493975903,0.0315631354302148,0.7025042,0.17727938,0.18059555,0.21600264,0.7599078,0.17865983,0.8254241,0.82438445,0.8227462,0.82354736,0.17766431,0.0316518298714144
0.0099377463019018,0.0063802637175669,0.0085539714867617,0.0304621848739495,0.0240270727580372,0.0,0.0133284241531664,0.0958083832335329,0.0841121495327102,0.0898980537534754,0.0,0.0602409638554216,0.0328454450530326,0.6991489,0.17728995,0.1807428,0.21539734,0.76069945,0.17949226,0.825228,0.824274,0.8226461,0.8231099,0.17873044,0.0272557423892735
0.0028556742246844,0.0038281582305401,0.0085539714867617,0.0,0.0,0.0,0.000441826215022,0.1317365269461078,0.1183800623052959,0.1269694161260426,0.0,0.0843373493975903,0.0141603619776878,0.7024406,0.16870506,0.17186476,0.20676677,0.7699409,0.17129755,0.8337639,0.8329352,0.8313979,0.831533,0.17078628,0.0117412169835513
0.0230167342509566,0.021054870267971,0.0057026476578411,0.1039915966386554,0.0307952622673434,0.0063613231552162,0.0303387334315169,0.1664670658682634,0.1443406022845275,0.1278962001853568,0.0,0.2289156626506024,0.1068530289985161,0.6204537,0.27699885,0.28550234,0.30819458,0.6630585,0.28459492,0.72384566,0.7224733,0.71992004,0.72012717,0.28375697,0.1069348280030772
0.0193614712433605,0.021054870267971,0.0057026476578411,0.0346638655462184,0.0260575296108291,0.0,0.0007363770250368,0.029940119760479,0.02803738317757,0.0296570898980537,0.0,0.0240963855421686,0.0209016468519298,0.64843,0.18621877,0.19189976,0.2156779,0.7624211,0.19961922,0.81373024,0.8138574,0.8122833,0.80832493,0.20190427,0.0173462285232809
0.1439259809240961,0.0589111016588685,0.2089613034623217,0.0693277310924369,0.237901861252115,0.1399491094147582,0.1513991163475699,0.0215568862275449,0.023883696780893,0.0203892493049119,0.0538586394109899,0.144578313253012,0.0971257945739984,0.5966977,0.30841577,0.31846818,0.3376248,0.632044,0.31745622,0.691959,0.69042826,0.6875802,0.6878112,0.31652138,0.0972084844488405
0.013764349762979,0.0029774564015312,0.0374745417515274,0.0598739495798319,0.0,0.0190839694656488,0.0120765832106038,0.081437125748503,0.0861889927310488,0.0759962928637627,0.0538586394109899,0.0843373493975903,0.0319478283170602,0.6801815,0.1980076,0.20261626,0.23419757,0.7410383,0.20197235,0.80401766,0.80304384,0.8012319,0.801379,0.20137759,0.0320364875261017
0.0112513564452567,0.0,0.0810590631364562,0.0,0.0,0.0031806615776081,0.0073637702503681,0.0083832335329341,0.0072689511941848,0.0074142724745134,0.0,0.0481927710843373,0.0039385224129403,0.57417226,0.17000963,0.17840926,0.18458804,0.7991539,0.20389228,0.82538974,0.8278142,0.8266633,0.81397736,0.21227589,0.0032604315492544
0.0347249985721628,0.0195661420672054,0.055397148676171,0.1081932773109243,0.0450084602368866,0.0,0.027761413843888,0.0574850299401197,0.0560747663551401,0.0593141797961075,0.0,0.072289156626506,0.0689149828720071,0.64698744,0.24190654,0.24867958,0.2753207,0.69770145,0.24788949,0.7594625,0.7582671,0.7560432,0.75622374,0.24715963,0.0571857713301828
0.0093666114569649,0.0,0.0317718940936863,0.0105042016806722,0.0057529610829103,0.0458015267175572,0.0130338733431516,0.6,0.5077881619937695,0.545875810936052,0.0,0.1325301204819277,0.1917968821557456,0.7260536,0.13734226,0.13895975,0.17736843,0.800927,0.13851827,0.86559,0.864922,0.8636793,0.8637801,0.13811031,0.1591750009158515
0.0158204352047518,0.0047851977881752,0.0635437881873727,0.0283613445378151,0.0125211505922165,0.0,0.0195139911634757,0.0574850299401197,0.0539979231568016,0.0472659870250231,0.0,0.0602409638554216,0.0262507098499697,0.68423355,0.19264843,0.19699277,0.22917736,0.7463292,0.1963668,0.80945694,0.8085102,0.8067484,0.8068914,0.19578867,0.0263398908304941
0.0024558798332286,0.0013823904721395,0.0069246435845213,0.0063025210084033,0.0033840947546531,0.0031806615776081,0.0014727540500736,0.3089820359281437,0.2731048805815161,0.293790546802595,0.0,0.0120481927710843,0.029401527780322,0.7323747,0.1289805,0.13018586,0.16953528,0.8091816,0.12977223,0.87407655,0.87345093,0.8722867,0.8723811,0.12939034,0.0243982855258819
0.0020560854417728,0.0006380263717566,0.0114052953156822,0.0,0.0,0.0159033078880407,0.0043446244477172,0.0706586826347305,0.0467289719626168,0.0407784986098239,0.0538586394109899,0.072289156626506,0.0045796772243492,0.7020366,0.16910335,0.17228696,0.2071211,0.7695727,0.1717393,0.8333542,0.832526,0.8309853,0.83111036,0.17123379,0.0046708429497747
0.0054257810269004,0.0031901318587834,0.0028513238289205,0.0504201680672268,0.0050761421319796,0.0,0.0,0.2634730538922156,0.2377985462097611,0.2557924003707136,0.0,0.0481927710843373,0.0506512301013024,0.70170677,0.16954033,0.1727453,0.2075305,0.7691412,0.17219642,0.8329105,0.83208025,0.8305354,0.83066064,0.17168963,0.0420375865479723
0.0260437489291221,0.0248830284985112,0.0179226069246435,0.1092436974789916,0.0399323181049069,0.0,0.0317378497790868,0.1005988023952095,0.0809968847352024,0.0871177015755329,0.0,0.144578313253012,0.0889006942790672,0.6347081,0.25814646,0.26572046,0.29053378,0.6816695,0.26487595,0.74297976,0.7417026,0.7393263,0.73951894,0.2640961,0.0737810015752646
0.1219944028785196,0.0916631220757124,0.0256619144602851,0.5157563025210085,0.1752961082910321,0.1908396946564885,0.1645066273932253,0.0095808383233532,0.0083073727933541,0.0064874884151992,1.0,1.0,0.0433970213779332,0.3157466,0.6799755,0.70834786,0.68569076,0.26524216,0.7060968,0.31484494,0.31144008,0.30510533,0.30561927,0.7040179,0.0434846320108436
0.0156490947512707,0.0021267545725223,0.0509164969450101,0.0409663865546218,0.0307952622673434,0.0108142493638676,0.0215022091310751,0.2359281437125748,0.1973001038421599,0.17516218721038,0.0,0.144578313253012,0.1029328252944732,0.6665033,0.21609728,0.22159804,0.25114372,0.7231804,0.2208939,0.7856576,0.78459245,0.7826107,0.7827715,0.22024329,0.1030149833315016
0.0057113484493688,0.0,0.0342158859470468,0.0,0.0057529610829103,0.0031806615776081,0.003460972017673,0.1640718562874251,0.146417445482866,0.1566265060240964,0.0,0.0120481927710843,0.0330835882686988,0.71908337,0.14655875,0.14863077,0.186002,0.79182863,0.14815848,0.8562357,0.85552126,0.8541922,0.85429996,0.14772221,0.027457229732205
0.008624136158547,0.0,0.0085539714867617,0.0756302521008403,0.0084602368866328,0.0254452926208651,0.0054491899852724,0.0323353293413173,0.02803738317757,0.0296570898980537,0.0,0.0120481927710843,0.0099653776401839,0.6564864,0.19559576,0.20112315,0.22724688,0.74953455,0.20571095,0.8050522,0.8047439,0.80303454,0.800609,0.20690784,0.0082609810601897
0.0031983551316465,0.0,0.0260692464358452,0.0,0.0,0.0,0.0039764359351988,0.0886227544910179,0.0789200415368639,0.0843373493975903,0.0,0.0120481927710843,0.0105332576160032,0.713202,0.15433702,0.15679248,0.19328828,0.78415006,0.15629424,0.84834117,0.8475876,0.8461854,0.8462992,0.155834,0.008737223870755
0.0203895139642469,0.0170140365801786,0.0109979633401221,0.1008403361344537,0.0243654822335025,0.0,0.0191458026509572,0.2730538922155688,0.2450674974039459,0.2622798887859129,0.0,0.108433734939759,0.1863745443221161,0.67142034,0.2095929,0.21477295,0.2450504,0.7296013,0.21409042,0.7922592,0.7912268,0.78930616,0.789462,0.2134601,0.1546690112466571
0.0030841281626592,0.00191407911527,0.0040733197556008,0.0031512605042016,0.0094754653130287,0.0,0.0011782032400589,0.1437125748502994,0.1339563862928348,0.1436515291936979,0.0,0.0240963855421686,0.0165967502610416,0.7133768,0.15480645,0.15726362,0.19382541,0.78355986,0.15665545,0.84789395,0.84712446,0.8457162,0.8458836,0.15615687,0.0137744074440414
0.0171340453481066,0.0133985538068906,0.005295315682281,0.0619747899159663,0.0517766497461928,0.0190839694656488,0.0280559646539028,0.097005988023952,0.067497403946002,0.0593141797961075,1.0,0.0783132530120482,0.0470058070307204,0.8527231,0.0521777,0.04706418,0.1090381,0.87007785,0.034158986,0.955477,0.9536437,0.9530051,0.9593144,0.029659495,0.0470930871524343
0.034325204180707,0.0145682688217779,0.0708757637474541,0.1228991596638655,0.049746192893401,0.0,0.042341678939617,0.0155688622754491,0.0145379023883696,0.0120481927710843,0.0,0.0240963855421686,0.0168348934767077,0.6432215,0.24688716,0.25390592,0.2799866,0.6927846,0.253099,0.7544074,0.753187,0.7509163,0.75110054,0.25235367,0.0169249368062424
0.03158375692501,0.0175457252233092,0.0509164969450101,0.0976890756302521,0.0402707275803722,0.0,0.0369661266568483,0.1185628742514969,0.1152647975077881,0.1019462465245597,0.3721851018175375,0.144578313253012,0.1043433658795728,0.68453157,0.19225332,0.19657831,0.2288073,0.74671906,0.19595368,0.809858,0.80891305,0.8071551,0.8072977,0.19537696,0.1044253947320218
0.0083956822205722,0.0022330923011484,0.015478615071283,0.0409663865546218,0.0023688663282571,0.0260814249363867,0.0107511045655375,0.1532934131736527,0.142263759086189,0.1519925857275255,0.0,0.036144578313253,0.0444595064939823,0.69666123,0.17621195,0.17974588,0.21378039,0.76255476,0.17917484,0.8261391,0.8252752,0.8236678,0.8237981,0.17864741,0.0368905007876323
0.0037694899765834,0.0031901318587834,0.0020366598778004,0.0199579831932773,0.0071065989847715,0.0,0.0029455081001472,0.5832335329341317,0.505711318795431,0.5440222428174236,0.0,0.0843373493975903,0.080584000439649,0.7193841,0.14616174,0.14821404,0.18563007,0.79222023,0.14774302,0.8566387,0.8559263,0.8546009,0.85470843,0.14730799,0.0668754808220683
0.0072534125306984,0.0044661846022968,0.0260692464358452,0.0,0.0071065989847715,0.0,0.0,0.0467065868263473,0.043613707165109,0.0463392029657089,0.0,0.0120481927710843,0.0120170730366923,0.72241217,0.17621234,0.17869927,0.2185148,0.75638396,0.1728569,0.8275651,0.82604164,0.8243537,0.8270779,0.17052923,0.0099644649595193
0.0049688731509509,0.0013823904721395,0.0228105906313645,0.0,0.0033840947546531,0.0254452926208651,0.0087628865979381,0.148502994011976,0.1038421599169262,0.3493975903614458,0.0538586394109899,0.0843373493975903,0.0824158713293887,0.7221274,0.14253367,0.14440736,0.1822317,0.79580194,0.14394823,0.860321,0.8596268,0.8583353,0.8584402,0.14352463,0.0219254863171777
0.0039408304300645,0.0025521054870267,0.0097759674134419,0.009453781512605,0.0071065989847715,0.0,0.0057437407952871,0.1461077844311377,0.12668743509865,0.1251158480074143,0.0,0.036144578313253,0.0192896004689589,0.7016061,0.16967359,0.17288521,0.20765522,0.76900953,0.1723357,0.8327754,0.83194435,0.8303983,0.8305237,0.17182842,0.0174011796168077
0.0023987663487349,0.0044661846022968,0.0,0.0147058823529411,0.0,0.0,0.0014727540500736,0.0874251497005988,0.0685358255451713,0.0732159406858202,0.0,0.1325301204819277,0.0079686383703676,0.66498923,0.21809937,0.22369863,0.25301877,0.7212039,0.22298771,0.7836256,0.78255033,0.7805499,0.7807121,0.22233143,0.0066124482543869
0.0618539037066651,0.0378562313908974,0.0342158859470468,0.1785714285714285,0.2263959390862944,0.0133587786259541,0.0957290132547864,0.0443113772455089,0.0321910695742471,0.0342910101946246,0.0,0.144578313253012,0.0968876513583322,0.580565,0.32975203,0.34085628,0.35761195,0.61098075,0.3397731,0.670304,0.66866547,0.66561717,0.6658645,0.33877268,0.0804117668608272
0.0071391855617111,0.0044661846022968,0.0044806517311608,0.0336134453781512,0.0118443316412859,0.0089058524173027,0.0098674521354933,0.0215568862275449,0.0186915887850467,0.0203892493049119,0.0,0.0843373493975903,0.0057520745937826,0.662234,0.21405852,0.2196948,0.2481656,0.72658545,0.22018686,0.787405,0.78649896,0.78455466,0.7841285,0.21994907,0.0047624281056526
0.0037694899765834,0.0025521054870267,0.0036659877800407,0.0,0.0121827411167512,0.0,0.0,0.0455089820359281,0.0425752855659397,0.0454124189063948,0.0,0.0481927710843373,0.0061550861895253,0.69556445,0.1837256,0.1874438,0.22166146,0.7540392,0.18590932,0.818767,0.8177478,0.8160554,0.8166533,0.18503824,0.0051104516979887
0.0045119652750014,0.00191407911527,0.0081466395112016,0.0,0.0145516074450084,0.0,0.0026509572901325,0.0143712574850299,0.0134994807892004,0.0139017608897126,0.0,0.072289156626506,0.0022715199032772,0.5902295,0.1924906,0.20065427,0.2117248,0.76904,0.2192961,0.8044038,0.8058682,0.8044029,0.79506385,0.22529931,0.0018866542110854
0.1758524187560683,0.1128243300723096,0.4109979633401222,0.8109243697478992,0.0815566835871404,0.0031806615776081,0.0400589101620029,0.0131736526946107,0.0114226375908618,0.0092678405931417,0.0,0.0843373493975903,0.0775797321804759,0.23441269,0.787541,0.82121694,0.78645444,0.15905358,0.8186073,0.2056713,0.20172392,0.19437987,0.19497566,0.81619686,0.0776642121844891
