ID,AFP,Input,Output,Enquiry,File,Interface,Added,Changed,Deleted,PDR_AFP,PDR_UFP,NPDR_AFP,NPDU_UFP,Resource,Dev.Type,Duration,N_effort,MI_N_effort_AFP,MI_N_effort_PDR_AFP,MI_N_effort_Added,MI_N_effort_NPDU_UFP,MI_N_effort_PDR_UFP,MI_N_effort_Input,MI_N_effort_NPDR_AFP,MI_N_effort_Enquiry,MI_AFP_PDR_AFP,Effort
0.8685772,0.35457906,0.589507,0.3081748,0.29139772,0.4118976,0.0,0.17181529,0.8542098,0.6216125,0.012408502,0.0,0.009963226,0.0,0.019166272,0.8259645,0.31714988,0.061310124,0.25616926,0.022797521,0.45601606,0.05513526,0.03655441,0.49123234,0.043728143,0.1331756,0.093913786,0.06640913
0.5408722,0.15648037,0.18792805,0.3314253,0.22016676,0.19154845,0.21217918,0.24408606,0.22110546,0.70531183,0.2038043,0.1915494,0.19690719,0.20250916,0.020394916,0.7479998,0.3622116,0.08999258,0.13038228,0.06326087,0.60937744,0.06643724,0.025531486,0.19794458,0.045165487,0.1525854,0.10466147,0.103931874
0.1488434,0.471964,0.4082738,0.33399028,0.35431674,0.5068188,0.7448482,0.42528117,0.35986525,0.7471255,0.44275305,0.40031528,0.46821222,0.44035745,0.029100582,0.89082885,0.47743863,0.52910197,0.46582955,0.27361494,0.76787955,0.29436612,0.24907543,0.39984313,0.2863312,0.38823074,0.4852614,0.50591546
0.47954956,0.5342336,0.4414884,0.4143192,0.60648274,0.5808469,0.20605218,0.45960408,0.37308878,0.49198627,0.085287526,0.086773865,0.061157703,0.07123096,0.42352498,0.61840475,0.67395633,0.19586794,0.31894475,0.015260052,0.67923075,0.106760986,0.035631634,0.64142466,0.060681418,0.3425564,0.21593378,0.20725508
0.28472725,0.1188665,0.21913648,0.2829642,0.16103108,0.15333326,0.27148533,0.24624583,0.15892124,0.5432873,0.2342242,0.20878358,0.20659474,0.20007704,0.019124774,0.786575,0.466367,0.07046979,0.20310435,0.06064821,0.5570284,0.09664201,0.04408554,0.28207868,0.07300522,0.14950615,0.10244979,0.095570296
0.36966422,0.1248731,0.17360204,0.24680394,0.18373734,0.26582164,0.27518165,0.22506157,0.21202582,0.6316399,0.05475924,0.057921223,0.054539636,0.07340643,0.025554989,0.739675,0.337434,0.035405464,0.063520625,0.03282466,0.56477916,0.06405581,0.0059873057,0.23760812,0.029064763,0.13536367,0.056996137,0.047893405
0.7072846,0.18747935,0.27182138,0.12556209,0.23178622,0.4307378,0.43837905,0.3476686,0.08229794,0.65462255,0.16401923,0.14271203,0.13808309,0.13788503,0.01602185,0.8062992,0.35199517,0.062793866,0.20309982,0.0890452,0.66036475,0.06957854,0.034759816,0.28856757,0.054740727,0.13523798,0.095341735,0.09596238
0.20550433,0.10022348,0.22585183,0.23286024,0.16842663,0.19928968,0.22363557,0.1620915,0.3328812,0.61309004,0.28700176,0.27388638,0.28014955,0.2804869,0.018748313,0.79235816,0.20852809,0.095176965,0.18814114,0.06461179,0.5261477,0.09338474,0.0565579,0.24421842,0.084563226,0.15583932,0.11149911,0.102047555
0.35784474,0.1762893,0.24473387,0.2646752,0.19847417,0.21851811,0.29904568,0.22165117,0.29363117,0.7526176,0.05950746,0.06568585,0.045918435,0.07457121,0.003474312,0.7199315,0.3396104,0.029990029,0.11331686,0.06579623,0.53086674,0.064444,0.024908513,0.2618184,0.019545274,0.12597193,0.0531526,0.061394706
0.38523403,0.10356054,0.17167495,0.22073983,0.19660702,0.2614256,0.26669332,0.25263214,0.12732679,0.66498095,0.06607157,0.06849106,0.064067975,0.08133671,0.020789757,0.74402887,0.31380644,0.029810198,0.06988362,0.038657725,0.5476376,0.060880832,0.011804439,0.21479832,0.022383189,0.13300508,0.051626712,0.04516072
0.5162782,0.15121666,0.0515439,0.2841668,0.3885535,0.17252007,0.54318553,0.29514164,0.047242448,0.72049975,0.056966968,0.058060333,0.035067417,0.05219848,0.037529126,0.7157465,0.2444521,0.047616698,0.4045601,0.006566424,0.7021253,0.12853467,0.022063468,0.5569396,0.084560804,0.22541973,0.07207061,0.07083861
0.5518846,0.15593989,0.26957414,0.2628786,0.22551015,0.1382269,0.1650164,0.1960477,0.3381574,0.7848697,0.14858887,0.16048424,0.14098172,0.16837832,0.009968009,0.7617574,0.22419994,0.09407926,0.16779062,0.044010416,0.6287432,0.045191657,0.007891708,0.20300184,0.008427607,0.15258794,0.10767256,0.1118778
0.45755038,0.57466507,0.620142,0.42551163,0.38063946,0.61674047,0.26773298,0.64278436,0.16374165,0.50676936,0.056729414,0.07907479,0.045619346,0.07601181,0.024000112,0.8655269,0.12241499,0.16594206,0.3850345,0.048932366,0.68698496,0.024870064,0.013806172,0.6435003,0.026352812,0.19720036,0.17398587,0.16578086
0.24872221,0.18633479,0.2269444,0.33925965,0.15347323,0.20219424,0.29582506,0.17509276,0.40914148,0.573425,0.09250276,0.08973577,0.071827926,0.09087627,0.019132016,0.7302571,0.36494383,0.04945026,0.1479539,0.05080409,0.6063139,0.078299955,0.015379237,0.33788365,0.050565444,0.13478108,0.08154796,0.07533052
0.3616773,0.2914364,0.31201565,0.34526378,0.3233887,0.35929453,0.3122759,0.44280982,0.07884445,0.52464247,0.1005986,0.10120777,0.087087795,0.099314004,0.020021306,0.7964843,0.24971595,0.09107966,0.23718926,0.047285665,0.6239903,0.056122974,0.016894465,0.41895664,0.03910999,0.17655729,0.111741014,0.10596107
0.56216025,0.10950054,0.20997658,0.16875698,0.19163185,0.23571992,0.37235796,0.26386788,0.10960616,0.6680142,0.11009073,0.098807655,0.100397676,0.109924614,0.026330074,0.78576416,0.28124657,0.02952078,0.11914247,0.05398505,0.6107621,0.061405025,0.014666662,0.25442362,0.043225758,0.13070321,0.051446505,0.046659708
0.4017527,0.25808147,0.3288396,0.32580334,0.17664038,0.3763098,0.2508716,0.34139326,0.23012102,0.6235511,0.046563126,0.05761929,0.036341503,0.06280923,0.026833288,0.775267,0.26784477,0.067956805,0.15276383,0.037707157,0.6034117,0.04030372,0.007168573,0.35475972,0.020766651,0.13088769,0.093728766,0.079348594
0.39850527,0.14272399,0.24959931,0.26007122,0.16406861,0.14421389,0.2738397,0.20536317,0.23420107,0.73413765,0.21053168,0.18826936,0.18742417,0.18845358,0.014428232,0.78351617,0.5955438,0.08421793,0.087390825,0.06542875,0.5363292,0.10600768,0.035433397,0.3885225,0.06681372,0.15237774,0.109431304,0.10841081
0.3677401,0.11942235,0.19148916,0.24500772,0.20693892,0.21951523,0.27729428,0.24296862,0.17505649,0.54264265,0.2991691,0.27112895,0.29126954,0.27885938,0.023428496,0.7908999,0.3711778,0.084223025,0.13341637,0.06603725,0.50844294,0.09255601,0.05440963,0.19036306,0.08087507,0.1609733,0.102675594,0.09386344
0.439791,0.56804055,0.6716123,0.1708756,0.7185671,0.65759706,0.14389043,0.5422963,0.29793116,0.26078022,0.08372186,0.10657517,0.06936297,0.08622722,0.014727502,0.66839004,0.33989847,0.22464168,0.5428281,0.0,0.6870439,0.10150799,0.039760493,0.7960698,0.04013837,0.3940451,0.23763749,0.2291463
0.53544843,0.13433842,0.18463624,0.2490759,0.1732161,0.28218794,0.32376903,0.26255426,0.123824745,0.6145258,0.1448754,0.13803138,0.13648988,0.14976461,0.019275997,0.7499893,0.20116274,0.077136785,0.16180347,0.061070137,0.64007497,0.10502307,0.040470857,0.2690132,0.061596215,0.15546976,0.08958357,0.08492643
0.25946715,0.12525472,0.210064,0.2804671,0.16521545,0.20909527,0.25414562,0.21838418,0.24266186,0.5795109,0.1496658,0.14287047,0.13204853,0.14163159,0.019662594,0.75959367,0.28970933,0.053310424,0.16009869,0.050063845,0.5791503,0.075460285,0.025795238,0.28304592,0.05033707,0.13861293,0.08312144,0.0735652
0.057269514,0.12340145,0.29391995,0.38952875,0.10240121,0.0,0.22102526,0.23503318,0.21358225,0.4553327,0.31024662,0.28163496,0.24394834,0.23567215,0.004677722,0.80769014,0.3025103,0.08171807,0.4193728,0.073296286,0.63063306,0.10602927,0.05961154,0.400648,0.08513791,0.14897919,0.13505377,0.12873195
0.58394396,0.15277402,0.21888855,0.22047682,0.22558486,0.33566022,0.25250438,0.2840847,0.14726515,0.63601774,0.1524499,0.15907751,0.14367743,0.158272,0.029329397,0.74698514,0.2914169,0.11493778,0.18112537,0.060826235,0.6149984,0.08106464,0.0381424,0.2656299,0.05969228,0.1793949,0.14282957,0.1282834
0.42542633,0.13145357,0.21876177,0.24554133,0.18588437,0.18508446,0.27883703,0.24239571,0.17409205,0.61591196,0.2309615,0.20439081,0.2128745,0.20701022,0.02108896,0.78145474,0.57047254,0.083967775,0.14582941,0.06534693,0.5533461,0.096422866,0.04189011,0.25305212,0.07120741,0.15180925,0.10681416,0.10380107
0.1789564,0.15270777,0.23146762,0.342377,0.15484951,0.18821137,0.25733814,0.2330485,0.26783594,0.5067939,0.15340592,0.14272651,0.117051765,0.12482494,0.015766725,0.7510795,0.26661938,0.04394697,0.20978034,0.05892931,0.61834085,0.07126418,0.024493627,0.3432737,0.049902253,0.13004231,0.08831288,0.07727853
0.3098441,0.13001417,0.19905145,0.24647766,0.1989744,0.26208094,0.29027057,0.2617568,0.15902105,0.6054344,0.1642219,0.15460807,0.15958941,0.16348429,0.024086792,0.77396244,0.3245328,0.0821491,0.13845436,0.055675372,0.5641497,0.08351386,0.03601515,0.24117902,0.057644546,0.15698889,0.10167334,0.093298815
0.42042992,0.32988352,0.4217527,0.3719675,0.060976803,0.46447462,0.23984268,0.2910128,0.4673659,0.67848516,0.030526772,0.046951205,0.0021215454,0.03882918,0.026455225,0.7765024,0.30444413,0.08378906,0.1850302,0.05356063,0.631089,0.02846063,0.008656688,0.40230995,0.018603172,0.09520475,0.126827,0.10658985
0.5132858,0.1072073,0.1828402,0.21481127,0.15893255,0.2824662,0.31393653,0.24489418,0.12414225,0.61704296,0.21784988,0.19752872,0.21001175,0.21154788,0.022394,0.7572877,0.24435836,0.08585913,0.13100569,0.08030446,0.6216486,0.11369786,0.0558335,0.27397153,0.084365845,0.14765452,0.09590098,0.088413775
0.3320225,0.10385223,0.18747948,0.24117506,0.17195362,0.23347948,0.26100346,0.21621475,0.20380422,0.61073166,0.15961388,0.15571307,0.15619484,0.16684203,0.021993969,0.7655614,0.22404681,0.061950758,0.13672149,0.045775395,0.56011474,0.08258584,0.03187776,0.23467,0.05420047,0.14838853,0.079464175,0.07017424
0.40604112,0.13169062,0.22023454,0.23839508,0.16192646,0.18178588,0.33312988,0.23615342,0.16605736,0.56138754,0.33952793,0.28949872,0.31515068,0.29086426,0.023065068,0.79896194,0.71722734,0.10943002,0.17247559,0.09144402,0.53226435,0.13704029,0.07508152,0.28858873,0.12102599,0.16082752,0.13000701,0.12726153
0.35062987,0.20691337,0.33948112,0.1253317,0.35037494,0.33896512,0.19594797,0.21905829,0.35847327,0.6099602,0.19756962,0.19807206,0.20107657,0.21136382,0.013614791,0.70976907,0.32598504,0.11658973,0.20492741,0.04844836,0.51034737,0.09985331,0.05590704,0.34499776,0.06075509,0.22801355,0.123471595,0.1206082
0.5010926,0.15501909,0.15604272,0.2775583,0.20451283,0.394661,0.36417285,0.33836597,0.07698587,0.6818226,0.07832245,0.074634105,0.052580535,0.06327425,0.022428118,0.7602487,0.40591073,0.0591608,0.16075744,0.04897771,0.6050019,0.05873307,0.017780568,0.28618443,0.033325315,0.13090953,0.10474786,0.091777384
0.49238637,0.30286098,0.32418615,0.27997768,0.29011726,0.50118124,0.31762573,0.42827022,0.107834235,0.57119614,0.097760394,0.101020336,0.08423713,0.100023,0.019400798,0.7916903,0.2799384,0.10726594,0.23590648,0.057144597,0.6400642,0.07288069,0.028979927,0.38478276,0.043153293,0.17239182,0.1275843,0.12146592
0.96857846,0.4024437,0.035605922,0.9196321,0.13662978,0.497409,0.46602762,0.5154054,0.0821329,0.86286664,0.19733346,0.16345087,0.14302391,0.13933842,0.04936675,0.6891954,0.8199011,0.24355367,0.2272377,0.17504263,0.76171064,0.10025823,0.088325046,0.22680926,0.1548459,0.17158699,0.30255798,0.28336793
0.3631573,0.09963913,0.20103207,0.18988542,0.17885923,0.28574193,0.27279955,0.25105885,0.1305311,0.6138536,0.23830372,0.20880698,0.2217598,0.21133465,0.024214057,0.77644217,0.49339163,0.07765957,0.11061373,0.08029048,0.55961776,0.09737363,0.050022624,0.2804446,0.0820158,0.13627678,0.10229551,0.09218188
0.44635278,0.1261057,0.2051788,0.24928239,0.16840847,0.19706869,0.30388403,0.2444075,0.14995944,0.5988954,0.22299871,0.19685833,0.20633551,0.2022403,0.021696793,0.7746922,0.49770558,0.08260449,0.15206227,0.067649074,0.5728989,0.10761933,0.047052883,0.26625335,0.07842065,0.15285042,0.10215576,0.09832773
0.26072568,0.119115576,0.26175138,0.23367703,0.13960178,0.17579433,0.27021763,0.16539517,0.32846993,0.61002547,0.40173033,0.36434433,0.37720743,0.36197472,0.019694895,0.80598015,0.58858687,0.14732696,0.24354583,0.14103481,0.5366354,0.18291223,0.12890148,0.30208185,0.1737105,0.16185258,0.16663264,0.16000792
0.4192205,0.40365002,0.35902092,0.3893228,0.42849952,0.4880975,0.33184513,0.55037785,0.04338449,0.501544,0.057306968,0.06711012,0.05153721,0.07300742,0.01957705,0.77617776,0.3135716,0.10445097,0.23972932,0.036014304,0.6406268,0.05581895,0.016190948,0.45778814,0.03077448,0.20231251,0.117425375,0.11465648
0.37957332,0.12199043,0.2187567,0.2654872,0.18330915,0.19096382,0.25501323,0.26322463,0.13818789,0.57997066,0.2232014,0.20205566,0.19874476,0.19587283,0.01821141,0.7771122,0.38700914,0.07213522,0.17731088,0.06495157,0.5855666,0.083990626,0.038683135,0.2640795,0.05965951,0.14535467,0.10138086,0.094755106
0.3433345,0.20310163,0.21598399,0.2838409,0.23189726,0.31148785,0.3914803,0.33041018,0.11458657,0.64423597,0.076518476,0.07531159,0.08133228,0.092788935,0.026867105,0.7708388,0.37708136,0.1294147,0.16605093,0.059289563,0.6230281,0.09726114,0.036210503,0.26501578,0.054487497,0.18807411,0.13968503,0.13820495
0.4739081,0.13841021,0.21992297,0.2501696,0.19601554,0.18479872,0.28274554,0.24576864,0.17721632,0.6071384,0.2693622,0.24010025,0.25266087,0.2443876,0.020164814,0.78392196,0.515945,0.09472022,0.15222189,0.07197949,0.55813855,0.09951568,0.049317285,0.2354315,0.076796316,0.157957,0.11383535,0.11158167
0.6134878,0.34802917,0.20471178,0.3295474,0.6264661,0.15256625,0.67234635,0.43668067,0.04631147,0.6411309,0.05632162,0.059158616,0.034577258,0.06350316,0.03983781,0.8417418,0.24463083,0.12764494,0.37657166,0.02726796,0.71848744,0.13764851,0.024879655,0.5128441,0.10852492,0.29799652,0.121516965,0.13357286
0.27514726,0.09988107,0.20680381,0.23325554,0.16542858,0.21874218,0.24581702,0.18456411,0.27248532,0.61390984,0.2343655,0.22449636,0.2296111,0.23436359,0.02040044,0.7789273,0.20320228,0.08247473,0.16413517,0.059106894,0.5472571,0.09247298,0.048252948,0.24418287,0.07472923,0.15244216,0.097746305,0.08834743
0.5266302,0.2775967,0.312326,0.18768457,0.38409424,0.42278385,0.35199246,0.39699996,0.10064818,0.6090983,0.089532524,0.089253165,0.08031525,0.10287835,0.015053629,0.8327319,0.46529406,0.110513516,0.004449405,0.07741845,0.54085416,0.07196207,0.030251946,0.041646153,0.030784737,0.18547148,0.116663225,0.12291359
0.5561794,0.08736004,0.13639092,0.23645496,0.1368588,0.23389757,0.39184505,0.24140677,0.07998341,0.60943407,0.14330386,0.12950845,0.13319254,0.14069857,0.026554814,0.7424993,0.14957225,0.04875381,0.20633376,0.054745596,0.66765136,0.11403772,0.039624475,0.35683754,0.078573704,0.14779834,0.06503943,0.056721486
0.5726619,0.28247234,0.2896131,0.24312836,0.40862066,0.38421547,0.34325317,0.3423698,0.21462125,0.5979065,0.07284133,0.07241687,0.063299194,0.080355346,0.020771163,0.8075924,0.37383208,0.10740048,0.1555257,0.05112749,0.5745681,0.1032924,0.03650459,0.24603987,0.05790627,0.20797732,0.11601655,0.11587617
0.5470822,0.12681141,0.19381087,0.23538572,0.19832101,0.24944374,0.29333898,0.264202,0.12507433,0.60020304,0.25571382,0.23195066,0.24612385,0.24242991,0.021023018,0.7683862,0.2967622,0.08980784,0.1298215,0.07696068,0.5950548,0.09786389,0.051567312,0.22302443,0.07336966,0.15489116,0.10280276,0.09725464
0.52586323,0.13035609,0.22604108,0.16763408,0.21136415,0.2972229,0.32901433,0.2608542,0.15575182,0.6974667,0.1276269,0.1195186,0.11647861,0.12807718,0.02185492,0.7787215,0.307135,0.061760746,0.12932023,0.06501657,0.6216321,0.073287286,0.025058195,0.2704957,0.049659498,0.1386147,0.081344776,0.07759655
0.37663835,0.11593771,0.23983821,0.18841565,0.15035503,0.23161522,0.30121174,0.21321937,0.20643088,0.6390283,0.32860786,0.28151605,0.30274725,0.28172737,0.021873,0.79372257,0.7082084,0.11742544,0.16385764,0.10470113,0.56174374,0.13591176,0.076516226,0.33788794,0.12389845,0.1463346,0.13824464,0.13443637
0.5194464,0.14678518,0.24466145,0.27094525,0.18894327,0.15788001,0.26087433,0.2399638,0.20613074,0.6345124,0.27319264,0.25017703,0.2508344,0.2498174,0.014306432,0.77853847,0.3722461,0.105612814,0.20201728,0.077846244,0.6158518,0.09744739,0.049996983,0.25803873,0.07048707,0.15830591,0.123730466,0.1239678
0.6363126,0.10194565,0.20360512,0.25226474,0.14868034,0.15980428,0.24384391,0.20269333,0.18558744,0.6206677,0.20009853,0.20134014,0.19841258,0.21595216,0.027819544,0.73736584,0.10798235,0.11044257,0.17986369,0.060394607,0.647071,0.108146034,0.05109877,0.26058862,0.07881644,0.17979567,0.1182294,0.1074824
0.3936967,0.09817537,0.16227798,0.22336645,0.18612245,0.27072805,0.26431593,0.25216877,0.1178045,0.63136137,0.06808144,0.06952362,0.068460144,0.08385277,0.025979878,0.7493987,0.30723584,0.034129914,0.067381516,0.03198404,0.56150806,0.06390676,0.009164044,0.21766178,0.02736836,0.13612951,0.05497002,0.044536956
0.5510792,0.12439646,0.1867996,0.25876033,0.15403207,0.23571858,0.3168924,0.24217784,0.1426037,0.6239393,0.15687595,0.14980155,0.14953779,0.16419849,0.01905091,0.7480986,0.1584481,0.07908254,0.16513738,0.062293485,0.6494149,0.10805105,0.04238895,0.26890662,0.06445854,0.15469345,0.087789975,0.08386288
0.43606237,0.36154252,0.34156436,0.35919088,0.38483658,0.43089074,0.3533407,0.505898,0.06463088,0.52705544,0.0864501,0.08825645,0.08181071,0.09466413,0.022747902,0.806933,0.2951098,0.11117437,0.2280404,0.047743246,0.61966896,0.05291703,0.015346156,0.4509228,0.04140396,0.19252494,0.12315182,0.119642265
0.4377718,0.09867613,0.15713532,0.24003601,0.16255866,0.26327506,0.29645061,0.25357032,0.10469197,0.6214202,0.09075929,0.08794298,0.08789152,0.102005765,0.025455438,0.7477044,0.2622978,0.04311961,0.09222709,0.04153465,0.58683103,0.079313785,0.02051222,0.23881507,0.04192432,0.137953,0.061882302,0.051597938
0.39252767,0.2156542,0.2568611,0.27529144,0.2415927,0.21707986,0.32996643,0.22287676,0.33385068,0.62995785,0.041690134,0.047510773,0.041180626,0.072548166,0.025889024,0.77073145,0.3619141,0.062228765,0.014578067,0.04712335,0.5605341,0.07081048,0.009087775,0.18485557,0.038070653,0.15644446,0.0690219,0.0679585
0.7808646,0.25458312,0.27199462,0.29494923,0.4264985,0.09717163,0.20821822,0.2101058,0.3520349,0.50171185,0.5852189,0.5296796,0.56271136,0.5341233,0.014371216,0.77005255,0.6183431,0.36619312,0.2985351,0.22199352,0.6061986,0.30818564,0.25834855,0.30349043,0.2909461,0.40213466,0.35566056,0.35955614
0.40732598,0.30798912,0.41855657,0.36575827,0.111905694,0.37021667,0.14541858,0.20635334,0.58498746,0.6451854,0.022321057,0.040625155,0.012427237,0.04689325,0.025522994,0.75863534,0.2524534,0.07866771,0.17312129,0.033693388,0.5929487,0.04843896,0.009729803,0.40259206,0.024048656,0.119740985,0.105058916,0.08695594
0.40184575,0.17368774,0.2467089,0.25853643,0.15991294,0.3387847,0.30917335,0.30705643,0.11630754,0.6697119,0.20558201,0.18924224,0.16653617,0.17925644,0.48557022,0.7782832,0.393269,0.10139564,0.13486466,0.088422135,0.6605389,0.08361782,0.05852699,0.22830632,0.061795324,0.13046335,0.1433701,0.13028553
0.4111496,0.17016299,0.19603285,0.25108737,0.22222383,0.33084822,0.354492,0.31465477,0.094418,0.6094322,0.11969267,0.11085401,0.11533931,0.12146346,0.024297234,0.7666197,0.3867093,0.09657677,0.1467481,0.05997083,0.60197014,0.0957742,0.036980465,0.25840515,0.057491854,0.16889377,0.11387309,0.10913916
0.28791612,0.10767011,0.20301913,0.26103222,0.19069302,0.21103409,0.25336036,0.27594346,0.10467393,0.61658734,0.12647732,0.12098829,0.102816194,0.11326483,0.011579381,0.75214076,0.2589568,0.029317379,0.15641738,0.05680322,0.5636798,0.062052727,0.025607942,0.25668618,0.028267562,0.1286556,0.06430795,0.05904793
0.39001098,0.09263824,0.17671923,0.19656797,0.17533885,0.29526892,0.25795448,0.23595017,0.14684333,0.6674735,0.09144962,0.09007765,0.08982588,0.10391644,0.02490026,0.74988973,0.30895522,0.048189964,0.07516819,0.04659179,0.5807259,0.07320641,0.018666096,0.2521457,0.04038968,0.1318295,0.06726416,0.05697746
0.37257463,0.16210322,0.23749277,0.23988537,0.18450418,0.34198883,0.2723023,0.29423764,0.14023072,0.71382487,0.09414704,0.095405646,0.0647565,0.0884334,0.33903104,0.761551,0.3808424,0.07165582,0.120176055,0.062481835,0.64047295,0.06087677,0.027900008,0.24016106,0.027602952,0.125824,0.112519406,0.10252069
0.60565895,0.2708472,0.2751842,0.21703047,0.34020823,0.49609667,0.3365383,0.37615556,0.14650045,0.64205384,0.14979951,0.1477896,0.12699069,0.14077145,0.007066246,0.7865331,0.395585,0.12880422,0.20758808,0.07905805,0.6413981,0.08927423,0.041777402,0.2309343,0.04388275,0.18443474,0.15190412,0.15687239
0.40478006,0.10782124,0.16205695,0.22474836,0.20929253,0.26061824,0.29664093,0.26637712,0.09936674,0.64025134,0.11012724,0.10308358,0.10336517,0.11227627,0.021677313,0.74816155,0.3558463,0.037074212,0.09593963,0.046932854,0.54937965,0.07335273,0.022513274,0.23797922,0.038766824,0.1400467,0.06045676,0.05418161
0.46115905,0.51176107,0.36866695,0.5819054,0.45400614,0.47350085,0.36250532,0.61446863,0.08893909,0.5545665,0.05595228,0.061021484,0.050518848,0.06814264,0.024547687,0.7874146,0.35755652,0.14659214,0.30675346,0.051777713,0.68484604,0.045048747,0.010519158,0.55390006,0.047671676,0.21509708,0.15421367,0.1558128
0.38768572,0.12120837,0.19148792,0.22184072,0.22131455,0.23546056,0.29472134,0.2679429,0.12049342,0.7051233,0.10975146,0.10410764,0.09848063,0.11157282,0.009231173,0.7383671,0.37350488,0.028109044,0.086384095,0.06417107,0.5109911,0.06597799,0.029710643,0.2092773,0.026250444,0.13072167,0.052346267,0.055247337
0.29245713,0.34372392,0.31628436,0.37620658,0.25920862,0.2733981,0.5803115,0.40953502,0.13531762,0.6130951,0.24280077,0.20680301,0.23456013,0.21808219,0.025628606,0.82490003,0.7321314,0.2815088,0.35347554,0.12451136,0.6821549,0.18119223,0.10505412,0.37186858,0.140951,0.2618169,0.2809848,0.29537442
