rely,data,cplx,time,stor,virt,turn,acap,aexp,pcap,vexp,lexp,modp,tool,sced,loc,MI_loc_aexp,MI_loc_data,MI_loc_stor,MI_loc_time,MI_loc_cplx,MI_loc_turn,MI_loc_pcap,MI_aexp_data,actual
0.2453199,0.36700502,0.23573646,0.122279435,0.2521845,0.08103122,0.32452434,0.6003632,0.19192015,0.53272164,0.15644217,0.070673764,0.72158194,0.28233036,0.6234032,0.12897405,0.19521688,0.514819,0.3201785,0.10658647,0.21798207,0.8046688,0.38517526,0.23279302,0.16050695
0.40362927,0.14176667,0.10826132,0.18487127,0.31588972,0.116157696,0.16749553,0.59147614,0.09185639,0.47893548,0.040838048,0.043920096,0.63342786,0.14761806,0.8192272,0.0985372,0.07337488,0.59112746,0.3655603,0.17556776,0.24724346,0.71863514,0.40781444,0.08675592,0.1604724
0.6974786,0.18394443,0.3519458,0.5465287,0.6179156,0.48409486,0.25902864,0.40895396,0.33585632,0.117647916,0.35762283,0.40592375,0.36098027,0.19507,0.825761,0.13457465,0.33069924,0.5106052,0.50364906,0.28310212,0.6580589,0.41045654,0.3561813,0.23736544,0.24522543
0.41152525,0.136971,0.21059534,0.22895703,0.32308817,0.17420503,0.17693526,0.4421398,0.18789686,0.35031664,0.16910681,0.13277234,0.45564672,0.17518106,0.7371136,0.18990305,0.26663455,0.52483135,0.41687423,0.21373686,0.2869085,0.60948735,0.3269515,0.1769308,0.23238619
0.48769692,0.075638,0.20366922,0.29952684,0.4599089,0.24174756,0.24539426,0.5786992,0.14023386,0.38196194,0.12729052,0.1605583,0.6256768,0.22437784,0.8236409,0.09346814,0.09968771,0.5093583,0.40421483,0.18945448,0.33783993,0.6707855,0.35209963,0.105729714,0.18344276
0.34191725,0.3340606,0.3260652,0.22156435,0.41945112,0.27028355,0.40136382,0.6751417,0.34242463,0.57019365,0.28996325,0.25252807,0.6798244,0.4123204,0.77464247,0.11964668,0.3451096,0.38735345,0.3129508,0.12170508,0.19980143,0.5919496,0.22481996,0.38014007,0.14464502
0.4211234,0.2105495,0.25816908,0.24178419,0.40920907,0.23345584,0.31301218,0.5942911,0.24289836,0.44151163,0.19453347,0.17582664,0.6045342,0.29111,0.80512536,0.09613338,0.23154314,0.46561646,0.3551321,0.14733301,0.25802994,0.6228207,0.2624426,0.24173127,0.17671265
0.4618062,0.06465954,0.16227636,0.28434741,0.41032773,0.21391222,0.17268041,0.52387893,0.13479476,0.36249,0.11557484,0.14221811,0.53075105,0.1670844,0.7650872,0.10924892,0.14837575,0.53415847,0.42542654,0.1919246,0.31115124,0.6237806,0.35756624,0.10427953,0.16491982
0.36575633,0.27659714,0.32056054,0.24097893,0.1133343,0.09640017,0.103187814,0.1600103,0.1959797,0.1836322,0.36420187,0.17510049,0.19728145,0.13888901,0.36573026,0.59869224,0.63262594,0.7970449,0.8238021,0.4302237,0.71155864,0.9031035,0.71690977,0.3289895,0.78053725
0.4903205,0.23419121,0.22069862,0.28231558,0.22253413,0.15526162,0.049777847,0.27543584,0.16981591,0.15384106,0.22995755,0.1412501,0.21823953,0.022465006,0.67600393,0.39070415,0.34475914,0.68332434,0.62670815,0.42030653,0.51942474,0.6764626,0.51998216,0.17785226,0.39176184
0.43767542,0.08665203,0.08300778,0.2213401,0.3266601,0.14631125,0.13367942,0.52495426,0.10965884,0.34435084,0.065558374,0.06188794,0.5289283,0.08981775,0.7916447,0.131266,0.10443859,0.6000858,0.44891623,0.17964043,0.32518777,0.6644852,0.40171778,0.066778526,0.1595562
0.34848434,0.28505653,0.21620145,0.15866573,0.36096433,0.17712618,0.3667784,0.72047925,0.21225335,0.6011807,0.14034206,0.117738485,0.8077511,0.3345799,0.8522997,0.077443786,0.1599578,0.4813568,0.2797565,0.14885083,0.23520996,0.7825273,0.34415403,0.19303356,0.13515308
0.47768128,0.06369697,0.14503011,0.27957192,0.41438633,0.20011878,0.17984198,0.55171716,0.09629072,0.37978587,0.07969764,0.11143242,0.5817652,0.1613847,0.7959193,0.09995308,0.07877202,0.5521333,0.40680248,0.19682543,0.32919526,0.6775992,0.40053272,0.07270555,0.17456128
0.32500735,0.03487716,0.05895081,0.17822593,0.25774264,0.06620994,0.11480929,0.4465689,0.032980844,0.3466401,0.062683195,0.037711192,0.5029964,0.0874154,0.552988,0.17347048,0.10092884,0.610067,0.470231,0.16480082,0.3309642,0.7652736,0.4810842,0.050057262,0.15749769
0.65441793,0.13182908,0.32282177,0.5153247,0.63099194,0.46708018,0.31509265,0.52621776,0.32748073,0.26362222,0.32210878,0.37802988,0.46512562,0.28132236,0.8890505,0.1438126,0.34112746,0.4658072,0.44871867,0.26756242,0.5432332,0.46593794,0.28277716,0.23897292,0.21934281
0.34141204,0.25816786,0.27760896,0.16725197,0.36392233,0.18918723,0.338085,0.6703119,0.23109643,0.5410622,0.15711963,0.12571703,0.71912545,0.3471649,0.83259904,0.07903461,0.16775206,0.45657223,0.28530318,0.13618755,0.16259828,0.73509306,0.27326417,0.23274346,0.14018169
0.3327102,0.47451243,0.51683486,0.27256265,0.49414513,0.38768768,0.5704895,0.7664123,0.51926905,0.64838886,0.45565823,0.38214558,0.74738866,0.5941266,0.80899906,0.093336426,0.4883682,0.28736785,0.26320487,0.124125965,0.22384867,0.5137636,0.15246582,0.5707101,0.17017591
0.58474743,0.11269439,0.3162788,0.42456257,0.5698691,0.3865396,0.29796466,0.54886913,0.2774691,0.32963768,0.276444,0.31666082,0.5180548,0.29197162,0.8419179,0.12652233,0.30804446,0.4512628,0.41282701,0.22806183,0.42682233,0.50174755,0.24857785,0.2311004,0.23391028
0.40362638,0.15632725,0.074543,0.19018324,0.31004122,0.09938863,0.14638361,0.57467,0.06915243,0.44435328,0.014635667,0.01833656,0.61539227,0.117026865,0.7954228,0.08907554,0.0331066,0.6021926,0.37564814,0.15983252,0.26329967,0.7353786,0.43532306,0.061974764,0.14167896
0.3956352,0.12654158,0.10602161,0.19575939,0.31528577,0.13320255,0.14187601,0.46494508,0.08576125,0.357094,0.07282989,0.051428717,0.50563854,0.120491266,0.71207935,0.13482551,0.1353318,0.5732616,0.4077353,0.18919282,0.31853178,0.68991756,0.40274644,0.112498745,0.1337754
0.30337378,0.34942618,0.3362281,0.23499076,0.4229841,0.2816874,0.43577668,0.6451051,0.3712378,0.5581004,0.3135873,0.2582808,0.68731976,0.4387733,0.7418034,0.1268476,0.39552954,0.3588429,0.28566593,0.119066074,0.21417554,0.60518724,0.23726106,0.38517123,0.12021012
0.5643854,0.05224266,0.18791452,0.36354932,0.43254742,0.2561104,0.11003403,0.39354566,0.14137729,0.21091306,0.17395559,0.19001377,0.34815586,0.09524575,0.76914203,0.17579788,0.23814084,0.5789639,0.50728226,0.30288714,0.43493068,0.55575114,0.39196527,0.09601681,0.23025593
0.49417996,0.10669085,0.101901114,0.26423636,0.3210761,0.1587697,0.113093376,0.44693452,0.1362461,0.24842301,0.10576075,0.09208202,0.43493015,0.04818128,0.80711,0.17342728,0.13241631,0.5953449,0.4994929,0.21058205,0.3853187,0.63800967,0.41037613,0.08966209,0.2379966
0.4190325,0.14027616,0.1829699,0.22116399,0.39348045,0.1823465,0.2581082,0.62751746,0.13560803,0.4652319,0.098784536,0.10617456,0.6940477,0.23583764,0.81631225,0.09094912,0.09247851,0.52195823,0.36428285,0.15157759,0.26848856,0.727533,0.37151167,0.113801435,0.15729906
0.29197735,0.2399478,0.1612986,0.15143634,0.27065197,0.089872554,0.24219105,0.5558021,0.14018498,0.463624,0.11874142,0.06430009,0.62003654,0.2187655,0.6259867,0.1545938,0.14751063,0.5459063,0.38439012,0.13596435,0.24189945,0.7642669,0.3545524,0.17367192,0.1997276
0.5381353,0.07843637,0.24833062,0.3684961,0.52406716,0.31829882,0.28305313,0.55692583,0.20784812,0.34795982,0.19616106,0.2305608,0.5738781,0.25972646,0.84806585,0.11755615,0.19294842,0.4774254,0.41124538,0.21215233,0.38422483,0.5951629,0.3071214,0.1590062,0.21196869
0.4076105,0.2008473,0.22256729,0.22470635,0.27528748,0.13082924,0.18791704,0.40688592,0.15986423,0.30099785,0.16388845,0.105774835,0.44613847,0.14972734,0.67121184,0.21431653,0.24656226,0.5923835,0.5315367,0.20275721,0.36937195,0.7091675,0.46244463,0.17755128,0.33106422
0.36071137,0.16851172,0.1413115,0.17076746,0.3038821,0.10672825,0.20566672,0.5815602,0.10566299,0.46381858,0.06100598,0.044839438,0.63991356,0.18584052,0.7517606,0.10242611,0.080638364,0.56614506,0.37143892,0.15548691,0.25728574,0.75484663,0.38952437,0.11480664,0.18552262
0.36539736,0.22922102,0.1901432,0.16157478,0.26150644,0.10573301,0.16144271,0.49337173,0.13608666,0.43459022,0.121991456,0.072429076,0.5133559,0.14553621,0.6935849,0.15345754,0.22140567,0.5841217,0.42186862,0.18316,0.29032192,0.69341385,0.40669662,0.16696025,0.1948806
0.54399586,0.25870526,0.44860348,0.44380185,0.6105986,0.47180694,0.48881283,0.6378453,0.43985903,0.38165206,0.42431328,0.41337538,0.61431575,0.47437713,0.86654425,0.1358921,0.43124825,0.36407644,0.35410333,0.1877963,0.3935445,0.5197903,0.19788375,0.3863346,0.16032907
0.36685804,0.10858085,0.11289978,0.22628377,0.20882574,0.09641175,0.059810136,0.2813848,0.07818526,0.26752865,0.16472542,0.08670613,0.33956456,0.061369136,0.5571444,0.37399656,0.34622854,0.72371316,0.64910257,0.2977638,0.5340122,0.7922802,0.59210205,0.1381105,0.4211309
0.50385225,0.082067005,0.18979803,0.35590905,0.40871692,0.26657426,0.17615718,0.4245808,0.24591635,0.21200195,0.23085213,0.22982167,0.35671544,0.13865817,0.7469967,0.15924358,0.2853585,0.51737946,0.49934572,0.24974532,0.4563716,0.49852058,0.32669073,0.20022856,0.20310877
0.5097523,0.27942696,0.36300787,0.33034152,0.4464258,0.28100055,0.2636654,0.45352215,0.24490379,0.3029202,0.24253336,0.2232521,0.44639537,0.23953873,0.76366407,0.119124584,0.26632437,0.48741335,0.41482577,0.2414688,0.3081679,0.5391444,0.3206877,0.23869811,0.24263203
0.3255457,0.59588957,0.6641098,0.34801638,0.5839609,0.52515453,0.7393453,0.82506037,0.69746655,0.6708387,0.6325363,0.51841486,0.8013958,0.7577783,0.8002761,0.10384166,0.68233514,0.17626089,0.20749816,0.18089958,0.28148672,0.45379534,0.079998255,0.7150265,0.12809445
0.3368093,0.10686115,0.11020145,0.1839352,0.24317735,0.069439866,0.09030959,0.34927076,0.025889665,0.26975915,0.08303949,0.03867461,0.4701728,0.06221944,0.53928345,0.23745471,0.13610041,0.66530585,0.55655694,0.1953573,0.41234848,0.81587785,0.52705985,0.05199434,0.22805518
0.23364547,0.3896415,0.29631767,0.16162954,0.29610443,0.1843074,0.39751348,0.6521948,0.3468852,0.60963756,0.29971504,0.20934786,0.688944,0.41096285,0.648069,0.16316533,0.3900671,0.44875205,0.3369649,0.120155856,0.22853562,0.6610288,0.3095368,0.3873605,0.1678336
0.37041947,0.23260534,0.1680595,0.17058745,0.325507,0.14613089,0.25069177,0.63583875,0.14986981,0.4964706,0.09781493,0.078964606,0.66313696,0.22546083,0.8229681,0.09640677,0.109891355,0.5579144,0.36859018,0.12354349,0.24865997,0.72461754,0.38645858,0.17613111,0.18145613
0.41355062,0.40102068,0.4992049,0.3354252,0.4664021,0.36271903,0.51153415,0.63555026,0.4956184,0.4063434,0.42497817,0.33727497,0.5918654,0.47028187,0.78260696,0.09017902,0.44090092,0.31401685,0.31154025,0.17600504,0.30337292,0.5196564,0.21543828,0.4685896,0.14929816
0.451862,0.27879506,0.37137637,0.31783125,0.4892277,0.32504827,0.35287568,0.5670306,0.30058658,0.42810655,0.29285845,0.27656397,0.58150315,0.37202135,0.7765336,0.11742461,0.3124826,0.40212357,0.35120422,0.24725597,0.29752734,0.57820183,0.22303906,0.3099184,0.19512649
0.36662918,0.019072063,0.0,0.20967858,0.2521912,0.089822054,0.023720648,0.34057233,0.018187687,0.2968006,0.06793484,0.04721744,0.39996344,0.032549605,0.60224473,0.32641363,0.23192506,0.73481643,0.61459035,0.31293097,0.48180178,0.7889654,0.59661984,0.032081008,0.28633195
0.35238823,0.48584506,0.43103686,0.30703747,0.5161435,0.41059393,0.55403847,0.695171,0.47362435,0.5735843,0.4174249,0.32217205,0.7446163,0.52971244,0.7874927,0.0412936,0.48240477,0.30699098,0.269312,0.2271157,0.34054354,0.5980255,0.23266086,0.44224775,0.1023665
0.6265708,0.36442283,0.6359322,0.6087352,0.735988,0.6426729,0.5923134,0.6165853,0.6329972,0.30744427,0.62033105,0.6154084,0.52059424,0.5592693,0.8874153,0.1691046,0.60879046,0.27378982,0.39159578,0.26728782,0.5736568,0.3351648,0.17504299,0.54904467,0.24540807
0.35618374,0.17158997,0.24140242,0.17324318,0.32987204,0.16432014,0.27132082,0.5846102,0.19303222,0.4629468,0.14043888,0.11477056,0.63296705,0.27021694,0.79674304,0.12471467,0.17771813,0.51740557,0.38344955,0.113794334,0.22594288,0.7073368,0.34041876,0.19300036,0.21996757
0.1803255,0.7771349,0.6048318,0.12109618,0.34354782,0.3220989,0.68769634,0.8817156,0.6410894,0.89660585,0.50797784,0.34800008,0.85116875,0.7150562,0.8816134,0.05518173,0.5807461,0.24419343,0.119677156,0.060451806,0.07816601,0.5805286,0.13157722,0.76242495,0.1743007
0.33868787,0.12191885,0.13061371,0.19640091,0.23710634,0.07776921,0.12161711,0.36156166,0.0699656,0.3010267,0.12778515,0.08187531,0.45418227,0.098932415,0.5317109,0.24078321,0.20905088,0.63942116,0.54810905,0.21270382,0.40827453,0.76169497,0.5272492,0.10081203,0.27780947
0.3888869,0.27333984,0.32068327,0.25565785,0.46262103,0.28955045,0.42806283,0.6817032,0.30016297,0.51686645,0.26483354,0.2370369,0.74285924,0.40633497,0.8148947,0.09131312,0.24872468,0.40153363,0.33383384,0.15541826,0.26870835,0.6547113,0.27958634,0.28820837,0.15365088
0.27575856,0.3028874,0.26413724,0.12821254,0.28101277,0.11568661,0.31082314,0.60330415,0.20082282,0.53567225,0.15015438,0.10061248,0.67136765,0.30710393,0.70207524,0.103851706,0.20397036,0.4782167,0.31656414,0.084438235,0.21005811,0.7416355,0.3068292,0.23002036,0.15521404
0.25039905,0.46738514,0.3765494,0.14803779,0.37142003,0.24273136,0.5133746,0.7788428,0.4092093,0.7264285,0.3068087,0.22029878,0.8236072,0.5163274,0.83041227,0.08307415,0.38878798,0.3372736,0.18531543,0.13844143,0.15497953,0.69159997,0.21358562,0.45372158,0.10807431
0.39728627,0.11608041,0.1526458,0.21124081,0.32454902,0.16669768,0.21759546,0.55375695,0.18020214,0.41267297,0.12875283,0.106610656,0.54507416,0.19169816,0.79777735,0.16917801,0.19990812,0.5718405,0.41645318,0.12996367,0.30871782,0.65231186,0.34243324,0.18248366,0.22344163
0.29665107,0.2066589,0.13780496,0.20161489,0.18952414,0.07622952,0.12079711,0.33715466,0.13457988,0.33402416,0.17925823,0.08029805,0.38551378,0.12105131,0.49125427,0.41594404,0.40865824,0.68366724,0.58649397,0.27807117,0.4728256,0.8129366,0.5071989,0.23431464,0.4390024
0.3641941,0.13517791,0.10689792,0.17366762,0.29722837,0.08855697,0.16688631,0.5667444,0.07318714,0.43807417,0.039076388,0.022848528,0.6427573,0.1503272,0.7057817,0.10755357,0.07582651,0.59945214,0.40088856,0.16712576,0.27925792,0.7779496,0.42719832,0.0702119,0.14271463
0.28808704,0.18067035,0.16088971,0.2133291,0.16756317,0.069542184,0.1062261,0.27130234,0.10483374,0.27389574,0.22559607,0.11732569,0.33565426,0.1162917,0.37219,0.47436714,0.44216424,0.7535842,0.69633174,0.38661408,0.5987903,0.8731312,0.6249014,0.21996413,0.44360194
0.26462364,0.21537516,0.14603636,0.16546929,0.23309942,0.062406946,0.20280305,0.46853673,0.12091462,0.41879782,0.13708228,0.06947017,0.55038106,0.1847268,0.5082622,0.23345777,0.24977286,0.5852716,0.4509211,0.19319242,0.33776653,0.79446185,0.42343277,0.19699822,0.27465123
0.4301217,0.16786948,0.2725962,0.27091554,0.45648968,0.2723789,0.31650394,0.6399582,0.23456885,0.46418285,0.20386991,0.21463202,0.65857273,0.32399315,0.83121884,0.087878466,0.19559969,0.46251374,0.38613054,0.14905256,0.27076125,0.62701106,0.30443257,0.22094823,0.17059739
0.40994197,0.10818312,0.11907062,0.24747594,0.18847351,0.11313612,0.0,0.24352178,0.09939805,0.28924298,0.21124834,0.11322981,0.25148094,0.04290706,0.5552705,0.5626711,0.4910347,0.8522593,0.78872395,0.48328933,0.6694153,0.8425781,0.6929519,0.15652789,0.5757451
0.27555007,0.40517506,0.27867678,0.12672767,0.3057761,0.14936608,0.38596323,0.7026392,0.26087153,0.6298661,0.1815125,0.12106015,0.76807046,0.37020835,0.80990624,0.09138531,0.23303859,0.45035127,0.25162688,0.101772934,0.16796008,0.7674542,0.33388904,0.32044917,0.14691281
0.2684333,0.35458302,0.23423448,0.12659915,0.29029316,0.13784285,0.34091952,0.6655649,0.25532633,0.5996338,0.17488247,0.11044507,0.69644123,0.3404298,0.7699293,0.113809496,0.2571421,0.4431545,0.26904887,0.13102843,0.17514524,0.7418747,0.3055299,0.33031553,0.14863695
0.3970984,0.15151817,0.14799109,0.18474618,0.34418353,0.1375496,0.2253083,0.6196468,0.12549661,0.48876816,0.065396264,0.064787254,0.6714019,0.20749202,0.8337559,0.09221336,0.10492681,0.5553551,0.34558728,0.1567424,0.23836146,0.73520505,0.36721057,0.10988931,0.15366721
0.43610424,0.040141024,0.02172172,0.236842,0.29879487,0.12626936,0.045582954,0.38784003,0.046352625,0.25769913,0.06022246,0.06467,0.41040075,0.018548936,0.7097145,0.20225357,0.1275359,0.6405206,0.5335707,0.24269198,0.37778705,0.6811937,0.4840685,0.017087623,0.19430129
0.5542693,0.2987081,0.50970066,0.46569148,0.5759926,0.44923759,0.46283326,0.57400787,0.46958733,0.32289138,0.4328058,0.4004802,0.49827284,0.41715112,0.85955065,0.12608582,0.42023706,0.34689534,0.37581134,0.21069118,0.4197237,0.44139904,0.22097531,0.4219526,0.233221
0.46398348,0.06303502,0.14994016,0.25712678,0.40750495,0.1928555,0.18562911,0.55132437,0.092119575,0.38376427,0.07517685,0.108521715,0.5976153,0.16763878,0.8053679,0.099452555,0.0678097,0.5528163,0.4064516,0.19350311,0.30244675,0.6816364,0.3988701,0.0681873,0.17726655
0.39907396,0.085813515,0.027947634,0.21398768,0.28898174,0.12334405,0.09166454,0.4652251,0.06297715,0.36093253,0.05376713,0.05081745,0.48965332,0.07493058,0.74640024,0.20207745,0.14568616,0.66189826,0.47813123,0.19593886,0.35139096,0.70251507,0.49319646,0.07614596,0.2239217
0.41877896,0.1517159,0.18281135,0.2219065,0.35143656,0.15218952,0.18222529,0.50660706,0.10229623,0.3752404,0.09443411,0.08991851,0.5599251,0.15354696,0.7517177,0.10725719,0.12113333,0.5525126,0.399913,0.15688723,0.3074956,0.67278546,0.4022174,0.10464029,0.15667506
0.996091,0.6454093,0.79506636,0.9572346,0.8931745,0.83945584,0.5022837,0.329683,0.79782635,0.021520913,0.7955682,0.8191592,0.03890249,0.3540208,0.9789109,0.29534253,0.81450605,0.3350108,0.4471284,0.46702042,0.9692433,0.06893182,0.19215429,0.7416676,0.42258868
0.52438354,0.18632904,0.17996225,0.33156866,0.40717468,0.22053921,0.15275246,0.44178966,0.14644702,0.27732423,0.13032708,0.13360812,0.41128558,0.10251549,0.7805537,0.1237,0.17741221,0.5414494,0.42545882,0.19969693,0.3814268,0.58848107,0.38777652,0.14199494,0.1804312
0.4756953,0.20712858,0.35667035,0.34496856,0.51723635,0.35826114,0.36460423,0.62030077,0.32381588,0.42396787,0.30377066,0.3033838,0.61657757,0.37175646,0.81899273,0.0937857,0.29706702,0.4336304,0.39059377,0.13344663,0.35469186,0.5444714,0.2541085,0.29037493,0.17392135
0.31403276,0.27623105,0.18095031,0.14239223,0.30850974,0.1291471,0.28003797,0.65880215,0.19893555,0.5825735,0.121842355,0.093220934,0.6946953,0.27470142,0.79550433,0.10934145,0.21117146,0.5070012,0.29220372,0.1337139,0.18009919,0.72844714,0.3343187,0.2306167,0.13510156
0.459405,0.22634017,0.35585853,0.3327899,0.51869357,0.35030562,0.40039128,0.6467737,0.34125847,0.46330026,0.30979294,0.30279893,0.6440078,0.3978056,0.8306979,0.118762836,0.33648348,0.4025743,0.36632174,0.15758212,0.3064678,0.55557346,0.22963521,0.3276288,0.18531755
0.33371025,0.20676622,0.15544745,0.1554451,0.29684252,0.11813192,0.22906849,0.6001394,0.15800469,0.50174826,0.094106525,0.0674568,0.6382958,0.2166951,0.7522079,0.11340961,0.14526212,0.5401664,0.3636132,0.13354284,0.21701783,0.73115766,0.35055524,0.16587238,0.18460876
0.2963217,0.15804362,0.17463109,0.235876,0.12220557,0.060826596,0.08500935,0.2042529,0.14808337,0.30112785,0.2920727,0.15015128,0.2163726,0.12444258,0.31235427,0.64220244,0.6331795,0.8200177,0.76380515,0.64227927,0.7271106,0.8930345,0.7370168,0.26982933,0.636397
0.42332956,0.09354588,0.11488441,0.20926991,0.34646934,0.14261368,0.17126928,0.57071865,0.09651369,0.434377,0.057345226,0.06575842,0.609234,0.14931417,0.8131821,0.10690211,0.088602334,0.572883,0.37608668,0.18542045,0.2696418,0.6908352,0.39882708,0.0772986,0.15878779
0.42151266,0.27482742,0.34467694,0.27235955,0.43176934,0.26901546,0.38296637,0.60279936,0.30499554,0.43566343,0.25362894,0.20656212,0.61066324,0.34874752,0.80377245,0.09959534,0.29174942,0.41690335,0.33741683,0.15799664,0.2623788,0.61032635,0.2725908,0.30141175,0.16893901
0.460132,0.07680286,0.10188997,0.2230545,0.35003155,0.13715291,0.14169963,0.55946064,0.07170281,0.380315,0.02637352,0.046221342,0.6135093,0.11102116,0.8268145,0.08528216,0.019032191,0.6015159,0.39293098,0.16999094,0.31055266,0.7161233,0.38926637,0.01463069,0.14776842
0.37814027,0.35745096,0.40784648,0.30314538,0.503066,0.3641609,0.51258534,0.70650005,0.4186197,0.52634037,0.36791244,0.3175489,0.7339257,0.49441835,0.82594997,0.09830846,0.36334014,0.33852893,0.326321,0.14064446,0.28434744,0.581869,0.24884143,0.40214366,0.15624109
0.23753455,0.48811772,0.3026686,0.114739865,0.2759271,0.12719992,0.43056458,0.6588722,0.28024966,0.6015618,0.22518247,0.12152314,0.77378285,0.37829986,0.7044306,0.12288515,0.2674615,0.4518369,0.2670674,0.108976796,0.18986908,0.798436,0.327508,0.33118212,0.17460765
0.24259885,0.33176878,0.23167494,0.1257637,0.24899851,0.14054078,0.3134734,0.5376015,0.28339452,0.56496704,0.23647752,0.1488708,0.5906041,0.3067749,0.680185,0.18034048,0.35199094,0.47992286,0.31695795,0.11774674,0.2655776,0.6363068,0.31488663,0.3487422,0.2536484
0.48096138,0.20071921,0.23130038,0.26642156,0.15076077,0.14505553,0.010559995,0.15914138,0.20712276,0.16954689,0.3072983,0.16220185,0.15259978,0.05412519,0.6211553,0.59198034,0.5092516,0.81637573,0.8225746,0.55828196,0.58637893,0.8152707,0.68760866,0.1910312,0.7104721
