TeamExp,ManagerExp,YearEnd,Transactions,Entities,PointsAdjust,Envergure,Language,MI_PointsAdjust_Entities,MI_PointsAdjust_Language,MI_PointsAdjust_Envergure,MI_Entities_Language,Effort
0.61867154,0.7467846,0.724138,0.44891077,0.95090437,0.6052263,0.3199212,0.6242269,0.77099204,0.7013265,0.48777604,0.77352595,0.6221925
0.67803586,0.4274519,0.6664382,0.35977852,0.18623707,0.24555635,0.55163944,0.3182029,0.093091965,0.15792684,0.17868707,0.07401055,0.09723677
0.22561848,0.5689599,0.60588765,0.19497505,0.25799286,0.1926808,0.39910698,0.77218413,0.07717559,0.28940535,0.12106764,0.28766924,0.101794764
0.56215185,0.8601434,0.4668698,0.19838956,0.16211528,0.15283361,0.51331705,0.79107076,0.036633532,0.26993427,0.12612477,0.21453866,0.19562104
0.043611534,0.41085765,0.762313,0.17941971,0.24325058,0.1541248,0.18561964,0.5455443,0.05466459,0.24046583,0.10950406,0.21339303,0.18291035
0.46139562,0.80782926,0.78206164,0.23058413,0.36071357,0.24705102,0.1741244,0.567504,0.14630017,0.28945017,0.10350408,0.32648212,0.16708794
0.12191486,0.59140956,0.9163505,0.26180395,0.21849461,0.17356904,0.28972256,0.66152644,0.053315006,0.35676932,0.07062881,0.25406334,0.18080631
0.5356069,0.8755304,0.490217,0.28264588,0.3036009,0.24413712,0.6637518,0.7091571,0.10393585,0.3877964,0.28321743,0.3048997,0.38721693
0.49513927,0.7995716,0.73535806,0.32358754,0.2664858,0.22821338,0.49116158,0.2572649,0.10241252,0.1559236,0.20750535,0.1488185,0.17204145
0.98491275,0.64990246,0.759117,0.51676226,0.60048187,0.5184444,0.72180414,1.0,0.41126022,0.8871299,0.5185019,0.8668404,0.5946353
0.865467,0.79033965,0.64282024,0.28617045,0.27746361,0.22359462,0.42060572,0.7870148,0.09235381,0.4173117,0.15425059,0.3127533,0.20209095
0.6406613,0.15191849,0.7768798,0.22045834,0.10234535,0.111437865,0.37288326,0.5963692,0.04926807,0.2147288,0.10467957,0.0726604,0.09495197
0.85060114,0.32566527,0.6483558,0.24684334,0.2791288,0.20749433,0.52336705,0.74096006,0.106076844,0.33721942,0.18727118,0.28191864,0.16097024
0.60754037,0.817884,0.44791707,0.2060962,0.13881493,0.13777415,0.3704216,0.75734186,0.05444844,0.25067902,0.09918411,0.17363285,0.12469132
0.73982877,0.29045728,0.7340368,0.3297448,0.13789862,0.22927085,0.45344025,0.6849166,0.078925036,0.36258757,0.17235774,0.124271244,0.15641318
0.84768707,0.9462421,0.6219698,0.33222657,0.3546905,0.31348145,0.57080317,0.8013225,0.1542097,0.46669567,0.27603975,0.4382113,0.3683999
0.014961861,0.7530243,0.78063446,0.19590911,0.17602387,0.12710547,0.37685353,0.65831536,0.077155694,0.21183543,0.0739427,0.18429987,0.18307441
0.23139566,0.7693724,0.52463144,0.22409129,0.1645198,0.121082075,0.42094064,0.7393282,0.06340715,0.25012618,0.09496778,0.16262385,0.19793227
0.2648686,0.39613745,0.56579155,0.21257249,0.39432678,0.255406,0.58970207,0.7173264,0.21111569,0.36982894,0.27082798,0.4520784,0.11825952
0.22364187,0.86859125,0.6294974,0.33253926,0.29183805,0.26240194,0.73622316,0.58141464,0.10961885,0.34360906,0.36094108,0.25341836,0.3432702
0.78987014,0.8060352,0.5458499,0.24098703,0.45385906,0.2885989,0.73698354,0.75091803,0.18570454,0.49743313,0.35064232,0.5013075,0.46325105
0.27703258,0.2628837,0.6331086,0.27780735,0.08570136,0.12911573,0.47400522,0.11120009,0.042869136,0.06411101,0.0690644,0.036008544,0.0058033615
0.27229753,0.6345219,0.5915037,0.22463305,0.39828315,0.24138212,0.54724735,0.7740044,0.14327474,0.39734703,0.21895023,0.45808637,0.22090691
0.86066186,0.8537466,0.7257576,0.40402395,0.44262508,0.3840095,0.70891327,0.73932874,0.29693303,0.5761051,0.4888081,0.5144912,0.60777843
0.75375324,0.64794046,0.7889201,0.55760926,0.36358178,0.43628138,0.6599977,0.81829226,0.32180873,0.75596535,0.5239526,0.5031637,0.62106293
0.7195708,0.79408455,0.5379505,0.42794055,0.32934403,0.35069516,0.5438502,0.7088199,0.19716735,0.5881144,0.33832878,0.43479386,0.4864428
0.5486648,0.78698945,0.55020744,0.21890274,0.14554831,0.13284811,0.34614414,0.68387216,0.043864395,0.21382341,0.08311149,0.18037392,0.14586708
0.6509948,0.75161946,0.77929854,0.41181898,0.5706358,0.44993743,0.5595456,0.6391992,0.3871888,0.5411725,0.4310528,0.52059376,0.49310267
0.91275895,0.89811826,0.8377886,0.75404865,0.5762645,0.65033567,0.7561766,0.74822557,0.57855284,0.879019,0.86377954,0.57884437,0.915765
0.05930922,0.7631843,0.43871963,0.42659032,0.22435051,0.24059057,0.575746,0.8084998,0.080288835,0.4520467,0.25217938,0.2001271,0.29982954
0.052808963,0.4615295,0.7544107,0.21075425,0.25513002,0.1704413,0.41744596,0.8257026,0.06280904,0.25401914,0.12024157,0.3045191,0.1958673
0.65082026,0.8428717,0.7341183,0.44163078,0.48440665,0.4020974,0.74894315,0.66120076,0.3134267,0.57636666,0.56180215,0.49525008,0.60898525
0.7773485,0.84368485,0.60527027,0.20095864,0.20814553,0.13317339,0.32584783,0.77558804,0.05999744,0.2660926,0.07910211,0.23679903,0.09270118
0.47096688,0.74976474,0.6979126,0.36116546,0.27287444,0.25868225,0.17123002,0.21298136,0.14250974,0.16574937,0.08038175,0.13705055,0.115258336
0.07097353,0.35008422,0.78892475,0.19963795,0.19732754,0.14439635,0.3738075,0.6532053,0.050886806,0.23880933,0.10471371,0.18071105,0.119504
0.76490045,0.87208855,0.49871218,0.21755612,0.28357008,0.21027786,0.539163,0.77050906,0.08171025,0.34175068,0.17684743,0.3275479,0.25564024
0.4372461,0.34429884,0.5865916,0.24146114,0.30670133,0.22635148,0.64321506,0.7135559,0.12804756,0.28707722,0.2481411,0.29821256,0.1755133
0.39929634,0.6796829,0.6653495,0.16146995,0.13966092,0.09029608,0.30131382,0.7359769,0.034568034,0.20261447,0.06268194,0.16141075,0.11840373
0.538192,0.78548616,0.50545144,0.19670042,0.14079396,0.117625564,0.3127047,0.7190038,0.045976836,0.22669482,0.07388339,0.15208131,0.09734999
0.48076853,0.85700375,0.49936062,0.19006479,0.13832511,0.13917206,0.42587918,0.7628897,0.026711546,0.2487258,0.08644497,0.17706487,0.13389865
0.903428,0.67953,0.7647959,0.35049027,0.2987722,0.28313777,0.5592922,0.8439428,0.14704472,0.46405196,0.27736253,0.35648927,0.31403792
0.4536178,0.2963282,0.6039954,0.14113082,0.2995987,0.19190268,0.65422225,0.62157214,0.11380868,0.17404124,0.23479466,0.2591055,0.09989634
0.43417257,0.85673046,0.78898156,0.23323776,0.40154138,0.24398234,0.3474363,0.57618093,0.14334577,0.31162024,0.14702863,0.37105018,0.2048217
0.6359487,0.75553495,0.6903643,0.2809525,0.64109325,0.39466405,0.30865002,0.740926,0.3565622,0.55423677,0.18098715,0.6855127,0.19902629
0.1711877,0.8534879,0.67989796,0.22577167,0.10522887,0.10805602,0.32992536,0.5940913,0.06946216,0.18674737,0.06969105,0.10658956,0.12451474
0.8875507,0.69657254,0.80498946,0.56559545,0.37829527,0.44254577,0.6191157,0.86849177,0.32104725,0.77154016,0.4949034,0.5615999,0.6214061
0.3878359,0.41061193,0.53822094,0.44161868,0.1287561,0.2729411,0.4035666,0.6457516,0.09680356,0.40371665,0.2284253,0.15684405,0.24382845
0.00858786,0.82884467,0.69082224,0.23128763,0.21423315,0.17289512,0.49996018,0.6207112,0.08119581,0.29318893,0.13052255,0.21752611,0.19665617
0.91128975,0.5921322,0.8365332,0.5047375,0.27338922,0.3792553,0.636181,0.7398306,0.18906668,0.5259601,0.4068727,0.28037462,0.42236248
0.26650974,0.3685606,0.609151,0.14379174,0.36726186,0.21620286,0.6136085,0.67819655,0.17637502,0.25223437,0.26374513,0.38174474,0.083356604
0.23851627,0.1818663,0.8383509,0.33991927,0.0706402,0.18354572,0.39740694,0.5091381,0.04823831,0.2652825,0.1296021,0.06515717,0.14795355
0.24442753,0.5704773,0.50158656,0.2945459,0.38166204,0.2134846,0.5477046,0.6622595,0.14997025,0.3853383,0.23671941,0.39726776,0.26306173
0.07466499,0.55434835,0.6311903,0.48116618,0.24297464,0.307482,0.5403007,0.78598326,0.08400805,0.48601693,0.2986549,0.26871258,0.2653794
0.023187565,0.80024445,0.7018199,0.30061203,0.1889482,0.1883546,0.52266854,0.61215997,0.078058645,0.32159376,0.15499303,0.19263998,0.17839515
0.65632594,0.67979175,0.36431444,0.2930979,0.15529057,0.1679232,0.3267008,0.7187034,0.07670826,0.31376028,0.11603552,0.16702105,0.17354998
0.14553237,0.5064623,0.673597,0.4199707,0.18893734,0.22594385,0.5113343,0.47812337,0.06367221,0.3316689,0.23791921,0.14564359,0.18697849
0.3013375,0.68600124,0.7081102,0.20099556,0.15538779,0.11432566,0.3544836,0.75543463,0.04128489,0.22840232,0.08666734,0.1791486,0.11734275
0.8217619,0.5865188,0.6604073,0.2888176,0.49625722,0.28184855,0.6206123,0.7938647,0.23552616,0.5106673,0.304137,0.5947342,0.35556844
0.8562526,0.82954097,0.807711,0.649057,0.3198917,0.4939539,0.68891174,0.8268325,0.29625893,0.74403036,0.57813805,0.45710465,0.6472468
0.7347639,0.4701417,0.6236588,0.16851379,0.14252731,0.090982065,0.25756055,0.6740508,0.0220326,0.18054014,0.09052665,0.1270351,0.05886738
0.18331638,0.921463,0.7521787,0.3245084,0.37655866,0.26292494,0.78821534,0.58223766,0.1293174,0.36503744,0.3793399,0.32162982,0.3773271
0.7149723,0.6311734,0.6020411,0.31424427,0.56531954,0.31412134,0.66393393,0.7722759,0.31649745,0.58300424,0.41672462,0.6933929,0.49317837
0.23989087,0.5025416,0.6492436,0.60825837,0.14610964,0.36977828,0.49097335,0.7609001,0.12635395,0.63431567,0.32432947,0.21153295,0.35743183
0.46655563,0.8396557,0.37397033,0.25013655,0.153714,0.14765719,0.47298598,0.75186044,0.0565056,0.2929554,0.123657234,0.18175927,0.21197072
0.74189055,0.36981928,0.6655775,0.28491482,0.2784818,0.23284018,0.51557434,0.7971094,0.11380753,0.40517125,0.21796754,0.32775667,0.17688045
0.036703445,0.39922088,0.8140645,0.122194864,0.23498927,0.13239971,0.32761103,0.69275075,0.050656896,0.18469739,0.07027145,0.23916095,0.12147987
0.115719825,0.49267703,0.4461158,0.3791424,0.23059973,0.21714295,0.43054044,0.79402834,0.0867223,0.3539359,0.17598358,0.24223274,0.25786757
0.6230786,0.8296283,0.6831262,0.37346542,0.29982567,0.29548585,0.69535524,0.787934,0.116670184,0.47101983,0.3383356,0.33920768,0.38460657
0.45121485,0.60885346,0.64350975,0.61646277,0.40029293,0.53055036,0.39245272,0.43572137,0.3974245,0.51556015,0.4880202,0.26680133,0.43648404
0.6446542,0.5079539,0.3679046,0.3457675,0.30709335,0.25858545,0.47212136,0.7344648,0.15418999,0.40902525,0.2285302,0.3533056,0.19625077
0.87090313,0.50909036,0.6982126,0.5279689,0.26567617,0.4005509,0.54115576,0.86193806,0.16677538,0.6559429,0.33435792,0.41174135,0.34378508
0.856422,0.5238665,0.7986719,0.51319003,0.28392723,0.40793034,0.6288182,0.9455063,0.18810396,0.71733546,0.38550577,0.4437862,0.40718025
0.27491358,0.8892907,0.6429771,0.30287868,0.392521,0.28661144,0.78691393,0.61368865,0.15233684,0.42104077,0.4083708,0.34125304,0.447795
0.5700994,0.826691,0.47176957,0.23275805,0.17731842,0.15487319,0.47811395,0.74857074,0.054494426,0.2792294,0.13761386,0.20788139,0.17446515
0.062524885,0.44092923,0.7154367,0.31098777,0.25516492,0.2207718,0.52541405,0.7805008,0.08635427,0.3444671,0.21062961,0.27341723,0.19499004
0.5355223,0.5893812,0.6535171,0.42824912,0.32483822,0.3288414,0.61203545,0.7790161,0.17624526,0.5578401,0.35537624,0.4403186,0.4245296
0.7515973,0.63694024,0.61953473,0.35527563,0.3862909,0.28912604,0.5374653,0.84337616,0.20204125,0.55620277,0.27055857,0.55036294,0.33659163
0.15117058,0.570551,0.19815123,0.35774112,0.23754196,0.16274877,0.45171285,0.7288157,0.11208072,0.35881108,0.14208332,0.21549875,0.23994166
0.16776188,0.40864283,0.7066474,0.418971,0.17915802,0.26635784,0.47647518,0.73712945,0.07032652,0.41809484,0.22678876,0.20158991,0.23085898
0.063916594,0.47700095,0.74387336,0.5118205,0.20291363,0.31474134,0.5121646,0.6598926,0.096052855,0.45797879,0.3003086,0.21281084,0.24011135
0.9298467,0.50342023,0.659632,0.35392678,0.61766505,0.41604546,0.7466207,0.9757082,0.34390843,0.7502378,0.42071196,0.8319633,0.4190996
0.68009955,0.38228053,0.5668227,0.33699965,0.30707315,0.28940567,0.59755296,0.7656145,0.15699032,0.44721708,0.28738725,0.3726497,0.23695529
0.12530124,0.8233396,0.82825655,0.2716846,0.11799105,0.08389677,0.20767143,0.32395858,0.06771608,0.15252428,0.030237865,0.08746646,0.11497356
0.2728056,0.55405766,0.57305425,0.27684557,0.31444743,0.22653818,0.43023747,0.68062013,0.120555945,0.3564338,0.16069712,0.33300897,0.19078028
0.7329397,0.86649984,0.36287898,0.26331317,0.27155563,0.2630099,0.566694,0.7656995,0.10837649,0.40093642,0.22464274,0.33889124,0.32957348
0.58842367,0.7620974,0.3271324,0.24262963,0.13295677,0.12342037,0.288705,0.7636285,0.0696835,0.26736987,0.08637576,0.114858046,0.10155784
0.7742229,0.953828,0.43270528,0.271107,0.21333282,0.22646298,0.42062473,0.86005473,0.103888765,0.3681503,0.16075704,0.25863153,0.18837306
0.7590096,0.415108,0.5331159,0.3639642,0.23029214,0.26886296,0.4678496,0.754453,0.101044595,0.42225617,0.21427771,0.2575218,0.21874428
0.03340874,0.8052074,0.64362127,0.4033966,0.24212329,0.27655727,0.63450503,0.707661,0.08875707,0.4120684,0.28764623,0.23162743,0.26115265
0.38472626,0.46753436,0.7026062,0.55485296,0.18919148,0.3705364,0.5539866,0.8273703,0.122633494,0.58513576,0.3368447,0.25554892,0.32660213
0.3900606,0.5459774,0.78080773,0.19307363,0.24144831,0.17225383,0.34034336,0.77272886,0.052226137,0.28161007,0.1350085,0.24873629,0.11674304
0.83650833,0.68824935,0.62780964,0.59403795,0.4075181,0.5590871,0.6862029,0.066479996,0.3271632,0.1045821,0.46983674,0.088835195,0.18075618
0.7700289,0.81975687,0.59623814,0.21061224,0.22963093,0.15231209,0.36196357,0.7591122,0.075666875,0.3102193,0.096304394,0.26125768,0.1348353
0.56351686,0.14245978,0.78727067,0.26240718,0.085073404,0.1224706,0.31918922,0.5592897,0.04484322,0.23281837,0.09118869,0.07751758,0.10538727
0.75474274,0.89265543,0.6631558,0.27242833,0.48615792,0.30830485,0.71842575,0.68410265,0.20321807,0.4343888,0.34286988,0.46613204,0.48195508
0.34607023,0.8432944,0.76777256,0.25542784,0.12703627,0.1162372,0.12930134,0.48258296,0.053072244,0.16607434,0.0580786,0.11580184,0.12412163
0.72057116,0.34953448,0.60787845,0.40823823,0.19187884,0.27115571,0.467937,0.7313409,0.09683564,0.4432465,0.22475053,0.21498278,0.19591391
0.8044468,0.8011557,0.7157732,0.653081,0.55718386,0.6076304,0.54835165,0.51999897,0.46512082,0.46549198,0.5444045,0.34375012,0.5529877
0.2516237,0.721041,0.0,0.42515004,0.18025436,0.24504815,0.44603938,0.7330602,0.11310868,0.45061803,0.19387755,0.1462293,0.363833
0.8341339,0.49310094,0.6225914,0.39147073,0.2972984,0.30217052,0.5538971,0.83220315,0.12816176,0.49475285,0.2696028,0.39407888,0.26996684
0.5732819,0.42253536,0.5877845,0.4742471,0.18258601,0.34883735,0.46390033,0.6790175,0.13329563,0.4930066,0.26936048,0.21533436,0.24996251
0.61363786,0.79298997,0.39741573,0.3301869,0.19853705,0.24351086,0.4512537,0.7671245,0.07848622,0.40156832,0.19066724,0.23342285,0.28227237
0.39758846,0.8004825,0.16568579,0.27638853,0.1173715,0.12942696,0.3915953,0.7868905,0.08557531,0.29447126,0.10582037,0.10302152,0.17680064
0.7781224,0.7366709,0.38800552,0.30198103,0.16532005,0.16295052,0.24786742,0.7287753,0.093926325,0.29661,0.10552605,0.15537597,0.08080855
0.7290368,0.81423324,0.78029025,0.6700552,0.6323345,0.59876597,0.4715863,0.6783328,0.6046709,0.73954344,0.58811635,0.55506754,0.6805277
0.7539761,0.57232386,0.83103544,0.5823161,0.21101591,0.44017515,0.6862868,0.5669049,0.18854254,0.4818238,0.451906,0.17286411,0.36295775
0.48987174,0.63457966,0.6566726,0.50260395,0.23844203,0.37943438,0.58451,0.19474131,0.17660275,0.19914462,0.35849744,0.12163317,0.18924442
0.7463351,0.8341096,0.74419177,0.41969174,0.46755782,0.41112667,0.77036464,0.606224,0.26642346,0.5033306,0.5171378,0.44131416,0.5715924
0.40263397,0.7809174,0.4570487,0.32746187,0.3148137,0.2525768,0.6080275,0.7090383,0.11087934,0.43457916,0.27340746,0.32401484,0.39320624
0.20616764,0.52244353,0.527272,0.23458749,0.25202593,0.1860073,0.429622,0.7430732,0.08665697,0.2841336,0.15808511,0.2576276,0.17183983
0.8202414,0.90947634,0.5593299,0.27251378,0.2668653,0.22560611,0.45726317,0.8249893,0.0885824,0.37606883,0.17078158,0.32343227,0.24475831
0.59920967,0.4707839,0.5581498,0.2244533,0.51401305,0.26782513,0.6864436,0.74468416,0.24356315,0.48736107,0.35306752,0.601794,0.28885087
0.7892556,0.6926125,0.4946716,0.2879169,0.31555992,0.23957478,0.53210884,0.79358125,0.124324195,0.44250748,0.20796305,0.39476112,0.27164274
0.7013539,0.7925993,0.47447723,0.25930735,0.21009272,0.19368456,0.45866287,0.82030016,0.0645431,0.36662853,0.14156555,0.24753264,0.1970773
0.47102293,0.5610534,0.34250748,0.30861565,0.16882059,0.1884244,0.40753853,0.7075654,0.06494727,0.32370645,0.145783,0.16455378,0.20131144
0.56456447,0.1874041,0.7441652,0.1617871,0.12610467,0.11216719,0.44262183,0.5730146,0.04282007,0.17221406,0.0979902,0.08777405,0.1127784
0.6590017,0.7800398,0.7119548,0.38944548,0.5597329,0.39078745,0.543334,0.7801506,0.3547917,0.6266523,0.32116234,0.6835834,0.48279318
0.43049276,0.8425793,0.83395445,0.23435088,0.46908057,0.27097595,0.3980016,0.45555806,0.18667716,0.3032707,0.15912282,0.35919285,0.26263422
0.10777062,0.6360391,0.51520926,0.2889314,0.24046056,0.19686747,0.46613067,0.7631292,0.07472112,0.33316353,0.15362296,0.25337258,0.22267082
0.069371775,0.39404958,0.77298343,0.2834745,0.2178986,0.20666161,0.47374684,0.7396485,0.07077232,0.32987472,0.1816814,0.24088058,0.1794748
0.76679057,0.6013095,0.5163669,0.25373882,0.6546625,0.32076147,0.6014576,0.78681207,0.35689953,0.6094934,0.3479717,0.7511369,0.18629974
0.41201,0.9070092,0.5032041,0.28116423,0.31721532,0.24217556,0.74632925,0.69444853,0.10658066,0.37551683,0.32264522,0.30719927,0.39666808
0.40914807,0.39241403,0.76431245,0.43062872,0.1323926,0.29134077,0.49649608,0.68867713,0.10710071,0.4097818,0.25820696,0.16111642,0.25299278
0.4559939,0.36413756,0.5184935,0.3414818,0.26722923,0.27140892,0.18590271,0.3875156,0.17120445,0.24637629,0.07986147,0.18448962,0.1879113
