AFP,Input,Output,Enquiry,File,Interface,Added,PDR_AFP,PDR_UFP,NPDU_UFP,Duration,N_effort,Resource_4,MI_N_effort_AFP,MI_N_effort_PDR_AFP,MI_N_effort_NPDU_UFP,MI_N_effort_Added,MI_N_effort_PDR_UFP,MI_N_effort_Enquiry,MI_N_effort_NPDR_AFP,MI_N_effort_Input,MI_N_effort_Duration,MI_AFP_PDR_AFP,Effort
0.0230167342509566,0.021054870267971,0.0057026476578411,0.1039915966386554,0.0307952622673434,0.0063613231552162,0.0303387334315169,0.1664670658682634,0.1443406022845275,0.1278962001853568,0.2289156626506024,0.1068530289985161,0.0,0.0024594077723686,0.0177875102165194,0.0136660963872059,0.0032417855631361,0.0154232305615718,0.0111118170912322,0.0146577713735538,0.0022497766633034,0.0244603319394193,0.0038315282166263,0.1069348280030772
0.0193614712433605,0.021054870267971,0.0057026476578411,0.0346638655462184,0.0260575296108291,0.0,0.0007363770250368,0.029940119760479,0.02803738317757,0.0296570898980537,0.0240963855421686,0.0209016468519298,0.0,0.0004046866344625,0.000625797809938,0.000619882019705,1.5391492527193863e-05,0.0005860274818298,0.0007245318761698,0.0006233095482682,0.0004400814628543,0.0005036541410103,0.0005796847677652,0.0173462285232809
0.1439259809240961,0.0589111016588685,0.2089613034623217,0.0693277310924369,0.237901861252115,0.1399491094147582,0.1513991163475699,0.0215568862275449,0.023883696780893,0.0203892493049119,0.144578313253012,0.0971257945739984,0.0,0.0139789252570949,0.0020937297033915,0.0019803220395069,0.0147047594730589,0.0023197230272086,0.0067335109683654,0.0016412907631789,0.0057217875578471,0.0140422835528672,0.0031025959959685,0.0972084844488405
0.013764349762979,0.0029774564015312,0.0374745417515274,0.0598739495798319,0.0,0.0190839694656488,0.0120765832106038,0.081437125748503,0.0861889927310488,0.0759962928637627,0.0843373493975903,0.0319478283170602,0.0,0.0004397410831236,0.002601739312048,0.0024279165171445,0.000385820607069,0.0027535511425918,0.0019128426618407,0.00212773806883,9.512326593765063e-05,0.0026943951592701,0.001120929082494,0.0320364875261017
0.0112513564452567,0.0,0.0810590631364562,0.0,0.0,0.0031806615776081,0.0073637702503681,0.0083832335329341,0.0072689511941848,0.0074142724745134,0.0481927710843373,0.0039385224129403,0.0,4.431371953562381e-05,3.3017553162373646e-05,2.9201278316517365e-05,2.9002374174817765e-05,2.8628927196865995e-05,0.0,3.132025775698027e-05,0.0,0.0001898083090573,9.43227486428702e-05,0.0032604315492544
0.0347249985721628,0.0195661420672054,0.055397148676171,0.1081932773109243,0.0450084602368866,0.0,0.027761413843888,0.0574850299401197,0.0560747663551401,0.0593141797961075,0.072289156626506,0.0689149828720071,0.0,0.002393072681831,0.0039615798537201,0.0040876356847158,0.0019131773595542,0.0038643915629162,0.0074561378527486,0.0039047256696862,0.0013484003454327,0.0049818059907474,0.0019961675825913,0.0571857713301828
0.0093666114569649,0.0,0.0317718940936863,0.0105042016806722,0.0057529610829103,0.0458015267175572,0.0130338733431516,0.6,0.5077881619937695,0.545875810936052,0.1325301204819277,0.1917968821557456,0.0,0.0017964868738101,0.1150781292934473,0.104697278581774,0.0024998562696293,0.0973921862660016,0.002014673131888,0.1149637375148256,0.0,0.025418863900159,0.0056199668741789,0.1591750009158515
0.0158204352047518,0.0047851977881752,0.0635437881873727,0.0283613445378151,0.0125211505922165,0.0,0.0195139911634757,0.0574850299401197,0.0539979231568016,0.0472659870250231,0.0602409638554216,0.0262507098499697,0.0,0.0004152976542601,0.0015090228416749,0.0012407657111663,0.0005122561200472,0.0014174838132901,0.0007445054264172,0.0012264248140641,0.0001256148387121,0.0015813680632511,0.0009094381914108,0.0263398908304941
0.0024558798332286,0.0013823904721395,0.0069246435845213,0.0063025210084033,0.0033840947546531,0.0031806615776081,0.0014727540500736,0.3089820359281437,0.2731048805815161,0.293790546802595,0.0120481927710843,0.029401527780322,0.0,7.220661914180325e-05,0.0090845439129617,0.0086378909234124,4.330121911682069e-05,0.0080297007333589,0.0001853037465146,0.0090893391050498,4.064439186986196e-05,0.0003542352744617,0.0007588227508658,0.0243982855258819
0.0020560854417728,0.0006380263717566,0.0114052953156822,0.0,0.0,0.0159033078880407,0.0043446244477172,0.0706586826347305,0.0467289719626168,0.0407784986098239,0.072289156626506,0.0045796772243492,0.0,9.416207669002851e-06,0.0003235939595647,0.0001867523613265,1.9896977631561186e-05,0.0002140036086144,0.0,0.0002640370566722,2.9219548432678563e-06,0.0003310610041698,0.0001452802887001,0.0046708429497747
0.0054257810269004,0.0031901318587834,0.0028513238289205,0.0504201680672268,0.0050761421319796,0.0,0.0,0.2634730538922156,0.2377985462097611,0.2557924003707136,0.0481927710843373,0.0506512301013024,0.0,0.0002748224832728,0.0133452342781874,0.0129561997293414,0.0,0.0120447888818258,0.0025538435345194,0.0133425208517347,0.0001615841028327,0.0024410231374121,0.0014295470969078,0.0420375865479723
0.0260437489291221,0.0248830284985112,0.0179226069246435,0.1092436974789916,0.0399323181049069,0.0,0.0317378497790868,0.1005988023952095,0.0809968847352024,0.0871177015755329,0.144578313253012,0.0889006942790672,0.0,0.0023153073614286,0.0089433033765768,0.0077448241540614,0.0028215168802855,0.007200679287401,0.0097118405514947,0.0089254176164868,0.0022121185092834,0.0128531124258892,0.0026199699521512,0.0737810015752646
0.1219944028785196,0.0916631220757124,0.0256619144602851,0.5157563025210085,0.1752961082910321,0.1908396946564885,0.1645066273932253,0.0095808383233532,0.0083073727933541,0.0064874884151992,1.0,0.0433970213779332,1.0,0.0052941937097073,0.000415779845537,0.0002815376734434,0.0071390976257954,0.0003605152347076,0.0223822872863079,0.000301967345572,0.0039779064682877,0.0433970213779332,0.0011688086503331,0.0434846320108436
0.0156490947512707,0.0021267545725223,0.0509164969450101,0.0409663865546218,0.0307952622673434,0.0108142493638676,0.0215022091310751,0.2359281437125748,0.1973001038421599,0.17516218721038,0.144578313253012,0.1029328252944732,0.0,0.0016108055360492,0.0242847503988158,0.0180299388143238,0.0022132831359341,0.0203086571193664,0.0042167859101727,0.0200545067174122,0.0002189128568576,0.0148818542594419,0.0036920618754494,0.1030149833315016
0.0057113484493688,0.0,0.0342158859470468,0.0,0.0057529610829103,0.0031806615776081,0.003460972017673,0.1640718562874251,0.146417445482866,0.1566265060240964,0.0120481927710843,0.0330835882686988,0.0,0.0001889519005579,0.0054280857398942,0.005181766837266,0.0001145013732421,0.0048440144817097,0.0,0.0054262346563969,0.0,0.0003985974490204,0.0009370715419922,0.027457229732205
0.008624136158547,0.0,0.0085539714867617,0.0756302521008403,0.0084602368866328,0.0254452926208651,0.0054491899852724,0.0323353293413173,0.02803738317757,0.0296570898980537,0.0120481927710843,0.0099653776401839,0.0,8.594277364028574e-05,0.0003222337680059,0.0002955441005429,5.430323603634761e-05,0.000279403111407,0.0007536840232071,0.0003169901436241,0.0,0.0001200647908455,0.0002788642829709,0.0082609810601897
0.0031983551316465,0.0,0.0260692464358452,0.0,0.0,0.0,0.0039764359351988,0.0886227544910179,0.0789200415368639,0.0843373493975903,0.0120481927710843,0.0105332576160032,0.0,3.3689098549098416e-05,0.0009334863036936,0.0008883470278556,4.188482409898157e-05,0.0008312851285734,0.0,0.000931868715531,0.0,0.000126906718265,0.0002834470416069,0.008737223870755
0.0203895139642469,0.0170140365801786,0.0109979633401221,0.1008403361344537,0.0243654822335025,0.0,0.0191458026509572,0.2730538922155688,0.2450674974039459,0.2622798887859129,0.108433734939759,0.1863745443221161,0.0,0.0038000863740359,0.0508902947370568,0.0488822947573298,0.0035682902447533,0.0456743431568217,0.0187940716963478,0.050947315793819,0.0031709833147106,0.0202092879385427,0.0055674361483213,0.1546690112466571
0.0030841281626592,0.00191407911527,0.0040733197556008,0.0031512605042016,0.0094754653130287,0.0,0.0011782032400589,0.1437125748502994,0.1339563862928348,0.1436515291936979,0.0240963855421686,0.0165967502610416,0.0,5.118650488869983e-05,0.0023851617141616,0.0023841485546445,1.9554344932007605e-05,0.0022232406891737,5.230068359571799e-05,0.0023921757334503,3.1767493056011644e-05,0.0003999216930371,0.000443227999424,0.0137744074440414
0.0171340453481066,0.0133985538068906,0.005295315682281,0.0619747899159663,0.0517766497461928,0.0190839694656488,0.0280559646539028,0.097005988023952,0.067497403946002,0.0593141797961075,0.0783132530120482,0.0470058070307204,1.0,0.0008053996292887,0.0045598447538782,0.0027881108896812,0.001318793260582,0.0031727699449603,0.0029131750155593,0.0037380363443912,0.0006298098347374,0.0036811776590323,0.0016621049978402,0.0470930871524343
0.034325204180707,0.0145682688217779,0.0708757637474541,0.1228991596638655,0.049746192893401,0.0,0.042341678939617,0.0155688622754491,0.0145379023883696,0.0120481927710843,0.0240963855421686,0.0168348934767077,0.0,0.0005778611559484,0.0002621001379607,0.000202830041888,0.0007128176545734,0.0002447440380829,0.002068994261318,0.0002008138386883,0.0002452552537546,0.000405660083776,0.000534404376466,0.0169249368062424
0.03158375692501,0.0175457252233092,0.0509164969450101,0.0976890756302521,0.0402707275803722,0.0,0.0369661266568483,0.1185628742514969,0.1152647975077881,0.1019462465245597,0.144578313253012,0.1043433658795728,0.0,0.0032955555046778,0.0123712493677577,0.0106374145011612,0.0038571700789061,0.01202711693939,0.0101932069609246,0.0101646618848887,0.0018307800265982,0.0150857878380105,0.0037446610006898,0.1044253947320218
0.0083956822205722,0.0022330923011484,0.015478615071283,0.0409663865546218,0.0023688663282571,0.0260814249363867,0.0107511045655375,0.1532934131736527,0.142263759086189,0.1519925857275255,0.036144578313253,0.0444595064939823,0.0,0.0003732678882069,0.0068153494984787,0.00675751535219,0.0004779888032489,0.0063249765209507,0.0018213453290601,0.0068059284294962,9.928218166456916e-05,0.0016069701142403,0.0012870027835128,0.0368905007876323
0.0037694899765834,0.0031901318587834,0.0020366598778004,0.0199579831932773,0.0071065989847715,0.0,0.0029455081001472,0.5832335329341317,0.505711318795431,0.5440222428174236,0.0843373493975903,0.080584000439649,0.0,0.0003037605819302,0.0469992912743821,0.0438394886543781,0.0002373608260372,0.0407522411361464,0.0016082941264215,0.047020684153155,0.0002570735871107,0.0067962410009342,0.0021984929564025,0.0668754808220683
