Transactions,PointsAdjust,MI_PointsAdjust_Entities,MI_PointsAdjust_Language,MI_PointsAdjust_Envergure,MI_Entities_Language,Effort
0.1889159793397289,0.2225132692806614,0.3323456028985408,0.3646604109154013,0.2019826385078008,0.5066095141330952,0.3396685078689524
0.1144658184485589,0.2216505042269515,0.3237208775110577,0.4223624193606469,0.2698153074303019,0.6696357682578766,0.1974383285791448
0.2453189065690126,0.1406884595295891,0.1299824371194607,0.3552635107099017,0.1579638985879021,0.2976469599443981,0.2872709274989335
0.3615805971899377,0.2864629746325368,0.1937194826136692,0.4748223936550757,0.3168720387522346,0.3083350558587693,0.347716086725045
0.2636352544985239,0.2398888463004074,0.2282970227244094,0.2480787321807184,0.2500472683506675,0.2713696706390944,0.1886116274069574
0.3530462151264584,0.2806033810503724,0.2591295887898385,0.4813943650973341,0.4204033342696471,0.3656225439396527,0.409937160263545
0.4436855618871757,0.3769711807700845,0.3449759190678919,0.6026728431256259,0.4883215922049075,0.4633561351378175,0.5837184582413583
0.21530135526146,0.132082229771302,0.1276009031642457,0.2720395117358362,0.1756898091221777,0.2553125868062194,0.1587169473457376
0.1859111195358929,0.3418859403178216,0.5818356765297407,0.4346144708352017,0.2915785415453643,0.6694206457892079,0.4147276948328228
0.2525859685664859,0.1459996034374673,0.1576671536966138,0.3418547299184014,0.1918238867940673,0.3008919668287401,0.305238672598025
0.4869637735041942,0.3688364327183439,0.212888606358973,0.6064856508327738,0.4562957499409377,0.2702380203579737,0.4561664165945194
0.1809734752196013,0.1059053988945601,0.0870309819643379,0.173802368711951,0.1247483485840887,0.1280049305431759,0.1643092483158841
0.1392195868813002,0.0605269214288087,0.1264135527284959,0.1983269002570958,0.0480264254449196,0.2156651188982812,0.176851499424377
0.2708829545095103,0.2185731847779174,0.1903364595990729,0.4233979512161973,0.2431400341165505,0.3594081124774435,0.3033929321081513
0.2565446412689924,0.0843561817837322,0.1121945758932738,0.2753368659846941,0.2020653441697716,0.1711418607302198,0.2371589421815285
0.4874504248477184,0.4724276040880405,0.4927548950175494,0.5644878231639348,0.5757844109314338,0.4781617470696718,0.5862296455596936
0.2310042458070368,0.1246053069269511,0.1199892433468708,0.3012087879507989,0.1288296534956442,0.2488359129305745,0.1882979374076392
0.1928493746539364,0.0817632051459427,0.113938387384784,0.2425811688151112,0.0770550096824779,0.1646256420103604,0.2066807668671132
0.1683359312871307,0.1032065189628131,0.1532651981430197,0.25698605719916,0.1164777191393104,0.3061045930977462,0.2093433188372834
0.1405056563975869,0.1365494640932714,0.1828764545085942,0.2637524231137982,0.1599246143285791,0.3805488603875537,0.1820074893610895
0.4123908771541295,0.3740972205211921,0.3537751167341738,0.4071754431032389,0.5142659267926535,0.3402073470768193,0.4473172354589154
0.3076409601226606,0.1479964691681138,0.1235315188177606,0.3649481061797232,0.2129837099981583,0.1527808111772907,0.2823015845758525
0.2271604578758349,0.1602641664686043,0.1397929021266065,0.1644097900173446,0.1398460011645016,0.1908926926880813,0.1513148559230358
0.2278880431700182,0.2077206754143962,0.1980022199725688,0.4699726906710624,0.2436656410618915,0.4941685429186657,0.2726513793155187
0.2710378321439922,0.207007017983522,0.1379140318118129,0.2945484480937085,0.2221471104174533,0.2090203534671904,0.2432277676476875
0.153420939399584,0.1151025268825656,0.1919822188693425,0.2947311198161552,0.1174751306343929,0.3588849408658494,0.2127145953188355
0.4460140666977074,0.4107038113267061,0.4324788036140761,0.6569343514508234,0.5362636517358701,0.4983045033043888,0.6534741008431932
0.2252375871386384,0.1594867303962994,0.1588280854366432,0.3248575311610611,0.1679270419239204,0.3262950999173347,0.1503208558548322
0.1857128440307091,0.0759631751487332,0.1023440275222818,0.2175598907541295,0.0620699376266116,0.1654342487526536,0.1717891099492707
0.7570507960939543,0.7155621155654178,0.7716350343836704,0.9964440635419564,0.881837457145036,0.5866801076006161,0.9668993052714971
0.2003484062122856,0.1265602984899844,0.1444469086984025,0.2048914798171273,0.2509738005725776,0.2668397234124087,0.23765574872028
0.2909058319608704,0.2069144422144463,0.2157653420997511,0.4319408016366617,0.2969526795629956,0.3762377156000303,0.4271879001827707
0.2806775362479254,0.2337817908984988,0.2085133712362825,0.387884809291711,0.2623294404997311,0.358707256161516,0.3003280683357318
0.2641855146689413,0.2376813573071269,0.2490508371626729,0.5708437591621579,0.3221286569724072,0.5481698099295389,0.4199882878896371
0.2660443201439195,0.1346450791201816,0.1254707802113003,0.3101100444077016,0.1774792166214941,0.2188999984444705,0.215846655596992
0.1605591588335138,0.1141263310313761,0.113677781855534,0.2252328436218041,0.0131637036361843,0.1961693919917286,0.1639181359312576
0.3572914379260054,0.1983082901928565,0.1072242689498601,0.4209316958269069,0.2403264325137795,0.1746879166523245,0.3092274090611719
0.145904408110874,0.0476794940707789,0.1234879724335935,0.2066391814296456,0.0652784994112383,0.1544523561617241,0.1902195112896797
0.4814078966688848,0.5012616480267758,0.5450093097204775,0.713669146141896,0.6117502590365143,0.5677573431967504,0.701015526076231
0.2324101031228894,0.1323033388506609,0.1046663726541548,0.3138427711629121,0.1527238735864605,0.2523137076258131,0.1641550245954038
0.3033072618997139,0.2306409951174124,0.2097257703775726,0.471469780742337,0.2896044972831394,0.4413005435952996,0.3294177303416907
0.4178432801012593,0.3065646826151395,0.1987969735781201,0.561633941748065,0.3733324280231932,0.3329366898900158,0.3949061150769162
0.4071346957532208,0.2808445116479919,0.1997506685341238,0.5691173737062168,0.3584445903688642,0.3571647253039209,0.3950074320398404
0.1815358765696639,0.2358484555459116,0.2821583272087806,0.4504837726263444,0.2797498553674039,0.5906513596295726,0.3288223334925653
0.3323884361380113,0.2401734489866402,0.2368484414554102,0.2984744732374966,0.4114829910206875,0.2362148383215277,0.2764114182622628
0.2136386709169316,0.1473747915249694,0.1190817813426442,0.1394308404404343,0.1744622736802159,0.1258781071769653,0.1536794409064221
0.3632142431190892,0.284172005063765,0.169509699274655,0.4514956317451427,0.3418886133687024,0.3005956401724674,0.3859309894497104
0.2186941850915534,0.1080414685928061,0.1271560874060256,0.2588950208094184,0.0877348359001356,0.2136484653906499,0.1479369838144357
0.3132915746740288,0.2949075984345442,0.293441901800352,0.5473316387877752,0.3503044539398663,0.5384973487749031,0.4084008165074829
0.3132968601950923,0.2398049511291971,0.1750656232324186,0.1718041691766317,0.2282490991854068,0.1529068249410897,0.201142463688546
0.152883445725207,0.343841933820509,0.502044028159674,0.5449630016912574,0.3802800756740064,0.7501743708760654,0.4434898787804318
0.2695578223452387,0.1528635292365391,0.1237775548106786,0.3583594796104219,0.1846629269916977,0.1710708283965404,0.2503151433125876
0.2734235556868669,0.1451796540291491,0.1081951558770235,0.3401588075720356,0.156443963472596,0.1844190013691672,0.2453798089457684
0.1606954504215614,0.1057613614318706,0.1477855766410579,0.2737760292835096,0.099145762683488,0.2334951323865453,0.2091281333576295
0.2020719333856378,0.1063766387536039,0.1067650058861693,0.2223221663513555,0.1236316110117956,0.1974279048040363,0.1726735030609892
0.6220023552975642,0.611162802127982,0.5870583470965026,0.5117521303257543,0.5790709657736959,0.3498879323598632,0.5133024976034786
0.297240560906068,0.4422655236874224,0.6222228371039676,0.6527730826627106,0.4749278139178411,0.7637193035613701,0.6578140290358097
0.379558753929737,0.3349646275613195,0.2540970113885372,0.0531085150499925,0.2763148265617994,0.0818153275747918,0.07444420745279
0.281997063386406,0.3405135853010657,0.4658294622317949,0.5381591951579616,0.319623201858738,0.6224563949352764,0.4943518893757896
0.2978696657145274,0.2124321152522339,0.2155154022907663,0.3002868945884712,0.3617732421326378,0.2904852922062839,0.3374859828937615
0.2458733842018332,0.1202714566851766,0.1116385757801737,0.304058391966465,0.1200520398311658,0.2601160092595003,0.1937090903621328
0.1840284844854666,0.3125083959411953,0.4563183569461511,0.4818252329665971,0.3197244911815971,0.6691266562109704,0.3839223118872941
0.2707937761757101,0.1314731886601745,0.124258069964169,0.361321753020827,0.149036179541603,0.2257476964419702,0.172798155096902
0.3742820785827355,0.3161057047958922,0.29933172572451,0.5026896693486769,0.3871251876503294,0.4159362282599753,0.4849362191301365
0.1504959922924505,0.1139769297365727,0.1203215323097649,0.1971033151749674,0.0357335560644308,0.1969396929121307,0.1696356876072681
0.1854749554165385,0.1773373563732569,0.210836535363653,0.3336167244637003,0.1974440304407434,0.4146897124482482,0.2385161549361191
0.1327916328467109,0.0512232812093835,0.1565373119252508,0.2354684217053572,0.0604576656205994,0.2689897758504302,0.1982343544625376
0.573415581761739,0.5306660720258469,0.5620360761819266,0.5551978178628992,0.7176964259471805,0.4018341510096697,0.5880973559312652
0.3878937833006655,0.2804004623581823,0.2139701489484996,0.578169662490935,0.3670150250479473,0.3999482403246932,0.4448647028756738
0.1614154041171105,0.0408943829178783,0.1076076157225597,0.143227096881163,0.1008654144863263,0.1085190557189185,0.1240905325485336
0.42188853858492,0.3840069824068906,0.4121607997318237,0.6294002718662103,0.5463574443466792,0.4758233706577853,0.6222999390727437
0.1822835724042671,0.0834399166074569,0.1468438461410169,0.1532633435704887,0.1788389304442778,0.1158504131286971,0.1424468959471247
0.1954676428661966,0.1576243664268067,0.1805903288435031,0.3179797256042423,0.169652816661675,0.3781535037873804,0.2309243541444592
0.1527464831772317,0.0698188467279506,0.0639047652769493,0.1347822221529818,0.051106377971944,0.1373292902308697,0.1294220056097985
0.244494164451548,0.1314945489771108,0.1659767260558284,0.2713437658589626,0.2354400179325816,0.257282654558349,0.2700724546369735
0.4196379564130738,0.3622318106292386,0.2747017948841069,0.5160877165390412,0.4288732237163972,0.3679228148506225,0.4866194142007068
0.2178059254342605,0.0586291561673647,0.1041271044129132,0.2359395506040371,0.2014174366453422,0.1562507829675124,0.2105533221944044
0.3696790196170882,0.2468504266661119,0.2047024980395318,0.4494511681165584,0.4031575946529654,0.2685700811510804,0.3676548640502136
0.1761744137966888,0.0966700892320632,0.1052495630429439,0.1019442815690648,0.1060075943739315,0.1147111321023091,0.0999967576706849
0.4310828530987098,0.3963535738177317,0.3889594256830244,0.7042097557927962,0.5080453858016365,0.5287948097969191,0.6554161320794227
0.1428138534876383,0.0425565731643366,0.1170925199928654,0.13547816768152,0.1204684589327137,0.1116835202168015,0.1285453574408833
0.2354058342202252,0.1775759734843304,0.1892848094081374,0.339382192097562,0.1912862162810727,0.2829620747864764,0.2414151591568262
0.4601991545996197,0.3098584555791052,0.2150464158576479,0.6882671901562907,0.418122947937846,0.3851778848843412,0.5096884613892245
0.2269430942453593,0.1669067586156361,0.1557429209641588,0.3128164891853021,0.1625380927843681,0.2428163195835475,0.2275799338850167
0.279703923184856,0.1377765551350026,0.1139157839524136,0.3206724024999373,0.1483267171284058,0.1846935969093602,0.2427077864272738
0.3581545662543032,0.2825286167331607,0.2434399496111989,0.5292154454034109,0.4015652409272111,0.3574035746791185,0.3864018219186479
0.1474450051346692,0.0748983724187358,0.1507729892218861,0.2312943207166335,0.0540872594959902,0.2748388886289086,0.229932617272473
0.236132716604008,0.1774536677472422,0.173483293945241,0.3297549004235937,0.159220960472051,0.3482346388419903,0.2625877001356211
0.3799144996220487,0.3163847968140274,0.3132786286946294,0.6717392222012898,0.4618833861327568,0.5082814745980682,0.6330182759668734
0.2290719542447321,0.1909269662113653,0.2230088372031804,0.4051478885723346,0.2307492247506831,0.4507875001083032,0.3322848838289819
0.235633440259394,0.3672718693988037,0.5128027428335378,0.5584694943436597,0.3679447475579879,0.7119996034178896,0.4825680411945354
0.269733969865866,0.1431650125070529,0.1142280758377161,0.2660142989746083,0.1998397880086091,0.1369651957308716,0.2141309253323451
0.224553856150482,0.1561079653099504,0.1589627755245395,0.3478501880144626,0.1863778510293562,0.3644629377536538,0.2614807295556147
0.1763334997648673,0.0947149162834029,0.154048462384962,0.2823825274190041,0.0891629455939609,0.2498144141170838,0.2182689245749436
0.199026469095289,0.1449704645767098,0.163769976422319,0.3002588843005752,0.157318307045235,0.330066676450541,0.2492142153825559
0.2587925943733665,0.1958304934282359,0.1897064140468245,0.4378444961314792,0.244121489520415,0.3622142235260701,0.3184717869651816
0.1423878368384295,0.0474822691597955,0.1033087376866064,0.152316117305455,0.0904689704949504,0.1332156619241497,0.1580083552504506
0.2287306045225711,0.1234862612570586,0.1073455032415944,0.2466049673074292,0.1555428000870585,0.1527078572461157,0.2056940711318188
0.4620533226916959,0.3438400595023629,0.241698028649913,0.6499376208014678,0.4547994769043601,0.395826844015742,0.5106380153423443
0.2667462720302503,0.1222243873619902,0.1024802553351339,0.2972326370233743,0.1365359470133136,0.1472928400192613,0.2238489798538143
0.3185969050307343,0.2668117076237442,0.1878108574015697,0.1281804005031399,0.2494607017889796,0.1389481730569099,0.1470417978584569
0.5538637729519075,0.54453593993255,0.5384718327779416,0.5302530223909337,0.5696128310970312,0.4078593607632765,0.5792761407019484
0.2659950160001121,0.1494073038500342,0.1172141651879471,0.2903991426592902,0.1361450065014909,0.2004608459693937,0.218763493095186
0.2714654024990473,0.1880437293832615,0.1285500149314873,0.1254606726602133,0.2389937477793547,0.081766352064258,0.1159184782734888
0.2547436570209863,0.097704586742488,0.1313004997988429,0.2739225436073599,0.2712310419685658,0.1113724677431185,0.2156966057810312
0.3985112814152453,0.3864680139571265,0.3031759912605646,0.2621002051040132,0.32789818609332,0.2590835475379116,0.2995734737699895
0.2381435332996271,0.1230465824971194,0.1183808711273533,0.2951295061776219,0.1544983620707294,0.1947614694096658,0.1971496428416199
0.51670681547858,0.5044634066533683,0.4730601242192772,0.2870472595779613,0.4149204567227648,0.2868142026092959,0.3148553169057988
0.2169741359553778,0.1156196443491337,0.1109173827759328,0.3028880551701217,0.1160608452124285,0.2812219680937151,0.1579946716322827
0.3273249434739083,0.2322181863315587,0.1851453831423705,0.4621022208288592,0.27208646703958,0.3569904979912207,0.3644471214461398
0.2458882639934284,0.1758803892801934,0.1459207632501284,0.3380545405418541,0.1800653683527137,0.2784694985504679,0.2465035777197014
0.4640560422246494,0.4268849899046417,0.402529590724317,0.5700977805666428,0.478635161253718,0.4739100085800145,0.5718374054561903
0.1919905276889871,0.1273594783802657,0.1257671038396538,0.2572024535488373,0.0603696318984167,0.2396676151528466,0.2307980049445103
0.1793702096256824,0.1016163664500033,0.145072963287466,0.2642425663930708,0.0945571452222877,0.2815834435824548,0.2042784777994019
0.1401616611762822,0.0737895275310114,0.1105951144197338,0.0778274758213938,0.0953258037572851,0.1292537997553879,0.0977026544177054
0.1672974085564918,0.0771846950604911,0.1129854134165672,0.225596302337233,0.0779857655482366,0.2156855145411979,0.2136963860635641
0.2123401945756404,0.1419426374916246,0.1274759979172925,0.3045729765778387,0.1300140447086792,0.2848972718504618,0.20547796246953
0.2008974522647385,0.1463505500761419,0.1500233459632996,0.3252503836360142,0.1607976650439292,0.3587975341473329,0.1853823252245789
0.395301911199686,0.3115826209756168,0.2733030648964891,0.5678488304745731,0.3733913599928566,0.4217981615808182,0.4664299321771289
0.2033238441950715,0.1133598903830339,0.0906180379350355,0.2453844646268226,0.111069909165149,0.20007150360732,0.2082378962200791
0.226216476594065,0.1930142829080279,0.1948884440704235,0.3501802483078939,0.2136054534394654,0.4203930360731023,0.3100209358238961
0.2480238518494919,0.127530288361506,0.1200183744732169,0.3807058881274315,0.1580149618002526,0.3016768837609813,0.1642048951078491
0.1822964530091389,0.1509969070235164,0.1616668137891186,0.2752598393638394,0.1460368064378712,0.3287804451508063,0.23141117912066
0.2275165139441676,0.1513728503290789,0.1087974187405926,0.1244207564694542,0.22001174732918,0.0778717710334467,0.1008959394222102
0.3504614310096409,0.2796663429010961,0.2534534814596202,0.5293248265467434,0.4309169241529924,0.3663188225503494,0.4436888572760486
0.1705669415122405,0.1052594069399818,0.1411042179323254,0.2514860022479342,0.079766525785527,0.2545732317667215,0.2088254180415755
0.1855460716916575,0.1223182760175093,0.1327570626756095,0.2607042274268024,0.1104940426252257,0.2910719358895959,0.1865509047241111
0.194171348285759,0.1376889458771434,0.1440352472647766,0.2509439888077547,0.1884358473051831,0.2406954249762509,0.2084995299088747
0.2644643236228696,0.1815544771903631,0.1648196690828264,0.3577379867277084,0.2028413840827874,0.3173382149606005,0.3169844185141611
0.1930576643501509,0.2528879768232217,0.3214607029458595,0.4775811831176682,0.3155630626021961,0.5756427186804698,0.3845439495034393
0.1978804877960833,0.0197326311595128,0.0480162816754684,0.1775406600974889,0.1120465028675388,0.1116942054859644,0.1592293174382048
0.1985019190138587,0.1059935004848355,0.1205395567825386,0.290520901529462,0.1172978222330528,0.2884657822699429,0.1692152254749096
0.2287004341475881,0.1348632773920971,0.1396346289040599,0.3128430625340672,0.1510441450306844,0.3042403912709635,0.2614936634375821
0.3156623180095367,0.2127797192129245,0.1287081766432053,0.3407482065863462,0.2171862960847816,0.1964876129885787,0.2866887722593205
0.1927017360837091,0.1433908030630715,0.1621591537757696,0.2882559446038177,0.219930622859577,0.2632756794087283,0.2071086014054439
0.251090695570464,0.170245834799307,0.1598481968044006,0.3711619255561804,0.2178960096285313,0.3035436452446597,0.2747246796623864
0.2123590362258568,0.1818518718820075,0.1979117696975215,0.3489704391277964,0.2095226473252735,0.4125032461086497,0.3213254750411094
0.3198174861194595,0.2335786649084491,0.1721367810115132,0.4509860329783813,0.2803697757869222,0.3406443138957435,0.2994617966463834
0.315886245179986,0.1171311739662924,0.1305535215553533,0.3301083473491708,0.1888804041899737,0.1578676106487407,0.2659115865752423
0.1691342001557448,0.1104952628565232,0.180939245289127,0.3131926597994611,0.161441336833039,0.398208578789653,0.2206015534515426
0.1198410473109364,0.2690379657107176,0.4418322194691583,0.4372523569076632,0.2602815452527954,0.7024741630199063,0.3092179534329707
0.2280179081486896,0.1083250399721881,0.1024028462046381,0.3072364602171438,0.1457240279852446,0.2859460931182969,0.1841375850226728
0.2323930963426796,0.1543144328672131,0.1577880792251714,0.3578157017426583,0.1928220284279785,0.339314420042875,0.2653576863193072
0.2400424503109671,0.1217336096796913,0.1069762098319089,0.274034940317836,0.1476408051803582,0.1509231494593588,0.1997738538246976
0.1358408170849584,0.0,0.1115189375925936,0.069062283464969,0.0918729828170895,0.1475319193926146,0.080519178144772
0.3383750144747052,0.2672633923847111,0.2278896427443623,0.4232229520803657,0.4022267374048726,0.3115976390537949,0.3393826849301038
0.2961075514987989,0.2522976270690899,0.2385374181997558,0.5482284358410956,0.3128959445206103,0.478074755831695,0.4127637123650495
0.1988994157582196,0.1583277539762262,0.1535828184655042,0.2084731795912725,0.1757620975167838,0.2239057228240556,0.1649618423905492
0.2539924740205,0.1844200764255902,0.124286132273279,0.19375928780645,0.1712533367809527,0.1973945624907341,0.2154629193483685
0.1481961059767969,0.0942497053371054,0.1657932616937418,0.2549376770760141,0.0769631433360182,0.2938621844847646,0.2029403665327869
0.1560325491333229,0.0691222853242952,0.1069737870483178,0.1788520040649203,0.0880666537690975,0.1321778048909826,0.153935728528504
0.2150633516255876,0.1399178642866467,0.1334927858219367,0.3339845274137109,0.1606219062111096,0.3297307826921676,0.1807694604171877
0.195901260989308,0.1158954023266957,0.1610392664542572,0.2970797065992185,0.157594690170006,0.3223220820960849,0.2193872475038377
0.1565013027348828,0.1164118676687476,0.1312632373778405,0.219819486225956,0.0552877305052932,0.2193854429392107,0.1847929831480284
0.7030320770422663,0.6568705636060932,0.7427236499644954,0.9292297987544692,0.8089529437151322,0.5876283677392794,0.9543530108095644
0.3365552798635478,0.2418001325647354,0.2402652644329275,0.6219160512623959,0.3538462969404857,0.4726141321963251,0.5100706963004316
0.2401233945515041,0.1796631347075984,0.1857538143351862,0.3619220059381544,0.2071497798422155,0.3794377022001893,0.2435539774955489
0.190263927793027,0.1177935035834203,0.1296761449852698,0.2278644873633434,0.1203790490151031,0.2285803314714725,0.2254535309539734
0.1807945525721979,0.1209329476097147,0.1778919260925643,0.2901120756381233,0.1335317884773861,0.3428435340040485,0.2414276547601689
0.4414468561624862,0.2938690534334132,0.1885683701386317,0.5775416866735378,0.3787919039230312,0.2686748861171922,0.4352117560426664
0.2261957453016031,0.1921477692180259,0.2186338550882523,0.4344894638142503,0.2257412071752649,0.5036023995348506,0.262620710908631
0.2026028315695683,0.1398488254620319,0.1522319191268296,0.3164800958265968,0.1681006717277223,0.3170397812244484,0.2597896174945683
0.2411378038039229,0.2361564397032107,0.2690051845544788,0.5038693763248412,0.2847211892798877,0.5419977723209587,0.3126927475956478
0.2041597233344663,0.0954085521960164,0.1322731131760113,0.2687801327806611,0.0478457835180228,0.1905569176384335,0.2312920363403104
0.6159520312033795,0.585998016676002,0.6176711337523529,0.8593172162497685,0.7249793979935597,0.5679554680597726,0.8173970578393226
0.2610492471350354,0.1190394198620148,0.1356352443088963,0.3286705393713436,0.1627159304200949,0.2618000854337795,0.2563020106759265
0.5329717787407853,0.4348459187012154,0.3680699522308412,0.715165233697498,0.5495735431172555,0.4079603373729878,0.6552090687419414
0.2918818641311623,0.1770959407410807,0.1366269822617026,0.3882532271180009,0.228530607233676,0.2743082532061925,0.2921040217201934
0.2063912538958466,0.117841717610569,0.126225471443279,0.043880926374741,0.1802575018276723,0.0795030863727047,0.0782290669573082
0.1224305527947557,0.0508314191556957,0.1767248200260673,0.2399491387708661,0.0297266025384648,0.2787158785104454,0.2088217710039133
0.2164694462878092,0.1127799366165546,0.1269798974856401,0.2950167833153803,0.1070715852290589,0.2062022157408017,0.2119495100413316
0.2517365059118188,0.1379057535259182,0.1108568339890148,0.2849178949020848,0.1289570827186835,0.1600303307916425,0.1975225433506283
0.3392247236044479,0.2138405746461812,0.1467840660291636,0.4783183930427659,0.2699620513831712,0.2908880634929408,0.3243163536516475
0.2059134665263341,0.1247118407518979,0.1129873598802483,0.1938092638810793,0.0674957570749057,0.1445773185668562,0.1606072803544059
0.3031694366889743,0.2490670713148523,0.2627992789698578,0.6171212727703725,0.3552198229436593,0.5050704555057239,0.4501988801160532
0.1815957517555986,0.2098129067978104,0.2793868239558327,0.3861735685058659,0.223361717286525,0.5392177623533728,0.2428914027908408
0.3399375934237529,0.2115173529854399,0.134800118160997,0.4295414608268071,0.2196478963630715,0.2136242859071047,0.2809457370125525
0.2809856666071323,0.2170984332559933,0.1994028053504439,0.3784051547591465,0.2801588633273123,0.3309704282364006,0.3270364693228882
0.2274333240418315,0.2651760929628701,0.3632452722449452,0.4713147249849549,0.29634765025513,0.5798962748974879,0.4140064653930209
0.2706084451763436,0.2367626131939488,0.215175491984417,0.4044192334476442,0.2808503001475159,0.3724680903415009,0.2937529378072654
0.193565503421462,0.1173622938047815,0.1238323445786856,0.249383452861272,0.0923200324051424,0.219615233354786,0.2217511918544258
0.4371918108747451,0.4275549593116322,0.3810791147270389,0.3228454822058949,0.4332590327939296,0.2549193641526777,0.3176241094796133
0.246971950999477,0.2650227270965045,0.2896137912784576,0.5109551972003133,0.3058009297411123,0.58545587935212,0.4369517221827518
0.2848055555847167,0.1975827822343492,0.1892409453586688,0.4076729181137981,0.267973590367004,0.3440637187365789,0.2771018283221783
0.1866140701027148,0.1245647767404601,0.1566349391871573,0.2735829313980664,0.1205940074669484,0.2216147111936825,0.2216493116568434
0.1664699871636693,0.2433430159831391,0.3140971744005014,0.4777889711994357,0.2827003975303634,0.6679358296301393,0.2499860706660499
0.2702029480336059,0.2038886881079558,0.1973743671542608,0.3148278296960595,0.2786782626974397,0.2784138612546394,0.2907396790116359
