AFP,Enquiry,File,Dev.Type,N_effort,MI_N_effort_PDR_AFP,MI_N_effort_Added,MI_N_effort_NPDU_UFP,MI_N_effort_PDR_UFP,MI_N_effort_Input,MI_N_effort_NPDR_AFP,MI_N_effort_Enquiry,MI_AFP_PDR_AFP,Effort
0.0594599216083579,0.0389161232005833,0.1633366937832958,0.0644551228103014,0.0648461976406552,0.0325092504537964,0.2760524655190789,0.0418832143986331,0.0441412772932135,0.2293350185220819,0.0334607011214072,0.0527574548448458,0.0724566348469992,0.0622908790641283
0.0619343011905952,0.0269658815188617,0.1943962061092208,0.1360020776575419,0.0903949318656651,0.0389349445613438,0.2841937894187027,0.0455216458500693,0.0489696169203361,0.2344702081819156,0.0379316119904406,0.0640177229530255,0.0938192550025176,0.0880971576178009
0.1151924258821402,0.0552537895786509,0.2170750337499535,0.0782677391599334,0.0889262049553051,0.0368824016349899,0.2599265171695609,0.0424129147459944,0.0417776309018543,0.3184842869573086,0.0370483346440986,0.0619120935097475,0.0950514453030912,0.0814716843265314
0.1159850143706028,0.2004872661011459,0.3421576412555106,0.3985939647618198,0.2251931571006149,0.097145831764369,0.4053252186124754,0.1246975314202698,0.1135452773789454,0.522381809743563,0.0983172694755767,0.1841463361973586,0.2205136972530806,0.2229393113479756
0.0467774130321595,0.0559577721048928,0.1464528208512192,0.0687891489718835,0.0883101189444989,0.0526357745176322,0.2114947621150856,0.0664776953852775,0.0651978241512056,0.3130598634006085,0.0530895006863313,0.0538064586655007,0.0958358973106577,0.0867042325051535
0.0784953942981467,0.1530720937669811,0.1960902937209328,0.2295317067227136,0.173494788682134,0.0942992923647838,0.2663124695235359,0.1080824862136995,0.0952010861052136,0.47086807386084,0.0796548321210892,0.1527701166813214,0.1602669504810294,0.1576644944170779
0.037239892004003,0.0283919285540442,0.1518800062420177,0.0734464547230259,0.0587524346382727,0.0315072235600154,0.2500537402568939,0.035855340803792,0.034299516986565,0.1910601208294902,0.028103217632591,0.0563078525785818,0.0597425488396209,0.04807159651524
0.0730406575878234,0.0530557046354977,0.1679087859102682,0.0261782543442758,0.0959441673070687,0.0502688735744841,0.2129422775989867,0.0617553169052097,0.0400274391477591,0.4311566364441692,0.062921648384554,0.0605657894033626,0.0941183275095779,0.0766316318638195
0.0483140251411418,0.0347091304132551,0.1577092135485263,0.0865617087346841,0.0505109927045991,0.0305521585482219,0.2516267343062535,0.0426618737786383,0.0369695104813487,0.2727560973200866,0.035119316885759,0.046834783750753,0.0483302251240966,0.0407887689150848
0.0356528532322069,0.0470050807224427,0.1776441007311522,0.2112745567096711,0.1070786487739077,0.0518466684139994,0.1980329932503058,0.0638485842640471,0.0407190918225283,0.3897161926284412,0.0501427626119664,0.0870696384003107,0.0834425829513516,0.080310792060406
0.0538984444334715,0.0506060299251256,0.1535374927662425,0.0984885381584151,0.0862080869821442,0.0544797951759193,0.2117782363406152,0.0636025001557766,0.0551480595375218,0.3838055254020082,0.0573058973197242,0.0498823956434654,0.0888673299802238,0.0788997217830198
0.089518968938059,0.0518075751665539,0.1996649236853289,0.0732862741865066,0.0813543999692014,0.0357017783029441,0.253100674841247,0.043117376053912,0.0396110742481093,0.284594789030637,0.0367297647603185,0.0625904664994624,0.0843577988232205,0.0716890380217105
0.0881955477224951,0.0406897644344723,0.176088245193339,0.1610219197833908,0.0854603861365174,0.0337798349451637,0.3298313397726691,0.0444476740940633,0.0555578092243288,0.1389823675821357,0.029168888311875,0.0573758715492717,0.0920235047027497,0.0945612215961117
0.0831582368479137,0.033432924034015,0.2058720233787399,0.2256407300103434,0.1480291164524836,0.107291805685318,0.2740493070627691,0.0945260628737023,0.1175675381657433,0.3405715309465522,0.0851437208794073,0.0585234578360867,0.1692254953172084,0.1608021646975114
0.0895414686778068,0.05797116857253,0.1480935703253531,0.1248566766634498,0.0793477508932312,0.0373148508353588,0.2556715020938463,0.0474226893341873,0.028239476841529,0.2991504704409063,0.0449204676380477,0.0507586245590149,0.0753038960876316,0.0731153241995727
0.100776346049384,0.0509387225481079,0.2804779596197287,0.3313414759051062,0.2165535635226998,0.1291765089629225,0.3029453003769788,0.1245261152575467,0.1152001587523457,0.596768296809427,0.1090318749925018,0.1110035116168642,0.213464169487565,0.2120145774544823
0.0619528546869264,0.0360761579783274,0.1203687161217861,0.229556225756725,0.0303645434932931,0.0222205761100748,0.1631852438911764,0.045382413785129,0.0285534648082601,0.1875630920509165,0.033292343645786,0.0265392866580419,0.0260135779703537,0.0246474213553507
0.2726112749567908,0.5511220429034832,0.1726230090978045,0.2698490318395239,0.4083548182664872,0.1502388811344756,0.48377741857105,0.1744138213439775,0.1561452765509803,0.6837320629684973,0.149496549530544,0.362444201567061,0.4144236343019943,0.4064014789625718
0.0543712553707673,0.0283237145856022,0.1478907398403877,0.0688084950664313,0.0604059060615348,0.0252008446758792,0.2607742225317737,0.0338946382564192,0.0333293194483596,0.2672995882179861,0.0287412620920942,0.0610980740140852,0.061733565346593,0.053398874701892
0.0551272964304076,0.0544139800104929,0.1659434392979567,0.1624409246526764,0.0815482641032816,0.0570475778872759,0.2537678151165655,0.0591354327650744,0.0646144331038183,0.325736828724646,0.049691372951118,0.0475885102572507,0.0908455500924843,0.0834280988151531
0.0925426673616957,0.0447302385711547,0.1549165071645374,0.1142600266800177,0.0463048825732168,0.0244106794418559,0.2850508772231341,0.0385054362262579,0.0293777760313285,0.2709384184000896,0.0338247349608542,0.0276731378723878,0.0556950322521009,0.0507930457522547
0.0566543344313826,0.0487976297050016,0.169571554261762,0.132014020949496,0.0955514816608105,0.0538815961728484,0.2789353284800546,0.0588629542799855,0.0675623160561035,0.283351629996558,0.045746413805624,0.0588810141478291,0.108841997392847,0.1028426542266649
0.1539428282462605,0.1219236437969537,0.2306683659836859,0.125596739053527,0.1310472165091943,0.0581370946173968,0.2763267928835718,0.0611103234629521,0.0637836003922853,0.365241898232804,0.0463548569735932,0.0806104965967743,0.1422698768262481,0.1320151028034671
0.0618831963129699,0.0489928666748611,0.1630539522669676,0.0677564543284145,0.0853007409414576,0.0475251036056769,0.2390973956986986,0.0549403105685519,0.0503987062962194,0.333245218607625,0.0493835110157367,0.0543087548534738,0.0923603756574612,0.0786276685058903
0.0468332156093532,0.0567464746268132,0.142012908271179,0.0636351594768885,0.0895008491805074,0.0545191303297789,0.1896342037228802,0.0728411895900844,0.0617840778628206,0.3665347155885086,0.0613707770358661,0.0542172153898058,0.0896130487865267,0.0823116465713299
0.0380566926147503,0.0388187278521149,0.1504744813337248,0.0865260282682267,0.0779728077150307,0.0421431169557873,0.220350114864415,0.0529623603654319,0.0368034494952921,0.2893034795210141,0.0422900316065793,0.0672028573403708,0.070205623051359,0.0599988179990444
0.0040651760742402,0.1261414928359657,0.1976085981181748,0.2447215949029862,0.0582587239045423,0.0524984324222386,0.2026163650890015,0.0567619163071705,0.0359004968718804,0.397012715317828,0.0457275415260265,0.1260923747526311,0.0733187548024812,0.0737659463397141
0.1680569765128337,0.3931372963967525,0.3528672218676383,0.5003524181517187,0.3197918508285247,0.1467420279741872,0.4945331292097251,0.1474544689523841,0.1557996263622496,0.5190317254246056,0.1264021943358985,0.256030852455999,0.3402266280943773,0.334949220565905
0.043297489905157,0.0206993467516553,0.2252197660584607,0.1778852655308856,0.1287972065144804,0.0599091537680978,0.1989962222559557,0.0739487951083333,0.0476194195411829,0.4112737775394289,0.0619280735137538,0.0747878457484871,0.1123706297308425,0.1068437465612996
0.0401282521493334,0.071394125766141,0.1802849740760925,0.096404839694975,0.0721335404830334,0.0511399369325289,0.2055203822366033,0.0611138808553245,0.0490715265607881,0.3224454420380117,0.0500592118796292,0.0705166769849668,0.0789886348850774,0.0745351351616962
0.0531389258749926,0.0287531847502989,0.2165922885139921,0.1305854799294201,0.0921336182196971,0.048508253391752,0.2138915724341435,0.0650534425892589,0.050881931907184,0.3768559474875004,0.0561922238783811,0.0549005540528632,0.0792126977583984,0.0735241578440831
0.0717589839362448,0.1931321134608367,0.1770690872754243,0.1270518205152651,0.1116712050071295,0.0593333675537414,0.2093555646847377,0.0678482736457236,0.0453912587178395,0.3940752332300237,0.0647330671121481,0.1066967329874472,0.0954154249812906,0.0842133728952798
0.090738123781536,0.0697829256459312,0.200894372955152,0.2191353508581725,0.1165561547448238,0.0531691100754279,0.2851026470492809,0.0676601266193138,0.0544911646480771,0.3716259225451478,0.051784259181151,0.0806103775754244,0.1077460778368255,0.1075315241060372
0.215018386440158,0.3950481052258672,0.4212439979486652,0.3174469255537231,0.0757588801182189,0.0320739593584738,0.2347336427089954,0.0369194907608372,0.0631379936403502,0.0794030952185047,0.0086347723091458,0.1294860748129937,0.0824060749797111,0.0893771861449291
0.0503481480970311,0.0498248274396756,0.1500926132800863,0.0635065233854087,0.0838901469889258,0.0469659291898905,0.2136227185085434,0.0562842976690371,0.0510785975586051,0.3469181022331434,0.048665146225542,0.0584263160631383,0.0880923219378244,0.0751294588983312
0.0733664482530309,0.0396078177344717,0.1650352873239303,0.1249434282563452,0.1318926212358797,0.0532750498147732,0.2560742691408183,0.0645994853624139,0.0505914435003033,0.2898705359642424,0.0522748583572336,0.0764638488652723,0.1237004403299362,0.1155095337800386
0.1263605408423574,0.4284228214935622,0.1158276283468755,0.1894053026847077,0.2801979989842409,0.1401901271990332,0.2451674407607178,0.1561583832684736,0.1434636569525678,0.4918156967728228,0.1072107631369477,0.2632603014358971,0.2758490087764103,0.2640312702488872
0.0572460219233333,0.0430288874798197,0.1473702589118196,0.0701251013660206,0.0927852061946496,0.0620175185770842,0.1751708460785402,0.0527639503677235,0.0486932656061745,0.436066482767605,0.0543536373479572,0.0602267468473681,0.0989485156422772,0.0790712721745957
0.0753961576857522,0.0219010852706403,0.1863266371659804,0.1335772040301811,0.064576980767209,0.0281473306809195,0.2954387662635874,0.0330617334119338,0.0268771306558963,0.3143890428307744,0.0344454618118667,0.052069601024041,0.060500574076846,0.0570255316908634
0.2887913563581832,0.4700426654073527,0.4247051284112413,0.230144700049144,0.1512911837739151,0.0452407838606482,0.4087855386257835,0.0443319587317599,0.0708757227535475,0.1686620269680843,0.0291079964850988,0.1723849612449829,0.1456012222907733,0.1491529261096935
0.040112796761698,0.063217673600602,0.1947933282983552,0.1459983171402658,0.0799818540416402,0.0536210940538969,0.2538813118066982,0.0601489037587512,0.0643599454935177,0.2419393848226304,0.040493103812736,0.0801585950572011,0.0923904571754299,0.0901468888729222
0.1212690606724715,0.1831118615472923,0.2969258738561624,0.3864266227799453,0.1984756210419082,0.0967439431581549,0.4009526063920313,0.0932196135755166,0.0981317875842713,0.5326442148772217,0.0866630169450296,0.1269904619369049,0.2203274502020133,0.2110223448586209
0.2809912854479683,0.5419247569146157,0.3844752930247688,0.2777277448639147,0.1409501789423963,0.0447503753488655,0.3198414463081378,0.0498194442485206,0.0482932446427564,0.223672090303551,0.0423922001657786,0.1868937855517848,0.1211887330491488,0.1315236030945354
0.0291993639141934,0.0379054265992589,0.1420562065180945,0.1958821724160063,0.0495193223732041,0.0564961170458361,0.1486059938466098,0.0244143963975973,0.0352957193837773,0.3069365096538992,0.033941043394844,0.0432214203745234,0.0690259579114815,0.0549548108012323
0.0813089325550276,0.0390366737578736,0.1899817565114279,0.2313481715994974,0.0903344601447826,0.0754702451876876,0.3075248849020892,0.0636736708610039,0.0783096452922076,0.3230661042653943,0.0585041720698487,0.0429660784847828,0.1026188847747586,0.0983261912488869
0.0484507110601102,0.1463955931423604,0.1908331210443399,0.0767241060621759,0.0584984645158042,0.0239581018034338,0.1993973178069878,0.0363653965220537,0.0227459063059487,0.3078161503591995,0.0338313946793532,0.1107931651896357,0.043257352627271,0.0387372621146954
0.1992168895269062,0.1809844579588255,0.2899962568428353,0.197517357221657,0.1674134494793124,0.0712528115251261,0.2887041035854022,0.0705214136631475,0.0933303289064416,0.3170801970227752,0.041342502669189,0.0967881586480927,0.1884739399649488,0.1788203603912022
0.0517411837417472,0.038367844454524,0.1865144799462054,0.0906909901853143,0.0720450250756266,0.0409907575710471,0.2263376218800885,0.0516583944876906,0.0397168219350801,0.342034452099281,0.0459233870482624,0.0532399848785049,0.0639976419745528,0.0527094415232889
0.0764942914681295,0.0726447616485281,0.1814435618626025,0.0484303874448937,0.0963494640612298,0.0504120517919876,0.2237912232535032,0.0549040689570478,0.0361226954368583,0.4467151781684206,0.0586776732093477,0.0673388495605057,0.0965437629393116,0.0745298333646826
0.1041021547480743,0.0345276663277472,0.2022312717991532,0.1822686618072803,0.1054979884712826,0.0381205055000237,0.2993224054696956,0.0467932978047127,0.038513225436358,0.3045438931694899,0.0450775970779214,0.0601387710664255,0.0984518530749337,0.0981727988697
0.0490237161509707,0.0565698195594864,0.1495696071078215,0.0655431003315958,0.0903087078389651,0.053634475116919,0.2085922925369616,0.0663078998907061,0.0629220686262978,0.3335192611190847,0.0546812403688518,0.0543512737847936,0.0972804686705885,0.0862946579794772
0.2047588713218248,0.5632375102585548,0.3476572529229371,0.3924958730370514,0.399483236273556,0.1804891757170603,0.420512466993018,0.185526913004376,0.1749942327601298,0.5900269614585076,0.166908664393494,0.3486208958795708,0.4112399208345697,0.39046417435847
0.0719129753191053,0.0493875022768421,0.2025279495934845,0.1739914518573456,0.0955334785898421,0.0659827173748172,0.2508690207136914,0.0669738501361182,0.0578989710709111,0.3974332258326258,0.0656564509943788,0.0568750934596994,0.0933146192301054,0.0884318731678731
0.0617249789047728,0.0466020499363331,0.1694394513949008,0.0746963370939943,0.0885290986841033,0.048467950000923,0.2341269984963125,0.0609956045623606,0.0492108834109177,0.3621242978604094,0.0538922757923301,0.0632739082244852,0.0871493327639235,0.0760030263136999
0.0768695229677101,0.0403613641838946,0.3634557259471935,0.4802911414215588,0.3874930592264535,0.321814434990228,0.2527613430298797,0.3265857270275394,0.3422437635792167,0.7020820863277684,0.2751286219245394,0.1910991572953588,0.3878207984266782,0.3856765403088814
0.3600261476272406,1.0000000000000002,0.6728934480115422,0.9808135209266428,0.8920748581861149,0.6143371623189429,0.9999999999999998,0.6016999203710569,0.6318590846716641,0.9199377564642806,0.6053253704354321,1.0,0.9678387421168668,0.9478195681853866
0.1286055285466964,0.3167243391305572,0.2860751889166261,0.2513526100747632,0.1287259701165457,0.0594026014155256,0.2568538693556234,0.0694013016739126,0.0799181709870277,0.245807158035106,0.0364040178011493,0.1452489849450951,0.1265992624408282,0.129235487971106
0.306596106467204,0.276393390143707,0.3645353033682605,0.2008925837139764,0.1098174965240606,0.0259682242867173,0.342307902331657,0.0352082965202773,0.0538795592393227,0.2493013598694484,0.0185518238769649,0.0993899205650119,0.1187173174714656,0.1232768419895252
0.0518300665027122,0.0298571595164469,0.1869223503419131,0.1609110627586258,0.1286284661297654,0.0538245671558812,0.2046485746888132,0.0576677948716848,0.0275183822154533,0.3416558830955477,0.0587441221694439,0.0824167107227577,0.1026558388167303,0.0991615968603878
0.2294224678765422,0.3205470222932658,0.3115335443664198,0.4002802498208199,0.4316836132593576,0.1816880189080013,0.5113375876945205,0.1865276197325569,0.1919024961019367,0.618950707374153,0.1635172918128082,0.3117529477885518,0.4493884232888288,0.4451522533793168
0.0655850026156606,0.0844820208282622,0.1580519487726698,0.0677209894011014,0.0792843681193798,0.0408853602692492,0.2542770948418825,0.0531469914184538,0.0497685647313825,0.2613889517163037,0.0449058123566947,0.0616155290081751,0.0822982160538313,0.0749807259336442
0.0465604384910999,0.0288614784130988,0.2143475327192888,0.2340930393008133,0.1012022900480782,0.0591023692594222,0.258115012437713,0.0725031024022488,0.0651537776817709,0.376240552996352,0.0526003968913978,0.0876165034525345,0.0859982827255671,0.0888026135293173
0.0355383403966085,0.1273281426964632,0.2203196443853831,0.2932628160711158,0.0392224008931572,0.0516167606158896,0.1782303758230764,0.0189438886257322,0.0156352455285834,0.2331276523530621,0.0299040031743427,0.0963131999725707,0.0541402553524821,0.0625286976358243
0.092115337831915,0.1851134302957318,0.1546903750355993,0.052888564153601,0.1545900464495074,0.0740576520922124,0.1832841513536731,0.0787492330785196,0.0509172772978293,0.5436910718763863,0.0812185527478121,0.1158662099661937,0.1479057026880231,0.1257176557190265
0.0436611683157147,0.0545826010501511,0.1393772738646544,0.0714988721419116,0.084891817216672,0.0503274245081971,0.2167887826941205,0.0677616117246757,0.0691649284738487,0.2752033237091243,0.0511299673228988,0.0533955823545269,0.0924373625209604,0.0877438044097293
0.0678279190548952,0.068420230905265,0.1996893612340833,0.2611993877243606,0.1138772900850957,0.059342653634864,0.2982843263922443,0.0607415939603654,0.0666889205120997,0.3227573516914283,0.0397506328348095,0.0786419703990119,0.1191645049895748,0.1117181365106472
0.0403391168977831,0.0521292887570457,0.1422098551852669,0.0824170657509849,0.0781316770241516,0.0487731737066855,0.2142629074986952,0.064063328637486,0.0644368180954914,0.2877813304000488,0.0487359912590583,0.050599385125357,0.0838796732192414,0.0777807085742418
0.1134402791568491,0.0628270547027156,0.3461347766099634,0.3171628100092231,0.2855562169341548,0.1437077784829013,0.3781055268644973,0.1407472848257284,0.1441831743502439,0.5192050753583288,0.1273760058874511,0.1711861027175644,0.2979224247872875,0.2898340542416849
0.1735792856837409,0.5405685927252396,0.1694976112793213,0.1479022559573475,0.2463075084732963,0.1022131709100687,0.3326217949420508,0.104371699233469,0.0877099956841851,0.5042683179827878,0.0896803154000034,0.2525872956263289,0.2563898623246404,0.224395703852983
0.1255809248600932,0.3581655623690485,0.1303447753039328,0.2144700352063968,0.2608224983231091,0.1206767037127575,0.2659853121269001,0.1248889936840757,0.1131086600370836,0.4556429001339715,0.0939237405828385,0.2401028735837193,0.2525736264546683,0.2448789696398949
0.1006707833055733,0.0704166554971959,0.2073777301500672,0.1925192957341179,0.2092836529420735,0.0815416249914311,0.2789723283877385,0.0803926593295187,0.0526696812131324,0.4816743026280892,0.0812959833522744,0.1306244790179601,0.1910007892117798,0.1802377816903745
0.1151725247451471,0.0688624778315211,0.2288279922912874,0.1819890434578994,0.0630663330653269,0.0294135797472155,0.2657176219010049,0.0399394211087479,0.0369760658701204,0.2605532429515663,0.0320113958107252,0.035910811184074,0.0757245291320715,0.0680536155092113
0.1691911919091088,0.0493012335827929,0.2110785183263225,0.0869131773490914,0.117008330408954,0.0322822824985601,0.3596796689565112,0.0468439207407411,0.0331787196611296,0.3699750327113952,0.033986840986545,0.0578892275472213,0.1270166785776226,0.1231769729213852
0.099242108424655,0.1225722696486284,0.1927364139842147,0.1653833252416831,0.1236727316071351,0.0512062197092105,0.2864642905627465,0.0612804951656448,0.0562357236335197,0.2966243989982734,0.0459820441897234,0.0973051300771808,0.1206386878844778,0.1167288828549166
0.1033744200016428,0.2439020700111189,0.1024126305645541,0.1052956546364793,0.1810340160833455,0.087225209728243,0.2530258305123791,0.1051333926411945,0.1039981585991376,0.3638138340870411,0.0775857101122547,0.1578900829180476,0.1872287803923691,0.1810406741815788
0.3575747160217539,0.3949536222356591,0.4166418810250473,0.3672765290443016,0.149388789928882,0.0300486691409304,0.3513802472935019,0.0496807063756555,0.0285595688576507,0.4049712984964474,0.0527897003648973,0.1274835634320718,0.129442147019101,0.1391265341838497
0.2535458656015575,0.2446401796546606,0.3853108198738473,0.316041051096094,0.0689105095527254,0.0438576847528549,0.3041565473405764,0.0371629450213816,0.0565349716138372,0.1453898228564946,0.0221534768742256,0.0338093820594592,0.1067910663067526,0.1137426349806278
0.1422975430241715,0.1252717252465222,0.2184756888239017,0.2333696724563471,0.2419144023087048,0.0913671082596871,0.365274685753776,0.1018773173664076,0.1044681803728927,0.4571668388603405,0.084216881016745,0.1778960976491335,0.2489305111236053,0.246608314757551
0.0604958837465868,0.0566264083784775,0.1696437530975012,0.0347840216801155,0.1369336365803567,0.0737581731654495,0.1471995796317682,0.0900775659683089,0.0525215461776328,0.5416857520060391,0.0891764742799376,0.0715930565858067,0.1261930355480179,0.1092200479562186
0.0537196418141626,0.03510030399295,0.143017731720579,0.0510802082089492,0.0712874398281205,0.0317727006463383,0.2199186784883483,0.0393702623899891,0.0272522075075598,0.3718051502572557,0.0391224786163713,0.0693417423141854,0.0663453755758961,0.0535598643249416
0.069993193814078,0.0268649832005223,0.1834100872685491,0.1296819281856892,0.0619388730700947,0.0295536407756836,0.2783357220813796,0.0343877484540991,0.0239079863616751,0.3384103742503506,0.0367636830368896,0.0534819456723156,0.0543636473055291,0.0504913769282206
0.0144457340795924,0.0606994404912703,0.1783834161852837,0.2359457438807533,0.0323468994916762,0.0519926740520869,0.1974087061410572,0.0299783031203667,0.041101343707398,0.2150784421140755,0.0242742760622372,0.0633728120526384,0.0571083975229189,0.0580679651954104
0.0634147049653584,0.0434429635827103,0.188220747992259,0.0715662426879655,0.0724764309839092,0.0404480502101329,0.2630338332601371,0.0338901842547417,0.0343177819401918,0.3296312977378577,0.0341453649106222,0.0512315959215344,0.0844331481304379,0.0579641587507161
0.0458674831275352,0.0431644524819714,0.1247935474214058,0.0473770592973934,0.0542329693776772,0.0314124557857012,0.2342972795004116,0.0330790657961434,0.024548027214975,0.2563256094367839,0.034756675580188,0.0593349320925797,0.0491334865287939,0.0409587047852761
0.0319012750442849,0.0269160059975686,0.1861802913008318,0.1817423559945403,0.0719621126308011,0.0454780567240068,0.2180106039097903,0.0577128200577272,0.0383722001593559,0.3739991022851262,0.0460880816787091,0.067112140632983,0.0524215356133385,0.0527515038737802
0.0539728840021244,0.1792090053673221,0.1400177656027731,0.0533206211064528,0.155711416332399,0.0909918145513613,0.098552597561213,0.117473450396514,0.0891834678737253,0.5117110860323921,0.1032631181303636,0.095675711707991,0.1469665880504708,0.1397611481517481
0.1837815407222079,0.1260782501892941,0.2125367185444604,0.2216783341112354,0.323774070602659,0.1163489950263072,0.3549507469993942,0.1332479222312471,0.1164382125866128,0.6870266468103439,0.1106763391800976,0.2184644877798797,0.3297780373512496,0.3189177512503853
0.0475341220528235,0.0617373322979347,0.1393593606202528,0.0607878873804941,0.0986390731124427,0.0613261692753909,0.1761180281186482,0.0813094865987277,0.0687404540890017,0.38899291418676,0.0688062417014131,0.0559976517178996,0.0984432934770319,0.0918137515847394
0.0446098004093936,0.0782413133940466,0.1764182554246698,0.1127244617367163,0.1432836373947408,0.0930977412019415,0.1699486091470193,0.1192419121406612,0.1062751199114346,0.4310403143193644,0.0950190575412121,0.0895506199562066,0.1366788991570723,0.137635778496906
0.0480909100461093,0.0600796699876411,0.1465624473596185,0.0775860179733781,0.1050304431582111,0.0613317580684637,0.2022202114834696,0.0798495361376206,0.0762828576099711,0.3375446220229153,0.062660282388161,0.0633245925335398,0.1102513947388282,0.1047529199554977
0.0681506086817533,0.0579618831965778,0.1815793440732134,0.1153877624353649,0.0749521364256237,0.0400133357006282,0.2988002080731343,0.0504801254319467,0.0614796956477767,0.2028180198044261,0.0299991141482212,0.0601891661931723,0.088268886991671,0.0818371186084118
0.0749163390170141,0.0222867774492694,0.1745822875872029,0.0919264314336136,0.0593791313335021,0.0255603099863074,0.2929626236641762,0.0339694708467269,0.0318649192468498,0.2494953640937721,0.0318425078460084,0.0465435619466749,0.0614558801064306,0.0526879970819594
0.0978381158754262,0.101437972817961,0.1299289816474567,0.1392013193512197,0.0645700992215968,0.0468924429550015,0.0845791635378508,0.0317103134082788,0.0154754720524021,0.4935970643809898,0.0411851857378261,0.0793054568053539,0.0672898659154495,0.0503848245124074
0.0525663573025204,0.0329693103977638,0.1603017329605087,0.0824482781492345,0.0512149381734401,0.0249686921821035,0.3030037604185203,0.0336733233883773,0.0470048215994484,0.137643133588642,0.020496383665587,0.0491664176473603,0.0631921571419787,0.0566258618470393
0.1271134559615926,0.0867635942421493,0.1677585436577789,0.1663117746692735,0.104730742407349,0.037142449848947,0.2952891930690431,0.0420297791706105,0.0320062915034645,0.2685136896531053,0.0434681172159396,0.0691095432714206,0.0999558308068648,0.0963262317909321
0.0447413374621371,0.0590020825638148,0.1477574217893492,0.0719344359748952,0.0885171287185888,0.0541037861807758,0.2053410485555787,0.0683625771300549,0.0657005337974242,0.3188719798761255,0.0545259879242192,0.0556821272935902,0.0958637991847478,0.0877503138858688
0.0653051122984349,0.0537102347448414,0.160265328122017,0.0386867656646888,0.0935785147707064,0.0507185107376573,0.2131545998996993,0.0637114408502252,0.0480340801195175,0.3921496507668991,0.0602004083525627,0.0586685499494141,0.0942812682689058,0.080151279917138
0.0993808934404371,0.0748801008407315,0.1518498371828656,0.2259973016596269,0.1109465808453899,0.0431681960400549,0.2978924709191292,0.0548446988814385,0.0528356863633893,0.1834978824813554,0.0400064705627303,0.0783719826777797,0.1010444452112821,0.1058858771473745
0.0877418190840076,0.0368919362699692,0.1775573963653568,0.0567173083070871,0.0917673541549136,0.0387970656495173,0.2812145431656813,0.04757797943633,0.0360985783596515,0.3405703910137745,0.0449366848717305,0.0560278619195618,0.0937136721495601,0.0789183251806184
0.0622296761919925,0.0368136678109901,0.168964700381265,0.0633448340748792,0.061563513815656,0.0320718750492242,0.2622320390250111,0.0414384779658151,0.032817622897234,0.2988845944791114,0.0380966908354161,0.0519924284853131,0.0616424902866893,0.0491964793871737
