rely,stor,turn,pcap,vexp,lexp,sced,MI_loc_stor,MI_loc_cplx,MI_loc_turn,MI_loc_pcap,MI_aexp_data,actual
0.8418597631091277,0.074044778029673,0.1676378463887598,0.7931159435252566,0.0620796516438705,0.055365109394726,0.1015434802101963,0.0636219503719563,0.0434621801175347,0.0550784286057712,0.1178947308585416,0.0376805818116098,0.0322874072749365
0.7603124408684071,0.0763977832331833,0.2000056763715869,0.805084624604605,0.0412312216093797,0.0484644463961208,0.1234260783520673,0.0848761764047222,0.124702404389828,0.1077976164979686,0.1109735081272288,0.0635205947506517,0.0932379438578488
0.3790850082917952,0.071356890548613,0.2211486540404121,0.5407651877394861,0.2022887817421679,0.1978463837427074,0.3299382696197667,0.3587506980869206,0.3145460870189168,0.369971102434338,0.3758938737617364,0.3989529100075236,0.1528534127901056
0.2838313791700827,0.1083635931515767,0.3843723510241969,0.4632525287088467,0.3095826614037093,0.2854633767681554,0.3538993227402805,0.5362129648383368,0.4829510582408072,0.4940927367087249,0.5074914377374707,0.6186232656543742,0.2949139987424562
0.743738531587168,0.1200210541681293,0.2870749835461698,0.8806402227682614,0.0251120771019625,0.046652571990856,0.1712635097871035,0.0527757839843814,0.1801079812131694,0.1606831308107977,0.1143375704440425,0.1223652417786991,0.109986414334149
0.5790477304287224,0.3335235918387669,0.4051996897729528,0.7502814101183751,0.2329586684415577,0.2160690004321253,0.2391991382692667,0.1313358673643833,0.3053455906818574,0.2933576815116013,0.154980367245271,0.2518762429108653,0.2300224473929286
0.5302829027242367,0.0149986269414105,0.0521361505324985,0.6927465804540909,0.0379468078108681,0.0296145652766434,0.0526237776288759,0.1299516678385412,0.0672239718059529,0.100839810043561,0.1476201956630125,0.0620770501603956,0.054454871362
0.7980550065583575,0.1260883701159488,0.2394789872879291,0.8840434169992557,0.0238901879664252,0.0364133670196806,0.0836741324016834,0.0229731188733185,0.0880511285471706,0.1424509222096766,0.0710089339851161,0.1032961979778163,0.0597821946124562
0.071511052685514,0.1892872264516833,0.5553117158872061,0.2701162021236532,0.4758480790532499,0.4729463819856723,0.6308127507595698,0.7426279120395961,0.7854598709333519,0.7610951389113018,0.7347425325578301,0.8812890389421938,0.489758589822366
0.4104368722551383,0.1301875425428336,0.285417036845022,0.5906384214288594,0.2037225586229978,0.2365435805643391,0.3462426469187967,0.2991157914846839,0.3880477476895485,0.4842919392445734,0.3659170124430909,0.5308910782818576,0.2634881243980431
0.4779734589940843,0.0505345194600704,0.2679103294748458,0.7376174434942837,0.062720925057278,0.0713452874668644,0.1767746995614541,0.167292546710462,0.1903796140949201,0.1717486562673126,0.1732646353728582,0.2460170702368643,0.1147155330192227
0.2649401044312638,0.1635709915798887,0.4429915481058058,0.3454424834885414,0.3892135087100767,0.4051204093768838,0.4496895572405598,0.7213216213009118,0.6402051367338991,0.6308268215666794,0.6194193179607068,0.7248901720250843,0.4268306231249171
0.7474934255471134,0.1523149145427078,0.2627662902233342,0.8955264148921211,0.0320829548712173,0.0404079174629723,0.1278416159897916,0.0245598096775808,0.1600732810758965,0.1772938022878306,0.064829991482066,0.1952041893421845,0.0710308075690997
0.7612626609075167,0.0798418245189509,0.1499968541907463,0.7252403736009384,0.0984416784330831,0.0957870012794196,0.0798997724727175,0.1583123106182923,0.077573596541021,0.1833359263734433,0.1582936431352942,0.1830796491005205,0.14048208914785
0.3312056569024095,0.0597836114665029,0.0021744551157649,0.5214278210577755,0.1164849381229422,0.106050453918745,0.1227632085571748,0.2500013748218335,0.2070418100603237,0.1812257707935914,0.2327199123316814,0.1088168339814859,0.2104992044842442
0.942226815248229,0.1005363522553676,0.2044629160608735,0.8357566854568391,0.0392926354321015,0.0440325374822202,0.104320609537531,0.0392940439977028,0.0463071536468092,0.0515919037992621,0.0815600856347545,0.0279547801443331,0.0176937849605057
0.6850378052521368,0.2172742965060408,0.1575317659747453,0.6646185575322436,0.2221023473848785,0.169152896574574,0.0852653604247311,0.1558540479469128,0.1126582135962049,0.1845162918566987,0.0838332806141096,0.1599451367603022,0.1942716865242048
0.8525987501532671,0.0737399224754728,0.1914784920544079,0.8129544915985019,0.0466732946249491,0.0538150010505666,0.1378137076075785,0.0602294058221039,0.0631659004521079,0.0476380356717729,0.0886691842322559,0.02207999025643,0.0423505607644105
0.7455662408651446,0.3236355001846727,0.2864440967040739,0.6583913803156474,0.3177808565004066,0.3319788649442597,0.2698297511753768,0.2328758081810567,0.2238520626397594,0.2616872234995345,0.1444233421635934,0.1473150178664855,0.2752912597772928
0.8037800459891008,0.2587517965645708,0.5013559409628374,0.9483398769543598,0.0559838360619274,0.1349755890533034,0.3615232586457151,0.0610373854493583,0.4240592187294395,0.3920564522573059,0.1908158970173034,0.1544179853990509,0.1138318313284206
0.1925897794564944,0.102204662768741,0.2402461829477312,0.7427388225021901,0.0494933752400625,0.0688034044731772,0.1634278994783684,0.0861304710888456,0.2338676599050514,0.2091136829943604,0.1530849317163089,0.1784742898751342,0.1270319894045705
0.5637980057771247,0.0500268224978101,0.1151426101536648,0.7144305574811138,0.0650064636901089,0.0424638530971367,0.0051283370657594,0.1589729807544949,0.0771223049483991,0.1450175919391679,0.1881875542185783,0.2045768913690173,0.1300993418970609
0.8437843096356136,0.1575925327324032,0.2238487600250316,0.7736368963866036,0.101368841899838,0.1095387385441535,0.0812767154751216,0.08858281130547,0.0893479661567467,0.1662726295972919,0.0860225230360009,0.1144010029067007,0.1954318022898448
0.8171773740361837,0.0877306820752222,0.1893702996069653,0.8076665771896548,0.0566248898375123,0.0497075735314044,0.106999052484633,0.0778440595446661,0.0636518849181331,0.0397783281400147,0.106992100480678,0.0224397984233489,0.0590240633045224
0.952667134047778,0.102558976656846,0.1713645522347338,0.8094983092777828,0.0818749183182625,0.0631845292276053,0.1111107747996981,0.0467497363331644,0.022227054450141,0.00952842180596,0.0645259728266143,0.0128607134414773,0.0313608220313212
0.7221150958984038,0.1309202553841935,0.2258894018105992,0.8843577467918557,0.0294934500424296,0.028939781965693,0.0793838035029945,0.0159524842078405,0.1124020358605562,0.1410470471716716,0.0708902639605068,0.149894035402947,0.0732475865039626
0.4371857115756404,0.0153165309849333,0.0770398048772566,0.6352986162527617,0.0837094212690214,0.0572109024696165,0.0356503634244187,0.2201165925613926,0.1100510212629731,0.1846428640061308,0.2043226260518139,0.2445963293981446,0.1613799262693685
0.6723777327478789,0.181388200771453,0.1932919984769015,0.7457891528296858,0.1351692766898516,0.1197332253658206,0.142373838133401,0.1091762444079157,0.1053660147885755,0.0731546857852777,0.066911176103146,0.0316139228280449,0.1171361732812251
0.56573249984401,0.0723808314869383,0.1548536478800655,0.7658186310803807,0.0373920654242587,0.0301544281770416,0.0565522774861748,0.10502074033265,0.0723253559252735,0.0799268493024154,0.1145106166158841,0.1042207894256073,0.0587160041921555
0.28950631784991,0.1344224612338465,0.3604770921319153,0.3582072838220645,0.3224252488713031,0.3538539394026391,0.3221240739402503,0.6120508386463245,0.4910253389515048,0.6035485363601419,0.5440198557099206,0.6541301964887788,0.342553822299514
0.5593169413680351,0.2550237136210488,0.182700355993368,0.5391341525887863,0.2765543978940974,0.2571837078941245,0.1690673626295045,0.279622565340011,0.2707843354396924,0.3153290198884614,0.2747763374350607,0.2025268619353165,0.3943843255752535
0.7170651338321753,0.3581970620779889,0.2863079718854466,0.646429041288233,0.3292950367637945,0.3010928436313956,0.1255882748725306,0.2192529909770862,0.2330563488218879,0.3492050238612204,0.1701549994530132,0.2521973125295892,0.3656701617567272
0.8119335680501073,0.1502867175750739,0.173303143531115,0.7673872220927591,0.1391692328626929,0.1341957987801382,0.1727131086663794,0.1148912904525833,0.0733684949895168,0.0623293465235195,0.0691827205326498,0.0418647575468467,0.0732869334440827
0.8890205438734212,0.0671074397630024,0.1747287798950922,0.8216886376977466,0.0441210842984648,0.0359990926565846,0.0753824964286881,0.062590963402919,0.03698328206173,0.0323259195094802,0.1147563230587751,0.0478586507905846,0.0301885186662769
0.4209196677782902,0.0774442749716911,0.1830126484301882,0.6093106415698397,0.146352111333835,0.1530294543681191,0.1901047765595317,0.2501033317223563,0.2250099076814269,0.2953582822112708,0.2688051711981549,0.3327233507141682,0.1689826726294749
0.322183794435312,0.1130636546632988,0.3192000727440358,0.5271375074850961,0.2438491651434574,0.2380968112269919,0.3887663748450498,0.3666373675493763,0.4089365525772233,0.4485308362711895,0.4144300819052118,0.5811646578193129,0.29048842677236
0.2168732987830164,0.022262691275167,0.096958740173026,0.5852912201419636,0.111970583893848,0.0766374185138459,0.0158999207860505,0.3169753080128449,0.1838781822519755,0.2414208054467978,0.3056637352184566,0.3268635723410956,0.2028666869815978
0.5324701998555258,0.0747587323106757,0.2374885427510991,0.7301342548482282,0.0833378442758549,0.0873827489739836,0.1930500700011186,0.1385796094960786,0.2169716620809278,0.1925084899709809,0.181554281183072,0.1911199441316272,0.1162659772273649
0.6520173684539435,0.1916114931354488,0.1341019902524877,0.6399910817967377,0.2229112672107099,0.1656071180208032,0.1261946443500502,0.146506733008336,0.1474456910069519,0.1445272561443057,0.1345730049614179,0.1383177346723757,0.1760136746952815
0.7725267619090815,0.1833057931565486,0.2485143540614007,0.779278166330882,0.1088618175998749,0.1284834118498009,0.1906086509300671,0.1165512780102898,0.2142994739047612,0.1868935433414803,0.0989191078282131,0.0535250867459292,0.1471696465557578
0.5812004168963355,0.0329527909926198,0.1501843837520671,0.7421977225642341,0.054673125390869,0.0299420988254147,0.0523129880482911,0.1391178897905677,0.0921840335501087,0.1040976590851396,0.1632260272548575,0.1475447415171026,0.0918054822142643
0.8738261478771826,0.1829539254078729,0.1702579932736146,0.7452992121106643,0.1644054994650061,0.1552426168642444,0.1504467245517463,0.1202212730354467,0.0985406617293722,0.0844525913497374,0.0646682808897496,0.0373595678517196,0.1088820420897835
0.4835230247803154,0.0279537938736003,0.1540028591386885,0.6891427846622635,0.0532400136988737,0.0633225778036892,0.13200107350603,0.1933978771583401,0.1568420117969349,0.1353495405294723,0.1852014660138321,0.1789259449396625,0.0934782733175216
0.8205945356877812,0.0872007961677245,0.1964729630545834,0.7892316087868392,0.0693592837136182,0.0537793925868499,0.13571657473384,0.0586073540902154,0.0972410922731422,0.096495183403158,0.1053876758312357,0.0424527685686053,0.0474627186346649
0.2991950043694147,0.0754916622650028,0.2704488267683975,0.5430745274679677,0.2007774727099063,0.2002618830018729,0.3250663784141546,0.3648589497879682,0.3589763356862849,0.3772207429924262,0.3889311070478346,0.4314913915428693,0.2174618409381764
0.9254203126257812,0.1092893483690817,0.1725813726439392,0.7998051957629193,0.1068667970528821,0.1027471929757422,0.133874765280908,0.0670766627499058,0.0345899475275421,0.0564439260824324,0.0688130136008756,0.0330765060134458,0.0509794758083154
0.6795298448721009,0.0885008034808129,0.145606831665004,0.8156712103289903,0.0246587697372665,0.0211159242306854,0.0451619900672947,0.0606209377002022,0.0897014797465863,0.1095447748481864,0.074070568668302,0.1282841331071183,0.0641748277807369
0.3083640468685505,0.0912769763313937,0.2518493373681418,0.4345317058349827,0.2431393145264201,0.2668363730575371,0.2678657345627701,0.4825316460230138,0.3745167848843039,0.4678113313667103,0.4354635708047868,0.5308872640147305,0.2841066249452847
0.8534425484523877,0.1085583145346673,0.2088409556465965,0.8342243670484679,0.0399674318526275,0.0424272857191262,0.1139453377085767,0.053595177797164,0.0904894043274693,0.0938343580738313,0.1130237147236133,0.048721942218273,0.0676221634560878
0.5323527656316399,0.3241661966472475,0.3460149485221751,0.5786760027570719,0.319032697959601,0.2992825362324158,0.2539731641148828,0.2531075370411714,0.301236514329791,0.3500397358204491,0.2204022646643604,0.263464559401399,0.3756443076615456
0.3886241670629143,0.0496115722369398,0.2118417851259446,0.6185834510791812,0.1171057350159029,0.1097378418949713,0.2275154275503871,0.2411797698383705,0.2687038210339149,0.2286166373711324,0.2699730028634338,0.2760348777895716,0.1256839986750009
0.1794387679997839,0.0767745827875807,0.3150202346662153,0.5041128206792189,0.2297614194818472,0.2088986018591068,0.315672317833455,0.4108625191636041,0.4325718897685031,0.4178951815126657,0.4250271531144291,0.5238465034138509,0.283448601379759
0.6063615464780309,0.1715359255198308,0.1414283275805062,0.6716958253566052,0.1261422688559478,0.1412822397290997,0.1478020052315762,0.1818430829195975,0.1442598998688192,0.1376497104552086,0.1118060418644641,0.0454897911877005,0.1791658840464802
0.6147723492067841,0.0241411743777895,0.1389157051574377,0.7066207285788592,0.0452584191476087,0.0532611344932551,0.1126356275615106,0.1612960263217087,0.1019569701938317,0.1693634993455234,0.1726851931616736,0.1198814597805994,0.0726006800874653
0.8949045019179388,0.4500928320769066,0.4886635004948481,0.8410772245607514,0.3165668555003894,0.36329630998378,0.3714837853547898,0.1588356024738571,0.2815399631188068,0.2202203394319308,0.0925093823783591,0.0741561711568066,0.1767821536901821
0.5925107461270062,0.1773799552551886,0.1441169911224009,0.6345775259311263,0.1814973132081664,0.1618637680402694,0.0939865123148621,0.168683747390155,0.1634451062338577,0.234821411920133,0.187883798929551,0.1168497542171388,0.2422123770293126
0.4947295704264803,0.100176552646294,0.2912476686597944,0.513632176720048,0.2239320496803685,0.2362629461103907,0.3914063269509415,0.4608594665962944,0.3584414464278475,0.4223666783530883,0.4547860438082383,0.3809688369464646,0.2041859867283038
0.8032689941264975,0.0666844023837122,0.1846989309895009,0.7994904038363022,0.0558012229007246,0.0500370541439554,0.0827088597920662,0.0754665198371431,0.0530638157641353,0.0576896923802856,0.1415593044538623,0.0801490150678284,0.0481043334824107
0.5362195996751534,0.3451318333456786,0.4895464200753942,0.722216670058927,0.1684873177920705,0.2842374282316237,0.4677387980238509,0.3122123697742641,0.5490916554607,0.4974926707231634,0.3270565749769135,0.2108737389181625,0.3936547444653267
0.9026570485487893,0.125776747874274,0.1934409112315188,0.8299444160936695,0.074983599643775,0.0885676162188775,0.1079196797541832,0.0578837472458247,0.0313309871139425,0.088043199679218,0.054112325508686,0.0318575120763298,0.0366097184072998
0.6470219847419737,0.4848070678086856,0.5295885296446148,0.6005873162894374,0.4283917504887223,0.421651776062757,0.3076688208673833,0.3048287783664541,0.3784184303829225,0.4605820859845287,0.2128799784207509,0.3386779128068357,0.5084444541127501
0.4849440224552048,0.0600117103497353,0.1833380968011564,0.6062658745492964,0.141520549885755,0.1397045158226851,0.1431498346798191,0.2832558732610701,0.2194342718247742,0.3435724354755251,0.2696844362407976,0.3946186747828158,0.2307331196402067
0.8688604373635814,0.1075433982586744,0.2060726320034404,0.8097878313230503,0.0559890446160099,0.0562908125105922,0.0752388746397947,0.0592480276766304,0.0691411280982318,0.124714400121105,0.106453353793696,0.124341064890997,0.106339139889045
0.7221454709913503,0.109978276762077,0.2512890256727819,0.786052883863755,0.0848180337663156,0.0826538222046018,0.192149886261582,0.1126679688220898,0.1661347750704054,0.0920570398427496,0.1157352704891584,0.054003196126669,0.0759731085097559
0.8122279523174453,0.193488724219961,0.1493499939286053,0.6904302802007037,0.1873300968089473,0.1717143145234791,0.1172618306682966,0.1593571752117735,0.1011132559353276,0.141159880608315,0.1167857417464314,0.0700366235125176,0.1725190668633087
0.4975362774212664,0.3846543758774756,0.3029652590073959,0.4792254830529556,0.4249847034807185,0.4021172593726637,0.2705248185841651,0.3130615383268863,0.3489134916857983,0.4195964968439707,0.2931917476109422,0.3301804131980845,0.4946561551611459
0.3611245909830363,0.0754221282187404,0.1552843092243901,0.5885180502664153,0.1360060089394099,0.1686380414573147,0.1706660441542414,0.2386275035470166,0.2094266963982118,0.2974505973345364,0.2713759161206483,0.3118226074395561,0.2081984643736407
0.4110663990818638,0.6171113676984321,0.5327491738240104,0.4582406262997519,0.633993712308816,0.6048051663027811,0.346079199572111,0.3844335978783987,0.4894105017585907,0.5752572765573646,0.3517142384188298,0.516867704190979,0.6566931170747183
0.5746970489883206,0.0492854685603597,0.1482491964386472,0.6756401293581942,0.1092943284004393,0.1003919416000145,0.0786701590925342,0.2139950979870327,0.1236207194430279,0.1974888017426819,0.2027869833322403,0.2848073156661281,0.1497215808332505
0.4760473150523518,0.1357876458596575,0.2085686715095147,0.5600632877787184,0.1923357494707073,0.1950227319696266,0.2762174399580082,0.2440199788901042,0.2604279679386054,0.2976125097678984,0.2432094001604272,0.2109545097078827,0.223617537430755
0.3093096924912721,0.0563655079432045,0.3140055487452256,0.6712435829741962,0.1256770320197933,0.1417766536001926,0.2969834505777978,0.2937484228158218,0.3665480197767379,0.3280115549387138,0.3213476387202079,0.4682413969450502,0.1797401891687767
0.6920377030659673,0.2783806470132872,0.4461064225143019,0.8554389732365408,0.1108223361825964,0.1686816779047231,0.3100890018727081,0.0997326210982317,0.373230006155182,0.3597190705738089,0.1890517568664032,0.1400684341729522,0.17751112796883
0.597526049123036,0.1655949910301586,0.2695958070381878,0.725398069459726,0.1142793162807615,0.105982979095873,0.1831690473100615,0.1253688969077771,0.2140934484521932,0.2139390794250598,0.1656052795325265,0.1157161884044969,0.1973732011903689
0.1096156749614308,0.1642294228381058,0.4359066635691954,0.229114856035421,0.468963813890556,0.4533350644464956,0.6086085548290807,0.740497112943103,0.7092292849476655,0.6370498907445895,0.6838171709589403,0.7412548513221591,0.4662609904092816
