size_D,duration_D,nlan,t01,t02,t03,t04,t05,t06,t07,t08,t09,t10,t11,t12,t13,t14,t15,app_CustServ,app_InfServ,app_MIS,app_ProdCont,app_TransPro,har_Mainfrm,har_Mini,har_Multi,har_Network,har_PC,dba_Other,dba_Relatnl,ifc_GUI,source_Inhouse,telonuse_No,MI_size_D_duration_D,MI_size_D_app_InfServ,MI_size_D_t08,MI_size_D_har_Mainfrm,MI_size_D_t03,MI_size_D_t14,MI_size_D_telonuse_Yes,effort_D
0.0370886781929726,0.18,0.3333333333333333,0.25,0.5,0.0,0.3333333333333333,0.5,0.6666666666666666,0.25,1.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.25,0.5,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.006675962074735,0.0370886781929726,0.0370886781929726,0.0370886781929726,0.0,0.0185443390964863,0.0,0.0588962304511099
0.1926938092582264,0.34,0.0,1.0,0.5,0.6666666666666666,0.0,0.5,0.0,0.5,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0655158951477969,0.0,0.0642312697527421,0.0,0.1284625395054842,0.0,0.0,0.0565194657032846
0.0167317345231455,0.06,0.3333333333333333,0.25,0.25,0.0,0.6666666666666666,0.5,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0010039040713887,0.0,0.011154489682097,0.0,0.0,0.0167317345231455,0.0,0.0050228961670707
0.0,0.12,0.6666666666666666,0.25,0.5,0.3333333333333333,0.6666666666666666,0.25,0.3333333333333333,0.25,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,0.5,0.75,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0560513106525376,0.3,0.3333333333333333,0.25,0.5,0.0,0.6666666666666666,0.5,0.6666666666666666,0.5,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.25,0.75,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0168153931957612,0.0560513106525376,0.0560513106525376,0.0560513106525376,0.0,0.0420384829894032,0.0,0.0314049848679311
0.0900725041829336,0.14,0.3333333333333333,0.5,0.75,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.5,0.3333333333333333,1.0,1.0,0.0,0.6666666666666666,0.5,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0126101505856107,0.0,0.0300241680609778,0.0900725041829336,0.0300241680609778,0.0450362520914668,0.0,0.0548874205764446
0.0454545454545454,0.18,0.0,0.25,0.5,0.0,0.6666666666666666,0.5,0.6666666666666666,0.75,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.5,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0081818181818181,0.0,0.0303030303030302,0.0454545454545454,0.0,0.0227272727272727,0.0,0.0148468571247484
0.5022308979364194,0.56,1.0,0.75,0.0,0.3333333333333333,0.3333333333333333,0.5,1.0,0.75,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.5,0.75,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.2812493028443948,0.0,0.5022308979364194,0.5022308979364194,0.1674102993121398,0.2511154489682097,0.5022308979364194,0.4013088051211357
0.6787506971556051,0.68,1.0,0.75,0.5,0.6666666666666666,0.3333333333333333,0.75,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,0.5,0.0,0.75,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.4615504740658115,0.0,0.4525004647704034,0.6787506971556051,0.4525004647704034,0.0,0.6787506971556051,0.5815626435962035
0.1076408254322364,0.72,1.0,0.5,0.25,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.75,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.75,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0775013943112102,0.0,0.1076408254322364,0.0,0.0358802751440787,0.0269102063580591,0.0,0.2292627275752246
0.0680423870607919,0.5,0.6666666666666666,0.75,0.5,0.6666666666666666,0.6666666666666666,0.75,0.3333333333333333,0.5,0.6666666666666666,1.0,1.0,0.3333333333333333,0.6666666666666666,0.75,0.25,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0340211935303959,0.0,0.0453615913738612,0.0680423870607919,0.0453615913738612,0.0170105967651979,0.0,0.1656763480217394
0.8103736754043502,0.2,1.0,0.75,0.75,0.0,0.3333333333333333,0.5,0.6666666666666666,0.75,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.25,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.16207473508087,0.0,0.2701245584681167,0.0,0.0,0.4051868377021751,0.0,0.2838966265785679
0.071388733965421,0.2,0.0,0.75,0.5,0.0,0.6666666666666666,0.5,0.6666666666666666,0.75,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.25,0.75,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0142777467930842,0.0,0.0475924893102806,0.0,0.0,0.0535415504740657,0.0,0.1392150338292849
0.0850529838259899,0.48,0.0,0.75,0.5,0.0,0.3333333333333333,0.25,0.6666666666666666,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0408254322364751,0.0,0.0567019892173265,0.0,0.0,0.0425264919129949,0.0,0.1045934940026302
0.1447295036252091,0.24,1.0,0.25,0.25,0.0,0.6666666666666666,0.5,0.6666666666666666,0.75,0.6666666666666666,1.0,1.0,1.0,0.6666666666666666,0.25,0.25,0.75,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0347350808700501,0.0,0.0964863357501393,0.1447295036252091,0.0,0.0361823759063022,0.1447295036252091,0.1562960498169891
0.1168432794199665,0.18,0.6666666666666666,0.75,0.5,0.6666666666666666,0.3333333333333333,0.5,0.6666666666666666,0.5,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.25,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0210317902955939,0.0,0.0389477598066555,0.1168432794199665,0.077895519613311,0.0584216397099832,0.1168432794199665,0.071572309106178
0.9258226436140546,0.82,0.6666666666666666,0.75,0.5,0.3333333333333333,0.6666666666666666,0.5,0.6666666666666666,0.75,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.75,0.25,0.75,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.7591745677635248,0.0,0.9258226436140546,0.9258226436140546,0.3086075478713515,0.2314556609035136,0.0,1.0
0.0571667596207473,0.0,0.3333333333333333,0.5,0.5,0.3333333333333333,0.6666666666666666,0.5,1.0,0.25,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.75,0.25,0.75,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0381111730804982,0.0571667596207473,0.0190555865402491,0.0142916899051868,0.0571667596207473,0.0169225650045158
0.041271611823759,0.12,0.6666666666666666,0.0,0.75,0.0,0.3333333333333333,0.5,1.0,0.25,0.3333333333333333,0.0,0.3333333333333333,0.0,0.6666666666666666,0.25,0.75,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.004952593418851,0.0,0.0137572039412529,0.0,0.0,0.0309537088678192,0.041271611823759,0.01373770024243
0.0382041271611823,0.16,1.0,0.5,0.75,0.0,0.3333333333333333,0.5,1.0,0.5,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.75,1.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0061126603457891,0.0382041271611823,0.0382041271611823,0.0382041271611823,0.0,0.0382041271611823,0.0,0.0184120042464863
0.0945343000557724,0.04,0.3333333333333333,0.25,0.75,0.3333333333333333,0.0,0.25,0.3333333333333333,0.5,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.5,0.75,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0037813720022308,0.0,0.0630228667038482,0.0945343000557724,0.0315114333519241,0.0472671500278862,0.0,0.0192517944573846
0.1065253764640267,0.48,0.3333333333333333,0.0,0.5,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.75,1.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.5,0.75,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0511321807027328,0.0,0.1065253764640267,0.1065253764640267,0.0355084588213422,0.07989403234802,0.0,0.0376162634089144
0.0435025097601784,0.04,0.3333333333333333,0.5,0.75,0.0,0.3333333333333333,0.5,0.6666666666666666,0.5,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.5,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0017401003904071,0.0,0.0290016731734522,0.0435025097601784,0.0,0.0217512548800892,0.0,0.0060211373611573
0.0064138315672058,0.04,0.0,0.5,0.5,0.3333333333333333,0.6666666666666666,0.5,0.6666666666666666,0.25,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.25,0.75,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0002565532626882,0.0,0.0021379438557352,0.0064138315672058,0.0021379438557352,0.0048103736754043,0.0,0.0102993139072427
0.2208588957055214,0.04,0.6666666666666666,0.75,0.25,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.75,1.0,1.0,0.6666666666666666,0.3333333333333333,1.0,0.75,0.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0088343558282208,0.2208588957055214,0.2208588957055214,0.0,0.1472392638036809,0.165644171779141,0.0,0.0421004262331447
0.4461795872838817,0.14,1.0,0.75,0.25,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,1.0,0.3333333333333333,1.0,1.0,0.6666666666666666,1.0,0.5,0.75,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0624651422197434,0.0,0.1487265290946272,0.0,0.2974530581892544,0.3346346904629113,0.0,0.1492132908684698
0.2752370329057446,0.08,1.0,0.75,0.25,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,1.0,0.3333333333333333,1.0,1.0,0.6666666666666666,1.0,0.5,0.75,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0220189626324595,0.0,0.0917456776352481,0.0,0.1834913552704963,0.2064277746793084,0.0,0.0985089762481976
0.139431121026213,0.36,0.0,0.5,0.5,0.6666666666666666,0.0,0.5,0.3333333333333333,0.5,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.75,0.5,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0501952035694366,0.0,0.0929540806841419,0.139431121026213,0.0929540806841419,0.0697155605131065,0.0,0.0517659362076341
0.5593976575571667,0.54,0.6666666666666666,0.75,0.5,0.6666666666666666,0.6666666666666666,0.75,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,0.75,0.5,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.30207473508087,0.0,0.3729317717047778,0.0,0.3729317717047778,0.2796988287785834,0.5593976575571667,0.2125936841438101
0.0708310094813162,0.44,0.3333333333333333,0.25,0.5,0.0,0.6666666666666666,0.5,0.6666666666666666,0.5,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.75,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0311656441717791,0.0,0.0472206729875441,0.0708310094813162,0.0,0.0531232571109871,0.0,0.0824578916512177
0.3134411600669269,0.36,0.6666666666666666,0.75,0.25,0.0,0.3333333333333333,0.75,1.0,0.75,0.0,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.75,0.5,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.1128388176240936,0.0,0.0,0.0,0.0,0.1567205800334634,0.3134411600669269,0.1444597613728193
0.0571667596207473,0.06,0.0,0.5,0.5,0.3333333333333333,0.0,0.25,0.6666666666666666,0.5,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.75,0.75,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0034300055772448,0.0571667596207473,0.0190555865402491,0.0,0.0190555865402491,0.0428750697155604,0.0,0.0081919158308377
0.0499163413273842,0.2,0.3333333333333333,0.5,0.75,0.0,0.6666666666666666,0.5,0.6666666666666666,0.5,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,0.25,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0099832682654768,0.0,0.0166387804424614,0.0499163413273842,0.0,0.0249581706636921,0.0,0.0791462661025811
0.0030674846625766,0.04,0.6666666666666666,0.75,0.5,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.25,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.000122699386503,0.0,0.0010224948875255,0.0030674846625766,0.0010224948875255,0.0015337423312883,0.0,0.0075581118980843
0.0699944227551589,0.04,1.0,0.5,0.5,0.6666666666666666,0.6666666666666666,0.75,1.0,0.5,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.5,0.25,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0027997769102063,0.0699944227551589,0.0466629485034392,0.0699944227551589,0.0466629485034392,0.0174986056887897,0.0699944227551589,0.0744085817052494
0.1042944785276073,0.22,0.0,0.5,0.5,0.3333333333333333,0.6666666666666666,0.5,0.6666666666666666,0.5,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,0.25,0.75,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0229447852760736,0.0,0.034764826175869,0.1042944785276073,0.034764826175869,0.0260736196319018,0.0,0.1193769707341034
0.2816508644729503,0.1,0.6666666666666666,0.75,0.75,0.3333333333333333,1.0,0.75,1.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.25,0.75,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.028165086447295,0.0,0.0938836214909834,0.0,0.0938836214909834,0.2112381483547127,0.0,0.1287731140371726
0.0047406581148912,0.1,0.6666666666666666,0.75,0.25,0.0,0.3333333333333333,0.5,0.3333333333333333,0.75,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.75,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0004740658114891,0.0047406581148912,0.0031604387432608,0.0,0.0,0.0047406581148912,0.0,0.0033750059419118
0.0953708867819297,0.44,0.6666666666666666,1.0,1.0,0.3333333333333333,0.3333333333333333,0.25,0.6666666666666666,0.75,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.75,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.041963190184049,0.0,0.0953708867819297,0.0,0.0317902955939765,0.0715281650864472,0.0,0.1654228264486381
0.0404350250976017,0.18,0.3333333333333333,0.75,0.75,0.0,0.3333333333333333,0.75,0.6666666666666666,0.25,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.75,0.75,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0072783045175683,0.0,0.0,0.0404350250976017,0.0,0.0303262688232012,0.0,0.0185704552296747
0.4121583937534858,0.48,1.0,0.75,0.5,0.0,0.3333333333333333,0.5,0.6666666666666666,0.5,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.75,0.5,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.1978360290016731,0.4121583937534858,0.1373861312511619,0.4121583937534858,0.0,0.2060791968767429,0.4121583937534858,0.0847395858091299
0.1469604015616285,0.18,0.3333333333333333,0.25,0.5,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.75,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.25,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0264528722810931,0.0,0.0,0.0,0.0489868005205428,0.0734802007808142,0.1469604015616285,0.0613680657888482
0.1285554935861684,0.18,0.0,0.25,0.5,0.3333333333333333,0.6666666666666666,0.5,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.75,0.25,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0231399888455103,0.0,0.0857036623907789,0.1285554935861684,0.0428518311953894,0.0321388733965421,0.0,0.0478046616279254
0.1491912994980479,0.16,0.6666666666666666,0.0,0.75,0.6666666666666666,0.0,0.5,0.6666666666666666,0.25,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,1.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0238706079196876,0.0,0.0497304331660159,0.1491912994980479,0.0994608663320319,0.0745956497490239,0.0,0.0629684207190505
0.0744562186279977,0.2,0.3333333333333333,0.75,0.5,1.0,0.3333333333333333,0.5,0.6666666666666666,0.75,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5,0.5,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0148912437255995,0.0,0.0744562186279977,0.0744562186279977,0.0744562186279977,0.0372281093139988,0.0,0.1294386081665636
0.0250976017847183,0.16,0.3333333333333333,0.5,0.75,1.0,0.3333333333333333,0.5,0.6666666666666666,0.5,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.75,0.5,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0040156162855549,0.0,0.0083658672615727,0.0250976017847183,0.0250976017847183,0.0125488008923591,0.0,0.0452694458969117
0.058282208588957,0.1,0.6666666666666666,0.5,0.75,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.75,0.75,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0058282208588957,0.0,0.0388548057259713,0.0,0.0194274028629856,0.0437116564417177,0.0,0.0221514474497314
0.1045733407696598,0.52,0.0,0.25,0.5,0.3333333333333333,0.0,0.25,0.3333333333333333,0.75,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.75,0.25,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.054378137200223,0.0,0.1045733407696598,0.1045733407696598,0.0348577802565532,0.0261433351924149,0.0,0.2078401546481595
0.1246514221974344,0.32,0.6666666666666666,0.75,0.25,0.6666666666666666,0.3333333333333333,0.5,0.6666666666666666,0.5,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5,0.75,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.039888455103179,0.0,0.0415504740658114,0.0,0.0831009481316229,0.0934885666480758,0.0,0.1033417312354423
