size_D,duration_D,t07,t10,MI_size_D_duration_D,MI_size_D_t07,MI_duration_D_t07,effort_D
0.0998676416798576,0.0640139530478235,0.1058406152433664,0.1275318940771805,0.1304780633781129,0.044211146730116,0.0639270353779374,0.089188194403888
0.1966738378588561,0.3350306550159336,0.4294895955701202,0.3146413602645782,0.3382860759228879,0.2099964542479254,0.3017383383019433,0.2888082369516147
0.1238329527430503,0.2542542124357968,0.3880339398439915,0.1803200141967733,0.1987970798377771,0.055425046091521,0.1726185514740556,0.1932149680391191
0.0378217233282423,0.0608226438350426,0.0418120745111263,0.0841666478408813,0.1446717761831792,0.0410914307430031,0.0362701553671042,0.0236901127666958
0.0495075886664054,0.1031713797027408,0.0866923866558141,0.0433420940723782,0.1688735056470193,0.0381080951638927,0.0599241826299141,0.0460037933502558
0.0810149469749463,0.1578146380911145,0.0910425814715183,0.0964115353614316,0.1818368003627899,0.0945235428468532,0.1442405245781215,0.0932927458455328
0.0624951399058968,0.1579075793312704,0.1968044501463108,0.1551923576120606,0.2324345775809222,0.0824664370387071,0.1347848379178826,0.1168665912525418
0.0547783721293012,0.1427831197812706,0.1665012243158609,0.0645187084971354,0.1875207205291753,0.0427436519965555,0.0931539618844029,0.0890448478363694
0.0417819811207406,0.0696802546011007,0.0583374467211633,0.0681440574668108,0.144435186011032,0.0431076279866787,0.0372422285049341,0.0251737372798232
0.0404660187654932,0.0789559431669847,0.0713801686674186,0.0706893533719254,0.1318050727233865,0.0327701702502271,0.0417323230891823,0.0365631244477482
0.047397911572589,0.1196342196846073,0.1019572108310641,0.0631594939003745,0.180512434612197,0.0511037495634484,0.0691727961518002,0.0515453541658896
0.0864554886535552,0.1531735011704204,0.1314571195516595,0.1233175892935414,0.2314687253253319,0.1148878090107047,0.1232187497798416,0.1045312735613421
0.042766693445502,0.0920986001774944,0.1123630872749021,0.0645221752832641,0.1667356986471542,0.0363943285436957,0.0526863361373109,0.0447828219571322
0.0330988034250578,0.0982491270867502,0.0898084800305242,0.0749400238895663,0.1786859397654269,0.0407140327662465,0.0494241756276315,0.0303485252693806
0.004620103447779,0.0418295093156804,0.0,0.0575864007641706,0.1360210403978663,0.0210153884694359,0.0258630061439349,0.005116593525858
0.036911359112535,0.0945192287019899,0.0921407058955214,0.0988236157471087,0.1833983021559174,0.0575143516852579,0.0616050014343508,0.030675588002356
0.0598861457956147,0.081533804486433,0.0476911926691734,0.0331440524939619,0.1373201649294511,0.0401496622850226,0.0439763003583562,0.044054388227266
0.0557006698270044,0.0659422554140019,0.0730762564605797,0.0302762176056186,0.1497867442205688,0.0437258543966548,0.0590331837557652,0.0467599566752125
0.0597507690428936,0.1279529340211909,0.154757964191876,0.0405595293354753,0.1787892639449629,0.0319641189815647,0.0663548037898122,0.0713963829034755
0.3450402661690354,0.422398925158806,0.3653858043349318,0.3425375794643502,0.4498618382078782,0.3675699551682834,0.4178231834160619,0.3842655566918624
0.0503772602447504,0.1601641821788931,0.2599321145743852,0.1421786960593297,0.2097439203362552,0.0550009262456566,0.1264478289011387,0.116765635346172
0.0387450481386371,0.1044742096119924,0.091309551545464,0.072301416025844,0.1940753644241865,0.0504613897080994,0.0557039610586755,0.0365064799723759
0.2432346711500204,0.2932771184376328,0.1622691566466176,0.2094112445208084,0.3677530248356106,0.2837156083938301,0.2684319451380043,0.2504922033520497
0.0836431097305222,0.2289357381009491,0.3868931235476771,0.1819633063421299,0.2152717132310879,0.0573609378803125,0.1621200951469978,0.1818971781751334
0.1586990066778721,0.1183864179318865,0.1275775856097854,0.0735224990867718,0.1469597269084853,0.1238795529003525,0.1015435949806687,0.1296088447026456
0.0497351828140452,0.1527573167411053,0.2020788413367506,0.1029752697379834,0.1917734732499642,0.0462952743238179,0.0961339156659146,0.0952916654975905
0.0959640772079785,0.1425421800795297,0.0690517451992491,0.0589414950003686,0.2164882680138392,0.0999533851417869,0.1171596455892317,0.0879042752495286
0.165015295987014,0.1874273016569587,0.1117615403169181,0.1011910115328891,0.2525051955876897,0.1551782652809784,0.1822575334602389,0.1490471692933964
0.0826733874761282,0.1195479592189068,0.1341587468097489,0.049837913540343,0.1836588189940668,0.0442304356512652,0.0863636587062898,0.0737101750861951
0.1448326305947233,0.2077933830763924,0.0930366274140509,0.1263588487371592,0.2868647251769523,0.1880795985359367,0.1846537877971025,0.1496677481492409
0.1210415368188086,0.210493105209696,0.2288411021397939,0.119595632076808,0.2321602694879869,0.0998156729043939,0.1754668214591051,0.1491525259509379
0.1626924744474007,0.275525212851872,0.4556802326249975,0.2415736140066116,0.2611199113675655,0.1347469115815888,0.2604131810740764,0.2483025682735211
0.0469056812212006,0.0711124523721973,0.071036917261717,0.0555474971722249,0.1388125917981987,0.0487268094688897,0.0354085251503216,0.0304024897845435
0.0519806409057385,0.0590629261826245,0.0623828030914458,0.0095435862396438,0.1294521168232957,0.0294312478374104,0.0390795330070729,0.019965351013882
0.0716749534001756,0.1725173659683732,0.2376603434152686,0.0949484521581382,0.1867366308559376,0.0369974718095455,0.1057399446151291,0.1144631307255049
0.0683278818845979,0.1110770652275271,0.110250554368306,0.0506667809001112,0.1682559124331797,0.0601978298796127,0.0673523813993245,0.0665764358690688
0.0363507659553681,0.072761495044435,0.0725659184024604,0.0647128627284828,0.1504302251613143,0.0467902299899301,0.0383876934211828,0.0286439119303197
0.0588784286215305,0.1202630678218524,0.1670445488958206,0.0825566240550343,0.1908345679604461,0.0409498648690893,0.082531860362371,0.0778135108507206
0.0565276357921094,0.0899310065045153,0.0875834700863083,0.0392812443034239,0.1565296336332157,0.0436429665780877,0.0545163905563137,0.036071741677754
0.0412938262205143,0.068324422773935,0.0503108641746655,0.067805257267499,0.1518370435766333,0.0494029847669535,0.0410276913230651,0.0387664723641822
0.048508628762379,0.0619488297494785,0.0552106803783754,0.0717110393978931,0.1405938404901803,0.0509336702633567,0.0442099313056579,0.035509399834308
0.61750240863598,0.6432520003242498,0.5412997550249927,0.6020065800737373,0.671039042784244,0.6304602314188574,0.6197268497475665,0.6140981297488299
0.0682974562492016,0.1347935488081788,0.1151171506549738,0.0524384293810692,0.1960005999405329,0.0604818401122267,0.0735292874679666,0.0722415763422619
0.0611725817546898,0.1411560211071665,0.141943886882487,0.0488144088724718,0.1691632104958798,0.0415411506641766,0.1013199592808468,0.0912483416340577
0.0717305948583997,0.2104563588741269,0.2720169583008596,0.1372137255177765,0.1752228867304418,0.0490117529360502,0.1396339067811446,0.1429555085029077
0.1437085320652878,0.1722724734404783,0.0861681226839932,0.0705097553798766,0.2534566155627952,0.1551927034563403,0.1593141668671246,0.1306346816829698
0.0648004799049991,0.1878928009142461,0.2715240568092673,0.1168699780441614,0.1944821265569009,0.0523470378079901,0.1282178709529599,0.1355696439296305
0.0896896726469134,0.1400602495326226,0.0659008321778852,0.0734963063809182,0.209830264970694,0.1098969768372886,0.1028971794795905,0.0707304045856118
0.1306273568227337,0.1929787221240746,0.1518363911305836,0.1120634353662481,0.2445120671952192,0.1185283818629192,0.1480445704941949,0.1481369918341995
0.1096559431323589,0.182954670559587,0.2500960141666997,0.067504144159197,0.1625988077775659,0.0523630562605174,0.1210602783208178,0.120448668981867
0.0682574194789797,0.1070333614412628,0.1177951904104913,0.0432289191342298,0.17104550982115,0.0329638765604112,0.0717781016649108,0.0612112029411994
0.1111254443976824,0.081601268267261,0.1140860787274593,0.1235652797959256,0.1252174470184721,0.0516203807425234,0.0664188235733476,0.1012040929319997
0.1651773652948666,0.2011386922909995,0.1901881824180915,0.0795800755844624,0.2200113640503319,0.1213637226190176,0.1699605030375217,0.161153568904652
0.0652356580650688,0.1151192285741874,0.0866717409052636,0.0666089887228573,0.1775450502934391,0.0497741122370993,0.0719617097880036,0.0617829054984638
0.145550842238079,0.1405709031853128,0.0962573110135233,0.0767831606262891,0.203857814829855,0.1269412051078357,0.1330327603101909,0.1295597556605695
0.074097747241777,0.1267611860006943,0.1265114314660153,0.0107685623308965,0.1575933877819334,0.0224181540548499,0.0614302761798211,0.0761041654884729
0.1375244185472256,0.1893449372055013,0.1040654988624293,0.0991700741338113,0.2590757364109688,0.1667116423502451,0.1557367039796268,0.1364402510985952
0.074862727574683,0.2017393806940266,0.3156910062447561,0.1361044107891499,0.2033496846836879,0.0402136904703318,0.1362484576081949,0.149385644195329
0.0608315308416521,0.0945179041730581,0.0671423974029337,0.0344915169590488,0.1561620889985121,0.0436591447174152,0.0442393214024641,0.0490551064493081
0.0529941990098283,0.0765656625483282,0.0598378520872982,0.0589607257176851,0.1355190276026253,0.039575631789315,0.0465114466119871,0.0432180813882215
0.0271088142057192,0.077231169826448,0.0720051669807737,0.0776942078670754,0.1585222273624799,0.0413514775863171,0.0351746708715603,0.0189319282083336
0.0439609780088675,0.0885262501494387,0.0934914174141654,0.0514210839418324,0.136811424692851,0.0424614211311435,0.0433705035540649,0.0331278579657316
0.0249166793500303,0.0810509078115145,0.0811569332074717,0.1027604710794023,0.1687847429712305,0.0406609379421133,0.0352802900612642,0.0116973564760651
0.0896041046723119,0.0553283342320193,0.0883926707002057,0.0828940957932681,0.0881604601432051,0.0196933684108409,0.0206352421397428,0.0675060155350892
0.0342642834586007,0.1148776203797881,0.160997395917349,0.1344184515997584,0.1981726444479849,0.0558064611245367,0.0956125474706514,0.0687021871149798
0.1224690584621922,0.1667231456460322,0.189470638044862,0.0826285172427854,0.2121722423756777,0.0837089637638588,0.1522967387322457,0.1268742094147774
0.0382855863945683,0.1089861655166156,0.1405391881362496,0.0602175493544602,0.1819836532024811,0.0318697026055663,0.0620658757069441,0.0543341539478068
0.0730361087138559,0.1746199705289987,0.2348903167758806,0.1771571472839933,0.2387536906604282,0.0971311511464307,0.1564034135124964,0.1349007297515238
0.0656746518044147,0.1238972804096421,0.143738744607568,0.0592877473690432,0.1765456082129167,0.0437917034262569,0.0630868864815509,0.0688926350924845
0.1148180300228133,0.2840758775323991,0.4961869909842108,0.2049532133058093,0.1852177731309962,0.0452120001337055,0.186420806460073,0.2150981165708899
0.1083221609906539,0.2109511057232503,0.2674337475506571,0.1720287049891456,0.249969122493029,0.1133492204693907,0.1865184391019177,0.1635934936668814
0.0608165490211858,0.1634520657441038,0.2719534748059969,0.1442438562937583,0.2078473383162162,0.0520500680583068,0.125251631757665,0.1224630216549537
0.1868921363272651,0.2611787417359884,0.1489461319255194,0.1670005579536527,0.3266618952478093,0.2311189033845377,0.228212758763699,0.1973841144844962
0.0454950636252485,0.0955529010454861,0.0628777030294527,0.0388565487945174,0.1694180767531904,0.042981357204826,0.0566025321908434,0.0403465304647956
0.0452302129240703,0.0963378775115529,0.0429214262168113,0.0814059352231011,0.1911368864094277,0.0764155155394813,0.0844205728034554,0.0522262184500787
0.0528452594196365,0.0830130251106732,0.0775340075650678,0.0401252220199456,0.1560859827623137,0.0428981748989131,0.0406160560753824,0.0327936987175724
0.190283010692934,0.4072973023145272,0.8713769254465952,0.4068228979518823,0.2643158650097305,0.1154544441410948,0.3708912513936706,0.3819839738744179
0.0594878694433345,0.1960656634395826,0.2763216605018322,0.1375096455509554,0.1867801524675512,0.0497955928077347,0.1305017512504541,0.1292361302546488
0.0726135487775765,0.121866300062414,0.0526631134030087,0.0672426575529974,0.2147062439822831,0.1070839690060447,0.1123846354915408,0.0764879486766406
0.0528750910621509,0.1179227040897736,0.1158162179080686,0.0372894335910831,0.1604914563511406,0.0420777352273979,0.0599511074288305,0.0555741871581607
0.154856854470063,0.1537173178719457,0.1387115092109294,0.0926488078873362,0.1893115039399957,0.1327178730305531,0.1332173201352459,0.1283315570669718
0.2612933747446745,0.314569788811373,0.2025050112502565,0.2293729919458317,0.3943171376239139,0.3090842996033459,0.2931958149034568,0.2789694034006185
0.0539791423318215,0.0957940068323595,0.061937577432201,0.0639797013988908,0.1475135919083243,0.0394124526180748,0.0567655375351967,0.0470267795677353
0.04782954640012,0.0525821182267191,0.057725173308701,0.0730149203939235,0.116429572066946,0.0242723148211412,0.0278933724340544,0.0231542179789795
0.0533980234206237,0.1479822197046521,0.1783352557237073,0.0846254002610603,0.2089706968905205,0.0458428227214341,0.0914822560303225,0.0947743888049558
0.0609233852409206,0.0829494352655611,0.1078592065812779,0.0351729109310182,0.1492520418557906,0.0287552707998413,0.0576220854638439,0.0503995784809783
0.0466518977623989,0.0999086580351063,0.0895055768203166,0.0642800614757795,0.1806624056483691,0.0442022561156695,0.0593248865870272,0.0356048000962427
0.0394346408749457,0.1170672037243123,0.1104016437246071,0.0466713454071264,0.1681730254999748,0.0416208381104054,0.0614605409677413,0.0418260854987663
0.0389659846160587,0.1221946337608848,0.1516121858649496,0.094877027839003,0.200811635647869,0.0479663207846427,0.0769069024509387,0.0648194420421313
0.2565908898466084,0.2788456366466709,0.2019483345197995,0.1817315005401223,0.3107135909434573,0.2584707636302006,0.2485916070706493,0.247548745127019
0.0478314727520357,0.1162198498346007,0.1196557877840513,0.0638647362351185,0.1789313758572656,0.0403722258664685,0.0546351731342199,0.04922626163093
0.4957386115348323,0.5449813789148621,0.4464962286860645,0.4873677133377065,0.5840329027174347,0.5531238311366922,0.5438295690224796,0.5260855984518302
0.0310930709606274,0.0721479267393813,0.0421119824829121,0.0576063489925505,0.1544120716111306,0.0420156460960909,0.0373263370911046,0.0210699851458844
0.0219883604413569,0.1226721119083549,0.1333070245075415,0.0872148337526865,0.19122964087011,0.040936432927954,0.0796607010419197,0.0557463513517916
0.0355247033544376,0.0543431662210487,0.0241343767038913,0.0590854092491296,0.1378343286272166,0.0400926395803759,0.0293587510141069,0.0236540223522175
0.0614245791098952,0.1369805038554809,0.1439917595934119,0.0705121991799345,0.1674382044667336,0.0395484518516113,0.0952454215458307,0.0790870055737823
0.115186016863066,0.1416441494637593,0.1846123224254546,0.0524405250817003,0.1854557643965766,0.0439311145652956,0.0990297184577518,0.09467948697064
0.0795662148357374,0.1705265989838555,0.2105412651104247,0.0898938353580642,0.2188698488244855,0.0521485201552552,0.1110669703733658,0.1263613517084713
0.1762742495660474,0.2082002874989282,0.1702086487460806,0.1046337859052126,0.2662315920434762,0.1625091171312094,0.200917223920174,0.1601478574590374
0.015533947162415,0.0957942061345185,0.0418423040521467,0.0399670499028234,0.1662327280334286,0.0437947586287768,0.0566299352176189,0.0212329132326016
0.1152389812283709,0.1836999526789825,0.2287053779676048,0.0992899908343289,0.2092390810758378,0.0734791708913676,0.1156540026953987,0.1362594434406463
0.0433612803203073,0.0794062373303903,0.0331280030942368,0.0746185789331079,0.1566959024638791,0.0569020726753541,0.0444749639016403,0.0421330591673457
0.0597491025628637,0.1298762330727522,0.0900238454528937,0.0439602547178483,0.1902657978404576,0.0688113068474483,0.0929932041159122,0.0722116646067423
0.0539361397221406,0.1301990070714121,0.1359905101510988,0.0667369756468219,0.1855790680588261,0.0418342609705464,0.0790755279328946,0.0653021995829643
0.0929287323318441,0.2277071233331623,0.4656915253059598,0.2039744003419046,0.2172874159955302,0.0643144971055979,0.1964582340174657,0.2117893412931332
0.056350312417053,0.1480388339741985,0.2163156082725081,0.0687663810972633,0.1849323107209997,0.0279786205671032,0.0884576216956558,0.0951144440871434
0.0732707606519191,0.0809405276324444,0.0591829694633254,0.0811379981213997,0.1401317106927515,0.0460413611127145,0.0810255709577146,0.062760103237246
0.1647855362403255,0.1895198331542972,0.1559653661942756,0.137886019176158,0.2587644884779194,0.1840791579994582,0.2063975297886279,0.1807691939248627
0.0465121939365309,0.1689738441671939,0.3355213323092795,0.183062717997266,0.2019695183704514,0.0591897072010621,0.1453298049941763,0.135692226731952
0.0931416210307057,0.0685121155821913,0.0891360635920236,0.0718663840951808,0.1250934866670981,0.0480100853371652,0.0577796857875633,0.0785426253597735
0.0304796000621176,0.0836687831915142,0.0652142710176816,0.0891469276531463,0.1712617786563166,0.0447615539486694,0.0418006068017483,0.01644833632398
0.0718675432172875,0.1733408368160288,0.2352965022252409,0.0784340754386869,0.1875841741241639,0.0412886729751911,0.1030665700690759,0.1147229513178207
0.0532404214342372,0.1119220939253834,0.1292873707838463,0.0372149047933859,0.1654542542073831,0.0294207831673621,0.0772939817914219,0.0696855118664431
0.2083539860155307,0.369090331047459,0.6896241561699809,0.3508509752254085,0.2992055271593092,0.1400106115819044,0.3299307025014178,0.3453937945323803
0.0381490752804406,0.0870516300833692,0.086439765524373,0.0934429576573277,0.1742126505916504,0.0535877669160198,0.0494372631934248,0.0292435598653632
0.452097872000907,0.4936424714325881,0.5624026684267908,0.5804884303827431,0.5106286074607159,0.4185582325105096,0.5570202913221505,0.4793056925150906
0.4123894890938318,0.449978150317461,0.3165123142347417,0.3855734170817929,0.507167264480237,0.444962444920549,0.4284176608616618,0.4170737645158534
0.0826080111345615,0.1208966120162195,0.0662476963468132,0.0735744653583527,0.20003941936041,0.0942660298390257,0.0898612328217914,0.0736507527886052
0.0673679893874096,0.0782703811091136,0.0625017762955129,0.0513972355790577,0.1337579181602999,0.0451251786278322,0.04300451282619,0.0518470457173858
0.0470359224104635,0.0905752797984429,0.0721282343256706,0.0539863635956766,0.1583538533673958,0.0382712477897947,0.0357271759312919,0.0383759178544602
0.0539028967455057,0.1975557792485158,0.3920699263694057,0.1950500900867108,0.2067613511094053,0.0579464828312405,0.1687205095395191,0.1581029912902569
0.0351479922437317,0.046097076760786,0.0240477190104597,0.0828211440990966,0.1246954163651245,0.0323816688562215,0.0215919355456851,0.0338393329997839
0.0616184682864364,0.0145306596939289,0.0611463093496343,0.1013721937325337,0.0846558156222442,0.0226056201366996,0.0217472978010541,0.0619907133452317
0.0641393410777149,0.1413133327925573,0.1800758490643928,0.1112397184571835,0.2019822973763483,0.0591285442531962,0.1035533737040678,0.09239377085099
0.200315632967632,0.1191146970858407,0.1523149193676711,0.1660819732946644,0.1808970962385586,0.1405236500153608,0.140954847237241,0.177989991913802
0.1764186970850696,0.1592890339422551,0.0982349269063361,0.1036647907659593,0.2393989454841397,0.1771820611233206,0.1680879129600957,0.154969559201798
0.0538469954153958,0.0963552915376972,0.111687019173975,0.0541797150671213,0.1670912858226413,0.0475288959175414,0.0552843113585857,0.0410619898806064
0.3279128732890775,0.3545104397342091,0.2260380743913655,0.2795411026567942,0.4174465117603722,0.3316367875865305,0.3463057282941097,0.315987695596978
0.0379777660833137,0.0445846519816404,0.0354525463671781,0.0941076144405282,0.1216202943050403,0.0329251494005853,0.0252972982398257,0.0460473784141744
0.022326470264639,0.0663047071508198,0.0259882785526025,0.0487874844474148,0.1455346840973079,0.0359533213002485,0.0240184309016885,0.0114602082620237
0.4927892718780598,0.5199778435125478,0.4129192656093556,0.446339478780072,0.5752803566226845,0.5139033427909812,0.5235848431888473,0.4816247425013509
0.0553449629645953,0.1530426053253562,0.1603870674649009,0.0727844785733436,0.2125807034027073,0.0545554336695935,0.0996516713773695,0.0993537168671455
0.0385594129881844,0.1255502343867505,0.1370731235189889,0.0809778439687653,0.2015627227571645,0.0433814394173975,0.0742268774001655,0.0634091107025247
0.2402548481085436,0.276012215981692,0.1719634889188699,0.2123890575158288,0.3516559258183602,0.2752782348587765,0.2736787750316037,0.2485753115136147
0.0732657694617307,0.0539809021604305,0.06402580320102,0.0852359098232095,0.1132283594295861,0.0365998139329404,0.0408858509841801,0.066717892058667
0.1441321851134679,0.1280178982207745,0.1125800475644833,0.0739493116085191,0.1671937469474185,0.1267682788202208,0.1161691577314988,0.1063348582138756
0.054414935109526,0.1144360955113793,0.0938095302116838,0.030185995917433,0.1723086648618458,0.0329875682747654,0.0552103210471018,0.056090685817439
0.151256416115691,0.1716601466217902,0.0969601709386457,0.0822697475028838,0.2197728296554637,0.1586902425603921,0.1428829802004063,0.1259908984199163
0.0414715992151827,0.0790516455724687,0.0649856604176154,0.0626683185050081,0.1656642380929681,0.0510802702117999,0.0442855821041316,0.0254620533438147
0.1006329685086114,0.0265407442353595,0.1210669000359355,0.1104453768773037,0.0718441984728809,0.0229720847522801,0.0241950139240842,0.0921072114404358
0.0156303513821611,0.051317842904917,0.0152624659112328,0.077464597222678,0.1335748753670023,0.0322728060094431,0.0238095294687572,0.0206904598668269
0.0266558616336481,0.0911499634218464,0.0765839918461441,0.099241015376191,0.1755805947337753,0.0497960872146589,0.0448547987555845,0.0217080180859688
0.0823469265132528,0.1757516870783474,0.2336299826866953,0.0712379083401638,0.1868320737870153,0.0373437246387031,0.0945491417488005,0.1134088165086618
0.0961948351927046,0.1375888653916303,0.0724981657203666,0.0883868632107071,0.2251087596819599,0.111395176646513,0.1165759318833154,0.0902124145336436
0.0694612491779618,0.0251249191366263,0.078980104785207,0.0715426161078534,0.0842224321269204,0.0378771428408008,0.0275051902221665,0.0677781266230809
0.1144454108630717,0.1700352236629221,0.2557163456700607,0.0974345356403374,0.1913162553462159,0.0476345600510652,0.1291296366104323,0.1278762008884071
0.0402202253359434,0.0650682344802008,0.0445873476801526,0.0581672721465472,0.1454959915198526,0.0474433025483313,0.0364797631606476,0.0327976958639406
0.0662850413648496,0.1526662481108185,0.1164375353845967,0.0573823505634024,0.2032172394545858,0.0807016979771212,0.1091238820936534,0.0716657647963344
0.0515371839698769,0.1393133896044682,0.1552777061316639,0.0722328901672425,0.1815319348841474,0.044849552989155,0.0923997357025724,0.0821401117965855
0.0208474939878587,0.0848103693498627,0.0864185362858183,0.080633118975127,0.1804705016635399,0.054913817303543,0.0578170778819358,0.0340892093532641
0.0552369841335529,0.156753387311364,0.2556629030312712,0.1424907068109133,0.2181890145291861,0.0497067920150809,0.11055219563775,0.1097513303276284
0.0357673453217528,0.1155871402180246,0.0873362656685067,0.0506711499031218,0.1764828977300042,0.0490486157006376,0.0763012454070754,0.047787188645031
0.0167827305726971,0.0655147439786492,0.0480622229662774,0.0898951638191423,0.1607552284407462,0.0365696434969788,0.0307038581398569,0.0022196829698855
0.3940324690740338,0.3795994508499727,0.3081334751176768,0.3037386517810826,0.4409622321246312,0.3986169264930593,0.3954267174419787,0.3864697008768095
0.1191600932399701,0.0480156780943741,0.1423606772263246,0.086872907762603,0.0700630515931667,0.0423125038576287,0.0374553320680672,0.0994379146644261
0.0366849900752142,0.0681098906082641,0.0361558584955039,0.066988559179531,0.1499021053512069,0.0451592458364891,0.0366261228478759,0.0269347063709407
0.0710858238349729,0.0593443474745648,0.0718323086595138,0.0368278466469997,0.1111170040399538,0.0544655009671275,0.0398579498303227,0.0574163513240741
0.0458340768127051,0.0927070904296215,0.1031113792778757,0.058272874146144,0.154997065320131,0.0407660885892512,0.0495236936091273,0.0382003983919801
0.1241558126240791,0.0929057157917256,0.1084486607503738,0.0393887928181831,0.1150082375718146,0.0801191173938838,0.0729472138078891,0.1024825415393224
0.0400607959964549,0.0727929515685335,0.0563562229275241,0.0545803064667353,0.1652977883317244,0.0402268760375468,0.0475038383490197,0.0290478328099681
0.0750254857492806,0.0652888308292727,0.0723702845994346,0.1023694488619919,0.1264661548984288,0.0465598027668098,0.0367390371516208,0.0641150604840699
0.0987358501176111,0.2498543930605201,0.4795452323669257,0.1817176476037474,0.1905339898237933,0.0447146002226233,0.1759346290849037,0.2038971958267652
0.1026718119512584,0.0941656915846598,0.1215064172375388,0.0511678167445485,0.1048027755997675,0.0220828097006139,0.0721143177171147,0.0961067830844461
0.0626125648737421,0.0916981523144852,0.0524239805692659,0.0693366887276454,0.163001835553789,0.0573714166525717,0.057063184463029,0.0438286576527288
0.0421543569083986,0.106076951901413,0.1027662655729605,0.0370278333197645,0.1695391006038223,0.0360406388721297,0.0528056967719533,0.0451424982680248
0.1555676164526912,0.190306786033441,0.0821218764945042,0.108364047779701,0.2848724431498605,0.1811522482696556,0.1736846858518817,0.1477787196303797
0.0537909662118183,0.1439751584507491,0.1926765156362264,0.0570190768431616,0.1687865489642193,0.0324411905555983,0.0846719347854644,0.1004268132954813
0.1478873462387293,0.1070140125233247,0.1253592128416179,0.1190902840619196,0.1544453524749898,0.0783736788670327,0.0916551948233269,0.1306015787950121
0.0239820934245823,0.0831116257017196,0.0677421258233046,0.1155659407585924,0.1751213195956892,0.0475789629140347,0.0393518116236314,0.0182160305409213
