N_effort,MI_N_effort_AFP,MI_N_effort_PDR_AFP,MI_N_effort_Added,MI_AFP_PDR_AFP,Effort
0.4803316126116372,0.6828547785154097,0.1818435125450517,0.7440076349211509,0.4649913799614408,0.4656628207785939
0.1179980084731256,0.2086543232296172,0.0589569687522182,0.3172054326560719,0.1125549029153518,0.1102962699504343
0.53032252633747,0.4881932770958844,0.5854959027743238,0.3682440083789205,0.5059144655665828,0.5320696889990847
0.1274905352057394,0.1831510778314927,0.0754059473980037,0.2882842070010405,0.1197682788030906,0.1164660445746421
0.0478888480389017,0.1209042500341049,0.029470560384632,0.2298803557764226,0.0482773543402483,0.0373556254578598
0.0650517370363727,0.1518843145591036,0.0422912944278204,0.261322978260441,0.0585110004408246,0.0586240281391987
0.0395922967253869,0.1236008803580306,0.0379753998674111,0.2359356023261342,0.0411745932463712,0.0359964381916633
0.0741237544972068,0.2034333521991567,0.0407787267684545,0.3006816657157566,0.0790441772703115,0.074999227356699
0.108152302866946,0.1980492209156154,0.06214178667613,0.3042355814366621,0.1111282784660062,0.1031653987500759
0.452935853083749,0.5421371783610947,0.2567443796387031,0.4813270472604271,0.4160129905774776,0.4202595972311595
0.1538802858400484,0.2802952210169155,0.102931613668656,0.2766554923603274,0.1226134628804377,0.1143152318765522
0.1537593369076698,0.1781433523738729,0.125212807395299,0.2805596677488362,0.1251412373509479,0.1147208868744119
0.1560809582935923,0.2097972268121999,0.079189684748785,0.2847929884420718,0.1425454984488658,0.1387632707282998
0.1111868564301799,0.1736827516782906,0.0720226589256043,0.2700151410627807,0.1061328838855228,0.1036285374887351
0.1203492511176761,0.2041278580442971,0.0871085157276815,0.2479852920801034,0.1473766373092383,0.1386207123665344
0.0460828774944701,0.1354219158746638,0.0319067294020028,0.2581118027411573,0.0469188384729359,0.0474965959134992
0.1928682368491673,0.3279771866486444,0.0780293895876937,0.4829372376704853,0.1958676759362328,0.1958718544826331
0.0194314863326943,0.1450397973574081,0.0120265133879221,0.258991619151882,0.0251342946696826,0.0296825474226227
0.4923768646639818,0.6818091989331367,0.1851882028537896,0.5363539041145159,0.4657806742816459,0.4729948521863155
0.0504124969422845,0.1279200067909905,0.034798030354724,0.2426171678048898,0.0473998013413901,0.0450755760905075
0.1091593590684636,0.2506230266110469,0.0438145463042189,0.3633249536463052,0.1043302498450445,0.1099912904240184
0.1484845250723414,0.2610653189868364,0.052007564883141,0.3772202639445851,0.1377487411952761,0.1324766738839454
0.1898173803941523,0.2685397482074379,0.1064200777695875,0.2672265740734697,0.1768748841683308,0.1817523350122422
0.1092980214287485,0.1680817834327009,0.092529660554067,0.2872019974082445,0.0893412383345094,0.0793594282901284
0.1430096289903516,0.1513737090191166,0.0939675216442492,0.343830727098035,0.1555141735695927,0.1373503414261254
0.1305086345321144,0.2291337691003225,0.0791507233644763,0.2898948133743619,0.1269982386896497,0.1148082568987576
0.0600322171051873,0.1474093906621409,0.0386455080275068,0.2637704519921072,0.0567907369822302,0.0550059811043051
0.2219787663776018,0.3543020342440284,0.0843237809478664,0.4282012236827568,0.2045588630786162,0.2118935727606993
0.0617989014943222,0.1255039107316533,0.0476898705581404,0.235242967692945,0.0598419034120479,0.0556263483973904
0.1760458742767576,0.1730117531079635,0.1331063084471194,0.2503325085198915,0.1543762625503222,0.1476047107281031
0.0795243038231757,0.1753448660164752,0.0397627244657411,0.2916424306065904,0.0724426355564973,0.06931018715213
0.0427199390136968,0.112733689577965,0.0342780077310798,0.2278219801684272,0.040096131139959,0.0378270828962173
0.1599336046479996,0.1592470506929439,0.1236431914715731,0.2360580189617699,0.1413405041380443,0.1300068198473309
0.071906948658369,0.1401474252033635,0.0461887990207832,0.2442416683657469,0.0685194359569888,0.0627379717525029
0.1270113585279994,0.1463725398322124,0.0991505357465585,0.3420267772799784,0.1299340010532716,0.1186291169629895
0.1310171842625547,0.1738282779456406,0.0883841943999937,0.2749216052975999,0.1288577031168568,0.1218043241229801
0.1155742957515189,0.1559890165258612,0.0852924791027536,0.2860395694692298,0.1002524603542977,0.0978223014854752
0.030254731007177,0.0968464655524006,0.0285025483271543,0.2113390638641925,0.0313569763054723,0.0233380205821125
0.1191091295501419,0.1543181999074886,0.0924312227313827,0.281563955247899,0.1149207771435937,0.101666770003666
0.0607108211919509,0.1311513129042408,0.0446930124066847,0.236314884731338,0.0579661921660975,0.0573572173760089
0.0891747440099712,0.2389781782956202,0.0419556194792613,0.33852882552705,0.081475992921404,0.0784184082721918
0.0596199319249355,0.1569248954923388,0.0281825925376174,0.2802803923811898,0.0552795239756718,0.0581770736386385
0.1626124912245886,0.2294567482909134,0.1050343796889004,0.2814045516999894,0.1521568165423779,0.1557424813388145
0.1174115281352219,0.2557321819004219,0.0401056110408539,0.3546315649359743,0.1033042419584049,0.1107045623602003
0.0745392572738127,0.198721498973498,0.0440396727236679,0.2649274588814396,0.0688327683153775,0.0603263137552152
0.0640439725398909,0.1506345640591769,0.0378581663188449,0.2768364025616708,0.0592525556818013,0.0599095908352711
0.0976928990240702,0.2279555179533281,0.04018649361786,0.3061322961351365,0.0777327739490349,0.0763700961872014
0.1177525509721383,0.1819802849498202,0.0835254923470327,0.26122151704237,0.1173579613710888,0.0986445985051083
0.1251496264031014,0.2657634790484354,0.0891944227798898,0.3645503594379139,0.1878755575516191,0.1812767984644974
0.1057092603520021,0.1915260509843142,0.0874281272745357,0.2846294912069255,0.0799685767777335,0.069830869483081
0.427473436117773,0.4629153150424852,0.3201991649660378,0.4539738407805581,0.4062086428682808,0.405185696390494
0.0690999938769413,0.1490738363148923,0.03362671490324,0.2537766437574618,0.0651359474738102,0.0531605175649232
0.0654132156740052,0.1973847221420704,0.0373683733305584,0.2581461636739688,0.0772535477971118,0.0698841609885961
0.0314954712733893,0.1051768595939771,0.0284774514142928,0.2261533080290142,0.0319471648336981,0.0286405374827105
0.186679591326446,0.296593792349935,0.0670569839931576,0.3530755934772767,0.1658421487858814,0.1727630223643387
0.05701508578193,0.1319611402863687,0.0401668658779003,0.2524167820682904,0.053810218148252,0.0527603241801481
0.1712492826182774,0.3566772502347639,0.0623125757894757,0.4809899665264555,0.1712234292249997,0.1821016506824487
0.0635072665711757,0.1484782375050098,0.0372842337075059,0.2745797680406227,0.0604521096757784,0.0600350454821683
0.1212938683938945,0.1685419771630001,0.0909192193836798,0.2820885542500133,0.1063220395173447,0.099794503519146
0.0501917631732075,0.1215034384683845,0.0284420420514142,0.2246119679935545,0.0502352544256299,0.0359734315411694
0.0440447218069945,0.1127359132390959,0.0364271163070493,0.2346522153138127,0.0464252857547645,0.0407547692776608
0.051969775438726,0.1257653038624111,0.0394634922365181,0.2401642628780958,0.0492031474057543,0.0487628278930289
0.0855619372272631,0.1455683580786226,0.0565416343979474,0.2491312252157336,0.0811394166598382,0.0760549636115095
0.0966810724257002,0.1506301520331233,0.0654827266374236,0.2576028835249768,0.093254535959524,0.086557589668075
0.0903442782332172,0.1879374995918875,0.0432709809499015,0.2975543186303622,0.0837494176335115,0.0840370591757556
0.1982573505410572,0.1923297632983318,0.1669921429492084,0.2482499918244619,0.1781605625628145,0.1753016727314753
0.0799716859269704,0.152074861140304,0.0537551036239976,0.2543395942342622,0.0757288780771632,0.0775250570080529
0.3179795584184567,0.2373645973029108,0.2356144646547311,0.3043521441502765,0.2723103032569274,0.2577324494000194
0.036996485278146,0.1081716122831511,0.0341010659867424,0.2235389518652384,0.034888764477943,0.0334374564699604
0.1502307264186461,0.2252387779676125,0.0917805047724842,0.2989159523906711,0.1401105202399593,0.1430616075809557
0.0637309727575809,0.1873339467814358,0.0314217056642012,0.2917315295993878,0.0657659122509152,0.0612886119651696
0.1717388778911734,0.2343722655806729,0.0739459549847153,0.2794128553412676,0.1595368096064402,0.1580297159764541
0.0632017190204967,0.1434410908928546,0.0373178668083057,0.2637577735671173,0.0599743063759531,0.0591740817677799
0.1237549572959159,0.2038403510137335,0.05785108756318,0.304467634828489,0.1120430886676936,0.1147788375883918
0.0343553944105274,0.1109812981274831,0.0277262636079955,0.2244761982608069,0.0339313661607559,0.0303470695292087
0.0766815529039456,0.1265180131552498,0.0596151962037374,0.2335942482629053,0.0740212164250262,0.0691328629659375
0.08751258155847,0.1738546424485262,0.0617299397076096,0.2649219617409165,0.0878281188257074,0.0796214528610338
0.0826368061552822,0.1659023484508758,0.0473911372860002,0.2769687955519933,0.076660391845074,0.0773384959608102
0.108259618634716,0.1627206123327423,0.0745068254777601,0.2461655491853055,0.1002253095862219,0.1019985314285414
0.0501868571711654,0.1500191711356078,0.0390937147653192,0.2245329535735285,0.0636193294227913,0.0590026749868045
0.1687901854174799,0.237640209687715,0.0811009291719561,0.3062412802010043,0.1521745543666388,0.1498419923896131
0.0754244322572724,0.1351862783871962,0.0607797306148053,0.2354585414995557,0.0647356955916838,0.059865251402937
0.0601372596698886,0.2237287237544012,0.0338592307891097,0.2998379975271491,0.0396963975825255,0.0336228145679821
0.1058584684373085,0.1779751147612096,0.0708967980873288,0.27488482467605,0.1039409981640102,0.095908142245003
0.0896652897299559,0.1540914288275782,0.045943359895102,0.2573034339390649,0.0816028300226914,0.0822155546490721
0.1295384520453532,0.1924748130668681,0.0825235060881197,0.263116907760214,0.1239885597573853,0.131661253208821
0.4767084114489854,0.5767555407546787,0.2756682759067371,0.554111122184677,0.4578298604564588,0.4511759315340497
0.038065054778467,0.1247257616965899,0.0264282781606658,0.2452877415727787,0.0378491756617293,0.036640878281053
0.0464085115638754,0.1442556850279308,0.0294880374561778,0.256773006378543,0.0490560017810377,0.0484989518721194
0.0448279138178458,0.118429161656811,0.0319132648600158,0.2352502487409586,0.0439412896932526,0.0377856077852926
0.2753891707913609,0.2346006242840384,0.2330761807397704,0.2848772632755605,0.2466119861895297,0.2414095860372861
0.1132680631331076,0.1726421841576145,0.0695718634275183,0.2618165524903872,0.1054589541742706,0.1023451603586888
0.0852828084733658,0.1439073643950556,0.0515837027264274,0.2629519106900496,0.0783390763370516,0.0743292083180709
0.161999204646504,0.2293923187685294,0.0997380633673836,0.2991290304177025,0.1518248675393149,0.153298797531564
0.1174840224274905,0.1689501195747301,0.0779160119593552,0.2663277839888571,0.1116304854728193,0.1055500597781576
0.0965402609653104,0.1466998786339873,0.0523478297341355,0.332340991532645,0.1055949262251605,0.1038200425323119
0.0373011701618815,0.108361407055112,0.0306057665508205,0.2276232528739764,0.0380634870795051,0.0326482352264665
0.0852288478993252,0.1556100058397576,0.0538908300051031,0.2674590248285766,0.0804304357643454,0.077839088579373
0.0932776424774306,0.1742619518697372,0.0532538151421117,0.2801555492931854,0.0855700166763168,0.0841082495659632
0.0668647542076268,0.1352438994474555,0.0381024039257068,0.2404407161210012,0.0638778293657582,0.0617949128375814
0.0495029342129874,0.1268203887136137,0.0335594109970749,0.2464199851206897,0.0472447122562436,0.0432813881794605
0.2407206567332217,0.2638198103852387,0.1907494503045117,0.1812816599193254,0.2060686705703502,0.2055877247825554
0.1052708197154041,0.1478032169317323,0.0969649617028318,0.252536877087827,0.0788336250516915,0.0713004314509909
0.1573261892709532,0.3032966905745534,0.0663335188456605,0.4003502444494353,0.1648599025688036,0.1519156032399336
0.0322195200493556,0.1375178753235559,0.030608857445415,0.2407652283389751,0.0354998973890481,0.0323256967192167
0.093828114794423,0.191210395227529,0.056974259095674,0.2857425311175184,0.0915291783317173,0.0866151062943098
0.0833123076679509,0.1602600871710459,0.0497807370175256,0.2682100684820949,0.0762825648294131,0.0764403361883306
0.0314327581108091,0.0957185610935894,0.0335223021637491,0.2135179335459119,0.0310737712858778,0.0271726226804809
0.0418205024808654,0.1602146133009173,0.0282095974271731,0.3000281028838801,0.0434553229289756,0.0458232685540464
0.1329674956345904,0.1571411800687252,0.0982524431609519,0.2435886516970168,0.1227725532887314,0.1161841308925035
0.0207455538944834,0.0860599813177168,0.0259453703402369,0.2055437875903549,0.0246031708842487,0.0184980895502366
0.445154778867576,0.538689797683898,0.2530517704521823,0.487130428054267,0.4064461874281673,0.4073797665900986
0.0982776842971025,0.1825703087235814,0.0475978022933811,0.2916846001505787,0.0896993307502764,0.0928749804339881
0.0853967349941343,0.1558077528474775,0.0567295878863093,0.248722874418425,0.0807184855953329,0.0826210781051909
0.1566269386886754,0.1782097621900309,0.1233498348704676,0.2942583136599055,0.1299490486109611,0.122149713272219
0.164006936341059,0.2184545608083961,0.0952586415929362,0.3108329955181819,0.1566507693474284,0.1573674888128517
0.0936681672623956,0.1612704676094636,0.0552225590276095,0.2713539847708071,0.0871175237702717,0.0859944989375472
0.4000057816241243,0.5193597232494889,0.1794995202559068,0.6874819474480129,0.4035512812462101,0.4034772519901657
0.0721250611306984,0.1305842881398915,0.0535122246383112,0.2437486555171152,0.0684252048865471,0.0634610060589901
0.1218254286299643,0.309428005529504,0.0410152889826075,0.3886842334603622,0.1186107168811083,0.1254095543883433
0.115065122479358,0.1638997157066892,0.0822152423586501,0.2981192221054106,0.1069894348700135,0.1005829120977643
0.0627561984611591,0.138575914467404,0.0414990347870037,0.2631648906444417,0.0635838310564628,0.0594185553818978
0.2327654690857386,0.3490470111964867,0.0987247971593038,0.3083051969131197,0.224947024376674,0.2232318196998398
0.2214145095509229,0.2386194918722538,0.1251362545592266,0.2653462713239086,0.194859513484517,0.1842512268881737
0.0711681122575405,0.1343017907001902,0.0528764942441831,0.2410135026071596,0.0676900303600408,0.0647802822455619
0.2125271270312077,0.335272341132207,0.0977113185488386,0.4388761852881639,0.2129431745023823,0.2170229048306093
0.0508988897533343,0.1272550685796505,0.0330245130425835,0.2505653870746146,0.0542910548730958,0.0492594893866631
0.1399889386362446,0.2269856764456576,0.0684463896894482,0.2851566333340311,0.1263820420990202,0.1217121659792635
0.118949914528291,0.2022164960006748,0.0596996192394402,0.2907981925821305,0.110607616230513,0.1040920905838784
0.0799762565483201,0.1593621922192685,0.0477489159076509,0.278794270623467,0.0841984051891717,0.0773967117313982
0.0758746959713485,0.1865442347084912,0.0460281675173725,0.2783693201865044,0.0753138895125956,0.0711660852401136
0.1899029630087494,0.4358842256126584,0.0526367635897126,0.5026885937699052,0.1817746905883464,0.1961683495667571
0.17046825726356,0.2784964168171608,0.0688693569911416,0.3092467196139428,0.1592113650701099,0.1555433008346527
0.0551802967131631,0.1401500547708914,0.0364602758385069,0.252875944638198,0.0557599936285878,0.052573594759477
0.117626765051073,0.1719074300460033,0.0775286352538184,0.2655547179550948,0.1155294768580441,0.1124427549252467
0.0396551412554947,0.1219864953176932,0.0249352925181898,0.237030498798458,0.0387539236686026,0.0340879523464787
0.0787354024706093,0.1606420450905533,0.0420351195555339,0.2727915757902482,0.0719222973486668,0.0737728025388187
0.0842867762473155,0.1717659804907267,0.0485473942881308,0.2865721258823874,0.0792745956129689,0.0822414749491283
0.114977390764656,0.1798149402143997,0.0742481143450369,0.2616924601653457,0.1095948683688855,0.1136144827141096
0.0590970044121037,0.1274302895471514,0.0435338471257383,0.2501853572882631,0.0637037535748247,0.0562623099638666
0.1024164333865924,0.180169601811119,0.0649694078855182,0.2668999025665238,0.0943343730910727,0.0967326393002537
0.1068069964703373,0.19140023235494,0.0558308819731046,0.2620776810379494,0.1046402642079951,0.0967063243749746
0.1716357392475509,0.1981021246376182,0.1197994033162025,0.2935279700969083,0.1474254327664738,0.1393467504286764
0.1066594955575086,0.1830192712003587,0.0603712946526402,0.3017699676485417,0.1001287828216392,0.0991919995944831
0.2814877054547571,0.3540398363597185,0.132593953675271,0.4635209687250073,0.2693103272194307,0.2673663889265847
0.0740063530934519,0.1412665179637405,0.0536850146072639,0.240083298841637,0.0704858295128548,0.071585567905783
0.1783869102092609,0.2394381523070219,0.1098456908735347,0.3258766854755334,0.1754655312303738,0.1699416756417048
0.127721657300957,0.1410506375289406,0.1095897786763876,0.2922430561950474,0.0989737138800131,0.098791563515196
0.1657193574659977,0.3080887526690551,0.0778450318580578,0.3392071922821297,0.1463345774987225,0.140870957466616
0.2619472639844099,0.3885109341476874,0.1369866486650659,0.4057723323489658,0.3070005852477639,0.3056963828645494
0.046420146973457,0.123298698928813,0.0333286824332898,0.2467286433892497,0.0455727946814486,0.0430787757512771
0.1423299866763542,0.3197420164829764,0.0752621220762374,0.3422791256208717,0.1912422408362816,0.1909138621074106
0.0848628440438662,0.1737508627716947,0.0397441160058678,0.2901281467832225,0.0797897338344353,0.0740986491893118
0.1060971154097945,0.1964784972851039,0.0517022722734297,0.3156839979845735,0.1021124030511176,0.1004967127949132
0.0773881164803829,0.1415050356218159,0.0554751946980181,0.246533472073427,0.0753854147331745,0.0726581395303103
0.0964404640210058,0.2024106480895662,0.0464759230572182,0.280993989195574,0.1020378736995339,0.1025664464524189
0.2493437059938457,0.2267769484345337,0.1638780726151069,0.2802154277121963,0.2197017159884456,0.2088562871161054
0.076033674894878,0.1336952253583491,0.0529463683448937,0.2426880168322409,0.0712410614712436,0.0684805514187687
0.1785917769603809,0.3002874293789049,0.0648628572971657,0.3101577393566753,0.154810130807851,0.1590775051369845
0.1799610443097076,0.2466879008656571,0.0865397624668178,0.2857264235319684,0.1718917990520043,0.1687186136884322
0.089793545602691,0.1536097450007774,0.0624395635091264,0.2570251460614417,0.0816460416821987,0.0815924677304925
0.0671757259658943,0.1408574084358997,0.0457582267082365,0.2570203692475451,0.0630612694927703,0.0611648640723614
0.1212640836825824,0.1775601301794759,0.0611409830837536,0.3133320334763176,0.1131036814257014,0.1113611825570942
0.1027355777790614,0.2047983377603602,0.0525267605199828,0.2918773585412932,0.1056576991118271,0.1083174743869979
0.0643019493057142,0.1364232781318281,0.0436303419064826,0.2512711448414857,0.0598270591189438,0.057662367906688
0.053618766630796,0.1224767314157962,0.030475795268905,0.224752644740082,0.0541620990374241,0.0384875408234038
0.1188862951113849,0.2237389552428193,0.0498859729733624,0.3565510054322435,0.1167789203509958,0.1193108714980374
0.045545257401485,0.1258622554877221,0.0352685916266701,0.2369947141214692,0.0508983931787456,0.0472760056755788
0.081100683884577,0.1697235000920348,0.0436924174462372,0.2758356964048498,0.0718091208231921,0.0730412351195954
0.0716908763176883,0.1420408832452604,0.0450259273810521,0.2409960608955337,0.0698462018960623,0.0643802743346416
0.1047171903400887,0.2198397012105364,0.0728150140846535,0.2347799295628777,0.1292003892727249,0.1256974466426085
0.0548002147385667,0.1377309585338378,0.0325130585300764,0.2612586223181741,0.0580812644327495,0.0544433086765136
0.1238127347928187,0.1597561243774851,0.0917042070706381,0.2754509067136775,0.1086581295054559,0.1082645025279132
0.0828928699193221,0.2112842401899924,0.0553609184442029,0.2526015086480284,0.1065872998012872,0.101825027872215
0.1813507735135537,0.2122043929308047,0.0915523959219073,0.391456574500593,0.1744661988313824,0.171511040959316
0.091140274643031,0.1711110240471303,0.0534218907835631,0.2834400493285084,0.0879944490402633,0.0848972237740676
0.0500814205038814,0.2385211834606908,0.0260185418183107,0.3238242250511406,0.0452434402910346,0.0447288511348892
0.1015009893875717,0.1427914994729393,0.0975060071353577,0.2447208698813142,0.0791172150185405,0.0671274801858182
0.0531238773070783,0.1101233408355424,0.0364527500072411,0.2255734450946585,0.0505660137330312,0.0477920116976387
0.0174210019738643,0.0957986658386176,0.0245355977059808,0.2137197822557444,0.0244359638819253,0.0214346148789638
0.0678127313445724,0.1514036013780345,0.0401369183983743,0.2680522154964307,0.0633702059555813,0.0629474690754081
0.1743329083095388,0.2389482135794749,0.0841817227134014,0.2904288273498484,0.1569329603756603,0.1532818286469801
0.1764432882896641,0.2170278068824429,0.0943287715995599,0.366074470816102,0.1679775149959135,0.1528733126162545
0.0665293614076047,0.1296725341318747,0.0387622212530696,0.2262785772257273,0.0611134489394764,0.0597786443206889
0.0822888093371805,0.1649838952224993,0.0410637921356154,0.2848790488739587,0.0821826123606841,0.0751030466757517
0.1390150754371912,0.2548563241363767,0.106343550069892,0.2294961815756073,0.1949595794442336,0.1824853776720904
0.0173693146028923,0.1256946073217396,0.0162772591094462,0.242135828982149,0.0311375775338263,0.0334908491968452
0.0809692013347831,0.1798716276899461,0.0401843771349189,0.2768150024354142,0.0835769835030235,0.0820845061896407
0.06463413964389,0.1371876792937087,0.0467738431675633,0.2399865721647732,0.0610544621546313,0.0630987512854341
0.0524972426985117,0.1354059090441416,0.0342000681210897,0.2590481529557115,0.049014505315929,0.0485764411385929
0.0186438829155152,0.0909162383912976,0.0238640731110426,0.2091516720083,0.0296709607773039,0.0233266231479671
0.07152100660236,0.1486008847700566,0.0473268070132311,0.2434827433920262,0.0687611892894672,0.069166607368746
0.1301654141646682,0.1798341642943202,0.0981987518597368,0.2650020143781929,0.1266943940047029,0.1226557346184312
0.1416302396822212,0.2143713048178795,0.0713025054957734,0.2809568568652488,0.1297839379839176,0.1266766762477505
0.0307153860742952,0.1051283449554923,0.0276910824834198,0.2239624599580404,0.0292030050488041,0.0258584905652311
0.040744408103276,0.119982884868533,0.0301229030332561,0.2349584319118358,0.0393629802917515,0.0365893731123801
0.0466990620281045,0.101602624343689,0.0362224128168455,0.250941110119375,0.0470132596555487,0.0426943976300177
0.1281968021458243,0.2613808812086692,0.0513334110231715,0.3533154132075911,0.1167544329468256,0.1205883226726535
0.1367474721364389,0.1638245718437556,0.0933372295052793,0.2731278313613237,0.1315493506917877,0.1219264145898522
0.1326871621738738,0.2055858420554676,0.0573151146515273,0.3154609503664856,0.1205606280704468,0.124614299062108
0.0777988064835146,0.1701644556239301,0.0410351894522574,0.2998130955313067,0.0719586727418975,0.0738611979310352
0.0713934892936046,0.1598518229873969,0.0390283149397098,0.2871833906613001,0.0676215660649832,0.0679801745286611
0.0644635192569757,0.1412162826350949,0.0405228748986121,0.263617715692762,0.0668100884044671,0.0626406900579759
