Entities,PointsAdjust,Effort
0.3496606149010705,0.2134038717849658,0.21561102597795
0.3695912640296273,0.4063245798161504,0.2458255525262864
0.1871706205442476,0.1185067136627658,0.1099320009285385
0.3929299312191449,0.3278418412843155,0.2589987967777304
0.2348123674138684,0.2757607201572961,0.2716951611541188
0.2466805233590884,0.1573469228967002,0.2183172636897853
0.2398086570697045,0.1275327930281846,0.1701469759522954
0.3282948612546844,0.2444456034556018,0.2105701833078386
0.6174896999833281,0.4959343009457375,0.476697452461653
0.2880167653681655,0.2904599104802826,0.3171892796615347
0.3122941498692685,0.1741822081763205,0.2021061064459896
0.3185412729021031,0.3101284285249118,0.2877708317820257
0.2978437764546253,0.3513538679151574,0.3375034611766899
0.1817998670088965,0.1672083188384571,0.1386829270258802
0.2268104521527671,0.1322825397652177,0.0724991055712234
0.2761022184142121,0.1878615559957691,0.1476820131867239
0.3000892771553676,0.1691797643587766,0.1769738373658385
0.3210709483933025,0.2357351904404858,0.2021964234212504
0.2334986274766363,0.1408362898154321,0.1141056459812453
0.2426444286129513,0.2265935677608408,0.1715868056475554
0.203011581331079,0.0979468199916566,0.1523523309677129
0.4128483736495388,0.4465728082310095,0.3584387085209845
0.3571249632072815,0.424532248385001,0.3449645489566419
0.3538100906662427,0.2348214954024532,0.2411962852121134
0.2868355649341658,0.1632372658766973,0.2280618459572847
0.308789914772008,0.1551846861264203,0.1744271470035665
0.6962403083935781,0.6256446417067768,0.6183594385572162
0.2246274770489867,0.2104074502110346,0.1643380783788755
0.2010022738904012,0.1357384396958071,0.2048854706459858
0.5416190389823684,0.4205318718335509,0.4436148433343947
0.2260701262269418,0.0911529252194052,0.1441692501648954
0.5299779125431824,0.4636585953792121,0.4133960191642833
0.3964062369465514,0.27921850352847,0.2392086277058517
0.4241595700219939,0.3152565973400232,0.2584651035324626
0.2708292898976366,0.2773745853003365,0.2236879674194563
0.3274814887962115,0.2352582059093242,0.2296173396738797
0.1755307310451843,0.0765473773414444,0.1922463731950488
0.2081005387154004,0.1652310359335778,0.166150596644809
0.2625147029996841,0.2229394965682047,0.1690263970981297
0.2632280725993453,0.1587131946134214,0.1611426627532029
0.175776249571833,0.0854471278124732,0.0675298547367912
0.3336829914772643,0.1724329232281686,0.2303695275791469
0.1992895542934489,0.111869626209819,0.092751335901899
0.2326208285732104,0.1694814394361657,0.1429933598775392
0.3142895481821631,0.2088188001092891,0.2494002221206036
0.230535455465957,0.1428540739533073,0.2044339229463409
0.1258632488843054,0.165491466651754,0.1902817429113426
0.2353040362312579,0.1759218068586091,0.1309539293708482
0.4771002659933183,0.3575194067625118,0.3167168981622125
0.2304690924577066,0.1954908143236023,0.1912283275662759
0.6568470155789692,0.6480578579964212,0.6194996466873093
0.325716652630022,0.2296007176856753,0.2605061021089904
0.3154705819447315,0.201862754342315,0.2196413327043971
0.2332557427554397,0.1345699676780241,0.1810074379442688
0.1503290308346751,0.0498988558239386,0.0815782702554522
0.1830686207394595,0.1827940672800339,0.1918041345308058
0.2159499234255887,0.1557994522373946,0.1393528801615431
0.5524106411359474,0.4678803295848481,0.4729364906293216
0.3714061016252227,0.2130187701126149,0.2282246797234995
0.3518356532700244,0.2241046416013724,0.2082038220474847
0.2056395477273882,0.0904271275099269,0.1182176818747349
0.3421529399594424,0.1736349512384066,0.2384674069149756
0.2025173489483406,0.0997250356121885,0.0836124030466044
0.222386889187102,0.0992982445590626,0.1475075505615886
0.2253309781125648,0.134220322522074,0.1986564099084092
0.3815894403584458,0.2375606842634456,0.2271869304654814
0.3269996734351088,0.2186640778996492,0.216896624585877
0.3399368051775575,0.2282472115106936,0.2071549569684396
0.1503282855752749,0.1652793254709953,0.1925363139582244
0.2906354513404423,0.1815455383603077,0.1983624912427257
0.1752457322629175,0.1060734091339727,0.1819353524810757
0.2028181980249943,0.1314023913237912,0.2033523498427488
0.2320532290137373,0.1825895367367392,0.1727094440886271
0.3137909069432286,0.1954725607520416,0.1630084477360844
0.323420460003944,0.2810523767401528,0.2394670500975668
0.2934730721429036,0.1903135650114447,0.216814769018194
0.1921523439106569,0.1192913011976914,0.1099955060973623
0.3132427642891823,0.1533136301246763,0.1763019064319193
0.3915925437804976,0.2593999166964053,0.2206613858727535
0.5049686896604775,0.3586986968188449,0.3708733566536745
0.1820077769207339,0.0793880148894135,0.1037247331484403
0.3002060820818068,0.2100258677111137,0.1600819085786246
0.1662772267505615,0.0662917859124435,0.0835726493016527
0.47271981537123,0.3699583231754955,0.3616113943373731
0.2563167480390987,0.1739621573992748,0.1379354531209682
0.4233241493141733,0.273780117955314,0.2840148441866622
0.2442015128083264,0.1430617350225623,0.15848825673928
0.4565699409914877,0.3253895760182202,0.342663284026115
0.4759883929380267,0.296039370451144,0.2967692190216811
0.2456237645777778,0.1828970970320999,0.1409906755657285
0.2669173399703061,0.1479575573113246,0.1829450705382432
0.4068061215527765,0.2891503170855505,0.2785295322527705
0.1702806416497716,0.0957810298822241,0.0853595231082403
0.193268876622965,0.2066640330387424,0.1620891581841546
0.3659434613360931,0.2168265744736879,0.2319339808705497
0.3635186142384801,0.2946254489688863,0.3018400855615631
0.3553675240779502,0.315069705367282,0.3343295931425465
0.4858790010806499,0.4552125644637436,0.4032057705445855
0.1531130913758344,0.1715406934336231,0.1433261058458334
0.2356855074539512,0.1467683469470782,0.2252487773982816
0.2590980259610279,0.1823357121543819,0.1408741193045787
0.4888811980164703,0.3620478129287203,0.3135124709144096
0.2617888647896109,0.1254226135306593,0.2162119123166097
0.208986893418969,0.1650806152288992,0.1752471600054279
0.3135680751762443,0.1773676058930729,0.222838227961096
0.4091983724804577,0.3318645030805955,0.2903189497280015
0.2572708388060427,0.2288015836685936,0.2956933562529042
0.206606601563324,0.0901280525201293,0.099171224429882
0.5938600562216072,0.4595523874044411,0.4139589704401473
0.4061351896742318,0.3977586407876406,0.339247418248182
0.2871287479186508,0.162344634623161,0.2072164174210209
0.2298410387890612,0.2184896653223456,0.1636003373232775
0.4670808605179332,0.3379330511441073,0.3605296576564817
0.2385722248980483,0.1142200601216442,0.1958387165730324
0.1895431828138452,0.2447880992248433,0.1929524174312233
0.2648177370911825,0.1527130184327162,0.169270855936742
0.2527521810583823,0.119326091463001,0.1851427315555995
0.3126133732807187,0.1950569909047928,0.1946279843209052
0.3665968609674064,0.2414777110950597,0.2033215006511494
0.3464106965978504,0.1906705303877165,0.2094808923298478
0.550588081097366,0.4724044307440063,0.4139375864259175
0.4012208666473148,0.2552468917699617,0.2425702378677084
0.3134759455583802,0.2004788483258806,0.1902126091963533
0.3023227219559086,0.1850865689511497,0.1509928102911235
0.4160171467758943,0.2766212603166098,0.2595629451420126
0.1738445602230628,0.0808938030012886,0.0859825146883135
0.3837470020373122,0.2599758651396408,0.2380848962710067
0.3655124490146139,0.2182141961212074,0.2032291761363052
0.3304263348861767,0.253696721939569,0.2176015014749604
0.3193064376332409,0.1940404967400718,0.2093567817715986
0.2305578132479628,0.0783778552350666,0.1633537742857684
0.3865632095292121,0.2752891852183927,0.2181438271404371
0.4094244027515771,0.4115308025090913,0.4082849497854094
0.4120564462485666,0.2572633519473353,0.2603545328704384
0.5055656591071754,0.3614421052700811,0.3529586756726641
0.3219690454960466,0.2000857516404361,0.229883427892671
0.3994368156461108,0.3544544296596399,0.2771313924628606
0.2205613766831652,0.0488894128165987,0.1570688147237899
0.6079411174913112,0.503701191373972,0.4623943574973004
0.2995110225293901,0.2473611609387679,0.2536630168014801
0.4435287745289353,0.3298650066810036,0.2798429464369262
0.5406972110424935,0.4159898929367809,0.4481752520408547
0.3066489805526028,0.2438283559863971,0.2605534800431602
0.5712595133076741,0.4387205266212625,0.4517613423048023
0.2639548394073932,0.1422720865418484,0.1715486400894741
0.2376803422586731,0.1131734932618397,0.1261192684512909
0.486881902766776,0.3752539260148151,0.3691243881685556
0.2226805880593507,0.0939277260553863,0.1459011768695503
0.2774662812186107,0.2133185574785792,0.2116485963954196
0.3607699404232175,0.280267251079346,0.2906249210665177
0.3552979109767884,0.1995008258908317,0.2348950422735135
0.1970985376899425,0.1001714938850236,0.1510561221413207
0.5104591243949689,0.4170736613783442,0.4083915798786188
0.3526994478048492,0.3100421063002078,0.2463196526297691
0.2201971757954541,0.1917363783832646,0.1256867477656982
0.5259865285990161,0.3557405078075275,0.3747855754406228
0.4009529383530472,0.267804640044224,0.253947299277163
0.2815783828994858,0.1934838866618402,0.2151276699289048
0.2792978732614245,0.215194797426313,0.1707270359266095
0.5074963968414399,0.3635973848414671,0.3647510152332889
0.3389119346094322,0.2714697812549896,0.2318274846133125
0.1816507698894693,0.1372359116273961,0.1617247079611051
0.5118404892812889,0.3556430130645261,0.3337038876663696
0.3157661776966036,0.2924700839806938,0.2262676706548787
0.2416839805214114,0.1750007318084901,0.1241166733634618
0.2520610708252152,0.1505234662218683,0.1793688692655771
0.5557757928921111,0.5873649888075368,0.5197663441869287
0.3428640713998824,0.1720423719635596,0.2360267964313605
0.2392986028060897,0.1625839725151266,0.2074645121368788
0.4290755994468985,0.2724876079218929,0.2878047666363181
0.114363816971974,0.1692004693926854,0.1524113600667987
0.2088627343140396,0.217786044378353,0.1499258773558272
0.3538168289541102,0.2339200491344805,0.220593501293505
0.2172707564227352,0.1745735367338692,0.2437573852473957
0.2821238429371608,0.1475692012586439,0.1678159994359331
0.2291577970348009,0.1324027212120399,0.158503209191511
0.2488465186123813,0.1206370515266379,0.1904960440442121
0.3679231211038271,0.2343624056922648,0.2218533290414457
0.2800507360535815,0.1599169693973534,0.1639989380252413
0.1931440936906783,0.1740938615733012,0.1549229110510282
0.2288512565256032,0.1815955499005453,0.1986499634757468
0.519732524417087,0.4076073694169856,0.4285170526729278
0.3628986679444598,0.2042255284201831,0.2267126901332114
0.2253577479254605,0.2048542644498693,0.2352478338963152
0.3279757807044611,0.1952646477032074,0.2280187433388944
0.2747005592969412,0.1866021193498458,0.1894646073828843
0.2342757925508315,0.1880568273572332,0.1668360896239143
0.2555346740944134,0.1971489851642026,0.2038288579512148
0.2258348210875044,0.0945281267678342,0.1173045710835231
0.4737347332738829,0.3554070235113775,0.2961714332163781
0.3241592192183145,0.184560674756555,0.220514947013137
0.4497644131064763,0.4743926862918556,0.418708244009421
0.4817119771947766,0.4400681134115499,0.3954628390777779
0.2155495881715602,0.1975286799526985,0.1904034369867598
0.2781344590501706,0.1567460541001523,0.1957646829743931
0.0884834342645255,0.1428520410333113,0.1527552739034425
0.3917134043784331,0.2400244466317031,0.2474635040724395
0.10870348849179,0.187600462443174,0.1945325295313772
0.481017370036245,0.3999463787455173,0.3645683142605295
0.4155914361932791,0.4154296270192287,0.3005687479200106
0.1514236645082504,0.1635600645303473,0.1848629325849863
0.3045485157440771,0.1573973102708866,0.2052496680677544
0.6621689137494233,0.557598564225482,0.5496006873501466
0.4958885650048504,0.3821939475888796,0.3612991252728303
0.3919012668917726,0.255772768881195,0.2707546883419175
0.2854741291889948,0.1137074038237294,0.222161211260232
0.1525437790689857,0.1603192142227797,0.1538099757179432
0.5181190576575054,0.4539315771575267,0.4049528504554296
0.2341411093355224,0.196118448476484,0.2550199499826063
0.1317639651889096,0.1844933919380321,0.1481391076438846
0.4392135956140587,0.3424868773519464,0.3332810849594273
0.256079352363708,0.15037998221605,0.1439032809114128
0.2406843614688096,0.1396102340575103,0.1163543059393535
0.2265432857850428,0.1092056195136197,0.1529063524100963
0.2050613661193711,0.2089501199076859,0.1761804800284466
0.2713744404026534,0.2073737185760003,0.1866138045150437
0.3418874720529709,0.2251411660072304,0.1884375129553221
0.186123345367381,0.0762434686145639,0.0708555775262273
0.4120165403458597,0.2790728166232107,0.3068704146725226
0.3455769902247523,0.1903831882504672,0.2098651948887782
0.3121885912960782,0.206326047276887,0.2125364865411976
0.405578657891474,0.258550890722615,0.2964735158763678
0.2999178436831187,0.195542858783836,0.2029384546632916
0.2490821364591708,0.1950972990958058,0.1895689325232386
0.2958864506586927,0.1913723404954101,0.1584309526371697
0.4997184363953008,0.3677674589624989,0.3943267649921604
0.2649919008002118,0.1556598256545603,0.1693141295677634
0.2520756982275001,0.1424083348899834,0.1864941923325278
0.4320825742970843,0.3676722533899133,0.3367654450138156
0.2592856662457922,0.2457275730550941,0.1922829029801361
0.2504620727332221,0.1458333779992051,0.1263326847796774
0.2365867554404214,0.1834853369537987,0.2530317125204649
0.251702497082496,0.1733664520486832,0.2099537422550729
0.2954129609324228,0.1863992715176403,0.2524152491617038
0.2702496066593903,0.1336587710815832,0.1418718516068996
0.3018435971479121,0.1799904741468994,0.2709009859302299
0.2458713938790536,0.1174938667956847,0.1266019850618022
0.2031441009924744,0.1552573886413192,0.11142930573854
0.1882951368181176,0.0263576977912213,0.1546691729183412
0.3347666415035135,0.2312906806616751,0.188087360875306
0.2911092029789613,0.2739129154644643,0.2135604209527488
0.2542501572148118,0.1733990385603838,0.2067335074918831
0.2528121597571384,0.1772227816975597,0.206861536469986
0.2580683060479237,0.1786931893139919,0.1102894693750366
0.2702884490396305,0.2463582822130117,0.178758302124926
0.1777191884485459,0.0902630742829222,0.0802022357069558
0.2727233202333292,0.1818772886952847,0.228995961560805
0.3299291619431851,0.2550095270062275,0.209163968747604
0.2170796144505655,0.1296209179062574,0.1715613173301771
0.3757341380505179,0.3645037767425393,0.304832643029992
0.3664170463031808,0.3278743680042514,0.3047262880440588
0.3951505264460021,0.2699654119162715,0.2639765803989255
0.298427229641914,0.2127158479498501,0.193089331630816
0.6626684994598021,0.5529813074970955,0.526696147769113
0.2046167018203171,0.1842376198524853,0.1422636415449432
0.2256973489035774,0.1341718536093627,0.1817065375805509
0.4440104152818718,0.3624774850907313,0.3329957317959665
0.2891286622336616,0.1563712237987896,0.1627671563488149
0.4308861115220135,0.345874114982587,0.3462054017378528
0.3325284981559552,0.1891016969850916,0.1912398300245559
0.4706036755114221,0.3985135801490111,0.4134519551653443
0.2995525951464104,0.2493120722587917,0.2319776783154832
0.2485151043762378,0.1791665948809588,0.1509926987611466
0.3053769759354549,0.1706789061889336,0.1826696584133865
0.4523110255897951,0.4976696971211435,0.4192807348159723
0.2626835729065842,0.2038328844438134,0.1765817351438597
0.220779247990883,0.1826427941156259,0.2779812954985202
0.4699713002906639,0.3152966578222973,0.3564794985941536
0.2727940206671622,0.1762470911413299,0.1868008700275641
0.3549024949110053,0.1891258699413466,0.20220069873703
0.6819013429256923,0.5884930885717019,0.6003086092157877
0.2678976267242179,0.198438983943511,0.1548987164813815
0.5101755210494192,0.376032876040508,0.3466832407707094
0.2829089050625082,0.1474226601853191,0.1761812533029528
0.2958261711576866,0.209756856020551,0.170202815294043
0.2736436719405264,0.1833333889966189,0.1424581126479271
0.2255627863266377,0.1430293663237185,0.1796270016793523
0.3486847060500888,0.1959562505025177,0.2177726851187761
0.3288223763349172,0.2327096502772002,0.1814617887639988
0.2617745151730449,0.1683934086959553,0.1392101738384855
0.2846140966664777,0.1585930686875235,0.2017770558375953
0.2905331706387353,0.1807393574566852,0.1973580671417932
0.1711916164460511,0.113978264788154,0.1115825627974085
0.2046961929816438,0.1209661539406116,0.1630893738872937
0.2525931892116472,0.1217513223098218,0.2047942391249148
0.5445284316778644,0.4504014201261591,0.4386410301803757
0.528502648147132,0.3790319284520811,0.4031735755579321
0.4007835366849138,0.2697004575240201,0.2500589255992673
0.271252341674085,0.1269691830426558,0.1462206656412618
0.3754242879228976,0.2250171835125166,0.216092188604117
0.3077840050633829,0.1920243184381598,0.2110167344645202
0.2484012757253584,0.1746969042275759,0.1538072246451807
0.1854887121455646,0.1054591495446613,0.0937074972641786
0.3555303938133216,0.2835503058310321,0.26926782273775
0.2454139236583573,0.2312591191516532,0.2559121600561547
0.2293894385774425,0.1318932782943876,0.1804791947972035
0.2984693895773116,0.1574851870814699,0.1854953967777608
0.3480326953473702,0.2599245552639435,0.2591893420255289
0.2695786033502323,0.1670667319399124,0.1508727296827048
0.2761932686361399,0.2755451025125106,0.1127933470968581
0.3154912730124237,0.2201669609859334,0.1761230643963593
0.2682257710256129,0.173611290782991,0.2034005010514249
0.3070933107151206,0.2388689878643987,0.1942003189069718
0.2453838958158153,0.2560443601593157,0.3485611379090779
0.4104388920705495,0.2466911856748772,0.290952767151162
0.2273851431848075,0.1097778651382912,0.1545858748962908
0.3507955917914415,0.286481041880723,0.2771969349125949
0.4757990462552747,0.4829405938325016,0.3949273167408896
0.4029383046331213,0.285799543889628,0.2680897613335109
0.2857993448352389,0.2856006764806079,0.2539570023851498
0.1882140273565598,0.1668454938692556,0.1418651598082881
0.6802608595207619,0.7006808035524577,0.6834164354790031
0.2352827578451886,0.2122126148340344,0.1648002511676492
0.5968949048845031,0.462037435640892,0.4664718934512814
0.3285891791922496,0.2233275792871043,0.2139774835835488
0.356389037407244,0.2235924653459104,0.2578983602373855
0.2018671692503463,0.1865533463533032,0.1421951918804787
0.4116268307924168,0.2835569683419434,0.2531539642457664
0.2833107657569703,0.177691122047898,0.1897947955970425
0.3478483249973543,0.2235762446943457,0.2007571290698793
0.1873728136259895,0.0958042418994053,0.0700473867019131
0.4948277807116359,0.4660301930131973,0.4162219582826161
0.4431647958697994,0.5174591055720894,0.4181051642478831
0.3196591064452493,0.2192858182928787,0.175330145743543
