data,vexp,lexp,modp,sced,actual
0.5320319447075741,0.5940840571483559,0.4237833546536012,0.5410586166053056,0.501661267853041,0.4295851942764845
0.401002915815754,0.3576328691648034,0.38684394808512,0.3663626472879713,0.3596393348448885,0.4041310380012789
0.4355419478555666,0.220514793011394,0.2663541625532206,0.3576442364439064,0.3912296744314361,0.4233736229508877
0.3559744524487472,0.2890289389906742,0.3152771018623518,0.2826257217779058,0.3561326867758801,0.3936453509598223
0.280443435301502,0.3342768608003254,0.4079282997880336,0.2146157249226538,0.3071750244096099,0.3292316710169022
0.5343355472605942,0.2471274009594524,0.210416559477276,0.4189144562478469,0.4042992186404386,0.5351019016139686
0.376866632627334,0.2763720806841322,0.303495973528137,0.2972171014135762,0.3621646812342667,0.3958602787161316
0.4762464384571875,0.2231404730322084,0.2497991688102124,0.3722526958014113,0.3901965485945714,0.4734932351049894
0.4932463377941773,0.2447773654078075,0.3331342779510551,0.4280995246975798,0.4161298379582654,0.521430819456151
0.5171210202880078,0.2379558971845464,0.2698290942414645,0.4659192072125814,0.4879266732649674,0.5118567047939816
0.3802566687606215,0.4130575814471564,0.4136623598251865,0.3403104475589122,0.3513405201580763,0.3470287683483482
0.4573996310092363,0.2082593003500867,0.2811809737749572,0.3604105969089505,0.4125996728288844,0.4802560369740326
0.3272702443045279,0.2857696428851127,0.3398998302571847,0.228917551291469,0.3138105206428304,0.4235676382504705
0.3267760907061947,0.7329683551993247,0.6728422564550101,0.2838583529260846,0.3307422364030684,0.1969800422924427
0.5220738075740087,0.2319346634721426,0.2316336530156175,0.4828243693391923,0.5043310861475644,0.5115241312567742
0.4236901069069183,0.3176679499170645,0.3698939344328266,0.364873067814387,0.3823561654817026,0.4311331242876911
0.1715999995165102,0.5667088661259896,0.5760230509531902,0.1175735832289052,0.2554922525350304,0.2496820621800941
0.3607568435003557,0.3387341616993375,0.398824017059886,0.2646322298747187,0.3837630095984011,0.3694045038872221
0.490321784206273,0.2204487781584516,0.3102405496122987,0.4031908742283839,0.4339701850999791,0.517418767598967
0.2959721703321155,0.4412701590610071,0.4202569182726484,0.1903631040937954,0.320817673543756,0.3142732397086802
0.3280757799635153,0.2840427369438442,0.2915104614926961,0.2377342324191318,0.3078711592502505,0.4100882713775653
0.2995349077482988,0.3376290371074549,0.3345969552873972,0.2274967956709113,0.2738119614466541,0.3832141137703975
0.4393208972398758,0.2394873219273893,0.2584516344742079,0.3091538764220836,0.3619063190234776,0.4902373561438157
0.4137737758184495,0.2939665370610564,0.3343308692224748,0.3385156410795371,0.3789753112343031,0.396203344404811
0.4873851490237862,0.2398076254612196,0.2441854154738233,0.4024737041345234,0.3971779136030111,0.4741518281444986
0.56632764360455,0.0889962944295065,0.1394119943306543,0.4672634753831851,0.5190474975124233,0.5967783602772923
0.3128107388668332,0.4492286440743955,0.5051161919727913,0.3138309379427763,0.3153170966227073,0.2239338505447334
0.2199962692216673,0.7056488257171096,0.6390989161500054,0.1536595680339332,0.3185332298962779,0.0934496143615625
0.2822363236038672,0.3041580418882718,0.3552203249307142,0.1981347339748173,0.2826188209844561,0.3663004299625903
0.5286071995481676,0.1007271804039287,0.1683213481475947,0.421051322524447,0.4571967111009946,0.5534176525586895
0.2474336721869481,0.4521222951283718,0.4485760872597065,0.1794883808434592,0.2938349171612435,0.3029450277169363
0.4441578136179464,0.2387884899591758,0.2841412457894403,0.3505756475187407,0.3874426458894011,0.4384088983859336
0.4060811274501137,0.4123692359533135,0.419199114291398,0.3607776772610019,0.3656557980840685,0.3704790625232147
0.6722972244425784,0.038359606473577,0.0476083885224008,0.5693632306421577,0.6038926613875856,0.7003080070941428
0.2776648888290526,0.3980097903389243,0.4299098529111817,0.1847518956535731,0.3711131239732161,0.2809938764728373
0.3433543937912781,0.3604706090006674,0.3928950825421326,0.2620913118366006,0.3618231204331161,0.3246317494863158
0.6120150774685513,0.2364166325537216,0.2132527383140042,0.5933783096701296,0.5754187391170432,0.6200472468212117
0.6762271598697032,0.0417948922513926,0.0600817407871868,0.6004781767641504,0.6810262335677584,0.7179604925542339
0.4444389945162664,0.264626580226381,0.3277510479155751,0.3249467971615503,0.3835905927549639,0.4854678535368883
0.5985424332769793,0.384669879711317,0.2509893919157834,0.5380152082001755,0.5756037213946422,0.5283740891783242
0.7815594605985423,0.34092132399429,0.2380632630591531,0.7342044776971062,0.7675786325171363,0.8000939818500019
0.2397710945065029,0.4088156860478739,0.4089241002085542,0.1886408740556064,0.2681505897911365,0.308477328856899
0.7753447821061541,0.3000347102301666,0.2317585207000296,0.7248150565639297,0.7768759648742403,0.7953146217467516
0.4472749858926625,0.259301615121789,0.299064246435196,0.3528325471100066,0.3829585905688965,0.4515689427922662
0.5554723845304845,0.1399073285292075,0.1255675479903418,0.4242727263843117,0.4376171341330365,0.5568304597694135
0.5537865530508015,0.1221782624407994,0.1297195706096366,0.5155350763474952,0.5532461557296042,0.5459527430893987
0.4643481068096103,0.4696848093714592,0.3559473715411595,0.3836334045734307,0.3236142167499953,0.3917887513314536
0.6131651108445918,0.1918224675176879,0.1850100518593522,0.5152385228700099,0.5011455711787554,0.6414635444725239
0.4086360316890454,0.3713812362917436,0.363519744643434,0.3203333811202497,0.3420525904651919,0.3842422449412492
0.3903374705103752,0.2927344096129078,0.3001804826409232,0.2965004065815406,0.3295262229354679,0.400191027131589
0.4718002930376928,0.3823384201999857,0.3132039411674847,0.3677415105589167,0.3516270842439806,0.4302172853781393
0.5584841809000258,0.2094980359416086,0.1803243511250457,0.4353327918450932,0.412023033187159,0.5609748392593443
0.4130783492933702,0.2771496111457174,0.3193474140293039,0.3188797037170257,0.3853142424216544,0.4030410125955451
0.420988873602606,0.2701595936534459,0.3214100113139287,0.3271485663811211,0.3621140952678183,0.4670340892808454
0.3831836536917721,0.2947898584607264,0.313356906232297,0.3027702784047136,0.3631945023741819,0.3970230055982279
0.3933038052911013,0.3798536251300801,0.3614604390121025,0.301185755480306,0.4137298155631626,0.3356815044972233
0.370447153879627,0.3671747285821625,0.3842919486493911,0.3125180766577719,0.3452269666109619,0.3070163730450892
0.3747416783936456,0.3191426478271217,0.3777772934720717,0.2762871746210265,0.3584263789254838,0.4104948243465757
0.4496506888491445,0.2874075469558105,0.2911270806973439,0.3585595808174862,0.3694289838488778,0.4295419258480314
0.4083051100920197,0.3420555776816467,0.3735635039468591,0.3350088325924975,0.3816525452149468,0.4073034948994474
0.3820125161027209,0.4131464834465426,0.4215887470120582,0.3360224373483871,0.3456421691761604,0.3259629732422066
0.3665466384626482,0.2856128950610686,0.2706616028417424,0.2676349736899509,0.3248731215379445,0.4209205111512571
0.3523215238673962,0.4233210767531858,0.4798406835503166,0.3108834433146954,0.3320158428713379,0.3595846963162906
0.2682862559136129,0.4903495223469182,0.5107126479938346,0.2228449329282293,0.3143080751303825,0.2155073266461835
0.4227083460254089,0.2889316145213966,0.321320469738718,0.3400501228942919,0.3707099656274811,0.4292634861574795
0.457480434792358,0.2569565231937759,0.2942725458592115,0.3650378252470388,0.3919686430875173,0.4521264914090882
0.4489785562484307,0.2705647876940857,0.2343711252816905,0.3022537084061371,0.4129722679277484,0.4207556399484172
0.4883619507467899,0.2348714422326176,0.2734304211133613,0.4012939161605071,0.4250239874994607,0.5048757585247815
0.5820095081866952,0.1386374997089171,0.2295780262909081,0.4921364218077809,0.5593437314768432,0.627942836936181
0.4378509987050496,0.3609017029684828,0.3526147124230427,0.3631348174921818,0.3604753032692616,0.4138230808455461
0.4056007742071071,0.3491530732136179,0.3646921325818138,0.3520247010204594,0.357626020721294,0.3503588649404209
0.5169768883896644,0.2181824013690075,0.1969286120970862,0.3987375521130779,0.4333181039129349,0.5138841798290483
0.4142370979103834,0.693140842056235,0.4941863109971459,0.3323893676365173,0.3501214026489501,0.2363297721856522
0.1378458034499318,0.6440522739761543,0.5634636294847069,0.141287112589457,0.1415088668775326,0.3518529509715065
0.4935202381055797,0.3265760933784922,0.3267063890334246,0.4173001898542274,0.423836119625576,0.5002094097552517
0.3642311689483296,0.2592082189191011,0.3191477203961692,0.2412150896302711,0.3925314876688555,0.406229182110959
0.3713146959646672,0.3190596548728174,0.3745069821398658,0.3282261829640597,0.3571027749984418,0.3329023577357424
0.4260437303115618,0.3081401224011249,0.3000090585007791,0.3633290906644211,0.3663685653017293,0.3821299132581006
0.3548756938345674,0.3081029536753003,0.2940681621579856,0.2578582735771624,0.3328100394858062,0.3930175789712386
0.5387223465771069,0.306919613300771,0.3011615028927339,0.5029695002407053,0.4737571458106928,0.5548392699220082
0.513890444823301,0.2158582823897357,0.2383918690225768,0.4335191630171922,0.4667318079002298,0.5171508170086603
0.497512648763035,0.2128759457239395,0.2872773093010515,0.4305161716697595,0.4782491478200855,0.5197232370602155
0.3320323717148441,0.3524758541021148,0.4062254393316404,0.296880903178859,0.3461299576174145,0.3774691014479169
0.2566871851943972,0.6664264154355977,0.5808763248084282,0.1279614740091041,0.3241352601572203,0.1132817741117492
0.1796372760763427,0.6036750198980851,0.6017202137083311,0.1294391620357765,0.2653450550195948,0.1780219999952808
0.4359942084258407,0.2905786568054747,0.3250492674979583,0.3570618624851494,0.3879897010912009,0.4290334490928052
0.1767466627885068,0.4737726867590734,0.4789469243818923,0.1582361572245723,0.2117809852411328,0.3016935569239697
0.5588484870098797,0.4068123200227626,0.295838060468381,0.4779126076872749,0.409065568001548,0.5174769789015404
0.4969909712701714,0.2292996787859738,0.2405326269373652,0.4297214546881267,0.4785138661584766,0.5153361772393298
0.424332436546522,0.258487631677868,0.304127196453818,0.3272345689688624,0.3892260688492315,0.4136254459774621
0.4776922421466048,0.622166669060801,0.4599839033851137,0.3776850671774174,0.3713689718736643,0.3721735083712234
0.2792912442961346,0.6104293081045851,0.6826829013875642,0.2038596092015085,0.3490123238401376,0.2130860969107021
0.5838637533670172,0.2484008251423843,0.1894182210414677,0.4983872534540915,0.4661167867911568,0.5750866812816356
0.6351875645813194,0.0856968168173886,0.093617771476927,0.5322973529866903,0.5419879304783769,0.6606229799353774
0.6165297078503242,0.1804880701456583,0.1565656709627009,0.5727105788856359,0.6631731252304937,0.59109511291939
0.7570168619183767,0.1058397694347202,0.0540443753374146,0.7161445580525934,0.7395116247639821,0.8008112031930639
0.4371587385857313,0.452276429656422,0.3776131841170242,0.324569379864806,0.348786672133956,0.3851143394309861
0.3202179820149282,0.4890657781415899,0.4869346266791318,0.25158274811853,0.3376063109752374,0.2419268000142228
0.3272930406185695,0.5892046007525393,0.541046437880914,0.275439465945911,0.2950436287290311,0.2058128675355095
0.3811806016177724,0.4853700449598433,0.4498046699588866,0.3966220033095847,0.334845683866352,0.3152033858201278
0.3020627738417109,0.3963118137507607,0.3758176625447172,0.244321420720768,0.301712009205092,0.2722399518833758
0.3641695618531496,0.3778185000683036,0.3629749867804084,0.3067370611280076,0.352234752065876,0.3480245910969762
0.5690592362220371,0.1366115627961128,0.1678533955280824,0.4797153847035061,0.4601934142100304,0.6065030672151064
0.3840452448995704,0.3706597335646528,0.4192544700033195,0.354206944900055,0.3696349174891438,0.3438530475530016
0.308619752884115,0.2832044848020942,0.3474106515942795,0.2345610379306363,0.3171875000382346,0.401453519768979
0.4820655704004344,0.2775623454607855,0.3415218623382616,0.4066355917382505,0.4291604745911871,0.5021570402905939
0.428465177833899,0.2458046071209919,0.3218684977409631,0.3251541202313998,0.3947227060723249,0.4589077816776523
0.4948550312012969,0.3791497829574451,0.3185718316683359,0.3956024379783071,0.3506734497661715,0.4677114392278232
0.2295836555986194,0.4817184881320325,0.4773995461369475,0.1469446788601887,0.2701446691347446,0.2026322810506862
0.3993347831096212,0.3614187028001499,0.3395995798430469,0.2756016391423896,0.3551978820966837,0.3547674481142971
0.409832613940931,0.7792457325334161,0.6130401878703587,0.379850993734356,0.3776032257757454,0.2485697680066922
0.4025295159455754,0.3125111013063501,0.3475319694565125,0.3227938214893416,0.3805401849558498,0.3901945901506891
0.5744734568270742,0.0462274750322455,0.1138156486768097,0.4605593528700334,0.4868394512152463,0.5941848989665617
0.362593659328381,0.4270737198648897,0.4056983014950678,0.2707908805295637,0.355056199791333,0.306009781500437
0.3366349232323958,0.3589915500488878,0.4310522932588135,0.2455319620953743,0.3750624264717163,0.358662273876642
0.2285137877540934,0.4704230904575431,0.4444189442908442,0.1473560278709772,0.282037808522702,0.2680048817999536
0.3166406834249096,0.2961544983254848,0.3144635256470296,0.2299400375027125,0.2961907219525867,0.3888758479460647
0.4239978537575335,0.2870262720638541,0.3439039005908658,0.3613483875024715,0.3848719440331891,0.4245729401433132
0.4302520394595837,0.4535541483002864,0.3587035395373762,0.3111961259903651,0.3636128248865189,0.3625045249691643
0.670959946119364,0.1891820564971623,0.1562588372419762,0.5984868297175794,0.5816078577838533,0.6663215525878103
0.519243161696029,0.1149971247918247,0.1620653351656583,0.4062527584369593,0.4271495157218051,0.5310820325140342
0.3937463762982588,0.4211703840857664,0.3773690424073913,0.3477172842854153,0.3246402327779101,0.3224323825792369
0.2082989924786058,0.4174004799043447,0.4543375131987497,0.1283227126012237,0.2232273665514798,0.350477850575978
0.4709047582538443,0.2014961901889578,0.2421531530332752,0.3387199541578286,0.4045858867245808,0.5111364342583921
0.3405232565160433,0.4538783634555089,0.4882863989649665,0.3358278374336432,0.328842146996395,0.2520785851160837
0.3990300495973463,0.402086864993417,0.4022116876647434,0.3430647878603001,0.3367843407136927,0.3535289104541453
0.249347478103536,0.3403770260388647,0.4245298069586261,0.2152561105279197,0.2887745378642535,0.3003684254506804
0.2854694803162244,0.5089361822964711,0.4958071813182368,0.186878692320257,0.3397589399148834,0.1875950711379261
0.1682190395470072,0.5538619363101815,0.5612819302874518,0.131189006766253,0.2001687609994959,0.2880336259825865
0.3146589008880316,0.2963369296891381,0.3693845887352976,0.1935151890362325,0.3009785022917663,0.3947884702524519
0.4265562881491599,0.3292213148610702,0.3094937530820927,0.3322989886794713,0.3782269215613723,0.4040681649328783
0.4710819662708765,0.3352615074533282,0.315774098481512,0.3791622106332487,0.3710881154557605,0.4543465944526746
0.6628453394466616,0.1526646406021407,0.1568661580316507,0.5391304397763018,0.6510314410654098,0.6962301443458043
0.2728834805719543,0.4074002450406092,0.4407093155713713,0.2444163443690152,0.3072395351283657,0.2723269240486214
0.479793264769145,0.2296841828462285,0.2626030331853621,0.3741622384063615,0.3880549508092005,0.4815679525675014
0.4335591994689114,0.290837306528085,0.3320692452410035,0.3577604973678366,0.3854329105287008,0.4368522174566129
0.2369825280486446,0.4202993741955064,0.3612196104698369,0.1337669595820809,0.2499868989137371,0.3070115521069371
0.3304435183306934,0.3599009770547784,0.4115689113587135,0.2916089128662,0.3424638606734871,0.290622764722189
0.4758499034652916,0.210569387427939,0.2529002074096557,0.3608618283078835,0.3888634331110372,0.4821586578475638
0.492318212640651,0.3036334518465841,0.2556714997997632,0.3858330648186533,0.4240328108812597,0.4706871500802391
0.3903632411898713,0.3074427552102839,0.4021265134465167,0.2772081231236254,0.3793045513030281,0.4384061217696561
0.4313699004360252,0.2496462521032663,0.2976195978927094,0.3446180722210047,0.3863556318361559,0.4230453831726394
0.4729138895896791,0.2129493510445335,0.2072897685314783,0.3644677882931547,0.4154485026786397,0.4626375421791405
0.375845461685965,0.3553672913448352,0.3769638463411924,0.3051003584157349,0.3614947062327514,0.3688862489675666
0.4401959689994077,0.3866402050195623,0.3443571590979635,0.3141436899274623,0.3691526544130967,0.4151131053115021
0.2167833501686786,0.4348258210755464,0.3690516369289636,0.1662136507255896,0.18315288741809,0.418351839429969
0.4003733839681114,0.3902300414553635,0.3803910598137185,0.3406134962813386,0.3214222091834261,0.3316674510353382
0.5799136028735014,0.0785525982162773,0.0843037695572478,0.473017509903095,0.5629211729816884,0.5971337590242063
0.3388724780405581,0.4389414959428413,0.4387691548808177,0.2324793317295952,0.3656511242809042,0.2763378022006098
0.204511059561719,0.676144148008829,0.5777813531778002,0.0606788732979797,0.2696355121143632,0.0991158236696916
0.3321121847959136,0.5085455528035681,0.5233204115861765,0.2962482504795367,0.3479097589915469,0.2427908667265683
0.5845431863235039,0.0100776516769062,0.0786788719306234,0.4729680034629953,0.5465639018886006,0.6108613580367155
0.5877038082824115,0.4438067539852638,0.2915455724611594,0.4899240780126048,0.4094390929670102,0.5730655792420248
0.3737916549969232,0.4250660926692403,0.4726908468577346,0.3426986580318986,0.365820793123842,0.3772879419834063
0.6430061241766738,0.4023843812519881,0.2321656530328718,0.6466321793583472,0.6171117550627626,0.5808784302602272
0.2236139697032468,0.3634147449383993,0.3591631016681013,0.1660928886761256,0.2190181320805517,0.3675145415361047
0.5224004229495712,0.2451472383395356,0.2058464753756419,0.4037852287456451,0.481631305104231,0.4964279797811888
0.6501050861502418,0.05288352328361,0.0641684897065322,0.5718627612963523,0.6142081854345842,0.6774093441904928
0.498005729194949,0.11641777574588,0.1985497836152105,0.4147740544391232,0.4861312476849686,0.5331975496778352
0.418295629175048,0.3440187954905963,0.3436779597876789,0.3847792707346907,0.3831552561308979,0.3801393824756579
0.4089261204334693,0.2970544375688497,0.3852678270375606,0.3122079188105471,0.4051199727343537,0.4432141288231158
0.2691029863928259,0.5152564636256078,0.4974816647112705,0.1654497703153662,0.3419362225544673,0.1815742482652149
0.5242137522481001,0.4767164398572648,0.3545213111584476,0.4978869710743079,0.4378252651948949,0.4303252998196358
0.4420811936701301,0.2222232560739281,0.2799305542908567,0.3299946124121497,0.4112156275729622,0.4504461401941833
0.2670152145514408,0.5443179130171587,0.4492262425703432,0.1193629578616726,0.3044295724789047,0.1823913871112442
0.4270104668632022,0.2241082081646391,0.2715400870177592,0.3494086619101341,0.3845254341394207,0.4365503514646986
0.6210362781874643,0.0818006588135846,0.1229533384587745,0.509399099642216,0.4857909776854773,0.641126333070765
0.324833467447129,0.4095912690213617,0.4579471660172123,0.2405787536518054,0.3564460616075284,0.3108759591734479
0.1976722048869446,0.4391767758082829,0.4033943593304058,0.1509998899867888,0.2100022740132359,0.2996995945285891
0.1770820385909966,0.6431630875303187,0.5760178015191798,0.1426675798690616,0.2400392549301955,0.1661370652520691
0.6546152939567186,0.0720487869404577,0.0908990056980347,0.5525143870418041,0.5899083853828201,0.6807557872209582
0.5799763718125361,0.1772129111669617,0.2059763558392526,0.4856744253918689,0.4997460730081823,0.6076641321957383
0.5897061447803393,0.0021917730146361,0.0896617850982186,0.4922862679006748,0.5991885763832921,0.6385418220249583
0.4580876323523436,0.264779666106994,0.2874966237695039,0.3620737558628126,0.3835980634989749,0.4517401410187468
0.3835404976236537,0.3098276957409051,0.3509364855811656,0.2605367007033013,0.3873731750664493,0.3517255581893744
0.474469986545769,0.4654587934905094,0.4023660726584273,0.4640489826223583,0.3998722705876563,0.4543015461419923
0.2199691576489716,0.5894909813740408,0.5574270170275181,0.1976157183580998,0.2680327769166587,0.2547734814065162
0.1675168498141891,0.5007490754966066,0.4597555099775121,0.1248817051039783,0.1572424042562245,0.4247696181467109
0.2922799073773786,0.5304975221210095,0.540199321224517,0.1380293710025591,0.3510939403358927,0.1981832548842612
0.5308993248687464,0.28960785895672,0.2223234160588555,0.4237213335557691,0.3941066694510461,0.5072075568063144
0.1280154691404049,0.6475968687653852,0.5802002665529202,0.0550434977939583,0.1842999072311247,0.2628547671429916
0.4727517284954931,0.3268481424850204,0.3841145220826532,0.4084013577398631,0.4273320876873011,0.5059379556244238
0.3344866219808454,0.3896713121137804,0.4274646278237881,0.2383707169169179,0.370721527784524,0.284746663564993
0.2457144765281164,0.3457975345766108,0.3593693355796752,0.1676105145381552,0.2370095568507835,0.3728512793874829
0.1962490506572167,0.3961375385338401,0.4490092085937151,0.1826692092250181,0.2306801935013238,0.3131491942442636
0.4402777408916045,0.4074618156258422,0.3228529602445841,0.3762550142474089,0.356197635510744,0.3597689517588043
0.5282798160113786,0.4602317687274992,0.3593870416624235,0.5039994025166757,0.4888731918162832,0.4609694507930301
0.3154649844267173,0.5188975339790483,0.4591960364879984,0.2192208535858816,0.3069400862725335,0.2618349963332392
0.3926352689275406,0.3175639673688216,0.3618585354339431,0.2463012030629317,0.3652515752857804,0.3969286962498959
0.249135505142766,0.4316958082182966,0.405897930585981,0.1835875774519591,0.2717056166169314,0.2813292835825535
0.4457835477781541,0.3257190321636647,0.3823257559295235,0.405301888241964,0.4116285617530647,0.4800321888141379
0.3139939104922498,0.3139747468053247,0.2966508191488983,0.2310416053013713,0.3032926429419686,0.3721909796951849
0.4298984198279673,0.2746160622925873,0.2714538801239895,0.3261687349186675,0.3568709812786776,0.424349663579883
0.5105972529221559,0.1367490188363546,0.1956998787993895,0.40653013311955,0.4331901126697334,0.5299628954562678
0.5665945965754491,0.229432324364163,0.2492993108192352,0.4728772878621565,0.46443374048358,0.5884069944204862
0.3121346440227347,0.2952550584380423,0.2840123119450775,0.211657358680327,0.2843687907699092,0.413222676326118
0.3386404142747717,0.3805166865690517,0.3584733604616482,0.1899631811693819,0.3424743534839422,0.3302311247252777
0.3251457362821401,0.4239596531067619,0.4574768683636546,0.2929157541680883,0.3300054957562968,0.266879111375388
0.3706512046129256,0.3434087822957818,0.435140763304064,0.2621461352683671,0.3759927702382589,0.4082951167191844
0.4754019863948932,0.1989474109801942,0.2450599840884061,0.3645869998009148,0.4020306867233671,0.4803290426576949
0.3142030254413981,0.3084138526725919,0.3698835431351748,0.2540150787309333,0.3437524844873169,0.33857872559456
0.4771033053604787,0.3968373026331087,0.4082655113809827,0.4644744805737274,0.4383590208573237,0.4474062701813218
0.2650661748868371,0.4366886017633023,0.4584813819840694,0.1611750327814319,0.3283019140790049,0.2413707037812997
0.6002873623368946,0.1381766607733235,0.2398909481718109,0.5165566417389529,0.5886510466859836,0.6421858206811167
0.4372448313848265,0.264748872491779,0.2976909170474003,0.3624380935580824,0.3875676273012454,0.4211225003232266
0.2817914509371527,0.6300058912347206,0.5732192938256986,0.2082387211631051,0.3171736768371478,0.1218266123759869
0.5366091237468537,0.2933188724296923,0.2826279243233418,0.4956054568810243,0.5077718127923069,0.5257876782353723
0.5253359115384628,0.2383562974083311,0.2215708107287201,0.4461635731791969,0.4601642824683171,0.5076558430299283
0.2680300063656843,0.4249851304290205,0.442537495507727,0.1968877954654497,0.321736369507648,0.2989864760683341
0.502826810720092,0.1746952584773616,0.2662680202016723,0.3832580071394426,0.4451879611541866,0.5454138679798495
0.359808775525814,0.3463437633749363,0.3845439429959659,0.2527730809642876,0.3766021093730136,0.3315911439244096
0.6833213321320948,0.1803023430329171,0.1039859285909379,0.6130282573551892,0.6375947830764377,0.6862219581080409
0.2403216458242874,0.3972631533637389,0.401777963936668,0.1951714665949206,0.2740143371236734,0.3401576662395763
0.5664799485124123,0.0606897546762559,0.0977591446296843,0.4554697937891418,0.4968051496599489,0.5907757430570963
0.6346134205470453,0.1149320920055297,0.1233769419665281,0.5358768666316603,0.5459739994127647,0.6544077206938017
0.2006642493461282,0.4479624439071412,0.4846075568851206,0.1853734787128892,0.2040058310466159,0.3091885189418931
