app,t01,t03,t04,t07,t08,t13,effort_D
0.0937641587996772,0.1458126321128753,0.1648961763410784,0.3345324699428635,0.0569800673231087,0.0741102451716066,0.2761134839877435,0.0811030127862902
0.1519086140904845,0.1590489786543226,0.1902389493182074,0.2617684628333252,0.1170237558182911,0.0689556689138318,0.2747265631663713,0.1797141620041913
0.1108373025491153,0.1760120795405642,0.196613327389215,0.3336496211943447,0.042780210896316,0.0878032165921422,0.3088064251158479,0.0917060970760229
0.1631464981811095,0.2029821663776533,0.2244743155623859,0.4459081853853188,0.0890816276292377,0.1048417240640565,0.3297583202980061,0.1630213464192519
0.2018887372095352,0.223901733589903,0.2585248892587085,0.4257135803949364,0.1059817010718184,0.1118941964063783,0.3485025827450712,0.1570802380500096
0.2112010969830195,0.2737996495433797,0.32433281451825,0.4750924949479627,0.1442943471122723,0.2246727239251139,0.4087371414861411,0.2499595461521297
0.1583303099042262,0.1545921945846157,0.1892821514481988,0.4314589702311548,0.1130159092896552,0.0651541338490341,0.2697293079879841,0.1790649418841142
0.0869995294884805,0.0907254762248064,0.1367147895328173,0.3438277744523095,0.1095113141763542,0.0586773353581249,0.1958471289387503,0.1181198791955349
0.0740998174931812,0.1035426965680518,0.153368881763326,0.2496584577558044,0.0336389438917409,0.0203467521142204,0.2474233469294354,0.0438032603727321
0.1273436206720661,0.1782491418704351,0.1979485461667413,0.3439138127437394,0.0467066152014486,0.0696574058732146,0.3114464658222926,0.1065310414285407
0.4399245336046854,0.4264414870327972,0.4687584063851701,0.5453906234309366,0.3499268599535779,0.2695865924149536,0.5207019113602358,0.369159121067776
0.2251725676352786,0.268141582600975,0.3553950733880185,0.4292137291074553,0.146741791974766,0.1923962564363807,0.403960802476567,0.2639530796100506
0.2313868651154568,0.2921290318563468,0.3176061476408074,0.4241739844630489,0.1612330557724779,0.1849307352061627,0.4103276286190512,0.2122010137379496
0.0429568792675049,0.0866312247818614,0.1358175594295554,0.2409437436739147,0.0230029856628694,0.0360128665182212,0.2191769521468127,0.0437512296253606
0.0341161677480516,0.0486945996108597,0.097886783798062,0.2483334700862774,0.1210677790755967,0.0883250905476473,0.130479958561262,0.0838630722947561
0.1345883085870555,0.2170859631387579,0.2249766806985775,0.3725786326905743,0.0697291796079678,0.1372548331868848,0.340223487516918,0.1237041368693404
0.1903779773891907,0.1876639463209939,0.213297954171766,0.4216214175901023,0.1379666423811268,0.0765232621649192,0.2968732724867171,0.2172707684166331
0.2337379739335176,0.2349610612598169,0.2452449864605866,0.3280395410793228,0.1701376900305279,0.0662926114794031,0.3238542906951492,0.2193310755777685
0.0296048026425616,0.0664574151325544,0.1289563329853174,0.194696085000382,0.044364293033795,0.0473013043434951,0.2071563434038351,0.0303027832762752
0.3067175209510393,0.2925274867810256,0.2532728889033331,0.5385422782071618,0.2935626886977849,0.1256230843081875,0.3579013829199774,0.3525077185249523
0.4028086645354949,0.3465215824678879,0.272806771349326,0.6874179217407812,0.3936996188896279,0.2225087278686313,0.3617097994094321,0.3566762156376857
0.2677035280681715,0.352635826832815,0.4037710767891658,0.5239745572913592,0.2169200598113421,0.3214270852639027,0.4785277920726532,0.3006423405821946
0.0964268666186211,0.110096885655974,0.1465305683762895,0.2010496893588749,0.1181980345973087,0.0770956436722151,0.2220162730833246,0.0730959973477677
0.5585658160427526,0.5093777006364991,0.5262860764738849,0.7225062545548571,0.4750619096561359,0.4089709736373495,0.5477690422090244,0.4297922720327243
0.0835312669277327,0.1216388258573594,0.1659007697268219,0.2535617759474077,0.0685604610902405,0.0760959402170168,0.2526779173848923,0.0919005587511342
0.6155198576493324,0.6237683772302107,0.6880334052856613,0.7576382574788469,0.5834557323268561,0.6328382517634035,0.6866436813391366,0.6306482539005831
0.1566103116519741,0.2177758002789233,0.2207318701594014,0.4089012541809311,0.0917403178367641,0.1311292211861783,0.347176403969525,0.1487790436531189
0.1232290613662581,0.1563625545321413,0.1883228542930917,0.3006392902411181,0.0699290432955828,0.0570068448488915,0.2905134644893312,0.1028220943661683
0.3696618564642011,0.3169901299086465,0.2707040159360777,0.6211687905761376,0.3202020725061894,0.1495976442155455,0.3520711240480256,0.2757652101800709
0.1866942144750782,0.2270685965343319,0.234185804449222,0.3589695105526342,0.1150520604143726,0.113931427861116,0.3432831882354392,0.1676704842966864
0.269994754007188,0.2828132503788863,0.2521830990393384,0.3907370014812715,0.2218701254166932,0.1018375816497833,0.3842615860389323,0.2397738005469386
0.2004707685849394,0.2217433455100083,0.2506617497574457,0.4934444978336012,0.1145609358461128,0.1149123032233965,0.3316334984868302,0.1544316494781594
0.2508682664553637,0.2699633332417337,0.2957080386370047,0.4802751893119954,0.1603348347312645,0.1648289166583774,0.3802107126881732,0.1861196120291896
0.1915919801727935,0.2102573607912262,0.1920741355078821,0.5023701858800516,0.2037298844172627,0.117346271497452,0.2712927702493049,0.2906421719745652
0.195476008968375,0.200314323963354,0.2239878734333765,0.4748680384551297,0.1238349612542777,0.0913399611400508,0.3060618391122419,0.1913836254757097
0.3262011883304138,0.2822913007224266,0.2592581556618346,0.3474551992813355,0.2816057384953704,0.0867578505688249,0.3361837680039045,0.1701900687475842
0.1154013289259039,0.1663177641316676,0.2028978636676187,0.3373678984221334,0.0360142072637393,0.090469828261697,0.31770743327189,0.1089232400271598
0.2739171568809658,0.3063549419920801,0.346892483404482,0.488837619150418,0.2152456759733212,0.2153771831480057,0.4345098256011496,0.2742094269677645
0.102063494916237,0.0989311934853569,0.149372335015832,0.2091411723350509,0.1148591709376543,0.0662272322595849,0.2129746062606295,0.0788492385283241
0.4525504968878474,0.4662294323019684,0.5273789175852349,0.6513394370562531,0.3919270228762397,0.4462445554145242,0.5295471152368246,0.4289467141768329
0.1053738962521096,0.0973160013165946,0.1725641199098703,0.3083752014330497,0.0798910188787112,0.0567996797072956,0.2129445034311184,0.2016780096315436
0.0802818183387186,0.0615721859628435,0.0892754130929686,0.1686737659106499,0.2428964795903063,0.1115613142270747,0.1492053988444694,0.0005974679544146
0.2778314985979494,0.295764420294083,0.245908105084429,0.4690146390242036,0.2246137545068848,0.0898855307134785,0.3357259493343362,0.1894700768220563
0.4003260882801278,0.4309782846378409,0.4901689781668459,0.5971724032760555,0.3437461805049341,0.3604658966229201,0.5367184062871271,0.4073976123451605
0.1367807946423872,0.1770184928873184,0.2476328590814747,0.3466780085824331,0.1034805770774184,0.1433199483644462,0.320264409218135,0.1873266109418127
0.5313544340043754,0.509371109389175,0.5365808349166555,0.7037205581256025,0.4824704323711407,0.3903977006717645,0.5487684110321451,0.4450161054763625
0.2279952355517193,0.2720393868257977,0.3351661424055557,0.4537095926589001,0.1372327897970925,0.1776465173803734,0.4027479316536335,0.241710849854612
0.3755936419746944,0.3781778287815663,0.4369016177174762,0.6161720701236801,0.298861878842225,0.3075620701567665,0.4685979088063128,0.3709117077047236
0.0968244413857947,0.135968253635909,0.1758784148138545,0.371981592549094,0.0299430834330263,0.0336063687403898,0.2548936360257309,0.1557103145749098
0.2147086660414825,0.2676810507480396,0.2453927180546765,0.4600659502427188,0.1443498605571815,0.1569456886215979,0.361729159463982,0.1183438755213246
0.0910532957846383,0.1330153748346639,0.1510927042247102,0.2703342655746212,0.0946139665993257,0.0806852527909982,0.2527966894647601,0.065027334687596
0.1742841193123421,0.2089886017770381,0.2456900579145294,0.4237740401331035,0.0721002839299977,0.1008341649542034,0.3359450909150317,0.1246767279845415
0.1957920657518172,0.2800096983893607,0.3184740972502742,0.4788616886778352,0.1288623355097329,0.2453841592697654,0.4167779556493233,0.2185715204691787
0.2497990301603686,0.2766283464402507,0.3129584267327067,0.49796362250576,0.1588868547971202,0.1929364627625359,0.3928457299567453,0.2103742162600698
0.1764682470253755,0.1560157637673399,0.185315048575328,0.4611687340583157,0.1221479219303647,0.0671881851986591,0.2671589925530913,0.2065861702872562
0.2944815021972372,0.2726611868672539,0.2467855484447116,0.4951265388617047,0.2957131022366454,0.1405027025983001,0.3227859134538688,0.3365916053764828
0.5981026696716182,0.5634030416404644,0.6236962430711075,0.7542409308323793,0.5328324512389608,0.5117911048812229,0.6206338659318429,0.5844579096894091
0.2156559448352974,0.2192627295795427,0.2980927937750668,0.379408175646087,0.1429807114981681,0.1405422668472031,0.3554519500214427,0.2203455287921686
0.0442304863187421,0.0893316868584503,0.1396238072537202,0.2709680251431642,0.0157154129614977,0.0231445711794275,0.2192319092358934,0.0694319593200625
0.1309069231569745,0.1661435869151428,0.1845345386187237,0.3365989936396256,0.09250455122991,0.0780861248225863,0.2921653253011264,0.0990529121171972
0.1733714997779244,0.2275573024635958,0.2531078654356642,0.4430100524011041,0.0784494271943654,0.15588676973855,0.3645119743065307,0.1367311497985552
0.1256455509951861,0.1631760811544101,0.2052861116228414,0.3535880995266733,0.0678603840682017,0.0974888346743322,0.3001299073696584,0.1363259406447826
0.0804024162162182,0.0812116488011492,0.1200236275171466,0.2332282667023536,0.14507521033615,0.0622752969294542,0.1834312833286384,0.0871691802268505
0.101760480861599,0.1200006484665452,0.1618126899743695,0.3675950627241852,0.0798135701074748,0.0465750712214938,0.2137624682423294,0.1953071769181357
0.1025399241420627,0.167767537028488,0.1868993568800726,0.3434735944194302,0.0381947914300132,0.087286299859313,0.3059530729021001,0.0844900507838206
0.2739898187366797,0.2547496826226764,0.2629267661776605,0.5415569791991202,0.1936453219509116,0.0872720455058076,0.3491328623045095,0.2018636531560806
0.1725419584511336,0.2026791653357664,0.2470960161748786,0.3964525075191411,0.0889145650248355,0.1118548192224821,0.3297483344801233,0.1551899738377065
0.0471419421193042,0.0658378519080093,0.1088769087075622,0.1795282003241902,0.1084980409473437,0.0811751292771186,0.1760470567430917,0.0380289051933942
0.406191898608746,0.36826877193724,0.3804071149966114,0.5786109715827382,0.3077479152045504,0.1605035060425036,0.416908292629721,0.3019044404620986
0.0433031375277852,0.0666380784169248,0.1235213637653823,0.1898416481646493,0.0824086771667074,0.0659686710074166,0.2021832256316254,0.0593500041121903
0.1577189881781612,0.1387635455303836,0.1508563009980007,0.2957494883875556,0.2283078316057353,0.1069612921814637,0.2216870067801147,0.1236948463772417
0.1843970819741709,0.1968457852384683,0.2487089117088239,0.4275059522854343,0.0894420382886089,0.0915753824508986,0.333076148393244,0.1617549721811856
0.1067745909692889,0.131234861561473,0.1658950955548227,0.2592019986316631,0.0757504712687668,0.0385244200037777,0.2416561761689569,0.1266609033383335
0.0409591240136311,0.0681840765127135,0.1144107674854136,0.1883268130942508,0.0902211308909073,0.0690931055742051,0.1819095990824958,0.0286752690160405
0.1600346910582461,0.136193351743996,0.1694321359314358,0.2140944517766226,0.2257626267769828,0.1043764279198076,0.1860674139256712,0.1945077488669079
0.199406346695108,0.2391347091851577,0.2494395154460234,0.443309253713448,0.1276199069073413,0.1458785767589219,0.3661135150179707,0.1643641268884347
0.2185306573631159,0.273513351002691,0.2931352586601112,0.4381320496521176,0.1485779838747327,0.2056812951969516,0.3878786878930064,0.1639345788407536
0.0508930324093348,0.0567546292696495,0.1092229316384588,0.1598689402171637,0.1279002319705343,0.096535130504265,0.1672618028645251,0.0417015318536089
0.0769248480343783,0.0750046361361165,0.1155860540951272,0.184629231481759,0.1638580341094325,0.107999549734529,0.1638844729299591,0.0932992368481271
0.1599730770736413,0.1979041011519179,0.2008437515841316,0.3860871793458849,0.1081770170643973,0.067463320410415,0.3090351915812497,0.1498575373971042
0.0842870839606331,0.0818383221584461,0.1290929855929903,0.2346038035081217,0.1211066308440623,0.0409734750706182,0.1936000943318908,0.0867199618157515
0.1558555719165256,0.2267591795442518,0.2299696871159998,0.4234169181457431,0.0771379570886676,0.1564557560159755,0.3560123990371526,0.1368006638350321
0.2585993987476618,0.2652130072712467,0.2560806370050687,0.4489270242892405,0.1504344296474406,0.102024833721423,0.3541320374468772,0.1206488356340762
0.0431163192903697,0.0705664898700136,0.1229660985665054,0.202649991487003,0.0605519460564213,0.0544513404400264,0.1869116566773146,0.0611860704609019
0.3098900133538077,0.3451106348225932,0.4000648047846385,0.5000459005453869,0.2277660086641992,0.2509965116585226,0.4711734427333822,0.3200892731535324
0.2847114173105816,0.2591287951534362,0.2535017677805589,0.4742007749198935,0.2345462791756877,0.0865682414781016,0.3176372167301811,0.2064666712078978
0.1752038712988544,0.2412102789436202,0.2726681802502075,0.4456172195270286,0.088655786770285,0.1821814033906748,0.3813370247172403,0.1714925754491029
0.1096893269548507,0.1109428021303837,0.1406017519017087,0.2316305431998513,0.1702066359966985,0.11808735758098,0.1642238583958087,0.1876659151475177
0.0826074992220983,0.1241808175195578,0.1604724417167598,0.306753791916922,0.0516485856268456,0.0557455122754162,0.2534427097210618,0.0906020652893995
0.6306454482061501,0.6337580436269191,0.692506021687436,0.7352117637001976,0.5945723697304981,0.6366316495004125,0.699714024122237,0.6335321650157655
0.102931748369735,0.1257134437976366,0.1427422041292429,0.3188698676140668,0.1435027646217834,0.0926029866518362,0.1885796993265222,0.1446464627911684
0.1075414187251102,0.1000372608820809,0.1459770782880303,0.2095348290573059,0.1458088400002012,0.0888011148700265,0.2196847400094812,0.0861549149511555
0.3079331954031018,0.348723900510002,0.403461359727668,0.5430383516819451,0.2243048893167255,0.285167835425445,0.4469956320919703,0.287371290075885
0.1946437781127734,0.2340468272080884,0.2423240375235422,0.4536272986731735,0.1221419986279593,0.1602620986514436,0.3582814656066601,0.1619350939667738
0.2427774654069201,0.2421428002006909,0.2424179991624304,0.4352276694300854,0.1685060813526733,0.0800393640893458,0.3616244337002324,0.1484345087639821
0.1916127460098815,0.2314297794699769,0.2568278261041585,0.3712251317798804,0.1172924062435174,0.1144433312517674,0.34330108450544,0.2462664840682814
0.1689750711660839,0.1966133385908113,0.1608775511033151,0.4473028030114714,0.2220752054319104,0.1350136915216668,0.2111018844225898,0.2969373036427946
0.2192192733239375,0.2316325444687791,0.2320190920653615,0.4149967315541725,0.1671126021698012,0.1565657876528771,0.3361048790400385,0.1695169804119486
0.0418634966503144,0.0602431801433261,0.1058277278990338,0.2224725457110593,0.1050138461970583,0.0515121002298046,0.1690251318723249,0.0421861060257239
0.177556131710743,0.2284235185773709,0.2419330583707593,0.4223129837887711,0.1079776820155992,0.1544910777240606,0.346652970656248,0.1797434338733174
0.0503961753949318,0.0981225736540509,0.1448351037044351,0.2413094987585759,0.0219408037895887,0.0433125172070577,0.2309406466495834,0.0431133706494879
0.1226437730903385,0.1455651097399556,0.142692699738361,0.3478517323570283,0.188534257164696,0.0699556623197903,0.2276058095784035,0.1458832990522075
0.0598067401181937,0.1136145291734251,0.142940045064848,0.2797421808350286,0.0425458073496208,0.054151119810881,0.2521218446839474,0.056765820305115
0.3937628578701337,0.353412170588128,0.3924017803034786,0.6294504681340913,0.3186761533768461,0.2506592053918121,0.441482879117228,0.3236590108569434
0.1353211568953199,0.2151512707739024,0.2185618769118868,0.4021539648412722,0.0639453614204869,0.1502738561547731,0.3471929868438002,0.1256191890326353
0.0548194101392279,0.1081996091376312,0.1385020477358155,0.2574006482796025,0.0451876639138596,0.0556660096475971,0.2406080262244421,0.0453562910314361
0.0507401304675566,0.0926750900516894,0.1404128130133801,0.2540461240935576,0.0287052979354234,0.0233673001295752,0.2290348944129344,0.0424368511851019
0.2372037141323007,0.2707220629403676,0.3229049853054401,0.4951871340407952,0.1470498928678407,0.1912339373709163,0.402235376465259,0.2326818919274465
0.428765923747237,0.454534596198557,0.5300384925230751,0.6357257428283678,0.3701824523631143,0.4160215846828554,0.5576657647397754,0.4622011042562153
0.1134182434914684,0.133450495325575,0.1928018469628564,0.315028880102386,0.0712514046347357,0.0388105172249224,0.263955124095368,0.1170582417239129
0.1572384875109314,0.2280576692910512,0.2374857571659272,0.4313458336626001,0.0839820464067177,0.1764865740404933,0.3588475792680565,0.1530958543413817
0.227300452991691,0.249975095252464,0.2570461735415258,0.4744174602122103,0.1528143870773669,0.1527949312491673,0.3673066297624525,0.1731006322322407
0.2512027487400504,0.2926297913538556,0.3510615073179597,0.5162596021004041,0.1693567949609384,0.2309118469718454,0.4157903021155562,0.255277429816888
0.2084911366689489,0.2068833643936514,0.2355662399748199,0.4023240733928325,0.1322886793398588,0.0656345635523195,0.3072460257735664,0.1254329733761109
0.321899428160854,0.2835110811594237,0.2504992255748753,0.553377600917365,0.2949123736577112,0.1207560269656077,0.3542571108184511,0.2585929180524978
0.2266622842701637,0.26486591499194,0.3153628538055987,0.4454589494406704,0.1341526343314225,0.1290166305935184,0.3769418110901922,0.2407530609914122
0.6401002564213113,0.57917961282887,0.6138860633327675,0.7762565400455513,0.5807811383708283,0.4897559694898846,0.6141688509264722,0.5423953647138372
0.2197114496666533,0.2547122808000941,0.2734363615778455,0.4338417111416509,0.1429190582000128,0.1485629596041067,0.3851828328811868,0.211102320741093
0.2165143651634337,0.2562570097301746,0.2724743355213412,0.4336367633898542,0.1196483201609915,0.1261000065425986,0.3837223919769488,0.1788804126864132
0.0483199631680174,0.0689983059162103,0.114201247028456,0.1915587060204298,0.0948071235800235,0.0421849828795767,0.1916555919083775,0.0
0.2626093227523506,0.2545603174894449,0.2898078270544167,0.5190343445683698,0.1757489363054554,0.1577406213672853,0.3617643203709246,0.2324478666601324
0.1576987164119736,0.2356622016879469,0.2253298040719448,0.4171754027576054,0.0903807415987349,0.1556648358146805,0.354032956276971,0.1205334279636979
0.1747256255266359,0.2055601294215253,0.209680821863852,0.3806041533130697,0.1290952550462556,0.1042233432716295,0.3140241803873032,0.1545520965669156
0.067802404657188,0.1173936068028291,0.1508975921905024,0.2761264602413775,0.0347994271083819,0.0510445312457252,0.2558806629394,0.0519074900170664
0.0728766985442449,0.0849288808971495,0.1421319546581993,0.2844932314357373,0.0818304227308067,0.0435314767973217,0.2126050006619865,0.0607943579672406
0.2756894226337237,0.2615974276353092,0.2693548877096817,0.5066412174988462,0.1764392558013811,0.0918392657025056,0.3416579462454099,0.1607655996364685
0.1254371496605469,0.1108372510176482,0.1737849544450094,0.3507662817500219,0.0870829270616643,0.0381372983258009,0.236907659091737,0.1940421431986214
0.0947436079242939,0.0567268338394441,0.0772965277246667,0.1603246948870244,0.3242508089288498,0.2240226823803142,0.1324972556922157,0.0449902795715023
0.1697738240746663,0.1971740153312833,0.1820454670298372,0.3688322681237768,0.1603162177281129,0.0841779902960963,0.2829190043544031,0.148255401514767
0.0980849759896773,0.1320136595046196,0.1645605347163064,0.2591660780234587,0.0814664899357041,0.0530649642628673,0.2342258904997219,0.1330868187241043
0.2396728055954265,0.243448778726365,0.2315367874454286,0.3707148767724771,0.1718922295252932,0.0442514900078525,0.3561839926848069,0.1518000918119826
0.1805637604551996,0.2300365370369094,0.2292142671557376,0.4418426263266675,0.1024992450974004,0.1486931100824718,0.3552140098378052,0.1201630623132316
0.1222163869023007,0.1685162045570047,0.2213657303679389,0.3140849002647153,0.0541160168581008,0.0722788787566686,0.3067070222040927,0.1002885658612505
0.3040000567029941,0.3290783372619388,0.3616452731983555,0.4858191738527563,0.2455959132015825,0.2476906146820495,0.4385243800510248,0.2453891762134344
0.150810253616103,0.1811854303619258,0.2053095854736958,0.3795006690801795,0.0800726031277201,0.0466824933015528,0.3034811117577998,0.1552142312360703
0.1880270914602579,0.2206339053580046,0.2314854637869486,0.4475562551654514,0.117184194514627,0.1087391580045046,0.3373986740889165,0.1495592637034072
0.3095252552959069,0.3185137387994285,0.3837809026004753,0.550317564558239,0.2183784341858366,0.2419349611449613,0.4347815832182395,0.3077197296893303
0.0607761592320524,0.1163876211859545,0.1509121639940801,0.2782772974267536,0.0236015576629348,0.0514920842740949,0.2582281221896558,0.0476550840935786
0.0908910064957544,0.1399251476917967,0.1791404101900887,0.307505168100655,0.0271203814402936,0.0685472592381001,0.2865749466286357,0.0917829373956532
0.3358101986739329,0.3288477347611396,0.3896598746754241,0.5689922034673885,0.2318004973153747,0.2369402787016061,0.4317237473211301,0.3006521366793054
0.0378784433574868,0.0672413177863946,0.1204990789736999,0.2146273946525461,0.0595568312523115,0.0396029526527711,0.202662534864077,0.0269672571157091
0.2010475684999027,0.2410034960887363,0.2274232423622995,0.4214318204824422,0.1323466385354386,0.1004131751567756,0.3515108855766686,0.1323572007543933
0.2355678193776642,0.2887790724756096,0.3287997655794217,0.4861295979897418,0.1462108347901154,0.2196511789468062,0.4064265926661416,0.2121380875352005
0.2617091478609102,0.2432923417818936,0.2321657727233146,0.5462624310192414,0.2139281806589401,0.0983133143378172,0.3207956076076673,0.2266764519731022
0.2902891805895041,0.3073016765026892,0.3329341174317806,0.5366701657253926,0.2008260013358639,0.2150111343430261,0.3972451294060485,0.2184217848795525
0.1468938055968604,0.1466950739142124,0.1876762062229902,0.4474245585478714,0.0808780448720092,0.0665640428040277,0.2670662176878521,0.1723266574017575
0.3051361225881882,0.3134116646047165,0.3718818768977567,0.5549980173346215,0.2111759850722589,0.2361958535077097,0.4223598373532842,0.2891451154496929
0.1778340373051168,0.2409243310011934,0.2672524855522775,0.4311902481727838,0.1081868573893611,0.1728326239126787,0.3841511805906139,0.1755668869965744
0.2352129427377695,0.2376991916136671,0.2167862496575626,0.4803593806817442,0.1858636566609351,0.076821518611495,0.3323956038760193,0.2054481265845175
0.1586413888304775,0.21886342620707,0.2161942414351796,0.4358161410660613,0.0888661595428128,0.1434876989091444,0.341965130456364,0.116497569007942
0.0685784117302625,0.0852041005327613,0.1389546700334303,0.2132173486702517,0.0716985184292089,0.056377651699081,0.1991952754208131,0.09529931880171
