size_D,har,dba,t01,t02,t03,t05,t06,t07,t08,t09,t10,t11,t12,t13,t15,MI_size_D_duration_D,MI_size_D_t07,MI_size_D_t11,MI_size_D_nlan,MI_size_D_t02,MI_size_D_t08,MI_size_D_t14,MI_size_D_t03,MI_size_D_t10,MI_size_D_app,MI_duration_D_t07,effort_D
0.0733972981229759,0.4287078426318911,0.0577103489247391,0.0059560525832914,0.1367477765318968,0.0232835471486196,0.0640367323056874,0.1756761093359411,0.028407215750529,0.0281597962661987,0.344628055562489,0.1032239012554045,0.2738619629421462,0.0992171995330711,0.0386066587515956,0.0707557995759016,0.3131408533966764,0.1606921929458289,0.2128977433462658,0.408993575358875,0.2402103275444129,0.0255751071364483,0.0523796432022613,0.0082900236858951,0.2624295295042349,0.3311301131662523,0.0313234023386132,0.1322167373399849
0.5885434508360673,0.6252750197451212,0.2456432699629454,0.3796822701113063,0.3416589077001383,0.4376791203656653,0.4112214120189356,0.2166252887651862,0.4899053235489892,0.2857633066913537,0.6340979792510459,0.5082777902345338,0.4324478524138791,0.3399283872285473,0.4359066399093743,0.554527420481248,0.6414418346623717,0.494360606386158,0.6058789534661014,0.0861576753441502,0.4475620184774727,0.457768513572005,0.4865315052354805,0.5602338715254667,0.8063409245517086,0.7092199076906598,0.5160614336985364,0.5943496770885883
0.1220221636437543,0.3119238807203758,0.1246910534431426,0.1488456883001732,0.1136256405772616,0.0988641562451098,0.0812341517485392,0.131618535437628,0.0930235264763276,0.1872519396324816,0.3394002475133469,0.1485366343644916,0.0842001412598554,0.1224014300221575,0.0614159582523137,0.0746335027777342,0.2597693080611768,0.1871609017890448,0.1280369041323276,0.4632414283407491,0.0691663309142871,0.064131177663342,0.0792697402586429,0.1448362747166719,0.2131071476368585,0.2361973810154165,0.0688131736615856,0.0632592593783332
0.0859044672114421,0.182751486694414,0.3844621769752963,0.4494594350916231,0.4114736408469639,0.456596467742391,0.421511353523427,0.4722364783387865,0.285775152436753,0.4892489802182808,0.1657280149496231,0.0723981758264385,0.0728626455144535,0.4345434311902206,0.1248160365720086,0.3252712834520661,0.1174566931908814,0.0680479198525061,0.0635951776148728,0.5266333118632619,0.1173475367093761,0.3447193302471055,0.4130063154682009,0.3981618899350121,0.0,0.0664269801598918,0.4042367474009007,0.288499072849413
0.1236434110359064,0.3358115392808233,0.131306789385918,0.1543293622771031,0.1309230698811309,0.1222857374889561,0.0788955293199279,0.1458488464457037,0.0915448432394533,0.2005698291857138,0.3487340951289012,0.1280710197712699,0.0996533033029977,0.1363808693986027,0.0479251953599612,0.1006297669120985,0.346304352406124,0.1697155441456018,0.1045071910777121,0.4462724087009254,0.1221709889802504,0.0906646574897513,0.1108405797553083,0.1443225943302688,0.2154983727010556,0.2682618311731478,0.1073696939440899,0.1406283093885655
0.1453973909651522,0.3912220961905327,0.1483187789772579,0.1354594145964218,0.0844400949768765,0.0975823993389523,0.0664323750567375,0.0478179032897334,0.0937215590689539,0.1365895417929545,0.4240053357428274,0.1913625004620346,0.1469352672170562,0.0641965809108072,0.1168184625740347,0.110896769486587,0.4692341447302735,0.27803350335126,0.1626883797311337,0.4463137020292226,0.1072819726401166,0.1276267149928451,0.1101013369891654,0.1325873053804132,0.2102460715191267,0.3575531567158052,0.0986135919662734,0.1661420561308858
0.0660767403567464,0.4022349980633886,0.0879175981813684,0.0163625854356428,0.1044015883931526,0.0124158500274644,0.0359879128472698,0.1438241794584398,0.0135792965057733,0.059703934891493,0.3498703670686697,0.1040017789268259,0.2226480281225151,0.0854296986861538,0.0386231522976506,0.0348174343187036,0.3036992819956124,0.170258349879575,0.1726134316494638,0.4265426602064104,0.1936192122783099,0.0103627146777326,0.0328064784102687,2.1792721546086413e-05,0.2307475244249934,0.3134529324790764,0.0122253287986541,0.0967260522353469
0.069024502231347,0.3883979432275975,0.1418575775281597,0.0414664238956075,0.0949721691329537,0.0252923394872635,0.0281846478982757,0.132992463319143,0.0234819705120525,0.1027032080853001,0.3675624180584149,0.0988635481214833,0.2077177082268701,0.102778695778927,0.04534138488813,0.032957125198687,0.3100136764715734,0.1784980012050649,0.1680395085512307,0.4812373796359644,0.1736890740892819,0.0372623112542785,0.0318299352474866,0.0202307128167521,0.2262055971604775,0.3201052207675304,0.0251763905666352,0.1032862269776747
0.0659478808371806,0.4366664407075737,0.0644884413095949,0.013246519689701,0.1471391957224774,0.0254620245381825,0.0714643550934238,0.1835271124555743,0.0265284244729969,0.0407495976868143,0.3505786978129724,0.1090773068822967,0.2687335769533885,0.1089613567595603,0.0424423941600452,0.0778738534247051,0.3329619866086956,0.1592804631192735,0.2065641836889411,0.4584154797414791,0.2406400983099178,0.0245481316053594,0.0556631550455739,0.0100381865754993,0.2462127869976174,0.3123679788812542,0.0324023282643808,0.1349381801516633
0.3074555963244041,0.4200291069850889,0.1413039196150741,0.2464779737167829,0.112866170915072,0.1934785349998886,0.1825190644086891,0.0650387834621366,0.2368897240276408,0.1503285726865275,0.4800707557141629,0.3234916018622986,0.1867070792889315,0.1032340318779171,0.2214908510645115,0.2175684945169312,0.4602262615229926,0.3969832612145559,0.3241498633589422,0.3562778308930395,0.1658134626565867,0.2102924215553514,0.2255155558868449,0.3106960866362229,0.4099153235014209,0.4144744953094624,0.2050198431230979,0.2115837133143927
0.1239344596418778,0.3671367669568696,0.1442302261416425,0.0892147959409999,0.0713453074949013,0.0286687773437913,0.0403586840411412,0.0715520274813602,0.061713918199568,0.1271983248362452,0.3926940096892651,0.1642310807317148,0.1311423875814429,0.0796565508010283,0.0846560336817648,0.0459378534165867,0.3075118752866898,0.2378744618922784,0.162890060817311,0.4613743796833487,0.1055725772153304,0.032655242226533,0.0313345314842377,0.0849631859275736,0.2586539021388161,0.3064304315515423,0.0399383266620179,0.0697955549922973
0.1159634144197714,0.2784622867443292,0.1011059065151197,0.1665003212389215,0.1244938901735989,0.1379602338685227,0.0915662031698493,0.1606073020018484,0.1139450417655165,0.2149789390978913,0.3016112926567397,0.115974283687076,0.0735142139192829,0.1601814446946945,0.0593540114652681,0.082877777218932,0.2150908813393168,0.1839317996997339,0.1401099432783887,0.4704150846816244,0.0370814689967323,0.0949157911185209,0.1200749930836849,0.185439787789608,0.1771583970579267,0.23525723234879,0.1126904696125737,0.0802260801202574
0.1972607480777715,0.3650111501845431,0.1001312237270954,0.113802457489926,0.0288337745688805,0.0827412284242516,0.0495898387699648,0.0282182589517499,0.1087248249418956,0.0940245243439041,0.4165460344601248,0.1958322108291381,0.1611203716338416,0.0449137923690116,0.1044357321618549,0.0672498943496284,0.3756804878753872,0.3133561620760096,0.2429800523389699,0.416684212927776,0.1376142304657803,0.1264811222967151,0.1122172948954918,0.1606319847663641,0.3482906990437525,0.399838052211859,0.1129742772201227,0.1290904123692122
0.1174417541048653,0.3487170096739879,0.1353037370031865,0.0923995534113541,0.0642034928642633,0.0369116961448665,0.0355447228843686,0.0705841026926193,0.0686775178715448,0.131401633591361,0.3781544023379929,0.1558059283789002,0.1177308568399517,0.0787068457612031,0.0702893381373075,0.0355335608561044,0.3050509714575145,0.2312019834815613,0.1486643713110345,0.4663624934143882,0.0979775581736996,0.030145723753948,0.0364308788676076,0.0927758213494163,0.2538415320518041,0.3096597324997437,0.039721365419575,0.0486781606081135
0.3731304685466861,0.4925302226928916,0.1730987523298522,0.2584924157368675,0.1710562271770582,0.2561817290419245,0.2175092202643546,0.1022888443623669,0.2778225418650776,0.1930223955783785,0.529675216936765,0.3517635569321074,0.2557731117935896,0.1805641406044275,0.2583776597383562,0.2979857391184556,0.5153562223529232,0.3931832762224154,0.3530837759491955,0.2525223162048362,0.2712875832346243,0.2578364024676215,0.2735639984821901,0.3427217108636899,0.5582654359575996,0.5094836568952497,0.2715489977508767,0.3405572579625421
0.0565361646613396,0.1792584556816011,0.2053606029761819,0.2878296264733672,0.232571268974065,0.2765471665181589,0.2289887035004185,0.2987503482932637,0.1729766528689968,0.3354245042330052,0.1791139857212191,0.0529094855824368,0.0592505623118129,0.2685252496642556,0.0495820150204653,0.1505857594018048,0.1472415853270405,0.1067408348998605,0.074577234116291,0.5467521587434462,0.0360044962897439,0.2022241965561557,0.2568993634207717,0.265351311666549,0.0518465924236676,0.1302776058286451,0.2521580981329623,0.1691409738956014
0.1524056541637019,0.3793381809861461,0.0668211911845254,0.0702569981943051,0.0573232058834574,0.0552599068696233,0.0357980729428176,0.0732246152308264,0.0771136672786622,0.1075203353322635,0.3912101645681654,0.1582443413664031,0.1613401687523649,0.0692516727319679,0.062647058502474,0.0601020560707118,0.3669708178294241,0.23089512172165,0.1959433162612811,0.3972100017596763,0.1711689431399449,0.0445016882294229,0.0839914672394077,0.1021053540726304,0.3597196278008845,0.3690237956661811,0.0683640071180512,0.1154300990112667
0.2240077909528112,0.3953316363117903,0.1014549694647458,0.1847272344657084,0.1052039801922286,0.1619374402731295,0.1377069325247421,0.067560601860102,0.1801872722795251,0.1602205721601705,0.4449170777269894,0.2641958847290752,0.1396105183146643,0.0864479547133204,0.1746454195707755,0.1586066569596655,0.3821274673220842,0.3322080758940672,0.2623403090214491,0.4090138421577787,0.138193922057797,0.1941998608996162,0.1649528052211429,0.2504810580068529,0.3117981289837138,0.3736956333349204,0.1326430736913333,0.12025816837959
0.0916897522651962,0.6215657325781299,0.1673903215917227,0.0396728105124121,0.4006079813795767,0.1308754366260017,0.2508559125976827,0.4082031150555412,0.1007960277448842,0.0588781994245635,0.4359943929227259,0.1772341022603639,0.5215021197168589,0.2695028776556793,0.1311947147973975,0.2927918571296193,0.3914782268022465,0.0979346950531441,0.3345033148094295,0.415937138757484,0.4999831534900421,0.1011732641867952,0.1829793716803762,0.0522960882594811,0.3820178722316957,0.3709105011132311,0.1209692223268363,0.3801972981219986
0.1037221074219626,0.2869288969422263,0.3482585268487903,0.344968175137001,0.3965286653271086,0.4080704427262729,0.2892946000549697,0.4470567379944801,0.2065695384404487,0.4057064962714515,0.2278175120743032,0.0712554600759082,0.189753215190562,0.3996360007509269,0.0980025449499308,0.3137232205721617,0.3213512991680122,0.0437428965344525,0.0943896423623999,0.4973759655438948,0.2342287351858631,0.3009786194524126,0.4151788021761186,0.3079164968311783,0.1909714316954378,0.2312647123694495,0.3813770068876843,0.4318199160071754
0.1503605979534985,0.3891173752936442,0.074470961499472,0.0672992732840966,0.0614744494057367,0.045278907520519,0.040190223234351,0.0704341117897006,0.0623612952200136,0.0670826405562039,0.3894423996191428,0.161108631917846,0.1879871443504669,0.0467386871301527,0.0749315107612817,0.0547459770564749,0.3705414104731548,0.2510954360496735,0.2082721972132475,0.4061664337631607,0.1602632587916789,0.0734518583566887,0.0792828452950086,0.0840817642701652,0.2746211630264876,0.361739579764426,0.0777483958675052,0.1245081865352465
0.1739351193429402,0.4070383351045371,0.1295146789812519,0.1050197866656292,0.0883787629160411,0.0858647543873789,0.0469058741537102,0.0776340955340687,0.0918962733829594,0.1393491879456192,0.4201612441590529,0.1863921452744388,0.1578253507384721,0.1011591998781271,0.0952979836921647,0.1017859178123513,0.423024226582271,0.24451999479203,0.1805345733117501,0.3890998919557847,0.1607762829557317,0.0690732213821005,0.0960676330429923,0.1217133218414628,0.3489100012599124,0.3777630222121475,0.0876284145637694,0.1633245782579058
0.2582823162139038,0.4787384602056659,0.1234272986489005,0.1885767192981512,0.19782525784117,0.1914150559001116,0.1662528899921054,0.1830019808048079,0.1829312232353517,0.2051886526921182,0.4875898295922178,0.2459165330156196,0.2389592030636977,0.2011868637871764,0.180172377275288,0.2467438343026698,0.4173451739505788,0.260665342018696,0.2912516213024181,0.3302283850856912,0.257296704013107,0.1579468214634781,0.1861932496857318,0.2238109064046469,0.4949109252244228,0.3901009578735555,0.1554614592366508,0.2705857078309048
0.0360782111740741,0.3874140383133523,0.1068984470045174,0.0341462973903197,0.1394381119522254,0.0325972858585282,0.0570395030268792,0.1792770774802743,0.017593667972203,0.0844329171422113,0.3207299013867516,0.0844495922274631,0.2269823697197005,0.1143018753544145,0.0315893450706534,0.0535721432364703,0.2826229944323774,0.1460954517438935,0.1479729024813604,0.4576522053065813,0.1849781089198781,0.0141807579755074,0.0643038351021747,0.0252318559713507,0.171099807919897,0.2568884267056022,0.0103543313352106,0.1204434714527872
0.0977302280259996,0.5426233986401428,0.1594503773960872,0.0311702589940412,0.2846015189393244,0.0960270169359285,0.1683813785804483,0.311004105247743,0.0843884229612947,0.0699660609404864,0.413282947796801,0.1490471952454918,0.4345078795628935,0.2237398280537673,0.0951077938096876,0.1979954685298255,0.3789341660015074,0.126167341315846,0.3011251435456097,0.4242632886853338,0.38922483463898,0.0934543538098245,0.1295938682453032,0.0469765297136295,0.3423979750413263,0.3688944750890973,0.1003654806223691,0.280756557160683
0.0729953559607703,0.3762345295326228,0.102894207970998,0.0283438942096951,0.0712620190891133,0.0045881617517079,0.0154355816747591,0.106269260062785,0.0157457284251231,0.0841613336498598,0.3587505929387294,0.1060852217984252,0.1703995031036415,0.0716036661423772,0.0410356960971882,0.016519639869707,0.300677150409871,0.1883152472444402,0.1531746801159619,0.4808583268196325,0.1406809321521174,0.0060221761544304,0.0120714542972337,0.0147976105275368,0.2226076155104807,0.3111254225652576,0.0127698494172387,0.0562438255535556
0.4158378696346764,0.5089681731420606,0.2100727895554706,0.271419649612171,0.171649010392584,0.2787290669648783,0.2479236714069331,0.076433724550652,0.3292180733489868,0.1959187694541395,0.5448101096334543,0.3948169753753274,0.2799678703073898,0.1634198647675078,0.3074755448143274,0.3121287768144701,0.5373627681909168,0.475444718742209,0.4244513939209974,0.2430511338582324,0.2663259088659767,0.3235194352825251,0.3153299719703398,0.3963829361748568,0.5365880920589523,0.5468282539407796,0.299150534226055,0.3475710842889933
0.0623140241632127,0.4076291605970117,0.0276800253393038,0.0044316648394098,0.1215464604723025,0.0132520727679076,0.0606416695877367,0.1578261175221465,0.0207576500127465,0.0248435254434812,0.3246184209593103,0.1014258757923559,0.2386382188570738,0.077403868798351,0.0252510908223592,0.0501242529553087,0.2809691389855167,0.1583008508317957,0.1885696379922954,0.4022120146063237,0.2261104475038926,0.0136933681220064,0.0512347564336245,0.0108505695947912,0.2242568277550202,0.3014067411812742,0.0198890888603802,0.0918176338780998
0.1155045335357426,0.3862467774776736,0.1106934387157007,0.0550927111162522,0.0624463370506023,0.0187979620968879,0.024237970637423,0.0863194610043504,0.0342352886037424,0.0788251709950718,0.3870481184622489,0.1372262611174809,0.1763085610034542,0.0673173236709192,0.0637926134477965,0.0371802415316858,0.3349125071631711,0.2216516346032356,0.1748431752535381,0.4786729379124969,0.1481802600201339,0.0378881577202047,0.0321956520160428,0.0456539493920326,0.2594382811029009,0.3266809666722645,0.0496655493140676,0.1007888097996831
0.1162792737079094,0.2092946017223791,0.1118778041344941,0.2173199717476334,0.1295873033797483,0.1989944931170919,0.1027242036858649,0.1721609550464044,0.1243546616103205,0.2460614399602103,0.243887183164382,0.0902297456628277,0.0542227876102131,0.1805944916387735,0.0455843020034482,0.1065345809220957,0.2279708020154184,0.1764712169888299,0.1365600942696729,0.5325817666526885,0.0280932863236749,0.1810997235276517,0.193910326103666,0.2258527090597511,0.1262975778770318,0.2266602175225008,0.1995743119473273,0.1265444461490265
0.0739066317598154,0.5416070728057593,0.0638944765563011,0.0319756647415258,0.2614384342793836,0.0856832282971439,0.1700957722270654,0.2864854739812962,0.0616219698564397,0.0351670665969999,0.4068089703473954,0.1492279208591916,0.3904434218241761,0.1794703316768797,0.074023168502454,0.2110110805564183,0.3622683512162319,0.132496514732248,0.278190352108866,0.5255417438309116,0.3792628988284368,0.0591350693528652,0.119204078554426,0.0497341130574652,0.3324482209698155,0.3310417987547767,0.0945232992436844,0.2730361056828515
0.0620115240351305,0.1257744661740665,0.2083531171947156,0.2920237378164004,0.1709012648325996,0.2585579003052841,0.1955979634612618,0.2681857430166763,0.1822506917121599,0.3385318617888098,0.1462645094231464,0.0466534373967636,0.0306919275835009,0.2573739973103477,0.026629893524019,0.1134432240960606,0.1165663381014408,0.1247903513776825,0.0585121510259751,0.6247623284167353,0.0332052902080479,0.2095823051106859,0.2472660023646753,0.2730936892617899,0.1068026806301182,0.1629976815190724,0.2683036686761844,0.1199211641336944
0.076669250253814,0.4944750793716095,0.0732956831442153,0.0078954780916685,0.2356887838097481,0.0504250275887452,0.134079278753521,0.2554429624674741,0.057413585760523,0.0227988476552525,0.3547360666177173,0.1289555692431571,0.3587005582439778,0.1584846595320136,0.0668807306401457,0.1470300527817394,0.334857959281378,0.1469996313323091,0.2539453004665894,0.4094871366868891,0.320907000429706,0.0662872625972901,0.1126998440370827,0.0208693749265056,0.2746156270802207,0.3109282117106182,0.065491634449586,0.206982469738131
0.1216630152103717,0.2330291387543592,0.0918288036407455,0.1959931096365941,0.1129155067045968,0.1654744058180711,0.0952551615388482,0.1417783054110934,0.1153358132836367,0.2166802394047667,0.266901862695683,0.1120074025596149,0.0604888669135893,0.1493547366568859,0.0550669008017786,0.095590451908325,0.2372222312126216,0.1940838549289915,0.1459980392000764,0.5412717660040631,0.0431876264218353,0.1632033368226657,0.163466603206015,0.2072820038807605,0.1736611782462471,0.2524102892593754,0.1719020292279486,0.1078574855246721
