AFP,Input,Enquiry,File,Added,PDR_AFP,PDR_UFP,NPDR_AFP,NPDU_UFP,Resource,Duration,N_effort,MI_N_effort_PDR_AFP,MI_N_effort_Added,MI_N_effort_NPDU_UFP,MI_N_effort_PDR_UFP,MI_N_effort_Input,MI_N_effort_NPDR_AFP,MI_N_effort_Enquiry,MI_N_effort_Duration,MI_N_effort_File,MI_N_effort_Changed,MI_AFP_PDR_AFP,Effort
0.07675260060515604,0.18768996,0.4599999,0.26184258,0.1836391,0.24591497,0.2527038151622289,0.23213849392830965,0.2493715749622945,0.20182725210963512,0.33447465344746535,0.10921131,0.11079027,0.26796708,0.09266592555995554,0.0753496,0.20431821,0.113074794,0.15694523,0.07167481,0.197220179722018,0.326860599611636,0.12205324732319484,0.1212416
0.10484824229089454,0.2240183,0.35516042,0.29253167,0.22288659,0.16357186,0.17534348052060883,0.15596858935811536,0.16533574992014502,0.1688288301297298,0.28994330899433096,0.092770234,0.06851869,0.32065752,0.05498529529911772,0.034189597,0.15024789,0.07318939,0.08187797,0.091342226,0.16353216635321663,0.1918729115123747,0.10690690641441439,0.102390476
0.15409583924575035,0.22166789,0.3294855,0.26838645,0.29182944,0.07713762,0.07693037861582272,0.06429757385785444,0.07181392430883546,0.23573787414427244,0.3723059072305907,0.11275855,0.073427215,0.401786,0.05753826645229599,0.021338118,0.080735296,0.10204319,0.080740094,0.10513328,0.2197514419751442,0.21542297292537838,0.11962609717756584,0.1180238
0.16428524985711498,0.32431096,0.49562025,0.22091523,0.22899601,0.38554737,0.397708383862503,0.36397792183867533,0.382095182925711,0.20120720207243215,0.3181283818128382,0.11145468,0.09822352,0.1988511,0.08572033514322011,0.09239365,0.28974104,0.095695876,0.16905512,0.099462196,0.2195243919524392,0.24336349460180967,0.1310756778645407,0.123768725
0.1646891898813514,0.273397,0.36065596,0.2542837,0.26711336,0.15942428,0.17739072064344324,0.14414287864857273,0.15948758956925538,0.265511465930688,0.34182033418203345,0.12295991,0.081936486,0.34350386,0.06751209905072594,0.038795725,0.12003404,0.09427998,0.07310765,0.092562936,0.18277473827747384,0.21193619271617156,0.1378536882712213,0.12997037
0.21418146285088777,0.34540647,0.42323297,0.25414073,0.27456838,0.26518005,0.2939816176388971,0.24577502474650148,0.271618016297081,0.3229367193762032,0.3137252313725231,0.15386319,0.11192085,0.29556513,0.09064160543849634,0.0778228,0.20689817,0.10479838,0.10607106,0.08960542,0.19499365949936595,0.25855378551322716,0.17463783047826983,0.15952767
0.12439265746355944,0.2453003,0.36370632,0.24278641,0.24482292,0.1475515,0.1677557800653468,0.1388350383301023,0.15492174929530497,0.24196957451817447,0.2713679271367927,0.10477455,0.07290214,0.33876425,0.062022119721327186,0.032426108,0.11697225,0.08407187,0.06556342,0.0740346,0.13797660379766039,0.20062430203745815,0.11976323218579393,0.112289
0.1062276563736594,0.18367027,0.3321351,0.26665568,0.23598786,0.09027088,0.09538928572335716,0.07750650465039029,0.0850574951034497,0.20785994247159656,0.36471626647162664,0.09587388,0.066520676,0.3545609,0.0532747531964852,0.015261309,0.064046934,0.089761645,0.06869793,0.084052265,0.1864867586486759,0.2202661932159716,0.10520835631250139,0.104939654
0.15006512900390775,0.24912621,0.3960262,0.22057559,0.32101452,0.13077375,0.13956165837369952,0.13111295786677749,0.1447062886823773,0.26204814572288876,0.18795727879572788,0.104399264,0.06930673,0.37226266,0.062171470730288246,0.038240902,0.14709838,0.09003407,0.082830526,0.077713445,0.15901128590112862,0.19626921177615272,0.11852916311174978,0.107884124
0.4109170646550239,0.50459576,0.5117928,0.42402935,0.5724116,0.16089725,0.1747329804839788,0.14929760895785654,0.158229749493785,0.2531890451913427,0.4691084469108447,0.2009602,0.11854103,0.44046652,0.09524367571462054,0.08035739,0.2028955,0.11290634,0.20432547,0.19450183,0.24103575410357542,0.1088352715301163,0.21470239288214357,0.19821936
0.10579749634784978,0.17949596,0.32586008,0.26963797,0.23851569,0.08726974,0.09052351543141093,0.07264964435897867,0.07918871475132289,0.20986665259199916,0.3856481685648169,0.096685216,0.06713098,0.35761803,0.05260920815655249,0.014668016,0.058184445,0.09126363,0.06827308,0.08783751,0.19746649974664998,0.2195534231732054,0.10562221633733297,0.106114775
0.24216831453009888,0.37882736,0.4057491,0.25311264,0.30070576,0.27120388,0.30102957806177466,0.25383956523037393,0.276373016582381,0.3643974918638495,0.33162019316201935,0.16890271,0.11540489,0.3117337,0.09761047585662856,0.08088949,0.21157698,0.1144165,0.08568906,0.11191422,0.199785939978594,0.23452051407123084,0.1888669113320147,0.1709196
0.22344421340665283,0.38939214,0.21973078,0.34630352,0.2551478,0.067537844,0.09575892074553524,0.06460403387624204,0.08855928531355713,0.10379229622753777,0.23682337368233736,0.06460475,0.014878257,0.33389613,0.029367716762063005,0.0031558638,0.20205732,0.038353406,0.02768309,0.06192919,0.33392835339283533,0.25602723536163413,0.08491173509470411,0.07148191
0.22984285379057123,0.36650652,0.41689134,0.23030935,0.31057778,0.25307268,0.283957917037475,0.23691783421507007,0.26009653560579216,0.33448844006930645,0.29241004924100494,0.15018433,0.097119495,0.30812216,0.08425368105522087,0.06897339,0.19368733,0.097407475,0.082056664,0.095183924,0.18287102828710283,0.21053163263189797,0.17364291041857463,0.15543953
0.221457133287428,0.33570156,0.45148256,0.2157416,0.33180207,0.28808433,0.31294186877651214,0.27320371639222296,0.29274441756466507,0.34414815064888904,0.26856055685605573,0.14273584,0.09477559,0.26956326,0.08693028021581682,0.07724744,0.20476039,0.097927414,0.08691389,0.084090665,0.20523736052373606,0.216480432988826,0.16946038016762283,0.1498763
0.3792222927533376,0.3722396,0.49938074,0.3044,0.25061536,0.10573833,0.12653920759235246,0.11831986109919167,0.1367709682062581,0.15610382936622977,0.24434495443449544,0.16482633,0.082190536,0.30102533,0.09589254575355274,0.026944011,0.17240737,0.118583485,0.1640633,0.080984466,0.18476351847635186,0.4280862456851748,0.17063915023834902,0.15756498
0.13229379793762788,0.22044703,0.34055212,0.26351887,0.25147986,0.11838853,0.12782052766923166,0.10325170219510214,0.11350992281059537,0.23438100406286028,0.36953113695311374,0.10851404,0.0737529,0.3517841,0.05914545354872722,0.025159849,0.08460376,0.092912786,0.07060014,0.09051202,0.19282338928233894,0.21671885300313118,0.11998151719889104,0.116896495
0.07743168464590108,0.18789992,0.34871417,0.2442614,0.22094016,0.10815647,0.12248805734928345,0.10291959617517578,0.11518414291104859,0.20512335230740114,0.2582851258285126,0.08391205,0.061802078,0.34324303,0.05253992315239539,0.018087288,0.086424455,0.077954486,0.05944763,0.06296475,0.12344290234429024,0.19876581192594872,0.09608642576518556,0.092746854
0.1622180597330836,0.29699776,0.35461468,0.3066978,0.21231571,0.24798661,0.268816616128997,0.23957158437429507,0.25560776533646595,0.3648066218883973,0.3439951843995185,0.16947465,0.13926905,0.32464832,0.11407140684428442,0.0850465,0.211468,0.14087208,0.07845508,0.12161712,0.17493927749392776,0.28517176711030606,0.17562092053725523,0.16509563
0.13926218835573131,0.24964932,0.3857996,0.24094331,0.28526965,0.11859034,0.1330784479847069,0.11919612715176764,0.1371835282310117,0.24212734452764068,0.17096516709651674,0.1052373,0.07445471,0.38506144,0.06316583378995004,0.03664718,0.143669,0.08881715,0.089269556,0.070785895,0.13110548311054832,0.20590819235449154,0.11670683700241022,0.108594805
0.1932710215962613,0.24471478,0.3629391,0.3062086,0.25495267,0.08724722,0.09256309555378574,0.07779182966750978,0.08711609022696541,0.20910994254659657,0.37472303747230373,0.12892528,0.08014377,0.3741222,0.06805830408349825,0.014929884,0.08893563,0.107980594,0.09490613,0.090409,0.21181970118197013,0.27944605676676343,0.13159488789569326,0.13279183
0.2605849656350979,0.43221387,0.23301321,0.4054981,0.27644905,0.0740293,0.09837030590221835,0.07205857432351447,0.09596854575811276,0.1105403866324232,0.27095702709570274,0.07760132,0.030221231,0.30236712,0.03898516233910974,0.017808698,0.23501436,0.04856996,0.05082642,0.06704536,0.40281389028138903,0.3177347390640844,0.09807059588423575,0.07972677
0.39999237399954246,0.5798665,0.5132189,0.21392435,0.40447524,0.37288398,0.4278692256721536,0.3529437211766233,0.39196446351786784,0.4696878281812697,0.4553515755351576,0.30728984,0.24623819,0.43758377,0.24425013465500808,0.232492,0.36504096,0.25061765,0.22178492,0.25832132,0.2298576929857693,0.25427286525637194,0.3271503196290192,0.30638045
0.15443617926617076,0.26525205,0.4150294,0.22337538,0.28476384,0.2081312,0.22698086361885184,0.19789768187386092,0.21347482280848937,0.2839141970348518,0.26153084615308464,0.11431624,0.07777135,0.29191834,0.06948294416897666,0.050628502,0.15390223,0.08634141,0.076238886,0.07314636,0.17289114728911475,0.21394042283642536,0.1359106981546419,0.12270645
0.08622003117320187,0.18525963,0.3417647,0.25223708,0.22622429,0.101637185,0.11258558075513485,0.09348875560932533,0.10402211624132698,0.20623289237397355,0.29748602974860294,0.08773899,0.06333046,0.34758455,0.05246964814817889,0.017018143,0.077777594,0.081931,0.06233313,0.07062288,0.14624877462487748,0.20518486231109176,0.09896171593770295,0.09679522
0.715529782931787,0.9189222,0.9288765,0.57222927,0.46948448,0.39603856,0.44831308689878524,0.3908486034509162,0.4363060861783652,0.5414322924859376,0.35383555538355554,0.59067345,0.4970506,0.32591358,0.4934829296089758,0.561061,0.7594775,0.45430377,0.7250887,0.45804536,0.5782565578256558,0.8467723508063411,0.6342841780570507,0.5779417
0.19911439194686353,0.31968576,0.43191904,0.24185607,0.29062182,0.26061222,0.2835935570156134,0.2434084546045073,0.263711815822709,0.28864888731893323,0.28147264814726486,0.13002369,0.088545874,0.2677037,0.07263055835783351,0.06606427,0.19797902,0.08374744,0.09843995,0.08178117,0.20121526012152602,0.22654789359287364,0.15476325928579554,0.13883346
0.1370038282202297,0.25435618,0.38302606,0.25021154,0.24673055,0.17101207,0.1905421614325297,0.15991718959503137,0.17784835067090105,0.2546344152780649,0.2765469576546958,0.11395328,0.08369525,0.32381895,0.06834469410068164,0.04342723,0.1367726,0.08911489,0.08199199,0.07187404,0.15430574543057454,0.22666202359972143,0.12952158777129527,0.1211973
0.24119062447143746,0.22878882,0.36840853,0.36514103,0.3551583,0.09369223,0.08596258515775511,0.08140875888452553,0.07901969474118169,0.2516167350970041,0.42555512255551226,0.1499955,0.09510793,0.38690254,0.07215271432916286,0.02870002,0.07382509,0.12132016,0.10742832,0.11039165,0.2279413527941353,0.24556747473404847,0.14706665882399952,0.14776517
0.09535509172130552,0.2004504,0.37362796,0.26622126,0.22492972,0.14750737,0.15967931958075918,0.1370535882232153,0.15090421905425316,0.1852051111123067,0.2672721267272127,0.0866181,0.06699255,0.30832255,0.050529379031762744,0.02980522,0.12291695,0.069950454,0.08622766,0.06073013,0.1584908858490886,0.21951338317080302,0.10248423214905393,0.09772874
0.12988082779284968,0.27131695,0.46557668,0.26376522,0.2396835,0.26514187,0.275725316543519,0.2500533950032037,0.26427663585659816,0.11570864694251883,0.34177530417753044,0.09888628,0.0812075,0.28314674,0.07374658442479508,0.06753802,0.23995136,0.08197838,0.16096088,0.10371349,0.2099472209947221,0.22447685346861124,0.11979415718764944,0.11597201
0.07748503464910207,0.18783124,0.34886092,0.24447319,0.22074017,0.10804759,0.12242912734574765,0.10278668116720087,0.11510217090613027,0.20461161227669675,0.2581501858150186,0.0837474,0.061634757,0.34310782,0.052407379144442746,0.018066712,0.086519584,0.07776701,0.059682865,0.062942125,0.12339665233966524,0.19877396192643773,0.09598995575939735,0.09263706
0.1944188916651335,0.30395934,0.34309322,0.3638727,0.2978725,0.098355636,0.10717194643031679,0.09102881546172893,0.10633695038021702,0.27174384630463083,0.30891529089152914,0.16119216,0.10661435,0.48893416,0.07931361075881664,0.011691935,0.12689586,0.12412533,0.079702444,0.08002692,0.18387131838713183,0.23795595427735727,0.14908645894518754,0.16083837
0.12433428346005701,0.24390747,0.36390793,0.23137444,0.27863893,0.10502881,0.12022860721371643,0.10626832637609959,0.12244543734672624,0.23425461405527687,0.18311031831103183,0.09772517,0.0669136,0.39117336,0.058421887505313255,0.027890656,0.12746316,0.08492933,0.07118749,0.072947174,0.11701715170171519,0.18412065104723907,0.10892058053523485,0.10120748
0.10947361656841699,0.22106901,0.35529575,0.23948663,0.25821406,0.103719085,0.11726903103614186,0.10130714607842878,0.11528916691735001,0.22333745340024722,0.2275896927589693,0.09382858,0.065515,0.3741879,0.0561034133662048,0.023657722,0.10812631,0.08375417,0.0677341,0.07202835,0.1283624428362443,0.1923137415388245,0.10503642130218528,0.0994816
0.5466198627971918,0.5257334,0.5079404,0.3316582,0.6229997,0.24842733,0.28154475689268543,0.20626755237605315,0.24131809447908567,0.34614678076880684,0.5009944900994491,0.36398143,0.30506846,0.518764,0.3051726383103583,0.29480726,0.3528704,0.30286175,0.3518265,0.31154084,0.38570705857070586,0.3103513186210791,0.3900807234048434,0.37919915
0.1914629114877747,0.38171145,0.5525961,0.24732256,0.32631704,0.4556068,0.44901982694118964,0.4348404060904244,0.4378271262696276,0.15534723932083436,0.44590346459034647,0.16026193,0.1426347,0.24657884,0.12370413742224824,0.12230748,0.36958712,0.12590751,0.20758998,0.1454891,0.3285990128599013,0.2481891648913499,0.17398145043888702,0.17230475
0.3440693206441593,0.45999748,0.41469538,0.2666113,0.33762962,0.30953053,0.35840788150447295,0.28737585724255144,0.32338006940280417,0.4416611264996676,0.3848911384891139,0.2798683,0.23367092,0.3883137,0.21207879272472757,0.2118254,0.2907611,0.21891707,0.18194014,0.2141009,0.24680134468013448,0.28000585680035145,0.29975156798509406,0.28049043
0.3849519230971154,0.2623229,0.40309864,0.4727246,0.4738621,0.09606005,0.07325320439519227,0.0818198249091895,0.06928854815731289,0.3012290480737429,0.5014190001419001,0.208306,0.12641722,0.42191276,0.09419727565183654,0.04203045,0.079852104,0.15923166,0.1482138,0.13603094,0.2837954783795479,0.28706677722400664,0.19157749149464948,0.1951367
0.20749504244970254,0.3496426,0.3956457,0.24330355,0.286179,0.21772203,0.2480144748808685,0.20320586219235173,0.22591985355519123,0.30730216843813013,0.29304277930427797,0.14301915,0.09388474,0.32823658,0.08020765081245905,0.059904177,0.17416058,0.09607956,0.080297746,0.0941148,0.16567789656778967,0.20898313253898795,0.1631927897915674,0.14790109
0.60124716607483,0.68386376,0.62980354,0.8733134,0.79008317,0.16721329,0.16072144964328697,0.16850177011010622,0.15216157912969475,0.4421116965267018,0.6217355121735512,0.34664106,0.22649533,0.5223283,0.17738600064316004,0.17850083,0.3684224,0.19428536,0.37501413,0.41114002,0.5414616541461654,0.1932029215921753,0.34961082097664925,0.33938262
0.11965883717953023,0.25205803,0.36333644,0.25448337,0.27000457,0.10116659,0.11424576685474602,0.10151504609090277,0.10921963655317819,0.19806005188360312,0.2816932781693278,0.09692286,0.06521317,0.35048056,0.050555739033344343,0.021443656,0.095707744,0.07499116,0.07422507,0.085651204,0.12211011821101182,0.17383221042993263,0.10856488651389319,0.09997727
0.17393256043595362,0.21059147,0.30939013,0.2901203,0.30214873,0.06022939,0.05078429304705759,0.039184082351044945,0.04164750249885015,0.23784978427098705,0.48307128830712887,0.12238014,0.077564046,0.41014948,0.05725393743523625,0.01779911,0.054300115,0.1126364,0.0869618,0.12491345,0.28131135813113584,0.23365700401942024,0.12660024759601488,0.1284959
0.34350120061007205,0.27014992,0.4299721,0.43594277,0.44509423,0.119117334,0.11055288663317321,0.11579163694749822,0.1109229916553795,0.2915610174936611,0.3459114745911475,0.1895716,0.11758904,0.40346032,0.09258352555501154,0.045143023,0.111287236,0.14092146,0.1368818,0.10514124,0.19523194952319495,0.26058126563487594,0.17786856067211362,0.1768972
0.10210889612653376,0.20963624,0.35053203,0.2477524,0.2365667,0.11699945,0.13124707787482467,0.109280966556858,0.12203672732220365,0.2203204732192284,0.28136398813639885,0.09430109,0.06684666,0.34808517,0.05610711136642669,0.022945223,0.09433024,0.08300351,0.06416429,0.07217934,0.14200083420008341,0.20227254213635254,0.1067450964047058,0.10242659
0.339177900350674,0.42871127,0.5101443,0.6205666,0.53264266,0.25002083,0.23861235431674127,0.22125019327501158,0.2155509729330584,0.16721610003296603,0.4320858232085823,0.1599191,0.10436995,0.2558406,0.07330859439851567,0.08680628,0.2547295,0.07564401,0.18396407,0.18070045,0.4783267878326788,0.14614832876889972,0.19273899156433952,0.17520893
0.23745690424741428,0.40235543,0.48022538,0.26690805,0.30111358,0.2622462,0.29154165749249944,0.24897332493839952,0.2721253763275226,0.3319033199141992,0.27561352756135277,0.1640662,0.109756246,0.2762938,0.09809587588575255,0.09319247,0.23346348,0.107303195,0.1290774,0.10136263,0.20571816057181605,0.26514767590886057,0.19148205148892308,0.16705102
0.45068335704100143,0.5378188,0.55278593,0.63445544,0.61010915,0.19890046,0.20591461235487676,0.19825090189505412,0.19595177175710632,0.44679082680744964,0.5079434507943451,0.301286,0.21241398,0.4813183,0.16902285014137103,0.15562381,0.2835642,0.19128802,0.2596116,0.29514977,0.397073189707319,0.19016422140985328,0.3000325780019547,0.2921891
0.13361514801690888,0.27770147,0.36661103,0.21240737,0.3000005,0.09847784,0.110656016639361,0.09924960595497635,0.11325910679554642,0.2488159949289597,0.20685132068513207,0.10737407,0.07583052,0.40457404,0.06542452392547143,0.030166052,0.1267801,0.0933362,0.07053191,0.07333752,0.10409751040975104,0.17543931052635864,0.11642505198550313,0.1075785
0.15940307956418479,0.22405535,0.35586986,0.25488502,0.31020692,0.09988743,0.09879637592778255,0.08882536532952193,0.09615097576905855,0.2501762150105729,0.3425215342521534,0.11238219,0.07302446,0.38251817,0.05951289357077361,0.02836088,0.099132285,0.10091193,0.08496818,0.100266814,0.22525248252524827,0.2179807430788446,0.12216058732963525,0.11781819
0.2775076466504588,0.4290263,0.41230708,0.30524534,0.27547157,0.3814442,0.4125885647553139,0.3656248719374923,0.38846998330819904,0.4875395592523736,0.3784855978485598,0.22895601,0.17777386,0.28460735,0.14798066887884015,0.13465714,0.31199294,0.16634524,0.09890027,0.15223199,0.23189335318933535,0.31494836889690214,0.24246646454798787,0.21996978
0.31544126892647617,0.46207815,0.5220814,0.4476725,0.2806253,0.42806122,0.45793964747637883,0.42517145551028734,0.44973982698438963,0.6027826361669582,0.6168999116899913,0.38834625,0.37318003,0.47019735,0.3384492603069556,0.31911394,0.47814018,0.36827457,0.31269473,0.35584196,0.2889647288964729,0.4381299262877956,0.37186374231182456,0.36908484
0.15128064907683894,0.28797656,0.36202827,0.28801054,0.24773607,0.17896551,0.1959730917583855,0.17596773055806383,0.1869379412162765,0.284665367079922,0.32181653218165324,0.13866675,0.105672404,0.3361901,0.0840163450409807,0.0563675,0.15927066,0.10946159,0.080384314,0.11072215,0.15161341516134152,0.22949896376993784,0.14722525883351553,0.13656317
0.5107899306473959,0.5614587,0.5035828,0.39286816,0.52356845,0.22905812,0.25483144528988677,0.21747203304832197,0.23481486408889185,0.3850914731054884,0.4177609217760922,0.29921755,0.19606948,0.46063024,0.18539249112354947,0.15345606,0.32690275,0.19518182,0.26100066,0.25272873,0.3320020332002034,0.325200549512033,0.30881561852893713,0.29971302
0.1861461111687667,0.29952276,0.4302828,0.23790678,0.2945132,0.23176518,0.2522093851325631,0.2200002132000128,0.24116589446995368,0.30510829830649794,0.2475409947540995,0.13226488,0.095344186,0.2998828,0.0792670897560254,0.06696412,0.19344427,0.09557422,0.10057312,0.07661152,0.1869981586998159,0.2439662946379777,0.15293507917610477,0.13801959
0.12390260743415644,0.24444619,0.36391923,0.23434299,0.2759251,0.10691418,0.12220827733249663,0.10755915045354902,0.12296436737786204,0.23114977386898644,0.19659291965929196,0.097954884,0.06698584,0.38456008,0.05782259346935561,0.02751055,0.12393671,0.083889686,0.071242884,0.074178144,0.1187288018728802,0.18412469104748147,0.10940950256457015,0.101642326
0.18115229086913745,0.37590474,0.5401976,0.33993587,0.23315239,0.21505013,0.23529648411778906,0.20887400253244018,0.22910623374637404,0.267924866075492,0.24652575465257548,0.15904814,0.1193956,0.24446237,0.10664147639848859,0.10945913,0.24947132,0.11571797,0.19646364,0.095335506,0.21656682165668217,0.3571210214272613,0.1861006711660403,0.16012734
0.29946868796812126,0.45920885,0.41935924,0.23724721,0.33542565,0.29423174,0.33599885015993103,0.272615116356907,0.3026943381616603,0.38061588283695297,0.3211379321137932,0.18309885,0.11484508,0.32308707,0.09784354587061277,0.08584316,0.2302882,0.10760473,0.087891586,0.11551233,0.19260589926058994,0.20727229243633755,0.20827938249676295,0.1855213
0.17457264047435844,0.28136104,0.43363366,0.27177748,0.28451404,0.27228037,0.28566141713968507,0.2647329458839767,0.27787159667229583,0.3613118416787105,0.28104212810421286,0.1534697,0.11743809,0.2837808,0.10099049605942977,0.07829817,0.21621008,0.12228423,0.088259734,0.088815354,0.2082741308274131,0.275698316541899,0.16720588003235282,0.15518221
0.10294150617649038,0.21913989,0.34878874,0.25481352,0.24406801,0.11639704,0.13212386792743208,0.109183466551008,0.12064355723861345,0.165438749926325,0.2555462955546296,0.07784888,0.047563754,0.3394449,0.03973979038438742,0.013602031,0.10010058,0.05869043,0.061650973,0.07135205,0.13611744361174438,0.15917050955023057,0.09458642567518555,0.08941709
0.12246756734805404,0.22482483,0.3625715,0.2392358,0.27322197,0.111092135,0.12195964731757884,0.10713147242788834,0.11995543719732624,0.23385410403124623,0.24442719444271946,0.09836005,0.06746468,0.36993882,0.05773692946421577,0.02701256,0.112116024,0.08703683,0.07225162,0.0767653,0.1493359049335905,0.19824001189440071,0.11019931661195899,0.10402155
0.1395620083737205,0.23907071,0.41132832,0.236838,0.28660014,0.18145713,0.19617131177027872,0.17223070033384202,0.18552114113126847,0.2586904155214249,0.26531436653143664,0.10548724,0.07263655,0.30449915,0.06535340392120424,0.042731494,0.13775721,0.084473126,0.07979449,0.07134683,0.1698446569844657,0.20855171251310275,0.12499514749970886,0.11482726
0.2964486977869219,0.31139585,0.46272117,0.29244018,0.237847,0.09229988,0.1097975265878516,0.10197452611847158,0.11781684706901083,0.15532804931968297,0.24043702404370243,0.13995016,0.07376431,0.31357777,0.0829306749758405,0.02039746,0.14158866,0.10725801,0.13977462,0.073088534,0.16645157664515767,0.3743267024596022,0.14637099878225993,0.13703032
0.18515717110943025,0.25360385,0.38148996,0.33487183,0.31387636,0.1391739,0.1374994882499693,0.12579875754792544,0.13352543801152628,0.2834160470049628,0.36717430671743073,0.1490582,0.09882124,0.40335578,0.07608624456517468,0.02233382,0.12053953,0.11995661,0.087469146,0.08061698,0.2486331448633145,0.260274115616447,0.14649063878943835,0.15392116
0.5944674956680497,0.5147659,0.5984,0.40290546,0.24427067,0.07309131,0.10495694629741678,0.08569799514187972,0.11160732669643961,0.17054757023285422,0.22000564200056422,0.2266307,0.093918055,0.27808815,0.11630696697841802,0.04122281,0.27604628,0.14037767,0.23837149,0.07948201,0.24276911427691145,0.6523628391417704,0.24385216463112988,0.21824968
0.26791779607506777,0.4534036,0.5436678,0.34056944,0.27674493,0.28189915,0.3167804190068252,0.269010916140655,0.2990113179406791,0.3596249215774953,0.299785759978576,0.21670634,0.16900581,0.27272117,0.14704580882274854,0.1609499,0.29847246,0.1509594,0.21597472,0.14114071,0.24131609413160943,0.34655814079348846,0.2444589746675385,0.21571147
0.1675559400533564,0.28555626,0.40504247,0.24494109,0.2676753,0.21277311,0.23501083410065007,0.1993112119586727,0.2193576531614592,0.28570853714251226,0.27907767790776783,0.12636024,0.09062868,0.30396432,0.07490128449407707,0.056734964,0.16595487,0.09222125,0.088170364,0.077026814,0.17447377744737777,0.23424236405454185,0.14561917873715072,0.13341811
0.25813951548837094,0.4222693,0.25058782,0.36281484,0.30127954,0.042464018,0.059178489550709375,0.04685414281124857,0.06069036964142218,0.1651902699114162,0.35480473548047353,0.10629967,0.05334699,0.34711552,0.04946657896799474,0.018980717,0.17587413,0.0748661,0.06470162,0.09924398,0.34368073436807345,0.3005798680347921,0.11621662197299731,0.099579945
