rely,data,cplx,time,stor,virt,acap,aexp,pcap,vexp,lexp,tool,loc,MI_loc_aexp,MI_loc_data,MI_loc_cplx,MI_loc_turn,MI_loc_rely,MI_loc_virt,MI_loc_vexp,MI_aexp_data,actual
0.24104151589584838,0.27510196,0.1914041,0.22638807,0.33445507,0.14833170516682948,0.6131101,0.29148280914828095,0.3218549,0.2883744488374449,0.2058143,0.1776872777687278,0.93247306,0.51570153,0.22784877,0.85766834,0.3612460716747643,0.16074772,0.31989014,0.34217933,0.31320351879221114,0.25423092
0.1919007108099289,0.36017168,0.25080484,0.22903448,0.44272482,0.2668381733161827,0.766381,0.35251367525136756,0.43816257,0.3276583927658393,0.22009683,0.2505001950500195,0.6945,0.51336,0.28485733,0.69595647,0.36800410208024614,0.19629821,0.35124302,0.46789914,0.4697672681860361,0.07232943
0.2746107925389207,0.23376164,0.20518208,0.24510929,0.4485209,0.2329358667064133,0.6433414,0.35575968557596854,0.24398808,0.3685971568597157,0.2568541,0.17415086741508676,0.7085272,0.447205,0.1591548,0.7153598,0.2761513465690808,0.13493142,0.23712707,0.32445496,0.40893396453603786,0.3454472
0.12237538776246121,0.36604354,0.085407466,0.07889816,0.22970946,0.05991568400843159,0.75715727,0.2698730769873077,0.3201198,0.15647813564781357,0.07326643,0.029479595947959594,0.8789622,0.53279966,0.26155418,0.9618811,0.43960422637625357,0.12123437,0.40628186,0.41662073,0.39887922393275344,0.14772196
0.39549239045076096,0.15461746,0.35671818,0.41805458,0.535664,0.2928464707153529,0.67719114,0.4510430851043085,0.38337582,0.494118979411898,0.38521412,0.3433442743344275,0.83062506,0.40919834,0.09636608,0.46904823,0.20793998247639894,0.33835047,0.13367623,0.17717394,0.45535022732101366,0.6665807
0.3938441606155839,0.48944807,0.1964758,0.35558093,0.34044212,0.15775760422423957,0.82156456,0.5681772568177258,0.42782754,0.28047612804761285,0.20743082,0.28375356837535687,0.7938576,0.5718515,0.45445502,0.7102591,0.38824456329467383,0.24522439,0.37348336,0.3599079,0.6653782399226944,0.42393708
0.08253031174696883,0.2799138,0.042731315,0.12095255,0.19835488,0.07886832211316779,0.54935837,0.12153600215360022,0.20742719,0.1716129971612997,0.117538646,0.013152302315230232,0.8469778,0.52206767,0.27885884,0.9776052,0.42039545522372734,0.08918285,0.41946608,0.38495195,0.2232466133947968,0.2514352
0.41784455821554417,0.086133316,0.44570106,0.55155545,0.51068926,0.4118211588178841,0.3853546,0.2199032819903282,0.16518654,0.5618228561822856,0.49544543,0.29565679956568,0.51910824,0.3318268,0.13538754,0.58735055,0.11675780200546812,0.37086308,0.40349722,0.32226253,0.2788831767329906,0.5531163
0.2952111104788889,0.22464338,0.2808851,0.30839345,0.42720544,0.24195416580458343,0.5648059,0.3532938353293835,0.2967896,0.4064284406428441,0.33416197,0.24201285420128543,0.73155797,0.45978266,0.12628338,0.68703425,0.29051609743096585,0.21923193,0.20402116,0.2824061,0.3780881726852904,0.36209202
0.44380625561937437,0.11447747,0.3566888,0.3960898,0.51487833,0.3754832924516707,0.538672,0.292457879245788,0.18937473,0.46252180625218065,0.38137907,0.25999050599905066,0.81054175,0.43495846,0.095439434,0.7375184,0.24372012462320747,0.2245943,0.21155229,0.18603587,0.1943391216603473,0.34934086
0.304464849553515,0.20060238,0.18025872,0.264525,0.36780667,0.19961896003810398,0.65239877,0.3550155855015586,0.23245622,0.33229068322906835,0.25386524,0.15460978546097856,0.86123526,0.4470616,0.10756138,0.7756411,0.2834499370069963,0.13024749,0.23580149,0.22213025,0.35022442101346524,0.43638003
0.2903552409644759,0.1041611,0.28923148,0.3857426,0.42058992,0.3688817831118217,0.3046395,0.014771641477164149,0.097048536,0.42270122227012225,0.37868148,0.1709132670913267,0.78303444,0.40977663,0.107699245,0.88426405,0.270646016238761,0.20159557,0.37599272,0.4250252,0.05324094719445683,0.34481382
0.21868816813118316,0.40549272,0.1701302,0.19295004,0.27710184,0.14059358594064142,0.7044779,0.3268079326807933,0.40997237,0.23079105307910533,0.1543818,0.17395053739505376,0.92745155,0.561141,0.3231117,0.8597689,0.43427726605663597,0.18666561,0.44322848,0.3829006,0.4253404955204298,0.22479804
0.5256987474301252,0.2338263,0.3383,0.4083388,0.49713632,0.29720011027998894,0.78827286,0.6243003024300302,0.2496032,0.4059820405982041,0.3207694,0.29846602984660303,0.82144976,0.57609695,0.16431248,0.7268721,0.23459027407541644,0.18145701,0.23828867,0.2529462,0.42628722557723353,0.39123452
0.30683388931661104,0.14054264,0.21300265,0.30955037,0.39748895,0.22435395756460424,0.58968496,0.26235240623524064,0.1982763,0.38240901824090184,0.27785856,0.17156074715607472,0.78093696,0.40110448,0.09230682,0.7103856,0.23307061398423684,0.15406841,0.2557738,0.28186634,0.28942374736542487,0.47913593
0.1521523147847685,0.3325441,0.1026749,0.120464504,0.22383884,0.08733426626657337,0.6882477,0.22111379211137921,0.26178944,0.19445033944503395,0.108215675,0.059066985906698594,0.8460566,0.4972735,0.24091549,0.9417658,0.40136762408205745,0.07692534,0.41110986,0.5054238,0.31735835904150156,0.17376156
0.3472091252790875,0.2100019,0.24260426,0.26971823,0.41838527,0.2750639724936027,0.6346575,0.2788795278879528,0.20850398,0.35850003585000356,0.2841196,0.19383518938351896,0.7687804,0.42431027,0.093042016,0.84344184,0.2531404151884249,0.08797793,0.24308324,0.40056047,0.2583271754996305,0.26718116
0.38006719199328076,0.060079187,0.79358006,0.756968,0.64216036,0.6294776770522322,0.18206248,0.11057282605728262,0.4416135,0.8603602360360236,0.80533475,0.6353640035364003,0.38069645,0.18268019,0.26389626,0.1691075,0.16032880961972856,0.8359823,0.28834075,0.52227265,0.1917025515021531,0.8554469
0.33194186680581333,0.19055393,0.39248425,0.36920655,0.5466447,0.40497149950285005,0.51528364,0.23173397317339733,0.3008175,0.5168222516822252,0.40808478,0.30948269094826913,0.6096712,0.3533755,0.15323672,0.64915323,0.23794691427681486,0.2862459,0.30804265,0.3662418,0.3572088714325323,0.46048486
0.12831892716810728,0.21575442,0.17329144,0.25455382,0.41958922,0.09563269043673095,0.65879864,0.3560112756011276,0.33654678,0.35932019593201964,0.24122533,0.14188270418827043,0.7797834,0.46385545,0.23074551,0.64765036,0.28983928739035725,0.278,0.2982544,0.11415622,0.5161742309704539,0.48274848
0.39037093096290687,0.18688428,0.2552358,0.35258117,0.42332438,0.2691613130838687,0.64689875,0.41246821124682115,0.16384827,0.3822272182227218,0.30560488,0.19878844987884497,0.87165916,0.51752937,0.1301564,0.8324182,0.2621582857294972,0.16432403,0.25691167,0.26865974,0.2646464558787873,0.4213608
0.3587360641263936,0.2194257,0.28022963,0.31753612,0.4811419,0.2866412113358789,0.7964435,0.42997731299773134,0.28773218,0.3857196385719639,0.26573277,0.2185530618553062,0.7062437,0.45782718,0.14210474,0.7802837,0.2521150151269009,0.16197631,0.21217778,0.25460348,0.4182459250947555,0.22812441
0.31753381824661814,0.047930755,0.4734671,0.5150234,0.5084347,0.4818051518194848,0.34615558,0.16336713633671365,0.25847942,0.6192340319234032,0.5420688,0.33108550310855034,0.62751764,0.2785892,0.1228908,0.51430094,0.1869092412145545,0.4493312,0.28773582,0.5394722,0.23437128406227706,0.6770017
0.3836134316386568,0.19459349,0.29072452,0.37086833,0.44833437,0.2623505937649406,0.67915577,0.48938842893884293,0.28067148,0.4208284720828472,0.32295105,0.26378666637866666,0.9007672,0.5409888,0.15406749,0.68948984,0.25814576548874596,0.2079857,0.18659809,0.14934814,0.34461032067661923,0.42527464
0.40410132958986705,0.23928955,0.29770195,0.35502067,0.48364246,0.25640681435931856,0.6529058,0.4464982946498295,0.29202503,0.396070369607037,0.31871253,0.27764962776496277,0.741271,0.43150645,0.18569595,0.6496248,0.2470665748239945,0.19825369,0.24426094,0.2938274,0.45929255755755344,0.35839608
0.2848628515137148,0.13169068,0.15233642,0.27862164,0.35729364,0.21224706877529312,0.5584208,0.20517006051700606,0.102075055,0.32541159254115926,0.2415125,0.06803075180307519,0.7664078,0.44504714,0.07861513,0.8560847,0.2178166030689962,0.09403947,0.32161772,0.26196232,0.22350765341045922,0.3834654
0.1492025150797485,0.35544425,0.26125795,0.22585392,0.3867506,0.13912114608788537,0.62969637,0.2778437677843768,0.41019726,0.3204278120427812,0.23045531,0.2491415649141565,0.66971457,0.40507933,0.31872445,0.7275438,0.3585731015143861,0.3078878,0.39359432,0.28968894,0.42339789540387374,0.19492169
0.37036476296352366,0.14301662,0.39730328,0.39135432,0.47112688,0.35597166440283357,0.66350394,0.3399555739955574,0.24996807,0.44615112461511247,0.35542324,0.2766001276600128,0.61641914,0.46099752,0.04565096,0.71860707,0.10572115234326915,0.26342812,0.13606662,0.034857422,0.34931808095908484,0.18070154
0.28442797155720284,0.85664797,0.23269218,0.2402755,0.28539705,0.1519036548096345,0.88138795,0.3879240387924039,0.88887477,0.1589933058993306,0.120071456,0.4410612141061214,0.9570929,0.8622793,0.6971215,0.7677945,0.7858493771509627,0.50021267,0.750011,0.58500874,0.814674748880485,0.049171448
0.2826274917372508,0.15388924,0.17029679,0.24288413,0.37832716,0.22636951736304825,0.60888326,0.21927272192727218,0.124555185,0.31611386161138616,0.23695105,0.08221296322129633,0.76820576,0.4935037,0.06150669,0.9002584,0.24030427441825647,0.051987756,0.27782744,0.3081516,0.22759996365599783,0.29287496
0.2614782238521776,0.10576393,0.25127703,0.3406027,0.4802608,0.25167427483257254,0.5999794,0.3528226652822666,0.23236035,0.4498131149813115,0.29742855,0.1664684266468427,0.737487,0.47299773,0.09997389,0.65363336,0.20920201255212076,0.2419422,0.24336162,0.22432666,0.41955166517309994,0.53848875
0.1810972518902748,0.19955131,0.14152882,0.20417279,0.36028743,0.14118540588145942,0.51230305,0.21346472134647215,0.23605143,0.32348171234817125,0.24210013,0.13546274354627436,0.8474931,0.37624687,0.1706483,0.7852383,0.2996680879800853,0.12629636,0.23609427,0.33002245,0.26608971596538294,0.40916765
0.40961612903838707,0.070737876,0.44007993,0.45196962,0.55365306,0.4814313718568628,0.38469616,0.12441597644159766,0.19652729,0.5494087549408755,0.4767639,0.31667990166799015,0.67689306,0.33347684,0.08045441,0.63809884,0.2206063432363806,0.34739155,0.24566343,0.4055063,0.1667772900066374,0.5212421
0.204419289558071,0.16833514,0.1315436,0.20955786,0.37553245,0.1306853569314643,0.54291093,0.2061869706186971,0.1786934,0.3275246327524633,0.21477477,0.10014791001479101,0.8016783,0.3847632,0.1299268,0.7266656,0.2587513455250807,0.104369596,0.23748851,0.29552108,0.3277736196664172,0.4033521
0.31633683836631615,0.14480329,0.24694228,0.29308167,0.42036304,0.2704607529539247,0.690475,0.34391813439181346,0.18348496,0.36379588637958865,0.261379,0.1388887038888704,0.7611733,0.49869752,0.06484893,0.8113825,0.18451830107109807,0.10968736,0.18031433,0.15479335,0.3225557693533461,0.2141492
0.25838861416113856,0.116491936,0.24568754,0.31093538,0.41916767,0.2988570001143,0.48629093,0.16343556634355666,0.1293856,0.4112025411202542,0.30731675,0.12412033741203375,0.7309625,0.37820932,0.12159586,0.7726134,0.2238478534308712,0.15424533,0.28790534,0.31633818,0.26873121612387296,0.38370156
0.3237552276244772,0.102494076,0.2539587,0.34282288,0.4109488,0.300092129990787,0.5581842,0.20641457064145707,0.10002957,0.38653693865369393,0.31025508,0.1093063459306346,0.7454672,0.4805982,0.04077059,0.9027821,0.18758930125535808,0.16650626,0.27503914,0.25005943,0.20025797201547835,0.327093
0.2796832020316798,0.10485989,0.36564445,0.42353743,0.4787427,0.34283872571612745,0.43739134,0.19100935910093592,0.20519473,0.5072835507283551,0.40951198,0.25287752528775254,0.605161,0.38133687,0.12999403,0.64755964,0.1908279514496771,0.33437395,0.26939625,0.31471246,0.31723783903427033,0.49534774
0.3822348317765168,0.16166247,0.28350985,0.3866846,0.44117233,0.2577088742291126,0.70797414,0.45250631525063156,0.28202516,0.4233405123340513,0.30395764,0.24446993444699347,0.87708676,0.50204647,0.10030246,0.6774128,0.2224566733474004,0.22090945,0.1836803,0.18851912,0.36633207197992435,0.46303213
0.2095328990467101,0.14966895,0.20918941,0.28977537,0.3955967,0.22532497746750224,0.43635187,0.1785370278537028,0.16484271,0.3905175090517509,0.30176738,0.1395881639588164,0.7274772,0.3841939,0.15470347,0.73353964,0.26469178588150716,0.18150249,0.27165356,0.32601652,0.28924991735499506,0.45035797
0.4638323936167606,0.11241076,0.3939078,0.4357919,0.5319354,0.40529842947015704,0.56717396,0.34021950402195045,0.20020892,0.4844182484418249,0.41421488,0.3121381312138131,0.81079304,0.38612607,0.094792515,0.6802577,0.14929682895780974,0.21559635,0.19808468,0.21171793,0.21725775303546518,0.3527595
0.599975340002466,0.20153052,0.44913852,0.54472953,0.5831638,0.3405521159447884,0.57024413,0.5243923024392303,0.19900139,0.497150749715075,0.43667564,0.35814029581402956,0.6607203,0.49208617,0.12167013,0.62286097,0.13709185822551148,0.272106,0.1842463,0.09598917,0.29924277795456666,0.39999995
0.32866212713378723,0.15142049,0.21212399,0.2753574,0.387209,0.25957373404262657,0.5642972,0.20164665016466501,0.12345795,0.34763640476364044,0.27924782,0.13268695326869534,0.7930131,0.4056223,0.07634926,0.8606988,0.23445297406717844,0.05870389,0.2663958,0.36662823,0.1699372901962374,0.28879783
0.297415870258413,0.19161238,0.1358344,0.22605574,0.3383081,0.17706003229399675,0.665465,0.30645877064587707,0.14480604,0.2816584281658428,0.20237562,0.08069343206934321,0.8380945,0.48534226,0.108831614,0.8995118,0.2704935862296152,0.04806565,0.29965854,0.3033264,0.27397341643840495,0.31763515
0.13617937638206237,0.42665714,0.10631567,0.110279605,0.20620048,0.07658287234171277,0.6613045,0.16642301664230166,0.3410371,0.17994393799439382,0.11043772,0.09296772929677294,0.83637834,0.45598173,0.31591585,0.9095018,0.4665520479931229,0.11436787,0.47403905,0.60113883,0.3316187798971268,0.17121898
0.2588241441175856,0.16482943,0.09036222,0.21273854,0.34495464,0.1632055636794436,0.55103457,0.2381814038181404,0.09745099,0.2858900685890069,0.21274552,0.06815770681577069,0.7908203,0.40814412,0.18104422,0.8654082,0.2751465565087934,0.075835064,0.34048027,0.30226523,0.28524486711469205,0.5419019
0.5439378056062194,0.14742154,0.44349027,0.4997148,0.565651,0.41756238824376113,0.589745,0.45102132510213255,0.2275183,0.49244884924488497,0.4151614,0.3468843746884375,0.70255834,0.6232827,0.04722765,0.6576985,0.1698763301925798,0.27739555,0.20809138,0.33802778,0.33196161991769724,0.29735938
0.3274694372530562,0.490054,0.18787116,0.2571676,0.32468593,0.11375439862456013,0.85420984,0.5331730233173023,0.46524858,0.21197434119743414,0.14510411,0.22550969255096925,0.7835481,0.70743024,0.36156687,0.79370195,0.45774902746494167,0.23348868,0.41218856,0.41803366,0.6215069372904163,0.20997834
0.2970173702982629,0.16881034,0.22828388,0.26121485,0.4254165,0.2695445730455427,0.6031857,0.24563192456319247,0.1891536,0.3664869366486937,0.2746855,0.15345107534510755,0.7616732,0.42221308,0.08382395,0.816934,0.24339292460357548,0.084071085,0.24296659,0.35183483,0.2788860967331658,0.2823349
0.2814935118506488,0.31451392,0.34560764,0.30126488,0.5009356,0.27886407211359276,0.5171097,0.2789591578959158,0.34049112,0.47147754714775475,0.37365714,0.3149506514950652,0.64242905,0.29036543,0.16953367,0.62621415,0.3216023192961392,0.29511517,0.34191406,0.46471795,0.40055956403357384,0.46437365
0.5289802071019792,0.43440783,0.3937812,0.44872296,0.5613702,0.33265586673441333,0.87708336,0.7658948765894877,0.5020713,0.4515944451594445,0.34634998,0.4662344066234407,0.77152944,0.6323787,0.26860014,0.551901,0.3417015905020955,0.30718923,0.22684333,0.2851487,0.6756844405410665,0.3464844
0.40791638920836104,0.020508878,0.5186404,0.62085253,0.4758824,0.606978479302152,0.18034193,0.11641694164169417,0.10998316,0.6463614146361415,0.6204148,0.298026729802673,0.5894103,0.31604612,0.13363647,0.6623398,0.20135039208102354,0.45592487,0.45057744,0.60505635,0.08315948898956935,0.6054308
0.2675508732449126,0.12595578,0.41697615,0.38339174,0.44914696,0.3712818828718117,0.34834632,0.0981288348128835,0.20496352,0.5237084523708452,0.45259708,0.27872865787286577,0.52676713,0.24646354,0.19354711,0.6387903,0.20730987243859236,0.33162427,0.38399872,0.37335476,0.20749394244963654,0.44300708
0.47757955224204474,0.1900399,0.3210433,0.3827489,0.50544125,0.2917420708257929,0.67049956,0.4378845837884584,0.2020488,0.401142840114284,0.32015747,0.24293272429327245,0.73139906,0.5813997,0.08402139,0.74623024,0.1932005215920313,0.15728028,0.26523456,0.26552823,0.31634117898047076,0.29917002
0.6197809380219061,0.02501247,0.60981494,0.6241471,0.65091217,0.5924842407515758,0.44416037,0.3202569520256952,0.22783704,0.6580047058004707,0.6042408,0.4690458969045897,0.7572735,0.37705693,0.12083432,0.5311749,0.160884849653091,0.46206015,0.11680138,0.17492136,0.11936488716189324,0.45140922
0.42762519723748027,0.73860866,0.24640113,0.34911993,0.3172056,0.2391795460820454,0.97037625,0.7304495130449513,0.7432219,0.24106670410667042,0.15731874,0.45385398538539856,0.90760255,0.93071437,0.6622465,0.65202236,0.6930475415828525,0.34427804,0.49394426,0.46140578,0.9502307170138431,0.27942726
0.2873808412619159,0.16455296,0.20575425,0.25066084,0.40479866,0.2526709747329025,0.60054463,0.23470657347065738,0.16646127,0.3558098755809876,0.25672647,0.12551228255122826,0.7641262,0.45085922,0.09452888,0.83791834,0.2522205851332351,0.08061683,0.25380597,0.30219173,0.2520138451208307,0.3015411
0.15600402439959757,0.37711254,0.07403004,0.110223666,0.21475135,0.06457964354203564,0.7049735,0.2471501247150125,0.2942201,0.1575058657505866,0.0829332,0.03447324344732435,0.8618329,0.47831157,0.30388105,0.96989506,0.4474009568440574,0.115532055,0.45290583,0.38980138,0.37251492235089534,0.21222116
0.2861586513841348,0.3698581,0.213034,0.25062057,0.33160147,0.18857783114221685,0.7113611,0.45491386549138657,0.39284068,0.30445436044543606,0.2167548,0.2613874061387406,0.95672536,0.6062851,0.29314035,0.79561114,0.4097940845876451,0.19384016,0.3298577,0.3052482,0.4794824287689457,0.271128
0.39863022013697796,0.14005321,0.4723851,0.4876271,0.5822841,0.5143635985636401,0.3750234,0.06683061168306118,0.19214775,0.5753910575391058,0.50032204,0.31231958123195813,0.6041549,0.35427347,0.07599497,0.7198305,0.22820092369205544,0.34400216,0.3130238,0.52149326,0.18303991098239467,0.51149803
0.3956094004390599,0.21622106,0.24111849,0.32837614,0.41958705,0.24650408534959145,0.7024328,0.4491108249110825,0.22476347,0.3563494756349476,0.27980518,0.20489322048932207,0.8871269,0.50736034,0.14829284,0.80250835,0.2732517863951072,0.14719021,0.2621212,0.27183843,0.33639257018355423,0.40902144
