Transactions,Entities,PointsAdjust,Envergure,MI_PointsAdjust_Entities,MI_PointsAdjust_Language,MI_PointsAdjust_Envergure,MI_PointsAdjust_Transactions,MI_PointsAdjust_ManagerExp,MI_Entities_Language,Effort
0.15594596,0.1716115,0.1910076714604603,0.2702567,0.07592583455555008,0.29400876,0.030360095,0.06121648,0.18595559140444085,0.19161719,0.21101847
0.1545153,0.39788434,0.28073641684418504,0.43314403,0.2766037465962248,0.406877,0.2106485,0.09085558,0.11427265857273414,0.37580377,0.1295914
0.18883765,0.18454891,0.20847557250853435,0.48978817,0.08398259903895594,0.36991853,0.13280737,0.09367661,0.17472724252727573,0.2258278,0.24662101
0.31318963,0.30188853,0.37288850237331017,0.78329986,0.2693686961621218,0.6469614,0.41578943,0.15521494,0.3621477637852236,0.4559214,0.58968705
0.23058441,0.20040363,0.2857205771432347,0.16869396,0.09187242951234577,0.44583565,0.07398583,0.14374559,0.22755122724487728,0.26027185,0.23973615
0.2889249,0.15888928,0.3082745584964735,0.5447082,0.13574828814489728,0.51741886,0.2224166,0.15118276,0.16335152366484762,0.28569347,0.2188772
0.28530753,0.15744549,0.275092716505563,0.0,0.04768074586084475,0.36956808,0.012200337,0.08652669,0.1816650818334918,0.19003415,0.14850713
0.15914494,0.07443513,0.11081950664917041,0.6501684,0.03768007226080434,0.28170544,0.14298886,0.0642001,0.15549042445095757,0.14069888,0.21433531
0.6154623,0.3018681,0.5762166745730004,0.8053738,0.4154882049292923,0.62237895,0.61038804,0.4101979,0.6425177357482265,0.28132725,0.54982626
0.2609023,0.12686668,0.27120571627234297,0.5393352,0.10808461048507663,0.44453356,0.15654647,0.124663055,0.15893580410641958,0.22361243,0.26250172
0.20666829,0.11826831,0.16873933012435982,0.6026193,0.06137261868235712,0.28859738,0.15476057,0.06665149,0.20184922981507702,0.13979483,0.2552021
0.035156302,0.83024156,0.4424300465458028,0.60251445,0.6738570404314225,0.6767511,0.37950802,0.11521855,0.23456395654360435,0.86001945,0.13960505
0.18596363,0.10287501,0.19905667194340032,0.47843373,0.07306817438409047,0.31244922,0.12157716,0.099906944,0.1300824169917583,0.14848165,0.20238425
0.25259796,0.17466192,0.2893774973626499,0.6196529,0.1097756365865382,0.51677775,0.20517318,0.10676106,0.22370094762990522,0.27583227,0.29960588
0.13433036,0.23652762,0.23979331438759885,0.6460948,0.1355020781301247,0.43267512,0.17386134,0.041144013,0.23616782638321737,0.37303716,0.34991622
0.17632487,0.078577414,0.11686625301197517,0.7366308,0.044573555674413345,0.26928377,0.18027443,0.04245157,0.16656452334354765,0.13017361,0.25904226
0.27664128,0.25794017,0.3462233207733993,0.43229997,0.1933307715998463,0.54185516,0.1916894,0.119909726,0.303465989653401,0.33566022,0.34279028
0.18813437,0.2881977,0.2429679745780785,0.13262358,0.16293548977612937,0.30645424,0.01626981,0.09939374,0.2115781088421891,0.20014718,0.18118954
0.31628385,0.03326255,0.21466631287997878,0.60703504,0.03965012237900734,0.43084478,0.1892558,0.098227434,0.22323981767601822,0.06943434,0.1976828
0.33318296,0.39971924,0.37361482241688937,0.35957503,0.3010807480648449,0.4630159,0.18081313,0.08970927,0.4187454181254582,0.2901965,0.35881197
0.23059788,0.23520876,0.3017863181071791,0.5708283,0.15565467933928076,0.5462714,0.20397766,0.11245221,0.2637521936247806,0.36815828,0.38418758
0.23018947,0.16712633,0.2539363952361837,0.6438403,0.10536033632162019,0.42141882,0.1840213,0.07152504,0.19764779023522097,0.24553387,0.2774474
0.19008747,0.07093987,0.20616291236977477,0.15314113,0.033358672001520324,0.22689791,0.019755874,0.10471013,0.1501690249830975,0.099376366,0.13064094
0.24147385,0.16696534,0.24293861457631688,0.4156838,0.11518437691106262,0.46499246,0.1330127,0.10814704,0.14613932538606747,0.26488578,0.18478243
0.42445678,0.28722447,0.38387038303222304,0.41395438,0.21533018291981096,0.32293198,0.21952073,0.13132496,0.43069875693012427,0.13525158,0.19136783
0.3609982,0.16998145,0.3260387195623232,0.729113,0.11950526717031604,0.41718477,0.3373971,0.12601693,0.29160312083968787,0.16922885,0.26264012
0.311442,0.22237897,0.3353523801211428,0.63484144,0.17641927058515625,0.5993842,0.30748326,0.14653319,0.13800142619985736,0.34192228,0.325595
0.36670533,0.22347113,0.40142302408538144,0.7647482,0.19901950194117013,0.6421411,0.36155537,0.16153398,0.30704436929556306,0.39833927,0.47083473
0.5863715,0.084053144,0.4621910277314617,0.5841861,0.14231265853875952,0.7480797,0.30834228,0.2341977,0.3215899178410082,0.2348966,0.3339082
0.22908258,0.30187604,0.3281820596909236,0.7505601,0.2151060929063656,0.542464,0.32567194,0.08975037,0.3313623368637663,0.42844385,0.4553159
0.14239985,0.40910152,0.3326843899610634,0.7411467,0.3023176981390619,0.5981526,0.30693373,0.0666427,0.27568513243148673,0.55897754,0.35720515
0.14669965,0.118000835,0.1675835900550154,0.26309574,0.04580068274804097,0.31018424,0.05180808,0.093030386,0.1411822758817724,0.19025397,0.1684702
0.5264254,0.206837,0.5136829908209795,0.57340086,0.28773467726408064,0.7358687,0.42157602,0.2770616,0.41447772855222714,0.29581356,0.45573467
0.19796205,0.19916472,0.25741451544487093,0.64773417,0.11756793705407623,0.43483987,0.206056,0.10899983,0.2505380249461975,0.31540692,0.32054836
0.21191731,0.20176177,0.2585727755143665,0.6847745,0.11589520695371243,0.47988564,0.20740992,0.08633273,0.2764171723582827,0.32555878,0.3871348
0.20815498,0.06256062,0.1361907381714443,0.54960793,0.04958905597534336,0.2386319,0.08934548,0.044111438,0.0806625779337422,0.15373218,0.2674024
0.16297582,0.1149926,0.14470758868245534,0.60125107,0.060077517604651055,0.32091975,0.12691057,0.06681763,0.16887694311230567,0.18855415,0.22646779
0.6339663,0.15230435,0.530967731858064,0.809393,0.28965778737946724,0.8438551,0.5800899,0.4162351,0.38448300155169984,0.32341838,0.6084113
0.17974842,0.14001517,0.20960506257630374,0.5750467,0.09182508550950513,0.3617291,0.11806029,0.06835476,0.11297334870266512,0.21826129,0.22320639
0.46817926,0.19355346,0.39792617387557044,0.67706513,0.20887120253227218,0.73590326,0.36509693,0.21655509,0.32681628731837126,0.36299872,0.529888
0.47376722,0.16346397,0.43878892632733557,0.68386537,0.15225667913540075,0.42819154,0.36014542,0.21762231,0.2959941304005869,0.11541383,0.19275947
0.21094015,0.18842717,0.23244997394699846,0.45777273,0.1067069364024162,0.45101628,0.13079244,0.097129345,0.1393548160645184,0.25660905,0.2125314
0.111254066,0.15255703,0.14262503855750233,0.4408884,0.06720423403225405,0.29218474,0.08623148,0.053963274,0.08624798637520135,0.23217393,0.21700466
0.28034705,0.07161063,0.2128548627712918,0.48034525,0.07954919477295169,0.38992828,0.1241464,0.07766208,0.13641683635831636,0.1564053,0.2387793
0.45449382,0.06184354,0.3583514915010895,0.5944515,0.10036765602205937,0.54780823,0.20761843,0.20736825,0.16816554318344568,0.13268784,0.29284346
0.18094724,0.15851761,0.21017247261034838,0.15450951,0.03901561234093674,0.36015707,0.030153776,0.07383269,0.10991435900856408,0.25666374,0.21810837
0.41855898,0.20811893,0.3880852432851146,0.6299324,0.1739200104352006,0.41058224,0.3460165,0.1688785,0.37483444251655573,0.15357001,0.22182493
0.32934552,0.24031328,0.3581210914872655,0.6266227,0.1832055309923319,0.63322145,0.28204334,0.14983502,0.34078558592144137,0.36608785,0.44991452
0.35607335,0.27491125,0.38669662320179743,0.6610765,0.23778867426732048,0.64620876,0.32850355,0.16730891,0.29865471013452893,0.3941717,0.42155343
0.15760717,0.07737653,0.16989357019361423,0.38345876,0.048179712890782773,0.23592672,0.07139408,0.08969059,0.14551250544874944,0.08974804,0.16454211
0.25141236,0.23468882,0.3309079898544794,0.6897755,0.14913125894787554,0.5607033,0.22431311,0.087156706,0.31843216815678316,0.30875647,0.36381203
0.20527706,0.13527,0.20594656235679376,0.61410177,0.06011311360678682,0.40893567,0.14586082,0.083534256,0.202364709763529,0.23519485,0.30972692
0.29716697,0.1948534,0.3709780222586813,0.5785928,0.15291359917481595,0.56152004,0.22631648,0.12910838,0.34064730593526943,0.2471257,0.32803637
0.12500066,0.15573934,0.1934553916073235,0.6372807,0.06452607387156443,0.3658551,0.14589258,0.06415324,0.17452295254770472,0.26426882,0.25847483
0.30168217,0.14474,0.2943605376616323,0.5395607,0.1100230466013828,0.5144323,0.16556232,0.09734702,0.27947590205240974,0.21760997,0.35091126
0.20361716,0.14013942,0.20226824213609454,0.5756816,0.08814424528865472,0.39908415,0.15922967,0.082266495,0.10304714969528503,0.25583687,0.30084738
0.37961155,0.35727286,0.44180702650842163,0.817152,0.39615895376953725,0.81717205,0.5315246,0.24090526,0.37790283220971677,0.5765543,0.67027235
0.06868787,0.057857875,0.034161737049704224,0.4699372,0.02448622146917329,0.1963079,0.049967058,0.041867733,0.06251093374890662,0.13845801,0.13633832
0.26429656,0.34878445,0.3597305915838355,0.7354976,0.24279104456746267,0.5669317,0.3760212,0.11045654,0.36415454358454563,0.4015923,0.50765556
0.21836588,0.2227557,0.26230646573838795,0.5835949,0.11428833685730021,0.47361523,0.18902822,0.11519895,0.1631821536817846,0.31804353,0.29943943
0.34704265,0.22702628,0.31001506860090416,0.63990283,0.15303339918200395,0.45046192,0.26606745,0.08296875,0.38512613148738684,0.211411,0.3401903
0.1753225,0.5575599,0.3653327719199663,0.37315544,0.38723477323408645,0.4941665,0.1710779,0.06155043,0.3545173045482695,0.50281227,0.32042044
0.11177185,0.842503,0.5005197800311869,0.37101454,0.6673086400385184,0.5716729,0.1858931,0.05330641,0.47886528211347174,0.7203696,0.39010996
0.15690058,0.24891524,0.26156996569419794,0.72152066,0.15073967904438074,0.49402112,0.2251294,0.069463745,0.26455134354486565,0.38685542,0.4072522
0.2075716,0.11482662,0.20319429219165755,0.38361382,0.06395209383712563,0.3481868,0.073646866,0.07951641,0.1297467270253273,0.18307337,0.17883992
0.16113225,0.07519327,0.17275935036556103,0.26594916,0.04010324240619454,0.31475252,0.035888955,0.10897516,0.11508888849111114,0.14255625,0.17879704
0.13606575,0.10900371,0.15191510911490655,0.23457137,0.04491959769517586,0.28694975,0.042864308,0.10059513,0.12906260709373926,0.15130463,0.15438996
0.10325988,0.17698596,0.14555311873318713,0.36945266,0.08727013123620787,0.25864935,0.0964863,0.061919495,0.10383778961622103,0.21957399,0.22132573
0.52309704,0.27682278,0.5287303617238217,0.70795023,0.3612633016757981,0.7644768,0.5347022,0.33529127,0.512278978772102,0.36508405,0.59613633
0.066132255,0.21883513,0.15815383948923037,0.4228081,0.11312191678731502,0.3356974,0.11877942,0.0337267,0.11764634823536517,0.32146305,0.24385318
0.18697196,0.14109814,0.18901105134066307,0.6311785,0.07154529429271765,0.33242035,0.17687678,0.059697356,0.19800025019997497,0.20402972,0.23903576
0.6581339,0.4054969,0.6915788414947306,0.6502176,0.5978902958734178,0.88401896,0.6399594,0.4836713,0.6768833923116607,0.43512064,0.7415932
0.15158829,0.16663525,0.17513662050819723,0.3468697,0.056713938402836304,0.3147711,0.045476526,0.06468214,0.12864850713514928,0.24929988,0.21253146
0.20837641,0.20222801,0.23843383430603005,0.558361,0.10426432625585957,0.43269187,0.16645126,0.10088098,0.16476777352322264,0.27616793,0.28119728
0.08543301,0.11203194,0.09510629570637774,0.45168984,0.054907983294479004,0.26194406,0.08008756,0.0458556,0.11144347885565212,0.18796143,0.16456951
0.17925817,0.32739088,0.32465391947923516,0.7537481,0.2427574645654479,0.58158076,0.2921385,0.0649288,0.3223459977654002,0.50181323,0.46349716
0.1883798,0.19907403,0.23313277398796645,0.51809597,0.10851340651080439,0.44667602,0.1836394,0.10635895,0.10840499915950007,0.30787683,0.2257683
0.39231712,0.17186505,0.39726472383588346,0.7304815,0.13281858796911528,0.24708885,0.36948848,0.16529998,0.24661112533888746,0.06844823,0.11125634
0.19647226,0.13895816,0.23210644392638666,0.445989,0.08484463909067835,0.3933274,0.12053715,0.08789503,0.19312908068709192,0.21541575,0.22997917
0.16424711,0.18181846,0.18520629111237746,0.38839388,0.0850966751058005,0.39898825,0.08999624,0.07321024,0.10570789942921005,0.26460874,0.19206253
0.14595282,0.20819788,0.1996485819789149,0.52172494,0.10687932641275959,0.4007405,0.18016131,0.084956445,0.0807386719261328,0.2873159,0.20412296
0.21561098,0.091990545,0.12456536747392205,0.26070163,0.032757298965437935,0.2834797,0.044459794,0.07703293,0.07632681736731826,0.16657594,0.17226124
0.22937149,0.11607288,0.22489841349390483,0.72113967,0.061137366668242,0.44457608,0.19406693,0.06647303,0.2327146867285313,0.21626379,0.32238728
0.38715732,0.15380092,0.3605211216312673,0.5848842,0.13228191793691507,0.5535845,0.23571861,0.16176403,0.27581182241881774,0.24237415,0.31121778
0.38240245,0.13470528,0.32022549921353,0.62405276,0.10484517229071035,0.5165555,0.24200308,0.14290006,0.29364559063544093,0.18037319,0.2862485
0.16645609,0.23816198,0.2431977945918677,0.65802187,0.12323929739435785,0.437656,0.1741793,0.052911386,0.25988412401158756,0.3426385,0.3606817
0.03410419,0.16708885,0.12567496754049806,0.47333395,0.09219317553159054,0.2583991,0.118860275,0.021708097,0.08997637100236289,0.26336008,0.28816774
0.27487054,0.10107145,0.22613158356789503,0.6082865,0.07235054434103266,0.4443605,0.17053682,0.062697336,0.24319832568016742,0.17643172,0.30237564
0.22380543,0.18326901,0.26118589567115374,0.61961263,0.1342530080551805,0.44957334,0.18256038,0.09041473,0.18953652104634788,0.30830753,0.31561375
0.18256134,0.1429732,0.20822081249324878,0.64529216,0.08674067520444052,0.37165362,0.16007401,0.08754132,0.1925277507472249,0.2700776,0.277609
0.15925577,0.3626506,0.31409141884548514,0.7854759,0.26534351592061095,0.56929404,0.31804729,0.0822584,0.21308911869108813,0.53626555,0.43388784
0.643042,0.28490376,0.6035017362101042,0.74484974,0.45809712748582765,0.6560226,0.57278633,0.5079974,0.5617536938246306,0.2708702,0.44347507
0.15678892,0.10499805,0.1416046584962795,0.63148755,0.0531034031862042,0.31276983,0.14064501,0.07047528,0.1693104630689537,0.17350441,0.22801349
0.18053561,0.2679795,0.28765387725923264,0.7270392,0.1888882013332921,0.5415709,0.26981282,0.08343194,0.2858488014151198,0.41965455,0.45638895
0.17112572,0.13063805,0.1634095398045724,0.5590477,0.07103376426202586,0.30641586,0.13183196,0.090218835,0.19468526053147392,0.15835446,0.247098
0.08939038,0.07473077,0.037768895266133716,0.53386813,0.026676788600607317,0.19963606,0.07235563,0.034843188,0.08115236188476381,0.14708903,0.16769844
0.13069913,0.11644748,0.1287688277261297,0.48345917,0.050669651040179065,0.2730137,0.06733295,0.024689429,0.12621788737821124,0.18750829,0.17101109
0.0,0.93294966,0.4973292698397562,0.6710561,0.7762843465770609,0.73088807,0.40726358,0.09163501,0.3709118629088137,0.98400927,0.2954375
0.15310323,0.30143487,0.24192604451556265,0.5238756,0.169384300163058,0.42657012,0.15754597,0.053429663,0.2584750141524986,0.34248567,0.31974638
0.31451985,0.038861085,0.23289398397363906,0.6066915,0.056690643401438603,0.33974278,0.17793518,0.0719284,0.07168480283151972,0.076881856,0.1655036
0.25466236,0.078417435,0.20107242206434534,0.46394444,0.06979485418769125,0.28641984,0.10082024,0.07801235,0.054277191572280836,0.0726983,0.12952922
0.47467357,0.40764916,0.5155825309349519,0.57219136,0.4597808275868497,0.6688606,0.42084804,0.2525318,0.5698276430172358,0.38424337,0.5858613
0.10377919,0.5845633,0.3669141720148503,0.7977976,0.4669568480174109,0.6763245,0.43436864,0.066686094,0.18384744161525582,0.7755087,0.36102825
0.11041387,0.07025646,0.09451659567099574,0.5914854,0.037624662257479735,0.24953848,0.10274692,0.03912536,0.11281326871867313,0.13735563,0.14492379
0.17983344,0.253739,0.24057720443463226,0.61403066,0.1433512486010749,0.3880794,0.16446652,0.050320998,0.28184661181533877,0.2822543,0.37214756
0.45503086,0.29234225,0.4679858080791485,0.64497954,0.2734172464050348,0.74742985,0.38312376,0.1744287,0.48820747117925284,0.36251062,0.5564923
0.15378949,0.22626013,0.1910152714609163,0.60950184,0.12041451722487104,0.37920126,0.18541631,0.049612865,0.08301346669865332,0.2889408,0.2590289
0.24320352,0.090292364,0.1973584518415071,0.5294526,0.08885793933147636,0.34780553,0.100682944,0.05605551,0.13197910680208932,0.16745153,0.30337027
0.40322775,0.30910164,0.4440397866423872,0.7649406,0.3015463880927833,0.7553804,0.48633283,0.24337503,0.4231236776876322,0.46176875,0.63237125
0.06397186,0.22296508,0.15900771954046317,0.3949589,0.11218818173129091,0.35424286,0.10438134,0.052532576,0.10428253957174603,0.32424223,0.235557
0.33650422,0.1814886,0.3660419819625189,0.54056513,0.18219578093174688,0.6283763,0.26868787,0.18433255,0.201216249878375,0.34045994,0.23400933
0.8910309,0.43634126,0.8987117539227053,0.89376175,0.7295023437701407,0.473859,0.87752396,0.8125004,0.9469656553034345,0.22991793,0.5681077
0.11227758,0.11876552,0.15053289903197395,0.43736038,0.08722350523341031,0.3009567,0.06451573,0.05761593,0.11186353881364612,0.20526284,0.17272946
0.33268592,0.2135645,0.35631242137874525,0.30494106,0.15957926957475618,0.48693168,0.15892312,0.13558969,0.3211739378826062,0.24181508,0.26904672
0.17336212,0.20153914,0.23740567424434045,0.5894764,0.10185196111111766,0.37177816,0.16410115,0.05947242,0.2521351947864805,0.27667424,0.24619798
0.3398664,0.3077793,0.3896725433803526,0.7815522,0.27795281667716903,0.6739809,0.4505833,0.1634799,0.3446612055338794,0.4688074,0.6080305
0.21175516,0.068249226,0.1907963414477805,0.5275413,0.07944001476640089,0.3427835,0.07219541,0.085628636,0.09745259025474097,0.122413374,0.21764895
0.17773893,0.22371204,0.273690216421413,0.51470226,0.14297444857846692,0.45901877,0.13767761,0.09429018,0.20656504934349504,0.3555295,0.30519915
0.12971553,0.089811474,0.10646735638804139,0.3509153,0.036409149184548954,0.23326057,0.056920707,0.065601915,0.09627345037265496,0.17531057,0.1463776
0.16494155,0.04632805,0.15793481947608917,0.21419634,0.0317971649078299,0.21730801,0.028857956,0.094356775,0.13438138656186135,0.090277955,0.12939434
0.11043971,0.29430795,0.21215406272924378,0.41218415,0.13330176799810609,0.38620612,0.16755065,0.08475551,0.07433579256642073,0.31311136,0.17471999
0.27555922,0.28436297,0.33931052035863124,0.69071364,0.20479418228765095,0.58996236,0.2824965,0.10974683,0.17836378216362175,0.4292804,0.34731132
0.19871098,0.25240237,0.29751594785095686,0.49988484,0.14674926880495612,0.4768721,0.1507502,0.074622795,0.26464287353571264,0.34360355,0.33086437
0.32329693,0.1788241,0.291660017499601,0.33610713,0.10572836634370197,0.3973502,0.15247977,0.088583514,0.29888299011170094,0.15399721,0.19360211
0.49328452,0.3127707,0.5253568015214082,0.6586101,0.3442303706538223,0.8670257,0.45875442,0.2644391,0.501030449896955,0.45089275,0.66145223
0.28074077,0.27953467,0.3542527512551651,0.625313,0.2005617020337021,0.59466577,0.23687592,0.07836878,0.35530968446903155,0.3576159,0.4196875
0.19534394,0.20594282,0.25656711539402693,0.55415714,0.1354320381259223,0.46890312,0.1690669,0.09111025,0.20919815908018408,0.3252507,0.3181337
0.26109922,0.33153883,0.31600438896026334,0.45972252,0.20139781208386873,0.44136435,0.20175315,0.06853612,0.3102320689767931,0.30673233,0.28646645
0.12766016,0.16654184,0.1854065111243907,0.52338904,0.09140824548449474,0.3287332,0.14665604,0.04981857,0.099961030003897,0.24879052,0.20885742
0.18532142,0.08608088,0.17957639077458346,0.42405757,0.061548340692900445,0.25435108,0.10530242,0.075292096,0.15275886472411354,0.06534382,0.14714424
0.35722274,0.36983186,0.43683585621015136,0.8084769,0.3657327819439669,0.6998851,0.51368326,0.18983877,0.42488242751175725,0.49231344,0.63075405
0.15357572,0.15811937,0.15440659926439598,0.38693696,0.047948362876901775,0.3167077,0.04929462,0.068307914,0.11736469326353066,0.22094822,0.21350719
0.64066404,0.32242405,0.6451762387105743,0.52032954,0.5023803301428198,0.7561223,0.55507565,0.48770905,0.6399513360048663,0.33805722,0.5570789
0.31491405,0.27754396,0.34866062091963723,0.7549584,0.22596122355767342,0.6544187,0.3581347,0.15416932,0.27604681239531875,0.45270818,0.5344847
0.3277115,0.17858413,0.3129390987763459,0.6281257,0.1322397679343861,0.48193628,0.27756125,0.124592066,0.3243767275623272,0.22174856,0.36250305
0.27493614,0.09733559,0.267206716032403,0.52470255,0.0709695782581747,0.45957726,0.1419395,0.09128463,0.24401427559857242,0.12925649,0.22780178
0.46337795,0.07349509,0.33990415039424904,0.5063287,0.09348342560900554,0.61425275,0.21994507,0.18597937,0.19684398031560194,0.20739704,0.3838665
0.39895982,0.1808476,0.3628504517710271,0.62170297,0.1395835383750123,0.615831,0.27911398,0.16238564,0.23562101643789835,0.29392758,0.3771103
0.38663623,0.20146035,0.37726819263609157,0.71838814,0.18200932092055927,0.6369932,0.35185155,0.15432152,0.397183560281644,0.34076983,0.5247986
0.24839458,0.29535702,0.3210695592641736,0.7326507,0.21006381260382875,0.57877666,0.2964027,0.09808525,0.18120808187919182,0.46142548,0.42060047
0.33875966,0.31480664,0.38147809288868556,0.6779369,0.23532671411960285,0.6019666,0.3276756,0.10744044,0.43792577620742235,0.38029617,0.50704515
0.350646,0.15942055,0.33329221999753317,0.6479071,0.15442829926569795,0.53030276,0.2071381,0.116615176,0.18321125167887484,0.26906455,0.3826629
0.5642627,0.30528092,0.547899532873972,0.77314794,0.3641641018498461,0.7042308,0.556487,0.33568212,0.5852308914769109,0.34596354,0.54605997
0.28639024,0.13599733,0.23537112412226746,0.58454084,0.08987324539239472,0.4849844,0.1592424,0.102485105,0.16398173360182663,0.26033264,0.3526346
0.17232281,0.057296004,0.17991805079508305,0.10631281,0.03581559514893571,0.25182322,0.022551922,0.11689024,0.12409981759001823,0.12813044,0.113634676
0.17313088,0.090074256,0.1662670899760254,0.37147346,0.06677745400664724,0.3009263,0.06636604,0.074645676,0.10803613919638608,0.15768011,0.17860791
0.5879919,0.37560108,0.5873614852416891,0.68857795,0.4435243266114596,0.7212104,0.55371964,0.3458781,0.6239626376037362,0.3723622,0.6109689
0.06807682,0.12959047,0.12509492750569565,0.47252393,0.05940181356410881,0.2515038,0.09974162,0.03131793,0.06779626822037317,0.20311277,0.25801244
0.08128139,0.10373226,0.09488493569309615,0.500156,0.06688631401317885,0.2361578,0.100040585,0.056386016,0.07493171850682814,0.1582875,0.18931082
0.18630242,0.5857035,0.41023162461389745,0.43873033,0.44703340682200443,0.5499709,0.18048956,0.053036235,0.4327096567290343,0.5486331,0.41525525
0.42815524,0.3840293,0.48784395927063756,0.781793,0.41190605471436326,0.7926093,0.48699355,0.21853489,0.5196112480388752,0.500459,0.74786997
0.25472665,0.16483787,0.3155198889311933,0.78606564,0.08174603890476233,0.098331384,0.2974873,0.11357309,0.13741804625819537,0.057831082,0.06892288
0.06281146,0.110502884,0.09206822552409354,0.45235604,0.06483298888997933,0.23870078,0.0896669,0.044037208,0.060286381971361803,0.18482178,0.21932088
0.15990853,0.056232493,0.09139837148390229,0.5795215,0.034517962071077726,0.26931942,0.11410864,0.061962523,0.10722915927708407,0.12446202,0.17946318
0.11327739,0.042005535,0.03462168807730128,0.39882028,0.051557328093439686,0.15393266,0.064884424,0.015048735,0.04229513177048682,0.077382565,0.13600335
0.21656784,0.38026506,0.34658985079539106,0.811629,0.28171579690294785,0.6647046,0.33903477,0.080847144,0.36539563346043663,0.55398124,0.5753536
0.082863465,0.31872162,0.2546974852818491,0.6408491,0.1697152701829162,0.45555788,0.18243381,0.072035976,0.22889625711037428,0.4592731,0.32536548
0.31111917,0.27223712,0.35316735119004106,0.7114307,0.22810783368647003,0.6459407,0.34367463,0.1405085,0.34208371579162844,0.4347384,0.5711635
0.18557999,0.21190482,0.25820521549231296,0.53442186,0.12148121728887305,0.44634703,0.15851456,0.08866099,0.20995292900470708,0.34415954,0.2850429
0.12536204,0.066584125,0.1065061863903712,0.5802548,0.03771519226291154,0.2709574,0.11079753,0.055510856,0.11848746815125319,0.15032372,0.17658445
0.2665073,0.22445233,0.29594336775660207,0.6496868,0.15816467948988078,0.5583312,0.26121596,0.1358056,0.300024069997593,0.34345973,0.41507632
