TeamExp,ManagerExp,YearEnd,Transactions,Entities,Envergure,Language,Effort
0.3015355,0.37035036,0.28411425704685545,0.2722519,0.31390655,0.72858244,0.6423385357661464,0.25359577
0.5723861,0.96721107,0.5010232600613956,0.13061354,0.23775648,0.5511617,0.7525914247408575,0.23897988
0.27756327,0.41135383,0.6545526392731584,0.25924575,0.3221401,0.5696619,0.6747018325298166,0.27245134
0.7159648,0.422062,0.45280042716802565,0.29316363,0.47167897,0.72346205,0.8312444168755583,0.37579173
0.36049014,0.70749104,0.3524894611493677,0.22071019,0.25569877,0.58235365,0.6914390308560968,0.19873229
0.5003387,0.57662773,0.12549275752956543,0.24930467,0.28914428,0.8987204,0.7336859266314072,0.32645312
0.46710634,0.46886954,0.3278368896702134,0.26920503,0.34593984,0.70826334,0.7803653219634678,0.24548186
0.23688094,0.43041745,0.3980735238844115,0.3281216,0.2909648,0.86442906,0.7708352629164736,0.28189766
0.300238,0.24327543,0.5020020301201218,0.25514707,0.21108717,0.4368701,0.5095978490402151,0.22893229
0.3272164,0.41833758,0.11739725704383543,0.24345087,0.26200232,0.70674527,0.6314682368531762,0.2029967
0.8004701,0.70775646,0.5443033326582,0.29264414,0.545942,0.4287036,0.5689946431005356,0.36864236
0.5800877,0.4606745,0.52006200120372,0.24651895,0.5057292,0.48678517,0.6772962322703767,0.297544
0.7526461,0.790118,0.45220461713227705,0.24867275,0.38431066,0.4893471,0.6890019710998029,0.26942617
0.6760495,0.8088377,0.4881478292888698,0.2923354,0.45168445,0.51671505,0.6669116333088366,0.32719916
0.33018702,0.72282094,0.5939908356394502,0.28397307,0.31187508,0.71388024,0.7561957243804275,0.3172103
0.66059965,0.78182745,0.32022571921354315,0.604042,0.6092497,0.4760428,0.2221522877847712,0.5968138
0.51935035,0.85781384,0.6476219388573163,0.17085086,0.2865382,0.547625,0.7731937226806277,0.25712147
0.7823962,0.7564918,0.36942785216567114,0.348313,0.5268833,0.45566714,0.5970081102991889,0.4021399
0.4308251,0.81949306,0.39472424368345466,0.086479746,0.14336199,0.21117908,0.3428731257126874,0.11513753
0.4536656,0.75452465,0.5674593340475601,0.268382,0.45687395,0.4734456,0.5423277457672254,0.32719684
0.7030657,0.4899929,0.553601633216098,0.38235897,0.5329712,0.6937271,0.8650140534985946,0.39000335
0.21949825,0.6315714,0.6310361378621683,0.2486058,0.24476142,0.591271,0.601110579888942,0.24003884
0.6421297,0.2839986,0.4436951566217094,0.19553335,0.39971817,0.4935652,0.7396669860333014,0.20597619
0.37305668,0.30576602,0.5933162955989778,0.2598533,0.29834497,0.6026763,0.6851271314872869,0.27005598
0.8052457,0.66044337,0.5580801734848104,0.42186284,0.5671609,0.5670004,0.6481488351851165,0.44531265
0.7979099,0.47121695,0.6701923402115404,0.32855695,0.5686464,0.6130717,0.8658566134143386,0.37540188
0.6374835,0.5017631,0.6548996392939784,0.18179327,0.4374442,0.44628358,0.705832429416757,0.26633123
0.26994827,0.32998073,0.6034872362092342,0.1898565,0.3069476,0.42782742,0.6485611751438825,0.21338902
0.040526092,0.45826843,0.4693701581622095,0.31693077,0.18753277,0.6832441,0.5648874435112556,0.2706069
0.29898724,0.5139411,0.5785417347125041,0.15684739,0.29684448,0.3831523,0.6396951360304863,0.20250686
0.7458923,0.8436709,0.3929066635743998,0.17199886,0.327448,0.44411826,0.7235619276438072,0.22476204
0.20297143,0.70001274,0.08898182533890953,0.28439516,0.17085324,0.9875354,0.7448132255186775,0.30373862
0.20908171,0.66606474,0.7559555053573304,0.19694316,0.24339136,0.47769457,0.5342659965734003,0.24228814
0.39753097,0.30227715,0.3521059411263565,0.26298922,0.34284544,0.6330818,0.703832079616792,0.21579999
0.81229126,0.7208283,0.5776965946617957,0.26248977,0.50454247,0.56344754,0.8786579121342087,0.34400132
0.17325649,0.45982507,0.5042960302577618,0.25928915,0.21957894,0.49381912,0.5403014459698554,0.20566027
0.68221945,0.7978455,0.515402230924134,0.54605335,0.6383302,0.53057426,0.2509522149047785,0.5382243
0.42318088,0.77003604,0.4929149995749,0.1310744,0.24020544,0.29168722,0.3164695683530432,0.15052366
0.63546836,0.87687266,0.42072132524327954,0.2527852,0.28866172,0.7382036,0.9361679063832093,0.2860538
0.3727778,0.65776473,0.6529487791769268,0.27965227,0.35862714,0.6543571,0.7454361754563824,0.2807144
0.8501424,0.78900665,0.49493667969620075,0.2466514,0.4525211,0.58717465,0.8358398164160182,0.3301989
0.18376571,0.3633942,0.49932852995971183,0.28411713,0.2965719,0.73654217,0.6864747313525269,0.29832852
0.31560028,0.7370198,0.6633850398031024,0.09024784,0.15858379,0.24932675,0.3429438657056134,0.16104448
0.4350826,0.26310316,0.6099845365990723,0.19973916,0.30985034,0.49504614,0.6891362310863769,0.22563395
0.7326066,0.69179815,0.5571533334292,0.48140693,0.65729314,0.6026229,0.6268622373137762,0.48616675
0.640326,0.78440225,0.6003759360225561,0.42547554,0.5171672,0.38174123,0.01401573259842674,0.3731596
0.51566994,0.39313924,0.48744232924653974,0.24290705,0.40769106,0.5664637,0.7628193237180676,0.24546929
0.81946725,0.56772065,0.6031068361864103,0.44658178,0.67554754,0.58065957,0.708678829132117,0.47378927
0.85964364,0.7229093,0.2211258532675512,0.055145785,0.33718693,0.3029374,0.6794089020591098,0.117488764
0.7503461,0.75128496,0.5039985302399118,0.5424782,0.61071116,0.62480867,0.5390083460991654,0.5518133
0.74224555,0.4761242,0.6333504380010263,0.23836033,0.48838538,0.47305405,0.7391885260811473,0.30909455
0.36440247,0.84627044,0.12458722747523365,0.22608876,0.15130703,0.73685426,0.7147118285288171,0.20701529
0.7693703,0.7141737,0.36066352163981136,0.15054338,0.32608092,0.47048205,0.805853819414618,0.1860778
0.38220036,0.4748213,0.3251337595080256,0.35225654,0.38806474,0.8125034,0.7227928277207172,0.3402032
0.89745635,0.71359855,0.544283032656982,0.33211398,0.5693557,0.55100447,0.7937461206253879,0.40007895
0.8399005,0.6651174,0.5291762317505739,0.32167488,0.5342909,0.5361578,0.7677760232223976,0.3731833
0.6123004,0.3303628,0.3444505806670349,0.2259118,0.3915484,0.68167144,0.7680546231945377,0.26356077
0.309901,0.37990668,0.4635609078136545,0.28705412,0.3313201,0.668215,0.708042329195767,0.26692998
0.6836347,0.7825832,0.499465849967951,0.24286477,0.43266287,0.456971,0.6408693359130664,0.31045946
0.83609426,0.9015973,0.5082017304921038,0.78112614,0.8387226,0.5949325,0.23688404631159535,0.765561
0.38499597,0.59939826,0.4069854244191255,0.34490046,0.3769815,0.74690384,0.693243080675692,0.33030355
0.099616095,0.5707453,0.3246159194769552,0.29386878,0.20445907,0.7687182,0.6281802071819792,0.24679622
0.8355766,0.7288866,0.3559392013563521,0.19138293,0.37956434,0.47340953,0.7813978618602138,0.24623288
0.72658086,0.8350426,0.5765236345914181,0.5812301,0.68102515,0.5725151,0.3836229616377038,0.572959
0.40221882,0.28132015,0.4075103944506237,0.22224319,0.335878,0.5655846,0.6371297762870223,0.22496095
0.21357737,0.4501664,0.5837109350226561,0.16005883,0.34365284,0.3804946,0.5298754470124554,0.20871386
0.45606434,0.20380716,0.565330533919832,0.09619312,0.16865355,0.28260309,0.26359913364008664,0.10518538
0.16665173,0.65334964,0.25552238533134314,0.28375328,0.17865899,0.8547874,0.6934883306511669,0.28745142
0.6959425,0.8735954,0.3571705214302313,0.13453563,0.2932864,0.4165306,0.6704229629577036,0.19393207
0.46475887,0.5688132,0.48789849927390994,0.07827202,0.20822142,0.184706,0.46286965371303457,0.14804786
0.25799495,0.29765558,0.9661452579687155,0.16179214,0.03147708,0.28262615,0.5084533191546681,0.25861168
0.79015017,0.75280815,0.48788740927324453,0.40206176,0.5753104,0.5081289,0.511122948887705,0.4457079
0.2127259,0.8339017,0.31974311918458714,0.24700883,0.15975803,0.7374538,0.6785089321491068,0.23385479
0.8081673,0.8718329,0.44837018690221125,0.2736253,0.43800104,0.49735594,0.6979062302093769,0.3340241
0.585315,0.4598195,0.6217618973057139,0.17347263,0.43054718,0.48675,0.8346480165351983,0.25323066
0.701572,0.36908716,0.5687816341268981,0.2933529,0.4555828,0.4979412,0.6936379306362068,0.31780255
0.55381685,0.30512434,0.4815649088938945,0.19129333,0.42186356,0.47213364,0.7126119287388071,0.22829822
0.3658527,0.8193724,0.4470114268206856,0.08441587,0.17528567,0.2736302,0.3710080628991937,0.12179181
0.68421304,0.4391864,0.5085813705148823,0.3995775,0.5798011,0.67279106,0.7706019229398077,0.41952842
0.43160778,0.3730745,0.5213469312808159,0.31342724,0.39624324,0.6574108,0.6947573305242669,0.3186209
0.11970868,0.4179782,0.509575400574524,0.32545474,0.24373944,0.6883925,0.6490666350933364,0.27633354
0.10012747,0.62638795,0.28439508706370525,0.29498845,0.17527461,0.8647543,0.6503654649634534,0.2805331
0.6788302,0.78829575,0.32379241942754516,0.6198618,0.6194436,0.57660896,0.3105373689462631,0.63977206
0.77556676,0.7281775,0.3973912238434734,0.10556363,0.33357716,0.28065392,0.4831366516863348,0.14957853
0.15192485,0.8046199,0.5898512953910777,0.16951299,0.084996015,0.41625583,0.42191435780856423,0.2145309
0.4502573,0.647385,0.53687283221237,0.3492415,0.5244489,0.51165056,0.39870884012911595,0.3286245
0.40621787,0.85627455,0.29634307778058466,0.111185595,0.048768267,0.3464114,0.5161626983837301,0.13322143
0.56015766,0.17756751,0.588380965302858,0.15751134,0.30669793,0.22358827,0.614768638523136,0.20979047
0.4165755,0.8916596,0.2978424178705451,0.2506729,0.21833092,0.6982089,0.7043326995667301,0.2515012
0.35036427,0.2755319,0.5435180326110819,0.13667883,0.2988503,0.35502714,0.603709439629056,0.17585357
0.16911122,0.76744163,0.8904566134273968,0.19760044,0.08733389,0.4597885,0.4445032055496794,0.2755351
0.6627606,0.21417616,0.5030040301802419,0.20244199,0.34655088,0.5662851,0.7559685544031446,0.20440519
0.6972111,0.8866291,0.3829851929791116,0.06632131,0.2694761,0.33514097,0.6571173042882695,0.1699388
0.2506513,0.26744005,0.40708964442537865,0.24844418,0.24237758,0.62703466,0.606159979384002,0.22913925
0.6842337,0.52806246,0.6200744372044663,0.3382956,0.56486416,0.53582615,0.704463889553611,0.37881848
0.28761587,0.32042372,0.34456964067417845,0.2660733,0.29711336,0.73873025,0.6808564019143598,0.2567802
0.6724449,0.35975784,0.5263494015809641,0.26262933,0.45182854,0.6098123,0.8295071170492883,0.26867762
0.46238494,0.45940474,0.54111633246698,0.33015424,0.44293088,0.6768455,0.7788113721188626,0.3163614
0.21827015,0.8014633,0.6026142361568542,0.13372998,0.1336678,0.37496418,0.43662025633797436,0.19821803
0.25581884,0.45862275,0.5912356754741405,0.23405112,0.18224235,0.38437665,0.44964415503558447,0.25105396
0.69460493,0.6300469,0.6784527707071663,0.2634252,0.29833618,0.30281198,0.020942879905712006,0.15786666
0.72806114,0.5668221,0.5844199350651961,0.53015035,0.6307574,0.7672762,0.7987012701298729,0.5247541
0.8811846,0.8373226,0.5656392939383577,0.7878338,0.79358244,0.7190845,0.5434863056513694,0.76413697
0.2777925,0.81073445,0.5728024343681462,0.10116205,0.19010714,0.2602812,0.23515029648497032,0.16733754
0.5265785,0.7576122,0.2151852429111146,0.48667037,0.4260282,0.8288135,0.4940372805962719,0.5455313
0.8801524,0.8797703,0.6107791366467482,0.66160065,0.80215347,0.6416005,0.45451773454822647,0.6742306
0.80630416,0.7185944,0.5131298607877917,0.5144793,0.63202,0.6435385,0.6747822325217766,0.5323978
0.5424922,0.8258233,0.4790364287421857,0.31060877,0.37686312,0.6891073,0.7220353277964672,0.36781895
0.7413304,0.80868936,0.38779884326793057,0.64160365,0.66746885,0.633009,0.39981921001807896,0.67192125
0.7504911,0.56404096,0.2598186555891193,0.16553512,0.34063154,0.58216995,0.8267441773255823,0.17171332
0.48787183,0.4895997,0.5560737033644222,0.3835892,0.49498832,0.7260397,0.7641452235854777,0.37142402
0.24373342,0.92558223,0.6307378378442703,0.19036946,0.15960349,0.6085889,0.601164739883526,0.27401578
0.7380303,0.71777606,0.3962390937743457,0.23457,0.43278334,0.32783246,0.50541669945833,0.2763369
0.5813016,0.69879323,0.6006098760365925,0.26442647,0.44703203,0.50440353,0.6983523901647609,0.29515025
0.5362567,0.65945244,0.522694681361681,0.086781934,0.26025742,0.2150235,0.3256271174372882,0.10361225
0.7554952,0.3582682,0.55865383351923,0.17089802,0.46483558,0.49613523,0.9132571086742891,0.22218074
0.5218961,0.23155329,0.5439176926350615,0.16261938,0.28685433,0.3297872,0.5443256455674355,0.16049685
0.32300538,0.35672337,0.546728432803706,0.20500693,0.40524206,0.45904875,0.6856043814395618,0.2134302
0.6764785,0.67104053,0.425152265509136,0.10619922,0.2973029,0.27002352,0.4495559550444045,0.13234942
0.71454966,0.480212,0.666448099986886,0.36109352,0.5063933,0.6410501,0.8453308154669184,0.37462047
0.81039286,0.808426,0.6239216674353001,0.4111191,0.5486436,0.63372594,0.7410362258963773,0.4399747
0.67694867,0.5279446,0.19502379170142753,0.20744874,0.34114715,0.6875376,0.8410982858901713,0.20759274
0.41945988,0.26934868,0.5101195906071755,0.24427506,0.29592347,0.59162444,0.6791827320817267,0.24664807
0.8745035,0.5346695,0.33387572003254323,0.046616934,0.37363523,0.26967818,0.7130809286919071,0.10928195
0.7620066,0.32500654,0.4286218557173113,0.20805039,0.4431884,0.5204357,0.8268451173154882,0.21398965
0.19138205,0.42970455,0.6202405372144322,0.19701031,0.29996544,0.4314711,0.5831276816872318,0.18949074
0.16482404,0.66877425,0.542986182579171,0.34500152,0.24801618,0.86254156,0.6977199302280069,0.30945176
0.41502154,0.76272124,0.393306783598407,0.19552153,0.2989538,0.3119752,0.2862530113746989,0.23284715
0.7531529,0.69905996,0.531908181914491,0.53915983,0.6850828,0.65863436,0.5720970427902957,0.5625918
0.16945055,0.64790535,0.6098129365887762,0.21541685,0.2157274,0.47873133,0.49546565045343494,0.20923047
0.5809016,0.32830408,0.5810759348645561,0.174469,0.35189414,0.42840523,0.6837270816272918,0.20751004
0.6607381,0.38620436,0.541370532482232,0.29084742,0.439125,0.70478946,0.8682023131797687,0.3234518
0.55485356,0.58408576,0.547244882834693,0.24248424,0.39227402,0.6112428,0.8681790531820945,0.2629002
0.52943164,0.66034794,0.546061782763707,0.16126125,0.3103818,0.35643512,0.4616061538393846,0.1930526
0.27450803,0.8105514,0.7310365438621926,0.14987458,0.18620113,0.45650268,0.44913388508661145,0.22763272
0.5954541,0.63486385,0.5268017916081075,0.04591188,0.18403226,0.0841462,0.08333633166636682,0.05769793
0.15681915,0.35104433,0.6876765412605925,0.2301043,0.23194091,0.5269025,0.6056718394328161,0.25183678
0.6101321,0.656301,0.5211951312717079,0.32311887,0.4259317,0.7079836,0.8750859124914088,0.34359482
0.31732193,0.47167313,0.14299594857975692,0.2552613,0.2503295,0.8720064,0.69832050016795,0.27202553
0.67624956,0.3684044,0.4917906295074378,0.26050746,0.45813185,0.62706435,0.8249621175037882,0.30475476
0.1410003,0.42965496,0.37628142257688535,0.29285327,0.25209078,0.7875732,0.6968707903129209,0.27568117
0.5230185,0.80519587,0.45322426719345604,0.047635898,0.19654186,0.21194968,0.42487598751240124,0.10933472
0.67703116,0.17636016,0.4975250098515006,0.12123927,0.32810062,0.28953636,0.5309705769029422,0.10733553
0.8006085,0.7891658,0.4553992973239579,0.34700364,0.48035747,0.5969299,0.6917937308206269,0.40559602
0.2290516,0.92095166,0.6388939383336363,0.13757452,0.054189414,0.5736585,0.5855260414473958,0.26083183
0.53336334,0.8235519,0.6131691367901483,0.36760858,0.53314847,0.4767596,0.3515633648436635,0.39536703
0.8033161,0.09027445,0.5160978309658699,0.12944353,0.35712764,0.33698118,0.6529481347051864,0.119852506
0.61969405,0.78452545,0.486372799182368,0.37463242,0.45968845,0.56947327,0.5523441447655855,0.3800925
0.49110597,0.5380449,0.5944844856690692,0.3712309,0.49300188,0.6791596,0.7395039260496074,0.3670398
0.6089142,0.720549,0.36068672164120336,0.25836518,0.34594014,0.6563565,0.7715892628410737,0.27829677
0.7510486,0.3245296,0.42964997577899855,0.1590411,0.42859948,0.4509198,0.8027282697271729,0.17599566
0.6080997,0.17789553,0.42249789534987375,0.16990417,0.36392486,0.4228558,0.6500137349986265,0.15330017
0.8899107,0.53675973,0.48434838906090333,0.08163443,0.43163663,0.2886955,0.692709530729047,0.14530739
0.009769991,0.49569076,0.452626967157618,0.32810766,0.17734197,0.8243423,0.6282269971773002,0.32249063
0.2475546,0.77379733,0.28932897735973867,0.25560498,0.15914986,0.7102831,0.6882213311778668,0.23164411
0.558726,0.67363524,0.2887707873262473,0.25827497,0.31891257,0.7445012,0.8510349748965024,0.27204806
0.6682546,0.82883555,0.38750602325036143,0.24708197,0.36114028,0.41980267,0.46928121307187864,0.24515215
0.22202718,0.8746415,0.2490160049409603,0.32638314,0.16019496,0.96548647,0.8237832576216741,0.3188113
0.5839453,0.17645076,0.57607483456449,0.1468967,0.3172748,0.34844756,0.6741549925845007,0.1609465
0.52940416,0.4136783,0.5207127612427657,0.3568279,0.45753396,0.7217897,0.7694947230505277,0.35658386
0.65194106,0.8447876,0.33595478015728686,0.15502995,0.2466245,0.5153987,0.7551338244866175,0.1923871
0.5455202,0.7708225,0.568553234113194,0.26168448,0.39110318,0.60775733,0.806637389336261,0.30247357
0.4278618,0.6726604,0.5321222819273369,0.26135522,0.34875935,0.23768434,0.0,0.23060574
0.35588253,0.8650436,0.42135139528108373,0.27636874,0.2511986,0.70741075,0.7354067264593274,0.26750633
0.7414224,0.7716733,0.4128452247707135,0.4578414,0.5387875,0.61605,0.5888211411178859,0.46069607
0.73467135,0.87792933,0.5040695302441718,0.66117865,0.752633,0.50679755,0.10893932410606758,0.6712707
0.34792596,0.4494772,0.5670597940235876,0.14452133,0.34456244,0.37646627,0.5456587454341254,0.21413898
0.16321698,0.5270456,0.7106696826401809,0.2873128,0.25370213,0.58291745,0.6515299348470065,0.2685431
0.37903643,0.43429145,0.3063150483789029,0.24571605,0.30529612,0.63799644,0.7111467588853241,0.20471886
0.62442,0.6729385,0.5631085937865157,0.4105127,0.4523306,0.83368534,0.8424994657500533,0.4164334
0.26562208,0.8719246,0.40710042442602545,0.21312696,0.18803637,0.64073336,0.6669999333000066,0.2474949
0.4353435,0.8530755,0.5046159302769558,0.228919,0.31092483,0.48518217,0.5984247401575259,0.25084004
0.26789898,0.29432625,0.15508473930508437,0.19941285,0.22399437,0.6474483,0.48863680113631985,0.21961395
0.90298325,0.87907463,0.5736090344165421,0.75713396,0.79449856,0.679439,0.45830645416935456,0.76869005
0.6267148,0.53574777,0.6221884373313062,0.14427726,0.38718542,0.4205296,0.5762800423719957,0.24102028
0.7948588,0.72347105,0.4159069649544179,0.11095618,0.3547347,0.36502576,0.710568058943194,0.17488578
0.58295864,0.11857791,0.546296032777762,0.14260668,0.20831314,0.30976987,0.5766044423395557,0.15216959
0.38418263,0.66848344,0.6628967397738044,0.2513428,0.36185387,0.510415,0.5168469483153051,0.2752683
0.6267234,0.7190966,0.6723713103422786,0.36153892,0.46925956,0.67467654,0.7712959228704076,0.3649817
0.2019314,0.7581522,0.3973775438426526,0.25852314,0.17230667,0.6707271,0.6310242368975763,0.2345756
0.6406572,0.71085835,0.5379536322772179,0.28162897,0.3676601,0.35807264,0.2422595757740424,0.2372744
0.5612596,0.69274914,0.635400098124006,0.3909952,0.477741,0.704461,0.7573363242663675,0.40167508
0.31541392,0.21880099,0.4450057267003436,0.16801359,0.26080316,0.37834924,0.5317980468201954,0.16780108
0.48271567,0.5480228,0.3512733810764029,0.34969446,0.41432765,0.75487757,0.6847304315269568,0.350046
0.89078814,0.77743715,0.5597471935848316,0.49012434,0.6785159,0.58094364,0.6732720326727968,0.56588084
0.57288915,0.5293445,0.5791404347484261,0.06873244,0.31174487,0.24275474,0.47117038288296165,0.14111035
0.8836377,0.8372447,0.5196901911814115,0.68436533,0.73309326,0.6024147,0.43645645635435437,0.70031905
0.60991037,0.2880304,0.48925926935555614,0.12458156,0.33836487,0.30259696,0.5524386847561316,0.12696987
0.4437949,0.75816655,0.3309551398573084,0.35763654,0.31663585,0.85634834,0.806686119331388,0.35796714
0.8392721,0.84100926,0.5118996307139778,0.6097223,0.64647543,0.62273556,0.4831760516823948,0.6253743
0.5110194,0.6841325,0.3215041992902519,0.2815712,0.38037062,0.2719788,0.16282585371741462,0.28084382
0.2091614,0.588977,0.5322402319344139,0.22689341,0.22583821,0.48424256,0.5631527936847206,0.21619917
0.32213354,0.22490853,0.6359812981588779,0.15863189,0.17374748,0.26045653,0.4954062804593719,0.20040932
0.47395784,0.8227307,0.5155518309331099,0.0927099,0.25971842,0.31981868,0.5421947457805254,0.17015202
0.8642628,0.743705,0.538725582323535,0.2125583,0.42607445,0.5522815,0.9245372675462732,0.28439924
0.26554772,0.35723275,0.8695376521722592,0.23743567,0.16193706,0.39869052,0.596373380362662,0.26837978
0.2781998,0.8289856,0.6191189371471363,0.07715692,0.16190206,0.31191635,0.27578244242175576,0.15762109
0.4442835,0.68201303,0.4903551594213095,0.37706262,0.44106892,0.7019725,0.6472627352737265,0.36825103
0.3240493,0.7802458,0.6220711373242682,0.13689555,0.22206907,0.2937042,0.26707020329297965,0.16413149
0.15008315,0.6048688,0.885582083134925,0.04003138,0.08449149,0.124971755,0.28828767117123283,0.20251676
0.5522739,0.8758815,0.09528063571683815,0.17267187,0.16449466,0.6142227,0.6676602332339766,0.20037849
0.55024403,0.73964715,0.39832880389972825,0.25925228,0.34617555,0.70428705,0.8634257136574286,0.27513292
0.18099912,0.68870276,0.5310730618643836,0.22032286,0.17722338,0.51818234,0.5270389972961002,0.21883664
0.85631025,0.6740884,0.45214912712894767,0.15758649,0.37194443,0.5961565,1.0,0.2221473
0.31851745,0.8241613,0.5975033358502001,0.11708222,0.2149648,0.32654327,0.41762341823765814,0.17108686
0.5336163,0.87600994,0.3554450813267049,0.26936716,0.26952782,0.72487175,0.8397109160289083,0.2801312
0.6531201,0.66298765,0.5903366354201981,0.4618277,0.6984586,0.56526554,0.5175064882493511,0.46592215
0.66989976,0.83738136,0.43717208623032516,0.50963986,0.4830703,0.8170355,0.6992461000753899,0.5235294
0.559757,0.74776113,0.3023451181407071,0.31856537,0.39970905,0.36317647,0.2711624228837577,0.33408192
0.5289959,0.7101351,0.6310459778627587,0.43631095,0.5530191,0.58372027,0.34732642526735746,0.42642775
0.4084948,0.35854483,0.6056347363380842,0.18378788,0.3165186,0.44013208,0.5459523454047654,0.189141
0.5308548,0.59086907,0.5256390315383419,0.42901647,0.52495295,0.6936471,0.6693239330676066,0.40416247
0.57817584,0.8684421,0.6746332404779944,0.21977448,0.3060649,0.61603093,0.904901949509805,0.28145686
0.395553,0.864176,0.4900136294008178,0.22227472,0.28056717,0.5370057,0.5859707414029258,0.2607544
0.99540037,0.9119047,0.6582504394950264,0.86501926,1.0,0.75761455,0.511536008846399,0.8509817
0.81924117,0.8457065,0.5215079312904759,0.60770017,0.74056506,0.58048725,0.41427505857249414,0.64518374
0.8942705,0.64809453,0.5515441630926499,0.2145373,0.45468384,0.55748755,0.9624374737562525,0.2851223
0.5330402,0.16979998,0.6027924761675486,0.11015572,0.16963652,0.27185577,0.3615322338467766,0.092759594
0.43672705,0.51552165,0.5701637042098223,0.36959118,0.4307328,0.7876303,0.7972842202715779,0.34807727
0.66747725,0.65049225,0.3487842009270521,0.28400183,0.43242723,0.64373493,0.7339900566009943,0.31231612
0.5136744,0.8756556,0.2547809152868549,0.13802865,0.16021067,0.4955675,0.6195341880465811,0.17942786
0.2267174,0.74679965,0.5838961950337718,0.13107419,0.103310645,0.43085653,0.4074366892563311,0.23682348
0.41734573,0.44286162,0.36975365218521916,0.24322523,0.37351578,0.6230887,0.7388837761116224,0.22798999
0.7190556,0.84845537,0.5869320952159257,0.59970117,0.7095533,0.5769003,0.2404153559584644,0.5763092
0.70878476,0.50199354,0.49560549973633,0.17638193,0.4105757,0.51469225,0.8681255131874487,0.21837881
0.22472322,0.2836545,0.4346212960772778,0.22584063,0.268207,0.56479955,0.5842940415705958,0.2152092
0.46963888,0.8770529,0.22667767360066043,0.122125864,0.09490638,0.41367424,0.5473188852681115,0.1416343
0.6952855,0.37352264,0.5822037349322241,0.21655229,0.45501906,0.506829,0.7905709509429049,0.2626613
0.6553425,0.6994299,0.5408721924523316,0.54910964,0.58604246,0.76226044,0.6226288077371191,0.5258514
