TeamExp,ManagerExp,YearEnd,Transactions,Entities,PointsAdjust,Envergure,Language,Generated_Var_1,Generated_Var_2,Effort
0.68472093,0.28713555722813344,0.6096344,0.5084715,0.3267774196066452,0.4056775543406533,0.57265604,0.66363597,0.3809928,0.30335978,0.37770444
0.7271828,0.7102505426150326,0.5631631,0.6209731,0.40168472410108347,0.5014893300893598,0.629796,0.69076383,0.60502285,0.18077387,0.5304955
0.8583401,0.799708747982525,0.33130652,0.30382097,0.2196591931795516,0.2596803755808225,0.18593918,0.83031976,0.65993583,0.33291316,0.016504396
0.47542065,0.7691619461497168,0.4169653,0.32077044,0.17281909036914544,0.2506719350403161,0.41646543,0.7928866,0.5744652,0.18273288,0.077489465
0.5953854,0.6448340786900447,0.8071251,0.5575024,0.4567894574073675,0.48539036912342215,0.5082905,0.7153663,0.68892443,0.102933794,0.41935974
0.39603794,0.7497085449825127,0.64500284,0.34847772,0.24802641488158492,0.267660116059607,0.22014782,0.65306795,0.5942899,0.1124423,0.107106805
0.1296361,0.27307499638449984,0.7552838,0.45959577,0.3402740904164454,0.3884147233048834,0.13029383,0.7608846,0.65332794,0.5064704,0.13054743
0.22902553,0.7732513463950808,0.5956277,0.36102486,0.23359386401563184,0.2787020367221222,0.3060156,0.6278474,0.555604,0.10856217,0.15033807
0.5394144,0.6818454409107265,0.82072896,0.46964574,0.37770127266207637,0.396963083817785,0.4526431,0.76110154,0.67936033,0.100612804,0.30067554
0.76843584,0.6902652414159145,0.6953264,0.5573674,0.4617854077071245,0.5065284303917058,0.34859177,0.6111853,0.68712133,0.18927468,0.3993716
0.7974664,0.17148029028881742,0.54490805,0.38173503,0.2444678846680731,0.28031535681892145,0.44903305,0.57340497,0.21509269,0.3251801,0.2135929
0.300035,0.7220418433225105,0.65272534,0.29003394,0.2685481461128888,0.2550847153050829,0.22062641,0.5615327,0.54329425,0.11845316,0.10780455
0.2260774,0.16851073011064382,0.68903404,0.4468543,0.2819510569170634,0.3787595227255714,0.15283109,0.7366604,0.6022345,0.7351341,0.08964138
0.71371305,0.42709394562563674,0.79115605,0.57263076,0.3867200232032014,0.47072445824346754,0.5063222,0.667266,0.49216783,0.13630596,0.4101986
0.27276403,0.4372392862343572,0.7817076,0.4150852,0.35224952113497127,0.3680491220829474,0.39354584,0.72731894,0.56085944,0.09989089,0.2446378
0.28316486,0.44908004694480286,0.8859162,0.37659168,0.34711518082691084,0.32348178940890737,0.27228707,0.7123003,0.5658249,0.08536312,0.17240573
0.5537275,0.39629384377763066,0.56625444,0.5003047,0.34644957078697425,0.42789527567371655,0.6501099,0.8346937,0.5539789,0.389791,0.39423016
0.5690209,0.36559902193594135,0.5084625,0.41899428,0.30175106810506414,0.37079289224757356,0.5586345,0.77226794,0.49568957,0.3259207,0.27428132
0.5033191,0.36207809172468547,0.44817418,0.44245133,0.31217418873045133,0.3950996637059798,0.5817847,0.856185,0.5950166,0.4678777,0.25846785
0.11481775,0.6405668384340103,0.67706877,0.28445646,0.4075196644511799,0.3026586981595219,0.22532897,0.3775955,0.43885803,0.07018462,0.13684765
0.2773735,0.27048601622916096,0.84047586,0.42611232,0.29025931741555905,0.33760836025650165,0.31749004,0.8105754,0.5860296,0.31894258,0.16477855
0.76287884,0.7276955136617309,0.22751263,0.26910895,0.168230950093857,0.2513647150818829,0.24189197,0.8094767,0.57685906,0.36034074,0.018616233
0.79487425,0.36449184186951056,0.34572858,0.23869833,0.2577299654637979,0.27691639661498385,0.39386624,0.7270893,0.39570782,0.35454026,0.09666756
0.27009657,0.7049397022963821,0.63401365,0.31150046,0.2543806552628393,0.265647115938827,0.30863684,0.66383153,0.55383366,0.09826164,0.117144346
0.79087645,0.5719412343164741,0.636259,0.44744477,0.3639989218399353,0.3919393635163618,0.49037772,0.71655774,0.5524763,0.16316183,0.30083552
0.085143715,0.22182773330966402,0.8695571,0.32307428,0.24355737461344248,0.20742617244557035,0.06858682,0.6773676,0.43824673,0.40031764,0.0699542
0.5360822,0.37910232274613936,0.7453961,0.45891392,0.3514677810880669,0.4024551241473075,0.52826273,0.85183716,0.6112334,0.27991775,0.2851956
0.78125405,0.6067716364062982,0.5141753,0.36118594,0.3310874898652494,0.3336653600199216,0.3442453,0.6576028,0.5331695,0.1827953,0.16777332
0.32229894,0.5270263916215835,0.41480178,0.32217452,0.19770076186204572,0.2483774149026449,0.2398446,0.68920326,0.4951306,0.25857982,0.039065685
0.50161093,0.09141372548482353,0.7319822,0.36291933,0.22939033376342005,0.272762916365775,0.24114521,0.6517099,0.36114094,0.46700472,0.1051244
0.10870811,0.3732635223958114,0.7356152,0.3915553,0.2904129774247787,0.29484981769098906,0.12669712,0.6213561,0.45942044,0.21067321,0.08675687
0.79145575,0.14785352887121173,0.6164406,0.3915484,0.2550992853059571,0.28854925731295544,0.46174914,0.6638944,0.27460167,0.3607688,0.18914947
0.4632243,0.5934477356068641,0.8276786,0.35040364,0.490289299417358,0.3884926233095574,0.28280526,0.56867045,0.60111004,0.07296798,0.25941142
0.45648783,0.6616724397003465,0.5532321,0.3341908,0.25583355535001334,0.28436614706196883,0.30771592,0.76147276,0.60099816,0.18549134,0.10119277
0.76602304,0.6653606099216367,0.9310452,0.534943,0.47540175852410554,0.485554399133264,0.41744998,0.7496952,0.72506034,0.07497524,0.39448872
0.30538124,0.16145950968757058,0.7879171,0.38625723,0.24148614448916866,0.2830635769838146,0.24394633,0.6988487,0.45225608,0.41655818,0.102167085
0.8668852,0.6208309872498593,0.6697864,0.4839265,0.4686746581204795,0.4647313678838821,0.35313073,0.6168009,0.62762743,0.18258925,0.3203885
0.8667555,0.7376766442605986,0.5247187,0.4087717,0.3376478802588728,0.34414827064889625,0.29712355,0.70947313,0.61086434,0.22867733,0.21402384
0.8751377,0.6823159409389564,0.46065694,0.3141039,0.33626314017578846,0.31310595878635755,0.2358105,0.687471,0.57886225,0.2548213,0.11565706
0.7273475,0.545980432758826,0.84274304,0.45941904,0.3724453923467235,0.3908820434529226,0.3588425,0.8266041,0.6613317,0.15135834,0.22250818
0.48274672,0.7819639869178393,0.40032667,0.51567996,0.1869033412142005,0.3632326217939573,0.39445546,0.64481026,0.6087,0.31293458,0.25598213
0.4797756,0.7687613861256831,0.6416074,0.38085645,0.2587828155269689,0.31470815888248954,0.36403412,0.73488,0.6440934,0.119047076,0.16603957
0.7915812,0.721819683309181,0.6219518,0.48094338,0.40599578435974704,0.4216988053019283,0.2749013,0.61469823,0.6593007,0.2437863,0.2600335
0.63393205,0.279310216758613,0.64384294,0.34025693,0.28740476724428604,0.31943826916629614,0.31747293,0.7136235,0.44643623,0.21179315,0.13021523
0.5840542,0.10293114617586878,0.7025866,0.3860504,0.170982550258953,0.21282067276924035,0.3017368,0.56039345,0.19613847,0.31279603,0.11047812
0.6000574,0.10077392204643533,0.68630093,0.3615501,0.20110060206603614,0.20306588218395294,0.3277676,0.56595147,0.20322096,0.33508205,0.12671298
0.44012433,0.4197770651866239,0.68355966,0.10324447,0.4656264779375887,0.20489455229367312,0.10718238,0.384196,0.25028458,0.17176344,0.10302162
0.29403067,0.7778701066722065,0.50894403,0.34538525,0.15664713939882838,0.23115711386942683,0.32217744,0.64920145,0.54687274,0.13453436,0.11288546
0.65241,0.8569109914146595,0.5515889,0.4068229,0.2649624758977486,0.3051485183089111,0.42518413,0.75941044,0.6561554,0.19057071,0.19830385
0.27787164,0.5942409356544561,0.8070034,0.3629037,0.42118872527132356,0.3606476716388603,0.35630977,0.6451003,0.58554935,0.045161877,0.25500798
0.760086,0.708256582495395,0.6851835,0.513975,0.4749742984984579,0.49061738943704336,0.33271515,0.6152117,0.70811176,0.1950469,0.35663402
0.5023585,0.0321130399267824,0.77324504,0.36512637,0.14141326848479613,0.18565893113953588,0.18404362,0.55148786,0.1865361,0.47769362,0.04989263
0.11521542,0.6835843710150622,0.76141316,0.2315487,0.5000514300030858,0.29663713779822826,0.17230275,0.3830184,0.4857635,0.13098727,0.16007502
0.3574573,0.5011394300683658,0.71108043,0.39712894,0.29948295796897745,0.34363790061827404,0.3601157,0.7598236,0.5946238,0.15533707,0.16483925
0.50168705,0.3094134485648069,0.77441555,0.3422692,0.2729722763783366,0.2659361859561712,0.22187097,0.6722484,0.4141679,0.11158168,0.098672986
0.50790817,0.8185478891128734,0.45737088,0.34580466,0.16605256996315418,0.24301950458117028,0.339182,0.77205235,0.6025273,0.2015385,0.06293355
0.7190692,0.34578532074711926,0.27486414,0.23592807,0.2612219956733198,0.28198216691893,0.42697394,0.7917654,0.4194355,0.4480194,0.13104458
0.62362045,0.817352649041159,0.53571683,0.35907924,0.23084611385076684,0.2949760176985611,0.4120058,0.8047714,0.6475873,0.15493071,0.15390372
0.6972282,0.16790880007452802,0.67356634,0.4032127,0.23516241410974484,0.269196116151767,0.4043401,0.63467604,0.2745326,0.2903215,0.19031613
0.5383737,0.02293408137604488,0.7083442,0.3529926,0.13243632794617968,0.17187467031248024,0.18446961,0.53866255,0.15505326,0.59946775,0.022118349
0.17563906,0.4179133450748007,0.7404079,0.39552322,0.2992158379529503,0.339289450357367,0.29535666,0.74764156,0.5624263,0.17559022,0.14490417
0.86191756,0.6730576403834585,0.6606771,0.40897426,0.44410092664605566,0.41707399502443976,0.23088075,0.6120695,0.62259454,0.19877431,0.23107834
0.26000336,0.4093979545638773,0.49824023,0.49641868,0.30455311827318715,0.43653630619217837,0.5002025,0.8955971,0.67265826,0.48199046,0.23767583
0.10441369,0.3535853512151211,0.8511707,0.3516004,0.30011321800679314,0.28233836694030207,0.16248482,0.70097035,0.5212644,0.23273838,0.12149073
0.886336,0.562641533758492,0.70025706,0.60867727,0.4975362098521726,0.544156632649398,0.4945293,0.59419847,0.56348777,0.18718393,0.48334196
0.58001935,0.5093096805585808,0.6803204,0.43178025,0.34282942056976523,0.3803153528189212,0.46240312,0.752666,0.59344256,0.16461344,0.259372
0.31421936,0.6593636095618166,0.79723245,0.16995908,0.544892282693537,0.3334518200071092,0.18204413,0.3839483,0.54219204,0.19357261,0.14114453
0.82941216,0.7712401462744087,0.35957563,0.32662943,0.20898857253931435,0.2711805862708352,0.14938009,0.73478574,0.62115425,0.30826443,0.021363813
0.15436853,0.3496300809778049,0.7259627,0.35099664,0.32457406947444417,0.3240273794416428,0.24789025,0.6985966,0.5636163,0.24008733,0.1500828
0.018426016,0.49463692967821576,0.83014953,0.20154305,0.4417721565063294,0.2771381566282894,0.08067671,0.45431063,0.45363396,0.2103543,0.13989358
0.5194579,0.3414275204856512,0.8312259,0.32780415,0.2865413571924814,0.2458616347516981,0.18344326,0.6440565,0.3930696,0.05251843,0.12123895
0.8576498,0.6459498387569904,0.79982376,0.5451404,0.4832073289924398,0.48729682923780976,0.4196821,0.69009554,0.6765798,0.12064053,0.36773068
0.76550335,0.17837496070249764,0.53346205,0.41385323,0.23923425435405526,0.2748010364880622,0.5155104,0.6109147,0.20391881,0.41841555,0.24685512
0.6674666,0.5312999818779989,0.5384191,0.28752798,0.2747861864871712,0.26579515594770936,0.17684527,0.6573937,0.48537797,0.1580887,0.04642379
0.6210929,0.6771237106274226,0.5863975,0.4036108,0.28492541709552505,0.33879038032742287,0.43746188,0.75178826,0.6027909,0.15528129,0.21102561
0.21330665,0.20719994243199655,0.7889263,0.38713807,0.2822692869361572,0.34022628041357683,0.24183343,0.76338094,0.56406915,0.4305669,0.102888376
0.8479856,0.5730032643801959,0.8473044,0.5802047,0.5096588305795298,0.5290204317412258,0.4356912,0.65924215,0.6363665,0.13664329,0.43367884
0.5480158,0.6014407060864424,0.63764584,0.35323912,0.26031477561888655,0.28353551701213103,0.22896436,0.7494389,0.5642289,0.12644665,0.06791845
0.23704904,0.5980250358815022,0.91568017,0.27002484,0.41525408491524507,0.30552781833166914,0.2771544,0.68356496,0.61443555,0.03029668,0.20188709
0.7324311,0.2275598436535906,0.62063825,0.45689118,0.26894541613672496,0.3154388189263292,0.48953748,0.60958266,0.2538029,0.24927539,0.28674594
0.537844,0.8638406918304415,0.5367313,0.3837918,0.22425486345529183,0.2883861873031712,0.42919645,0.7704682,0.653778,0.16073027,0.19569865
0.41791916,0.2677609760656586,0.6227091,0.41401404,0.35193618111617087,0.4073839244430355,0.42448205,0.8808971,0.66637206,0.50740767,0.19533247
0.6565944,0.6333351380001083,0.5981111,0.5773064,0.4655092679305561,0.541646732498804,0.30995697,0.51245886,0.65979993,0.29384857,0.38330624
0.59119695,0.6505031990301919,0.5134718,0.29711384,0.26240911574454695,0.27843238670594317,0.35538504,0.7735651,0.5976933,0.24205291,0.09595293
0.84237486,0.7054047423242845,0.8341791,0.5717926,0.6828194409691665,0.6822035409322125,0.47015586,0.6080639,0.77625483,0.1809129,0.54526794
0.5692237,0.7900646474038788,0.39782447,0.33882254,0.16214025972841561,0.2469764148185849,0.26607937,0.7571703,0.60532385,0.25153694,0.040321898
0.58320206,0.7971042878262573,0.76612777,0.52847606,0.3970462938227776,0.4549267272956037,0.4681927,0.701806,0.71906304,0.09575188,0.37227067
0.20624864,0.12147450728847044,0.85895413,0.11620656,0.18209183092550985,0.0,0.05287599,0.59401864,0.042100184,0.41590643,0.0028247982
0.16170628,0.7042023922521435,0.68099254,0.33530176,0.36889329213359756,0.3180596390835783,0.2651499,0.46344167,0.4967935,0.055830333,0.16550568
0.3224386,0.3835830630149838,0.4299,0.5035408,0.2969654678179281,0.4392456063547364,0.53739065,0.8822886,0.636318,0.54513764,0.26780808
0.3730359,0.10351977621118658,0.6621953,0.40942305,0.25964416557864994,0.3359433201565992,0.15190348,0.6487043,0.47584158,0.7587354,0.077952534
0.66211754,0.7917871475072289,0.46766764,0.35180694,0.26466859588011576,0.28054378683262726,0.31901824,0.6910111,0.6076455,0.19402623,0.14320046
0.67910206,0.6549922392995344,0.58260006,0.7256489,0.4379522462771348,0.5992575059554504,0.8559739,0.76175684,0.60852677,0.26038456,0.72175556
0.5630109,0.5244245314654719,0.8652244,0.5138885,0.45344170720650245,0.47357177841430675,0.49934596,0.7373244,0.62678266,0.090501636,0.3925871
0.15064374,0.23580463414827804,0.8837154,0.3000423,0.2467582348054941,0.20382000222920016,0.12245759,0.682,0.41648597,0.2950588,0.076854825
0.21187653,0.24750114485006872,0.90272146,0.24700832,0.25188227511293654,0.17464475047868502,0.16283627,0.6495113,0.3195166,0.11159618,0.12170625
0.48114663,0.5030475301828518,0.8589348,0.44576922,0.3486020209161213,0.3808695228521714,0.37997776,0.79847497,0.6322616,0.096884206,0.23236682
0.84702766,0.6970602118236127,0.7846814,0.52248365,0.551633533098012,0.5308295318497719,0.34259704,0.649575,0.7449417,0.18244378,0.38021144
0.7263628,0.7584798455087908,0.805595,0.50287294,0.4028871241732275,0.4383145562988734,0.4041193,0.72537875,0.729758,0.09782706,0.31580806
0.7138978,0.3231451693887102,0.43288195,0.44778314,0.31124158867449536,0.36966344217980657,0.5900237,0.718918,0.37466156,0.3393885,0.3506943
0.8323733,0.816654048999243,0.23696485,0.32405627,0.21384656283079378,0.2792854467571268,0.31759343,0.7950541,0.6081496,0.37834248,0.120432824
0.70172435,0.7513611450816687,0.6010308,0.5779252,0.4098760745925645,0.493841199630472,0.41263875,0.62520355,0.66930896,0.19801939,0.425291
0.7999905,0.7885925073155505,0.56116366,0.36324483,0.30265738815944326,0.31878781912726917,0.3110024,0.7451397,0.62418836,0.16654061,0.14110513
0.55151427,0.4548639272918356,0.5696817,0.6088176,0.3570716914243015,0.48682012920920775,0.7769451,0.85293895,0.5541205,0.33325237,0.5160828
0.1665373,0.2467322148039329,0.9706899,0.312958,0.2464531647871899,0.20041851202511074,0.15672629,0.7387261,0.43822396,0.28047103,0.10028654
0.08912719,0.4069611644176699,0.85908,0.16568004,0.4072024444321467,0.20842060250523614,0.102634765,0.5615439,0.42992884,0.17306021,0.09574875
0.71168166,0.7179442430766546,0.7333109,0.71074605,0.4902526694151602,0.5739678344380701,0.60164815,0.6546316,0.6679641,0.14731182,0.57339865
0.84738356,0.5290347617420857,0.63552266,0.59566605,0.4683763981025839,0.5210683612641016,0.54410565,0.61353475,0.53366107,0.2256915,0.48676786
0.58771,0.3720513523230812,0.53753024,0.46416858,0.31001801860108114,0.36818572209114336,0.6328682,0.8059478,0.4471531,0.33334103,0.32898
0.69834363,0.6858275411496525,0.7942613,0.47564527,0.6348429680905782,0.5766027345961641,0.26999202,0.5450475,0.77317005,0.21941966,0.38799593
0.807503,0.6999960419997625,0.60514396,0.57072383,0.42457572547454353,0.4674594080475645,0.45461917,0.6517425,0.6214657,0.21642768,0.4215981
0.8179413,0.7323120439387226,0.48285037,0.3185017,0.25967971558078295,0.28073807684428465,0.12351008,0.6842619,0.5981292,0.25394332,0.035024483
0.41856164,0.6501167790070067,0.7467565,0.28316236,0.545690132741408,0.37794017267641034,0.23790382,0.4524788,0.5633703,0.10838273,0.23543663
0.18231453,0.24684111481046692,0.8986311,0.2923591,0.27042701622562093,0.2282943436976606,0.1991851,0.69542545,0.42274737,0.18872432,0.121451706
0.32127672,0.2164824429889466,0.84189534,0.30748752,0.2573948154436889,0.23015695380941725,0.24798341,0.6610718,0.3202661,0.16712289,0.15849802
0.79994416,0.6733276103996566,0.81960326,0.7334933,0.556033533362012,0.675233400514004,0.59306735,0.64150006,0.6837965,0.1600419,0.64489365
0.19645159,0.27822161669329704,0.5100088,0.5509963,0.37304004238240257,0.5235261314115679,0.20525426,0.88017935,0.83940583,0.92260385,0.1902982
0.7232197,0.6868966412137985,0.78148496,0.52736926,0.5267911916074716,0.5135125308107519,0.37830147,0.6290807,0.72623444,0.14978161,0.37382773
0.11639413,0.34282248056934883,0.7612685,0.35907465,0.3078859184731551,0.32609374956562504,0.23410372,0.7093389,0.5426679,0.26886135,0.1134599
0.6447522,0.7013906020834362,0.7505933,0.4946708,0.6760385405623125,0.6350825381049523,0.37933764,0.4089715,0.70272815,0.25820288,0.42754295
0.62268025,0.7183706431022385,0.83050483,0.41819966,0.48288607897316477,0.41944437516666255,0.30670363,0.6229053,0.67768985,0.09573589,0.33484522
0.1299292,0.4236182554170953,0.7909513,0.3112291,0.37326940239616413,0.3201750192105012,0.25810155,0.6863084,0.55333227,0.1705814,0.17039654
0.52886003,0.8367120502027231,0.5497204,0.57007515,0.34010032040601923,0.46062424763745485,0.60638857,0.6886238,0.656835,0.11860719,0.46814755
0.77100337,0.2426370545582233,0.47725052,0.39379054,0.3202101792126108,0.36847924210875455,0.56789255,0.73908275,0.42554915,0.4200732,0.27751118
0.39396462,0.7730775963846558,0.7039283,0.31961697,0.3369567602174056,0.2807162868429772,0.2673248,0.57593304,0.60232157,0.08922003,0.15174398
0.09537252,0.36955177217310636,0.7330952,0.42745826,0.3336499800189988,0.3671463920287835,0.14549476,0.6678157,0.5812228,0.32576185,0.12550122
0.15193184,0.4035602442136147,0.84095705,0.18885897,0.3667580220054813,0.21430049285802957,0.1638916,0.57226604,0.4146097,0.059686046,0.11960223
0.88377404,0.1374945082496705,0.51041347,0.38960555,0.22406681344400883,0.2657836859470212,0.5385772,0.6838451,0.23872492,0.64157945,0.21388485
0.4741267,0.11611976696718602,0.7856574,0.3547178,0.13436192806171568,0.14792243887534634,0.1330929,0.54621977,0.14066148,0.17012243,0.049968
0.3240266,0.7173296430397786,0.7717392,0.34706798,0.34267058056023486,0.3076588684595321,0.32406083,0.68482745,0.6454202,0.04509544,0.1835773
0.52328885,0.3620831217249873,0.7511068,0.43030232,0.3482814908968894,0.3866056431963386,0.45012668,0.823603,0.59974426,0.24190244,0.25419053
0.7489672,0.7362522441751347,0.82170224,0.43914184,0.7450618447037107,0.6236912374214743,0.3402664,0.47268528,0.75645053,0.2962876,0.40309396
0.6366235,0.2493148049588883,0.655,0.39400655,0.2890956173457371,0.3045032782701967,0.4344443,0.6781788,0.36466926,0.23419538,0.20424716
0.58248186,0.4362153261729196,0.90656596,0.4405355,0.34068074044084445,0.33584990015099403,0.31225768,0.7291486,0.528385,0.08237341,0.22291993
0.8248504,0.7091399425483966,0.8704025,0.6721339,0.6371242782274568,0.6768643106118587,0.4710555,0.62292063,0.78390354,0.17521241,0.57022
0.73972577,0.30385945823156746,0.5327995,0.3175068,0.2514371750862305,0.2814135768848146,0.25378907,0.647811,0.35752657,0.22070318,0.07986267
