PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,actual
0.18221953571612026,0.5673405690737436,0.5537131341555686,0.40014115272845446,0.5043346811321331,0.1562906
0.22834085295108697,0.3029115864782209,0.3942745725102782,0.6088313489070349,0.4799419537112172,0.2732257
0.02414493596092021,0.4075768013338233,0.5916990660523282,0.6727676847169248,0.49619182775750276,0.10175784
0.024801634846134596,0.4158360041349548,0.5124489267062394,0.5998136096000708,0.47113240606105183,0.10373756
0.18940284504975338,0.459301932618262,0.5686355585854488,0.282940708724139,0.5504705270802702,0.16943203
0.19519904878526595,0.26976106330737576,0.5349172134300393,0.1468472051912882,0.41978756768514625,0.23703726
0.18286533196955695,0.3012549070438454,0.322413359300873,0.38620915956994745,0.5392242208330943,0.24404806
0.09110985157497481,0.36690753793060804,0.5575016190193515,0.7486460037626596,0.5334357835810669,0.16514519
0.24586619461830944,0.5330910520255803,0.8122660659497648,0.4106467737148779,0.5538683835274595,0.2013549
0.4980021648600652,0.13753831704215885,0.23991316623259484,0.578409824730002,0.21032425476756694,0.46572742
0.4030248518887867,0.20365241168504927,0.5886844876042958,0.795296979971295,0.13990723794736032,0.37596828
0.4675243778604504,0.6199635946811439,0.663980537493193,0.5020396598629002,0.6882936580239333,0.32746166
0.18996863565632077,0.39470405797218455,0.5807411843250437,0.4696812898716066,0.21662289339790483,0.17104755
0.20670723972007668,0.29076817905468605,0.4956398096146433,0.5403116509296756,0.5345803080721261,0.2612656
0.026342462785334003,0.4235557163319495,0.5151684325619286,0.581415135019698,0.5089892647309803,0.09979777
0.07548400943707556,0.38900348830113934,0.5349963865050971,0.42705471205525364,0.4328781932614909,0.12374571
0.2936306239560438,0.7415333336913346,0.5216879974734868,0.5438995693522783,0.3745569440883755,0.15563375
0.04583468616759179,0.3794853075966315,0.5811788894447424,0.5455418299917774,0.4886533452639136,0.12758024
0.12615947564114077,0.29844516077593464,0.51690180823609,0.3953891020330924,0.46162302655440024,0.17724101
0.024848021337141174,0.4325853966528973,0.5764131836053956,0.7271076294572362,0.5096869889453877,0.09432736
0.0,0.42342463960327226,0.5854486889225116,0.8054649485933663,0.5259601351825278,0.08252413
0.22797819183438126,0.3209187533557439,0.6170203435180457,0.13504345331948014,0.5982833301096147,0.2460508
0.08405494488150062,0.3323915395094929,0.5147552969634612,0.5299405234585501,0.5286602450754904,0.15468301
0.02847870934780919,0.4341963057439474,0.5723725006013933,0.5606265847529637,0.4644311392313161,0.098304
0.15202972297327444,0.38715222552214706,0.7564937052165173,0.4536812546104492,0.4400823285336804,0.17298856
0.0674618299718249,0.41619815647898256,0.5573582289886487,0.554555354687525,0.4790229439192954,0.12570184
0.24763114813286774,0.2825353660610014,0.6291754064517501,0.5305881862071161,0.43369590306032524,0.2681217
0.1197549343470072,0.4523525194311875,0.45881369092705954,0.477720376653593,0.5283578081431423,0.16744006
0.27897137781751546,0.2237179812910782,0.4675482093917201,0.6740753306768495,0.2920321779746131,0.27251098
0.027827180775210653,0.39582814209927397,0.4886585469435384,0.7467175338273195,0.4863808015812446,0.118584365
0.15366493465729314,0.42746577899541,0.5291689534127081,0.3143397883112937,0.450337704402728,0.1530723
0.5553241435321067,0.9593507288757672,0.5805756519856622,0.7307735791348013,0.5661272767570268,0.2979868
0.3765651770658932,0.5580753555543093,1.0,0.4282893288229095,0.4944335088860657,0.24872994
0.16562459420807968,0.43980095011581194,0.39789254456370093,0.41656315511448383,0.5141469309782961,0.18924372
0.13522817964821104,0.4152823753805074,0.5927810809364126,0.2949383970353209,0.5353327020181157,0.16078176
0.05995871056865268,0.4835913384976227,0.6121301823857781,0.5608515874800927,0.3410654936084153,0.11611897
0.10670833432196253,0.3586537917054589,0.4034955739080206,0.33246514409281996,0.5088961754282393,0.15788914
0.22715110513920816,0.5068828823901833,0.5596284356211574,0.33585124583586434,0.5286486406983564,0.20195952
0.46833052663707353,0.3628995367936239,0.7135376946914347,0.2441223424286328,0.4866253211812015,0.29447174
0.008694830941949894,0.4067885496175054,0.5741902297800159,0.669917042814473,0.4188069732543553,0.092522085
0.09407368657732673,0.40879396049360867,0.5711614240548668,0.40349152622012086,0.4758604729076009,0.14642774
0.34842472407530767,0.4332277731365579,0.339373464095327,0.37906243023710273,0.45376821204639084,0.30228508
0.2643837293318094,0.3088308340950048,0.27290022931873265,0.3617518873451773,0.5090497404005779,0.29455268
0.13873862118469582,0.3786030838508151,0.6644641089402283,0.37280635735293455,0.5591777183489433,0.17695323
0.07520197237328954,0.41585557120041644,0.3418358697362594,0.45265482584801053,0.4744728238176163,0.138177
0.1630984065003014,0.2565067108353578,0.44003505528176307,0.3372591932957084,0.48501903092712795,0.21293102
0.19854330819225052,0.32001902803027227,0.7034262340528874,0.41093900604673494,0.6081207382574028,0.2400477
0.38885360763068794,0.20730396936340187,0.7763484988717069,0.5150802755925812,0.2233209102075784,0.3067356
0.24690013459457538,0.35339567157993085,0.6015356999674357,0.4207799581434061,0.524008959157695,0.21930322
0.10798726687932217,0.3510149743394081,0.5453954049829473,0.6618747192609097,0.5628813127519852,0.18560958
0.3027210333131326,0.27026957925198475,0.7475373678208577,0.6517284531122882,0.3880561759500706,0.27272475
0.0969580596930544,0.5450472538944846,0.514144730921103,0.5421412196638723,0.4301177075859742,0.10665822
0.09303099272306026,0.38083296614414863,0.5436632076193882,0.33355577435951667,0.4348268621271298,0.15237293
0.032400914490150895,0.44773779106979156,0.5614624402693468,0.5479364929997281,0.48698219735072956,0.09777884
0.7157120144650373,0.007141464242552464,0.8231545536691025,0.6876813645671493,0.27836212854161474,0.5148418
0.662237127731181,0.0,0.7784377221133857,0.6327298111207086,0.3278398128937221,0.5016447
0.08350236240303857,0.3552114740182592,0.6033312589776965,0.599952754945245,0.425254824818803,0.13983274
0.5450564028953087,0.29855977271192147,0.5706355963355558,0.5266056428884689,0.15131228515361467,0.36465436
0.3882388201823224,0.2593566148598364,0.6268360396561496,0.5109447247761127,0.6403968703974369,0.3646712
0.03883244297786964,0.3761183898370139,0.5452727498093961,0.597422683441562,0.4901805193320878,0.11006886
0.19087632370049315,0.3720118102524465,0.5981481503477359,0.4296191441692949,0.6097438391685749,0.22346395
0.10879516647483424,0.40859803150024676,0.5356489144906829,0.5164682042784681,0.4841320008956771,0.14795034
0.14088477220013956,0.2923196868666662,0.4737177438706398,0.41411696501669926,0.5158851865872787,0.20978348
0.21573945256807642,0.2991682648513081,0.572536815344129,0.5688306745593207,0.49393326555434874,0.24818929
0.17353965091781426,0.43267250256853446,0.8130441468815157,0.45591544107829174,0.6033332334894824,0.19060989
0.1670892402876791,0.5472509513888424,0.6563560298034041,0.4782092091808294,0.4486277722604882,0.18188256
0.10881101217213857,0.4422791250846579,0.5288450193272165,0.5264238160435999,0.37411880960671107,0.14179182
0.1015223619874022,0.4273274626382583,0.5516218808366392,0.5860475887382285,0.4797402272420661,0.13919528
0.07620904946790916,0.39869480607939023,0.5608756197695449,0.7291402474689612,0.37951993563493647,0.12403509
0.078361885297662,0.41632536792665786,0.6018196824497212,0.6014262469186575,0.546418265819093,0.14180607
0.17008044019549312,0.36344744680758395,0.6420376292964075,0.4133483190941235,0.639391152815683,0.22340824
0.014764137129054083,0.4067623964533201,0.5902311005423196,0.6544509195990219,0.47261734377115655,0.0994032
0.3225958598408684,0.2646073121187187,0.6622075442063381,0.18405357997758826,0.4700245681736528,0.32018134
0.14295064041738012,0.3105355145852523,0.5650160302540168,0.5205545583688937,0.33870502686914516,0.18593398
0.060652990700210796,0.37166988367374815,0.6045805100707836,0.6265233899410847,0.4902813820633688,0.12674743
0.08911551403227633,0.36910269154327613,0.607186846891573,0.672698750789135,0.5516664561420209,0.16666709
0.16892274172122868,0.31893919056491443,0.6710511766651923,0.3352012667185688,0.43607612091536535,0.1890232
0.02061011516962219,0.41058120679755183,0.5834725014338058,0.7189135114062633,0.4936512862786063,0.09757434
0.014482655603960198,0.42348303079169347,0.5874986954615862,0.7013412482916317,0.537709263165113,0.08757976
0.27956851862206133,0.5776597061230851,0.4939464284821204,0.4656708123951165,0.5621509270628093,0.22056969
0.11589796817084376,0.3068329163659995,0.269828068456614,0.5732017209368855,0.46242880489289856,0.20241733
0.09351207974287126,0.4014601217111861,0.5688527649406872,0.44455787727624546,0.49894644677679084,0.14558136
0.08819942438308873,0.3468353985080726,0.5335463069720712,0.526750314381674,0.43616047191387086,0.15859406
0.16136291391982038,0.3424821735581619,0.6382437917884562,0.27067801717765416,0.41641108965447077,0.21983245
0.7819787795258459,0.5788405586354418,0.6251564737815426,0.5911666114771689,0.3850913492156357,0.37882018
0.1748595002059673,0.2770747743036737,0.5396635112213217,0.35230455449572906,0.3893328478810173,0.2263237
0.07126676219798458,0.39426175589565016,0.4036653610021239,0.44578815804566285,0.46271591929374095,0.13928007
0.27243297386062637,0.2864959415269551,0.8692166175432343,0.3774615710584741,0.6738901931877261,0.2570239
0.08463320720430925,0.4652136396406552,0.5595132275478303,0.42813430413320985,0.4438093098679141,0.12226099
0.18238629393106,0.6098416492485714,0.5955052737810206,0.36826697439228073,0.4210402603925452,0.15104619
0.0676564800608209,0.4304224992909001,0.5423396094329114,0.45642575804319624,0.41904953943778056,0.12694053
0.4544259969877257,0.5042783151980238,0.6826631810686687,0.36221768258010545,0.5133537771230086,0.31873402
0.33285584925599954,0.36620671065653737,0.6066216078664732,0.017922414151439636,0.283703827396864,0.26286712
0.1801254291493798,0.2791216667170313,0.4942605719970604,0.5615065367321466,0.2166315531470139,0.22736426
0.19725199516201758,0.4957544330157801,0.5890980450856982,0.32151114240318374,0.5286144531811471,0.15873854
0.1260315580165955,0.2932156054883285,0.5005282272316743,0.38104442965313473,0.5254745151185289,0.19257157
0.18075323595425832,0.2410371654611909,0.3642680084525022,0.36300512693598996,0.5242402653657656,0.2399133
0.19285704003702603,0.2671323909748933,0.5134571935984369,0.3009345868814486,0.5574965762031144,0.23464385
0.021936327754018298,0.45431004240383066,0.6116407924538833,0.7974686709725012,0.47856269492338244,0.08490576
0.2222109164754867,0.3129513287295719,0.34264350666543275,0.5629646358121212,0.46611644581751105,0.26678592
0.03137099972547844,0.41939226086727827,0.5862150753073486,0.7225546643599523,0.53188845861363,0.102937594
0.12529956121269858,0.3197044719817454,0.5471352138945719,0.6070531667881447,0.5402089923565881,0.19072762
0.07228034988929166,0.40387159274575024,0.5151558052552087,0.37913605387162536,0.47526459831869705,0.14421415
0.12797129279691022,0.5490493423773514,0.47656548315777153,0.442540255802537,0.4431230954540198,0.12669267
0.14742252598334354,0.2800660311274483,0.46164392013521105,0.42307025404773907,0.4677500489968961,0.20375463
0.270248531396763,0.3100986708115735,0.42567100451147905,0.6322211433349325,0.3117176208103456,0.26115054
0.2575720291500194,0.5787755317118981,0.5419339548245062,0.4527023612183872,0.3722815350192347,0.16639274
0.35447474574274085,0.657132573365425,0.43162461384131523,0.412705164178629,0.4924363181763008,0.24241336
0.39112292973479607,0.6406405946481255,0.3935720601722732,0.3386585957828705,0.44501035284680296,0.21745738
0.045207330991234085,0.445020105441217,0.5786216141973953,0.5551038254417261,0.5331012311903456,0.10176674
0.06976064126478532,0.3539661078692905,0.520995609982424,0.529417126500257,0.38929337308568185,0.1389144
0.18917735303340744,0.5603892022576905,0.5097342975880357,0.36431536216402943,0.567584252592122,0.15441066
0.3469368074078751,0.3523450125043222,0.716274812387973,0.5249237219818961,0.416217350976673,0.26624584
0.21617590820056054,0.33470849748806064,0.6459229901333849,0.5582519757999884,0.20469510359837845,0.24190705
0.18321257937404678,0.32903990456385623,0.32658142303643933,0.41463139735632076,0.4484849536667951,0.230419
0.09333940576126605,0.3716478609188208,0.6115825010021191,0.5698620629929299,0.4786103044791509,0.13853072
0.2107588448374107,0.27616252730868285,0.5313426314024833,0.3774489497658816,0.22101056160624816,0.23519024
0.02435854561280862,0.4289293125018755,0.5795994094271281,0.4337850501316777,0.4271797016856135,0.0956167
0.37050077039655294,0.196601282526787,0.6952586385599022,0.4669470541807633,0.3052814774210396,0.3177997
0.451219441837588,0.6543536162354907,0.44188797739942043,0.3740041664642392,0.3149499743442696,0.26587147
0.42664299115663534,0.22350624091721616,0.6730556702896752,0.8042831108079356,0.5499687853048402,0.38794285
0.7660059306522025,0.26249264435784225,0.2634149028828234,0.6371218634631985,0.35041429858857776,0.5478586
0.29059959812630387,0.2930860997471858,0.3124663825354985,0.6387110498138293,0.6086288885764901,0.3276109
0.08727745069159012,0.3417703089870353,0.5429728171725069,0.3767410584960743,0.49861471146492564,0.16509768
0.22767709056244068,0.26356317738655843,0.5980989045253093,0.5294977259226673,0.36492229804568,0.24206424
0.11947146029105357,0.36219726616363235,0.5327210583623293,0.4392476017834921,0.43795723307804263,0.16444431
0.0354643805301115,0.37957890696755575,0.5401050510050472,0.6530540497108399,0.46616238190746734,0.12453061
0.39301946992906317,0.19803852386587753,0.4677640558605666,0.541593732193597,0.763502737123402,0.38692582
0.08784484365247916,0.4649977971876611,0.561619819658771,0.48670523625960976,0.47453511926693454,0.13103195
0.49967419337741914,0.24366595774076902,0.5252514186281501,0.5445897971533974,0.4041482204904879,0.37886155
0.053235373101039096,0.40702731561958677,0.5504540143009099,0.4300181208259928,0.508312954151112,0.11897096
0.13005786707009515,0.3672068320797203,0.6367518933613494,0.4020494189812751,0.48609525721157826,0.17135818
0.07189288299905361,0.3688845120453742,0.6234707082302725,0.7171584636550163,0.48499309906606214,0.13299866
0.325625894242339,0.4204633590327662,0.6085265123003296,0.4988785305737251,0.4492518870678698,0.24586982
0.37808109597358197,0.2963924288005436,0.9188520630385542,0.3523306630612875,0.7173154842572862,0.29819956
0.04664149562808845,0.4599838605053007,0.6654488078988581,0.5522781970461932,0.46851677823211846,0.099294245
0.18690853401740415,0.3376921284907203,0.7326002172829077,0.5116778776570197,0.44359474140849553,0.21019177
0.18154449010460136,0.2808319081289982,0.521891590239305,0.3834297605149356,0.48607367415020586,0.22589613
0.04196848759003824,0.4184976995238107,0.4753351631965729,0.5584314320726678,0.5276137321074701,0.12045151
0.2667434481636192,0.40531988367411836,0.6961454958668807,0.16218948590699328,0.43224787564399336,0.23221865
0.1697130825311169,0.2972975879034039,0.5320000362976406,0.41024360383490716,0.40544296337457475,0.22668605
0.35256231634559765,0.1968596723532361,0.19883667406682598,0.7180276872634725,0.5884692405953538,0.3829321
0.32359385067297086,0.44727463368363635,0.7764021726017245,0.1876846735384317,0.0,0.28689027
0.05897867769868276,0.3952768743259761,0.6050401639916325,0.6422106696232555,0.5400195052425854,0.1361724
0.14408075758052552,0.36381077670290357,0.5185698941069962,0.7791080427211479,0.5136495125749806,0.20542438
0.22091311889361215,0.3521258752762502,0.41769099269454824,0.6002847061618501,0.5507110847499576,0.2599146
0.11649404993750269,0.3255502609456445,0.49095338541570993,0.41036510748922717,0.5777524801308109,0.18031119
0.24324369916005853,0.21945406470508577,0.43403973824907427,0.3426326951319891,0.6257619074915295,0.28995648
0.19949731274298207,0.2503679878225318,0.5085530966432964,0.29163186745083314,0.43662093476636576,0.24340717
0.2380569345317628,0.2734054344577501,0.7242650123101111,0.5205021784938463,0.6405829692010101,0.25811252
0.23781116597709653,0.5211106621364798,0.3536719306928751,0.43093572503093047,0.40656793148104836,0.20647717
0.20274357380917482,0.3515899819896599,0.5844803502390483,0.45002938062385933,0.31559899897265775,0.20886411
0.24280001994207873,0.20975619363446255,0.5293693542547584,0.32479090265307575,0.3842425916836437,0.24095792
0.21542777011885686,0.6283086103428478,0.5935813315779365,0.6054186891759772,0.5953734224748755,0.17746365
0.44448271088443725,0.3931769896591117,0.19798877070509624,0.6985805536326429,0.533298707170724,0.36443558
0.030608412412367253,0.4253536705376967,0.576429721113917,0.6662450762895624,0.5436812549302398,0.08908966
0.09154911506507596,0.5279522375827261,0.5400067521985,0.5469817526182164,0.44018297094006764,0.11910401
0.04828487031142814,0.36536384510879133,0.5465413173929466,0.5120504401017123,0.4524361088902227,0.123971984
0.351614751676423,0.2181046986789376,0.4077860280511159,0.6843244514446085,0.26436374172499294,0.34258923
0.18751381460289376,0.3277866942293821,0.628995206832228,0.4411359197500632,0.3066785665750583,0.19982226
0.5548435231302384,0.3626508479873661,0.7509639762348955,0.5215083978994579,0.6441672565210311,0.40526748
0.10765619288571344,0.41063048331789564,0.5407622445975867,0.6633881689207801,0.3432092898450482,0.13245139
0.18150291234066232,0.3612880102386689,0.6020744912731668,0.7120036063987184,0.22521319887412974,0.1835416
0.3096725744692915,0.20888294531748655,0.4064501850628405,0.4616990078609986,0.697282297622799,0.35338116
0.3355932924459102,0.6930715083654153,0.6200855866921701,0.47322298256099177,0.5887583308618198,0.19953112
0.08308368741649569,0.49135708357349717,0.5343824132275965,0.47954927660365,0.35488607231119423,0.12746572
0.10307306655835653,0.3049521052068706,0.4606781586328434,0.40825060405927077,0.4539476482845751,0.17619196
0.16692233513426216,0.448597161274509,0.6169269195192977,0.37123270834924593,0.31498118114839235,0.17218088
0.07245005773823959,0.37146804308780207,0.6185027668067485,0.5241515665662829,0.4303216974880449,0.13683936
0.17081431381072518,0.3503367676645179,0.44188824937899895,0.48645501462085644,0.3008858146371221,0.20464328
0.1765095451735911,0.37960823359353413,0.7894200426760116,0.5210152812060987,0.6126785770509321,0.2007781
0.10379790756465679,0.3988245432895361,0.5760463947830257,0.6522268343113464,0.33785067890445636,0.12635419
0.10843131649293335,0.3383607460469778,0.398307290917883,0.5625952317175879,0.5369175717113583,0.17513798
0.07411088090593243,0.3422886583063432,0.5326261116300679,0.5635287856711204,0.5005657667459039,0.14004113
0.06761870503080941,0.4128870607692566,0.561144720073728,0.4808667966685176,0.3953465493190668,0.12356612
0.23646156827479897,0.309776052494749,0.5811438465653851,0.4283095452608744,0.3830417254438276,0.25466004
0.029070126387539696,0.44241101649314074,0.4991204202600905,0.5007039123053472,0.4911472665559647,0.09718553
0.460570579162279,0.6573740426946546,0.4804931357176722,0.4487423600485049,0.4857248909879996,0.28186953
0.3374608685782208,0.26896942551826786,0.7500799669915256,0.40723172603188634,0.40191421439144487,0.29414883
0.16956522050728579,0.46971552483463885,0.2235752037818789,0.3851480955172539,0.5033831878818674,0.17251252
0.19783769214075214,0.4697231332297614,0.5069067012758215,0.42138076284515313,0.3218893745148448,0.17912239
0.2770747695448467,0.309112712738134,0.6327017291759197,0.5589334583905239,0.5446886999069872,0.26191795
0.17618399161910234,0.41903356666320646,0.5022262342762804,0.20698481594160784,0.5487488751371571,0.1783861
0.07018315022013683,0.44998446061811037,0.5716014581485952,0.4081858601172318,0.4886430973468255,0.11450371
0.26121766318447576,0.3434215871638901,0.8536793980806588,0.6445550477613508,0.5389090190330261,0.25169215
0.1044620084572421,0.3137322877826532,0.4884090428312378,0.40122403298906906,0.44456151493863866,0.16867706
0.12250248842065486,0.3391134996321598,0.4819087394019941,0.7350592144719763,0.5523271724334944,0.21544693
0.2715507300741964,0.2251803088732061,0.6643936876561221,0.18065806391262296,0.5298426992999956,0.28064498
0.09926686867778255,0.3672294839784314,0.5349889053605407,0.4279671184330306,0.43822014514950014,0.16406392
0.3878494913556875,0.3194812614020778,0.2376500611479787,0.6526732073069257,0.2647531307364539,0.34521088
0.44892864202090366,0.2655157221609712,0.4249733823416472,0.38592933824753767,0.6227137998195063,0.3608123
0.44752447109056004,0.8145093780815227,0.5801274226274309,0.5534051017520801,0.4909524770254905,0.25011715
0.14401264489805038,0.67750620582988,0.5065400578755934,0.5480860351850224,0.31294364809467007,0.11475591
0.192519905878138,0.48219577673447317,0.2020318440113823,0.4378692138012502,0.5580737273763123,0.18968554
0.3428369482017828,0.3733672988246892,0.11345671203295882,0.4950514786281358,0.6690269362049697,0.30710167
0.3977255019240935,0.13005333894858945,0.6006135061379362,0.301546272678072,0.5829399241706886,0.3507451
0.11539785868111518,0.33652013990041335,0.6531117794252045,0.5761053798016398,0.5206249274755387,0.16490296
0.5006558605304858,0.7422317936008798,0.45825356359653263,0.4871396883512177,0.6037387062269383,0.31680086
0.043272029653794036,0.45114706501307333,0.5895407931762163,0.45976631959469055,0.4129644700927068,0.105158865
0.1877886818433053,0.2609179605549391,0.3704388334075853,0.4661301105173183,0.3121229661944094,0.2483819
0.02368595400383397,0.4275677051037541,0.5422787552181242,0.6861818377405138,0.5182708715747586,0.089915276
0.2924060195690892,0.18318051131502408,0.499046329215663,0.42365981217721016,0.19241199844185647,0.2992304
0.191747675542825,0.3716093355961296,0.3446647302555258,0.442597433201084,0.4824031423468919,0.24205194
0.15603640540983205,0.3350605016746677,0.5370996358403025,0.32281030808014183,0.602648825761311,0.20313136
0.2627092191567384,0.2985335314689566,0.6970219926075591,0.6051587605952939,0.29104664598087837,0.24126422
0.319740585270502,0.2835292014711237,0.6183297689117031,0.7432907999070439,0.3225530664140771,0.29382288
0.015690468929737467,0.40912495986239483,0.5445850161277418,0.6597994050564971,0.47306521418992364,0.10152988
0.5560368539964886,0.32254419377597265,0.7904617225159383,0.46521567128245583,0.2562306548195872,0.3440931
0.1322843006233731,0.4240689992857973,0.571311124725894,0.5025521525670701,0.64070466463451,0.16159499
0.25781757890788937,0.3228815703554056,0.6163257175726592,0.817505599895948,0.18048118690245757,0.24632703
0.21571179580524522,0.42179929343736194,0.576536278336678,0.4914189121449205,0.3014426707969616,0.19596027
0.14600008365736733,0.3154036473739738,0.3180210524963931,0.48033878845906575,0.35564257753226913,0.20522383
0.24804059249364882,0.20683726273473815,0.42975120081453305,0.3837747309627196,0.434513317078688,0.27824542
0.1465254234312843,0.34008337768463864,0.5393645050982999,0.27767908997383184,0.3000055140855633,0.19840072
0.313410019225896,0.2721385627578069,0.7445668554524957,0.6537561512944904,0.47678774089873927,0.30171758
0.30156755658686585,0.7416258027941707,0.6531923876550949,0.5629528786818417,0.2801056969694349,0.16730615
0.1281006827577121,0.38231796894261993,0.7193453659558727,0.3862164691110328,0.4395032483950165,0.16722724
0.2979177460485513,0.2093642446364645,0.6325491986176627,0.38557842955716787,0.4969533294859574,0.27822715
0.21871836444556048,0.5573396457764391,0.470136977734742,0.41176548492717197,0.45527220572593774,0.16922991
0.4983939096717275,0.1825461663978444,0.6941539837589177,0.5463867842287776,0.6766224970611421,0.42693868
0.6540715580998211,0.16868937789612581,0.0,0.6748358310034711,0.6578141308187369,0.55235773
0.05025452429610758,0.43002260619685445,0.5426716175447608,0.5135042888826369,0.4835013214831666,0.11434598
0.051727349729595806,0.39984160386620227,0.5563377090882612,0.7254593077843877,0.4005720872677597,0.11318292
0.23191000861520836,0.22447599893445958,0.42593045482124703,0.5457030338164554,0.30320569551977694,0.2503172
0.4831256917197423,0.19451132886355318,0.0459431483252436,0.6593464404735883,0.6758907760557451,0.4731785
0.16896906714138174,0.32363136465681763,0.6356370928306628,0.4358182051862138,0.5727776431886897,0.18849763
0.4548861822114679,0.4082579409788818,0.25231186610489287,0.35771935022737367,0.5157221200338764,0.36341405
0.7321998871985054,0.1979305440895544,0.9092304676842271,0.7281114450413555,1.0,0.5470833
0.1041767874447124,0.4351225738731095,0.6876249071281408,0.5985734212672483,0.6202089685867069,0.14362697
0.11197316905997164,0.3178502829785227,0.5037862555547301,0.38064764499737314,0.4346316604570556,0.17188418
0.02624500818718367,0.40290776332629874,0.5942135890566982,0.6437112559672358,0.42124204317969066,0.09889984
0.11957961422331992,0.3130680539795835,0.39941908290052486,0.4439304921821191,0.531244524204242,0.17305824
0.2683655541640832,0.24281717821943194,0.7163375827092846,0.5252647680704287,0.5637389922558864,0.2633593
0.6617045869548648,0.7061106032483817,0.6065346935570718,0.4959876062371047,0.3367767013273056,0.34558594
0.2289788857031,0.31403312883633117,0.7790235845678668,0.4179060921510784,0.6932655755556001,0.23963448
0.1967681290303975,0.46900076325121354,0.5572644058899154,0.39126007985828953,0.5515926057435059,0.19905944
0.08380767891032581,0.5301574294313631,0.5619125029295504,0.6719631030989427,0.43546210237735883,0.103433445
0.04530659926771882,0.3712220338681062,0.502837712464275,0.5691090324263353,0.531751276667941,0.12267293
0.8459403165062328,0.10935456767590296,0.8204718653506299,0.8817084843538628,0.23254752028510778,0.5616519
0.18390229726949625,0.3186119473564445,0.6885104961784922,0.4459843354212875,0.4304832284410579,0.21410586
0.0709793646924704,0.36334978595892087,0.425751301017539,0.5181238103363636,0.44964564773730936,0.13995641
0.08143834127301874,0.3427724362513169,0.5210369334573085,0.5528951516667724,0.539076219141281,0.15129311
0.5136914019886547,0.19888411825758262,0.14572774484941287,0.764199324245743,0.7014320438646853,0.48970148
0.06189868404281812,0.3937509778456384,0.6183882936939448,0.7750461457582893,0.542292335982973,0.13491996
0.6379859299202315,0.2949001221819488,0.8724413518135024,0.4176496919023219,0.46012248259392574,0.42701143
0.0588752555750269,0.4427389082019024,0.4417536169300564,0.6380903613715181,0.47748254386996963,0.11586733
0.40366739017308595,0.2686833554407224,0.6983425094113178,0.39411245948779544,0.8021734566531062,0.35616094
0.49315036957452074,0.5823579321075653,0.4190694177971928,0.5631494335554434,0.6042961089683817,0.37321356
