PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,Effort
0.021398898505174194,0.2510622753696568,0.45130429704523417,0.6302473229400166,0.7304360384539687,0.151051699201184,0.41965870066468536,0.46238732511413444,0.3260460899112113,0.0478807194929845
0.03037397992625792,0.3070834748154407,0.45388100773164036,0.6780873412591152,0.716012899691816,0.14804076598841032,0.3007123309069826,0.5722689477102736,0.18890686386372443,0.0608491775653002
0.01955756187155459,0.14781126935160993,0.4536480859492542,0.6239640241063293,0.7386119913176123,0.15452673522440258,0.3803900400763678,0.44974723383832826,0.36554643319931795,0.0119060702641315
0.016602868257100483,0.16113540223001502,0.4455435181600385,0.630124915125451,0.7362161684273709,0.15847637998332217,0.3891621850590101,0.4354794687919332,0.39208347565150076,0.0162105725903945
0.009449835038640265,0.5715078500212939,0.4419225933670042,0.5396660098768815,0.7287382471049826,0.1310179348626698,0.4453815166525185,0.5754637271371149,0.3707993127228959,0.0452430670037
0.016418916247364485,0.18596477139264164,0.44189913246123325,0.6336992419166793,0.7322563353415423,0.15426726449840733,0.397738624547549,0.4688795531216164,0.2834621890765898,0.0209730006960471
0.023541767847079335,0.2700219189623063,0.4521849155314915,0.6237838962136658,0.734563997851954,0.1500884063262509,0.3814975524941076,0.4888437068258595,0.283321673746443,0.0642195113016082
0.004441219605761125,0.18654815736855795,0.4395946087415261,0.6098469164294175,0.739281884273301,0.15871393987161686,0.4272165878047781,0.42571405136391166,0.37399424194502723,0.0075099827819906
0.01725232306320912,0.1538949099858777,0.4526031706566283,0.6087428064836156,0.743986968712244,0.1563400256376027,0.40027295100329524,0.4330664513837128,0.38810531831767825,0.0161739385280433
0.13008802704009012,0.11232400524282307,0.5472785756147588,0.2985545907702255,0.0,1.0,0.7452185372897195,0.6343870153491795,0.2789872288939704,0.1660988387002234
0.0059544636418502744,0.1922225007945028,0.4395866436222826,0.6184136435326415,0.7371993608117825,0.15557750674920104,0.42362045515030955,0.4511827727833775,0.304571166485248,0.0058248159138366
0.01267434844932597,0.18213636545229728,0.44228522560966277,0.7133857683952743,0.7115695724365263,0.14298546353656202,0.9281898080755693,0.4701007202875612,0.39504115611960244,0.0049455984174085
0.01882339566658249,0.4569371833780759,0.44616877509064434,0.5935403679378815,0.7282036517246159,0.1468249446817828,0.3943231255407134,0.5463954193532927,0.30437250177494735,0.0636883173975162
0.003870674362437057,0.16447786135701872,0.4377076518596008,0.6086119332686515,0.7359444166133862,0.1671753547247758,0.44456513452330726,0.41731322534564713,0.3439621112489833,0.0040297468586291
0.03317876156531519,0.1974203270839317,0.45625803893350675,0.6775419388711699,0.727322349297811,0.14498000332824582,0.3715402770339205,0.539720628949024,0.14809157293572073,0.037659816097007
0.0238491897395034,0.14334077221487906,0.4465198608293872,0.7314000279673063,0.7115058468626496,0.14193240871711446,0.9059430685311616,0.4846597173246959,0.3619494237101941,0.0030223101439718
0.020076401199163974,0.3968684081776386,0.4450617617618352,0.6132842391970932,0.7298545723486091,0.14638310250803682,0.3842591707533012,0.5434037887165116,0.26717098123880156,0.0539986079056306
0.01688161258220896,0.14063761769366112,0.43609736280308115,0.626560647798091,0.7409339543824782,0.16138080593545245,0.4142789142984055,0.43098949163750505,0.3738364803466214,0.0055317434150272
0.010926755874178826,0.1677921839854177,0.4394669576471932,0.6400176463428011,0.7374915123234536,0.15962061769566221,0.39621384530338594,0.45885618650691046,0.30831006987910325,0.006960471846723
0.018462850142467388,0.21874654896412804,0.45368714584936665,0.6162028696685886,0.7434370427367322,0.14849941221668495,0.4284235326773129,0.4577277737290646,0.26278587835894507,0.0322196578378576
0.00803655638622202,0.19702973318047123,0.4411934337045751,0.6274633452328455,0.736645093861411,0.15716123607987836,0.44629704200830367,0.46542788773340477,0.28840366564921693,0.0081510788731362
0.012815539085056123,0.16654188750356172,0.43883346791875005,0.6318561245603274,0.7401073925921624,0.1596429045082819,0.44024653366949235,0.44493116459674253,0.33554798566844035,0.0123456790123456
0.006947091993781525,0.1768693241234039,0.4415777176479575,0.6069276978374483,0.7463795365442878,0.15997931399163084,0.43663669576123604,0.4235196998272174,0.3416314628157655,0.0101293182400996
0.0062396957124754016,0.2816342113290388,0.4394046529925237,0.5876586789901278,0.74413456539098,0.15340360224219962,0.4412920239357434,0.4649000725657758,0.35283768176149555,0.0217056819430706
0.010409436900072386,0.2076227022328521,0.4427036255777756,0.6084939052136195,0.7463401010505177,0.1572859608025004,0.4236140435123314,0.4455588874110948,0.3495921483154474,0.0203868556984283
0.141646748099444,0.21681866917211376,0.45310495548407326,0.7124827526813009,0.7227666116988686,0.17578837895992316,0.22971598220066275,0.47058139156155687,0.3417402712282117,0.2654870498589589
0.0,0.33083095341419166,0.4355409958937058,0.5706734650331786,0.7430691114347633,0.14867876416401582,0.4539798982206956,0.4951188578799056,0.36704282251392717,0.0039015276404
0.014502755842507476,0.1907587334938176,0.44216541311261437,0.6194887811787463,0.743878969031804,0.16102666029729665,0.41787132484115036,0.44070042640939894,0.3103590094108361,0.0226398505330256
0.014874741546524753,0.22721722100522113,0.4422301107703299,0.6212813900473456,0.7423486420015452,0.15670296464511377,0.4153331675937342,0.46761298043506205,0.2912167616968979,0.0316518298714144
0.015188311773252892,0.2111568318969147,0.43804830924492666,0.6236656709606274,0.7430268953252801,0.1600598345716457,0.4111114946008449,0.45788270338985454,0.3269431386716508,0.0272557423892735
0.007207294173083453,0.23709938304974404,0.44139086235247005,0.6128504966819712,0.7434470073969297,0.15610083566679533,0.41717196798948897,0.47718926521639704,0.2985352934294172,0.0117412169835513
0.04405513727498258,0.2703411423025806,0.44828645729717365,0.6820344205589325,0.7309601361865932,0.16295802570919934,0.30840029714398726,0.5187505025570949,0.2563066574709713,0.1069348280030772
0.016841768042845852,0.15625845384056153,0.44996772815149116,0.5997910548309586,0.7564866175709921,0.15681608613554376,0.42823848493314964,0.4290424406816047,0.3709860531213361,0.0173462285232809
0.12514419301656618,0.12385856828464599,0.47352550842614044,0.6105945125187934,0.75687610371527,0.11286336690582985,0.44574610056953173,0.530975794762333,0.2682240982295576,0.0972084844488405
0.01924795764264479,0.20054468083645124,0.4503965697785438,0.6386388947517521,0.7445471661150886,0.15847043799071028,0.416797038471871,0.4636288410256659,0.31815716889923584,0.0320364875261017
0.012366942430600537,0.14130791008173157,0.4493260388209969,0.6193777311621391,0.7521062915512053,0.16067842877546212,0.4211449019935645,0.4286430499825072,0.3055644713994328,0.0032604315492544
0.03803234882857285,0.1818372382575805,0.4515099294179477,0.6340668046362913,0.7493519156786557,0.16122502097428387,0.365389276943957,0.4564694266182805,0.3778623333929414,0.0571857713301828
0.04259734660805861,0.6409973669273346,0.4631389711105668,0.5948648205291687,0.7468481795365224,0.15186249000004967,0.4181322245936658,0.4836531403742701,0.28673487210167226,0.1591750009158515
0.018838826134040497,0.17790993082520215,0.44246815086859215,0.6294845485156272,0.7471757271759591,0.16355078166621367,0.4038550436020651,0.4476344038772731,0.31732803508450996,0.0263398908304941
0.005136595142894607,0.3646737297433426,0.43858222458338414,0.5667772354048782,0.7449931939415293,0.15552367885579627,0.45394900518335635,0.4945181684806333,0.37401711586911424,0.0243982855258819
0.007407522684060273,0.18127388440349945,0.44278179737630124,0.6292010253206022,0.7478796935404474,0.15860028988201585,0.4535842520874138,0.4552416055141019,0.28523569694247336,0.0046708429497747
0.012394738040167993,0.3395857682130726,0.44470756132177564,0.5932354426837196,0.7495843025273465,0.15539147893198516,0.4131483924178756,0.4883290756998843,0.3754693806533351,0.0420375865479723
0.04004270937997924,0.21850668039612167,0.44565980784082193,0.6565942372672268,0.726011196664174,0.1828922135822686,0.3461056957007196,0.4926366422259469,0.3171245518286364,0.0737810015752646
0.1706744491473819,0.13795722115393944,0.5252978102049988,0.9999999999999999,0.6683545701701957,0.09088051147114205,0.41331526108061456,0.9999999999999999,0.0,0.0434846320108436
0.03529801004834211,0.31300208653303924,0.4507803256577106,0.6412916774196294,0.7456524718893385,0.15985907331788252,0.37133787309071636,0.4860082545903934,0.2773391436892742,0.1030149833315016
0.008947773504981632,0.26007550552136893,0.44232187897448194,0.5907501933675965,0.7552061101598704,0.15836030245099367,0.4454124050917617,0.44849221283753876,0.3493630727481602,0.027457229732205
0.011184462677558602,0.1596916893187539,0.4486761753660665,0.6192919546987572,0.753091283901439,0.16655792037584408,0.4234478982139932,0.42958189177059397,0.3663900548288232,0.0082609810601897
0.004619628441817611,0.20297728577733928,0.43792175700739583,0.6051257168889398,0.7543532836243635,0.1633530664302706,0.44342420523258647,0.4361748387827004,0.3365006638104871,0.008737223870755
0.04536906916600536,0.3820497301882056,0.45060346515513494,0.6420854224180654,0.7450733333237409,0.1751116685446771,0.3561785666201378,0.44934680524502363,0.3502561732132175,0.1546690112466571
0.005333911129422504,0.24621195018303674,0.43819360480980624,0.5962518961733503,0.7549854766759225,0.1593144276451544,0.4435320972707982,0.4584359710366989,0.3440078539129383,0.0137744074440414
0.03627277161198749,0.20204208711389252,0.44747926012942785,0.7308066077588588,0.7253208321624103,0.14409604222966005,0.898300240065707,0.5041904159095273,0.3885446761679582,0.0470930871524343
0.032018444068716755,0.14014659490681497,0.4413971661551133,0.6377162628986416,0.752685179929104,0.16668250970934592,0.3803659576174949,0.45146188466928383,0.4062416907422669,0.0169249368062424
0.04806214162829778,0.2363213271378125,0.44788923441721357,0.6994294737329684,0.7353853056844954,0.1626607441832326,0.5230179213802948,0.49473959896525765,0.33276690981265233,0.1044253947320218
0.014473192688367713,0.2576066245874008,0.44545008216804494,0.6084941055106765,0.7558591839822977,0.15965173879308142,0.4271608621510622,0.4570806115779126,0.3395305581546495,0.0368905007876323
0.016337139711554767,0.5828361293154087,0.44362314524525737,0.5559659759616362,0.749093502187862,0.14579380771061395,0.4267909449151168,0.5637129276431769,0.37300835916832864,0.0668754808220683
0.007458732023492724,0.17188399672175808,0.4432351100955664,0.6034316875576655,0.7620898532491877,0.16375451626980747,0.4448828057207267,0.4243541319070175,0.34012375529363115,0.0099644649595193
0.015687224227269547,0.3492912286787451,0.44705643086830665,0.5963167071752449,0.7521263832052573,0.15087144722672285,0.44949103959340336,0.5031613692645477,0.3062421692728573,0.0219254863171777
0.007305100678600129,0.24115397884538486,0.4371026706477735,0.6058422072442322,0.7557689373154213,0.1626161549284842,0.4346459800895468,0.4615573875135448,0.33403691816390146,0.0174011796168077
0.009254015314539905,0.2021384787003123,0.4422678743344966,0.6377658844408297,0.7514247307211813,0.16291493569736804,0.3935047263257155,0.48963029077354586,0.26566135907166155,0.0066124482543869
0.0827064961579713,0.15932787073693985,0.440530639326482,0.6653194112137103,0.7535854535778372,0.15057060805328418,0.3332564633607702,0.5301107809735609,0.3853125599564267,0.0804117668608272
0.011719207858308635,0.15584980536625406,0.44099562168505957,0.6397121942354582,0.7555469543468445,0.16605301233109487,0.40628271120612425,0.4572081276254144,0.2957702005160113,0.0047624281056526
0.0063170762350207785,0.17306501419131326,0.4401683436896408,0.6168651976750813,0.760622145105452,0.16466237048160431,0.43427191157534584,0.44295602599697304,0.3122467874936078,0.0051104516979887
0.007981641914488476,0.15055748110685396,0.44031541025623855,0.629911507698814,0.759271864658006,0.16603085667727568,0.42333569077435773,0.4458011871103514,0.28973241988651693,0.0018866542110854
0.15453652566042606,0.06977794823419747,0.6074554455597003,0.5762257187354619,0.8162925334501201,0.12342758206177064,0.038608424108031225,0.5522873782719876,1.0,0.0776642121844891
0.006821101936896737,0.17473590768625555,0.4389985721508122,0.613762942026627,0.7615579496928387,0.16596915572362722,0.4448656664583227,0.43342237184096477,0.3172358906210954,0.007583250906693
0.007720744766615745,0.237461465602939,0.4417210577768048,0.5938925874098386,0.7637868582927376,0.16333825920478906,0.44716807051762086,0.4444666486611344,0.34803849921605096,0.0244715536505843
0.02430286663270185,0.19823031721838621,0.44542378951804384,0.6161285261104272,0.7626100485382392,0.16094265072317462,0.45681352412973225,0.4515457130604663,0.3158029487246939,0.0459207971571967
0.013374980212750482,0.1489474626892513,0.43879526548368697,0.6417899328093052,0.7570941343700904,0.16685456125047568,0.40781062829635234,0.4653703420306288,0.2660318653544869,0.0036450892039418
0.07087161684869123,0.27073465069717295,0.47543053594943147,0.6466425610537428,0.6813522938394418,0.2650643948563937,0.328993308481472,0.45770947853480776,0.33345488666712897,0.2018353665237938
0.27778971296063615,0.27237121576247975,0.5230788186755905,0.8190610823449431,0.7378445907250527,0.16179311112846442,0.6037178211869356,0.3750486864966496,0.3079204543030036,0.5995896985016669
0.0120513335436392,0.3764783187519153,0.4408033391815032,0.5892822884968905,0.7572588915117275,0.15533827563707991,0.4274817523766846,0.519974915395683,0.31949221486734297,0.0371469392240905
0.007203005718558739,0.1674937529153379,0.4425354743662147,0.6261059665514955,0.7628068293858901,0.16705632217860142,0.4218738886269583,0.45032418540249275,0.29114683406028247,0.0041396490456826
0.03777936895396681,0.1693318091781928,0.4459759308298024,0.6488839902720889,0.7618531267373077,0.16128906486347733,0.40093897493648434,0.4813353457400817,0.37706564548966254,0.0427885848261713
0.02107480598961816,0.20985771129480432,0.44617344401317244,0.6085651241295988,0.7677042376937878,0.1652842092891799,0.4191992869869102,0.4482816098734976,0.35419488756538947,0.0445653368502033
0.05876287384362888,0.30998895156228395,0.4626892160792985,0.6934574786624033,0.7517730942756761,0.1678648371646644,0.29681397618405236,0.5080694770276183,0.2509092973566659,0.1589918306040957
0.009523458977082466,0.18413049307414447,0.44438464810481343,0.6152218469035644,0.7661552944558842,0.16662280641721833,0.42721082478589417,0.4493061318771333,0.30684517319365673,0.0136278711946367
0.052866071765533776,0.49191223184926675,0.47560843602557146,0.6821014094310153,0.7472080638171219,0.14866782540666895,0.31305653673250367,0.602947304699752,0.05613566919632418,0.1480931970546214
0.005541630186020746,0.48695979166361936,0.439696579333219,0.562390003791668,0.7549248266245874,0.14379135835502538,0.4253549316673374,0.605904545188928,0.3271247298721863,0.013481334945232
0.0042141907336455744,0.15367202324267423,0.4358360097899807,0.6134078180481487,0.7688153543705963,0.17083188873150612,0.4541086357024331,0.4180815808530778,0.3332744929090482,0.0020148734293145
0.004884182789419905,0.17996528788253796,0.43705486682818634,0.615141538253571,0.7675066862534631,0.1716576416818067,0.4357260311833181,0.43047715891135857,0.36325135257485947,0.0060812543502949
0.0135296116159466,0.1602744407990704,0.448383917779375,0.6253649653949787,0.7691875818186228,0.16258072486304304,0.4360035247566319,0.447570490839312,0.28930454168735525,0.0083342491848921
0.07713999202510671,0.13812886729713447,0.46306966201235467,0.6560963037354212,0.7213345163176449,0.2130488311074075,0.2974322019479883,0.5116419065153318,0.46330874192782856,0.0579367696083818
0.1749568021668929,0.2721812628650247,0.44409525072492667,0.8007745026645521,0.728844494447644,0.18236482971708895,0.7305813957035385,0.41281564736808546,0.5168638450037234,0.4116569586401436
0.05486617586196069,0.6043031185117052,0.46042680776450606,0.6449855653567457,0.7609349071639364,0.17685415892738424,0.36112238930241686,0.4554495763705795,0.33085733277549717,0.2141810455361395
0.007882266405074823,0.1532093684963176,0.437088638401346,0.628276010266982,0.767375686369624,0.1720779292282387,0.42900867226773093,0.44037384726139467,0.30903942790200956,0.0028757738945671
0.009962460351112555,0.2566547622958929,0.4402772445253997,0.6020653604458167,0.7681871134894407,0.16593689880915763,0.43582517562408296,0.46719794309022544,0.3252495766699891,0.0266695973916547
0.024164193488498353,0.16984573494965072,0.45552138677205367,0.6448477212865135,0.7662157449409313,0.16201880816531758,0.42825774664417676,0.47486307123531774,0.252460971558111,0.0224383631900941
0.014876768626088353,0.17860663270915542,0.44956897179372535,0.6333331783014606,0.7693542327641281,0.17021501102132566,0.3843567094867448,0.46583560830844684,0.34527040246022955,0.0167967175880133
0.02003653402290982,0.29268971542346073,0.44314510944721325,0.6273410859787713,0.7631535837873852,0.16543250536337809,0.3947091453814603,0.5027160539395313,0.2958295490221392,0.0486866688647104
0.01250042946005378,0.1897372862985387,0.44797081597883176,0.6265223865489095,0.7671762849765841,0.16626948461575292,0.4498216434977544,0.4730136958521953,0.2825939812656938,0.0128768729164377
0.03099622514527269,0.2043196996295577,0.4626711904122986,0.607221870644044,0.7801403090346946,0.1627706420460342,0.4098968086355306,0.446188042027787,0.3261216941266956,0.0660145803568157
0.2749465182711777,0.3336526678230122,0.4214645589684505,0.7203598081054885,0.7460367574382829,0.21907007630007558,0.1896477893812366,0.29472329005527254,0.19726529986459837,0.6238597648093197
0.01621164032287323,0.30808270394161613,0.4417985101713482,0.6089934232763886,0.7687317216907636,0.1669993143588801,0.4518988499135671,0.47008931360686634,0.37808710036961857,0.0518371982269113
0.04551848088319566,0.21911761587478254,0.46610964268085814,0.6150676813151036,0.7815269409312143,0.17050739594358752,0.3661112672507946,0.43649772158208433,0.4175131175347221,0.1049749056672894
0.017034568038275084,0.17370810064705355,0.4578108808607015,0.6456874440405502,0.770267316811164,0.16142122949370374,0.41820984166866115,0.49437945092213015,0.22925905841972116,0.0110818038612301
0.023642782856880422,0.18456054491258622,0.44601798243107027,0.6162581545068704,0.7327084422461168,0.21259437097925968,0.45647778403946304,0.4714353499297171,0.29679441636158377,0.0395281532769168
0.341346578493266,0.13699194535102405,0.4596255037083829,0.7597781882945036,0.7416973040492925,0.13439632770316584,0.0,0.7143005015979231,0.5264414373531356,0.3844378503132212
0.006347548450596048,0.19142137193697356,0.43663383345184487,0.619970854591872,0.7722382483915387,0.17281965870510926,0.43052887452425637,0.4511814539851298,0.3328160027055159,0.0071619591896545
0.02786097377021167,0.20857904975199798,0.4723029289294469,0.6155977860647328,0.756623382994505,0.18363673504835423,0.4499344237024724,0.47381456049455223,0.29273200333061555,0.0486683518335348
0.02788621016542377,0.37810175778900323,0.4403131215525873,0.6086215401207257,0.7714798336288059,0.1735462891126251,0.41505849619990315,0.45904840223431553,0.3778442524707427,0.1008535736527823
0.05453676098478677,0.1831303127653405,0.449205328471288,0.6243944412690561,0.7728334471432811,0.17124196546763304,0.40835114161648645,0.4437757753113084,0.3129301115929414,0.0877202622998864
0.004175451024495,0.1700003098375939,0.4368308454959503,0.6127122171257231,0.7773915879569514,0.17418907503954417,0.4483920477716343,0.43069188496355115,0.3352796766558471,0.0040297468586291
0.003564118234925834,0.24704735079590434,0.437411921410619,0.5922164343989285,0.7774114863688101,0.16972530568728061,0.45220699844920326,0.4546860756822556,0.3674079727539104,0.0120892405758874
0.022148895773566768,0.15589473249855063,0.4430328698752303,0.6536369839756324,0.7690191207306952,0.1716194886761537,0.3815309532583999,0.49034627830265737,0.2595572229152472,0.0081327618419606
0.0036768854667937265,0.1998597987441437,0.43840230336152214,0.6030743053520659,0.7789318753633719,0.1721797988700241,0.45181111527066065,0.4405403872941773,0.3384053853029785,0.0067589845037916
0.010437760307127668,0.2020783571556202,0.4386134643227367,0.6176052475897672,0.7757559664408264,0.17291381789685115,0.4641350502653778,0.4470223869376152,0.3416768420491417,0.0193061508590687
0.011867074694118473,0.246052568565599,0.43859385210737334,0.6249083822150443,0.7715107488546191,0.17011816341811828,0.44433311592438657,0.48436050438083245,0.3241150354457768,0.0250943327105542
0.024740006041147882,0.2215923009740697,0.44924024912730054,0.6275548839142719,0.7770986903817003,0.16970687710507032,0.39774396915311133,0.47645033181159696,0.3014478769840353,0.0532476096274315
0.026666862839217174,0.2954875572322024,0.4524106965392466,0.6288496558842671,0.7759310050393314,0.1732717881091488,0.3715644050625428,0.4817121643325825,0.36487492095201435,0.0828845660695314
0.017363386673484523,0.2606631315107021,0.4479887348231638,0.5909929214466623,0.7842883327617509,0.16863879599754505,0.44589126599202084,0.44816045667811943,0.3394106262853662,0.0544565336850203
0.09207202909744172,0.11797407771619461,0.4701373496079101,0.6685455995321359,0.7673176369695203,0.1710302741878768,0.296532716464987,0.5220139260413003,0.4006109032205082,0.0460490163754258
0.0037877126599027075,0.13967431174966682,0.43980097612536606,0.6167572503955157,0.7834312730200932,0.17674532732719828,0.45099836794016085,0.41774858374995355,0.323609778178086,0.0
0.003564479481818268,0.20682214054136303,0.43720797134143347,0.6019135824839524,0.7816976374147596,0.17348061553536284,0.453022421150601,0.44449035539233617,0.34219686782058306,0.0077297871560977
0.016510487354249363,0.16589371793758773,0.44308178071048954,0.6200144793064224,0.7826311910179722,0.17136546009239137,0.44016881214916115,0.4415073701851432,0.33596188856895115,0.0161189874345166
0.00787261022302756,0.27116838688979156,0.44134557016642245,0.6290836979791576,0.7706706648311519,0.16481175499598508,0.43021925747387885,0.533931946543296,0.2685326120303454,0.0033886507674836
0.0628907442619931,0.12095001609765751,0.49493378639275704,0.5749573703051255,0.8052699266857343,0.13895226181330964,0.4466992527430741,0.4919959229238311,0.3082272999822343,0.0311023189361468
0.009765772839993817,0.33353241179437876,0.4435995882765825,0.5900391257027947,0.7792107474158144,0.16137233813625818,0.47987394804164313,0.5004618905252882,0.3280767155031719,0.0285379345715646
0.00877678968730198,0.15068022163046024,0.44293521166942895,0.6338887731431089,0.7819662820947881,0.17598083818567717,0.4143292353356686,0.4531995537989541,0.3119820110778456,0.0022346778034216
0.2178334248814966,0.30295767500275605,0.4692813451270586,0.8119771262230622,0.7643491409620532,0.19765463950768608,0.0472679350862697,0.4414001594986596,0.4890995769969755,0.4662783456057442
0.024131909163014796,0.13822157197251622,0.4577927431973391,0.6063144182606429,0.7931379600103631,0.16867632387538367,0.41379145374456267,0.4501026247534141,0.374397117727954,0.0120342894823606
0.010407636175284968,0.46812070676008355,0.44133073135386497,0.5591740557265805,0.78054540475473,0.16030835668831828,0.4473175368986348,0.532125700344477,0.3875388554611171,0.0457009927830897
0.024632092582489665,0.22901569502813657,0.44558655138145287,0.6404825449050696,0.7775574225557309,0.17440395193492828,0.4215080207160735,0.4785060315404173,0.31086028245509084,0.0532476096274315
0.005334509873321021,0.1825536224139953,0.4334679983640422,0.6106281404351939,0.7838367104831162,0.17861151116916912,0.45355171706170344,0.43652452702474764,0.33125956484101504,0.0085723705901747
0.00804418112706647,0.1913377787769297,0.4392458145415484,0.6251934638794983,0.7820315809905471,0.1753114132741761,0.4262710309690417,0.46587491284963295,0.2978067885972542,0.00842583434077
0.05145809448040138,0.2331639834228055,0.45249992163172376,0.6993209264654694,0.766905086971919,0.1681668704204753,0.3048125623591842,0.5751035443203913,0.12713189172417236,0.0902846466644686
0.03864970372145644,0.2631602801730094,0.44734662739467956,0.632182999473604,0.7813749797453755,0.18167474006037837,0.39150370975175924,0.4517176095556303,0.3401226621528385,0.1119536945451881
0.020795847245910458,0.18957603712280788,0.44189067088488304,0.641386883386572,0.7801092719105236,0.17668917783732374,0.39198242807025,0.4824595588207886,0.3022629601900888,0.0261017694252115
0.011176782417165892,0.142842069203926,0.44731546481415096,0.6019239069831733,0.7949624557915684,0.1743455941318494,0.45143392964890233,0.4249947256644629,0.34602444901486445,0.0052203538850423
0.010821236948266554,0.34445046906290244,0.4437731168825737,0.575874489388897,0.7886621480678596,0.16935082304222027,0.4526433364533372,0.4750480625141595,0.370258336001882,0.0443088984137451
0.004922236672209354,0.19697659255751832,0.4388449881055654,0.6183241515750257,0.7856698867185229,0.1755462632155438,0.43630932852695314,0.46363281640258563,0.30292363214910895,0.0038648935780488
0.07579815955012487,0.14791432301700239,0.47853767293353405,0.6598675881587488,0.7839686279863298,0.14485660585128696,0.6028297867662474,0.49809852769382496,0.30410530315098905,0.0674982598820383
0.02930206656723361,0.23468457862277337,0.451158458621608,0.6641476471031774,0.774383483003656,0.17349621890106404,0.3878455222788468,0.5237998292895406,0.1977339453703228,0.0533941458768362
0.021154782028209574,0.24284695206826445,0.44789506217369957,0.6341684350148358,0.7832353960228859,0.17028517789759573,0.4358501373999582,0.4942329119817265,0.2749688881295264,0.0440341429461112
0.019998925299724635,0.2506722472872119,0.4412370554022592,0.6269596670959011,0.7826542942765194,0.17634227636462396,0.40942436985731195,0.4857988889413221,0.28123585114892813,0.0459024801260211
0.298207379700406,0.18317929743534156,0.4414733180761335,0.7026060218862495,0.7774066717780816,0.1795039177972837,0.1131773258705629,0.47295362292748344,0.5485996407077376,0.4832399164743378
0.01031106254576275,0.2130332476124775,0.44419447763565834,0.6056782789736037,0.7930484415022615,0.1769781860511725,0.433568741678632,0.4466159128706098,0.3745338430452139,0.022310143971865
0.014845987849072286,0.16047194348839766,0.4395639745349226,0.6299549586456628,0.7891110012739808,0.1772233257741806,0.427507352052539,0.4566167279762697,0.30818868796928356,0.0098179287101146
0.024061355010971848,0.47732825084966124,0.4462319306828748,0.6015538031054705,0.780722942848488,0.17039417629182255,0.3878800840433806,0.5341072262017981,0.3540335711633428,0.0600249111623987
0.016437282348334782,0.1621807462962589,0.45340900866761535,0.631651438011764,0.7923066709691099,0.1689916413048265,0.4209811773862517,0.4801300031409076,0.24207525969516017,0.0086639557460526
0.054520059551359974,0.14305316369085957,0.44498626197478663,0.678306537633601,0.7763411921455619,0.17220075005489088,0.5563812205277873,0.4957363937891406,0.4109098653903073,0.0375865479723046
0.012139413665006333,0.30945052091236896,0.4421343368696358,0.5911820655218684,0.7889384928918116,0.17760473314629358,0.4398784436406912,0.4761379352002553,0.37303841762619905,0.0421291717038502
0.030913586695347266,0.17766637544462655,0.45821445446310516,0.6137037182224961,0.7652001386498685,0.21180924220274694,0.4065215279401389,0.4649732911285159,0.3656790652971921,0.0497307396417188
0.036532107398401126,0.1727518376172053,0.4628095264307555,0.5689679084368641,0.8082820844103646,0.17178663086175638,0.44134972314325893,0.43544328818078903,0.37044468220325616,0.0644759497380664
