Transactions,PointsAdjust,Effort
0.48483938,0.4019219541153172,0.5274912
0.24637735,0.28219164693149884,0.29802287
0.39979237,0.41885324513119476,0.43195352
0.31045675,0.27102191626131494,0.31526232
0.3201627,0.16622268997336143,0.26094428
0.23487133,0.20244880214692812,0.22936599
0.14561562,0.16289587977375278,0.19036134
0.37479138,0.34717845083070703,0.38368922
0.4046222,0.41293342477600553,0.43323836
0.24262145,0.15478213928692836,0.29781088
0.2172347,0.17775517066531024,0.21623623
0.13588817,0.07747135064828103,0.22043577
0.07878346,0.08250678095040687,0.120163195
0.43740207,0.4177192950631577,0.4448958
0.6459613,0.5740227344413641,0.6751386
0.15640822,0.1098104765886286,0.1913295
0.30182144,0.17206206032372362,0.2835756
0.20660357,0.21079389264763357,0.22442682
0.24170676,0.1622235397334124,0.28081915
0.276515,0.17678505060710303,0.28705978
0.4827355,0.39613240376794423,0.51637644
1.0,1.0,1.0
0.56799746,0.5710222342613341,0.5820662
0.28960666,0.28393037703582263,0.3078501
0.8139242,0.708166582489995,0.84395605
0.23902771,0.27147163628829823,0.29434803
0.061487522,0.06254432375265943,0.1034195
0.22578214,0.30427531825651916,0.3066592
0.1881454,0.22891509373490562,0.21689759
0.20034967,0.21405212284312736,0.23562855
0.2621205,0.17113901026834064,0.24936464
0.031964086,0.1111877066712624,0.12932822
0.11378821,0.10550247633014859,0.2196939
0.2184048,0.23729923423795407,0.23528728
0.28516293,0.16103750966225058,0.27018046
0.24785718,0.23432064405923866,0.22642617
0.38346708,0.37848594270915653,0.40743563
0.27553177,0.3084155485049329,0.34282866
0.31722313,0.26388908583334514,0.3372577
0.29636994,0.12429363245761796,0.32981837
0.59744745,0.5730175343810521,0.57707906
0.016768612,0.020812203248732192,0.11248538
0.23922569,0.17111682026700922,0.21254824
0.14961106,0.07407966444477987,0.13517791
0.1604051,0.25422854525371275,0.23635735
0.30404532,0.17130887027853223,0.24661411
0.20508555,0.19088986145339168,0.2008139
0.21550432,0.18330247099814825,0.24720973
0.16683416,0.17696917061815023,0.20985167
0.49595356,0.43346389600783375,0.49180064
0.29303822,0.17338250040295003,0.27267817
0.3211106,0.30163945809836745,0.33294594
0.16000213,0.16434889986093398,0.18951537
0.46713394,0.44784265687055946,0.4532579
0.3531993,0.39489387369363244,0.3781344
0.20707825,0.14603350876201054,0.29361558
0.15590651,0.12910284774617087,0.18423125
0.28970027,0.22878988372739303,0.3508333
0.15210073,0.13253166795190008,0.1799316
0.34536457,0.30957995857479753,0.39420146
0.2533179,0.18430979105858747,0.21604618
0.19542143,0.22235420334125222,0.2575118
0.34201685,0.18422545105352706,0.31364235
0.16626687,0.11622207697332462,0.18576157
0.056515362,0.0668005980080359,0.085859776
0.09527187,0.10621420137285208,0.12144564
0.31532356,0.2509689450581367,0.2870124
0.111439005,0.13608547816512867,0.1304548
0.28990513,0.19561369173682153,0.23869766
0.24581616,0.1973107418386445,0.25078508
0.37041402,0.40590717435443047,0.42953014
0.3030131,0.2698007961880478,0.31417271
0.23641564,0.17947565076853905,0.2592342
0.08214043,0.11493628689617721,0.19139378
0.26802343,0.20684196241051775,0.24030675
0.08930118,0.1123849217430953,0.21220212
0.106606975,0.14556356873381412,0.16031703
0.091777444,0.12923323775399428,0.21867773
0.2981634,0.20387832223269936,0.32462102
0.16812392,0.18286825097209505,0.21130785
0.27036202,0.20020034201202053,0.31624585
0.16947876,0.16335149980108998,0.19908538
0.4097982,0.27645139658708384,0.42323864
0.16394877,0.10161977609718657,0.16205218
0.16365646,0.15700330942019858,0.1801409
0.18257442,0.14545073872704434,0.2445959
0.20464063,0.20432032225921934,0.26020807
0.28603372,0.32280693936841637,0.34312156
0.2250294,0.23782253426935207,0.25370726
0.18762313,0.24340878460452708,0.2570767
0.30920172,0.12671130760267846,0.28540197
0.45995444,0.39853819391229167,0.4633889
0.33242592,0.14210787852647272,0.3610697
0.31873342,0.34131177047870626,0.32618308
0.1655698,0.1992259019535541,0.16399354
0.18386084,0.15309790918587457,0.17606415
0.20186207,0.19301535158092112,0.2491028
0.44590533,0.4349030860941852,0.42781118
0.19757494,0.0800150348009021,0.20772174
0.26718137,0.3237717394263044,0.34024835
0.6812683,0.6552632893157974,0.68330693
0.059417088,0.07822762869365772,0.09045848
0.45434737,0.4227085053625103,0.47494367
0.051364735,0.09122981547378893,0.11804112
0.06510024,0.026151587569095257,0.104457304
0.32379472,0.1974835818490149,0.26528493
0.14153375,0.08002095480125729,0.13452876
0.25032735,0.2549190652951439,0.2532754
0.20371729,0.12376520742591246,0.22969617
0.32267645,0.23739594424375668,0.3101816
0.2230007,0.22388521343311282,0.24147037
0.26403624,0.17478430048705804,0.29928342
0.30787337,0.20742602244556135,0.30300462
0.2550203,0.2756133565368014,0.30012518
0.21572533,0.1385171783110307,0.305604
0.12319646,0.10949192156951529,0.22693479
0.29459187,0.3081981384918883,0.34890085
0.1984956,0.20335621220137273,0.19974448
0.1794792,0.10955650257339015,0.15831335
0.21361262,0.14040540842432453,0.20031735
0.5929213,0.5817880949072858,0.54064906
0.20311518,0.09227965553677935,0.22330834
0.39073378,0.34653320079199207,0.4060391
0.5242984,0.5389165023349901,0.50381523
0.46032053,0.36820396209223777,0.5008659
0.120698534,0.14689982881398972,0.10715899
0.08050443,0.09127369547642174,0.14176661
0.34434003,0.378928382735703,0.39922315
0.06850012,0.0970005898200354,0.11775546
0.20937142,0.18776184126571047,0.22461626
0.4001832,0.3614149916848995,0.42497438
0.32882768,0.28399647703978864,0.3337928
0.33979207,0.3698478821908729,0.41019636
0.2399874,0.1376542382592543,0.25583738
0.13888805,0.16138522968311378,0.13465387
0.11622346,0.10449356626961398,0.16855794
0.24202898,0.24144800448688028,0.27312016
0.20748252,0.1433784586027075,0.23817584
0.24152258,0.2686338861180332,0.29151046
0.12841074,0.1356838881410333,0.17107458
0.109763384,0.1328083179684991,0.16141884
0.15116437,0.07764304465858268,0.115816884
0.08589118,0.11733991704039504,0.15334073
0.15920585,0.09307295558437734,0.14058931
0.28037244,0.23256573395394406,0.28000227
0.28779477,0.22059375323562522,0.2988445
0.2348889,0.1672190200331412,0.28129056
0.105696835,0.10512112630726758,0.1251047
0.15739903,0.18638236118294169,0.2006949
0.2811324,0.15037437902246276,0.25843793
0.26286793,0.2972220678333241,0.310563
0.20046821,0.21178746270724777,0.2359352
0.1819498,0.1380076982804619,0.22580117
0.52558446,0.5100384706023082,0.50477076
0.09471163,0.10354030621241837,0.20313106
0.090904646,0.10510726630643598,0.21254943
0.16499457,0.163716449822987,0.19833037
0.089906335,0.08482347908940874,0.18780303
0.19872421,0.16064414963864898,0.2185208
0.18567798,0.20358151221489074,0.233089
0.16802427,0.12671330760279848,0.15735102
0.02071239,0.09611858976711539,0.10808492
0.32871172,0.20177967210678033,0.3327926
0.3815083,0.24657997479479848,0.42604837
0.25766647,0.1675240800514448,0.23276775
0.23811728,0.22930765375845924,0.26010057
0.3624376,0.4138888048333283,0.41286385
0.25069213,0.15217713913062836,0.2315098
0.15242484,0.061129990667799436,0.14812785
0.42290854,0.4546782072806924,0.43068698
0.24105465,0.278104216686253,0.29203305
0.41409326,0.41245996474759794,0.44011816
0.48198092,0.4630474277828457,0.49531865
0.28215325,0.17005877020352622,0.2843996
0.12664205,0.19665873179952392,0.21617474
0.12774302,0.12978086778685208,0.17727375
0.19758287,0.1709051202543072,0.21881832
0.43506444,0.4556935273416116,0.48156482
0.18251872,0.23780281426816888,0.26094657
0.23162383,0.23284149397048964,0.28684214
0.22008868,0.1949767416986045,0.28440633
0.07575999,0.18726461123587668,0.19604589
0.17016186,0.17107392026443521,0.21519363
0.18839094,0.15039456902367415,0.23518796
0.23074752,0.1640831198449872,0.20256251
0.24001123,0.20848163250889795,0.25338495
0.039526425,0.05799685347981121,0.17982855
0.25274304,0.22953055377183323,0.27325135
0.4029361,0.4409190964551458,0.4414067
0.48962408,0.49591350975481063,0.504044
0.34745005,0.23115403386924202,0.33535585
0.38893986,0.36978974218738453,0.3923468
0.22202629,0.17915999074959946,0.20780447
0.12723815,0.11407916684475002,0.14488588
0.12701929,0.05617883337073,0.09324091
0.17530328,0.1324716279482977,0.15993662
0.66091627,0.536383782183027,0.72866124
0.14167254,0.168347650100859,0.18982068
0.32570902,0.3002053380123203,0.33979812
0.12721184,0.18718025123081508,0.2058769
0.18224457,0.1925905715554343,0.22835597
0.15269673,0.14739427884365672,0.18826666
0.60007054,0.5766667346000041,0.6004947
0.26148188,0.17792016067520963,0.25498608
0.04320153,0.04291508957490538,0.12729932
0.2145574,0.22242985334579118,0.24004893
0.22415331,0.14395295863717752,0.2379415
0.51245856,0.55773133346388,0.5442265
0.3742963,0.33760502025630124,0.4037513
0.063186154,0.1122903467374208,0.11999414
0.25504106,0.18384969103098145,0.27445197
0.16693738,0.10387617623257057,0.15866117
0.13357244,0.1744770204686212,0.2146088
0.18391123,0.23790070427404225,0.24825302
0.28344825,0.1964702917882175,0.28170836
0.12348616,0.08898653533919212,0.15142594
0.21911447,0.08556904513414271,0.25142708
0.33785242,0.3365383601923016,0.38240698
0.2229039,0.1083351465001088,0.212133
0.22726652,0.18050988083059286,0.29367638
0.14671509,0.11258060675483642,0.16463706
0.1508216,0.04829489689769381,0.17397122
0.25545084,0.11482370688942242,0.25120524
0.26049787,0.16367637982058278,0.29097965
0.11617811,0.05895118753707125,0.0
0.465164,0.330732899843974,0.47888008
0.13683157,0.15514930930895857,0.1580847
0.1284791,0.20040121202407274,0.20071773
0.057119902,0.08569992514199551,0.10540152
0.12698132,0.17566411053984662,0.14534852
0.14116846,0.21521517291291037,0.23785704
0.2201998,0.14731514883890895,0.27406684
0.54605746,0.48171248890274937,0.61332184
0.22936979,0.1971865218311913,0.2820111
0.10896786,0.20564477233868636,0.21768217
0.24944836,0.12986003779160227,0.37136802
0.17607763,0.1447237386834243,0.1824509
0.18049243,0.12419509145170549,0.18426788
0.19966573,0.18781355126881308,0.24240881
0.26086903,0.28792153727529224,0.2641564
0.25764364,0.12328978739738725,0.28101146
0.01918067,0.000172834850370091,0.15987429
0.22209045,0.14776443886586635,0.26600656
0.09122247,0.11217520673051241,0.164725
0.053932726,0.04345425460725528,0.20584998
0.25619376,0.24029539441772368,0.29374054
0.10242263,0.059691783581507014,0.16295879
0.3669422,0.39797168387830106,0.3935762
0.09236997,0.09202000552120033,0.17034638
0.105132714,0.08943778536626712,0.1396802
0.47194284,0.41532962491977754,0.47606564
0.37529188,0.34964015097840906,0.4409463
0.35558742,0.2651139959068398,0.37493485
0.2801962,0.22644677358680643,0.2588079
0.2923326,0.18149842088990525,0.26792732
0.13802567,0.1655644099338646,0.22016029
0.2257131,0.12301265738075945,0.23011428
0.17121416,0.1363576481814589,0.20891623
0.10916358,0.06517883791073029,0.08923787
0.32959384,0.3921056035263362,0.4058655
0.21284479,0.17053735023224104,0.24481367
0.12664637,0.112061316723679,0.16325733
0.32200462,0.23308116398486983,0.3759268
0.15435973,0.09186398051183883,0.12722977
0.2520942,0.1392983883579033,0.255692
0.42357332,0.46143438768606326,0.48209852
0.22937655,0.16641326998479622,0.19286503
0.2510908,0.2794413467664808,0.28797615
0.38253832,0.31548751892925114,0.38154545
0.18402314,0.23749242424954545,0.24644984
0.3867759,0.34530147071808825,0.432236
0.17153877,0.1662287099737226,0.21597669
0.26281345,0.3222942193376531,0.32948068
0.17426242,0.1908352114501127,0.22966434
0.4906978,0.46238122774287366,0.46533522
0.36681312,0.3239636594378196,0.38326135
0.23108527,0.26207245572434734,0.22373813
0.29326636,0.31540374892422496,0.3398314
0.34907395,0.3642060718523643,0.35842678
0.23075722,0.1613466096807966,0.24243538
0.19239694,0.17623592057415524,0.1692539
0.060060054,0.109549216572953,0.1827234
0.23591062,0.16678211000692658,0.27125213
