data,cplx,stor,tool,actual
0.33708268,0.19385363061463692,0.20445819226749154,0.23834816616518337,0.43287182
0.44672033,0.12878270712172926,0.12081078724864724,0.17449735255026474,0.45499897
0.51103234,0.12404431759556822,0.15457961927477717,0.1424017957598204,0.5815876
0.8994578,0.30576610942338905,0.3404879804292788,0.27708177229182274,0.77882016
0.5210997,0.22664642733535725,0.2989944379396663,0.2227679877232012,0.5432573
0.04152885,0.7048314295168571,0.7611211456672687,0.7549155245084476,0.026699781
0.47441936,0.11283637871636211,0.19841168190470093,0.1924608807539119,0.6108806
0.20821139,0.3643778635622136,0.39779838386790306,0.43360181663981834,0.2971419
0.31291056,0.2556104744389526,0.27357181641430894,0.24537304546269545,0.30613768
0.5921166,0.2701032729896727,0.32748909964934597,0.30814274918572504,0.6105658
0.47913814,0.12368948763105123,0.18720997123259828,0.17459546254045374,0.6062284
0.5118445,0.11512692848730714,0.14905417894325076,0.18612484138751587,0.5014364
0.39737934,0.12944467705553228,0.22969235378154124,0.2112424788757521,0.48275346
0.59062374,0.11667175833282416,0.17405767044346024,0.14928139507186047,0.79818493
0.43368065,0.2608289739171026,0.34962078097724686,0.23624352637564736,0.44567156
0.6800368,0.1406873659312634,0.1683893601033616,0.14499508550049142,0.5987558
0.49346057,0.10753305924669407,0.15347514920850897,0.11902327809767219,0.57602924
0.3908566,0.36266116373388363,0.36820980209258813,0.3506989149301085,0.39888567
0.24415776,0.3503526949647305,0.4387415263244916,0.39580066041993395,0.33105224
0.3134321,0.3138871686112831,0.3591236215474173,0.3552997944700205,0.41430464
0.59842706,0.18818534118146588,0.21258093275485598,0.24306712569328742,0.54362375
0.62497663,0.047811325218867474,0.04050639543038373,0.07149868285013171,0.5903857
0.5152944,0.3319118668088133,0.3384925903095554,0.33610268638973134,0.54982096
0.40939403,0.15030498496950148,0.21478076288684578,0.2337587266241273,0.423074
0.67421913,0.11252375274762472,0.17553092053185526,0.10329027967097203,0.7331453
0.6630975,0.045194115480588444,0.07030931421855885,0.11263351873664812,0.581471
0.45887494,0.14427955557204442,0.23597987415879246,0.25640151435984854,0.72923917
0.5099271,0.22444135755586422,0.24045266442715987,0.25460647453935253,0.4059441
0.7073443,0.20445269955473003,0.26136459568187576,0.24438569556143042,0.5444016
0.34359223,0.27816194218380574,0.330179649810779,0.30751636924836306,0.4500113
0.4120923,0.10684009331599066,0.1366950082017005,0.13224048677595132,0.4714836
0.19840924,0.300334389966561,0.334458250067495,0.3798330020166998,0.4247322
0.29364562,0.29047829095217087,0.3532253211935193,0.34694769530523045,0.4492312
0.42588145,0.13653542634645738,0.23688955421337327,0.20403674959632503,0.67991734
0.50587314,0.10364730963526902,0.18535037112102226,0.17437373256262673,0.6316087
0.09771606,0.45830175416982455,0.4682325980939559,0.4947902105209789,0.3479815
0.19665584,0.4708526529147347,0.5246970314818219,0.5452698454730154,0.43579736
0.613013,0.408771209122879,0.43410977604658657,0.49308468069153194,0.9999999
0.5264933,0.1514009948599005,0.20215339212920352,0.20505825949417406,0.56281817
0.67804307,0.037473168252683174,0.03068855584131335,0.10457150954284904,0.69519955
0.7591015,0.2722272927772707,0.3042859582571575,0.30140223985977604,0.68445617
0.4344584,0.3445053655494634,0.39998480399908826,0.34950121504987847,0.6685516
0.47489777,0.2802293319770668,0.3885967233158034,0.3404559159544084,0.5788594
0.83961725,0.13397075660292432,0.17215518032931082,0.17025493297450667,0.7033762
0.30721197,0.31057750894224906,0.40358265421495926,0.301734119826588,0.24941109
0.6189241,0.17774297222570276,0.278638916718335,0.22802082719791728,0.4703914
0.62526417,0.2326563667343633,0.34687724081263444,0.2560927043907295,0.5674513
0.63558155,0.06535589346441065,0.08090115085406904,0.12323756767624322,0.5895999
0.5100754,0.1502210049778995,0.18502749110164946,0.20561931943806805,0.4694475
0.057117105,0.5938798806120119,0.6439182386350943,0.6066535693346431,0.15110815
0.6422982,0.01815801718419828,0.012718082263084936,0.05883290811670919,0.6215324
0.51678574,0.14325650567434942,0.28196759691805584,0.20994881900511808,0.5074949
0.49246678,0.17518360248163975,0.22831298369877903,0.24708256529174344,0.5472117
0.609607,0.06284102371589763,0.08582491514949492,0.1109346939065306,0.72417337
0.49621493,0.05252953874704612,0.06845897810753869,0.12185941781405822,0.5222471
0.2815871,0.32785933721406624,0.40419628425177706,0.3259352674064732,0.34600377
0.4148717,0.18944664105533587,0.26108427566505654,0.24634347536565243,0.33917928
0.49276054,0.13796831620316838,0.15862072951724376,0.18805627119437285,0.52210706
0.53453565,0.08758171524182846,0.08122107887326474,0.14323233567676644,0.4957356
0.43333423,0.20772409922759008,0.24324359459461567,0.28309330169066976,0.6091197
0.36877343,0.13218118678188132,0.14175367850522072,0.20921704907829508,0.46046406
0.5739634,0.16671223332877666,0.15945429956725798,0.19603948039605196,0.4951945
0.66369724,0.033172991682700825,0.02233460634007638,0.09776269422373057,0.6191725
0.47662807,0.2662167533783246,0.3214020192841212,0.31908216809178314,0.6040039
0.50125766,0.23796409620359035,0.28657497719449865,0.30877156912284304,0.5843059
0.56971353,0.07444193255580674,0.06299159377949563,0.1207830779216922,0.4934287
0.5563468,0.04840322815967718,0.07615283456917007,0.058228844177115574,0.46969342
0.48704523,0.24651766534823347,0.28433361706001703,0.31758276824172316,0.49653262
0.49620897,0.044854575514542444,0.09707010582420636,0.12688808731119128,0.5318392
0.55605006,0.04293202970679703,0.08504504510270271,0.13643623635637636,0.5574845
0.44149372,0.07940819205918079,0.06328037779682268,0.15211348478865153,0.5046467
0.32069308,0.22665715733428426,0.2960578377634703,0.2504036749596325,0.44452918
0.63505185,0.07634230636576936,0.10730297043817823,0.13623462637653735,0.6009471
0.43473166,0.1900850609914939,0.1915152514909151,0.24553773544622642,0.39258677
0.7320292,0.18525876147412385,0.1868827712129663,0.19455341054465894,0.6572942
0.44529477,0.19644518035548195,0.29678113780686827,0.2419116858088314,0.5260943
0.46340644,0.16323383367661665,0.22493238349594302,0.22208062779193719,0.5432458
0.6729022,0.18532861146713883,0.18486289109177348,0.2418684158131584,0.59609497
0.5619292,0.03789725621027438,0.10532546631952798,0.12443639755636024,0.6018086
0.59537536,0.06786396321360368,0.14786765887205952,0.1693677430632257,0.65098566
0.38997847,0.31196366880363313,0.3902496234149774,0.299130170086983,0.40079856
0.6144894,0.13242639675736032,0.17303667038220025,0.204094569590543,0.4536381
0.33508813,0.13250584674941532,0.11870507112230427,0.23753288624671137,0.48696625
0.58458245,0.24375206562479343,0.2761448765686926,0.2689372031062797,0.5113017
0.7399955,0.3486553951344605,0.3489446209366773,0.3434602856539714,0.5527074
0.4299245,0.15764684423531555,0.1568394694103682,0.23314050668594932,0.4728127
0.45146003,0.2227376177262382,0.25446499526789973,0.2814003518599648,0.53363425
0.44869348,0.13623644637635535,0.14212263852735832,0.20696095930390404,0.41220883
0.47389975,0.27329927267007276,0.31637251898235114,0.33225580677441935,0.6270987
0.40669125,0.10453774454622554,0.14795488887729336,0.14635322536467746,0.4917044
0.6038927,0.06601547339845265,0.12587482755248966,0.1609963339003666,0.5368972
0.7052387,0.45775775422422454,0.5127765807665948,0.4477663152233684,0.5656227
0.7104115,0.0711696968830303,0.09210411552624694,0.09331723066827692,0.7361143
0.5670204,0.0709703789029621,0.14298847857930871,0.1395394960460504,0.6425491
0.6847867,0.10812904318709568,0.15877381952642916,0.12498544750145525,0.54646504
0.33883014,0.2944092705590729,0.31726469903588195,0.3136419386358061,0.37822232
0.6927868,0.0895753110424689,0.12714252762855166,0.15054143494585648,0.63671845
0.1541424,0.4205065279493472,0.4544021772641307,0.46172095382790457,0.22418018
0.68463707,0.3384999661500034,0.3715067222904034,0.40841700915829904,0.55696994
0.3776044,0.7612630538736945,0.797484747849085,0.7387325261267473,0.3080531
0.5772605,0.11687679831232016,0.16030422961825377,0.10502599949740005,0.6368132
0.48714614,0.0820352617964738,0.10264650615879037,0.12405057759494223,0.53452986
0.7475403,0.45459602454039755,0.5537157332229441,0.44807065519293443,0.5063428
0.5753301,0.09271522072847792,0.15455750927345055,0.1929271007072899,0.72513515
0.24048647,0.3363783963621603,0.3773108926386536,0.3770576322942368,0.2851285
0.61014575,0.09627028037297194,0.08875927532555652,0.1109291789070821,0.5337566
0.37768734,0.3515259648474035,0.4696378281782697,0.3279088372091163,0.35730636
0.42858925,0.19017447098255288,0.2496360649781639,0.26950005304999464,0.7410472
0.25272632,0.2903148509685149,0.3004518380271103,0.36890854310914567,0.28146958
0.24720603,0.298092070190793,0.3548152112889127,0.3598655640134436,0.5422076
0.7545297,0.16740269325973067,0.1918430115105807,0.2083500391649961,0.6343018
0.37663564,0.2765600723439927,0.32447369946842197,0.27536181246381874,0.28466275
0.18479018,0.49767552023244793,0.5492042629522558,0.5573457442654255,0.2235029
0.42383346,0.25509327449067254,0.3026730581603835,0.27743462225653776,0.5270569
0.3314245,0.26040149395985057,0.32230671933840316,0.3125011687498831,0.3068694
0.39065626,0.3411402058859794,0.4118008847080531,0.39471551052844894,0.627823
0.4426991,0.1515524548447545,0.20647723238863394,0.22645459735454024,0.418113
0.51902235,0.2609980739001926,0.30680467840828074,0.37049176295082364,0.7244606
0.5614905,0.06570842342915766,0.07828480469708829,0.1217646178235382,0.57529074
0.59282374,0.06144040385595961,0.06749690004981401,0.10343517965648202,0.5462162
0.6708329,0.08427181157281884,0.1130465067827904,0.1012362438763756,0.66264
0.5638668,0.37712609228739075,0.3987966439277986,0.35874208412579156,0.575631
0.6361103,0.030925986907401306,0.014355391861323513,0.09371360062863994,0.6061667
0.39407116,0.2218630978136902,0.25712646542758794,0.27588633241136673,0.5335882
0.27733886,0.3199173680082632,0.39296672357800344,0.3533957246604275,0.35171908
0.52315915,0.07931210806878919,0.09957552597453156,0.13437123656287633,0.47107816
0.48516345,0.16718758328124164,0.1952808017168481,0.20356509964349,0.47838968
0.21405192,0.5747744425225557,0.6785524907131495,0.6585928741407125,0.16260785
0.5520614,0.09727605027239497,0.19850735191044114,0.20052120994787898,0.759781
0.5606276,0.056562388343761164,0.12287557737253466,0.13844381615561838,0.6259239
0.28653216,0.33786379621362034,0.42600306556018397,0.4217872178212782,0.46041715
0.5291696,0.0912767858723214,0.09129879547792774,0.15368826463117355,0.5060859
0.19160844,0.5668036433196356,0.5883309352998561,0.6343247365675263,0.38399673
0.44250268,0.34455608554439143,0.4594764975685899,0.4523814547618545,0.9061389
0.5332932,0.16346086365391363,0.18342627100557626,0.18718425128157487,0.5006902
0.5736011,0.34613340538665943,0.34346940060816405,0.34750422524957747,0.38720775
0.28220603,0.3732079826792017,0.5084930305095818,0.40581490941850906,0.3455249
0.6205412,0.14924986507501348,0.15047985902879155,0.13224999677500032,0.61107695
0.44292817,0.23473585652641435,0.2723699363421962,0.2311651468834853,0.34144276
0.55057055,0.023376223662377633,0.05593374735602484,0.07889463711053628,0.5335064
0.42521012,0.25043737495626245,0.31337805880268355,0.31821611817838813,0.4043063
0.44692853,0.2229173277082672,0.2690353561421214,0.3275457872454212,0.649611
0.47599554,0.17824019217598078,0.20663477239808636,0.19681642031835797,0.39999425
0.5986118,0.02522244747775525,0.051790896107453764,0.07394420260557973,0.58554053
0.3767963,0.22471857752814223,0.2447866346871981,0.24906918509308149,0.36363912
0.6475489,0.025977191402280858,0.025440634526438074,0.07430838756916124,0.620974
0.67265815,0.03359585664041433,0.07854629071277745,0.07265754773424522,0.62321013
0.41463616,0.18377353162264684,0.1995358619721517,0.22080329791967018,0.4142173
0.57872427,0.05724605427539457,0.08123404487404269,0.10849140915085909,0.62791413
0.38044286,0.30801676919832305,0.33974006038440363,0.33777412622258735,0.3996682
0.39714172,0.18125362187463778,0.276238516574311,0.2830391716960828,0.60884935
0.33568826,0.2802159719784028,0.3087372985242379,0.2800526319947368,0.3124811
0.45475006,0.14909489509051047,0.16254479975268799,0.202957369704263,0.4511052
0.5485666,0.04846676515332348,0.06819221809153309,0.11420177257982274,0.52906966
0.42155766,0.09335198066480192,0.09203312552198753,0.13085870691412932,0.47412878
0.6594245,0.07501866649813334,0.12752402765144166,0.12797648720235127,0.5994237
0.7170021,0.047821725217827474,0.05241489714489383,0.08968027503197248,0.7442866
0.39355898,0.1486624651337535,0.14712173882730434,0.22860399713960025,0.48921472
0.7021756,0.2132961786703821,0.21247406274844377,0.2537985146201485,0.5913137
0.56869495,0.041839565816043416,0.06872910412374625,0.11854289814571017,0.5796145
0.7065277,0.3324519367548063,0.3975875038552502,0.37676836232316374,0.7823602
0.6584275,0.030773189922681007,0.020593883235632996,0.054261559573844036,0.5985946
0.21034305,0.4326986567301343,0.560282383616943,0.3926967607303239,0.27931604
0.44368362,0.4290968070903192,0.5070792304247538,0.500278349972165,0.34651855
0.46041003,0.10592289940771005,0.09775120586507235,0.18354801164519882,0.49327022
0.59523034,0.20423281957671802,0.21883841313030478,0.22676209732379027,0.6525548
0.6451776,0.10570503942949605,0.18095253085715185,0.17921112207888776,0.61340636
0.5060292,0.17095578290442168,0.24385769463146167,0.17935185206481477,0.51152265
0.6131643,0.1801620219837978,0.21064259263855556,0.2195108880489112,0.63389045
0.5674629,0.08169385183061481,0.12035996722159804,0.1519941548005845,0.4644847
0.41622624,0.31930256806974316,0.3916694235001654,0.39709171029082896,0.42647398
0.34707427,0.2743697725630227,0.3113037486782249,0.3308079469192053,0.25946164
0.47057983,0.2792386420761358,0.34585120075107206,0.3617989038201096,0.49700063
0.60233927,0.07201989779801021,0.1091854065511244,0.1304629269537073,0.55592096
0.7098136,0.16737915326208466,0.17046163022769784,0.17627321237267876,0.6284397
0.7435528,0.27665633233436676,0.3756187225371234,0.2910659008934099,0.47911173
0.5958752,0.13866557613344238,0.20482451228947074,0.1813892518610748,0.6398254
0.469293,0.18696506130349386,0.18181253090875188,0.2292020070797993,0.4915812
0.40087518,0.24567229543277044,0.28566224713973487,0.25852081414791855,0.35950533
0.61528933,0.13976229602377038,0.1972896318373779,0.1710485628951437,0.7491831
0.5618183,0.08584626641537335,0.18053312083198725,0.17750947224905275,0.6790044
0.3959212,0.33440261655973835,0.3970732238243935,0.3622262137773786,0.49276698
0.3409257,0.202063929793607,0.2487580949254857,0.27256807274319267,0.47439694
0.6820663,0.08393605660639433,0.08942562536553753,0.15433223456677653,0.6841286
0.5883845,0.04443269555673044,0.07306722438403347,0.13722817627718237,0.5432919
0.47623152,0.09821333517866647,0.1121181917270915,0.15614549438545053,0.47684866
0.43094173,0.2865884913411509,0.34501215070072905,0.35395846460415353,0.47108757
0.65221524,0.09808566019143397,0.10434044026042641,0.09871577012842299,0.55284333
0.3728874,0.1425003557499644,0.15459874927592498,0.1497986750201325,0.44750193
0.39414263,0.3817508618249138,0.4124772747486365,0.41983969801603016,0.31351578
0.2852619,0.5649384935061507,0.5655660939339656,0.5202840079715992,0.16046557
0.5865438,0.0402643639735636,0.05029410301764618,0.10421232957876704,0.54475045
0.60464823,0.12567509743249025,0.17826764069605847,0.18921695107830488,0.65361977
0.4538433,0.14141072585892742,0.17466868048012082,0.22322956767704322,0.44248283
0.40070397,0.1810259918974008,0.23607756416465386,0.24880889511911047,0.52953416
0.56430113,0.028656957134304283,0.06981069418864165,0.10129056987094301,0.50334114
0.40368423,0.3596025040397496,0.3900068034004082,0.3922998607700139,0.47216153
0.5920488,0.050482118951788106,0.03242540594552436,0.12210233778976622,0.5418424
0.20791453,0.33729129627087034,0.37042502222550133,0.38413706158629385,0.20901127
0.44643363,0.2216303378369662,0.31493701889622117,0.2605712139428786,0.61223006
0.39788103,0.2416520758347924,0.3014725580883535,0.3327531467246853,0.615239
0.5579243,0.05730276726972327,0.07268745436124727,0.1104421189557881,0.5577396
0.464005,0.2597842740215726,0.27731616663896996,0.3226444977355502,0.4838186
0.50865173,0.18837328116267185,0.21001406260084376,0.16352228364777163,0.45979977
0.5171273,0.17932297206770276,0.20652802239168136,0.19397471060252894,0.43703166
0.54166603,0.20635253936474604,0.260035765602146,0.2683696431630357,0.4626959
0.40798038,0.2504078749592125,0.3563844213830653,0.31187703881229606,0.38192052
0.546375,0.2122016587798341,0.3014989180899351,0.2682286231771377,0.4294667
0.5443452,0.09988328001167199,0.107594016455641,0.11882005811799418,0.48767704
0.37084588,0.2690230730976927,0.2911734174704051,0.35045679495432047,0.501877
0.6021309,0.35700934429906556,0.45377054722623283,0.44163568583643137,0.3621369
0.47593296,0.15522111447788856,0.20693851241631075,0.1705058029494197,0.6700875
0.4100263,0.39223712077628786,0.4152340549140433,0.39698209030179094,0.40221107
0.52480423,0.09227379077262092,0.18072591084355466,0.14403839559616044,0.6410087
0.41430062,0.2325693467430653,0.26521691591301494,0.200225149977485,0.30921265
0.5668577,0.26665699333430065,0.288295417297725,0.2855856114414388,0.5035817
0.44383746,0.14374871562512842,0.15457284927437095,0.23250487674951228,0.47495437
0.44335073,0.1308365669163433,0.13072532784351967,0.1607475139252486,0.46210247
0.51420105,0.13015343698465628,0.1347184280831057,0.15622232437776754,0.43854558
0.38505107,0.19916070008393,0.23772801426368087,0.2402561059743894,0.3596509
0.6744479,0.08289631171036882,0.09511018570661114,0.039350059064994086,0.61031395
0.48502535,0.11870528812947118,0.12479812748788766,0.11479558352044164,0.49433124
0.42902935,0.1198868330113167,0.12000907220054434,0.16506032349396765,0.45975423
0.7644452,0.11689271331072866,0.13142079788524788,0.1613674338632566,0.59077865
0.46167824,0.08396997160300283,0.1689428801365728,0.1907564209243579,0.6061869
0.19263807,0.3206127879387212,0.3419627205177633,0.39322526067747393,0.43971044
0.4668971,0.10385240961475903,0.12762815765768945,0.18265973173402683,0.46035188
0.3825712,0.2752403024759697,0.3018124881087493,0.2285424771457523,0.27439463
0.3444812,0.3612971238702876,0.489426049365563,0.4348585165141483,0.5598466
0.6697922,0.2640851135914886,0.3111989186719351,0.2586096741390326,0.7183171
0.72025514,0.2602548739745126,0.3526910711614643,0.3223792677620732,0.6492025
0.4544524,0.14917029508297047,0.14909646894578812,0.2125157487484251,0.47902364
0.39034623,0.2803919319608068,0.3013938880836333,0.27625867237413276,0.44842854
0.35151625,0.26174617382538257,0.3443889806633389,0.24516299548370044,0.42226455
0.34998295,0.17361916263808375,0.21977408318644498,0.19796232020376794,0.46786582
0.50336874,0.17898543210145676,0.24415089464905368,0.2119891988010801,0.5381931
0.5837294,0.2567060743293925,0.27895994673759683,0.3373242862675714,0.44820136
0.447857,0.34948456505154346,0.35928882155732933,0.3699420330057967,0.3727301
0.46549755,0.13643987635601237,0.17025451021527063,0.1796805120319488,0.5213277
0.26476106,0.46468865353113464,0.54038033242282,0.5539603846039615,0.28232297
0.3636164,0.25038201496179846,0.2924155775449347,0.3211398378860162,0.44523028
0.7173404,0.09254565074543492,0.15551844933110698,0.1407003259299674,0.50874335
0.50483704,0.09495314050468594,0.11630800697848041,0.04396172960382704,0.5004879
0.39640006,0.18926824107317589,0.2936777676206661,0.23328611667138832,0.47413647
0.35412464,0.18286080171391983,0.23441011406460685,0.2215349478465052,0.46405774
0.5455132,0.09782167021783296,0.15932056955923418,0.16774989322501066,0.6347777
0.56940055,0.07419838758016124,0.10000074600004477,0.1096559090344091,0.5670923
0.36354178,0.21984822801517717,0.22800482368028943,0.3086154191384581,0.4579367
0.44297647,0.2917013708298629,0.36640735198444113,0.3717824428217557,0.5525055
0.33962515,0.19384308061569192,0.2213681432820886,0.2320359067964093,0.40368673
0.38602853,0.2223616277638372,0.2160444429626666,0.27357737264226273,0.4124866
0.16123633,0.615053338494666,0.6391688383501303,0.6798025920197408,0.3038088
0.36722505,0.4181958281804172,0.48810032928601976,0.508272179172782,0.61611646
0.27679986,0.23669487633051237,0.24274750456485028,0.3188012481198752,0.39402306
0.3795825,0.22744620725537926,0.3049793982987639,0.24681112531888746,0.4049837
0.606651,0.06826575917342409,0.09886602193196133,0.0,0.46050614
0.5419985,0.23333436666656332,0.34439894066393645,0.2431385256861474,0.59087497
0.4962129,0.16653509334649064,0.27646203658772217,0.23748723625127635,0.6309092
0.5859682,0.29324120067587994,0.3584344615060677,0.3616008438399156,0.44947976
0.5455736,0.22165107783489219,0.28174944690496684,0.2818642718135728,0.5022293
0.59810966,0.1200704779929522,0.1197526231851574,0.1517088548291145,0.5780008
0.6179186,0.08539679146032084,0.11406785684407142,0.07531901246809874,0.5381617
0.5182937,0.2122985187701481,0.30454768827286127,0.21859100814089916,0.762019
0.43206638,0.21697754830224517,0.26531143591868617,0.2529118447088155,0.37783435
0.47630256,0.04071983292801671,0.111984466719068,0.15488158451184156,0.58049345
0.52617484,0.05844872615512738,0.04819423289165397,0.09932150406784959,0.48822576
0.40729216,0.2612863238713676,0.2778182766690966,0.2972472002752799,0.33646083
0.35513955,0.21710384828961515,0.3232411193944672,0.3219112978088702,0.39220607
0.46607542,0.08262559173744081,0.09334382960062979,0.15795870420412958,0.50566465
0.15728828,0.3719451928054807,0.3884350933061056,0.46780165321983463,0.38890797
0.4407282,0.21758926824107316,0.3013578180814691,0.2731392126860787,0.6371977
0.17252257,0.3871101012889898,0.42463096547785795,0.4368929563107043,0.35329565
0.5844399,0.1386414361358564,0.15393540923612456,0.16335628366437163,0.61715937
0.5512484,0.042348708765129126,0.053249063194943796,0.12442483255751674,0.5261417
0.48135024,0.2574873042512696,0.2887854173271251,0.21029338897066108,0.45915204
0.50293577,0.04347180865281913,0.09428039565682375,0.11189542881045711,0.56751823
0.68229413,0.0604263779573622,0.08024552981473179,0.05726280227371977,0.6334501
0.44400376,0.17600591239940874,0.20527203231632193,0.19993863000613699,0.42793548
0.5111198,0.09306397069360293,0.10397446623846798,0.10343621965637803,0.5209289
0.7397231,0.11819066418093357,0.07939130476347829,0.10867567913243209,0.7239205
0.7429018,0.13372834662716532,0.17060791023647462,0.20242605975739403,0.56416476
0.370422,0.44021610597838934,0.5789932347395941,0.5158554484144552,0.52168477
0.5376948,0.10276325472367452,0.11360106681606402,0.15821973417802657,0.49763387
0.5331943,0.09810986018901398,0.10313836618830197,0.14548908545109146,0.4569704
0.23690587,0.33561486643851335,0.3942617436557046,0.41730751826924817,0.2533398
0.5758975,0.2915493708450629,0.3576753914605235,0.36514654348534564,0.49278975
0.52873516,0.18599976140002386,0.22215272332916342,0.22209516779048322,0.42464563
0.3516663,0.22911692708830728,0.24364079461844768,0.303789169621083,0.4465567
0.60831416,0.4128568087143191,0.44191196651471804,0.4571365842863415,0.9669831
0.5841607,0.08711596128840386,0.110510716630643,0.0798256320174368,0.6017822
0.5978631,0.4116618588338141,0.521675681300541,0.4634953836504616,0.45055175
0.44639564,0.21934301806569817,0.21316589278995357,0.22707340729265924,0.44284925
0.3360032,0.2744687225531277,0.325400549524033,0.3499133850086614,0.34177235
0.5323487,0.3641539635846036,0.40402772424166344,0.3916211908378809,0.4298377
0.7523997,0.07696756230324377,0.09431317965879078,0.1520261847973815,0.7912792
0.6043029,0.047560091243990875,0.04342594960555698,0.08491205150879484,0.5175926
0.4269952,0.22800511719948827,0.2596554355793262,0.22538552746144722,0.33389777
0.54180205,0.14731366526863346,0.14879477892768672,0.19559954044004596,0.5316826
0.4226031,0.15851254414874558,0.17931802075908126,0.2024079997592,0.4533226
0.4069497,0.0900489909951009,0.09452319567139175,0.11409337859066214,0.4125406
0.4724413,0.2601998439800156,0.31617315897038956,0.29907623009237694,0.42756337
0.29545593,0.2301089269891073,0.28333605700016345,0.29684934031506593,0.48046196
0.7230574,0.1506427649357235,0.25692136541528193,0.20987794901220508,0.55581427
0.5883828,0.24293458570654142,0.3230747193844832,0.2695679430432057,0.8546081
0.5423747,0.3164995883500411,0.3737042224222533,0.25408009459199055,0.5784341
0.37936425,0.406741859325814,0.48276892896613577,0.3672583332741666,0.33407927
0.49880642,0.1318989568101043,0.15321663919299836,0.16548685345131464,0.4672485
0.24292229,0.26644027335597265,0.29008378740502727,0.3221160477883952,0.31166402
0.41060075,0.19505013049498696,0.23469086408145187,0.2559071544092846,0.5022237
0.38710365,0.1629433137056686,0.286582367194942,0.22731301726869826,0.4956823
0.27938724,0.31175946882405314,0.31829448909766933,0.3833183816681618,0.3561164
0.48145777,0.15831859416814056,0.1686141301168478,0.1825154217484578,0.48628306
0.4346875,0.1108197789180221,0.1373466882408013,0.15885974411402556,0.4965636
0.66179764,0.04108905389109461,0.02443641546618493,0.023881790611820934,0.5996728
0.44181845,0.2408860359113964,0.30891485853489153,0.2672666032733397,0.40318614
0.4556442,0.20650178934982105,0.25994975559698535,0.26080492391950755,0.5120495
0.6399852,0.018570570142942985,0.0,0.04210945578905442,0.59308994
0.45172414,0.2654662134533787,0.28278447696706865,0.296669810333019,0.42381716
0.6899997,0.14686448531355148,0.15272823916369435,0.15140996485900352,0.70290816
0.14519008,0.4570771342922866,0.5193561311613679,0.4966114303388569,0.07834956
0.49340412,0.11785461321453868,0.15051183903071036,0.18433015156698482,0.5452189
0.3795009,0.41255860874413913,0.48769118926147137,0.4147754585224541,0.2550663
0.4815623,0.099971970002803,0.09379172562750354,0.17947868205213177,0.48022336
