rely,data,cplx,time,stor,virt,turn,acap,aexp,pcap,vexp,lexp,modp,tool,sced,loc,MI_loc_aexp,MI_loc_data,MI_loc_stor,MI_aexp_data,actual
0.6376133,0.18145746,0.4706366,0.7839267,0.7686299,0.41785058,0.04509373,0.074254915,0.055644237,0.09453958,0.5560664,0.87639016,0.16357638,0.16373949,0.43307218,0.26630777,0.26919106,0.16841114,0.61676776,0.26550847,0.5698972
0.47846955,0.14142229,0.44250923,0.60673296,0.6598592,0.3574218,0.053913437,0.05071037,0.07262192,0.053141654,0.5210618,0.78273267,0.15917578,0.14164281,0.45501313,0.26185268,0.1973229,0.15004721,0.49268824,0.16177824,0.65917957
0.4603287,0.16648072,0.32925242,0.60524,0.66543543,0.26205054,0.08233615,0.17519824,0.11414557,0.17331532,0.56395483,0.598627,0.27621928,0.26390275,0.32932088,0.4444844,0.21838099,0.21407694,0.70731676,0.160288,0.4234156
0.09045954,0.36531353,0.017468534,0.20043379,0.2121329,0.37884143,0.38487846,0.49167785,0.39376217,0.40145966,0.8293022,0.30667344,0.57749355,0.6109148,0.35669103,0.23393674,0.3259513,0.48303604,0.7508807,0.34341475,0.2714672
0.7144035,0.30388606,0.5198897,0.81364536,0.80406445,0.59094477,0.13923404,0.16350873,0.1304977,0.23493108,0.37943023,0.76988775,0.20481527,0.21424061,0.569312,0.29303437,0.46060395,0.1601811,0.5332776,0.32724324,0.46777955
0.52865624,0.11436336,0.40306687,0.679222,0.71377915,0.28120646,0.02639588,0.058330443,0.029054366,0.05600807,0.564821,0.81694174,0.18173496,0.18430313,0.31292614,0.2668736,0.19529882,0.15531278,0.6635423,0.17030627,0.680103
0.1369988,0.2750266,0.02955173,0.30163667,0.32222408,0.25379756,0.29556113,0.37521404,0.30683452,0.3010603,0.85080343,0.5268515,0.51819617,0.5258355,0.263199,0.24306194,0.29357088,0.4205557,0.8112016,0.27235916,0.45567578
0.35804674,0.16017759,0.15630238,0.5144081,0.53328973,0.14191785,0.10972368,0.2610594,0.11120608,0.18674007,0.68094677,0.5313595,0.35567808,0.41490483,0.19285575,0.3214484,0.093734376,0.15102375,0.80747545,0.16829357,0.31720328
0.452136,0.07597253,0.27545488,0.6345752,0.66685456,0.18844748,0.02969803,0.106653154,0.03972236,0.044454202,0.69627327,0.82865626,0.24673554,0.26535723,0.14403388,0.07385197,0.13888791,0.22534391,0.91641456,0.12920532,0.64150834
0.27514115,0.03611222,0.14854138,0.44073772,0.5297183,0.06146294,0.051741756,0.15280281,0.07223097,0.06435794,0.6889953,0.640392,0.3125431,0.3100801,0.10609868,0.21570952,0.045144893,0.23829406,0.8624475,0.033544764,0.6008538
0.37746242,0.09549667,0.23826389,0.5354637,0.5819046,0.1183798,0.07496882,0.17316446,0.06010715,0.10501522,0.60992014,0.616952,0.28907543,0.33180773,0.1279296,0.21203248,0.10197041,0.21364853,0.8137499,0.096247345,0.51506555
0.2850136,0.03671889,0.18249233,0.45292562,0.55311257,0.08635801,0.052636012,0.13732408,0.0534314,0.045842633,0.6813481,0.6457712,0.2932716,0.30645698,0.033383638,0.14616151,0.064650275,0.24061912,0.8990803,0.020904124,0.626191
0.19769871,0.13111277,0.12240659,0.38175362,0.44280824,0.15083331,0.13909772,0.23373312,0.16056359,0.14790556,0.5948074,0.49607688,0.35898894,0.33778882,0.18022105,0.38272995,0.14335129,0.3426072,0.77435386,0.07802671,0.69435215
0.53209543,0.15120675,0.33657336,0.7144322,0.717157,0.36078724,0.0595595,0.101887435,0.08415166,0.0932987,0.6215145,0.85226923,0.23085509,0.17796469,0.3511791,0.18973623,0.2403566,0.356241,0.7552176,0.1806697,0.76151645
0.37956274,0.12143481,0.2901795,0.501738,0.6310828,0.16743585,0.095021434,0.15212636,0.07402437,0.12158558,0.45008814,0.4976034,0.26062736,0.2916584,0.16389653,0.28334266,0.20973176,0.2405191,0.7649022,0.09097631,0.630653
0.4569371,0.10986175,0.38516158,0.5964317,0.65928686,0.27119282,0.047294572,0.057949882,0.056959547,0.062707275,0.5393125,0.7286222,0.19369648,0.1885227,0.32858482,0.25025642,0.19057858,0.1551219,0.63875306,0.1369963,0.5701463
0.37205464,0.11322595,0.27099,0.5170612,0.62296283,0.21485743,0.08317343,0.15468417,0.07255637,0.12726665,0.51207143,0.5730293,0.271899,0.2818064,0.21731395,0.406797,0.15454501,0.21405059,0.668269,0.08744101,0.59129894
0.3297049,0.049028173,0.212101,0.50161767,0.58290124,0.09241685,0.054014534,0.13156445,0.056341372,0.051318437,0.6447867,0.6665169,0.28510788,0.29862458,0.0782578,0.17477812,0.08542841,0.23628157,0.8727209,0.062738195,0.61032856
0.47749165,0.103426576,0.3204949,0.6334679,0.6510463,0.21672907,0.0472688,0.11072746,0.045998625,0.059134334,0.5847779,0.7401052,0.23377335,0.2654685,0.19928515,0.13139002,0.16424069,0.15086216,0.7848557,0.13441518,0.52540445
0.49985912,0.16141081,0.37251985,0.6417329,0.68884623,0.31748405,0.06281672,0.12295124,0.08117963,0.114616275,0.62346584,0.72319347,0.24332322,0.23099735,0.2970225,0.24478172,0.26626253,0.18160465,0.7087824,0.19172159,0.4473852
0.7466354,0.24560615,0.5091092,0.9125856,0.8400962,0.56746876,0.082928635,0.120757,0.10544852,0.17732966,0.5811588,0.9311219,0.19315723,0.17890859,0.5087434,0.27007765,0.37316966,0.2841062,0.6771915,0.33743036,0.5697378
0.540895,0.27285275,0.48514742,0.60394275,0.7151145,0.500713,0.20398796,0.19818862,0.15265957,0.25117,0.20214435,0.38046113,0.24073465,0.28206933,0.46509406,0.43537837,0.45194274,0.2217117,0.3977813,0.20852399,0.5907644
0.26264814,0.045249164,0.14137806,0.46190107,0.5021088,0.04690084,0.052973263,0.15090439,0.06648076,0.044617996,0.71115124,0.6643551,0.31276226,0.32303306,0.052984864,0.11311568,0.051123105,0.26067185,0.9058219,0.054655477,0.5955517
0.327713,0.06203425,0.23762558,0.48009557,0.5705777,0.11014143,0.036382325,0.11382501,0.034731664,0.046159074,0.61320496,0.6640023,0.25124875,0.26017076,0.09818423,0.11840801,0.12323978,0.2087434,0.8652765,0.043992117,0.58018696
0.44535914,0.074804276,0.3168435,0.59585094,0.6713362,0.1988332,0.029118948,0.080684096,0.020941652,0.039181367,0.58281124,0.753604,0.21436106,0.23318839,0.17832506,0.1946965,0.1537888,0.20325169,0.77140355,0.090397686,0.6818597
0.3621578,0.047207758,0.19598107,0.55963844,0.6105479,0.13011578,0.047538795,0.1392113,0.061005168,0.04975237,0.75625944,0.7860488,0.2955621,0.31165898,0.08225027,0.08581455,0.08143779,0.29580984,0.9639554,0.08033854,0.6182593
0.40372065,0.050589368,0.2847935,0.58357537,0.6433008,0.15220544,0.019969054,0.06725508,0.03735026,0.018560708,0.64982766,0.7921746,0.23063219,0.21950139,0.1765731,0.122336105,0.11105945,0.23717546,0.8053777,0.06442112,0.7364307
0.4956552,0.08462508,0.35890305,0.6595928,0.69117075,0.21376565,0.011837564,0.051345352,0.012561351,0.016174093,0.6376512,0.83597815,0.18896355,0.2016877,0.23129463,0.10394208,0.15246725,0.16224495,0.75455654,0.13987073,0.60605097
0.13609563,0.17829955,0.064406484,0.33565593,0.39315185,0.07509017,0.17141682,0.24888065,0.21721405,0.12966883,0.76145613,0.54961854,0.4224556,0.4286592,0.11912653,0.36204314,0.14695865,0.47850743,0.83211285,0.1538297,0.490579
0.3845034,0.067414775,0.29081327,0.5310081,0.6316213,0.15589336,0.03419497,0.08263098,0.026964441,0.05636552,0.5533564,0.6954361,0.2270178,0.23452348,0.17831424,0.23307748,0.15121952,0.18926993,0.7523598,0.05798821,0.60175407
0.44474813,0.09744705,0.3359344,0.57228035,0.66413474,0.22097757,0.050012358,0.09917274,0.031638466,0.08194187,0.5141524,0.6655838,0.21308693,0.24578923,0.20998335,0.23257513,0.19517112,0.18939614,0.7098717,0.08011788,0.594254
0.34359112,0.06967726,0.24578027,0.52936757,0.5686796,0.15262952,0.030023865,0.08918241,0.043501996,0.022937953,0.64918435,0.7494681,0.24153061,0.23269755,0.17740291,0.12298544,0.1097301,0.22567353,0.78345716,0.09191115,0.6422323
0.13359042,0.15364257,0.028053068,0.2868724,0.33741525,0.15667173,0.15938792,0.2999634,0.19454923,0.18918127,0.8256395,0.48490185,0.4255497,0.44300705,0.15762216,0.2138793,0.090058304,0.3303725,0.8970909,0.13221705,0.3863995
0.26031733,0.108230844,0.12852491,0.43013936,0.49217328,0.18437874,0.09126196,0.20437275,0.12459456,0.121890575,0.6872977,0.6623513,0.33839732,0.3014512,0.23983589,0.14972277,0.07966436,0.30306873,0.85567474,0.10156618,0.46900102
0.20027146,0.41992703,0.12700953,0.34441173,0.330992,0.6526356,0.38711068,0.4472114,0.41301352,0.42402235,0.7478054,0.4136345,0.51870483,0.4872827,0.5531318,0.4565912,0.42100084,0.53391314,0.74046206,0.32361478,0.69961673
0.14383884,0.22855374,0.081009775,0.29917118,0.36692166,0.23429802,0.22972581,0.3247923,0.25688252,0.22789642,0.7192271,0.4465791,0.43998766,0.43900973,0.22727665,0.37296766,0.19307277,0.4005929,0.74957794,0.18149608,0.5000771
0.23270933,0.09907359,0.11822012,0.41589397,0.4649595,0.102066785,0.094681896,0.21011487,0.10942035,0.104678094,0.6716625,0.5562543,0.34391224,0.34775352,0.12357214,0.26993,0.08301424,0.24226776,0.82580197,0.08438866,0.53599226
0.27467403,0.028210923,0.1258402,0.44109082,0.51289654,0.049001664,0.05101435,0.16970116,0.06545309,0.04716815,0.72375,0.6604306,0.31932142,0.33430144,0.09063268,0.089271724,0.012085959,0.21432,0.9240916,0.06452377,0.49352297
0.12675402,0.31780866,0.04965931,0.28109276,0.3260187,0.31217024,0.32335773,0.41570318,0.3691247,0.34860954,0.84903157,0.38873532,0.5496138,0.5521896,0.30744502,0.51876616,0.2697763,0.4411327,0.7654048,0.30576816,0.39036262
0.2382409,0.1415652,0.14136109,0.4197341,0.4942941,0.17152256,0.14654759,0.218256,0.13290301,0.1410298,0.59414136,0.5312973,0.35052228,0.34001154,0.1466265,0.27122164,0.19844314,0.32659698,0.80558205,0.109598845,0.72685874
0.41837195,0.10764527,0.3647676,0.5425248,0.6277086,0.22469357,0.051554784,0.07588452,0.054763846,0.065602094,0.46127498,0.6505191,0.19389556,0.21321203,0.30760953,0.1793466,0.20581526,0.12801754,0.65961194,0.12248783,0.5182524
0.5078401,0.12858997,0.358665,0.6744582,0.7045742,0.30897895,0.04940585,0.097646505,0.059540518,0.079960585,0.5789895,0.7926552,0.22228737,0.21928324,0.27454612,0.28248638,0.21938267,0.20819253,0.7178037,0.17573136,0.64180607
0.31663552,0.020682976,0.18732493,0.48856723,0.5628529,0.05485171,0.03352595,0.13111074,0.03660632,0.02513443,0.702608,0.69774216,0.28207752,0.3091939,0.049823195,0.11893265,0.03809735,0.22064179,0.92472005,0.03895746,0.5580628
0.54317594,0.19817436,0.48130482,0.63460326,0.72057647,0.37385967,0.0907981,0.10497323,0.09007674,0.16286018,0.35147765,0.5993424,0.1830006,0.17685424,0.41441503,0.4054193,0.3627565,0.15811917,0.5260985,0.19480544,0.53696597
0.23921478,0.07662135,0.10431157,0.43878442,0.4928317,0.071392536,0.09552274,0.19637996,0.09444266,0.10076463,0.7551117,0.6468586,0.36023208,0.37447083,0.05097893,0.17214428,0.0883291,0.2920522,0.9047818,0.0634138,0.549609
0.3557342,0.14689304,0.25102264,0.50210595,0.5984504,0.17574286,0.10394696,0.17746535,0.100143574,0.11970317,0.54047066,0.55376023,0.29135817,0.3059386,0.17219096,0.25530672,0.19758365,0.18403283,0.77539897,0.14019376,0.5071355
0.13214378,0.21127,0.04223694,0.29322377,0.34589344,0.17810911,0.22732362,0.3156005,0.22764853,0.20091349,0.78662074,0.46708035,0.45013052,0.46445346,0.17642307,0.2754255,0.19170299,0.40109992,0.8362409,0.16685644,0.48147762
0.2414076,0.08115555,0.09348017,0.42831808,0.47651368,0.08921456,0.08865728,0.2324667,0.11957251,0.124194056,0.7595681,0.6211469,0.3648416,0.37557387,0.14608091,0.20324276,0.048497014,0.240313,0.83679885,0.10146919,0.4322
0.26426473,0.07574266,0.106029704,0.44480833,0.49213967,0.089265734,0.06909735,0.19420037,0.10040099,0.093533605,0.7533976,0.65166664,0.3401521,0.32146186,0.17258155,0.080839306,0.034708098,0.25215274,0.8778237,0.092910975,0.48795235
0.07752451,0.40693155,0.0009007901,0.18626723,0.17408219,0.38670662,0.41966996,0.553925,0.45300913,0.49478343,0.8761502,0.25926155,0.6234577,0.66712457,0.4357846,0.32800275,0.3475625,0.36737275,0.73471016,0.43292016,0.061825037
0.31283677,0.0852927,0.15854664,0.5227547,0.5487646,0.13750926,0.077821486,0.15240414,0.073131986,0.07688981,0.72374314,0.7421524,0.31376708,0.2954088,0.15597388,0.06626913,0.13303158,0.29751927,0.871629,0.09039746,0.714561
0.47845733,0.09847644,0.378318,0.6189804,0.6703458,0.24001077,0.03936381,0.06985681,0.03637355,0.058574915,0.4995787,0.72149074,0.19076619,0.19520548,0.29813322,0.3446766,0.17822221,0.119493365,0.6400499,0.15153661,0.6335542
0.4788022,0.14019264,0.39461035,0.5885993,0.6691878,0.2649555,0.046689935,0.09225829,0.052625008,0.09089345,0.50721645,0.69360834,0.19519816,0.20558393,0.30802295,0.21034186,0.25245237,0.10288119,0.7014375,0.15727857,0.5120323
0.31607428,0.10482594,0.13562766,0.47671664,0.54636705,0.13398299,0.08827058,0.22997066,0.10752296,0.13256568,0.7239079,0.5948025,0.35437405,0.3706829,0.15557435,0.18803243,0.08540321,0.15070519,0.87872136,0.14665043,0.275667
0.24073264,0.11406508,0.13355878,0.43345103,0.45237103,0.147758,0.1044813,0.20299515,0.104596935,0.117773086,0.644654,0.5788243,0.33473384,0.3405833,0.14685991,0.18902971,0.12260196,0.2710912,0.8011969,0.10484105,0.5103723
0.36702976,0.089049906,0.20919035,0.55034095,0.599218,0.12375364,0.058242865,0.1546476,0.07318827,0.09904382,0.6278552,0.6450823,0.29518747,0.2919315,0.16784748,0.26931053,0.11977791,0.23096842,0.81803274,0.06060958,0.59247047
0.3986387,0.1153817,0.27063018,0.5336622,0.59162617,0.19254139,0.10887862,0.18976241,0.0919599,0.13214007,0.47309738,0.54306495,0.2895919,0.31663972,0.18271515,0.36154372,0.10843598,0.25993326,0.7461288,0.08725397,0.5293276
0.4932257,0.11836183,0.32828563,0.6734607,0.6896614,0.28770187,0.045051053,0.096168935,0.055229075,0.08854905,0.58984756,0.797663,0.2241916,0.20432253,0.3124074,0.22965153,0.20240691,0.20472175,0.7275698,0.14420268,0.6568061
0.34715098,0.16654342,0.2595898,0.4627682,0.57005954,0.19594744,0.14025757,0.2115739,0.1120181,0.17959324,0.3923827,0.4001049,0.29497778,0.33511865,0.21473408,0.39846557,0.2166298,0.27772123,0.71677023,0.114924565,0.4912023
0.28240606,0.11178732,0.13688675,0.4631453,0.5083144,0.099604756,0.085900776,0.21131268,0.10306189,0.1282199,0.64813423,0.5627261,0.34022897,0.3481691,0.16730568,0.24717344,0.08545246,0.198951,0.81802297,0.10827282,0.47310054
0.22659884,0.08046277,0.071334094,0.3868278,0.44745097,0.05126998,0.08286009,0.22642067,0.112123914,0.12040314,0.76369685,0.59040195,0.36851954,0.3602757,0.16056073,0.084109694,0.013160728,0.18563995,0.8864981,0.12543851,0.33679098
0.31155774,0.11482918,0.18001296,0.46687847,0.5505731,0.12081286,0.07947803,0.17827027,0.09840266,0.14168507,0.5472668,0.599062,0.31214026,0.29427862,0.21891364,0.29897386,0.120231934,0.1987505,0.7653739,0.122691825,0.52520597
0.49814862,0.104453355,0.35735136,0.64663136,0.700337,0.24554726,0.023612492,0.0826823,0.029228956,0.058021277,0.67112195,0.8096627,0.21575129,0.22803326,0.20609277,0.16346963,0.18816382,0.18977764,0.78790915,0.14846396,0.5509587
0.056467924,0.53426373,0.055275053,0.16176705,0.18340033,0.57553506,0.5787312,0.5719569,0.566758,0.5391457,0.8735897,0.40844882,0.6807938,0.6645669,0.50382364,0.29816574,0.5889364,0.72005606,0.63776284,0.49287415,0.64230794
0.3369808,0.12139575,0.2225831,0.4786756,0.5674665,0.14750442,0.090650834,0.19250424,0.094689615,0.13500008,0.4953822,0.5049745,0.2905706,0.30384582,0.21444273,0.453313,0.11577258,0.25108606,0.67817223,0.08165358,0.6223705
0.6167673,0.20066836,0.53082335,0.66692805,0.7535602,0.43203583,0.12038974,0.087023854,0.061287276,0.14866841,0.27715015,0.58431005,0.15135999,0.19158816,0.44332877,0.21241571,0.3629854,0.12923276,0.4182769,0.17415297,0.5311242
0.5724187,0.16357818,0.45574647,0.6966678,0.7154405,0.35036024,0.051255748,0.07494344,0.051691912,0.090376675,0.49210507,0.7877573,0.16550633,0.17088115,0.41454056,0.24520029,0.2453318,0.08502895,0.5695537,0.21355271,0.5268151
0.2934444,0.0064580366,0.18230616,0.48142916,0.548446,0.06141895,0.03555678,0.11884917,0.046161257,0.0098606795,0.7661898,0.7513363,0.2879736,0.31333706,0.022599906,0.07934025,0.036556035,0.2344867,0.94403183,0.032197088,0.61085886
0.4149513,0.09701006,0.3030141,0.53281504,0.64333373,0.17457893,0.068264626,0.11636624,0.03159418,0.08267084,0.4319717,0.5908405,0.2258078,0.27032325,0.16408029,0.18210872,0.19590858,0.19648322,0.7516225,0.08571006,0.5915053
0.37670755,0.1237777,0.22164412,0.53534704,0.577491,0.16849464,0.0723185,0.18835539,0.084311076,0.1430389,0.5415407,0.59180593,0.29779166,0.3287992,0.22506666,0.38544244,0.097294785,0.13010359,0.75060165,0.14542344,0.4744877
0.34303308,0.1530895,0.26236957,0.46573418,0.59950244,0.21876898,0.14081523,0.18393251,0.09548961,0.14134514,0.43190575,0.4863149,0.28635725,0.3213104,0.21121538,0.37927943,0.20102957,0.31259447,0.716914,0.10276346,0.7410425
0.1643115,0.16208044,0.055084392,0.33888152,0.37645084,0.1442416,0.17542908,0.27874088,0.19594145,0.16016385,0.79239714,0.53552204,0.42048693,0.43361175,0.15092024,0.20494507,0.13591659,0.3582796,0.87099755,0.14515662,0.40644723
0.35339788,0.035875574,0.2068841,0.5287717,0.5983911,0.087276876,0.037326075,0.12743789,0.04205405,0.036182687,0.7377513,0.7399671,0.28861642,0.30795497,0.053082347,0.07305434,0.06683882,0.25056225,0.93741846,0.06448105,0.58734876
0.39993092,0.089937896,0.24761082,0.5586325,0.6127782,0.1947372,0.02523563,0.11234413,0.024223387,0.060894847,0.6020059,0.72831106,0.23581147,0.25495547,0.17945787,0.26179105,0.12879011,0.23610854,0.7680185,0.07111119,0.59536797
0.15815149,0.13494696,0.055117533,0.3273,0.39107907,0.12039694,0.15524575,0.256641,0.15765747,0.14771798,0.79059964,0.5542655,0.40471113,0.42015767,0.09870973,0.23837079,0.10875819,0.3649144,0.8882276,0.08613098,0.501898
0.5480244,0.17025271,0.3977338,0.7207211,0.71225405,0.36486885,0.056320585,0.09624006,0.083801515,0.12161249,0.53143,0.80155677,0.20471373,0.16746199,0.42470762,0.33404553,0.25019225,0.23788485,0.623405,0.20314318,0.7042971
0.24486198,0.09040661,0.09879325,0.4314393,0.47143015,0.09001225,0.07117436,0.19817819,0.08669136,0.11352837,0.7231668,0.61341214,0.3477663,0.36132777,0.077625275,0.22514875,0.08793024,0.32757825,0.91970026,0.035176322,0.48992577
0.34718627,0.07037237,0.19087903,0.5247601,0.5693555,0.14720535,0.057704188,0.17275846,0.07226124,0.07294807,0.67767817,0.70390046,0.29582927,0.30964935,0.194886,0.16673659,0.057218052,0.20101053,0.8583628,0.1194541,0.44351816
0.34505546,0.14415333,0.22445773,0.50664544,0.5904992,0.21326223,0.117910914,0.2019546,0.11784733,0.14265636,0.6107061,0.5682701,0.3331601,0.3361767,0.1511578,0.2603591,0.18023178,0.27525547,0.77468,0.12808025,0.5775246
0.33866322,0.07725556,0.22795244,0.48742145,0.5629872,0.10836592,0.07692737,0.16240858,0.06253981,0.082585454,0.59492326,0.598502,0.2880301,0.32710683,0.07092509,0.15969415,0.0855357,0.27619746,0.853583,0.057909638,0.5759792
0.13250227,0.3008203,0.031503677,0.28135628,0.30979827,0.271198,0.31667426,0.40863556,0.3273868,0.3132017,0.853268,0.4813357,0.53356457,0.53147125,0.29929402,0.27082676,0.31741887,0.41090578,0.81327903,0.31340632,0.34548908
0.29954278,0.071544185,0.2457539,0.4354244,0.5636798,0.09307605,0.06930471,0.1280181,0.060814343,0.071023405,0.48431304,0.56340206,0.26034895,0.26775283,0.13841704,0.14926927,0.13378355,0.13930568,0.81118286,0.07178193,0.5743377
0.30705166,0.04845673,0.16054873,0.51002383,0.54653764,0.07882124,0.047084942,0.14970155,0.062002383,0.03857495,0.74567574,0.7204931,0.30166167,0.3146209,0.080351025,0.08078034,0.06952881,0.23790553,0.93448293,0.08328189,0.54437214
0.58103687,0.19391087,0.52330256,0.66019917,0.74006134,0.37962845,0.06851839,0.07109311,0.06759309,0.1291767,0.40361685,0.7167911,0.15066026,0.16300873,0.4010243,0.23762225,0.36510924,0.09971994,0.5911689,0.2103853,0.5977671
0.4651337,0.16796452,0.28315794,0.6237153,0.6734233,0.3196089,0.102343105,0.17267682,0.11383491,0.1393941,0.5485101,0.6942551,0.27594385,0.27324486,0.2812594,0.19648094,0.26736748,0.3188364,0.8179562,0.16534495,0.656417
0.1472995,0.11063883,0.07822524,0.3140834,0.39396256,0.11054823,0.13601434,0.22249804,0.15997562,0.11035848,0.7592281,0.58226866,0.38605994,0.39676785,0.05804497,0.17262514,0.07784312,0.43948963,0.9077834,0.060899854,0.5664729
0.29723457,0.166266,0.13032438,0.4586138,0.50080633,0.14839834,0.144876,0.26931545,0.13271579,0.19174528,0.69136053,0.50662214,0.37641734,0.43618792,0.17133236,0.38456595,0.123216905,0.23858362,0.7983815,0.14684552,0.38119626
0.36456147,0.026666515,0.2338386,0.54333806,0.6000625,0.08164835,0.013948664,0.09906757,0.027989686,0.022007838,0.6997767,0.7689751,0.25392753,0.26830974,0.091830015,0.13352259,0.064979814,0.2327298,0.8832644,0.041027665,0.63573587
0.39161563,0.05635272,0.27550185,0.54303753,0.615703,0.13063094,0.030717283,0.10149659,0.03266775,0.032689407,0.60053796,0.70906514,0.2350646,0.26734412,0.13780054,0.102618024,0.11650164,0.14189777,0.8539111,0.09899871,0.5707816
0.3385677,0.093265206,0.23449074,0.49422142,0.5465478,0.13273427,0.091451325,0.16314903,0.07737403,0.09674972,0.5283035,0.57621217,0.2846547,0.2931452,0.14577073,0.266607,0.11107325,0.2757911,0.7502618,0.05726351,0.6172652
0.6933967,0.24019322,0.64515465,0.73980707,0.82551897,0.50666547,0.08301983,0.030272901,0.06359533,0.14678082,0.3489693,0.69625825,0.1007278,0.12713814,0.5425755,0.2424737,0.44200605,0.13989756,0.42112368,0.26108488,0.5209589
0.519454,0.10230145,0.3737802,0.68252325,0.7140141,0.2633995,0.017758317,0.058943,0.028628752,0.035144523,0.6435417,0.86608505,0.19041131,0.18542203,0.27597228,0.13490738,0.17243287,0.17925927,0.755052,0.15677491,0.6167049
0.5123494,0.13797127,0.38122153,0.6682298,0.6801224,0.338199,0.052298598,0.0944629,0.06635744,0.08883327,0.5241511,0.73767936,0.19939533,0.20903847,0.3361294,0.30736405,0.21372893,0.110029966,0.6446717,0.18428078,0.5440711
0.36554348,0.07462828,0.20701964,0.5387605,0.58505565,0.082719,0.060879447,0.16411313,0.058404736,0.09287578,0.6811231,0.65019035,0.3021585,0.3365117,0.08161011,0.15140043,0.09861191,0.23465726,0.8885764,0.06269647,0.52319145
0.33272237,0.18677014,0.26607722,0.45871413,0.5352031,0.17666125,0.10912437,0.19359498,0.1695934,0.20846933,0.43887007,0.42795822,0.3003044,0.2739187,0.43241456,0.59798867,0.12773913,0.042551458,0.65417546,0.23531178,0.2800215
0.20032741,0.22653416,0.1329514,0.3720018,0.42633635,0.26593903,0.21469691,0.3011841,0.23883063,0.26089376,0.57227504,0.4645338,0.40564334,0.3766876,0.3490543,0.4489119,0.25974154,0.39411175,0.65816367,0.22630942,0.675929
0.3724729,0.0855854,0.2505679,0.5452285,0.5816303,0.15620616,0.06398652,0.14255992,0.06339119,0.06250432,0.6525479,0.69239813,0.27722237,0.30551136,0.14977106,0.19416802,0.101570405,0.1748088,0.7886262,0.110342234,0.5939994
0.3644291,0.12657502,0.2748506,0.5044284,0.5674219,0.19518834,0.07711064,0.16191225,0.09246396,0.12293443,0.47232223,0.561953,0.26188654,0.26325637,0.3002884,0.3848369,0.12808421,0.08265561,0.67565215,0.12590274,0.52038234
0.15640207,0.1826185,0.028604008,0.26912388,0.32678193,0.20328203,0.17148045,0.34702665,0.2324799,0.23869428,0.81242377,0.4176946,0.4421814,0.47121084,0.26498386,0.30172288,0.08143865,0.22406021,0.8160709,0.20535704,0.2017641
0.24152698,0.043731585,0.1080939,0.41787928,0.48907584,0.060292512,0.060710616,0.17904614,0.06554394,0.07354981,0.7392144,0.6432381,0.3344771,0.35491657,0.027168065,0.15631638,0.038175657,0.30292305,0.9566503,0.0042729527,0.50741816
