TeamExp,ManagerExp,YearEnd,Transactions,Entities,PointsAdjust,Envergure,Language,MI_PointsAdjust_Entities,Effort
0.26882476,0.32830417,0.8731898,0.17576213,0.12194632,0.13280806,0.57931834,0.8274406,0.11012899,0.29663306
0.52352643,0.7206242,0.7413679,0.33461714,0.51711214,0.46244448,0.37165895,0.5482578,0.5569216,0.49947074
0.6891248,0.7939536,0.7172582,0.20781158,0.28627092,0.22364366,0.24891284,0.5337919,0.21654542,0.11542287
0.6221581,0.6911812,0.759408,0.18778472,0.35448033,0.23865455,0.79289395,0.93252885,0.22195134,0.4783395
0.10443944,0.4252842,0.6603336,0.18110369,0.18718877,0.15085864,0.43235743,0.85995495,0.09861864,0.2716302
0.74723375,0.7581093,0.6102314,0.13978678,0.2505017,0.1822917,0.36272067,0.8232707,0.1403256,0.195079
0.07228129,0.8030424,0.7919614,0.11372241,0.14536133,0.10320615,0.29227093,0.61946136,0.0543769,0.25412387
0.18273087,0.3864166,0.80214167,0.15618443,0.15049428,0.122482516,0.42744416,0.82423973,0.09660348,0.27196252
0.16209245,0.3478831,0.33618796,0.23636828,0.1606091,0.20640987,0.49979752,0.84257567,0.122873545,0.30798066
0.38001716,0.40782952,0.72524655,0.11392883,0.3943941,0.19041063,0.5649883,0.81711054,0.28345644,0.28289905
0.6580517,0.72007775,0.708815,0.27275252,0.2977715,0.28299716,0.30666167,0.66137874,0.26862884,0.33301777
0.49345326,0.7485418,0.7180034,0.258592,0.28429577,0.26282942,0.36207062,0.41047633,0.2320402,0.24565801
0.255575,0.65111923,0.76107514,0.122766584,0.40603757,0.2502247,0.349338,0.49219728,0.31187955,0.34427515
0.030854193,0.8824874,0.7165049,0.1979165,0.11516218,0.17087106,0.5690043,0.6763632,0.09279037,0.30492342
0.19937485,0.46576685,0.6886328,0.17578878,0.18089288,0.18258998,0.63808984,0.86429703,0.12345634,0.33890784
0.74591583,0.9244668,0.5234383,0.12360561,0.30983168,0.15235311,0.7148654,0.84292865,0.13336535,0.4100061
0.61424404,0.83941275,0.56753516,0.12542279,0.22355467,0.07557604,0.45780855,0.8293013,0.1186319,0.26419413
0.14475462,0.41890743,0.43562046,0.17646462,0.18184945,0.1979999,0.5603317,0.84667015,0.13545533,0.31598663
0.05791932,0.5027065,0.77078366,0.16495468,0.19306286,0.1757193,0.47642887,0.8000272,0.1194449,0.27863482
0.43898427,0.30019057,0.64427006,0.13057363,0.11658584,0.111569606,0.3700571,0.79322505,0.0855218,0.24425486
