size_D,duration_D,app,har,dba,ifc,source,nlan,telonuse,t01,t02,t03,t04,t05,t06,t07,t08,t09,t10,t11,t12,t13,t14,t15,MI_size_D_duration_D,MI_size_D_t07,MI_size_D_t09,MI_size_D_t11,MI_size_D_nlan,MI_duration_D_t07,effort_D
0.23386377,0.20748538,0.61835515,0.7349773,0.39504525,0.6710474,0.78845215,0.4343462,0.87257886,0.041235447,0.5067663,0.13180763,0.6411945,0.14879926,0.35338387,0.06506327,0.1442382,0.13060474,0.2050869,0.2623059,0.3738582,0.42946753,0.46132183,0.072685406,0.6236352,0.650411,0.38821775,0.28850538,0.24997365,0.16016535,0.24970949
0.33324507,0.33042696,0.56539047,0.6077708,0.19301733,0.51256603,0.6029678,0.31147456,0.77956104,0.12264036,0.17548162,0.19492733,0.4057473,0.1091056,0.2243081,0.25291312,0.25381806,0.07487023,0.15646198,0.3143676,0.21726346,0.18597159,0.23186754,0.1094722,0.8323237,0.7889721,0.4676865,0.34404242,0.32043198,0.32904455,0.36993164
0.34784934,0.3993354,0.53346175,0.5503108,0.06242591,0.40598902,0.5055753,0.243057,0.71846557,0.15169346,0.037750572,0.21341309,0.24789327,0.0799136,0.12827423,0.31254625,0.30666876,0.041774213,0.15272202,0.3341491,0.112476885,0.18870273,0.100961566,0.13364162,0.8850011,0.8935285,0.50525635,0.35622895,0.3054165,0.379891,0.45150822
0.16678748,0.11039431,0.5568727,0.71377695,0.4903874,0.68160325,0.8424892,0.41796684,0.8613918,0.021325894,0.6463325,0.1494236,0.7142034,0.18290986,0.3694406,0.028510083,0.12352419,0.20177072,0.24128573,0.20375511,0.4549275,0.46458074,0.5865656,0.056531444,0.54148895,0.5119206,0.32782194,0.21778312,0.18440345,0.083536595,0.122993454
0.033430055,0.074387975,0.3363778,0.45954883,0.1657269,0.31165472,0.60523653,0.058114305,0.6464878,0.04454054,0.21413678,0.035752714,0.4108116,0.06815715,0.079448074,0.11848143,0.035483703,0.09032038,0.331429,0.08738511,0.09097314,0.13359049,0.43128738,0.073893115,0.688752,0.65765667,0.27404094,0.061409794,0.036620237,0.057813227,0.14945829
0.07390886,0.12026964,0.45528704,0.5127326,0.09564111,0.37657425,0.6139022,0.051035807,0.6740903,0.047810003,0.1751709,0.09148294,0.4529903,0.028250262,0.053281903,0.13278116,0.09319189,0.11276743,0.3345788,0.111450866,0.10264236,0.17048016,0.30469033,0.07931344,0.7018039,0.7256994,0.28893426,0.09489699,0.032924384,0.11023854,0.22127253
0.06300363,0.1359694,0.47512293,0.53246325,0.13483056,0.41305894,0.65883946,0.056466326,0.6898624,0.02867297,0.18195081,0.06944004,0.46532828,0.018761262,0.046582848,0.10553682,0.09709236,0.08197063,0.32131428,0.12321079,0.101590514,0.2014884,0.34182447,0.072724,0.71304876,0.73700535,0.2954313,0.103775665,0.026586749,0.10603841,0.21236667
0.069585666,0.14968476,0.47250557,0.5305445,0.12749717,0.42813787,0.65394896,0.06498127,0.6900509,0.036770955,0.19109821,0.082428604,0.46641433,0.031597987,0.07221946,0.12404582,0.089971334,0.087336004,0.3097843,0.13728185,0.10617423,0.22775248,0.33395857,0.09844752,0.7348405,0.74131143,0.31681162,0.101404354,0.046862,0.11279462,0.2235156
0.41108465,0.32761246,0.64116323,0.75512165,0.4344838,0.68516034,0.72538155,0.5406664,0.90941477,0.11820634,0.35881317,0.18824056,0.5592977,0.20596491,0.42410955,0.18523146,0.23965743,0.102071404,0.12005169,0.3781869,0.41543466,0.34531972,0.39095423,0.12184377,0.8294444,0.69597405,0.53472954,0.45789063,0.44351682,0.32813844,0.34033558
0.2201097,0.22414272,0.5922869,0.6357659,0.37829134,0.60236526,0.70693386,0.3117208,0.7894407,0.094264895,0.45207113,0.21548483,0.5619657,0.14427836,0.2899039,0.16906257,0.17509925,0.19616216,0.2830481,0.24971314,0.36465317,0.4766133,0.40393606,0.11353709,0.63185203,0.65753156,0.36109453,0.23076607,0.22518587,0.18930833,0.27158266
0.074180044,0.11330495,0.46747065,0.5216324,0.11221647,0.3706067,0.6180244,0.06323378,0.67274994,0.052842915,0.20485455,0.096646845,0.46871907,0.04183437,0.07626811,0.13917746,0.08095062,0.14260471,0.35602078,0.117853224,0.13098526,0.22560427,0.30939707,0.08774759,0.6579959,0.7105277,0.28404996,0.084826484,0.03410773,0.10681383,0.22614287
0.5312056,0.60521996,0.66124034,0.6406151,0.17822555,0.49345347,0.48246828,0.40820628,0.7386222,0.27763867,0.07569006,0.38869727,0.20869747,0.16831397,0.28398266,0.48973927,0.5453658,0.15323743,0.12155718,0.52034855,0.2687102,0.43752113,0.05387672,0.3007567,0.8992433,0.9480255,0.63429993,0.5250091,0.46682718,0.5741009,0.6364313
0.09700251,0.17271341,0.46592343,0.50212103,0.09381136,0.38157058,0.6125356,0.035400078,0.6638841,0.046480328,0.12600744,0.088722914,0.39349145,0.0128683,0.025641322,0.14611886,0.121082425,0.06544727,0.29910332,0.13012108,0.056154907,0.17423919,0.2727001,0.08485682,0.77163845,0.7801701,0.31369302,0.11489866,0.04912398,0.14388917,0.24585842
0.119894266,0.15887052,0.4638238,0.51330614,0.053419024,0.36773512,0.5927346,0.083918825,0.69049746,0.04226412,0.13336328,0.09400833,0.4042181,0.01837705,0.039408952,0.13857296,0.08729114,0.060014457,0.27200735,0.13527411,0.07155946,0.09141761,0.22238578,0.052690193,0.73896927,0.7620437,0.3252388,0.13877657,0.08480304,0.14956248,0.2478344
0.060055032,0.06566119,0.40063006,0.499658,0.18817827,0.37209266,0.6035619,0.12358378,0.65696,0.08976899,0.32326365,0.16245112,0.4907835,0.1183721,0.1602203,0.14431319,0.07529488,0.19882977,0.41053838,0.09477145,0.22891831,0.20346937,0.39262486,0.11711104,0.5586459,0.5829127,0.25620246,0.09316852,0.06031362,0.07510919,0.15585248
0.068120755,0.15230341,0.4650464,0.51243293,0.11747038,0.40691584,0.6452639,0.030960634,0.6723449,0.037709683,0.12854561,0.07180369,0.43331486,0.020621374,0.04355192,0.13191016,0.12123987,0.06448233,0.32530078,0.1251818,0.07482952,0.21558765,0.3385426,0.0955679,0.75633657,0.76229346,0.30717522,0.11012052,0.02920673,0.116174266,0.22910222
0.08813964,0.07524301,0.32605883,0.35201937,0.09990433,0.19121145,0.43508863,0.034046844,0.5193432,0.17255403,0.13793156,0.17011973,0.28543073,0.124997035,0.086680144,0.2622903,0.11314371,0.16993257,0.4438305,0.03629322,0.09208107,0.082095206,0.28917328,0.15412052,0.6554909,0.64555496,0.23566595,0.051811635,0.06196054,0.111068785,0.17277512
0.051566266,0.093509525,0.3983542,0.46906352,0.09880024,0.33619297,0.58726513,0.044316724,0.63795143,0.06171918,0.18583769,0.09042442,0.42323261,0.04562588,0.06258011,0.14841972,0.07664126,0.12874162,0.37771797,0.09679184,0.10440993,0.18741497,0.34571493,0.10934429,0.69040996,0.69367534,0.2787904,0.06654087,0.013229936,0.08740078,0.19967982
0.17061275,0.10609881,0.1575445,0.18937857,0.41708145,0.067066595,0.2325475,0.25626922,0.31133926,0.4918937,0.42245626,0.4760729,0.17677459,0.4664753,0.41812113,0.54123306,0.3366955,0.48003078,0.6196852,0.0684489,0.40282995,0.25148395,0.54766923,0.46616536,0.4158636,0.41863778,0.15952471,0.078707464,0.21363866,0.19101964,0.10485127
0.14388283,0.168195,0.45591524,0.471637,0.17092004,0.32832047,0.54984,0.075485334,0.6183247,0.12697618,0.23223954,0.14784163,0.36774415,0.06765722,0.09449896,0.21623027,0.14744145,0.15486026,0.34226418,0.15055695,0.11842114,0.31292346,0.24651214,0.14165978,0.68311864,0.733427,0.28901544,0.08887449,0.0824374,0.16070406,0.23909828
0.09006214,0.08286622,0.3192592,0.34878373,0.102642596,0.20119253,0.43481293,0.034295186,0.5161216,0.17363222,0.15546751,0.17256078,0.29202437,0.11937104,0.0925636,0.2619984,0.118246675,0.17176577,0.44259298,0.039631654,0.08234602,0.11577794,0.31168586,0.16435172,0.655047,0.6525377,0.22959153,0.0513972,0.05158823,0.108964995,0.16516408
0.11527836,0.20052527,0.47677928,0.5153893,0.06863642,0.38747853,0.614431,0.044020995,0.67409104,0.047478333,0.102065176,0.0888868,0.3907078,0.005860716,0.012117416,0.1533516,0.12094781,0.049274802,0.280122,0.15291561,0.04403326,0.16024265,0.26473305,0.07937847,0.7923301,0.79808855,0.32990465,0.14254999,0.056895696,0.15928876,0.26908186
0.05403681,0.13578674,0.46280468,0.50551665,0.12139669,0.39582255,0.63495064,0.02046077,0.6550674,0.048367307,0.17376149,0.08390653,0.45295006,0.023503616,0.05341381,0.1419206,0.117963195,0.11190227,0.36685413,0.11631965,0.088774264,0.27565345,0.3581261,0.11358531,0.71869624,0.7437289,0.2838208,0.073994264,0.0037230328,0.1061421,0.22788048
0.15950193,0.22068472,0.4945504,0.5155016,0.047178388,0.37816086,0.5849124,0.06093146,0.6751067,0.060317546,0.08463755,0.10120812,0.3722856,0.0060644597,0.01461634,0.17545371,0.13497621,0.044985116,0.25942934,0.16160393,0.032529354,0.13977739,0.20818742,0.07879649,0.79401463,0.81875396,0.34145993,0.16303751,0.08790953,0.1864874,0.292518
0.12866732,0.1706568,0.4526643,0.4616397,0.06358796,0.3336999,0.5346608,0.043650582,0.6258942,0.09693207,0.108764976,0.16563693,0.3608364,0.044684842,0.044602066,0.1961443,0.12828562,0.094539195,0.29468018,0.10953417,0.06439504,0.14132044,0.19160736,0.07991134,0.74520445,0.7268264,0.30667695,0.14370787,0.093094386,0.1624055,0.25050718
0.1383406,0.17150287,0.43636587,0.4986987,0.087335765,0.36691698,0.57428706,0.11525391,0.67652506,0.068400994,0.16271693,0.120061606,0.38549715,0.04103528,0.0694772,0.1675089,0.08595052,0.0750798,0.25105903,0.15831535,0.09105474,0.111223966,0.21031381,0.0876918,0.73209286,0.75268096,0.33775538,0.15002559,0.11670149,0.15144356,0.24794193
0.15565984,0.17651363,0.40407866,0.44802254,0.012773812,0.2847409,0.4902265,0.07367943,0.6360719,0.08933222,0.075975716,0.13597333,0.28890055,0.035483018,0.018578172,0.19602954,0.12310961,0.061121106,0.28055078,0.13196345,0.028940946,0.022513717,0.13897641,0.06975533,0.7566526,0.77302235,0.33741084,0.14673913,0.10823766,0.17827734,0.27148512
0.37013814,0.39603686,0.56103826,0.6076628,0.105813295,0.45772833,0.5635264,0.29824412,0.7731018,0.13437459,0.044526607,0.17481315,0.3137828,0.096793935,0.17934516,0.2884252,0.28996244,0.038967818,0.13675973,0.35738948,0.13884532,0.21280763,0.18053657,0.13450171,0.9363703,0.8968912,0.5394178,0.404274,0.35354972,0.38166323,0.45627624
0.05965911,0.10064662,0.39093214,0.4340261,0.117423356,0.30504528,0.5539973,0.0077557564,0.5929733,0.09299804,0.15674284,0.106928855,0.38589144,0.05078022,0.057343632,0.18419874,0.10830739,0.12374538,0.3932253,0.07248706,0.068722546,0.20947853,0.33501124,0.13090725,0.6961713,0.70404285,0.25633395,0.05147503,0.010001563,0.098683,0.19083084
0.048279695,0.110433,0.42754096,0.49920267,0.10668388,0.36811164,0.62481356,0.042175367,0.6616669,0.040501624,0.1799897,0.06521261,0.44885057,0.022399023,0.04793483,0.12607567,0.0724719,0.10101861,0.3573029,0.10560952,0.08824545,0.1968585,0.35291612,0.08620091,0.7019392,0.7150471,0.28088483,0.076062515,0.0069218874,0.08464007,0.19873472
0.07068478,0.15138823,0.4696349,0.51830906,0.11140889,0.4047663,0.64083135,0.039990768,0.6760134,0.039124966,0.13455567,0.074404,0.44649982,0.021224335,0.04362029,0.13054834,0.11495811,0.07514757,0.33107954,0.13233879,0.07832724,0.21634898,0.33078057,0.096341476,0.75031024,0.7653809,0.31145453,0.10872045,0.03223835,0.11780645,0.23588201
0.07185511,0.13263746,0.46676272,0.52968216,0.12304437,0.4151989,0.65493035,0.050491795,0.6929871,0.02741278,0.20566338,0.06401357,0.4705006,0.017410025,0.060353786,0.111560225,0.08618128,0.08769357,0.30494508,0.12677915,0.09471226,0.22650608,0.35121056,0.0569088,0.6988665,0.72867125,0.28944808,0.10137083,0.027011827,0.100986704,0.22642288
0.45453236,0.5212798,0.60737693,0.60561705,0.12188357,0.46156123,0.5063971,0.3317082,0.7316788,0.21992968,0.054903895,0.30168834,0.23411584,0.13064174,0.22440848,0.41087404,0.43407908,0.09712249,0.13187078,0.43981567,0.19357842,0.35577783,0.096560985,0.22519158,0.8930493,0.9247014,0.5740104,0.4492759,0.3975849,0.49006248,0.557663
0.041175626,0.009094212,0.3012678,0.43648303,0.14833888,0.24536899,0.5203333,0.10959886,0.62380016,0.09629032,0.23718017,0.13825414,0.40457198,0.13707234,0.093275875,0.14198087,0.012833446,0.1620352,0.39742628,0.05327386,0.16372466,0.010399908,0.35130718,0.057410672,0.58551115,0.55064785,0.27277437,0.06931749,0.07581859,0.05453455,0.101928785
0.05699172,0.13030933,0.47367686,0.5203963,0.12602526,0.4071104,0.6455842,0.037122145,0.67117536,0.037685648,0.20325834,0.09317565,0.46634883,0.020648941,0.058798254,0.11639126,0.10013178,0.10041073,0.33938453,0.11053257,0.10688317,0.2484226,0.34288475,0.08365555,0.693152,0.71998143,0.2816795,0.09018317,0.012216471,0.10469985,0.21515945
0.24953169,0.3075219,0.55338293,0.57856303,0.056124985,0.4356834,0.59190506,0.19373049,0.73411024,0.08453752,0.13808402,0.15626082,0.371134,0.052872434,0.11669496,0.20349815,0.18327743,0.047587186,0.18826777,0.23963581,0.09363186,0.19955847,0.18821213,0.06957014,0.8239886,0.8234134,0.42507663,0.25747144,0.20987955,0.27087942,0.37626117
0.113108516,0.13985457,0.44930902,0.5016855,0.1300999,0.37773892,0.60862434,0.07875012,0.66451555,0.06360477,0.2081384,0.0785397,0.4311077,0.03651099,0.08382985,0.15115961,0.08258583,0.09933105,0.3008144,0.13371775,0.102580845,0.2459419,0.3066335,0.0805992,0.6666368,0.72438335,0.28613913,0.09325634,0.064514436,0.11842841,0.21625875
0.114144236,0.034773763,0.1561204,0.22150049,0.30340615,0.09190311,0.29636097,0.18148677,0.37375182,0.37623572,0.3470338,0.34803426,0.22261077,0.36523062,0.30950853,0.43177965,0.23428905,0.36728257,0.6035258,0.015689563,0.31078923,0.13091072,0.53005826,0.358373,0.48065168,0.4316408,0.17340934,0.037754834,0.13663831,0.11903942,0.083236635
0.16778967,0.20581704,0.48738885,0.53159595,0.055773675,0.39401856,0.5975745,0.09887825,0.70367485,0.053150386,0.09453297,0.09903151,0.39621437,0.016810939,0.044503808,0.1549079,0.11871362,0.032562435,0.2357935,0.16259071,0.05792284,0.12775627,0.21545115,0.056943253,0.80413383,0.8063353,0.35315093,0.19215706,0.12121672,0.18462208,0.28849456
0.050291434,0.12539303,0.4372349,0.5228932,0.15031987,0.3907608,0.6597922,0.056976512,0.68747336,0.024862275,0.17682362,0.047030196,0.46245724,0.02314584,0.036483616,0.11069012,0.07431996,0.08015928,0.32915163,0.13182761,0.09915501,0.18853119,0.36521,0.070975795,0.71944994,0.7283197,0.29807773,0.10169491,0.021609217,0.084758244,0.2018162
0.09109249,0.13368475,0.50191253,0.54812557,0.14776695,0.40956277,0.64293253,0.09436114,0.69983745,0.04297982,0.22196478,0.089588344,0.4806542,0.03600754,0.0853025,0.11562611,0.09046252,0.12007162,0.32138777,0.12917233,0.15164733,0.21659645,0.29328257,0.06310119,0.6450077,0.7190369,0.2971946,0.10674306,0.06335267,0.115615934,0.22044984
0.11594392,0.13848342,0.35873643,0.40859073,0.08682603,0.25531235,0.48724407,0.0429952,0.5814233,0.11830428,0.13681537,0.14777404,0.2956599,0.059440896,0.031912655,0.2172463,0.13059744,0.106477916,0.34168255,0.12311323,0.046039224,0.1414884,0.2270486,0.13024239,0.7103864,0.73340404,0.29417157,0.09102045,0.06689758,0.14680088,0.21070173
0.06421239,0.12611827,0.46382022,0.5241956,0.14053035,0.4226665,0.6592545,0.057618484,0.69299096,0.027491823,0.22019589,0.08394584,0.4794889,0.026366785,0.07198787,0.107606634,0.092929676,0.09829348,0.3176293,0.11749893,0.116037905,0.21864155,0.35158026,0.061532095,0.68978685,0.71276706,0.27854005,0.08906066,0.03312575,0.096202925,0.2131591
0.12804733,0.0964488,0.32540917,0.3576888,0.17767873,0.20970607,0.43422452,0.08366729,0.5184655,0.20419471,0.21336192,0.20258024,0.27668202,0.14692335,0.12960061,0.2758278,0.13743776,0.20068306,0.41536433,0.07974072,0.1403246,0.1610246,0.28096282,0.16586949,0.5973159,0.6198783,0.22982523,0.07213754,0.09862367,0.12690708,0.16377059
0.37575576,0.38373965,0.6149699,0.6345049,0.16381824,0.49692717,0.5788921,0.34458435,0.7909175,0.1360203,0.14595374,0.20093301,0.3700005,0.10585566,0.2471604,0.2786412,0.28724286,0.08569667,0.14657763,0.35007876,0.20245641,0.2365543,0.15792167,0.118108794,0.8480925,0.84898037,0.5108616,0.3923185,0.36205202,0.37022644,0.45475233
0.07157028,0.09196023,0.42941624,0.5316767,0.21030816,0.38236496,0.6503817,0.118215755,0.7014528,0.034680873,0.28427726,0.04417555,0.48040214,0.07444833,0.10583195,0.09395404,0.036620453,0.13347432,0.3032048,0.1152936,0.16925567,0.14251176,0.37325114,0.039978415,0.62973654,0.64246464,0.28552917,0.08631759,0.0757459,0.069771275,0.16689278
0.10488112,0.14097117,0.529669,0.58592206,0.18248728,0.47743386,0.67397606,0.1431141,0.71776134,0.050660387,0.35138273,0.16430447,0.5490048,0.07340546,0.16593263,0.10517481,0.098919585,0.15030602,0.31236535,0.11914791,0.22176182,0.32837883,0.33228236,0.06312914,0.630802,0.6582412,0.28325593,0.13341439,0.0702809,0.114402846,0.23659062
0.059673578,0.13500488,0.486508,0.5317318,0.14306456,0.42740914,0.6617626,0.04452996,0.68182975,0.03860058,0.19455284,0.08923626,0.4861222,0.025271848,0.068817675,0.122414365,0.112582654,0.112535805,0.34002587,0.11824807,0.11496884,0.22510299,0.35603833,0.08947323,0.7096162,0.7260697,0.27894026,0.091226295,0.019792162,0.10678667,0.21850671
0.047425143,0.08370252,0.35971335,0.42143703,0.10523412,0.28220809,0.5436638,0.029521123,0.59615374,0.08972062,0.18737572,0.10308853,0.3757047,0.06879996,0.07763025,0.17733273,0.08082709,0.12288198,0.39420414,0.060138065,0.07469055,0.17179754,0.36573952,0.12490241,0.6693791,0.6829419,0.24822295,0.04506409,0.01217778,0.083241165,0.17670895
0.12115824,0.121751375,0.5388678,0.6397991,0.34110883,0.5946684,0.7772823,0.2569592,0.79525685,0.0268979,0.47630256,0.13356528,0.6588304,0.11421563,0.25391147,0.06413837,0.10541242,0.19143942,0.27292126,0.16820998,0.3357615,0.31436858,0.4835123,0.053540275,0.59673095,0.573148,0.29784077,0.162149,0.11600738,0.07836816,0.15662909
0.08848181,0.045873657,0.15771076,0.24785884,0.26246193,0.1174016,0.34793103,0.13570358,0.41190213,0.3025524,0.31316125,0.27030575,0.23138937,0.28603148,0.24439171,0.36432073,0.19371179,0.27930254,0.54256487,0.01932977,0.21569157,0.1805093,0.5313017,0.3011756,0.534212,0.49629927,0.1763203,0.025630537,0.09270624,0.106512144,0.08588587
0.14574258,0.19234927,0.4413706,0.47198033,0.03413984,0.3335377,0.5547426,0.03982939,0.6440227,0.07245377,0.053156197,0.10074934,0.3325979,0.0148521215,0.0134602785,0.18430957,0.117809236,0.034069657,0.2611712,0.13678999,0.013324738,0.10868144,0.19905502,0.0768245,0.7985287,0.7988714,0.33350772,0.15172271,0.098060586,0.1740045,0.26046744
0.1392925,0.14568123,0.5264991,0.63306546,0.24656317,0.53529656,0.721592,0.24049653,0.790165,0.02290672,0.3650387,0.10833645,0.5616512,0.08320345,0.20246336,0.06428248,0.086392134,0.101364076,0.24346346,0.15530843,0.24056453,0.24468729,0.3966269,0.0447665,0.6753546,0.6611754,0.33071873,0.18536104,0.12846896,0.11573888,0.21167538
0.075752,0.1564671,0.46564895,0.5048248,0.11542758,0.4088439,0.6383776,0.033342734,0.6676984,0.044735357,0.14617443,0.07931468,0.4319472,0.016786173,0.0438329,0.13636458,0.12135303,0.07086,0.3240237,0.12130724,0.07588485,0.22470292,0.3377375,0.09642263,0.7422092,0.7535242,0.29676625,0.10909563,0.026294947,0.11755198,0.22544415
0.08549954,0.16548982,0.48571473,0.5207188,0.109888285,0.4009393,0.63427997,0.035628602,0.6703266,0.04345739,0.14182484,0.08612394,0.43717903,0.00945811,0.03344181,0.13883767,0.123931766,0.08235073,0.31881353,0.13105454,0.07098809,0.21290669,0.30186024,0.0923384,0.74556124,0.7711619,0.30351478,0.10810364,0.034757994,0.13140021,0.2407392
0.16823676,0.2058168,0.4256767,0.43218294,0.034383923,0.29256395,0.47362822,0.04493566,0.58890164,0.12902844,0.08314803,0.16691285,0.2742752,0.045476303,0.020750374,0.2335009,0.17877951,0.065751046,0.2949955,0.12153341,0.014201611,0.1816121,0.16599837,0.089560166,0.74108547,0.76283413,0.30596942,0.14902298,0.09370742,0.19254065,0.27047056
0.11143269,0.19330873,0.4786603,0.5194331,0.06957659,0.39967763,0.62072873,0.05486141,0.68087214,0.045781717,0.12326211,0.090241104,0.41176978,0.010863051,0.031190723,0.15054552,0.10971749,0.0522452,0.27516842,0.14913554,0.05396837,0.16947618,0.26641807,0.081370845,0.78205884,0.7868249,0.3284201,0.1345396,0.065511934,0.15321171,0.2584304
0.1820156,0.23053375,0.45169327,0.4822839,0.04958585,0.33607075,0.53452444,0.07678677,0.6619672,0.08182666,0.09593314,0.12173018,0.29507715,0.014207229,0.013641059,0.19738057,0.14343917,0.032324463,0.24515085,0.1800147,0.03529647,0.1313096,0.17632245,0.07583724,0.7904707,0.82518315,0.3627836,0.16970861,0.11974583,0.21434443,0.2979526
0.12538372,0.13510232,0.5080971,0.6102872,0.25597277,0.5459986,0.74479663,0.2086743,0.7804164,0.018515803,0.3590963,0.09556317,0.58922505,0.07531397,0.18339798,0.074094206,0.094651535,0.12056473,0.25200737,0.1799864,0.23439485,0.24763241,0.4487923,0.046625286,0.66087806,0.6416348,0.3192364,0.16014445,0.10375663,0.09571991,0.1836961
0.12897818,0.12168666,0.36431247,0.36315122,0.11906269,0.22874703,0.43654427,0.06622432,0.5242767,0.18988745,0.18082345,0.21110171,0.30821157,0.13248326,0.12126514,0.2758734,0.14367539,0.19276875,0.41447842,0.05138339,0.10711402,0.1842216,0.26509994,0.15767227,0.66227275,0.6444164,0.2294491,0.0803368,0.09462314,0.13556461,0.18961379
0.08651165,0.15914743,0.48325586,0.5320164,0.107162654,0.41209447,0.641886,0.062362358,0.6871481,0.03784406,0.16536468,0.083827734,0.4527008,0.019475356,0.054720312,0.13025507,0.099053696,0.081169665,0.29701084,0.13688691,0.08909434,0.19207063,0.2951134,0.081224665,0.736369,0.76061785,0.3131956,0.11349287,0.05647943,0.12768905,0.23397236
0.139902,0.19836049,0.46253133,0.5193994,0.08225256,0.3870436,0.6081632,0.08453952,0.6953275,0.043420777,0.12869906,0.09268877,0.3709764,0.011769161,0.033442527,0.14092651,0.11627209,0.033840418,0.24135706,0.15938684,0.05757588,0.12138203,0.24223319,0.048679754,0.79449886,0.7925856,0.3443683,0.16466187,0.09786529,0.16823627,0.2691658
0.5029446,0.5594037,0.64682084,0.6589203,0.17611077,0.50397146,0.5136985,0.4146641,0.77551484,0.23996736,0.081587374,0.32433432,0.23568682,0.16278924,0.28763738,0.43105388,0.47620228,0.12228331,0.11868391,0.49968526,0.25941086,0.36422554,0.10922307,0.2541229,0.93435425,0.94048995,0.643739,0.5218078,0.46904495,0.53730214,0.6055642
