PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,actual
0.03820443488786631,0.6468445732665,0.27815521941883914,0.4488655613394837,0.8107102083406961,0.390350490070128,0.2325177831753534,0.2487916483241394,0.5786635916748833,0.5984930420577269,0.5460859876173182,0.551904532019828,0.26774689773410054,0.0029927769635162
0.03315678051452471,0.678765981240363,0.23331382341745555,0.2663999874690567,0.7542826501102216,0.4125333364431164,0.2365426341553604,0.23812964857970204,0.48711531668446906,0.687267250169839,0.41976720337752743,0.5059479213606528,0.1707642990068138,0.0002720706330469
0.4812163658227502,0.5387884098303379,0.7072770182149346,0.49976071811807876,0.7742067635959364,0.5839905675367205,0.33011736287847837,0.5924763553048418,0.8060492414590379,0.8217786788049204,0.2736747467848352,0.4888929212031757,1.0,1.0
1.0,0.6513105222107473,0.0,0.634890461299834,0.1019618253663605,0.12852562460013467,0.06608941733781856,0.7445786443024711,0.6822082802773412,0.38029206180620195,0.19251482661464106,0.473782355537758,0.1423146769306066,0.5787293423789506
0.4185691203035901,0.8275580017817352,0.6844637011476481,0.17671330518964495,0.4096592665601099,1.0,0.3104028981634981,0.711753824064868,0.0,0.42553654849501216,1.0000000000000002,0.5609291551643734,0.23898258318395021,0.5611763983114068
0.27963749835334495,0.3010526990187051,0.23673259722658416,0.793789016683233,0.6263167167758872,0.49380826265787153,0.23385452483429686,0.12977139165246976,0.7964856714987206,0.9875073204165958,0.42136816998969795,0.40704581671120377,0.1205626876465899,0.2149445765791067
0.11907931724669618,0.5207145497147945,0.32956090998186444,0.3735196081880246,0.5560919572752941,0.550161157747938,0.5182976747071277,0.9755197512954219,0.224732749321588,0.5599018567576174,0.0,0.38890883014230965,0.46948370251849547,0.0630238456745157
0.08025423669862222,0.45878061874607007,0.35826994553320846,0.3573114423619462,0.47483239988914067,0.5724286741937757,0.4785532325672698,1.0,0.3012923252356766,0.623879092329594,0.13781910792990812,0.3761209541913291,0.18538100632652707,0.0467873724120378
0.1307433948094698,0.20081775314060518,0.3108775003481424,1.0,0.4837391467985128,0.462785198670256,0.31290401091650855,0.03809155804452019,0.5481329305694926,0.0,0.5804853299050703,0.5909873317523008,0.5084142116994911,0.039239606462994
0.09327557324323807,0.4478555357258841,0.28293263221724413,0.9061144490056948,0.7188407093876162,0.687361985487041,0.3062940081556331,0.27411253141811476,0.5867986556194227,0.948088900888113,0.3852131089034437,0.5190124097864884,0.18709555144574552,0.0453831368866343
0.07493637570540171,0.4652667091489654,0.5475656696034419,0.5619135961788503,0.2881458586874272,0.6453189369721037,0.36088648144535246,0.5314948247601673,0.7218580351252315,0.17303939718566935,0.053967071644898446,0.6313138286164417,0.31758871366238633,0.0334471349207045
0.023625628769966392,0.5417755273248455,0.31725670966115077,0.5021445138026677,0.49935388073081316,0.30916209257405614,0.31244417139325437,0.44019910286495645,0.30752231527981955,0.5647087592065059,0.2343927459494064,0.7918468115831293,0.5225730431436602,0.0072054835397267
0.05626865696486609,0.6030977992687656,0.6194273416047968,0.5540307851659318,0.5418079153177734,0.6031179319688167,0.22189435270724134,0.3805478715988949,1.0,0.6438617220680972,0.4068965998458741,0.4162527912742673,0.12416365928634035,0.0080831307431038
0.03299153455244047,0.2561899730054751,0.4694075674247038,0.9976623318498639,0.5193412414400899,0.46202791113735386,0.4035727801868014,0.954852870167852,0.541871750090359,0.27020787447383093,0.43483186820808395,0.4265170729048439,0.23524722107981508,0.0001228706084728
0.03414032907815366,0.2764366490633979,0.44892947746636663,0.996394153755137,0.5029354298301674,0.4959548816173899,0.41118015330686014,0.9525798305447992,0.5732130041736945,0.28718701413738107,0.4368812374842255,0.385405473007568,0.2594718697732761,0.0
0.13582363775691633,0.8111622849040603,0.48582140838502935,0.2927579118594859,0.809163512727076,0.5720977733627297,0.25361702690914834,0.2421310604669537,0.5036668247689264,0.1604699021146575,0.06500483748143737,0.15338339586863026,0.16975145416046974,0.0927760858690023
0.27590764839212034,0.4151415795114948,0.5326997245627462,0.13215396058099876,0.13323107916330745,0.9821927829034302,0.34089506239572775,0.435219692988708,0.38317355347696247,0.5538716052803296,0.3783431580668651,0.6067909290051947,0.3231222991636631,0.0610930218270859
0.0953109732200572,0.7238424894701543,0.22470265762500494,0.2729431034344893,1.0,0.49953988918968834,0.27924309155253046,0.30105250246521353,0.40478287643115496,0.3856042689135644,0.256584166205979,0.5140596270534384,0.193153989736367,0.0525798439543272
0.056666530300880834,0.3660015930074018,0.4542783477539057,0.7559477611604206,0.5234958947731113,0.510781446393139,0.3618309829217773,0.7043895395455173,0.24633002595973746,1.0,0.0854977411117015,0.7198698024677301,0.22168267702427666,0.0196680738276827
0.0255466394277383,0.5177318386935728,0.6852813076117219,0.2314962075883545,0.14116332842607193,0.37911263419125485,0.13991000860291872,0.4481399473225245,0.8433207715779357,0.7017024130756162,0.3625869824608331,0.7302904396648575,0.42476826950885627,0.0066788952177003
0.060799719013922504,0.06565803990212726,0.3314385183942451,0.5301514736425278,0.5644037976277037,0.4507535146930994,0.1840887208392959,0.4563985246702173,0.23482580435013906,0.5456497180482645,0.34894868065633183,0.43618116603492013,0.28275231480789775,0.0043092477685819
0.0602100394845867,0.3555812773573963,0.34708999310949584,0.26512364750900363,0.20288764031184245,0.6214203656752726,0.30814056023983316,0.4401086064183426,0.5757644274672085,0.16635755078083386,0.12309902198810144,0.28163866789599956,0.25957224447721805,0.0036071300058802
0.04723961935928768,0.31320889332348,0.05038481075078566,0.43065353163118164,0.4351854733086467,0.5998977716142809,0.2867198514958693,0.4732927694159308,0.5175837592827919,0.641992492533964,0.48587907743446723,0.5292521861893642,0.34747980925623845,0.00053536479406
0.03373973928449006,0.43866510341821835,0.20086534524453675,0.2817530842026257,0.2843213890284912,0.6661905641204287,0.3216074697443949,0.6149376608246861,0.9826216183538151,0.7157506025705669,0.2148406545558058,0.5534370719709827,0.40933748902181394,0.0001843059127092
0.029826847888653363,0.41260224961546865,0.3247087375842634,0.27494619306494167,0.25525809523452847,0.45519239806331324,0.17965672902856,0.39404887027370256,0.3651017832926437,0.8277619994039291,0.6144242630376342,0.4778645893763889,0.34917584966922766,0.0001843059127092
0.027380015223456136,0.276764596629835,0.0730137996754413,0.33507943196420853,0.3283632439785405,0.5350502059013011,0.3160594682899993,0.5217672793613752,0.5558599086219269,0.4579171154906867,0.3135678823512458,0.46445927422187483,0.3537204782930257,8.776472033771834e-06
0.0816206266957061,0.24003886941417002,0.3110026407105563,0.45361362863307303,0.5585843324589356,0.5905783563425498,0.31061743161666994,0.7453918406059554,0.9142352346841838,0.44267616709165725,0.39953348849902737,0.38301574281125234,0.3022620961384476,0.0034316005652047
0.07433516251182308,0.28691886618187723,0.36308198453414675,0.39040952941572227,0.6391353032079634,0.5434536754493163,0.25297267985208655,0.7416908767542902,0.8822651125880342,0.4898196476803376,0.4152718976247085,0.4418470107344281,0.23682786517173732,0.0067666599380381
0.07567239595583403,0.24469064055090184,0.44227359416183104,0.35991318112367776,0.6421582952378978,0.4757362771014856,0.22590960495034318,0.7324538274646459,0.8615943489603706,0.5030376467986231,0.40885666849715585,0.3565859345444716,0.32011253997323896,0.0071177188193889
0.07595170999415687,0.19763306956791424,0.3738285185982554,0.4282953703682143,0.5888149426693279,0.5270717981980614,0.27678955651685216,0.7398588273650664,0.8210735985337776,0.4484886683357417,0.43590283182189804,0.39207457445476024,0.2783623389683062,0.0087852485058056
0.0970473270725807,0.2215696911351158,0.3798545025922645,0.42065938458071533,0.5494476223742922,0.5219948181157906,0.3470536842591982,0.728854415892437,0.9725633256382946,0.4988911607093805,0.3653947661432811,0.46539842908347334,0.32212424658039973,0.01054054291256
0.028205341856766278,0.520767584508349,0.25493194420008314,0.43740507008059826,0.019233114649401972,0.5848119799306064,0.2964316372970623,0.4551094086533251,0.7500622956057797,0.9721987751773943,0.5317717640260317,0.0,0.36592280063772126,0.0026417180821653
0.28865212628705983,0.0027949853222702936,0.5537488404691457,0.0,0.3248822486296512,0.0,1.0,0.0,0.602461623920501,0.5500068733342665,0.5199684105721074,0.3899114518111732,0.2205409390218568,0.1111189124195855
0.088532458747371,0.4274575062619531,0.16480466783797615,0.7248472767710307,0.24206381684873934,0.7361501093948789,0.33767200432430966,0.19820802563587475,0.595255190438875,0.2589109926887507,0.3251531064345103,0.40818165326457345,0.3131780108969034,0.0131734845226915
0.05716253053406064,0.527729431864204,0.32490498657272804,0.5625911703380694,0.510709871423485,0.48887836641411125,0.24376609820010536,0.16890963609902437,0.4924686709914131,0.4808934593122505,0.3106545966683907,0.34229864331519766,0.5170911633644864,0.0149287789294459
0.05679910856069955,0.17979860774837636,0.7526728037066607,0.2551034507771078,0.44410657814020904,0.37564408387603987,0.09805824397127733,0.7568460363365368,0.5806410976753361,0.3983867347634026,0.43630101040043656,0.4969592840635046,0.3653734203012288,0.0101894840312091
0.029859397537748078,0.43623761417277707,0.6608907921594522,0.397509304921864,0.10243591610974834,0.45111192711186865,0.17843231814956914,0.37486834230768273,0.5749497174343708,0.2732225397963336,0.32310762663139053,0.22781395258844575,0.27145104425453725,0.0030805416838539
0.01238117055397546,0.6947806192579706,0.5103519009103072,0.5594013105660508,0.15438096527072637,0.5422827581124958,0.35779781949278316,0.4856426278993271,0.8242001308859102,0.2962112977025725,0.18074591670212792,0.4924474389246852,0.20361202224581154,0.0007108942347355
0.021238976985493013,0.39964250988443323,0.3338250644743207,0.3121843236021561,0.24101686771618944,0.4618513857013265,0.22936096992581786,0.32639679637534824,0.3885647326657466,0.49095636273396503,0.1250662455659908,1.0,0.2801676587118997,0.0012374825567618
0.043318365210566055,0.19469169642678374,0.26338611935377143,0.18498150931440105,0.2641316551726075,0.49737237039108595,0.16717070405152995,0.4482331769887751,0.25482689581416046,0.5332060551280102,0.23923306980522324,0.30095112857207673,0.477098888259906,0.0010619531160863
0.05109090669423337,0.6694943287618805,0.5093771941114781,0.3740951788074508,0.3886807618098673,0.3852294486857717,0.27649267229559155,0.534257076493583,0.5477410315547665,0.6966188526540238,0.44285196369423874,0.2522851731156207,0.44849451042993493,0.0835607902335419
0.028559826423645268,0.6262570266355856,0.706989862783415,0.5797381055096626,0.2717384303157855,0.37391798323452513,0.36064214215227797,0.7448862670485605,0.3089328840330085,0.4401872067496735,0.24665002959213794,0.5602986937415025,0.10473543292220303,0.0202824268700467
0.05316642074529146,0.7182835055442522,0.12779780264623597,0.20735993320201798,0.8006127239886083,0.48399811270794574,0.3742270834713892,0.5338933227349958,0.6718948031782541,0.37554804425875465,0.19356034112787804,0.46593254427231673,0.8854284876098693,0.0108916017939108
0.037603948214447264,0.3971085533954074,0.2884203977318752,0.48166561300016497,0.3174363882237857,0.4054170142426577,0.2664519047164101,0.3564257063364525,0.42302769507688637,0.4699888057554229,0.51434379314325,0.6630804845706755,0.3639338171130166,0.0056257185736477
0.022056152009251137,0.5946128925008451,0.5097896119043799,0.5777588812550207,0.277395931582718,0.4203533880261937,0.3197064820797317,0.6492909801484442,0.7309012230995156,0.5792120660492883,0.6320058205191954,0.31614467505466415,0.42767855747234884,0.0044847772092574
0.03575774186172824,0.3634889872029643,0.11976945629508834,0.4713601873487951,0.3060522941847852,0.47509856845937837,0.3322105128141969,0.5157661381911409,0.6076930173333392,0.5627536218493076,0.5012385876261048,0.6211384882121049,0.3966127132299357,0.0038704241668933
0.010552570575503906,0.7896993363691133,0.5239554927240595,0.4341157291994241,0.0,0.5395633133171777,0.2989064457145441,0.25972063217698793,0.9989388117250788,0.7193007722989309,0.1287859466667017,0.5192929450820094,0.14851008993658435,0.0028172475228407
0.02651132658718798,0.47609410186123086,0.1318900164981709,0.4023068437968636,0.2037899767861734,0.597819893548553,0.3210297825006804,0.3712576255027324,0.5617015612097056,0.6168224635461342,0.32761523076247945,0.6050593556917742,0.2947555723712101,0.0007986589550732
