rely,turn,sced,Generated_Var_4,Generated_Var_5,actual
0.10386045623162739,0.89702296,0.7770985822901417,0.11208624,0.17292006037520363,0.024709959
0.09562670573760235,0.9081389,0.7702084229791576,0.12961686,0.2554935353296121,0.020025663
0.10234475614068538,0.91132873,0.803927159607284,0.07711634,0.20485474229128456,0.019695863
0.30092001805520113,0.66709185,0.8176264182373582,0.19132194,0.20354385221263113,0.23445417
0.1377499482649969,0.8691863,0.6607817339218265,0.0879401,0.1093970565638234,0.054455113
0.1924171215450273,0.7716807,0.9245225075477491,0.0,0.026315332578919957,0.09449381
0.10275279616516778,0.76147103,0.7067083593291641,0.106497884,0.17238892034333522,0.044415027
0.0277016666621,0.8209129,0.5317235468276452,0.4209375,0.277878066672684,0.019747589
0.09895670593740236,0.75412506,0.504681949531805,0.16881827,0.36932935215976115,0.060081203
0.5006114300366858,0.4307334,0.8915229108477088,0.3879142,0.3916186234971174,0.45708004
0.07179996030799762,0.71466756,0.3950169604983039,0.21068594,0.37752535265152115,0.026944287
0.084149850048991,0.87015676,0.6297986370201363,0.12251294,0.26536561592193697,0.022275507
0.2474733448484007,0.81218755,0.8944016105598388,0.16222939,0.1091291365477482,0.16065903
0.24130291447817487,0.77131945,0.808409369159063,0.12367648,0.12586677755200665,0.16515581
0.053093608185616495,0.7761411,0.6212682378731762,0.24783018,0.17109753026585184,0.015985437
0.17273223036393381,0.79709697,0.6850435614956438,0.10382146,0.12716234762974088,0.09168255
0.18430033105801985,0.73258215,0.7979109702089029,0.102832615,0.0805494848329691,0.1128474
0.08218116093086966,0.7758603,0.6393794960620504,0.1587097,0.2188162931289776,0.043600734
0.18468756108125367,0.82032317,0.8918632108136789,0.042481095,0.040153148409188905,0.10086331
0.12523529751411785,0.9181202,0.7156669984333001,0.07917839,0.20020343201220592,0.037563585
0.15732503943950238,0.8511699,0.8226310177368982,0.10057616,0.09784490587069436,0.070458114
0.04454547267272836,0.73971444,0.42530678746932127,0.31503895,0.3274078596444716,0.02323889
0.2490438949426337,0.74437034,0.9100868089913191,0.09072414,0.06806797408407846,0.17257243
0.14223567853414074,0.7541997,0.7574189242581075,0.04879588,0.12130004727800284,0.07806519
0.07477385448643127,0.8547832,0.6671985932801406,0.14345798,0.25765706545942396,0.026048139
0.23695093421705607,0.73444974,0.8773355822664417,0.10482368,0.067721550063293,0.15289322
0.020189916211394973,0.73483443,0.17988012201198778,0.5599036,0.6159808369588502,0.038791403
0.07601556456093388,0.8166631,0.7683324631667536,0.16597265,0.14958680897520854,0.028541483
0.432552065953124,0.49343264,0.8541261145873884,0.30827084,0.25641097538465857,0.35586232
0.06800907408054445,0.74396396,0.4790899520910048,0.21932003,0.3548839912930395,0.029006291
0.3247430194845812,0.53879005,0.8642198735780126,0.22461507,0.17904897074293827,0.25425428
0.07291070037464202,0.8286199,0.5798391420160858,0.16520774,0.24602653476159209,0.03238838
0.11996351119781068,0.8193879,0.5996307700369229,0.13206533,0.28320927699255666,0.050826896
0.06739576404374584,0.77484626,0.5704140129585986,0.19634655,0.3055368183322091,0.028552298
0.050168243010094586,0.8984209,0.8483034151696585,0.19914833,0.0,0.0020750072
0.1387136483228189,0.89662933,0.8264357173564283,0.06732589,0.07314342438860547,0.053788964
0.023027149381628965,0.566722,0.09138929086107092,0.6036167,0.7398269043896143,0.043252345
0.290527017431621,0.5059423,0.7653574234642576,0.14677384,0.2148833428930006,0.21731846
0.23172874390372464,0.697692,0.8231542176845782,0.099247724,0.14318353859101232,0.16539067
0.12369108742146524,0.9453196,0.908141309185869,0.064468116,0.164354099861246,0.025023226
0.08194502891670175,0.6979996,0.4697717830228217,0.25982532,0.2165717629943058,0.061504643
0.3716412722984763,0.5024168,0.9493520550647944,0.1891878,0.20507515230450912,0.2988644
0.1429219585753175,0.82432485,0.709718229028177,0.08008522,0.1093441315606479,0.06199388
0.1109138366548302,0.85847366,0.5997392400260759,0.12618738,0.269831616189897,0.039139576
0.1098562865913772,0.75228596,0.5577098742290125,0.11476803,0.18767465126047908,0.058621544
0.06397158383829503,0.7872312,0.6632954336704566,0.1676895,0.15047860902871654,0.029466935
0.0637145898228754,0.7201602,0.505897049410295,0.26191363,0.20792181247530875,0.03940483
0.2401519444091167,0.80583847,0.9296068070393192,0.08738586,0.07329100439746027,0.15109919
0.09378798562727915,0.93411297,0.7446041555395844,0.11581975,0.2547651652859099,0.018032659
0.1928108915686535,0.675491,0.818952658104734,0.028901637,0.09374654562479275,0.10590188
0.18103572086214326,0.72323424,0.7002118699788129,0.1427477,0.2247348534840912,0.12786803
0.3800837228050234,0.59589255,0.9107788489221151,0.19245932,0.19492645169558712,0.30296972
0.11435314186118851,0.81129116,0.7790281620971837,0.09632704,0.14913410894804655,0.042395182
0.08928934535736072,0.82099307,0.6980948301905169,0.09915981,0.19822444189346652,0.02329227
0.1609838096590286,0.8007171,0.7709327729067227,0.03843215,0.0859051401543084,0.08348012
0.08623195517391731,0.7514609,0.5273980472601952,0.21669176,0.3237520694251242,0.05401765
0.08042892482573549,0.7645604,0.5171099982890002,0.20420536,0.4385792263147536,0.041489422
0.28517855711071344,0.787016,0.7439453256054673,0.28302172,0.2475677248540635,0.22141944
0.110177516610651,0.9052792,0.801036869896313,0.069333315,0.17455161047309664,0.022002432
0.16640386998423218,0.75104177,0.7909706209029379,0.02561596,0.11948282216896934,0.07274741
0.07901406474084388,0.72836936,0.6347221665277833,0.203724,0.42839148570348917,0.03650186
0.15267208916032535,0.8059349,0.607558789244121,0.15359369,0.18093927085635625,0.076126724
0.16846247010774823,0.78305495,0.8217719178228081,0.039098144,0.09265131555907893,0.08596514
0.11348175680890542,0.8055664,0.7728294527170546,0.078490525,0.13720876823252612,0.045464743
0.1093286465597188,0.8659855,0.7272790272720971,0.18770298,0.2404856844291411,0.061499175
0.15449427926965675,0.828756,0.7239238276076172,0.13066542,0.14492881869572913,0.07179715
0.18908254134495248,0.8117557,0.9304681669531832,0.05253169,0.07590026455401587,0.09102672
0.08962078937724736,0.8485172,0.7454963254503674,0.14365026,0.2204476732268604,0.032452628
0.11327568679654121,0.9579116,0.8677736132226386,0.08166829,0.12308622138517329,0.022926789
0.283128316987699,0.7100957,0.8173292182670782,0.19118482,0.16670693000241582,0.21571326
0.25684119541047173,0.5949355,0.7102454289754571,0.15878758,0.14719975883198552,0.19906218
0.05839497350369841,0.7398438,0.504606349539365,0.2135463,0.24017490441049427,0.029574063
0.268801316128079,0.61300206,0.9397416060258393,0.08714557,0.10062695103761705,0.16871484
0.10396739623804378,0.9428579,0.7678456232154376,0.07609114,0.20744879244692754,0.013488676
0.07782582466954949,0.81297207,0.6472437352756265,0.12047687,0.2181334630880078,0.015945412
0.33265279995916797,0.5535949,0.7284414671558533,0.17497462,0.23821212429272748,0.25963092
0.30561979833718794,0.6521036,0.9228752477124752,0.1342322,0.09260392555623555,0.23092069
0.4065074243904455,0.6075853,0.7251414274858572,0.27868304,0.3278300396698024,0.343636
0.05978567858714072,0.66129315,0.3454253954574604,0.30508676,0.41563042493782554,0.04025459
0.2174456230467374,0.7505118,0.9379541062045893,0.032375634,0.048262182895730976,0.12447162
0.12267952736077165,0.9808135,0.896022650397735,0.07837117,0.16029996961799817,0.021821093
0.28618945717136746,0.53273475,0.7482582751741724,0.16575736,0.20802165248129917,0.19118571
0.09125479147528749,0.80564594,0.7611502238849776,0.09966439,0.10323316619398998,0.03418996
0.556995783419747,0.35937583,0.8723385127661486,0.47216573,0.4207372252442335,0.50516146
0.11556444293386658,0.74578905,0.5267186873281312,0.20578155,0.34632995077979706,0.073103264
0.08905910534354633,0.8366442,0.6187940381205962,0.12861699,0.277440916646455,0.029450327
0.08999657539979453,0.8668946,0.6604705939529405,0.11386877,0.24302913458174807,0.020296533
0.14711988882719335,0.6837851,0.7583111241688875,0.08191198,0.07745516464730988,0.088674575
0.07388302443298146,0.7960824,0.5902680809731919,0.15014023,0.3071835184310111,0.020525139
0.11555813693348821,0.8296732,0.7388005661199434,0.06124577,0.18005718080343083,0.0421044
0.09303760558225634,0.7846222,0.599543840045616,0.28525546,0.2555113553306813,0.07772426
0.05946301356778081,0.7388132,0.4951986204801379,0.24059549,0.3995617239737035,0.0319079
0.10601282636076959,0.8532176,0.5859553414044658,0.13727134,0.2852965771177946,0.03906884
0.11324646279478777,0.7011567,0.4632816536718346,0.18829814,0.32741476964488614,0.06594068
0.31555961893357715,0.48405287,0.8204179779582021,0.19778249,0.24330849459850967,0.25757283
0.07748394964903697,0.7950991,0.6421515857848413,0.15132132,0.2246657734799464,0.028296549
0.2907029574421775,0.60504764,0.9581186441881355,0.087533295,0.08987296539237793,0.21412307
0.2761268765676126,0.58185196,0.7851765514823449,0.15214741,0.1638196798291808,0.18587387
0.07591706955502418,0.8790479,0.6291366370863363,0.14256072,0.23749191424951488,0.021141384
0.08046050082763005,0.7858625,0.6372834962716503,0.19472316,0.15507227930433679,0.05327953
0.1691732201503932,0.78187394,0.8348154765184523,0.06505504,0.06484175389050524,0.09605084
0.22486042349162544,0.6772711,0.8887380111261988,0.031749517,0.03502351210141073,0.13473806
0.20842012250520736,0.68002367,0.8381489161851083,0.09037012,0.12313676738820604,0.12944056
0.06278693376721603,0.5941784,0.26856777314322267,0.39588454,0.7037837422270246,0.055586334
0.1399638783978327,0.8159032,0.8006820199317979,0.0459913,0.1653391799203508,0.054247584
0.08909752034585122,0.8948657,0.7781723221827677,0.12242991,0.18293972097638328,0.021711487
0.06878965412737924,0.7492595,0.604916989508301,0.17779681,0.23278911396734683,0.029977776
0.05753603345216201,0.68830144,0.34000416599958333,0.30631962,0.4522219571333174,0.035370238
0.330115549806933,0.6240132,0.901721909827809,0.16974297,0.1672385400343124,0.25688028
0.2743091464585488,0.54743,0.7619058938094107,0.11378661,0.18596847115810827,0.21950108
0.08588015015280902,0.87243533,0.6857789314221069,0.11511916,0.24376012462560748,0.01945277
0.22758764365525863,0.62971175,0.7867773213222677,0.068086386,0.1369217682153061,0.14905891
0.08405083904305034,0.7737895,0.5576478842352115,0.15218547,0.2928174875690493,0.029200941
0.10318325619099537,0.93931866,0.8397678160232184,0.07979941,0.20008344200500652,0.009462262
0.22716438362986302,0.7633313,0.906668279333172,0.040388167,0.07116401426984086,0.13737963
0.12397602243856135,0.96510124,0.8964969103503089,0.067445844,0.17060740023644402,0.023306817
0.3343373400602404,0.585685,0.9317673668232632,0.1765747,0.15116608906996537,0.25995126
0.15483001928980114,0.5999269,0.508687679131232,0.0953576,0.2203346632200798,0.09659916
0.07514197450851848,0.8269721,0.5509788449021156,0.18228501,0.32282485936949157,0.029094405
0.26077009564620574,0.7142953,0.8660870533912945,0.106791615,0.07893878473632708,0.18052408
0.278908216734493,0.6517871,0.9249800075019992,0.077448875,0.07943845476630729,0.18050615
0.08003005880180353,0.79869765,0.5904324409567558,0.14502627,0.26273639576418373,0.02362429
0.3851615431096926,0.5719395,0.9668130533186946,0.21567467,0.20717175243030514,0.31537253
0.2671533960292038,0.6656024,0.7968404703159528,0.12512046,0.11171848270310897,0.18411458
0.17461568047694084,0.8145598,0.8721704127829586,0.01679331,0.07375210942512657,0.07897827
0.05252455815147349,0.70872766,0.4643627835637216,0.2716979,0.2503670150220209,0.031794928
0.31110988866659334,0.66338,0.9694999630500036,0.122101575,0.11902821714169302,0.23014311
0.2551263453075807,0.67062896,0.8937517106248288,0.067374825,0.07817304469038268,0.17754062
0.12990606779436406,0.72489357,0.5883528011647198,0.10205135,0.24604769476286167,0.07094686
0.05573164634389878,0.6283243,0.15572582442741756,0.43241718,0.6204012372240743,0.055963602
0.07790900467454029,0.8035456,0.5948662405133759,0.18180779,0.2476427148585629,0.03657018
0.23727770423666228,0.6562933,0.808534319146568,0.12700492,0.13715350822921052,0.14496182
0.17869354072161245,0.8002258,0.8353060864693913,0.0489161,0.05792534747552085,0.09500168
0.05401305824078349,0.73983794,0.40808768919123106,0.256323,0.3245327694719662,0.031648863
0.06668490400109425,0.75001824,0.5782544021745598,0.16675782,0.1637345698240742,0.021864027
0.14254066855244013,0.8155523,0.6319227768077222,0.1316689,0.22930295375817725,0.06556168
0.07534395452063727,0.88533765,0.7375361262463873,0.1407783,0.11748696104921767,0.012163268
0.13538164812289888,0.75401217,0.7671804232819577,0.08223066,0.18350876101052566,0.05928461
0.08835691030141463,0.8857535,0.8116935188306481,0.12623578,0.15723288943397337,0.0236363
0.0805956448357387,0.85070026,0.6198216080178391,0.12842575,0.2430460645827639,0.015270103
0.08719989523199372,0.75704795,0.45778495422150456,0.17739785,0.3303380798202848,0.062874496
0.11948621716917303,0.7592733,0.7164787283521271,0.15483716,0.3510622610637357,0.055172343
0.07932799475967969,0.72711265,0.38370230162976976,0.2730911,0.4217252953035177,0.049498763
0.12078119724687184,0.9459444,0.6892595310740468,0.08368683,0.16685189001111342,0.03709639
0.1943098116585887,0.83602846,0.8449907155009284,0.11391905,0.10534537632072258,0.10903366
0.14705548882332933,0.846467,0.8095086590491339,0.097776085,0.1368326582099595,0.0684596
0.18087437085246227,0.86492515,0.800257019974298,0.102356344,0.11674774700486483,0.100328386
0.26724149603448977,0.5497556,0.7592970540702946,0.17111248,0.15559936933596216,0.20334734
0.24666221479973288,0.693004,0.9614487038551296,0.045369625,0.03938585736315144,0.16578652
0.08835039030102343,0.75007135,0.2965067903493209,0.265366,0.5326101319566079,0.053872
0.09367453162047189,0.8964013,0.7127724787227521,0.11423558,0.19203151152189069,0.017258555
0.07188004431280266,0.78483313,0.706335129366487,0.16672021,0.10221803613308217,0.03211609
0.13272014796320886,0.65759915,0.4116091888390811,0.23127517,0.43067082584024957,0.09776281
0.2544463452667807,0.6878804,0.9465618053438194,0.037700325,0.062379483742769026,0.15782203
0.062295023737701426,0.6663486,0.3748406425159357,0.25336668,0.4383098262985896,0.030383639
0.09611508076690484,0.88603747,0.696507380349262,0.08743182,0.24337019460221168,0.020095207
0.20263603215816195,0.71711856,0.7884177211582277,0.093183935,0.10784698147081889,0.122324646
0.17981667078900024,0.60774827,0.6718571728142827,0.062289715,0.15538985932339155,0.11022851
0.08224641993478521,0.7779579,0.38982212101778785,0.18738565,0.3929191435751486,0.03628825
0.26291035577462135,0.8008134,0.9574076042592394,0.095066935,0.10338152120289126,0.17707357
0.1369125482147529,0.770239,0.7342712765728723,0.08990967,0.15658730939523857,0.0675413
0.1088395765303746,0.94600475,0.8455128154487184,0.0863983,0.21148009268880555,0.01857115
0.10445296626717798,0.84480166,0.5360521163947883,0.13048762,0.3042009682520581,0.039687894
0.17727005063620305,0.8281872,0.8990114100988589,0.025408685,0.05535960532157632,0.079375416
0.09151942049116524,0.67938215,0.39633699036630093,0.18889543,0.4122126947327617,0.04688252
0.3032239881934393,0.655445,0.6791771020822898,0.25847092,0.17950846077050767,0.22385629
0.0850736851044211,0.6807471,0.5247526475247352,0.21403417,0.31531746891904816,0.04575624
0.17819170069150206,0.84221023,0.9135721586427841,0.028342992,0.04572010274320617,0.08777641
0.13315253798915228,0.83182085,0.6745657325434267,0.11091593,0.23307736398464182,0.06607929
0.12241756134505369,0.6843633,0.6397699360230064,0.13449028,0.25405503524330214,0.06624624
0.3226610193596611,0.5130714,0.713988328601167,0.29405227,0.25545331532719895,0.25154075
0.4310561058633664,0.66850907,0.7078766292123371,0.38482293,0.336864550211873,0.35293344
0.1337199880231993,0.8527151,0.6663469033653096,0.12455097,0.2538095852285751,0.054511014
0.25264869515892174,0.6862666,0.9701701029829897,0.026322395,0.009182513550950813,0.16829558
0.34245618054737087,0.5988108,0.8600212139978786,0.22680905,0.20461793227707595,0.2597494
0.12311741738704504,0.8280389,0.698206330179367,0.073450595,0.24165548449932908,0.047992032
0.03463658907819535,0.7280425,0.37748142225185777,0.44591513,0.37370492242229536,0.037978083
0.07208413432504805,0.84241176,0.6296780670321932,0.14506891,0.2168053530083212,0.011203762
0.12950370777022246,0.88458896,0.7753568224643177,0.070114315,0.1960140617608437,0.041209385
0.10752822645169359,0.92132413,0.811049378895062,0.08126575,0.1879700512782031,0.016360715
0.25392351523541096,0.626003,0.7621457237854276,0.1661,0.1334225080053505,0.18452783
0.28119523687171427,0.7187217,0.8599991540000846,0.10410035,0.1011669100700146,0.199097
0.14970270898216254,0.8890982,0.8980825101917489,0.05849442,0.12823248769394927,0.050598267
0.08223134493388069,0.80171055,0.6848155815184418,0.124881685,0.20556361233381676,0.028283421
0.09758623585517415,0.8328885,0.5438557456144254,0.12472898,0.27150525629031536,0.03149947
0.4330717259843036,0.50508803,0.896398510360149,0.28939882,0.26615728596943716,0.3601414
0.17126679027600744,0.8026998,0.7778140722185927,0.09906769,0.08686805521208332,0.09318173
0.061926249715574984,0.80033934,0.7588284241171576,0.18222693,0.1103951966237118,0.01586667
0.10304512618270757,0.97223514,0.8860000713999928,0.11877486,0.1227256733635404,0.022946112
0.0828241149694469,0.80679464,0.6290484370951562,0.13348845,0.27687449661246977,0.032556545
0.08098210885892654,0.77039206,0.6074135892586411,0.14054188,0.20454062227243736,0.028791215
0.15251264915075896,0.93068784,0.9466012353398764,0.02618429,0.11748350704901044,0.03995376
0.4097558545853513,0.53903925,0.8490441150955884,0.32421157,0.280995566859734,0.33188185
0.3245142194708531,0.63277584,0.9792991020700897,0.16997778,0.14822853889371235,0.24633591
0.15363596921815814,0.8317977,0.8564404543559545,0.08493647,0.10004431600265896,0.07478276
0.14937145896228754,0.77616423,0.6319215868078413,0.11900738,0.22395093343705602,0.066983536
0.06991853419511206,0.6840071,0.3580171141982886,0.28235152,0.3969174238150454,0.055709165
0.14324635859478152,0.7511162,0.6784095321590466,0.07979569,0.17873843072430587,0.07509558
0.06454061387243683,0.7739754,0.4933148106685189,0.21154031,0.2548555852913351,0.029363215
0.36457189187431355,0.6187836,0.7637352736264726,0.26592186,0.1904886514293191,0.27766144
0.14218996853139812,0.8253847,0.808176519182348,0.06757918,0.16365737981944278,0.058228735
0.08762394525743672,0.8959686,0.6719322328067767,0.11873379,0.2513165650789939,0.020066727
0.11294321677659301,0.971022,0.8713160128683987,0.07810339,0.1962589117755347,0.017860953
0.14639395878363753,0.81395876,0.4752454524754547,0.15529534,0.2243236434594186,0.079836234
0.21006909260414555,0.57527995,0.7518570848142915,0.037739187,0.10456663627399818,0.14584862
0.28042949682576984,0.7670675,0.8757551124244887,0.12357688,0.10011238600674316,0.19174615
0.052408483144508994,0.6833672,0.39656106034389393,0.3636501,0.5019546301172778,0.03876265
0.6386233983174039,0.2521178,0.8557548144245185,0.59936225,0.549405932964356,0.59177935
0.1721027303261638,0.8006482,0.8387372161262784,0.048731357,0.11392653683559222,0.08002141
0.22270488336229302,0.63795376,0.903094979690502,0.036240876,0.07261109435666567,0.13228324
0.1111914766714886,0.8168792,0.7237375276262472,0.1563417,0.11670810700248642,0.03669872
0.45133286707997206,0.5396083,0.7924668207533179,0.40168634,0.3120336187220172,0.3851755
0.10545479632728778,0.86311126,0.6890860310913969,0.083999515,0.18743975124638507,0.028821304
0.12756853765411227,0.9699552,0.8407571659242834,0.07838544,0.20943398256603896,0.03204501
0.07753206465192389,0.76427376,0.3968965903103409,0.2635257,0.5174277710456663,0.04811022
0.10377422622645358,0.8901129,0.7647553235244676,0.10521394,0.271281316276879,0.02855255
0.12612346756740805,0.8678059,0.7664171833582816,0.09474668,0.1423021085381265,0.0549394
0.06393079883584793,0.72038096,0.5455760454423955,0.23045573,0.22868777372126642,0.03884658
0.06530884391853065,0.76237345,0.6890193710980629,0.16355881,0.08482301508938091,0.022235256
0.17549820052989204,0.6887085,0.7251790274820972,0.09113172,0.14887017893221074,0.11527102
0.40878222452693347,0.58106136,0.8557293744270625,0.2816653,0.23065330383919824,0.33576527
0.1291029877461793,0.93925345,0.7636198836380116,0.081757724,0.21786261307175678,0.044625923
0.08170290490217429,0.86403525,0.6681650831834917,0.10978812,0.21341855280511315,0.018631503
0.07447535446852127,0.8229668,0.7830400916959908,0.15332624,0.11452621687157302,0.016303599
0.0833700550022033,0.7832285,0.690578730942127,0.15830326,0.20523150231389015,0.03403188
0.20678038240682295,0.6042391,0.7588298741170125,0.045606226,0.13189090791345448,0.12219864
0.1446047786762867,0.79986495,0.8186421181357881,0.09858996,0.1941455716487343,0.06143741
0.06505172390310343,0.613628,0.28656867134313285,0.28089705,0.4632701577962095,0.037234567
0.10691558641493519,0.90240383,0.7814261718573827,0.088677645,0.1661685199701112,0.026313104
0.1352216981133019,0.76910335,0.7893221810677818,0.048564583,0.0840058950403537,0.055063073
0.2862343671740621,0.5698379,0.7502854249714574,0.1333293,0.16172749970365,0.2205388
0.109854216591253,0.8823636,0.7427312257268773,0.09299019,0.21697611301856679,0.03243911
0.10198070611884237,0.86849654,0.7393664260633573,0.1115562,0.2496732649803959,0.024884649
0.24390427463425648,0.7418655,0.8424291157570883,0.046569824,0.10315967218958033,0.14983216
0.23971041438262486,0.54429,0.7680613231938677,0.10954332,0.15392089923525396,0.19832008
0.18637047118222827,0.7539149,0.5827236817276318,0.19671488,0.17559076053544562,0.12252064
0.08854441531266492,0.85616004,0.7849852815014717,0.103968024,0.15961450957687057,0.019459408
0.20453420227205216,0.6443697,0.6878120812187918,0.08786994,0.1379326082759565,0.14002587
0.13122745787364748,0.6758223,0.3797348920265108,0.20788607,0.3246361794781708,0.079034224
0.1919019515141171,0.846364,0.8523807147619286,0.07932997,0.04249811254988675,0.10400358
0.4164071249844275,0.5779412,0.810355218964478,0.2760209,0.22868235372094126,0.36968306
0.07753091065185463,0.94723445,0.8772653622734637,0.12112558,0.09725583183534992,0.0021871924
0.05528622031717322,0.73049444,0.4372499162750083,0.2841365,0.32208651932519117,0.036929328
0.062105655726339346,0.6743029,0.4318054568194543,0.26213834,0.3836124230167454,0.032884657
0.37447797246867837,0.65338016,0.9072294092770591,0.21855876,0.20215184212911053,0.31102931
0.538634632318078,0.4349788,0.8939322106067789,0.4102014,0.4108019746481185,0.47906283
0.18000604080036248,0.66817534,0.7255249274475072,0.03325066,0.11292786077567164,0.10555093
0.5152390309143419,0.57287157,0.8287242171275782,0.4647604,0.39154359349261564,0.45850593
0.10323199619391978,0.84752274,0.6801625319837467,0.090378255,0.1905515914330955,0.035049446
0.6697758401865505,0.35207838,0.8531249546875045,0.6007184,0.561035633662138,0.6349865
0.20859393251563593,0.759854,0.8376555162344482,0.09674078,0.08618206517092392,0.113069355
0.11527720691663242,0.844324,0.5739024426097556,0.1590477,0.24047954442877267,0.052648608
0.07542199452531967,0.84363663,0.7399134260086574,0.118174314,0.14069629844177792,0.012591252
0.32209073932544435,0.6255468,0.9734209026579097,0.1389609,0.12549305752958345,0.24622981
0.12082626724957604,0.761918,0.5785899821410018,0.114730984,0.15174931910495915,0.055759292
0.08013105480786328,0.8307392,0.5251587074841292,0.18027243,0.3624310717458643,0.030534547
0.15344895920693755,0.90339935,0.8858142114185789,0.043506026,0.12448335746900147,0.04924709
