ID,AFP,Input,Output,Enquiry,File,Interface,Added,Changed,Deleted,PDR_AFP,Resource,Dev.Type,Duration,N_effort,Generated_Var_1,Generated_Var_3,Generated_Var_4,Generated_Var_5,Generated_Var_6,Effort
0.6381219982873199,0.12902296,0.24994546,0.12706849,0.10859191651551499,0.18521035,0.35095742,0.16225022,0.36537677,0.4821175,0.29569522,0.09563899,0.60987514,0.2394630143677809,0.13149771,0.43203701679629825,0.30634212,0.24313411,0.37013227,0.40039706,0.14721513
0.44942692696561565,0.18927741,0.32722348,0.16524023,0.15451309927078596,0.31142142,0.4314812,0.20331003,0.43626088,0.37843007,0.20707539,0.15342456,0.49546173,0.11571587694295261,0.14636286,0.302154989784501,0.34275925,0.1698052,0.3152132,0.3986261,0.13743822
0.556750983405059,0.12335165,0.17530943,0.14475307,0.23258901395534085,0.08349944,0.43888295,0.066855416,0.5793582,0.6716032,0.28677145,0.071766995,0.58919203,0.228036383682183,0.13328724,0.2937193206280679,0.27032864,0.14138404,0.34379154,0.46874785,0.163382
0.7105614426336866,0.06832699,0.086356305,0.081132464,0.1975326318519579,0.14125767,0.25363973,0.098439105,0.39467242,0.3095082,0.5332615,0.067389,0.59137076,0.2163624929817496,0.1304222,0.5554103444589655,0.22121704,0.41403955,0.46555537,0.2631414,0.15442324
0.8714451122867067,0.14855945,0.23693264,0.12645099,0.2471965748317945,0.16986838,0.22957513,0.13333178,0.46830788,0.41461945,0.3332322,0.05664906,0.5167292,0.17954281077256865,0.17354988,0.6503075349692464,0.25757134,0.491485,0.49358755,0.2749958,0.20038709
0.5493402829604169,0.20792735,0.2759954,0.16330144,0.28055811683348697,0.28470564,0.45683143,0.17428783,0.496992,0.6015507,0.21859208,0.05282731,0.5994384,0.2162698929761936,0.17582528,0.3243149175685082,0.26446998,0.13074785,0.337833,0.42612123,0.18494141
0.7830458469827508,0.14021403,0.19410285,0.20720452,0.11478655688719341,0.102562524,0.17821541,0.1739773,0.38504684,0.3078214,0.27466276,0.048650727,0.6312867,0.25689916541394997,0.08430069,0.4837582216241778,0.26324153,0.39732677,0.44116873,0.29541874,0.10577808
0.5056109303366558,0.3091361,0.41681784,0.15417682,0.27798761667925703,0.49417004,0.5737415,0.26529062,0.53441745,0.46193063,0.18513796,0.041741993,0.57005787,0.3433427706005662,0.22231367,0.301499929850007,0.26814592,0.14520544,0.35847074,0.35602045,0.22950202
0.41390452483427154,0.23028374,0.3601677,0.23528562,0.4075767644546059,0.20921057,0.13076957,0.14565386,0.65015596,0.5705009,0.1482841,0.038933907,0.39333066,0.3727115923626955,0.09963069,0.11282678271732172,0.52397275,0.060740404,0.3982516,0.6438205,0.08348979
0.6385777983146679,0.35163662,0.3996294,0.37846506,0.3220630193237812,0.2825166,0.5028081,0.3155724,0.5386621,0.47776616,0.21539107,0.071575396,0.542836,0.15576008934560537,0.2398227,0.44808490519150945,0.24550855,0.30623606,0.37648767,0.33994126,0.24108315
0.5323626719417603,0.559535,0.6160842,0.39772186,0.6644171398650284,0.67425925,0.5066863,0.5161042,0.5212207,0.52996916,0.17512167,0.07942427,0.6202114,0.5727582943654976,0.29598892,0.2833089516691048,0.25676823,0.08071717,0.35838646,0.5038221,0.32229784
0.5918730855123852,0.28949592,0.37501547,0.3280641,0.31772865906371955,0.26296967,0.45772576,0.32181403,0.45018733,0.24753979,0.3421035,0.16115522,0.63493264,0.3097603185856191,0.3597921,0.4749041925095807,0.25037825,0.23585802,0.34150523,0.37654734,0.3771451
0.5978384958703097,0.19623297,0.30952984,0.21394947,0.2524137351448241,0.16593957,0.27996233,0.19061235,0.45805082,0.5477018,0.3018945,0.18625122,0.713081,0.3605503216330193,0.1914585,0.3830558316944168,0.24660885,0.17131633,0.33865649,0.3616066,0.19589642
0.5213802812828169,0.2738741,0.3968264,0.109794214,0.28241319694479183,0.5621488,0.54101753,0.281299,0.37261608,0.5640758,0.27838945,0.090086825,0.5627582,0.40045632402737946,0.2957199,0.3917470208252979,0.23569882,0.1522803,0.3359173,0.37842393,0.28807938
0.6650325399019524,0.19071884,0.27418223,0.16298243,0.1846317110779027,0.23672317,0.39897078,0.16093901,0.50529784,0.38729793,0.39361003,0.109990664,0.57497454,0.20835407250124435,0.27377096,0.5812851818714818,0.20511985,0.32933587,0.33346546,0.22643447,0.2711974
0.5284819917089195,0.13957381,0.15911035,0.18261555,0.24571891474313487,0.11243552,0.4473494,0.117629565,0.47623032,0.5435588,0.33650908,0.074875385,0.644241,0.23770998426259907,0.15851739,0.3504494649550535,0.29437172,0.17083669,0.29788226,0.48697042,0.18280268
0.5048352802901168,0.08263884,0.22676365,0.086373635,0.14562286873737212,0.15233424,0.23703155,0.16628098,0.24292405,0.39300472,0.33571628,0.07132091,0.7151459,0.20651982239118935,0.10505907,0.35643276435672355,0.31271493,0.21775872,0.3739652,0.46237946,0.08923103
0.5984521859071311,0.11886664,0.21253373,0.115876816,0.15789899947393995,0.19292824,0.3182125,0.15931278,0.33665836,0.51092005,0.30819976,0.065254755,0.64013165,0.22775821366549281,0.13770689,0.3931594106840589,0.27210474,0.1978356,0.33122832,0.39410758,0.14080727
0.45358886721533204,0.1374303,0.14068724,0.19323143,0.17928884075733045,0.17059258,0.27815706,0.14207584,0.38038918,0.5498158,0.67020535,0.080397666,0.8187679,0.449463066967784,0.3077575,0.5098263490173651,0.20202315,0.51998717,0.5345649,0.33039594,0.30570722
0.6902521114151267,0.24150865,0.2780971,0.1877449,0.3269006796140408,0.3224674,0.51126915,0.17961657,0.5037378,0.6219145,0.33742556,0.111735374,0.6559548,0.41691359501481573,0.24960527,0.4843805515619448,0.21773529,0.19206887,0.33511782,0.3048854,0.27059072
0.45621934737316083,0.42506245,0.5950581,0.25009912,0.6173323770399427,0.4478008,0.23983067,0.3904151,0.40247402,0.5462842,0.3193841,0.0899584,0.7437604,0.5211528812691729,0.7110946,0.5092266490773351,0.21708667,0.366524,0.20514536,0.28864026,0.7015702
0.5268205316092319,0.14104676,0.23916416,0.17350091,0.18394586103675167,0.15706351,0.40298676,0.10618049,0.59688973,0.5823626,0.24512306,0.2699511,0.5576608,0.1580190794811448,0.10174511,0.2880707111929289,0.33387566,0.18039066,0.38698226,0.49901748,0.13531986
0.6889390413363424,0.16210362,0.1462495,0.17774704,0.23407542404452547,0.17866223,0.32447654,0.18932414,0.36695862,0.3095219,0.28705078,0.026631813,0.5757645,0.18394406103664365,0.10741479,0.4282152271784772,0.2742598,0.29979515,0.40773016,0.37758255,0.14410482
0.6400120384007224,0.11104304,0.19137697,0.12093164,0.2540633852438031,0.10704728,0.30228242,0.12629879,0.42068362,0.44316998,0.6146459,0.078780405,0.8212546,0.3477173908630435,0.23313569,0.5248373475162652,0.20106232,0.43848455,0.49221414,0.32426572,0.2537004
0.6246763874805833,0.30857468,0.38064247,0.23966733,0.36514322190859333,0.43813425,0.3158192,0.35582405,0.36190948,0.409897,0.16511038,0.07150593,0.51926494,0.20150490209029412,0.15044989,0.34735819526418044,0.24843979,0.23983884,0.37276167,0.38800097,0.20087934
0.30091704805502284,0.07202139,0.11181159,0.115208924,0.1106523416391405,0.20236433,0.33019355,0.13489121,0.37301484,0.21014011,0.41996378,0.14851929,0.51973444,0.3036520982191259,0.08581836,0.24403875559612442,0.52783406,0.17867333,0.30302787,0.6431217,0.11017195
0.6241836874510213,0.10779801,0.23654354,0.10064305,0.1415247884914873,0.114921585,0.24648735,0.15230459,0.37007314,0.35351795,0.21897805,0.044492174,0.62599224,0.1886336613180197,0.07480414,0.35327431467256853,0.32784796,0.26593852,0.43229705,0.43967128,0.09267478
0.7031140421868426,0.10746867,0.25238904,0.08515456,0.23790505427430328,0.07490761,0.14096993,0.15360406,0.2641108,0.5835063,0.16435397,0.04182662,0.6197435,0.19868616192116972,0.073612735,0.38844336115566386,0.28259957,0.36068305,0.53998214,0.41988444,0.10045067
0.706846582410795,0.052440397,0.0970585,0.07521473,0.15116493906989636,0.11068998,0.2702943,0.12597123,0.20451592,0.49139008,0.47652128,0.0,0.68472254,0.23261769395706164,0.09399787,0.5185719781428021,0.23965049,0.37013218,0.43513602,0.33362007,0.12177903
0.4666202979972179,0.38602594,0.4224454,0.4562907,0.2828375569702534,0.28347713,0.5705446,0.2830848,0.64681804,0.80437976,0.14513567,0.2753343,0.47832674,0.3597028215821693,0.11337583,0.28552923144707687,0.31897247,0.09070129,0.295442,0.4182992,0.11523019
0.7538792952327578,0.38518208,0.5346872,0.2636704,0.8007617480457049,0.20349213,0.22946182,0.25180793,0.7984825,0.35105756,0.3803716,0.022315988,0.6196814,0.25977031558621894,0.55122375,0.5499704450029554,0.25636768,0.34058487,0.30549777,0.3210132,0.57899684
0.6123078367384702,0.1404729,0.24336961,0.14462885,0.13059185783551147,0.15919113,0.35194707,0.15139435,0.4092552,0.5173526,0.38345844,0.17048547,0.5683854,0.31031386861883214,0.17498969,0.4443878555612144,0.2284807,0.29723167,0.3831343,0.299788,0.2007291
0.581507734890464,0.2584673,0.39218515,0.18824628,0.4167636850058211,0.26734242,0.27006552,0.1882551,0.68681955,0.2845998,0.43621063,0.0544373,0.67446804,0.2719408463164508,0.3936058,0.51134819886518,0.26741767,0.3282048,0.36782497,0.4054997,0.42563727
0.6392896383573783,0.12668993,0.19885771,0.13781069,0.17539583052374985,0.17797002,0.27205786,0.12708338,0.42638165,0.5331349,0.26553395,0.061580002,0.6139811,0.23411498404689907,0.11194675,0.3778801222119878,0.30749357,0.21846771,0.3907979,0.43870616,0.12052074
0.2185306931118416,0.09286136,0.25827047,0.10109012,0.18025156081509366,0.11729619,0.36078563,0.12155468,0.46042177,0.5240615,0.34389848,0.09719674,0.48729208,0.25425431525525893,0.13584848,0.12964257703574228,0.7052717,0.23373076,0.28981656,0.7348745,0.13169825
0.4415837764950266,0.1976388,0.19004793,0.2412488,0.21221654273299256,0.2147358,0.622795,0.18010782,0.49380124,0.528839,0.25930792,0.12361749,0.6099825,0.15664174939850498,0.15128374,0.2907933309206669,0.35311902,0.16280374,0.29579544,0.52792454,0.16959052
0.6530291391817484,0.13728362,0.210122,0.09843381,0.3649579518974771,0.2202848,0.3315102,0.11701492,0.4575232,0.6889541,0.18916127,0.041061174,0.6029221,0.1957082817424969,0.09494844,0.298814620118538,0.26972985,0.18216982,0.4612499,0.5149572,0.11919603
0.4212521552751293,0.1599191,0.30670136,0.12149463,0.18647369118842147,0.24288881,0.4154686,0.1840452,0.48741013,0.40599847,0.41504547,0.09294916,0.73580486,0.15903084954185098,0.21258321,0.3431957656804234,0.2809142,0.26233616,0.35254246,0.39638424,0.23714668
0.5466962328017739,0.19549842,0.39121416,0.0894536,0.2555031953301917,0.2750675,0.3689722,0.15284546,0.58124876,0.4310947,0.2860672,0.056371845,0.49765408,0.14601043876062633,0.28239143,0.4213320178667982,0.23923814,0.21445069,0.3141638,0.3188665,0.27097657
0.49235562954133777,0.12605977,0.21182427,0.18755344,0.11891950713517042,0.14468391,0.411763,0.075671636,0.5959412,0.5292259,0.08905093,0.08101565,0.48135632,0.07598033955882037,0.08942059,0.21642672835732715,0.45743406,0.20134068,0.44863266,0.54673266,0.08520046
0.6500715390042924,0.21125859,0.23835868,0.23411098,0.32222257933335474,0.18586423,0.32266372,0.10269269,0.6432084,0.94519067,0.15118451,0.072664656,0.6656561,0.13131600787896047,0.10508077,0.3136970086302991,0.2656319,0.20696947,0.4305604,0.48714423,0.11702781
0.836903450214207,0.1780963,0.21438155,0.14981657,0.2759767965586078,0.23189759,0.42440036,0.12229177,0.60593796,0.31111425,0.42923623,0.0681615,0.45485586,0.17365931041955862,0.27399576,0.6674469632553037,0.2483778,0.4186172,0.38887876,0.22691894,0.29461735
0.4583367675002061,0.1549945,0.29894948,0.0954213,0.17153076029184564,0.21137443,0.4877484,0.12535995,0.50992984,0.6495373,0.33729532,0.07509448,0.5839482,0.26459671587580297,0.20056166,0.33960791603920837,0.3195511,0.15166876,0.2647606,0.44293857,0.19693723
0.6179138770748327,0.12623131,0.16686428,0.13519856,0.17871916072314964,0.1568448,0.41777632,0.078943625,0.5014493,0.60891765,0.3131279,0.07358052,0.62771016,0.23286877397212646,0.120429076,0.4145655785434421,0.27416646,0.16777256,0.32863605,0.4015379,0.11817375
0.6091117065467024,0.1253149,0.22276771,0.1002472,0.17020550021233,0.19755569,0.35545403,0.15443516,0.35331511,0.4843575,0.25054348,0.04977024,0.56119925,0.19561533173691992,0.12125174,0.37923630207636977,0.28140366,0.18936542,0.35616654,0.39615846,0.13214651
0.49250310955018656,0.17146298,0.28712624,0.12128346,0.2560089353605361,0.18322791,0.28777584,0.13118613,0.48615807,0.5886876,0.2185938,0.063231386,0.5190593,0.31715925902955555,0.083144605,0.2410712458928754,0.3614161,0.07781441,0.37063128,0.5113461,0.10442277
0.54467583268055,0.19878165,0.28024143,0.18530506,0.09112562546753754,0.26192343,0.3601281,0.16400133,0.49041027,0.5164511,0.22203797,0.09417648,0.44780493,0.261276415676585,0.13792738,0.36577382342261766,0.25873184,0.17865694,0.34944767,0.2615223,0.16000336
0.42304446538266793,0.11816947,0.2118452,0.12931783,0.20283825217029514,0.105790846,0.42554942,0.047413614,0.6346342,0.7120023,0.38121778,0.05345743,0.54735184,0.15171030910261854,0.151615,0.28166381183361877,0.3220824,0.15467724,0.26356703,0.51755905,0.15847656
0.4632607077956425,0.1387285,0.42299333,0.07064654,0.13278638796718328,0.18949425,0.38510033,0.18953247,0.39472684,0.23809332,0.26068127,0.6348058,0.49950308,0.46401112784066767,0.063073926,0.3158273384172661,0.43274987,0.14233068,0.46001703,0.53057265,0.08891254
0.222243133334588,0.31086212,0.49127832,0.36850706,0.3239339794360388,0.2766685,0.1687019,0.2672802,0.6197618,0.75776935,0.12188053,0.090590574,0.7793001,0.4865383291922997,0.06295131,0.0038248148175185183,1.0,0.19461864,0.44554895,1.0,0.0658679
0.54519583271175,0.20015743,0.31599203,0.112789795,0.25802917548175053,0.28872716,0.36450696,0.21361586,0.38317513,0.47256926,0.24540693,0.065008655,0.62765086,0.4544395472663728,0.16759059,0.2942307305769269,0.2803588,0.120904915,0.3768893,0.39029646,0.18483084
0.40091219405473166,0.15301156,0.2961833,0.12728496,0.21493040289582419,0.30294028,0.17139424,0.20369692,0.25573963,0.5668726,0.58822644,0.03844355,0.65778244,0.4104776046286563,0.3267738,0.47822011217798877,0.23897743,0.44085974,0.49390715,0.38537765,0.31866187
0.6093446965606818,0.11843049,0.2596815,0.08156886,0.30697331841839914,0.21075684,0.2279724,0.17566797,0.3324813,0.37939984,0.14893672,0.04298498,0.6590923,0.2551191353071481,0.08148697,0.25196937480306253,0.32848084,0.20242128,0.5116926,0.5206728,0.10243991
0.2734604364076262,0.3764392,0.24710092,0.5494143,0.42477806548668395,0.22472551,0.5543793,0.3928144,0.41072237,0.34334457,0.29066992,0.32873827,0.55224264,0.36900600214036017,0.24639776,0.2292943170705683,0.38562763,0.0719456,0.08811599,0.52295446,0.28225005
0.7297958437877506,0.092441395,0.065380715,0.16008595,0.23083068384984104,0.12623802,0.39694533,0.06430707,0.48482794,0.5997196,0.26527593,0.049122952,0.5701887,0.14897773893866434,0.10637883,0.41701288829871114,0.2784505,0.23808,0.3846373,0.3896377,0.11889486
0.4073009244380555,0.15149991,0.27153793,0.13191785,0.2864818771889126,0.08172172,0.37903598,0.065532885,0.6575551,0.79005605,0.30052814,0.02252701,0.42078948,0.22337584340255062,0.12198977,0.1920098907990109,0.36786664,0.13543484,0.3347875,0.5494795,0.16608626
0.383955083037305,0.24804668,0.29425374,0.15093896,0.4990473099428386,0.25233868,0.46590465,0.1057093,0.6946064,0.79002297,0.22828728,0.02125573,0.4242459,0.34547072072824325,0.1382106,0.10729137527086247,0.37322128,0.024363942,0.30559677,0.54296756,0.14990968
0.7885035173102111,0.18272468,0.2997408,0.14491814,0.14297335857840152,0.19788776,0.57262224,0.18279354,0.51700985,0.31889638,0.19889827,0.46211377,0.4714713,0.18551555113093307,0.08462163,0.5233382476661752,0.28893542,0.36885023,0.4972561,0.25961947,0.124605075
0.4660376279622577,0.104687184,0.22052655,0.09888047,0.17732493063949584,0.20367259,0.35924453,0.12152347,0.3530205,0.59031504,0.3631807,0.05345986,0.4430009,0.2681815460908928,0.10931973,0.298379390162061,0.4157145,0.13045102,0.3034556,0.5775728,0.10016653
0.7409738744584325,0.15238933,0.2863167,0.12066718,0.18509849110590948,0.18116531,0.40362787,0.14170691,0.52860296,0.2997019,0.47747886,0.08320924,0.7674155,0.18314069098844146,0.28906807,0.6222610377738962,0.24002898,0.46436298,0.45171314,0.22152328,0.29439068
0.5430806025848361,0.14914191,0.18740615,0.17555493,0.20736552244193135,0.22945267,0.49362242,0.16085573,0.42842573,0.4747668,0.353577,0.054095265,0.6497986,0.18388505103310307,0.16659147,0.39011106098889387,0.308815,0.21767074,0.341649,0.4597423,0.19172835
0.44841722690503366,0.15181124,0.23840171,0.17836082,0.108329916499795,0.16237083,0.60852975,0.20130862,0.38770708,0.42648974,0.22244132,0.47364873,0.5708247,0.2991016679461001,0.08166271,0.28831067116893283,0.4037918,0.18636152,0.4323097,0.5160651,0.14156504
0.34594910075694607,0.13124849,0.1636932,0.21938433,0.07233027033981623,0.17521098,0.5157091,0.21056946,0.31151128,0.3742575,0.4239176,0.33886993,0.55225664,0.2133025627981538,0.17426382,0.41010583898941605,0.36878014,0.32112122,0.38444322,0.47604728,0.21567386
0.7835405970124358,0.21515878,0.27405003,0.2630402,0.1987336819240209,0.16831651,0.528554,0.1534921,0.62552005,0.5606742,0.17065853,0.09016822,0.49129665,0.016594883995693043,0.08001545,0.4566882943311706,0.2775072,0.3550271,0.52020687,0.37602758,0.09121308
0.6009444960566698,0.11273024,0.12696588,0.13785161,0.33983656039019366,0.13414373,0.24861975,0.058223233,0.5603734,0.46435082,0.3130164,0.04759963,0.5442244,0.1625010897500654,0.11662355,0.3612219338778066,0.2882191,0.16216117,0.34303635,0.44256115,0.12752292
0.54117383247043,0.1300067,0.26946682,0.10403375,0.15211731912703916,0.15321991,0.41907254,0.12531006,0.45149565,0.51772606,0.3061212,0.17125401,0.57755595,0.287513917250835,0.099866994,0.3397637260236274,0.3194176,0.13977745,0.35240132,0.4488151,0.12874582
0.6799702407982144,0.13642643,0.17112494,0.19413994,0.15795037947702278,0.1541729,0.36796114,0.098836236,0.53523564,0.5457879,0.20264325,0.09733659,0.50564146,0.14781749886904993,0.12460001,0.3989905301009469,0.28754592,0.26536426,0.45338267,0.4207785,0.1468906
0.571924184315451,0.10114784,0.30329522,0.09269028,0.14229515853770952,0.11450348,0.16283667,0.19614726,0.22350615,0.44438848,0.2048834,0.058073793,0.6085599,0.165891899953514,0.09317792,0.3262276273772372,0.31768394,0.25737917,0.4321373,0.39675927,0.094026834
0.3337485400249124,0.20358665,0.3049295,0.1853141,0.29732926783975605,0.10573459,0.4716599,0.0607988,0.7260634,0.7986369,0.33403814,0.032309588,0.45644903,0.45196985711819143,0.23774408,0.19285828071417194,0.38087845,0.10934759,0.29084146,0.5117028,0.23688272
0.6145328068719684,0.13821001,0.2528743,0.119392596,0.2553819553229173,0.18350205,0.4063652,0.16321105,0.38154718,0.44784647,0.47666472,0.064571,0.7395819,0.47733076863984614,0.27752703,0.4444921755507824,0.19741905,0.26948968,0.43976218,0.3444419,0.29362836
0.40344777420686645,0.25270277,0.37422442,0.2032917,0.30795401847724113,0.24054658,0.3760869,0.1862508,0.56603163,0.6836384,0.26222163,0.05363759,0.46717834,0.3573188214391293,0.24114661,0.25293490470650953,0.35581994,0.11245378,0.24427885,0.48269963,0.25031525
0.7102310426138625,0.5484622,0.6310942,0.6129,0.494775799686548,0.33387196,0.16572076,0.57992584,0.35658118,0.52003676,0.097775854,0.047646407,0.571294,0.4319474059168444,0.26831472,0.43157365684263427,0.19766486,0.28289703,0.3807661,0.2914064,0.28856692
0.59202066552124,0.6121682,0.609756,0.7023541,0.6247238874834332,0.24920475,0.55410933,0.5519812,0.6093161,0.5008104,0.23241797,0.23142442,0.5683524,0.2597086555825193,0.39396557,0.49791629020837097,0.21761036,0.26845744,0.2447685,0.3936324,0.42501646
0.35886126153167575,0.4517646,0.55836284,0.40440413,0.485070199104212,0.47538355,0.24479803,0.44092345,0.4747673,0.6828556,0.1316682,0.056472246,0.62419546,0.2216817533009052,0.21089332,0.20227392977260703,0.4109565,0.15283185,0.172414,0.5106578,0.22401392
0.6377212382632743,0.09043566,0.15442339,0.10314351,0.17849238070954285,0.13517897,0.32974976,0.11395396,0.35864326,0.4572258,0.46694458,0.06378868,0.5838699,0.2491009949460597,0.14909278,0.502625849737415,0.19702494,0.28470176,0.38537353,0.2787063,0.16375202
0.6237250974235059,0.08392461,0.18813111,0.13778162,0.1103934416236065,0.10516029,0.29967082,0.073950715,0.48414084,0.57147205,0.16818088,0.063015625,0.60223764,0.1390297183417831,0.071544304,0.30716416928358303,0.3552767,0.2378957,0.4524148,0.49173212,0.07548508
