size_D,app,har,dba,ifc,nlan,telonuse,t02,t06,Generated_Var_1,effort_D
0.09507121570427295,0.06976880902311909,0.2393354760664524,0.08876425,0.24086958,0.40149707,0.4106725246403515,0.13265318,0.19780812,0.2715595,0.2451863
0.03639723918383435,0.07579936842006316,0.11242877275712272,0.17376697,0.2521227,0.17581466,0.23754623425277407,0.24022388,0.15688786,0.405936,0.2534591
0.08775622526537351,0.04140093585990641,0.06366189363381063,0.062818825,0.1377329,0.19248709,0.21392077283524635,0.1424962,0.0869396,0.31221312,0.27669534
0.22868837372130243,0.19648798035120194,0.2919126208087379,0.16508454,0.19642597,0.47459084,0.384915583094935,0.071245104,0.20682684,0.21671714,0.35369277
0.2608410556504634,0.15501816449818354,0.23665595633440434,0.057347,0.09457207,0.40661386,0.29024661741479707,0.069657475,0.11054063,0.17373265,0.39847028
0.1629881397792884,0.10611300938869905,0.26341444365855565,0.08500004,0.20165354,0.44301423,0.4182840850970451,0.0660705,0.19835696,0.23617074,0.28454098
0.1643053398583204,0.10432006956799303,0.17954702204529777,0.076792955,0.13432595,0.35687175,0.3075832584549955,0.062678516,0.11122826,0.22954257,0.3153347
0.057202409432144566,0.08490147150985285,0.17487768251223174,0.14585274,0.2571692,0.31612515,0.3534041212042473,0.1776948,0.17769083,0.32005274,0.22259232
0.08596838515810311,0.13587044641295534,0.10912577908742209,0.21496397,0.2554692,0.13208732,0.17994433079665983,0.26809484,0.18934837,0.47531122,0.25642177
0.1385140483108429,0.07413747258625274,0.13690321630967836,0.070275605,0.12599772,0.30666542,0.2749214364952862,0.0873296,0.08041194,0.23495598,0.29608452
0.0840627850437671,0.13486720651327935,0.12833864716613527,0.15530348,0.21871501,0.21813478,0.26503823590229414,0.19475058,0.16864884,0.38283375,0.2363823
0.09931472595888356,0.16494048350595164,0.09519859048014094,0.28058553,0.29109836,0.08770378,0.1380279282816757,0.34397548,0.22911283,0.530549,0.27183256
0.2923857175431431,0.1929855407014459,0.18387143161285682,0.081320584,0.051965207,0.33984163,0.18342587100555227,0.09188628,0.031316996,0.1846008,0.42630547
0.17616336056980164,0.13550071644992837,0.19995035000496497,0.10048622,0.13109094,0.36951697,0.31260711875642716,0.08198583,0.12358883,0.23566167,0.31255755
0.09168265550095933,0.1194979430502057,0.08485465151453483,0.2168836,0.24492657,0.105787694,0.14853221891193313,0.3008166,0.17944932,0.477889,0.28067705
0.09627026177621571,0.24650061534993845,0.3283324671667533,0.30899203,0.34736753,0.418168,0.4380372462822348,0.20347103,0.2943336,0.399163,0.19841753
0.0562366133741968,0.404369759563024,0.44937775506222444,0.49350154,0.5599377,0.48476073,0.5519728331183701,0.366077,0.5124868,0.50585204,0.09061587
0.1888217113293027,0.08662303133769686,0.2316250268374973,0.054033577,0.138219,0.41539472,0.3559276713556603,0.037605345,0.14643472,0.19720474,0.33823216
0.07970924478255469,0.07305770269422972,0.0501889249811075,0.10672766,0.17780179,0.13607155,0.18136593088195588,0.1750257,0.1352894,0.4038441,0.2630005
0.285361417121685,0.2801539919846008,0.20117199988280002,0.21303213,0.13377151,0.32281864,0.20746997244819837,0.17688328,0.08132619,0.2843832,0.39319575
0.08550251513015092,0.03278094172190583,0.06994941300505869,0.052607775,0.13961649,0.18122903,0.20639885238393116,0.14576915,0.0775193,0.3002263,0.28903192
0.1950933117055987,0.201853819814618,0.298979870102013,0.15622884,0.17495984,0.44450718,0.3858719431523166,0.094703615,0.20162746,0.25723565,0.3116859
0.07766346465980789,0.08670785132921485,0.09507944049205594,0.09513259,0.17863107,0.20342503,0.24012632440757947,0.14868605,0.13413623,0.35191083,0.24437702
0.08005128480307709,0.07474153252584674,0.12524889747511023,0.11177856,0.19886762,0.27061272,0.28565453713927225,0.14611346,0.12202978,0.31046295,0.24422133
0.18823311129398668,0.1437555156244484,0.08789058621094137,0.08139706,0.08791384,0.23192225,0.1934278916056735,0.08931297,0.07514414,0.2761595,0.32255238
0.17898593073915584,0.08158775184122481,0.13521058647894132,0.043641448,0.09061515,0.3083825,0.24723958483437508,0.06248343,0.0654867,0.20836592,0.33464682
0.15698144941888698,0.20450366954963303,0.19656296034370396,0.2032246,0.24390417,0.35143757,0.30915288854917333,0.15184674,0.14595574,0.33434117,0.25780055
0.07431424845885491,0.09373944062605594,0.11477293452270654,0.10180014,0.20163703,0.23495343,0.270474916228495,0.15343875,0.14185962,0.34394574,0.2338045
0.15445408926724535,0.08304300169569982,0.10489510451048954,0.062535346,0.104616225,0.25254345,0.22267982336078943,0.09402618,0.04659915,0.25112194,0.31252098
0.11406136684368201,0.09631069536893046,0.2315567768443223,0.09633857,0.18377346,0.3939749,0.38856362331381744,0.08471909,0.18115035,0.2616643,0.25809145
0.07001284420077065,0.13664458633554136,0.23464072653592735,0.15805638,0.27656388,0.38890213,0.4146150648769039,0.12410292,0.24964997,0.32694027,0.20698407
0.07282589436955367,0.13728453627154638,0.11840538815946117,0.21492535,0.26282126,0.1570822,0.21046985262819115,0.26516646,0.18736857,0.45037076,0.24693869
0.3812165228729914,0.26907074309292567,0.2611416738858326,0.17739731,0.07543981,0.37839907,0.15206665912399955,0.16519558,0.047086626,0.15270263,0.4981836
0.12826696769601809,0.07538526246147376,0.10461814953818505,0.02706492,0.10544315,0.28540304,0.26123641567418493,0.075208575,0.08860007,0.25007695,0.29365826
0.07383742443024546,0.14796687520331245,0.2322819867718013,0.19769436,0.2777316,0.35717306,0.37549447252966833,0.15766746,0.22398722,0.34951806,0.21730421
0.10642769038566142,0.04522522847747715,0.08669852133014785,0.079567015,0.14323562,0.22962484,0.23910449434626968,0.114227146,0.075885594,0.27770516,0.28436965
0.08038603982316239,0.07824524217547578,0.14574219542578046,0.13120556,0.20875728,0.2679786,0.29009945740596743,0.15655077,0.123394996,0.32287988,0.24176331
0.23778547426712845,0.16633839336616063,0.201326079867392,0.0767017,0.058280915,0.39426523,0.2818584569115074,0.032807857,0.11427274,0.1894692,0.3716812
0.05936643056198584,0.05828481417151858,0.09265812073418793,0.124341905,0.21271461,0.19742332,0.2435645446138727,0.19086957,0.11845061,0.35589215,0.26630288
0.15351495921089756,0.07219027778097223,0.039774831022516895,0.07969153,0.08192569,0.12907606,0.10776329646579778,0.16597784,0.0241068,0.31632778,0.35785028
0.06901172914070375,0.045849855415014455,0.10865499513450048,0.10907626,0.20319021,0.24631616,0.27215878632952717,0.17963147,0.10948211,0.30108523,0.25529364
0.09296036557762194,0.10268540973145902,0.24656576534342345,0.13750255,0.25165117,0.40402442,0.41861132511667953,0.15095246,0.21999732,0.29266098,0.23113357
0.0801776348106581,0.18318654168134582,0.17405875259412473,0.2617262,0.25311345,0.25049776,0.2998276879896613,0.18572572,0.19722027,0.40064892,0.22028011
0.0612482766748966,0.08833798116620188,0.15564434443556555,0.13277912,0.25075543,0.28711274,0.3293062197583732,0.1664626,0.15627134,0.3245689,0.22607136
0.38697289321837364,0.29841274015872593,0.22724271727572826,0.2161153,0.06877571,0.3072181,0.08791889527513372,0.17150474,0.04334712,0.19006497,0.52466035
0.11087745665264741,0.17890377210962277,0.18979497102050288,0.16679543,0.21287161,0.32131705,0.32071299924277996,0.11017871,0.1939696,0.34538996,0.22456858
0.12829009769740587,0.14814133518586647,0.16975261302473868,0.14229703,0.232562,0.34245968,0.32306744938404697,0.14133576,0.14996243,0.3087358,0.24294616
0.09243024554581473,0.10804690919530907,0.15236262476373752,0.13730556,0.19836217,0.31337976,0.3211763192705792,0.11558205,0.1457831,0.30505696,0.2300784
0.08783197926991876,0.08492543150745685,0.1322742267725773,0.104135215,0.19124073,0.2743584,0.28784701727082107,0.13604969,0.11162943,0.31344345,0.24507126
0.37734367264062035,0.44518671548132843,0.3394046960595304,0.37449753,0.12954214,0.46523306,0.25433625526017534,0.07097304,0.21249813,0.24590734,0.43620932
