size_D,duration_D,app,har,dba,ifc,source,nlan,telonuse,t01,t02,t03,t04,t05,t06,t07,t08,t09,t10,t11,t12,t13,t14,t15,Generated_Var_1,Generated_Var_2,Generated_Var_3,Generated_Var_5,Generated_Var_6,effort_D
0.1926938092582264,0.34,1.0,0.0991880356339056,0.6979651364831616,1.0,0.0,0.0,0.0,1.0,0.5,0.6666666666666666,0.0,0.5,0.0,0.5,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.91329104,0.6143958,0.60345525,0.6121043,0.0565194657032846
0.0167317345231455,0.06,0.8795232095320975,0.0,0.6979651364831616,1.0,1.0,0.3333333333333333,0.0,0.25,0.25,0.0,0.6666666666666666,0.5,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,1.0,0.0,0.646865,1.0,0.6267078,0.4092084,0.05231006,0.0050228961670707
0.0,0.12,0.8795232095320975,0.0991880356339056,0.6979651364831616,1.0,1.0,0.6666666666666666,0.0,0.25,0.5,0.3333333333333333,0.6666666666666666,0.25,0.3333333333333333,0.25,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,0.5,0.75,0.25,0.5645441,0.81075215,0.64459395,0.47055155,0.075260416,0.0
0.0560513106525376,0.3,0.0,0.619852032890937,0.6979651364831616,1.0,1.0,0.3333333333333333,0.0,0.25,0.5,0.0,0.6666666666666666,0.5,0.6666666666666666,0.5,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.25,0.75,0.5,0.49929363,0.60527587,0.7791509,0.5039862,0.33891615,0.0314049848679311
0.0900725041829336,0.14,1.0,0.619852032890937,0.6979651364831616,1.0,1.0,0.3333333333333333,0.0,0.5,0.75,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.5,0.3333333333333333,1.0,1.0,0.0,0.6666666666666666,0.5,0.5,0.5,0.3363324,0.64783895,0.41101727,0.26124552,0.21387304,0.0548874205764446
0.0454545454545454,0.18,1.0,0.619852032890937,0.6979651364831616,1.0,1.0,0.0,0.0,0.25,0.5,0.0,0.6666666666666666,0.5,0.6666666666666666,0.75,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.5,0.5,0.5,0.43567252,0.60860974,0.55710435,0.42534676,0.3013348,0.0148468571247484
0.5022308979364194,0.56,1.0,0.619852032890937,0.6979651364831616,1.0,1.0,1.0,1.0,0.75,0.0,0.3333333333333333,0.3333333333333333,0.5,1.0,0.75,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.5,0.75,0.20921591,0.3428284,0.30765256,0.2361941,0.24646853,0.4013088051211357
0.6787506971556051,0.68,1.0,0.619852032890937,0.6979651364831616,1.0,1.0,1.0,1.0,0.75,0.5,0.6666666666666666,0.3333333333333333,0.75,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,0.5,0.0,0.75,0.048353318,0.24829927,0.0,0.08912613,0.20221242,0.5815626435962035
0.1076408254322364,0.72,0.8795232095320975,1.0,0.6979651364831616,1.0,1.0,1.0,0.0,0.5,0.25,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.75,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.75,0.25,0.5,0.30322608,0.35915253,0.5125238,0.4808801,0.3735239,0.2292627275752246
0.0680423870607919,0.5,1.0,0.619852032890937,0.6979651364831616,1.0,1.0,0.6666666666666666,0.0,0.75,0.5,0.6666666666666666,0.6666666666666666,0.75,0.3333333333333333,0.5,0.6666666666666666,1.0,1.0,0.3333333333333333,0.6666666666666666,0.75,0.25,0.5,0.20247316,0.30446965,0.40985686,0.50212806,0.36491513,0.1656763480217394
0.8103736754043502,0.2,0.8795232095320975,1.0,0.6979651364831616,1.0,1.0,1.0,0.0,0.75,0.75,0.0,0.3333333333333333,0.5,0.6666666666666666,0.75,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.25,0.5,0.5,0.7187982,0.70009035,0.8934668,0.44899258,0.3788679,0.2838966265785679
0.071388733965421,0.2,1.0,1.0,0.6979651364831616,1.0,1.0,0.0,0.0,0.75,0.5,0.0,0.6666666666666666,0.5,0.6666666666666666,0.75,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.25,0.75,0.5,0.42957252,0.44123542,0.7362776,0.5884574,0.46716696,0.1392150338292849
0.0850529838259899,0.48,1.0,0.0991880356339056,0.6979651364831616,1.0,0.0,0.0,0.0,0.75,0.5,0.0,0.3333333333333333,0.25,0.6666666666666666,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.5,0.5,0.5,0.80348194,0.88020635,0.8503398,0.7457308,0.4763061,0.1045934940026302
0.1447295036252091,0.24,1.0,0.619852032890937,0.6979651364831616,1.0,1.0,1.0,1.0,0.25,0.25,0.0,0.6666666666666666,0.5,0.6666666666666666,0.75,0.6666666666666666,1.0,1.0,1.0,0.6666666666666666,0.25,0.25,0.75,0.29103893,0.42632663,0.40346,0.29761,0.15459582,0.1562960498169891
0.1168432794199665,0.18,1.0,0.619852032890937,0.6979651364831616,1.0,1.0,0.6666666666666666,1.0,0.75,0.5,0.6666666666666666,0.3333333333333333,0.5,0.6666666666666666,0.5,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.25,0.5,0.5,0.38435772,0.72302705,0.28214857,0.095987566,0.11756143,0.071572309106178
0.9258226436140546,0.82,1.0,0.619852032890937,0.6979651364831616,1.0,1.0,0.6666666666666666,0.0,0.75,0.5,0.3333333333333333,0.6666666666666666,0.5,0.6666666666666666,0.75,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.75,0.25,0.75,0.14208978,0.19729492,0.33524084,0.66568136,0.5448231,1.0
0.0571667596207473,0.0,0.8795232095320975,0.619852032890937,0.6979651364831616,1.0,1.0,0.3333333333333333,1.0,0.5,0.5,0.3333333333333333,0.6666666666666666,0.5,1.0,0.25,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.75,0.25,0.75,0.10858873,0.60851306,0.17023873,0.02318274,0.12409166,0.0169225650045158
0.041271611823759,0.12,0.2389808690832257,1.0,0.6979651364831616,1.0,1.0,0.6666666666666666,1.0,0.0,0.75,0.0,0.3333333333333333,0.5,1.0,0.25,0.3333333333333333,0.0,0.3333333333333333,0.0,0.6666666666666666,0.25,0.75,0.5,0.2618945,0.9692327,0.012659846,0.0,0.0,0.01373770024243
0.0382041271611823,0.16,0.0,0.619852032890937,0.6979651364831616,1.0,1.0,1.0,0.0,0.5,0.75,0.0,0.3333333333333333,0.5,1.0,0.5,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.75,1.0,0.5,0.36750364,0.59382874,0.63943607,0.45754233,0.32902193,0.0184120042464863
0.0945343000557724,0.04,0.8795232095320975,0.619852032890937,0.6979651364831616,1.0,1.0,0.3333333333333333,0.0,0.25,0.75,0.3333333333333333,0.0,0.25,0.3333333333333333,0.5,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.5,0.75,0.42564657,0.6207519,0.6320397,0.40736622,0.24027725,0.0192517944573846
0.1065253764640267,0.48,0.3801766679984392,0.619852032890937,0.6979651364831616,1.0,1.0,0.3333333333333333,0.0,0.0,0.5,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.75,1.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.5,0.75,0.5,0.47605774,0.6913425,0.5557401,0.5362549,0.3599252,0.0376162634089144
0.0435025097601784,0.04,1.0,0.619852032890937,0.6979651364831616,1.0,1.0,0.3333333333333333,0.0,0.5,0.75,0.0,0.3333333333333333,0.5,0.6666666666666666,0.5,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.5,0.5,0.5,0.4401416,0.5959803,0.4523457,0.39455673,0.25958788,0.0060211373611573
0.0064138315672058,0.04,1.0,0.619852032890937,0.6979651364831616,1.0,1.0,0.0,0.0,0.5,0.5,0.3333333333333333,0.6666666666666666,0.5,0.6666666666666666,0.25,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.25,0.75,0.5,0.39100853,0.7626566,0.5077435,0.38029426,0.23152071,0.0102993139072427
0.2208588957055214,0.04,0.0,1.0,0.6979651364831616,0.0,0.0,0.6666666666666666,0.0,0.75,0.25,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.75,1.0,1.0,0.6666666666666666,0.3333333333333333,1.0,0.75,0.75,1.0,0.09000551,0.0,0.5480039,0.995372,0.8797723,0.0421004262331447
0.4461795872838817,0.14,1.0,1.0,0.6979651364831616,0.0,0.0,1.0,0.0,0.75,0.25,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,1.0,0.3333333333333333,1.0,1.0,0.6666666666666666,1.0,0.5,0.75,1.0,0.13128094,0.13262978,0.44635636,0.82256544,0.6481058,0.1492132908684698
0.2752370329057446,0.08,1.0,1.0,0.6979651364831616,0.0,0.0,1.0,0.0,0.75,0.25,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,1.0,0.3333333333333333,1.0,1.0,0.6666666666666666,1.0,0.5,0.75,1.0,0.123580694,0.13608757,0.44709063,0.7923575,0.5978251,0.0985089762481976
0.139431121026213,0.36,0.8795232095320975,0.619852032890937,0.6979651364831616,1.0,1.0,0.0,0.0,0.5,0.5,0.6666666666666666,0.0,0.5,0.3333333333333333,0.5,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.75,0.5,0.5,0.30894133,0.46734452,0.45924005,0.68544716,0.56485444,0.0517659362076341
0.5593976575571667,0.54,0.8795232095320975,1.0,0.6979651364831616,1.0,1.0,0.6666666666666666,1.0,0.75,0.5,0.6666666666666666,0.6666666666666666,0.75,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,0.75,0.5,0.75,0.0,0.057737265,0.27880073,0.4377281,0.38402656,0.2125936841438101
0.0708310094813162,0.44,0.3801766679984392,0.619852032890937,0.6979651364831616,1.0,1.0,0.3333333333333333,0.0,0.25,0.5,0.0,0.6666666666666666,0.5,0.6666666666666666,0.5,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.75,0.5,0.5647394,0.7525943,0.65524185,0.43338484,0.2307578,0.0824578916512177
0.3134411600669269,0.36,0.8795232095320975,1.0,0.6979651364831616,1.0,1.0,0.6666666666666666,1.0,0.75,0.25,0.0,0.3333333333333333,0.75,1.0,0.75,0.0,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.75,0.5,0.75,0.46190366,0.68657684,0.66406494,0.40680864,0.34523746,0.1444597613728193
0.0571667596207473,0.06,0.0,0.0991880356339056,0.6979651364831616,0.0,1.0,0.0,0.0,0.5,0.5,0.3333333333333333,0.0,0.25,0.6666666666666666,0.5,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.75,0.75,0.5,0.41305742,0.5727848,0.77253246,0.7768921,0.6529482,0.0081919158308377
0.0499163413273842,0.2,1.0,0.619852032890937,0.6979651364831616,1.0,1.0,0.3333333333333333,0.0,0.5,0.75,0.0,0.6666666666666666,0.5,0.6666666666666666,0.5,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,0.25,0.5,0.5,0.5341861,0.6909211,0.62520295,0.37918496,0.22312422,0.0791462661025811
0.0030674846625766,0.04,1.0,0.619852032890937,0.6979651364831616,1.0,1.0,0.6666666666666666,0.0,0.75,0.5,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.25,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5,0.5,0.5,0.45131195,0.7116276,0.57626885,0.32850868,0.23429841,0.0075581118980843
0.0699944227551589,0.04,0.0,0.619852032890937,0.6979651364831616,1.0,1.0,1.0,1.0,0.5,0.5,0.6666666666666666,0.6666666666666666,0.75,1.0,0.5,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.5,0.25,0.5,0.27280822,0.35207725,0.42908388,0.3598432,0.22948217,0.0744085817052494
0.1042944785276073,0.22,0.8795232095320975,0.619852032890937,0.6979651364831616,1.0,1.0,0.0,0.0,0.5,0.5,0.3333333333333333,0.6666666666666666,0.5,0.6666666666666666,0.5,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,0.25,0.75,0.44783074,0.49362537,0.76267785,0.5367302,0.366066,0.1193769707341034
0.2816508644729503,0.1,1.0,0.0991880356339056,0.6979651364831616,1.0,0.0,0.6666666666666666,0.0,0.75,0.75,0.3333333333333333,1.0,0.75,1.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.25,0.75,0.75,0.3698728,0.51257473,0.4580343,0.55785197,0.26865634,0.1287731140371726
0.0047406581148912,0.1,0.0,0.0991880356339056,0.0,1.0,1.0,0.6666666666666666,0.0,0.75,0.25,0.0,0.3333333333333333,0.5,0.3333333333333333,0.75,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.75,1.0,0.5,0.6309034,0.6466615,1.0,0.79511607,0.5528367,0.0033750059419118
0.0953708867819297,0.44,0.8795232095320975,1.0,0.6979651364831616,1.0,1.0,0.6666666666666666,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.25,0.6666666666666666,0.75,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.75,0.75,0.18820736,0.20337425,0.54442275,0.5526715,0.47458246,0.1654228264486381
0.0404350250976017,0.18,1.0,0.619852032890937,0.6979651364831616,1.0,1.0,0.3333333333333333,0.0,0.75,0.75,0.0,0.3333333333333333,0.75,0.6666666666666666,0.25,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.75,0.75,0.47999454,0.8631234,0.41847906,0.38360485,0.21323042,0.0185704552296747
0.4121583937534858,0.48,0.0,0.619852032890937,0.6979651364831616,1.0,1.0,1.0,1.0,0.75,0.5,0.0,0.3333333333333333,0.5,0.6666666666666666,0.5,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.75,0.5,0.5,0.43807548,0.6147023,0.6126829,0.42674094,0.25353292,0.0847395858091299
0.1469604015616285,0.18,0.8795232095320975,1.0,0.6979651364831616,1.0,1.0,0.3333333333333333,1.0,0.25,0.5,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.75,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.25,0.5,0.5,0.3977507,0.7269858,0.36800405,0.24703996,0.17075084,0.0613680657888482
0.1285554935861684,0.18,1.0,0.619852032890937,0.6979651364831616,1.0,1.0,0.0,0.0,0.25,0.5,0.3333333333333333,0.6666666666666666,0.5,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.75,0.25,0.5,0.32773525,0.52108973,0.44498068,0.40147522,0.28324893,0.0478046616279254
0.1491912994980479,0.16,0.3801766679984392,0.619852032890937,0.6979651364831616,1.0,1.0,0.6666666666666666,0.0,0.0,0.75,0.6666666666666666,0.0,0.5,0.6666666666666666,0.25,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,1.0,0.5,0.5,0.17028058,0.8862706,0.043660775,0.23520516,0.15183638,0.0629684207190505
0.0744562186279977,0.2,0.8795232095320975,0.619852032890937,0.6979651364831616,1.0,1.0,0.3333333333333333,0.0,0.75,0.5,1.0,0.3333333333333333,0.5,0.6666666666666666,0.75,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5,0.5,0.5,0.17247856,0.30431578,0.33690575,0.51068425,0.4366744,0.1294386081665636
0.0250976017847183,0.16,0.8795232095320975,0.619852032890937,0.6979651364831616,1.0,1.0,0.3333333333333333,0.0,0.5,0.75,1.0,0.3333333333333333,0.5,0.6666666666666666,0.5,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.75,0.5,0.5,0.11178356,0.5459778,0.20519634,0.2730278,0.25166944,0.0452694458969117
0.058282208588957,0.1,1.0,1.0,0.6979651364831616,1.0,1.0,0.6666666666666666,0.0,0.5,0.75,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.75,0.75,0.5,0.34038126,0.43391505,0.56756693,0.44132134,0.31069922,0.0221514474497314
0.1045733407696598,0.52,1.0,0.619852032890937,0.6979651364831616,1.0,1.0,0.0,0.0,0.25,0.5,0.3333333333333333,0.0,0.25,0.3333333333333333,0.75,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.75,0.25,0.5,0.35799173,0.45683306,0.45972505,0.5830452,0.45125088,0.2078401546481595
0.1246514221974344,0.32,0.3801766679984392,0.0991880356339056,0.6979651364831616,1.0,0.0,0.6666666666666666,0.0,0.75,0.25,0.6666666666666666,0.3333333333333333,0.5,0.6666666666666666,0.5,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5,0.75,0.75,0.39156747,0.68370384,0.662448,0.740885,0.35311085,0.1033417312354423
0.1600669269380925,0.24,0.8795232095320975,1.0,0.6979651364831616,1.0,1.0,1.0,1.0,0.25,0.5,0.3333333333333333,0.6666666666666666,0.5,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.25,0.75,0.5,0.40539792,0.55556804,0.47503725,0.29938078,0.230799,0.0987624978212989
0.0435025097601784,0.16,0.0,0.619852032890937,0.6979651364831616,1.0,1.0,0.3333333333333333,1.0,0.5,0.5,0.3333333333333333,0.3333333333333333,0.5,1.0,0.75,1.0,1.0,1.0,1.0,0.6666666666666666,0.5,0.25,0.5,0.26682115,0.30650562,0.53633475,0.42566395,0.33900815,0.0639666619131371
0.158393753485778,0.22,0.8795232095320975,1.0,0.6979651364831616,1.0,1.0,1.0,1.0,0.25,0.5,0.0,0.3333333333333333,0.5,0.3333333333333333,0.5,1.0,1.0,0.6666666666666666,1.0,1.0,0.0,1.0,0.75,0.2146502,0.38250893,0.42410433,0.37624782,0.18522705,0.1088241352537592
1.0,0.58,0.8795232095320975,1.0,0.6979651364831616,1.0,1.0,0.6666666666666666,0.0,0.25,0.75,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.75,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,0.75,1.0,0.75,0.378993,0.38970467,0.67026484,0.6334858,0.49935094,0.6163109442094088
