AFP,Input,Output,Enquiry,Added,N_effort,Effort
0.0900001712153953,0.1406317502635722,0.1986314616649032,0.1761938809886847,0.113268229322771,0.20340060598378,0.196243951112047
0.1120481467652294,0.2509664595283988,0.2768816389365843,0.100669934378088,0.0952164495658599,0.1450947625368338,0.1255916261810654
0.1276223704338429,0.1388372630338062,0.3657002037229568,0.0856009081169036,0.2094752676673825,0.2460164559293192,0.2355363205504784
0.0988289273894822,0.1801917213528053,0.2098636645535182,0.0791675366381259,0.1417747068350745,0.1451013561674494,0.1368087362752027
0.2600073956061805,0.3180473193875769,0.179595338279875,0.3371031247640836,0.1318183694243123,0.3771624506496188,0.3794491605985197
0.1173765259587289,0.1730354268019107,0.2371253980271592,0.0850753196417653,0.1433935812101716,0.1720770414766106,0.1659399076146893
0.1478381165300726,0.2082510236143181,0.3329042795276314,0.121861696223588,0.1539917845353921,0.2218377430288645,0.2361467997826196
0.1330253731801706,0.1418090102136868,0.2473218356704096,0.0966686210815277,0.1441856312041062,0.0745791241762811,0.0673909320630898
0.1451879342233331,0.1954178564268347,0.302247470993299,0.1241404156368708,0.1575657303930996,0.1308090466369678,0.103570535136781
0.0879866380808827,0.1491748856001322,0.3077354885544082,0.0760791829327758,0.1190124067208966,0.0931821796662149,0.1052489255491147
0.1501187736198971,0.2151444079844462,0.3048931899833897,0.0738169967703061,0.2604577341647474,0.2349068662857786,0.2301722885919886
0.1010548732951716,0.1421171756532819,0.2025608387548603,0.0880500807049574,0.1838497113734951,0.1386244298006643,0.1356148974346524
0.2021008426609535,0.2561224475621935,0.2717224881023955,0.2029092766777141,0.2844407032264974,0.2495183115554995,0.2191413246421706
0.1103481400556996,0.1539107025862727,0.2030213123388091,0.0757730678554329,0.1083047659524419,0.1263461781367236,0.127738516778598
0.1953789711866719,0.2742307740390202,0.1118216951548438,0.2716692144286146,0.1429623093756809,0.3384270678228854,0.3166300914535486
0.1544400947122995,0.2557979468910507,0.2412520035364633,0.0912101546298271,0.1516985738705725,0.061387887683855,0.0752294155419817
0.0784340738339455,0.1484325956395858,0.238249608016815,0.0725598783121528,0.1248003461415754,0.1013419431853766,0.1041446694048113
0.1753220138557653,0.2364484345171591,0.3483304915714727,0.0344682117793279,0.1916804713252785,0.1637114241065771,0.1536532687166862
0.1153297792240339,0.2060564352616901,0.2203750291532878,0.0975639249392851,0.2077736738649758,0.173978096164989,0.1754895245432187
0.6367867944207638,0.6818801351453339,0.5921317395509803,0.6519825888230836,0.6309033630335912,0.5502400692948897,0.5715152647356493
0.1328521717105898,0.2150504850332144,0.2598529908538533,0.1262211603242035,0.2090721252337038,0.09398537100352,0.0874228809448789
0.0737783658555225,0.1310471809455635,0.1316934656761331,0.1265765671011831,0.0929813579579465,0.1431985237599257,0.1624679335283692
0.1194650409897491,0.213460721593111,0.2617871925394712,0.0671542344629383,0.1912114813092356,0.1897116965144162,0.159632695203412
0.1231368125374662,0.2228295510265313,0.2031354966194219,0.1026680558899793,0.1797868092900262,0.1395091488947376,0.1145619107327403
0.0990048680624428,0.1402119857446397,0.2572509744472799,0.1325595540032657,0.0631386983951747,0.1449229590381243,0.1510969890513747
0.1027407144968464,0.2876957461260544,0.0450632845133358,0.1095244318222089,0.1107170761377941,0.2194135593293112,0.2395869642222083
0.1238595978124248,0.1918809361643412,0.2363656297750132,0.0781246626456049,0.1503823438250633,0.073342920378508,0.0730374852530939
0.1183517522085768,0.1639907600373931,0.1858856479649145,0.1497624709690714,0.1149193092964183,0.1082346022310099,0.1191998657915177
0.1299018492410605,0.1114102648039193,0.2363318426595412,0.2662417223204559,0.1148680539792218,0.1392059573879465,0.1599137166046546
0.1034971919733761,0.1059906702121403,0.2170772856669965,0.1574395857247388,0.0396621369583121,0.0198118111032295,0.0426545983436347
0.1230348121348944,0.1568568440128922,0.1769074447925336,0.1438301624106395,0.1624576165493401,0.1138643901851473,0.1139445131738484
0.1248582652051646,0.2530310049917837,0.3576520605139117,0.0538494213191526,0.053891584163057,0.093513984165268,0.1281501748621335
0.3102286609846438,0.4590151262947684,0.3291698657340677,0.2674044468974515,0.2671585225572999,0.5147706051176442,0.5254332103405562
0.1553866990199586,0.2293735614647812,0.2467790129364023,0.1345140848243793,0.1598548103139053,0.1225651553212425,0.1144896279245706
0.1058773574587952,0.1231401267462098,0.3634209348611625,0.1003221338230793,0.0467411640004807,0.2163292618082766,0.2027892554721481
0.0638514556366668,0.105831727668354,0.1932226509341741,0.0567672417072348,0.1391477343266816,0.1569388489848552,0.157207649329803
0.1331909461809154,0.2344614026907756,0.2195358192172347,0.0381108004320477,0.1715358839209795,0.1768431692780201,0.1621426446068033
0.310608869702102,0.3754872070782298,0.5057581367209344,0.1118967553960609,0.3912254247009969,0.3423135184229391,0.338847674919741
0.1102030898226271,0.1822264318677771,0.3611823739440274,0.082167397095896,0.1804024776509419,0.2750451281412225,0.270440351090562
0.1128104652437333,0.2248484337763323,0.2762668730806963,0.0908285202860004,0.1376312313793361,0.1097535251411105,0.1092660713829642
0.1588269380354356,0.2339940798676142,0.2498174466784724,0.1762925781805501,0.1591916923749136,0.1280019628228959,0.1549994518807033
0.1194322130645436,0.1642980087037891,0.240720567950899,0.0778627132367509,0.1519898907568778,0.1775874510705089,0.1738349316549927
0.0960872216775769,0.2213153380323361,0.2463916994736874,0.0791105997019154,0.1254420898951035,0.1732369856426706,0.1668726929354819
0.2552795062782086,0.4087155220351994,0.3791876845189806,0.1648268301083754,0.1650478941870432,0.2616224446683974,0.2638202262073003
0.285992626781189,0.3107621117083512,0.3786500613805247,0.2817654458975723,0.1134996026928814,0.3635910338525306,0.3840080366583923
0.1188773998708954,0.2290831666087123,0.2212808014331821,0.0836395855036561,0.1309699435815368,0.1850132701837944,0.1830845363889195
0.0771280775397901,0.1589491306628686,0.1444191185511614,0.1080735437620624,0.0685910270808054,0.1242176507248153,0.1252218444660809
0.3187293383361917,0.2846287508409541,0.5167019692198165,0.3548769911834151,0.2397742806922945,0.4936281009287992,0.5335370435414082
0.1190345366111203,0.1371119162458229,0.2814923879835507,0.1509108089112214,0.0847953114066774,0.1691465668797088,0.1758845911275675
0.1283226225723513,0.1049044106514228,0.2400902785161818,0.1702936863253231,0.0996253437906877,0.148611721243042,0.1529813387838928
0.1384021014390906,0.2034488081716902,0.3814884183777951,0.1211146933741565,0.1885064292161217,0.2633974369734221,0.2740827890567975
0.1282121646515837,0.2065132476042354,0.2567637405517092,0.1785984159941145,0.165923725556095,0.0806356056530313,0.0986662149986338
0.1459761566983219,0.2170894025185333,0.309067330256759,0.0815591854453162,0.1537020642640358,0.0938762534473596,0.0783926922059227
0.1309282123486823,0.191518282911579,0.1744226821714025,0.0871478842673418,0.1920741988444712,0.1675776468740949,0.1675559570905236
0.1311052827152762,0.1474265815147963,0.193920700226422,0.1673749551088224,0.190632847596853,0.1193129637770766,0.109372381285082
0.1393610594932562,0.2673332873403344,0.3840000042116382,0.0919393716971293,0.1012972625440099,0.1477071861044834,0.1636567240802744
0.1374742524751936,0.2476173110856863,0.2748578818238384,0.0813844406642184,0.1998332133978153,0.1894859663573933,0.1825044011713223
0.1577848928366242,0.2209702423753871,0.1668675877902311,0.211699552834128,0.1214176997551383,0.1901513304765202,0.1918117409568933
0.1134862103187443,0.1890857474641729,0.233056282063147,0.0978448804745372,0.146003832444068,0.1276529046556117,0.1193518518493387
0.2303040207818926,0.346380482176401,0.3235243595684481,0.1255082643658108,0.1994623953144749,0.2346939668417966,0.2181714669694409
0.1108145334648628,0.1527416278465691,0.1500281728513206,0.1374763742194885,0.1649899614965793,0.1044344488474937,0.1032766053157556
0.2517572308546371,0.3107249962842904,0.4850105061229562,0.154082166184392,0.3420297294249033,0.5068621904962406,0.4584095247201803
0.1114062499838669,0.2055389214209613,0.2115722554121192,0.0749816332254081,0.1913350740792404,0.1803223012343334,0.1696236574096704
0.1019822910319289,0.1985572582739938,0.1729457850854623,0.117160446319255,0.1480792352839403,0.1872303671792268,0.1939605151631999
0.1544793060138955,0.2331127737528758,0.2916940423150401,0.0693984344870363,0.1692558836823395,0.1107404630860448,0.1356632470120305
0.0829374177240634,0.1698476304422411,0.1740719641527234,0.0930673618982217,0.1108203907615654,0.129166524539109,0.1361628375985356
0.1290188053843312,0.2081385475812235,0.3394053670054355,0.1430108606250776,0.1589113642904282,0.232513423568566,0.2343838179658767
0.1800955403770756,0.1870360648390159,0.2857477903120506,0.2301888300281354,0.1995508284641786,0.1906086914120233,0.2004086562516853
0.1490974151765435,0.2153536452615558,0.2774096012880392,0.0951235810307619,0.1382166623531547,0.1734068231045286,0.190927117938255
0.1325990535268825,0.224361895757331,0.1295736886818294,0.151603220577446,0.1390412867011918,0.1307849520142003,0.1237605277513519
0.1739569916766298,0.2619853881168598,0.3415824968035307,0.0238800419302943,0.2367579398212529,0.1024228315784236,0.1204283315495594
0.1511938046580779,0.2247278086481345,0.1896431356559916,0.1729823711866233,0.1680336891436149,0.1003547290411401,0.1023335035728448
0.2908337891535794,0.2947554090776288,0.5042534879474948,0.3202026652565922,0.3199151805410706,0.5025648306615172,0.526051245720863
0.1279199718227683,0.1902799964255105,0.3028559364845576,0.1017340950631116,0.245345546396011,0.2953674082839728,0.2929766444182796
0.0735520608894664,0.1473034598001897,0.2177634921197514,0.0778064512531718,0.1041843530598614,0.108338158137584,0.1057945261297656
0.0904409460882927,0.1833370266637465,0.2101477323719421,0.1012835219158355,0.1408860315226337,0.1221877641273526,0.1125989298333747
0.1681575636429459,0.2904930156235746,0.2948550408824268,0.0535363990314754,0.2160309686481075,0.176501962703628,0.1962566993979427
0.3318240970563773,0.4602657994053937,0.2694229985912343,0.3884205276113823,0.203334277476337,0.5570613383535988,0.5583096201735478
0.2721372866383013,0.4046757007411508,0.4193477504272899,0.1041520998602172,0.2786384738179296,0.2365663344662819,0.238268286088906
0.1738739531209575,0.2742666856194863,0.2331653983619024,0.187305916167892,0.2022710512402601,0.2434317929024487,0.2463074143428231
0.1225429459563858,0.1493386361100294,0.1439309001167881,0.1674335046486224,0.0426322725881952,0.1361777534342966,0.1392077563209527
0.1312054488840992,0.1892939040601476,0.2539332872131601,0.1263813526583933,0.1726848728120054,0.1784656895245903,0.1535138925239432
0.0812280685696582,0.2070730348758119,0.1068542900895448,0.0931095838266784,0.1224477584463629,0.1711538905050802,0.1655599099005327
0.0907606524233395,0.1976183778763179,0.244732580664358,0.0787568981882073,0.0930346030778304,0.1129135715762394,0.1164642036030179
0.1305140460123852,0.1884758497399465,0.2554068648991788,0.0883069154619228,0.1988091013870379,0.1233937406734871,0.0986229408512375
0.0958639249763412,0.1719859298464774,0.2616396450420376,0.0884707442822311,0.106990830089203,0.1586141584507941,0.1592519402459586
0.1726859284249558,0.1457393289683199,0.4002967605063418,0.1934489604786624,0.3104555551546657,0.12701437455415,0.1608616549337834
0.1631103779493909,0.1820608441073476,0.3956178492399798,0.1234811696343883,0.1982460872280179,0.2804450002634565,0.2772434900078762
0.1737822232126544,0.1789134533688868,0.2316774047032075,0.1394200362224579,0.2244472771891167,0.3694607209878965,0.3646229068160012
0.0669422131156228,0.1127529828697686,0.3338458062913342,0.0587888748819239,0.1062484489681236,0.130577551447236,0.1417691792695881
0.2935313457094591,0.4260324695138184,0.3649956739091529,0.1385566528123644,0.2940971383944133,0.0666445876292316,0.0859979770476028
0.1474252863905462,0.2311026605406461,0.2268448643611831,0.0662118982574582,0.1562023519104123,0.1169324597417232,0.1155808806544123
0.3095458097722617,0.3876039484217841,0.3943866527004368,0.2040915979646602,0.3471314766955298,0.3001031466294263,0.310611171607643
0.0460164630739076,0.0780455877048675,0.1938098510710031,0.0430960587643152,0.1127481095596041,0.1065155955245518,0.0946697861471648
0.1837087075491576,0.3246180458932959,0.3021311723472367,0.0892760837167547,0.1742916015496824,0.0680077979097914,0.0700373785062162
0.2496401606912666,0.3003083599066372,0.2823134865078802,0.2697339210579824,0.3498357787773509,0.1103681012303586,0.121229929218922
0.1516053714842939,0.2221300530756119,0.2359541934023648,0.1873905355905188,0.1923150831532406,0.1077085505290365,0.1030193732962195
0.134230410090511,0.1804374813925136,0.2718103171680813,0.0785491787523611,0.1714094786086268,0.1631394253952227,0.1442045524218499
0.1211666754298904,0.1502513004983449,0.2560382243361364,0.0888394225266546,0.1996276648483628,0.1443361334460444,0.1307888013433007
0.1414243052212575,0.2655386899125777,0.0256880087057296,0.233516557830013,0.1002870375036897,0.210577298348239,0.21063110420539
0.0770361714964582,0.1456702477926832,0.1450447963787787,0.0682998100411493,0.1240978003361982,0.1265672480582467,0.1187216870056154
0.1018173010988657,0.1474633561585165,0.1811845794476868,0.0827890882918021,0.1229522563834057,0.1151248005919503,0.1178294779833411
0.1151471393463552,0.2366272006608175,0.1623372290713305,0.1520357462196312,0.1492176103787926,0.1086308779244656,0.0769380115480417
0.1212154800169373,0.2071886594229236,0.2169739466966316,0.1087448176415191,0.1041058879579721,0.1756493354575738,0.1896810428808966
0.150027796840683,0.2363569655547935,0.2522965666615908,0.0484528320277638,0.2040402937885144,0.1718421465245584,0.1744946805558296
0.1139294085666939,0.1932260091334687,0.2450888538064895,0.1084827695582318,0.1405085548163083,0.1451103552428974,0.134225643683265
0.2329511298360598,0.1821957829358874,0.4066365818956879,0.2094166686119781,0.1755099664852908,0.2811313555295546,0.2820626623442098
0.1131988612032224,0.2032071875018809,0.2734898070424279,0.1183419710580571,0.10741572063443,0.1313372074972492,0.1276405229820762
0.2466413524998288,0.4144944620879555,0.4292420884923166,0.1719496936605887,0.2981212273934807,0.3239979140926513,0.3291736068195757
0.1582894528844537,0.2862443367261658,0.280996002663068,0.0438871221053684,0.1529062795547774,0.1173014620095329,0.1427582747218427
0.1408522733101333,0.1628826683100674,0.3407552790970597,0.0736386910938829,0.1781549835835596,0.1270002833679296,0.1141996553104509
0.278688732288112,0.2934451271883908,0.3508077142662735,0.2466196935181854,0.1895707975148489,0.2582945443845813,0.2639341112565193
0.1934492722522724,0.2718844643521075,0.3921588635949931,0.0967192896715276,0.2284893835049221,0.3009206337915258,0.2974285836111544
0.1886287966353399,0.3275392927604086,0.1641695282560448,0.1695938618845341,0.1647398781856658,0.2627225715982977,0.2511128694475373
0.1348374199889169,0.1478941599232132,0.3121101910049034,0.1014132324658458,0.1356112066460091,0.1698837428174214,0.1433320697231629
0.084807773730431,0.1317259955670774,0.2365882329727295,0.1156753050633086,0.0973986238997348,0.1395546765833599,0.1381337329117125
0.2344664377101598,0.2222374729656084,0.4215323804966802,0.2256431410994978,0.2483301651985101,0.3092870370741193,0.2995036636597775
0.4904323118277058,0.3325793321353545,0.8282947577356308,0.6182318685972567,0.4132209092921001,0.97701125412976,1.0
0.1100214703133914,0.202923673074973,0.2700155986499128,0.1007931051052754,0.1387555358077835,0.1194314683431596,0.1174751993999376
0.1542847861322016,0.2177811680894399,0.339906719460919,0.1032181227772649,0.1605504855612883,0.2257682223086,0.2262034461952446
0.1709784147190237,0.2937510516268325,0.1925519215681383,0.120662180875991,0.1843603099705762,0.0706957363753991,0.0793366993838292
0.18811003038639,0.2540621155513904,0.4004076065850768,0.0889834042933099,0.2144057112223564,0.2570204746668305,0.2616581473176936
0.1394341646406633,0.2503714968730162,0.3441668427897191,0.0651812584316246,0.1180442603255105,0.1400108272637386,0.1413812861405559
0.3150245991699703,0.3500571779405846,0.3454744333869797,0.4360834000862353,0.3394101331639368,0.4081107456757201,0.4113250050503242
0.2255126499600729,0.2666851935109126,0.3582740394839441,0.1748315154370705,0.2690410679478981,0.3919140670652331,0.4146222432103164
0.2142958915065071,0.2840401639264562,0.3282703015182901,0.0982023761583842,0.2118610876811497,0.1742906558499319,0.1715471612346583
0.1021516691566592,0.1458995781454233,0.2859119826686165,0.081278275427101,0.1286401925938089,0.1339185912851311,0.1385424163047346
0.1140183294249679,0.1604577207814426,0.2523351004163943,0.1062635913059078,0.1511314630589608,0.1691918384562508,0.175156470485194
0.0876691486177509,0.1533158806879873,0.2868803859742164,0.0849303169929989,0.1478991132536938,0.1324096818551885,0.1272734038322319
0.1335518347077949,0.1593258253621138,0.3037301761744673,0.0581175993768587,0.1770796037553974,0.0440153718972759,0.0516229583031171
0.1126850267350805,0.2198039864817624,0.1542761945573382,0.0951301891291401,0.1567655166398812,0.1386952573453729,0.1333745510721113
0.1881884529895821,0.2450659960949165,0.4337918884340319,0.1305415610535945,0.2352547183238839,0.3321067991894353,0.359795168673773
0.1073257158010655,0.2159208408014079,0.2606336822648243,0.086134110942055,0.1238338190887533,0.1400790836440335,0.1371447161693347
0.4338886431467812,0.4368332431222331,0.4549183305919397,0.4656747409771741,0.5335509881256735,0.3126219427766017,0.335663073307475
0.1629691723188448,0.2666775074325765,0.3603299103380513,0.0573949660238078,0.153859168902259,0.1816638966596795,0.1679009044823348
0.0852992105038865,0.1016284003372614,0.2136815860395023,0.1113058727316341,0.1418237393915306,0.1538759795078698,0.1466410383689207
0.1990301774513648,0.2600830466873696,0.3103386023115221,0.1448050560584574,0.1626321305406019,0.1474155246631099,0.1292281310510762
0.1328712003673278,0.1682841478338454,0.1959720931382458,0.1633508459048679,0.2035618206751408,0.0628595840285343,0.0691394567753719
0.1195196367750723,0.185151780137414,0.1740525092557586,0.1227497596212774,0.1883455319071565,0.164167353827514,0.1782994671422769
0.083828430172443,0.1832859346155502,0.1353981005894543,0.1570983737608068,0.1501521528591197,0.2679981038164629,0.2664089940527631
0.129295677502447,0.1828082828143455,0.4067686741850425,0.0430593313924435,0.1215596121191597,0.1517050002632053,0.1562411761817725
0.2905409191159462,0.394295170411006,0.3791427034024348,0.1784473482001946,0.2584939034593418,0.2104702083460474,0.1950106406253863
0.0892584441364889,0.1852042677181468,0.2548887069133002,0.0998729229356902,0.0968687886493745,0.1514281581698492,0.1434269992627598
0.2004240979224757,0.2765026769314396,0.2064402293056507,0.1937608984854986,0.1865421610041287,0.3869539795592679,0.3870276840821135
0.1015402692444996,0.1919026359081541,0.172002966114581,0.1134575573464269,0.1525450411611311,0.2069886081723331,0.204671960439656
0.1072942198210955,0.1806922795195182,0.2487406723152939,0.0451573221598978,0.1341737514797808,0.0872958678437561,0.0927739719139818
0.1827953623938436,0.2829749475517756,0.3293588664173377,0.1739102912524643,0.2253487680354278,0.3264742818840112,0.3019987233257996
0.2268697096211798,0.2342763071079092,0.4291997328125779,0.1508472313644636,0.1227702758024481,0.1993407398854528,0.2051004597226768
0.0971139674233648,0.1649965250591619,0.2641725181089503,0.1275807867255674,0.1191366443869751,0.2050819491490217,0.1963562131093253
0.2071441776783604,0.1891157944742652,0.2059911838925951,0.3880815719919888,0.3006206059352598,0.1328875669097518,0.119690315175788
0.1276678740075041,0.1924118172991398,0.269406863094191,0.0838797463946768,0.1447851356852816,0.0693500554601921,0.0774615557213408
0.1283909568899252,0.1415148936288429,0.3078322092361554,0.1109736113678669,0.1466817341283832,0.1390405918438823,0.146343021062573
0.3633839290111696,0.4060079203648201,0.4266911245249053,0.2488572947911538,0.4395099698944331,0.2570053966958303,0.2589434816673434
0.1091057017830252,0.2060673346763906,0.1713502408181911,0.0934852408082083,0.1722809917308414,0.1440377779379454,0.1397113014002297
0.2692214744871842,0.1943314987065626,0.4452934040494737,0.2214705553215041,0.3237679999159078,0.1430732749090623,0.1736249879865658
0.1164401283723108,0.1784470325023879,0.219009436230109,0.0801543736312783,0.1860408068644215,0.1665846702080523,0.1668325536124861
0.1071436444143765,0.2080808649523624,0.2809258747846048,0.0925785105486058,0.1621733054503377,0.1893295120071808,0.1885905582508863
0.4779916517948472,0.4460215978801239,0.5395756635025777,0.5850433975684929,0.5046666895836784,0.4266526576706628,0.4413213662112993
0.0776829575432768,0.1461652256813175,0.1936232160156896,0.0564151562108939,0.1407020185247107,0.0755995159833209,0.072660094464337
0.0973929677385189,0.1760135830598833,0.3037047251627114,0.0661603082725849,0.1125348336210744,0.1353697700390974,0.1546687536907129
0.0951680853239866,0.1517112405191528,0.2140044443448966,0.074187430996985,0.1233011161815788,0.0994897092345742,0.1103422688132822
0.124030922532905,0.2179157392826666,0.2427796522302648,0.0919905344721002,0.146545674125207,0.077299745054234,0.0932196109511928
0.2539873736329105,0.4128543177934101,0.2155818806189817,0.2799075217358481,0.133144666666856,0.4010583480190803,0.3877822838126706
0.2079080084886637,0.2677917017208944,0.4116917100520099,0.1151639227804771,0.212422050672922,0.2539045975219373,0.2626693249615699
0.232085407948375,0.3476140699683157,0.3056746642394503,0.2771321204170115,0.240648543855916,0.2191693112645236,0.2641207622297031
0.1311084713666606,0.2067546645466672,0.1611814420507024,0.09511889440158,0.198898335685168,0.2404257300892285,0.2408737458565017
0.1892194988595226,0.238883490627846,0.2700195880831861,0.1545003230734248,0.1289518421726236,0.086079765831201,0.103845087400397
0.1495702284038275,0.2389211061100155,0.2418702631376857,0.1274646906463855,0.2093838174267965,0.2285738924844249,0.2234282227942229
0.1163077416404508,0.2028201054844798,0.3004129265131486,0.1056537166578764,0.1396845122952135,0.2052049607855369,0.1982101428315563
0.1705069559093754,0.2137163624106319,0.2427237249566146,0.3110393704811742,0.1841795686128228,0.2396692453093857,0.2219466966401115
0.5964355044026499,0.609720481407793,0.6605078773496565,0.5238172121634268,0.5462472588365678,0.3555945116537085,0.3460845595404798
