size_D,duration_D,dba,ifc,nlan,telonuse,t01,t02,t03,t04,t07,t09,t10,t11,t12,Generated_Var_1,Generated_Var_2,Generated_Var_3,Generated_Var_4,Generated_Var_5,Generated_Var_6,Generated_Var_7,Generated_Var_8,Generated_Var_9,Generated_Var_10,Generated_Var_11,Generated_Var_12,effort_D
0.3855545809431934,0.4886015316220823,0.1326000399799837,0.2238475395739172,0.1239738379574682,0.2237718669918521,0.022215635544338,0.154195548748122,0.3064293731026446,0.1676927718001606,0.3360764783901038,0.1659408617187993,0.4178562358496435,0.2003302395197405,0.2178400680463232,0.3433967263695928,0.2371134447018067,0.149428903881422,0.4182574407051741,0.3251755521396682,0.2869749278084349,0.1206081561402438,0.1917480685177567,0.2366815998758064,0.084061383691596,0.2278623882490635,0.3306639426545393,0.5414388053778413
0.3455259724332687,0.5577211605140604,0.1394355764193701,0.2291702148257685,0.1036850956082071,0.2159070279712059,0.0680715870745884,0.1144210297461772,0.3313698963602702,0.0934906726826139,0.3030905580953797,0.0906589589821789,0.350404196707919,0.1493160656768269,0.2023491639050385,0.4235071263071836,0.2918622424647684,0.1727046157820876,0.4765149014678036,0.3600881656574979,0.3684335844548522,0.145697643535053,0.2191884938256471,0.2621517572342083,0.0570998739850262,0.3008634062424171,0.3954893273969755,0.4462640060727642
0.5519939209764562,0.6524953551140255,0.0960725468027198,0.2500167995763089,0.3294519208420012,0.4537381290814472,0.1772113437851206,0.1786795707969415,0.0502616099810467,0.3163581441289703,0.3081324733170376,0.2966550539298039,0.515678803661066,0.379212217413134,0.406050969849152,0.1973466750187299,0.118918644908454,0.0344732991988976,0.2441536864968292,0.1687430161791913,0.1605073796263087,0.0214244873196724,0.0714138972858027,0.4103137392333209,0.2703941283042322,0.1609950127865281,0.217857156814203,0.5398848918728526
0.339344100599425,0.4685371469244792,0.1370448702941424,0.2142271872194139,0.1054033773505421,0.2248538582902354,0.05515975103924,0.1065346612576773,0.3185567936426789,0.0950972206357888,0.1905641383242979,0.047689024475886,0.304148265051708,0.151251381073704,0.1670080572432057,0.4151526180092924,0.2970432704288667,0.1907334010541747,0.4684435360171567,0.3720152909210963,0.375642300992134,0.1872372125863655,0.2577811758587653,0.2010233032288217,0.0508550347822479,0.3075059094234134,0.3888116269270252,0.4238567989757896
0.3448211534504188,0.4231008000153926,0.1536489271738638,0.244989128680958,0.0592456360551499,0.1612790165712684,0.0674705188753646,0.1578454235808125,0.427361075797467,0.1065765233620982,0.2367453562103912,0.1011562722077281,0.302379297340664,0.1354820348922658,0.1469376768530134,0.4500118304029579,0.3166427338778003,0.231137225715913,0.4831689569738029,0.4016161529378033,0.3588141241613541,0.1922069238288232,0.2838381164685525,0.1723064347133407,0.0374335655403959,0.2899401170186988,0.396789702466323,0.4923919965602285
0.4419583983915125,0.528024375165484,0.1407704197886324,0.303668913570451,0.1402921085841196,0.2454499197496305,0.058826528123652,0.1830366467162256,0.3982887164219719,0.2139043592121303,0.3853514897594097,0.225154342976553,0.4702704363217563,0.2411798043361948,0.2464817645243001,0.3563249060455143,0.25410329299924,0.1479056595833798,0.4049594811127744,0.3602175181307038,0.2692146069799701,0.1054370356274917,0.201122004097468,0.2408547954611299,0.1056527762750168,0.2201464934113071,0.3329392987376326,0.5810789658078226
0.3551950143345028,0.478230958541103,0.1303825983950823,0.1662026693292887,0.1040400465001318,0.2191618737548755,0.0618258297201726,0.0703060300212799,0.3050723973921184,0.0728323629156091,0.2023384349900072,0.0582485526034609,0.3255669277802906,0.1317531554208022,0.1763612027717023,0.4012217448249859,0.267914137703325,0.1788085340003641,0.4634770433300677,0.3517239969796243,0.3775913591226936,0.1661728921368929,0.2236397139848767,0.2472351464833012,0.0597902001189372,0.2956938284403557,0.3589381495668684,0.4360717016048806
0.2574508190722422,0.3876598151138992,0.2700373648955884,0.3747789194740308,0.0909991110606125,0.1923341346927895,0.1595769322260579,0.2314813545312632,0.4074043641376952,0.1152620616972187,0.2139874714356055,0.0624247705928657,0.2563488385810301,0.1230026108436248,0.1774855034124547,0.5408521051861401,0.4410235338926772,0.3136153925949413,0.5708184102219707,0.4871473199335534,0.488915208230662,0.2944938299331768,0.3724717502606985,0.1834004100612374,0.0386458393500263,0.4362301271894062,0.5091859646426667,0.2944477737628752
0.1028458966524842,0.1524719935787488,0.7352254400938465,0.6331418244909348,0.0436584810272221,0.0290653747458664,0.6358181996262624,0.7147256370676855,0.7160542228862251,0.0682469413643659,0.2141272478444723,0.1761759388477035,0.0704897372589894,0.0,0.1340338452238214,0.7724589120457601,0.7899293285843161,0.7920420182376533,0.8142012823051326,0.7592634091805834,0.7984868401857678,0.7593060935962689,0.7619939288506139,0.1129108133257913,0.115812548455564,0.7729200070679412,0.7763817860375678,0.1375812801044429
0.5417487894672415,0.5745940791544577,0.0477075929549574,0.1625467398381546,0.293525704788942,0.41174395322892,0.1130775322717362,0.1269021487039989,0.0687060427275656,0.2739975906671872,0.2296930035209685,0.261762554720333,0.4791155484069927,0.346345863386989,0.3348345561163475,0.1943136753990983,0.0827431034300966,0.015972919492446,0.2332523794516789,0.1490552512166395,0.1274483703035787,0.0044197927690417,0.0805832060999378,0.3862534772172221,0.2203087895647561,0.1252184248286454,0.1825695525282475,0.5285013225077912
0.5177744646197476,0.6099535244851256,0.0376889404143921,0.1536010888403356,0.2493888738772063,0.3771854671068954,0.0787926613636851,0.0721935110289502,0.1052200384209177,0.228337173381332,0.2750064485639832,0.2187157552109996,0.4635740848685089,0.3078152044252601,0.3319404435550765,0.2016278832523109,0.1044116954843973,0.0068558837863388,0.2620575340000808,0.1611512493645236,0.1569682500018359,0.002997309672529,0.0636846199340128,0.3704885203682698,0.1889125127418303,0.1332168486472638,0.1969849569451761,0.5263787758172015
0.4591866935641663,0.5313666066139893,0.1050023070436429,0.243342527225754,0.1802176776459217,0.3001006998644043,0.0650249710463438,0.1289021191460311,0.272928106534113,0.2434771931934477,0.3926519571929896,0.2341855005609373,0.4808902812891512,0.2776008717083524,0.2942836737797442,0.2759532956018332,0.178509242545669,0.0729496732371541,0.3479509436888752,0.2702327994053631,0.2057856336751197,0.0494658992126062,0.1429104314662391,0.3000477875885462,0.1435046399380419,0.1803584585446666,0.2710277421412206,0.5301430258294496
0.306356359298856,0.5008839744524991,0.1781035060483782,0.2748342346891319,0.1220683323318804,0.2493662991259155,0.0830104596918592,0.1421570870658429,0.26584920235563,0.1090797090962239,0.1644574152772279,0.0560380309507184,0.3010776451422156,0.1486492874890101,0.2116396864703844,0.4776022679364557,0.3550346017081859,0.2271833120971735,0.5136641415148221,0.4144667475695056,0.4357892524329981,0.2000401364309523,0.2790387193814121,0.2364752668678628,0.0474607209943875,0.3763176458629724,0.4530123218510262,0.3586877094495491
0.493059099369686,0.5765663901743436,0.0674206618039107,0.1653837611688708,0.1900362830472668,0.3001465525951695,0.0504618378476032,0.083812952906857,0.2209302226358802,0.1952337130511665,0.3603902470949204,0.2201723480858878,0.4549738803381925,0.2691122718831808,0.2953028879412369,0.2283418741794218,0.1347684565732438,0.0371894089301477,0.3043398156290958,0.1925757273925254,0.1786291680717285,0.0260084332409852,0.0911361901703071,0.336414161056243,0.1514262552075748,0.1396657641224229,0.2215156942179429,0.5628405172318607
0.4011262411680483,0.4598455804050121,0.1513130948323538,0.1787859885838811,0.0566703345365005,0.1377996750225847,0.061783536518374,0.1219877537422435,0.4368019980972268,0.0781979188934677,0.3411568710800737,0.1309081228342451,0.3564141210782722,0.1260221130466798,0.1527023510332174,0.3947449031041314,0.2740862445213827,0.2075320059265522,0.4601158192158809,0.360377746141937,0.3483210759674185,0.1679875066047771,0.2235381410565404,0.2167289117130743,0.0549273319074957,0.2547976500828718,0.353391540533894,0.5602187349940413
0.3962447040833915,0.5395945699764841,0.1381607867658836,0.3719757250867979,0.1535132940909765,0.2951787689004107,0.0941866210155354,0.1819303952594718,0.4380585916788968,0.2180923803914719,0.2911114082085001,0.1614733706913992,0.4027013193194321,0.2733934473797053,0.2273013124999017,0.4134155808927091,0.3098849342116576,0.181965509344889,0.4481029183885717,0.3726280270423632,0.3036993897383875,0.1473125242597399,0.272040444798176,0.210576315565421,0.1153774876567967,0.2971514537861434,0.410276367442691,0.4564610511047699
0.448350736244469,0.523863616797045,0.0926856966763378,0.274254696762902,0.1925198271491141,0.3088938232122953,0.0943330285931197,0.1380030797265638,0.3117370910391907,0.2464470972488319,0.3591844876234387,0.2353455551842552,0.4920607211387433,0.2915706551504427,0.2859972083844116,0.2917758058054446,0.1880507197083466,0.0942326357695221,0.3548128765833934,0.278270592340847,0.2207365196927315,0.0748905613171678,0.1557992389946704,0.2855259670216065,0.1545664116809128,0.1798135124085013,0.272202543143289,0.5424030809413701
0.3769558398684718,0.5168583165319215,0.140043075980033,0.2207737676039627,0.1434688494146767,0.2574994676982467,0.0361189251765817,0.1347053987628032,0.309860285084069,0.1362323417972632,0.2824419630266658,0.1247669769447539,0.3610548734176727,0.2069266427906091,0.2308108916826067,0.3603725096278346,0.2436647238981138,0.141753005846305,0.4119198555718112,0.2973888101539922,0.2904658506953989,0.1346081832500903,0.2109231927849334,0.2462766623570625,0.0951576976925999,0.2404108520799005,0.3417786404951543,0.4777608997191568
0.6013851924373979,0.7034541707341271,0.0745392223139509,0.2544893213540649,0.3776158223127885,0.4966033357607355,0.2182211296575116,0.1823788929045386,0.069980967854385,0.3431728329455402,0.3151243418866444,0.3326419348959756,0.5609088574840583,0.4222552053120719,0.4397566974790265,0.170576870514434,0.0824053942719973,0.0091264892224042,0.2087613781917186,0.1331414305409177,0.1287496593614036,0.0067134676737382,0.0473502927275063,0.4777705843054947,0.3170787711546925,0.1153566787551517,0.1751212249627328,0.5530134243190122
0.3312680103070048,0.4967744153779627,0.1128796019898117,0.2120354822237704,0.0835003671643854,0.20283662569856,0.0522938905860075,0.1024547714127444,0.3267397246907935,0.1027086292611081,0.2269447007976344,0.0654608350432351,0.3135812632780412,0.1523621124300647,0.164981913115684,0.4089998715739225,0.2773454862869416,0.1720753795596579,0.4671049355818011,0.3486809208849558,0.3433738027533323,0.1575655894804441,0.2389436552654883,0.2071422974333605,0.045025947369834,0.282211707735585,0.3851592080729079,0.4632655076603542
0.3997855169835794,0.454769558445843,0.1638086162248153,0.2055335336627443,0.1155041170307779,0.1966627898964122,0.0260804161720675,0.1604483053402166,0.3048439739812111,0.1755986576327715,0.3200273691667321,0.1946961141428859,0.4331039000961774,0.1966625146316399,0.2118625875112519,0.3369019709364754,0.2497113681594884,0.1648613680001409,0.4137018004542865,0.3210481818357523,0.2900140244854893,0.137351214687855,0.1947698849138324,0.2329953662619082,0.0952736046221218,0.2228251051673239,0.3122216021152068,0.5668902823588282
0.4361284313301839,0.4629619877642542,0.1724709819129453,0.2472925271308411,0.1412951972708503,0.2081293844968995,0.0745153218654069,0.2094312263547387,0.3126953041496115,0.2131113207281168,0.4462653270347654,0.2581439299636658,0.4874650100753729,0.2332974304278919,0.2701257734833698,0.3127824767390653,0.2267851548674147,0.1528133018607573,0.3979032149465853,0.3133033768671017,0.2598812483737174,0.1232246201059527,0.1632101045986103,0.2758922698398366,0.1330615211772678,0.2014288515841842,0.2942944096188066,0.6361170886622082
0.4767866349514198,0.5202113586266199,0.100399943391597,0.1944753349949411,0.1936965188505282,0.2912674680908474,0.0724060049906848,0.1257430668314552,0.2260088551073199,0.2266772181671864,0.3838718909983486,0.2317566717691329,0.49280644111288,0.2690787013739655,0.2912898811817154,0.2539719372713859,0.1656133794205915,0.0703367399265248,0.3309284426485814,0.2340915004793203,0.2085769474057976,0.0603694405164278,0.1131733287849104,0.3120866304905167,0.1502867267752939,0.1661614294491548,0.2444785545597019,0.5736738644013816
0.1670674081822027,0.2629820281317616,0.4417547743601258,0.4097605348529515,0.0829484812143944,0.1261766018526435,0.3003838804247613,0.3829357578938915,0.4279675174435834,0.0800113777246334,0.2237637145007936,0.1307513760030889,0.2002895271037737,0.0696753463653416,0.2021129911450771,0.6187463933162654,0.5248170310641487,0.4750325882083531,0.6411146704677964,0.5312830305884698,0.5866317635740883,0.4565696577329906,0.4970256788569444,0.1816071712955587,0.0708348959786661,0.530096037545134,0.5777146226912915,0.2751926099545467
0.6101969045796799,0.5268969934301542,0.1871040088487116,0.3405987482891958,0.3330316696946251,0.397256561493179,0.2070212371483817,0.2920721168116639,0.2446834914549253,0.3922634925083099,0.535522337236516,0.4315855437897638,0.6246329630461649,0.4161168163000827,0.4244044456454506,0.1779505327986314,0.11490562120914,0.0664280240976589,0.2431514239838496,0.1670062734110436,0.1293684307362894,0.0556740410790394,0.0941657650045731,0.4320777378794187,0.3102452858278305,0.0967893791108748,0.1836130009581535,0.6632616504311616
0.3825101765330117,0.5326198112804628,0.1125076756903156,0.2117502121302431,0.0777479005962082,0.1762640817247487,0.0250470174655694,0.1036986454794204,0.4031480471181325,0.0989983171497943,0.3138957009650901,0.1071331007427608,0.3714056279712636,0.1531770380699789,0.1722020624648476,0.3980864004492552,0.2555459828096961,0.170572456407155,0.4500355075639919,0.3506929524901531,0.3232593392534154,0.131615793191886,0.2170167300293323,0.2068669774764367,0.0472615132047259,0.2404034829877855,0.3549606186179615,0.5480473572213818
0.4057226893440626,0.5202802131135759,0.0935727809763226,0.2159275169466912,0.1687878799952177,0.299153106812614,0.0675628242234053,0.1088105001297167,0.1920326749935037,0.1797219427382093,0.2147642378900437,0.1544433002170847,0.396183751293043,0.2333990286083315,0.2583146916136868,0.3433138465429459,0.2353784388879176,0.1222427244133633,0.3913937438214636,0.2945417441056367,0.2741170439179164,0.1074784806931771,0.1810544743247882,0.2666579435553555,0.1052183947693617,0.2443945915571578,0.3310328601810977,0.4665494066811038
0.4697476828478489,0.576404199843366,0.0701781501852513,0.1261848484906008,0.1236479632630957,0.2041853492388402,0.033070716626541,0.0648024165597268,0.3039416970944324,0.1181692149182987,0.4455945615631906,0.1900554189343312,0.4692938079186659,0.1974885998670582,0.2347663427719499,0.2759418808729003,0.1587477777930615,0.0744886685025669,0.3719232836896731,0.2443991000221347,0.2481570782070491,0.0582785048235389,0.0933933403428599,0.3136803219321304,0.1063437027901455,0.1682935189349383,0.2468470930519797,0.6311859695660038
0.3446871556579524,0.4961541781056488,0.1608510664259892,0.188808634792397,0.1168919321950181,0.2181709268028281,0.081664561216516,0.1171771054665681,0.3066923851673613,0.1074925100362493,0.2600288855753767,0.0946209681609261,0.3288999822065217,0.1444116680466097,0.2032871916541254,0.4044819693001072,0.2868773736860986,0.1878057664492163,0.4671916734076965,0.348918854762517,0.3757566741843677,0.1675089571842414,0.2259841016697972,0.2534639823760269,0.0703462930527432,0.3091948686681409,0.3734381873411584,0.421531763292739
0.5111496116406569,0.6037795532612673,0.0604255224463922,0.167660257517573,0.2642607011313432,0.3930128260739763,0.0935787563161873,0.1049780603313733,0.1089949243394163,0.2413791689671948,0.2581617100420273,0.2110588325999768,0.4536490412106635,0.3168735245315963,0.3225081465113519,0.2321142078674438,0.122930101455967,0.0339168384153323,0.2707048615527204,0.1811747243504625,0.1831136610516458,0.0343211523365071,0.0855673901289592,0.3572523181812294,0.1946223170972788,0.1538588922121891,0.2262267969724875,0.5212204384400209
