rely,data,cplx,time,virt,acap,aexp,pcap,vexp,lexp,modp,sced,actual,source
0.4579212758921154,0.631105832867207,0.3157894736842105,0.4208819736405583,0.0,0.1714783424772676,0.1914893617021278,0.2851366805654265,0.3695104717404694,0.2631578947368424,0.1719208837049357,0.1129833663259496,0.632499320277909,original
0.6709133363209691,0.631105832867207,0.6315789473684211,0.4208819736405583,0.6511627906976741,0.1714783424772676,0.0,0.3611731287162071,0.6450817094140936,0.6315789473684218,0.8022974572896994,0.4215108910821413,0.6171867919561551,original
0.3301260396348033,0.8154844306176889,0.4736842105263157,0.3682348803351545,0.0,0.3371826739818141,0.3829787234042554,0.2851366805654265,0.3695104717404694,0.2631578947368424,0.1719208837049357,0.1129833663259496,0.3151471708095615,original
0.4579212758921154,0.4467272351167245,0.3157894736842105,0.5893526722178504,0.3023255813953488,0.3371826739818141,0.0,0.1520728963015608,0.0939392340668456,0.2631578947368424,0.1719208837049357,1.0,0.1826172381847824,original
0.4579212758921154,0.4467272351167245,0.3157894736842105,0.389293717657316,0.3023255813953488,0.3371826739818141,0.0,0.1520728963015608,0.0939392340668456,0.2631578947368424,0.3438417674098711,1.0,0.1684531494871602,original
0.2278898506289535,0.4467272351167245,0.1578947368421052,0.3682348803351545,0.3023255813953488,0.4918400500527242,1.0,0.2851366805654265,0.6450817094140936,0.0,0.0,0.1129833663259496,0.1618687623088061,original
0.4579212758921154,0.8154844306176889,0.6315789473684211,0.4629996482848811,0.3023255813953488,0.3371826739818141,0.3829787234042554,0.1520728963015608,0.6450817094140936,0.2631578947368424,0.0,0.4215108910821413,0.1672281472214199,original
0.2790079451318783,0.4467272351167245,0.1578947368421052,0.3787642989962351,0.6511627906976741,0.3371826739818141,0.3829787234042554,0.1520728963015608,0.6450817094140936,0.2631578947368424,0.1719208837049357,0.4215108910821413,0.1568156279626273,original
0.4579212758921154,0.3084432868038626,0.4736842105263157,0.6735880215064965,0.3023255813953488,0.4918400500527242,0.3829787234042554,0.2851366805654265,0.3695104717404694,0.2631578947368424,0.0,0.4215108910821413,0.1339233981216054,original
0.4579212758921154,0.631105832867207,0.6315789473684211,0.4208819736405583,0.6511627906976741,0.3371826739818141,0.3829787234042554,0.1520728963015608,0.6450817094140936,0.6315789473684218,0.5348649715264665,0.1129833663259496,0.134689024537693,original
0.2278898506289535,0.4467272351167245,0.3157894736842105,0.3050583683686699,0.3023255813953488,0.6023096043890885,1.0,0.1520728963015608,0.3695104717404694,0.2631578947368424,0.1719208837049357,1.0,0.1277447929437777,original
0.2278898506289535,0.4467272351167245,0.3157894736842105,0.3050583683686699,0.3023255813953488,0.4918400500527242,1.0,0.1520728963015608,0.3695104717404694,0.2631578947368424,0.1719208837049357,1.0,0.1276376052455255,original
0.6709133363209691,0.631105832867207,0.3157894736842105,0.8104704641005464,0.6511627906976741,0.3371826739818141,0.0,0.1520728963015608,0.6450817094140936,0.6315789473684218,0.3438417674098711,0.1129833663259496,0.2085719736901551,original
0.2278898506289535,0.631105832867207,0.1578947368421052,0.3050583683686699,0.3023255813953488,0.1714783424772676,0.0,0.2851366805654265,0.3695104717404694,0.2631578947368424,0.5348649715264665,0.1129833663259496,0.1809328600693895,original
0.6709133363209691,0.631105832867207,0.6315789473684211,0.8104704641005464,0.6511627906976741,0.3371826739818141,0.0,0.1520728963015608,0.0939392340668456,0.2631578947368424,0.1719208837049357,0.1129833663259496,0.1735062838333389,original
0.4579212758921154,0.631105832867207,0.3157894736842105,0.3682348803351545,0.3023255813953488,0.4918400500527242,0.3829787234042554,0.2851366805654265,0.3695104717404694,0.2631578947368424,0.1719208837049357,1.0,0.1447952932300505,original
0.1171339792059496,0.3084432868038626,0.6315789473684211,0.3682348803351545,0.6511627906976741,0.4918400500527242,0.1914893617021278,0.2851366805654265,0.6450817094140936,0.2631578947368424,0.8022974572896994,0.1129833663259496,0.1334640222719527,original
0.2278898506289535,0.561963858710776,0.1157894736842106,0.3050583683686699,0.0,0.7017322032918163,0.3829787234042554,0.4467141328858349,0.0939392340668456,0.0,0.3438417674098711,0.2672471287040455,0.1313968309485159,original
0.2278898506289535,0.3084432868038626,0.0,0.3050583683686699,0.3023255813953488,0.3371826739818141,0.0,0.1520728963015608,0.3695104717404694,0.2631578947368424,0.3438417674098711,0.1129833663259496,0.1307843298156459,original
0.3301260396348033,0.4467272351167245,0.4736842105263157,0.3050583683686699,0.0,0.1714783424772676,0.1914893617021278,0.2851366805654265,0.0939392340668456,0.0,0.0,0.1129833663259496,0.1281046373593389,original
0.3301260396348033,0.4467272351167245,0.4736842105263157,0.3050583683686699,0.0,0.1714783424772676,0.0,0.0,0.3695104717404694,0.0,0.1719208837049357,0.1129833663259496,0.1277983867929039,original
0.3301260396348033,0.3084432868038626,0.6315789473684211,0.3050583683686699,0.3023255813953488,0.3371826739818141,0.0,0.4467141328858349,0.3695104717404694,0.2631578947368424,0.5348649715264665,0.1129833663259496,0.1277983867929039,original
0.2278898506289535,0.3084432868038626,0.3157894736842105,0.3050583683686699,0.0,0.4918400500527242,0.0,0.0,0.0939392340668456,0.0,0.1719208837049357,0.1129833663259496,0.1276452615096864,original
0.2278898506289535,0.5389165339919657,0.3894736842105264,0.3050583683686699,0.0,0.3371826739818141,0.3829787234042554,0.2186047884334937,0.0939392340668456,0.0,0.2483301653515735,0.2672471287040455,0.1306312045324283,original
0.3301260396348033,0.5389165339919657,0.3894736842105264,0.3050583683686699,0.0,0.3371826739818141,0.3829787234042554,0.2851366805654265,0.0939392340668456,0.0,0.3438417674098711,0.2672471287040455,0.1335405849135615,original
0.2278898506289535,0.5389165339919657,0.3894736842105264,0.3682348803351545,0.0,0.4918400500527242,0.3829787234042554,0.2851366805654265,0.0939392340668456,0.0,0.5348649715264665,0.2672471287040455,0.1338468354799966,original
0.2278898506289535,0.5389165339919657,0.3894736842105264,0.3050583683686699,0.0,0.4918400500527242,0.3829787234042554,0.2851366805654265,0.0939392340668456,0.0,0.3438417674098711,0.2672471287040455,0.1353015256705632,original
0.2278898506289535,0.5389165339919657,0.3894736842105264,0.3050583683686699,0.0,0.4918400500527242,0.3829787234042554,0.1520728963015608,0.0939392340668456,0.0,0.3438417674098711,0.2672471287040455,0.1368327785027386,original
0.1171339792059496,0.3084432868038626,0.6315789473684211,0.3050583683686699,0.0,0.1714783424772676,0.0,0.0,0.6450817094140936,0.6315789473684218,0.5348649715264665,0.2672471287040455,0.1299421407579494,original
0.2278898506289535,0.3084432868038626,0.1578947368421052,0.3050583683686699,0.0,0.7017322032918163,0.1914893617021278,0.4467141328858349,0.0939392340668456,0.0,0.5348649715264665,0.2672471287040455,0.2245735657863878,original
0.3301260396348033,0.4467272351167245,0.1578947368421052,0.3050583683686699,0.3023255813953488,0.1714783424772676,0.3829787234042554,0.0,0.6450817094140936,0.2631578947368424,0.0,0.1129833663259496,0.1391296577510016,original
0.4579212758921154,0.4467272351167245,0.3157894736842105,0.6209409282010927,0.3023255813953488,0.3371826739818141,0.3829787234042554,0.1520728963015608,0.6450817094140936,0.2631578947368424,0.3438417674098711,0.1129833663259496,0.140660910583177,original
0.2278898506289535,0.4467272351167245,0.3157894736842105,0.3050583683686699,0.3023255813953488,0.7017322032918163,0.3829787234042554,0.6843280333570236,0.3695104717404694,0.0,0.8022974572896994,0.2672471287040455,0.1365265279363035,original
0.2278898506289535,0.3084432868038626,0.1578947368421052,0.3050583683686699,0.6511627906976741,0.4918400500527242,0.3829787234042554,0.2851366805654265,0.6450817094140936,0.6315789473684218,0.8022974572896994,0.1129833663259496,0.1303249539659932,original
0.2278898506289535,0.3084432868038626,0.4736842105263157,0.4208819736405583,1.0,0.1714783424772676,0.3829787234042554,0.0,0.6450817094140936,0.6315789473684218,0.3438417674098711,0.4215108910821413,0.1282577626425565,original
0.3301260396348033,0.3084432868038626,0.3157894736842105,0.3050583683686699,0.6511627906976741,0.4918400500527242,0.0,0.2851366805654265,0.3695104717404694,0.0,0.1719208837049357,0.1129833663259496,0.1287171384922091,original
0.2278898506289535,0.3084432868038626,0.0,0.3050583683686699,0.0,0.3371826739818141,0.0,0.4467141328858349,0.0939392340668456,0.0,0.5348649715264665,0.1129833663259496,0.1285640132089915,original
0.4579212758921154,0.3084432868038626,0.6315789473684211,0.6209409282010927,0.3023255813953488,0.3371826739818141,0.1914893617021278,0.2851366805654265,0.6450817094140936,0.6315789473684218,0.5348649715264665,0.4215108910821413,0.2005328963212344,original
0.3301260396348033,0.3084432868038626,0.4736842105263157,0.4208819736405583,1.0,0.4918400500527242,0.3829787234042554,0.2851366805654265,0.6450817094140936,0.6315789473684218,0.5348649715264665,1.0,0.1453312317213119,original
0.6709133363209691,0.3084432868038626,0.6315789473684211,1.0,0.3023255813953488,0.1714783424772676,0.0,0.0,0.0939392340668456,0.0,0.1719208837049357,0.1129833663259496,0.1371390290691736,original
0.3301260396348033,0.3084432868038626,0.4736842105263157,0.3682348803351545,0.3023255813953488,0.4918400500527242,0.3829787234042554,0.2851366805654265,0.3695104717404694,0.2631578947368424,0.1719208837049357,0.1129833663259496,0.1325452705726475,original
0.4579212758921154,0.3084432868038626,0.6315789473684211,0.4208819736405583,0.3023255813953488,0.3371826739818141,0.6595744680851061,0.1520728963015608,0.6450817094140936,0.6315789473684218,0.5348649715264665,0.4215108910821413,0.1315499562317335,original
0.3301260396348033,0.3084432868038626,0.4736842105263157,0.3050583683686699,0.0,0.3371826739818141,0.3829787234042554,0.1520728963015608,0.0939392340668456,0.2631578947368424,0.0,0.1129833663259496,0.1310140177404721,original
0.2278898506289535,0.3084432868038626,0.6315789473684211,0.4208819736405583,0.6511627906976741,0.2488070305127226,0.0,0.0,0.9482100708550796,1.0,0.1719208837049357,0.1129833663259496,0.1300952660411669,original
0.3301260396348033,0.3084432868038626,0.4736842105263157,0.3050583683686699,0.3023255813953488,0.1714783424772676,0.0,0.1520728963015608,0.3695104717404694,0.2631578947368424,0.0,0.1129833663259496,0.1283343252841652,original
0.6124169734356628,0.548024169414523,0.4258142113685608,0.6014372999459345,0.4380340278148651,0.094135030352851,0.176013246178627,0.1942711790212044,0.6107284510845831,0.4613237380981445,0.1513962603100136,0.3530331373796577,0.321016869650239,original
0.6713970329425756,0.6586927173785053,0.2068245410919189,0.4377944668916117,0.3431599140167236,0.2020883438795189,0.1322842091321945,0.4046926914364365,0.2256075499522196,0.2244916707277298,0.5434538640189072,0.3229717656544068,0.4249288969065721,original
0.5530148759183868,0.5422747800857197,0.2423819303512573,0.4604920735007425,0.3868297934532165,0.211720244031722,0.1486469358205795,0.2518580672087379,0.3708061613866368,0.3011705875396728,0.3560662365804483,0.2543072153951156,0.313523603502383,original
0.5752035589714418,0.6041221988530745,0.2535293698310852,0.4337502647743524,0.298482596874237,0.2042550708643075,0.1007353514432907,0.3138975783330755,0.2739276881674593,0.2162383496761322,0.3783017651655795,0.2790059514391212,0.3352541143288033,original
0.4698466185333159,0.6071564581603258,0.1659107506275177,0.2966333192238349,0.2276000380516052,0.2500322537545901,0.1630058884620666,0.3562083665356846,0.217541065093911,0.1624009311199188,0.3538171594473577,0.1623379209387144,0.3538885116806245,original
0.6572526201405436,0.665425485490653,0.1992136538028717,0.3972491191659059,0.313959926366806,0.226808680061298,0.1888156682252884,0.4706165717422048,0.2328562580843874,0.2137974351644516,0.5092622391945165,0.287708404688978,0.4413485664000303,original
0.6762754569829034,0.6518002561799773,0.2854947447776794,0.4664485210203182,0.3364668786525726,0.1907075803372815,0.1964579820632934,0.3696080034145396,0.248059697675549,0.2563402652740478,0.4267008348434299,0.4023635170425532,0.3994386887974969,original
0.5940145846208954,0.6082326033949655,0.2304401099681854,0.4715392746947243,0.3590070307254791,0.1637538552959158,0.1553423404693603,0.3313752103903291,0.3665698941294071,0.3152047991752624,0.3363243638681286,0.2408698821059465,0.3757575551164017,original
0.553583369634364,0.4873101514745689,0.4105163812637329,0.5256325995832792,0.4399162232875824,0.1832642872527655,0.2139222025871276,0.1970660909525795,0.5048499530489968,0.4105446338653564,0.1577634729195935,0.2946102008745357,0.2926955890135646,original
0.7171445537342929,0.7435161602808977,0.2358924746513366,0.3039419434985217,0.2683358788490295,0.2452581363352194,0.2276524901390075,0.5745571850540798,0.0796753555475643,0.1392277777194976,0.5866656598824779,0.3598704053502006,0.5025997645374615,original
0.580959000838717,0.5101478948153721,0.4099440276622772,0.5586807142775219,0.4207795262336731,0.1093906920689048,0.1333946585655212,0.1671240555684993,0.5902274370074545,0.443463921546936,0.1533514795184613,0.2901548461713838,0.3054363773294979,original
0.5184072309434595,0.5784719048503053,0.25857013463974,0.4449579027580088,0.3434159159660339,0.1992180714558506,0.1562454849481582,0.2725813922602463,0.3349733294255923,0.2586188316345215,0.2712211090317628,0.267752690712234,0.3099615332498541,original
0.6570918390402402,0.6286340902862411,0.2920354306697845,0.4241592348142982,0.3275207579135895,0.1988606813360899,0.135132223367691,0.385883314700859,0.2480424108414825,0.2361848801374435,0.4428675158403528,0.3084665578163884,0.3912436471547791,original
0.7494672652484524,0.7558960615602723,0.2317019551992416,0.3332195036831694,0.3058288991451263,0.2455863221462785,0.2321632206439972,0.6089338145797969,0.1013412769263683,0.1828469187021255,0.644752883418121,0.3553098651625979,0.5215883384375175,original
0.5512216929877606,0.5352233057959747,0.33647421002388,0.4915381093743233,0.3496317565441131,0.1351972513702197,0.0995732545852661,0.1918253608532694,0.4436632166002947,0.3293427228927612,0.2188674385621744,0.3003212519076434,0.2971486772989133,original
0.6423911784241428,0.6420134333458208,0.1873189061880111,0.4191672720114789,0.3385579586029053,0.2128812557376188,0.1451337933540344,0.4001917333813666,0.2227564443754838,0.2158844023942947,0.5278136406122842,0.2978407355095661,0.4240649432345181,original
0.5639374942516628,0.6967555222064867,0.1149307936429977,0.2672690167188679,0.2271981835365295,0.2842166038945843,0.2156229019165039,0.5215970282019303,0.1502057531054769,0.1649563461542129,0.5001608208625833,0.2529656312443555,0.4519799984754523,original
0.5185336509012016,0.5812341358701774,0.2456072866916656,0.4539937880812811,0.3590984046459198,0.1718423500180658,0.1752961874008178,0.2805043951102644,0.3808235380282249,0.303506076335907,0.2393052452659225,0.2372239454345607,0.3317214872929576,original
0.558204200632859,0.5423278499304746,0.3135346472263336,0.4321750370780941,0.3531560897827148,0.1886764827054071,0.1188929826021194,0.2589281081806025,0.3608204815173798,0.2859886884689331,0.2937413617964422,0.2308078820170452,0.3194843664708916,original
0.525499588619724,0.5697948039008585,0.2626997828483581,0.462809288988504,0.3127883970737457,0.1908968867280979,0.1100395172834396,0.2488382032290632,0.3302497211113659,0.2463088035583496,0.3131531763483249,0.2849114066070997,0.2947334495844256,original
0.6557846962865728,0.5415576420753635,0.3995559513568878,0.6285613589283923,0.4749488532543182,0.0802432363969219,0.1994038224220276,0.2192926177875845,0.6148455690289539,0.528026819229126,0.1877989568019765,0.3811241119059884,0.3571742966671994,original
0.5247108007006211,0.5292423554475182,0.316107839345932,0.4833803444209483,0.3627938330173492,0.1490368405409682,0.1179646179080009,0.203242299338694,0.4650504673399481,0.3260049819946289,0.2160706953783154,0.2360813651357596,0.2866144793342157,original
0.5940285139217223,0.5547045930100902,0.3400985598564148,0.4627129627109881,0.363978624343872,0.1576573894950564,0.1232240349054336,0.2617874057526377,0.3940195535606362,0.3106148242950439,0.2893360752421662,0.2717658116960151,0.3384338387392552,original
0.6278849008710071,0.5019835253301548,0.4699656367301941,0.6087280248472945,0.4760812222957611,0.1023067428483271,0.1827463060617447,0.1659204703345557,0.658747966418148,0.5045351982116699,0.1267924257438479,0.3304767856574265,0.3305112865923936,original
0.607819776037623,0.6004723172578652,0.2889822721481323,0.4056624148894356,0.3365271687507629,0.1891734096664372,0.1259783208370208,0.3253239391073772,0.2686221194754586,0.2367760241031646,0.3992946023009577,0.2739180034605469,0.3495966916275815,original
0.6947130981514223,0.5733639625146668,0.4257145226001739,0.5606552476350368,0.4514616131782532,0.1082787184159197,0.1885848343372345,0.2672575747044746,0.523961070024223,0.4391293525695801,0.2532432446390893,0.3455885217073668,0.3888544698624693,original
0.5964963767312648,0.4905814873177989,0.4444603621959686,0.5904284345807383,0.4849197566509247,0.1264141002822256,0.1978383064270019,0.1940868733402903,0.631983924720955,0.4886634945869446,0.1268305388058398,0.2996838209987315,0.3122044174028467,original
0.6787981127767414,0.6786585238130698,0.249729037284851,0.39729437242679,0.3139710128307342,0.2166296914150888,0.1721431016921997,0.4599482565420869,0.1955897709271081,0.1919098049402237,0.5014772278519354,0.3119656207628162,0.424347884097356,original
0.6585726689525601,0.5400606705005827,0.5069082975387573,0.6357341353992099,0.4836457669734955,0.0580796970090318,0.1761354207992553,0.1773645539855547,0.7318561517219854,0.5434063076972961,0.1183933254607783,0.3376865778418119,0.3333948239423034,original
0.5834555804532818,0.6784928769912585,0.1749947220087051,0.3501383568986149,0.241885632276535,0.2507591391831549,0.1994193345308303,0.4249161457079067,0.169941468345595,0.1361972838640213,0.440528942351531,0.2884284983297013,0.4073961828279985,original
0.4823791603702249,0.5465800712414497,0.2536579072475433,0.424543007319645,0.3067075610160827,0.1993694017513103,0.0781326740980148,0.2153855698502418,0.3400071078420749,0.2375912070274353,0.2642898159316042,0.2185452741759841,0.2644117201109363,original
0.6350536716548886,0.5678539465943944,0.388051688671112,0.6471240808560619,0.4118077158927917,0.0716563548069551,0.2045681476593017,0.224593960533091,0.6022323413001007,0.5130473971366882,0.2127728156409503,0.4724219666256952,0.340200171755997,original
0.4606921301938709,0.5948886200838842,0.1740370988845825,0.2964376584142755,0.2331871688365936,0.2469351155200474,0.1610234379768371,0.3547287000798161,0.2155447539999178,0.1564974635839462,0.3571371323273079,0.1670558824783915,0.3660628203070997,original
0.6652641466322767,0.6494431813894799,0.2700679898262024,0.4816143281483676,0.3611372411251068,0.184506402490659,0.1962953209877014,0.3780132153515925,0.3106610903515285,0.286201000213623,0.3850327853628244,0.3377939838793398,0.4177433221224657,original
0.7842202766708721,0.6425371807316977,0.4858824014663696,0.5005545886081455,0.5255571603775024,0.1029527438852375,0.2706592082977295,0.3860564237657699,0.4112903737558007,0.428655743598938,0.3939186042719338,0.4557738986331002,0.4702813559988298,original
0.5558384310163442,0.5997114782250058,0.2488890886306762,0.4370449817635227,0.2930333614349365,0.2057588674491306,0.0965495333075523,0.2944447530821897,0.2827476778629532,0.2122015953063964,0.3600804458185763,0.2739078523607658,0.318570573817485,original
0.7018309708739884,0.677995452973708,0.280823677778244,0.405870103539388,0.3160557150840759,0.2157803466595271,0.1619442403316497,0.460693637091611,0.1847059012751579,0.1973412781953811,0.5271890550380351,0.3597348194367178,0.4247850736176611,original
0.542962244746001,0.5140705753591459,0.3375506401062011,0.4432784165192833,0.3666280210018158,0.1876014727811275,0.1348936855792999,0.2360244206148912,0.3956187002784332,0.3095276355743408,0.2454636370305171,0.230472908941846,0.3053791027985016,original
0.7221542828899987,0.6999709020032683,0.2617565393447876,0.3584432260161749,0.2784424126148224,0.1978776887501447,0.1702873855829239,0.4795394385196874,0.1587758347550258,0.1675343066453933,0.5143178866560575,0.3893123220724019,0.4824660899938613,original
0.5439279215824772,0.5396941077744832,0.3202707469463348,0.4900300470442194,0.3449047803878784,0.1456476530464421,0.0993405729532241,0.2105670888178396,0.4396785631590871,0.3156225085258484,0.2368094852842933,0.2758419805260931,0.2947204373725491,original
0.5022957830130393,0.6245853688611749,0.1886948198080063,0.3582308929526055,0.2746081054210663,0.2248768684368547,0.2245446294546127,0.3858796844683479,0.3133829647504714,0.219686821103096,0.3611284354717168,0.2333851907376448,0.3876056615002943,original
0.5230249922145211,0.5091046462356388,0.3399805426597595,0.4919646912573577,0.3689844608306885,0.1563629367531836,0.1137114912271499,0.1820656846928513,0.4797994210425413,0.3478572964668274,0.2127099314796963,0.2453837378086183,0.2739437957721776,original
0.7477323081155954,0.7230916442200873,0.2212059497833252,0.3857612526941981,0.3397620320320129,0.2316844292157064,0.2040675282478332,0.5445122386966796,0.1487814223613434,0.189147800207138,0.6207327597213892,0.3602894818731956,0.4986144139221775,original
0.4855929009304459,0.6248409261545953,0.1901576966047287,0.2721407270063515,0.2205395251512527,0.2604485312671045,0.1774459034204483,0.4039305465547543,0.1629821555636978,0.1430104821920395,0.3981568771888111,0.1946035220324531,0.3891401925568172,original
0.7201225194229338,0.7738340015294611,0.2045350074768066,0.2853902604669854,0.2515937983989715,0.2547547589936493,0.2193877249956131,0.6210207349091642,0.0630392791303632,0.1547916233539581,0.6330896169594231,0.3127968742331739,0.5369744145336605,original
0.5423447674223764,0.5867945016545508,0.2556760013103485,0.435954326399029,0.3190437853336334,0.1858649676717994,0.128589242696762,0.2735264967815745,0.3479978514171025,0.2520867884159088,0.3002396866867201,0.2248170148610646,0.3230804816613867,original
0.5922616052173003,0.65875506537949,0.1770968437194824,0.3855947527960001,0.2765656113624573,0.2218671918907159,0.1423911452293396,0.4044593776166226,0.2048052510527895,0.1897918283939361,0.4392912959808748,0.2666601521631352,0.4029438744954096,original
0.5514127752685357,0.5418457031375958,0.329152911901474,0.5573751421678591,0.3744465410709381,0.1248379194818381,0.1796476244926452,0.2128607431387789,0.4833843641820642,0.3984682559967041,0.1773822074454273,0.3617375468310348,0.296771908119069,original
0.5713076127489195,0.5804956913447004,0.1927785128355026,0.4116141817513639,0.3496198952198028,0.2190444945266891,0.1322202533483505,0.3122275694051509,0.3044455442418233,0.2603328227996826,0.4274466935986219,0.2576643744258532,0.350557177452876,original
0.6239210575589089,0.6841464474460326,0.187823086977005,0.3292433083113428,0.2746562957763672,0.2230282005101291,0.2044790089130401,0.4547502530557584,0.1875310511415392,0.1892858296632766,0.4410157566188807,0.2524789071579753,0.4432801974050036,original
0.6393824164377021,0.6670235950127412,0.1896360665559768,0.3745056120810615,0.3038351535797119,0.2415688068204672,0.1888715028762817,0.4510536974203649,0.1727416108588661,0.1698424220085144,0.5062727787712253,0.3081854463708873,0.4316454081009221,original
0.5377925266777166,0.6081513061954267,0.2042347192764282,0.3584317211253643,0.2418765425682068,0.2121949822614844,0.1104197055101394,0.3190104141173461,0.2195570307326749,0.1458838284015655,0.3527950168582155,0.2404528675250945,0.3413527859444609,original
0.5162368676323843,0.6405302278953485,0.1227687075734138,0.4041729509246745,0.2804718613624573,0.2440594510093678,0.2487711459398269,0.4289324881173108,0.2767099773782427,0.2013517469167709,0.4082905043577528,0.2749587291045129,0.4336164527186917,original
0.586975171490902,0.6166395195994765,0.2310115098953247,0.3916411579991684,0.28121417760849,0.1907535041281472,0.138844609260559,0.3580022724439736,0.2361181741979375,0.1977155059576034,0.4096919364715989,0.2863197395259517,0.3908684638788797,original
0.6122251979906284,0.6764016349766513,0.1812590360641479,0.3451940368738305,0.2844331264495849,0.2492171195842797,0.2247950732707977,0.4662327600665939,0.2077720689429748,0.1943358033895492,0.4692320471458098,0.2413696519416548,0.4386627210763099,original
0.6184295132274428,0.5566499080626256,0.4089796841144562,0.6151972114880181,0.4006782174110412,0.0756249802310719,0.1875392347574234,0.2007272620182722,0.5919085625259792,0.4945884346961975,0.1501438134466517,0.4256854837435886,0.3197937737307127,original
0.5601384589941354,0.5429897118895459,0.3629073202610016,0.5156286051402049,0.3612876832485199,0.1466742607334507,0.1506218016147613,0.1932436600640487,0.4556567915245173,0.3351920247077942,0.1903253100476074,0.337765381040894,0.2995749283457399,original
0.5897598763825246,0.5186950260225822,0.3953709304332733,0.5109297012122186,0.4227777421474457,0.1280862275146885,0.1432670205831527,0.2075114323771708,0.5165453491800137,0.3902386426925659,0.2087805082627875,0.2997635494282624,0.3194469287384202,original
0.5865676569221594,0.6728079360929448,0.1250867396593094,0.3385200222727013,0.2642979025840759,0.2470973657948124,0.1577271521091461,0.4636293938865905,0.18410380262677,0.1834119707345962,0.482363790276588,0.22568083644322,0.4403033777050191,original
