Added,N_effort,Generated_Var_1,Generated_Var_6,Generated_Var_7,Generated_Var_9,Effort
0.0041237113402061,0.0073274835589587,0.055972453,0.94688827,0.94765323,0.96482396,0.0060812543502949
0.0124447717231222,0.0100569711846709,0.04862852,0.95849264,0.95102084,0.9682711,0.0083342491848921
0.0863770250368188,0.0698125996079796,0.06763202,0.91867673,0.9519153,0.964212,0.0579367696083818
0.1506627393225331,0.4116030702156112,0.26200977,0.7271205,0.719606,0.74493355,0.4116569586401436
0.0185567010309278,0.2302661708402791,0.21809499,0.7890823,0.78408194,0.7783399,0.2141810455361395
0.0075110456553755,0.0039018849951455,0.04736538,0.963815,0.9482725,0.9680846,0.0028757738945671
0.0039027982326951,0.0321493341149315,0.09743787,0.894682,0.91330785,0.9243075,0.0266695973916547
0.0220913107511045,0.0223488248548242,0.06294073,0.9392576,0.93908197,0.95438766,0.0224383631900941
0.0,0.0202421733316235,0.049243584,0.9544077,0.9541898,0.9693754,0.0167967175880133
0.0114138438880706,0.0586748245983623,0.10101269,0.8901298,0.9099755,0.9195178,0.0486866688647104
0.0011782032400589,0.012786458810383,0.06713229,0.9382338,0.9305309,0.9475256,0.0128768729164377
0.0077319587628865,0.0659290333217314,0.087491736,0.90458685,0.92225343,0.9357319,0.0660145803568157
0.2292341678939617,0.7702833904266427,0.28957486,0.70489264,0.71411395,0.71445453,0.6238597648093197
0.0105301914580265,0.0595724413343347,0.122889824,0.86748326,0.88694954,0.8963918,0.0518371982269113
0.0107511045655375,0.1264906849365256,0.09190466,0.8955497,0.9205258,0.93294454,0.1049749056672894
0.0,0.0109912253384381,0.05386945,0.956979,0.93947524,0.9567932,0.0110818038612301
0.0151693667157584,0.0394401802560955,0.07715686,0.9211927,0.9266948,0.9418979,0.0395281532769168
0.3639911634756995,0.3843814687940794,0.15632086,0.8243738,0.8518469,0.8677067,0.3844378503132212
0.005301914580265,0.0086281118906739,0.06288124,0.94047844,0.93843997,0.9552931,0.0071619591896545
0.0051546391752577,0.0485812159958966,0.07497047,0.91661793,0.9349257,0.94566655,0.0486683518335348
0.0167157584683357,0.1215263148253311,0.15176597,0.84360766,0.85698164,0.861561,0.1008535736527823
0.0650957290132547,0.1056989503379801,0.105011545,0.8804058,0.9075773,0.92091364,0.0877202622998864
0.002061855670103,0.0048544578578101,0.059503302,0.94646776,0.9392895,0.95779604,0.0040297468586291
0.0,0.0145816922823279,0.093891576,0.89690053,0.91686904,0.92909324,0.0120892405758874
0.0220176730486008,0.015369396764916,0.054855373,0.9542062,0.9411318,0.95972145,0.0081327618419606
0.0,0.0081518254593416,0.073887475,0.92728055,0.92864466,0.944827,0.0067589845037916
0.0081737849779086,0.0221656377658502,0.08526077,0.90902686,0.92145497,0.93591154,0.0193061508590687
0.0077319587628865,0.0250050376449467,0.09124243,0.90051115,0.91626114,0.9292835,0.0250943327105542
0.0101620029455081,0.0531608932202458,0.08411456,0.90936863,0.9234774,0.9373213,0.0532476096274315
0.0042709867452135,0.082800564216234,0.101761185,0.8886595,0.9083728,0.9186644,0.0828845660695314
0.000441826215022,0.0656176152704757,0.108745135,0.87927395,0.90179694,0.91350275,0.0544565336850203
0.1187776141384388,0.0459616406235688,0.07780836,0.91521674,0.9351864,0.95152336,0.0460490163754258
0.0,0.0,0.03785918,0.9795875,0.9494125,0.97156996,0.0
0.0,0.009324222828775,0.07850353,0.9202286,0.9252852,0.9410837,0.0077297871560977
0.0189248895434462,0.0194361501401381,0.06414864,0.936707,0.9394158,0.95462507,0.0161189874345166
0.0007363770250368,0.0032973676015314,0.08690337,0.9104174,0.91552734,0.9290306,0.0033886507674836
0.0276877761413843,0.0310135741632929,0.080756016,0.92606306,0.91389877,0.93193567,0.0311023189361468
0.0052282768777614,0.0327904889263404,0.13109736,0.860453,0.8755407,0.8845654,0.0285379345715646
0.0,0.0026928502079173,0.047561042,0.9642551,0.9458156,0.9639315,0.0022346778034216
0.1635493372606774,0.5618348018831633,0.16012649,0.82857186,0.8510784,0.8597382,0.4662783456057442
0.0060382916053019,0.0119437982011027,0.059466403,0.9467465,0.9391638,0.95623696,0.0120342894823606
0.0008100147275405,0.0550660389455751,0.18338239,0.81672084,0.8211998,0.82182544,0.0457009927830897
0.0182621502209131,0.0531608932202458,0.09189637,0.8975617,0.91743684,0.92916125,0.0532476096274315
0.0070692194403534,0.0103317518181318,0.07149569,0.93229187,0.92730474,0.94479316,0.0085723705901747
0.0040500736377025,0.0083350125483155,0.07205271,0.930556,0.9275222,0.9441403,0.00842583434077
0.0347569955817378,0.0902013226107824,0.075616494,0.92824525,0.92326635,0.9370103,0.0902846466644686
0.0262150220913107,0.1118723552364029,0.119677044,0.8698087,0.890942,0.90100247,0.1119536945451881
0.0169366715758468,0.0314532231768305,0.06640402,0.9347232,0.9362691,0.9512168,0.0261017694252115
0.0,0.0063016358607045,0.059947044,0.94951326,0.9342028,0.95354104,0.0052203538850423
0.0005154639175257,0.053399036435912,0.1430149,0.850257,0.86524314,0.8719668,0.0443088984137451
0.0002945508100147,0.0037736540328637,0.07445887,0.92790663,0.9247832,0.9414292,0.0038648935780488
0.0909425625920471,0.0674128487424206,0.13110587,0.8591913,0.86795527,0.8801332,0.0674982598820383
0.0200294550810014,0.053307442891425,0.084417105,0.91247153,0.91831267,0.93161964,0.0533941458768362
0.0117083946980854,0.0439465826448551,0.095174424,0.8956419,0.9116968,0.9235234,0.0440341429461112
0.0136966126656848,0.0553225008701386,0.09877298,0.8898314,0.91085297,0.92313415,0.0459024801260211
0.2896170839469809,0.4831925845866383,0.23396893,0.76694304,0.7771395,0.78722703,0.4832399164743378
0.0003681885125184,0.0268918646613786,0.08387461,0.90747964,0.9256796,0.93841577,0.022310143971865
0.01480117820324,0.0118338859477184,0.06736659,0.9369204,0.9310655,0.9480288,0.0098179287101146
0.0094256259204712,0.1309604499074905,0.16646251,0.8330417,0.8394088,0.84092045,0.0600249111623987
0.0033873343151693,0.0123101723790507,0.060292423,0.94887525,0.9334038,0.9507357,0.0086639557460526
0.0687776141384388,0.0374983971129714,0.11045879,0.8850817,0.88814485,0.9011545,0.0375865479723046
0.0014727540500736,0.0507611423546868,0.12676643,0.8637528,0.8821519,0.89155287,0.0421291717038502
0.0126656848306332,0.0496437011119456,0.07476522,0.91589224,0.9366152,0.94768447,0.0497307396417188
0.0037555228276877,0.0776896444338603,0.0945834,0.905712,0.9034867,0.9198026,0.0644759497380664
0.0,0.0019967392698162,0.068610795,0.93687737,0.9280174,0.94531715,0.0020881415540169
0.0053755522827687,0.0251515873161259,0.11182882,0.87853473,0.896398,0.90678644,0.0252408689599589
0.002061855670103,0.0199307552803678,0.073594205,0.9272542,0.92725194,0.941441,0.0165402791515551
0.0234167893961708,0.0091043983220062,0.10500508,0.8893292,0.89445925,0.90740323,0.0091951496501447
0.0385861561119293,0.0680906409716243,0.118187584,0.87275726,0.882832,0.89452535,0.068175990035535
0.0970544918998527,0.0891937936214255,0.21642111,0.7679667,0.7753916,0.7941362,0.0892772099498113
0.0079528718703976,0.0333766876110571,0.104430564,0.885336,0.9015718,0.9133589,0.0334652159577975
0.0143593519882179,0.0602868709813332,0.108555175,0.88042563,0.89771795,0.90985703,0.0524599772868813
0.0231958762886597,0.0191430507977797,0.17398879,0.809122,0.82554585,0.84286416,0.0192328827343664
0.0072164948453608,0.0521167268130942,0.14520021,0.84755486,0.8614047,0.8688698,0.043246510605561
0.0234167893961708,0.0344391727271061,0.07669523,0.9205602,0.9278866,0.9419007,0.0285745686339158
0.001840942562592,0.0214328894099543,0.107807666,0.8799315,0.9015189,0.9138093,0.017785837271495
0.0008836524300441,0.0033156863104288,0.05961163,0.9500307,0.9335216,0.9512596,0.0034069677986591
0.009720176730486,0.0228434299950539,0.07650961,0.92665184,0.9204224,0.9351839,0.022932923031835
0.1203240058910162,0.1287622048398028,0.11924038,0.8658054,0.8906716,0.9043828,0.1288419972890793
0.0005154639175257,0.0122918536701533,0.059625857,0.94751143,0.936131,0.9519941,0.0123823130746968
0.0337260677466863,0.0159739141585301,0.055859633,0.95140326,0.94063234,0.9560726,0.0160640363409898
0.006701030927835,0.1487479162468629,0.1896304,0.8090555,0.8138713,0.8155898,0.1234384730922812
0.0327687776141384,0.1501401381230651,0.17379586,0.8110767,0.8240624,0.83862245,0.1502179726709895
0.0008100147275405,0.0067962410009342,0.06774316,0.9391551,0.9270303,0.94438595,0.0056416456020808
0.0458026509572901,0.0757112238729414,0.077706724,0.91334456,0.93239003,0.9433852,0.0757958750045792
0.0197349042709867,0.1248053637179651,0.15682743,0.83884513,0.8452213,0.8511413,0.1248855185551525
0.0179675994108983,0.0298594955027569,0.083459474,0.9130777,0.9192226,0.9316186,0.0299483459720848
0.1443298969072164,0.1105900456135851,0.12520653,0.8611627,0.88394535,0.8999847,0.110671502362897
0.0237849779086892,0.1188517833263111,0.13949826,0.8506185,0.86319613,0.87399775,0.110579917207019
0.0237113402061855,0.0116140614409496,0.05922129,0.94673365,0.93761986,0.9529368,0.0117045829212001
0.019661266568483,0.0093974976643646,0.06727211,0.9366584,0.9306184,0.9463218,0.009488222148954
0.0198821796759941,0.0157907270695561,0.071401894,0.9277727,0.9310753,0.944897,0.0158808660292339
0.0021354933726067,0.0058803055560644,0.09525636,0.8961284,0.91171837,0.9247084,0.0059713521632413
0.1059646539027982,0.0606898825770759,0.23377927,0.744042,0.7632669,0.78431106,0.0607759094405978
0.006921944035346,0.0083533312572129,0.074836425,0.9266096,0.92466706,0.940197,0.0069238377843719
0.0231222385861561,0.1044349594240598,0.14294155,0.8447806,0.86021334,0.87257165,0.1045169798878997
0.0702503681885125,0.4820385059261023,0.23563503,0.7614364,0.7648429,0.7665122,0.4193501117338902
0.0390279823269514,0.207093004085072,0.13045354,0.8570684,0.87756103,0.8893365,0.1718687035205334
0.0036082474226804,0.0046529520599388,0.1814714,0.80093014,0.81778127,0.8361886,0.004744111074477
0.0002945508100147,0.027972668486325,0.09702098,0.89226604,0.9114052,0.9232818,0.0232076784994688
0.0806332842415316,0.2772353404532048,0.27293172,0.7060767,0.71404105,0.73510927,0.2773015349672125
0.0287923416789396,0.0719742072578724,0.08335061,0.9087691,0.9238126,0.9344979,0.0597318386635894
0.0013991163475699,0.0162853322097858,0.09886571,0.89081377,0.9090449,0.9214942,0.0135179690075832
0.0023564064801178,0.0478484676400007,0.1133411,0.87376225,0.8951333,0.9078881,0.0397113235886727
0.032621502209131,0.043891626518163,0.101224326,0.88953364,0.90548986,0.9190041,0.036414257977067
0.0045655375552282,0.017677554085988,0.105179675,0.8832839,0.9026621,0.91493446,0.0146719419716452
0.0067746686303387,0.0453754419388521,0.09778409,0.8923513,0.909157,0.9207448,0.045462871377807
0.0007363770250368,0.0031141805125574,0.06359885,0.9438197,0.93060446,0.9470948,0.0032054804557277
0.0,0.0097455531334151,0.06959017,0.93819755,0.92239213,0.9383656,0.0098362457412902
0.0042709867452135,0.0112110498452069,0.08166975,0.9175764,0.9185006,0.93226004,0.0093050518371982
0.0008836524300441,0.0223671435637216,0.10694209,0.8813521,0.9007593,0.9131199,0.0185551525808696
0.132621502209131,0.9551558006191724,0.41305456,0.5908145,0.58564097,0.58081895,0.7927061581858812
0.0316642120765832,0.0568246349997252,0.106558524,0.8831295,0.8990659,0.9109769,0.056911015862549
0.0027982326951399,0.0373518474417923,0.12953456,0.8573406,0.8760315,0.8890037,0.032512730336667
0.011561119293078,0.0576856143179028,0.10611995,0.8826736,0.90099305,0.91318434,0.0478624024618089
0.0251840942562592,0.0426642730220374,0.1049955,0.88525206,0.900177,0.91196555,0.0427519507638202
0.0177466863033873,0.0525014196999395,0.11352916,0.8767562,0.88957995,0.9013985,0.0456826757519141
0.0124447717231222,0.0321859715327263,0.21991704,0.75876546,0.7756722,0.7931183,0.0322746089313844
0.0237849779086892,0.022110681639158,0.06858576,0.93317044,0.93078977,0.9439504,0.0222002417848115
0.0017673048600883,0.0075289893568301,0.08362631,0.91505706,0.9156178,0.92876536,0.0076198849690442
0.0609720176730486,0.0679807287182399,0.09440592,0.89348346,0.916774,0.92911196,0.0612155181888119
0.0164948453608247,0.0045796772243492,0.11124639,0.8794514,0.890122,0.9014134,0.0046708429497747
0.000441826215022,0.0146000109912253,0.081751,0.91782665,0.91780126,0.9321146,0.012107557607063
0.0124447717231222,0.003462235981608,0.06867591,0.93678164,0.9265637,0.9424763,0.0035535040480638
0.0704712812960235,0.2507648060964663,0.17904797,0.810299,0.8248431,0.83410734,0.2081181082170201
0.018041237113402,0.2040887358258989,0.22167917,0.7777052,0.7753972,0.7768436,0.1775653002161409
0.0023564064801178,0.0020883328143032,0.08596568,0.9146953,0.91044635,0.92493117,0.0021797267098948
0.0047864506627393,0.0019967392698162,0.08031433,0.922327,0.9147716,0.92971003,0.0020881415540169
0.0061855670103092,0.0226052867793877,0.06860912,0.9344897,0.92900294,0.9423146,0.0226948016265523
0.013181148748159,0.1151330854201395,0.12656787,0.8629456,0.8786254,0.88980854,0.0955416346118621
0.008100147275405,0.0505596365568154,0.122697204,0.8663881,0.8801873,0.8925141,0.0506465912004982
0.0106038291605301,0.0158090457784535,0.07724525,0.9174084,0.9283583,0.9398659,0.0131149943217203
0.0,0.0123284910879481,0.08970094,0.90540475,0.913241,0.92602485,0.0102209033959775
0.0222385861561119,0.0157907270695561,0.08648496,0.9109865,0.91373557,0.9268008,0.0158808660292339
0.0075110456553755,0.1238894282730953,0.11882577,0.8688662,0.8870963,0.89984655,0.1028134959885701
0.002061855670103,0.1215446335342285,0.27588385,0.7315895,0.7180679,0.71043164,0.1008718906839579
0.0011045655375552,0.0084815622194947,0.08566214,0.9136827,0.91302776,0.9274591,0.0070337399714254
0.0,0.0215244829544413,0.08414917,0.9104519,0.92030615,0.9321724,0.0178591053961973
0.050441826215022,0.0461814651303376,0.19336528,0.7934729,0.7985789,0.81487525,0.0462688207495329
0.0058173784977908,0.1595376357874297,0.12648557,0.8619614,0.8788077,0.89078623,0.1596146096640656
0.0015463917525773,0.0030592243858652,0.07124328,0.937542,0.9186301,0.9351617,0.0031505293622009
0.0006627393225331,0.0512374287860191,0.23159806,0.76921254,0.76690614,0.7664211,0.0425138293585375
0.005081001472754,0.0174577295792192,0.10133388,0.89001006,0.90309995,0.914566,0.0144887716598893
0.0,0.0049277326933997,0.07602639,0.9282248,0.9187095,0.9343177,0.0040846979521559
0.0321060382916053,0.1416219384857755,0.1487751,0.8411935,0.8530968,0.8638095,0.1417005531743415
0.0138438880706921,0.0165601128432468,0.08798766,0.909357,0.91235656,0.9256509,0.0137377733816902
0.1399116347569955,0.2399567678470021,0.15094618,0.83365995,0.85379994,0.867756,0.2400263765248928
0.0088365243004418,0.0340544798402608,0.12352459,0.86454535,0.8807365,0.89345014,0.0296369564420998
0.0103092783505154,0.2472476139881661,0.55913544,0.47414914,0.43199763,0.4315958,0.2473165549327765
0.0028718703976435,0.0130429207349466,0.09494917,0.8978872,0.90925854,0.9210862,0.0108253654247719
0.0279086892488954,0.0432321529978567,0.09503194,0.89650136,0.9103647,0.9214735,0.0433197787302634
0.0019145802650957,0.0105149389071058,0.046883825,0.95156896,0.95844454,0.9664733,0.0106055610506649
0.0089101620029455,0.0428840975288061,0.13080348,0.8569311,0.87231845,0.88524973,0.0373301095358464
0.0630338733431516,0.0461631464214402,0.09722311,0.8960439,0.9049821,0.9155716,0.0462505037183573
0.001840942562592,0.0362527249079484,0.11450755,0.8748178,0.88987076,0.90200204,0.0300765651903139
0.0100883652430044,0.0327172140907508,0.08392444,0.9155624,0.91495776,0.92778355,0.0328058028354764
0.0170103092783505,0.0929124915275971,0.13595152,0.8540229,0.8672165,0.8781621,0.0929955672784555
0.0060382916053019,0.0620271483265859,0.11321649,0.8762219,0.8912817,0.9033526,0.0514708576033996
0.0976435935198821,0.2686805033981205,0.28153628,0.69399464,0.70604587,0.7256709,0.2731435688903542
0.001620029455081,0.01864844565755,0.09624213,0.8984098,0.90537375,0.91716385,0.0187383228926255
0.0052282768777614,0.0228434299950539,0.11140462,0.87926626,0.8916035,0.9032067,0.0189581272667326
0.0248895434462444,0.3066368682335269,0.25845724,0.74337214,0.7374604,0.735662,0.254478514122431
0.0,0.0805473630218542,0.2759718,0.72990704,0.71808934,0.7128826,0.0668388467597171
0.0448453608247422,0.0459982780413636,0.100781724,0.8897237,0.90489024,0.9164562,0.046085650437777
0.0074374079528718,0.0405393027899393,0.10704243,0.88245887,0.89876086,0.9107412,0.0406271751474521
0.024300441826215,0.1770136840755463,0.16184798,0.8238563,0.8423336,0.85510087,0.1469025900282082
0.0008100147275405,0.1085749876348715,0.44094548,0.6396011,0.57486355,0.5588559,0.0901014763527127
0.0033136966126656,0.0284123174998626,0.10809911,0.88291776,0.89512485,0.9065727,0.0235740191229805
0.0222385861561119,0.0583084504204143,0.08967104,0.9031295,0.9149837,0.9255926,0.0583946953877715
0.003460972017673,0.0100936086024656,0.082981504,0.9204261,0.9106458,0.9256339,0.0083708832472432
0.0078792341678939,0.0503214933411493,0.090758756,0.9015879,0.91435003,0.9251326,0.0417628310803385
0.0013254786450662,0.0293648903625272,0.089672714,0.9053692,0.9123096,0.92376316,0.0294537861303439
0.006921944035346,0.0126215904303064,0.09111668,0.9038268,0.9107336,0.9221145,0.0127120196358574
0.0087628865979381,0.0190880946710875,0.21640019,0.76435417,0.77821904,0.79496235,0.0191779316408396
0.0081737849779086,0.064756635952298,0.11291402,0.8777767,0.88971776,0.901343,0.0648422903615782
0.0572901325478645,0.0137207129641502,0.06716378,0.9261495,0.94124407,0.9507794,0.0138110415063926
0.0054491899852724,0.0726153620692813,0.23581602,0.767635,0.7565025,0.7546609,0.072700296735905
0.2151693667157584,0.8976716920991409,0.4128197,0.5687195,0.56314975,0.57523566,0.8976810638531707
0.0008836524300441,0.008078550623752,0.09178249,0.9042619,0.9082343,0.9204172,0.0067040334102648
0.1053755522827687,0.3148619685284581,0.1689309,0.823236,0.834935,0.84250396,0.3220317250979961
0.0248159057437407,0.0114675117697704,0.074626155,0.9237698,0.9258556,0.9370166,0.0103491226142066
0.0028718703976435,0.0173478173258348,0.09494224,0.89768475,0.90878665,0.919501,0.0143971865040114
0.003460972017673,0.0118888420744105,0.09051775,0.9049618,0.9107881,0.9224149,0.0098545627724658
0.1090574374079528,0.1560387623880268,0.21544622,0.7664866,0.7773132,0.79368764,0.1561160567095285
0.0111192930780559,0.0073824396856509,0.08350999,0.9158444,0.9142731,0.9270755,0.0066857163790892
0.0030927835051546,0.0395317738005825,0.17602645,0.8158541,0.82447714,0.8328458,0.0328058028354764
0.0054491899852724,0.0115041491875652,0.107122004,0.88458157,0.8947812,0.9058976,0.0094149540242517
