ID,AFP,Input,Output,Enquiry,File,Interface,Added,Changed,Deleted,PDR_AFP,PDR_UFP,NPDR_AFP,NPDU_UFP,Resource,Dev.Type,Duration,N_effort,MI_N_effort_AFP,MI_N_effort_PDR_AFP,MI_N_effort_Added,MI_N_effort_NPDU_UFP,MI_N_effort_PDR_UFP,MI_N_effort_Input,MI_N_effort_NPDR_AFP,MI_N_effort_Enquiry,MI_N_effort_Duration,MI_N_effort_File,MI_N_effort_Changed,MI_N_effort_Output,MI_AFP_PDR_AFP,Effort
0.16541779,0.15409583,0.22166789,0.59226954,0.3294855,0.26838645,0.04873111,0.29182944,0.3262595,0.28146842,0.07713762,0.076930374,0.06429757,0.07181392,0.23573786,0.6708419,0.37230587,0.11275855,0.23806776,0.073427215,0.401786,0.057538263,0.021338118,0.080735296,0.10204319,0.080740094,0.10513328,0.21975142,0.21542296,0.36253557,0.11962609,0.1180238
0.43806216,0.16428524,0.32431096,0.31417507,0.49562025,0.22091523,0.029863525,0.22899601,0.33863923,0.25372732,0.38554737,0.39770836,0.3639779,0.38209516,0.20120719,0.6557241,0.31812835,0.11145468,0.39507884,0.09822352,0.1988511,0.08572033,0.09239365,0.28974104,0.095695876,0.16905512,0.099462196,0.21952437,0.24336348,0.20520817,0.13107567,0.123768725
0.2268399,0.16468918,0.273397,0.5337712,0.36065596,0.2542837,0.0351171,0.26711336,0.34966552,0.2643579,0.15942428,0.17739071,0.14414287,0.15948758,0.26551145,0.69461364,0.3418203,0.12295991,0.27339137,0.081936486,0.34350386,0.067512095,0.038795725,0.12003404,0.09427998,0.07310765,0.092562936,0.18277472,0.21193618,0.29201669,0.13785368,0.12997037
0.28973666,0.21418145,0.34540647,0.47509035,0.42323297,0.25414073,0.016471904,0.27456838,0.3611543,0.22443414,0.26518005,0.2939816,0.24577501,0.271618,0.3229367,0.7500177,0.3137252,0.15386319,0.30903122,0.11192085,0.29556513,0.0906416,0.0778228,0.20689817,0.10479838,0.10607106,0.08960542,0.19499364,0.25855377,0.30793402,0.17463782,0.15952767
0.2581935,0.12439265,0.2453003,0.4958305,0.36370632,0.24278641,0.029763984,0.24482292,0.32911533,0.24142958,0.1475515,0.16775577,0.13883503,0.15492174,0.24196956,0.6646536,0.2713679,0.10477455,0.29117173,0.07290214,0.33876425,0.062022116,0.032426108,0.11697225,0.08407187,0.06556342,0.0740346,0.13797659,0.20062429,0.24272394,0.119763225,0.112289
0.212343,0.10622765,0.18367027,0.5517509,0.3321351,0.26665568,0.049906746,0.23598786,0.35546392,0.25165194,0.09027088,0.09538928,0.0775065,0.08505749,0.20785993,0.6550253,0.36471623,0.09587388,0.24207984,0.066520676,0.3545609,0.05327475,0.015261309,0.064046934,0.089761645,0.06869793,0.084052265,0.18648674,0.22026618,0.28709745,0.10520835,0.104939654
0.20308462,0.15006512,0.24912621,0.52383125,0.3960262,0.22057559,0.025669679,0.32101452,0.2327842,0.22688538,0.13077375,0.13956165,0.13111295,0.14470628,0.26204813,0.65274864,0.18795726,0.104399264,0.3224126,0.06930673,0.37226266,0.062171467,0.038240902,0.14709838,0.09003407,0.082830526,0.077713445,0.15901127,0.1962692,0.36393785,0.118529156,0.107884124
0.26177478,0.41091704,0.50459576,0.56500244,0.5117928,0.42402935,0.025389127,0.5724116,0.18364973,0.18163608,0.16089725,0.17473297,0.1492976,0.15822974,0.25318903,0.80273074,0.4691084,0.2009602,0.4015388,0.11854103,0.44046652,0.09524367,0.08035739,0.2028955,0.11290634,0.20432547,0.19450183,0.24103573,0.108835265,0.32603982,0.21470238,0.19821936
0.20287833,0.10579749,0.17949596,0.56017435,0.32586008,0.26963797,0.05269098,0.23851569,0.3539787,0.25534385,0.08726974,0.09052351,0.07264964,0.07918871,0.20986664,0.6572386,0.38564813,0.096685216,0.23332019,0.06713098,0.35761803,0.052609205,0.014668016,0.058184445,0.09126363,0.06827308,0.08783751,0.19746648,0.21955341,0.29515326,0.10562221,0.106114775
0.22602233,0.2421683,0.37882736,0.51962477,0.4057491,0.25311264,0.017695336,0.30070576,0.35710472,0.2718294,0.27120388,0.30102956,0.25383955,0.276373,0.36439747,0.7537452,0.33162016,0.16890271,0.30626476,0.11540489,0.3117337,0.09761047,0.08088949,0.21157698,0.1144165,0.08568906,0.11191422,0.19978592,0.2345205,0.33283076,0.1888669,0.1709196
0.34206858,0.2234442,0.38939214,0.46412513,0.21973078,0.34630352,0.04388781,0.2551478,0.4430295,0.43511653,0.067537844,0.095758915,0.06460403,0.08855928,0.10379229,0.6218433,0.23682335,0.06460475,0.39793575,0.014878257,0.33389613,0.029367715,0.0031558638,0.20205732,0.038353406,0.02768309,0.06192919,0.33392832,0.25602722,0.16583347,0.08491173,0.07148191
0.23956683,0.22984284,0.36650652,0.5107474,0.41689134,0.23030935,0.018194508,0.31057778,0.32472974,0.25567102,0.25307268,0.2839579,0.23691782,0.26009652,0.33448842,0.73754156,0.29241002,0.15018433,0.32576537,0.097119495,0.30812216,0.084253676,0.06897339,0.19368733,0.097407475,0.082056664,0.095183924,0.18287101,0.21053162,0.32652777,0.1736429,0.15543953
0.22149715,0.22145712,0.33570156,0.51602644,0.45148256,0.2157416,0.022733485,0.33180207,0.2744199,0.21218903,0.28808433,0.31294185,0.2732037,0.2927444,0.34414813,0.7271284,0.26856053,0.14273584,0.3446811,0.09477559,0.26956326,0.086930275,0.07724744,0.20476039,0.097927414,0.08691389,0.084090665,0.20523734,0.21648042,0.38771966,0.16946037,0.1498763
0.25596908,0.37922227,0.3722396,0.6555587,0.49938074,0.3044,0.03299708,0.25061536,0.7046542,0.289688,0.10573833,0.1265392,0.118319854,0.13677096,0.15610382,0.74436706,0.24434493,0.16482633,0.3459676,0.082190536,0.30102533,0.09589254,0.026944011,0.17240737,0.118583485,0.1640633,0.080984466,0.1847635,0.42808622,0.4541743,0.17063914,0.15756498
0.21194676,0.13229379,0.22044703,0.5503036,0.34055212,0.26351887,0.04540738,0.25147986,0.3528809,0.26000044,0.11838853,0.12782052,0.103251696,0.113509916,0.23438099,0.6742115,0.3695311,0.10851404,0.24972802,0.0737529,0.3517841,0.05914545,0.025159849,0.08460376,0.092912786,0.07060014,0.09051202,0.19282337,0.21671884,0.29558665,0.11998151,0.116896495
0.26215518,0.07743168,0.18789992,0.490164,0.34871417,0.2442614,0.035534702,0.22094016,0.321061,0.22615519,0.10815647,0.12248805,0.10291959,0.115184136,0.20512334,0.63271195,0.2582851,0.08391205,0.2804886,0.061802078,0.34324303,0.05253992,0.018087288,0.086424455,0.077954486,0.05944763,0.06296475,0.12344289,0.1987658,0.22090223,0.09608642,0.092746854
0.22925588,0.16221805,0.29699776,0.4939764,0.35461468,0.3066978,0.018866822,0.21231571,0.41406345,0.27026916,0.24798661,0.2688166,0.23957157,0.25560775,0.3648066,0.7181158,0.34399515,0.16947465,0.25560778,0.13926905,0.32464832,0.1140714,0.0850465,0.211468,0.14087208,0.07845508,0.12161712,0.17493926,0.28517175,0.2608018,0.17562091,0.16509563
0.25887722,0.13926218,0.24964932,0.49028373,0.3857996,0.24094331,0.019842569,0.28526965,0.27482828,0.22714525,0.11859034,0.13307844,0.11919612,0.13718352,0.24212733,0.6474727,0.17096515,0.1052373,0.3151061,0.07445471,0.38506144,0.06316583,0.03664718,0.143669,0.08881715,0.089269556,0.070785895,0.13110547,0.20590818,0.2903909,0.11670683,0.108594805
0.20003942,0.19327101,0.24471478,0.60143644,0.3629391,0.3062086,0.048643257,0.25495267,0.45683953,0.2689612,0.08724722,0.09256309,0.077791825,0.087116085,0.20910993,0.64418375,0.374723,0.12892528,0.23026459,0.08014377,0.3741222,0.0680583,0.014929884,0.08893563,0.107980594,0.09490613,0.090409,0.21181968,0.27944604,0.3255335,0.13159488,0.13279183
0.3751159,0.26058495,0.43221387,0.43256804,0.23301321,0.4054981,0.04090505,0.27644905,0.4632929,0.41197,0.0740293,0.0983703,0.07205857,0.09596854,0.11054038,0.6741668,0.270957,0.07760132,0.41015407,0.030221231,0.30236712,0.03898516,0.017808698,0.23501436,0.04856996,0.05082642,0.06704536,0.40281385,0.31773472,0.1936071,0.09807059,0.07972677
0.29478502,0.39999235,0.5798665,0.54326826,0.5132189,0.21392435,0.014923769,0.40447524,0.39872977,0.42570361,0.37288398,0.4278692,0.3529437,0.39196444,0.4696878,0.71661973,0.45535153,0.30728984,0.35116798,0.24623819,0.43758377,0.24425012,0.232492,0.36504096,0.25061765,0.22178492,0.25832132,0.22985767,0.25427285,0.34661648,0.3271503,0.30638045
0.23445034,0.15443617,0.26525205,0.5034863,0.4150294,0.22337538,0.028620413,0.28476384,0.2877424,0.20906015,0.2081312,0.22698085,0.19789767,0.21347481,0.28391418,0.6876844,0.26153082,0.11431624,0.32207662,0.07777135,0.29191834,0.06948294,0.050628502,0.15390223,0.08634141,0.076238886,0.07314636,0.17289113,0.21394041,0.32869595,0.13591069,0.12270645
0.24375084,0.086220026,0.18525963,0.5116675,0.3417647,0.25223708,0.040758807,0.22622429,0.33137512,0.23520464,0.101637185,0.112585574,0.09348875,0.10402211,0.20623288,0.6403277,0.297486,0.08773899,0.2662289,0.06333046,0.34758455,0.052469645,0.017018143,0.077777594,0.081931,0.06233313,0.07062288,0.14624876,0.20518485,0.24358405,0.09896171,0.09679522
0.2282817,0.71552974,0.9189222,0.29814038,0.9288765,0.57222927,0.019264322,0.46948448,0.8115591,0.7183329,0.39603856,0.44831306,0.39084858,0.43630606,0.54143226,0.80903774,0.35383552,0.59067345,0.88281035,0.4970506,0.32591358,0.4934829,0.561061,0.7594775,0.45430377,0.7250887,0.45804536,0.5782565,0.8467723,0.50247574,0.63428414,0.5779417
0.2739184,0.19911438,0.31968576,0.47551793,0.43191904,0.24185607,0.022435991,0.29062182,0.30847967,0.21832034,0.26061222,0.28359354,0.24340844,0.2637118,0.28864887,0.7309125,0.28147262,0.13002369,0.35044855,0.088545874,0.2677037,0.072630554,0.06606427,0.19797902,0.08374744,0.09843995,0.08178117,0.20121524,0.22654788,0.32354414,0.15476325,0.13883346
0.27846152,0.13700382,0.25435618,0.48471698,0.38302606,0.25021154,0.02659662,0.24673055,0.33511096,0.21421343,0.17101207,0.19054215,0.15991718,0.17784834,0.2546344,0.6850825,0.27654693,0.11395328,0.29115582,0.08369525,0.32381895,0.06834469,0.04342723,0.1367726,0.08911489,0.08199199,0.07187404,0.15430573,0.22666201,0.26000023,0.12952158,0.1211973
0.18700469,0.24119061,0.22878882,0.59738314,0.36840853,0.36514103,0.22676858,0.3551583,0.3442003,0.24655752,0.09369223,0.08596258,0.081408754,0.07901969,0.25161672,0.6559755,0.42555508,0.1499955,0.22394036,0.09510793,0.38690254,0.07215271,0.02870002,0.07382509,0.12132016,0.10742832,0.11039165,0.22794133,0.24556746,0.37114757,0.14706665,0.14776517
0.3083567,0.095355086,0.2004504,0.45803708,0.37362796,0.26622126,0.033560943,0.22492972,0.3142265,0.19323966,0.14750737,0.15967931,0.13705358,0.15090421,0.1852051,0.6626584,0.2672721,0.0866181,0.3132881,0.06699255,0.30832255,0.050529376,0.02980522,0.12291695,0.069950454,0.08622766,0.06073013,0.15849087,0.21951337,0.22866903,0.102484226,0.09772874
0.4432536,0.12988082,0.27131695,0.3519727,0.46557668,0.26376522,0.044247583,0.2396835,0.31385934,0.23047152,0.26514187,0.2757253,0.25005338,0.26427662,0.11570864,0.59994566,0.34177527,0.09888628,0.39039287,0.0812075,0.28314674,0.07374658,0.06753802,0.23995136,0.08197838,0.16096088,0.10371349,0.2099472,0.22447684,0.17429209,0.11979415,0.11597201
0.26198718,0.07748503,0.18783124,0.49002483,0.34886092,0.24447319,0.03543496,0.22074017,0.32128996,0.226219,0.10804759,0.12242912,0.102786675,0.115102164,0.2046116,0.63278246,0.25815016,0.0837474,0.28091198,0.061634757,0.34310782,0.052407376,0.018066712,0.086519584,0.07776701,0.059682865,0.062942125,0.12339664,0.19877395,0.22057511,0.09598995,0.09263706
0.20104425,0.19441888,0.30395934,0.56026125,0.34309322,0.3638727,0.029314673,0.2978725,0.39143443,0.2512591,0.098355636,0.10717194,0.09102881,0.106336944,0.27174383,0.47838995,0.30891526,0.16119216,0.16652095,0.10661435,0.48893416,0.079313606,0.011691935,0.12689586,0.12412533,0.079702444,0.08002692,0.1838713,0.23795594,0.18479902,0.14908645,0.16083837
0.2426984,0.124334276,0.24390747,0.4975993,0.36390793,0.23137444,0.022609882,0.27863893,0.2719449,0.24522203,0.10502881,0.1202286,0.10626832,0.12244543,0.2342546,0.638414,0.1831103,0.09772517,0.30863416,0.0669136,0.39117336,0.058421884,0.027890656,0.12746316,0.08492933,0.07118749,0.072947174,0.11701714,0.18412064,0.26983815,0.108920574,0.10120748
0.24314046,0.10947361,0.22106901,0.5030407,0.35529575,0.23948663,0.029669406,0.25821406,0.29507488,0.24130449,0.103719085,0.117269024,0.10130714,0.11528916,0.22333744,0.6391461,0.22758967,0.09382858,0.2921434,0.065515,0.3741879,0.05610341,0.023657722,0.10812631,0.08375417,0.0677341,0.07202835,0.12836243,0.19231373,0.2595718,0.105036415,0.0994816
0.21632849,0.54661983,0.5257334,0.77078736,0.5079404,0.3316582,0.03467632,0.6229997,0.3062312,0.23539245,0.24842733,0.28154474,0.20626754,0.24131808,0.34614676,0.7392849,0.50099444,0.36398143,0.40282115,0.30506846,0.518764,0.30517262,0.29480726,0.3528704,0.30286175,0.3518265,0.31154084,0.38570702,0.3103513,0.64544976,0.3900807,0.37919915
0.6833206,0.1914629,0.38171145,0.2550959,0.5525961,0.24732256,0.07958242,0.32631704,0.24083047,0.20696478,0.4556068,0.4490198,0.43484038,0.4378271,0.15534723,0.56575966,0.44590342,0.16026193,0.40954167,0.1426347,0.24657884,0.12370413,0.12230748,0.36958712,0.12590751,0.20758998,0.1454891,0.32859898,0.24818915,0.22869067,0.17398144,0.17230475
0.24325693,0.3440693,0.45999748,0.59378153,0.41469538,0.2666113,0.014397046,0.33762962,0.40504044,0.37722325,0.30953053,0.35840786,0.28737584,0.32338005,0.4416611,0.7918362,0.3848911,0.2798683,0.35400888,0.23367092,0.3883137,0.21207878,0.2118254,0.2907611,0.21891707,0.18194014,0.2141009,0.24680132,0.28000584,0.38577414,0.29975155,0.28049043
0.14923266,0.3849519,0.2623229,0.65778154,0.40309864,0.4727246,0.4216574,0.4738621,0.35334194,0.2501045,0.09606005,0.0732532,0.08181982,0.069288544,0.30122903,0.6460782,0.50141895,0.208306,0.18798916,0.12641722,0.42191276,0.09419727,0.04203045,0.079852104,0.15923166,0.1482138,0.13603094,0.28379545,0.28706676,0.4701288,0.19157748,0.1951367
0.25102416,0.20749503,0.3496426,0.49858645,0.3956457,0.24330355,0.019819073,0.286179,0.34636265,0.2715667,0.21772203,0.24801446,0.20320585,0.22591984,0.30730215,0.72228146,0.29304275,0.14301915,0.31450856,0.09388474,0.32823658,0.080207646,0.059904177,0.17416058,0.09607956,0.080297746,0.0941148,0.16567788,0.20898312,0.278403,0.16319278,0.14790109
0.40069842,0.60124713,0.68386376,0.447617,0.62980354,0.8733134,0.03215584,0.79008317,0.20252916,0.43646786,0.16721329,0.16072144,0.16850176,0.15216157,0.44211167,0.4800459,0.62173545,0.34664106,0.6349896,0.22649533,0.5223283,0.17738599,0.17850083,0.3684224,0.19428536,0.37501413,0.41114002,0.5414616,0.19320291,0.21594056,0.3496108,0.33938262
0.27067196,0.11965883,0.25205803,0.49659237,0.36333644,0.25448337,0.03211307,0.27000457,0.28447703,0.20833391,0.10116659,0.11424576,0.10151504,0.10921963,0.19806004,0.6896252,0.28169325,0.09692286,0.31593594,0.06521317,0.35048056,0.050555736,0.021443656,0.095707744,0.07499116,0.07422507,0.085651204,0.122110106,0.1738322,0.24288017,0.10856488,0.09997727
0.11811923,0.17393255,0.21059147,0.6495508,0.30939013,0.2901203,0.0639225,0.30214873,0.35691455,0.30406207,0.06022939,0.05078429,0.03918408,0.0416475,0.23784977,0.6905876,0.48307124,0.12238014,0.19674343,0.077564046,0.41014948,0.057253934,0.01779911,0.054300115,0.1126364,0.0869618,0.12491345,0.28131133,0.23365699,0.42034444,0.12660024,0.1284959
0.22170892,0.34350118,0.27014992,0.57395643,0.4299721,0.43594277,0.3850164,0.44509423,0.31728524,0.21684952,0.119117334,0.11055288,0.11579163,0.110922985,0.291561,0.6164582,0.34591144,0.1895716,0.24609978,0.11758904,0.40346032,0.09258352,0.045143023,0.111287236,0.14092146,0.1368818,0.10514124,0.19523193,0.26058125,0.3773117,0.17786855,0.1768972
0.24790955,0.10210889,0.20963624,0.50600696,0.35053203,0.2477524,0.03588754,0.2365667,0.32644176,0.23832273,0.11699945,0.13124707,0.10928096,0.12203672,0.22032046,0.6485321,0.28136396,0.09430109,0.27729076,0.06684666,0.34808517,0.056107108,0.022945223,0.09433024,0.08300351,0.06416429,0.07217934,0.14200082,0.20227253,0.24601273,0.10674509,0.10242659
0.4791517,0.33917788,0.42871127,0.31077784,0.5101443,0.6205666,0.05849982,0.53264266,0.16701292,0.32807124,0.25002083,0.23861234,0.22125018,0.21555096,0.16721609,0.6114561,0.43208578,0.1599191,0.5402426,0.10436995,0.2558406,0.07330859,0.08680628,0.2547295,0.07564401,0.18396407,0.18070045,0.47832674,0.14614832,0.15437979,0.19273898,0.17520893
0.23370063,0.23745689,0.40235543,0.43169066,0.48022538,0.26690805,0.018413939,0.30111358,0.36094514,0.2911178,0.2622462,0.29154164,0.24897331,0.27212536,0.3319033,0.7551586,0.2756135,0.1640662,0.38287058,0.109756246,0.2762938,0.09809587,0.09319247,0.23346348,0.107303195,0.1290774,0.10136263,0.20571814,0.26514766,0.29387522,0.19148204,0.16705102
0.41830003,0.45068333,0.5378188,0.49049258,0.55278593,0.63445544,0.04254571,0.61010915,0.23345138,0.40355903,0.19890046,0.2059146,0.19825089,0.19595176,0.4467908,0.5314367,0.5079434,0.301286,0.46251708,0.21241398,0.4813183,0.16902284,0.15562381,0.2835642,0.19128802,0.2596116,0.29514977,0.39707315,0.19016421,0.23975652,0.30003256,0.2921891
0.26820257,0.13361514,0.27770147,0.5068385,0.36661103,0.21240737,0.019533046,0.3000005,0.25780255,0.19552195,0.09847784,0.11065601,0.0992496,0.1132591,0.24881598,0.6511252,0.2068513,0.10737407,0.27507293,0.07583052,0.40457404,0.06542452,0.030166052,0.1267801,0.0933362,0.07053191,0.07333752,0.1040975,0.1754393,0.25120562,0.116425045,0.1075785
0.15860216,0.15940307,0.22405535,0.5879943,0.35586986,0.25488502,0.0463992,0.31020692,0.29460457,0.26003805,0.09988743,0.09879637,0.08882536,0.09615097,0.2501762,0.6724894,0.3425215,0.11238219,0.25917318,0.07302446,0.38251817,0.05951289,0.02836088,0.099132285,0.10091193,0.08496818,0.100266814,0.22525246,0.21798073,0.39784363,0.12216058,0.11781819
0.20128964,0.27750763,0.4290263,0.5092683,0.41230708,0.30524534,0.0051058587,0.27547157,0.4215992,0.28530556,0.3814442,0.41258854,0.36562485,0.38846996,0.48753953,0.803998,0.37848556,0.22895601,0.28640792,0.17777386,0.28460735,0.14798066,0.13465714,0.31199294,0.16634524,0.09890027,0.15223199,0.23189333,0.31494835,0.35942662,0.24246645,0.21996978
0.33639202,0.31544125,0.46207815,0.4631758,0.5220814,0.4476725,0.017948784,0.2806253,0.5282202,0.44293648,0.42806122,0.45793962,0.42517143,0.4497398,0.6027826,0.6351526,0.61689985,0.38834625,0.2757086,0.37318003,0.47019735,0.33844924,0.31911394,0.47814018,0.36827457,0.31269473,0.35584196,0.2889647,0.4381299,0.22095633,0.37186372,0.36908484
0.24955174,0.15128064,0.28797656,0.49618647,0.36202827,0.28801054,0.024811873,0.24773607,0.34854242,0.24000663,0.17896551,0.19597308,0.17596772,0.18693793,0.28466535,0.7177586,0.3218165,0.13866675,0.29348046,0.105672404,0.3361901,0.08401634,0.0563675,0.15927066,0.10946159,0.080384314,0.11072215,0.1516134,0.22949895,0.25791472,0.14722525,0.13656317
0.26513305,0.5107899,0.5614587,0.6744404,0.5035828,0.39286816,0.026559707,0.52356845,0.43582904,0.3084176,0.22905812,0.25483143,0.21747202,0.23481485,0.38509145,0.6289815,0.41776088,0.29921755,0.429927,0.19606948,0.46063024,0.18539248,0.15345606,0.32690275,0.19518182,0.26100066,0.25272873,0.332002,0.32520053,0.5180497,0.3088156,0.29971302
0.25968173,0.1861461,0.29952276,0.48500654,0.4302828,0.23790678,0.018513605,0.2945132,0.29632777,0.19894335,0.23176518,0.25220937,0.2200002,0.24116588,0.30510828,0.71992165,0.24754097,0.13226488,0.3280222,0.095344186,0.2998828,0.079267085,0.06696412,0.19344427,0.09557422,0.10057312,0.07661152,0.18699814,0.24396628,0.34848508,0.15293507,0.13801959
0.24592611,0.1239026,0.24444619,0.49737522,0.36391923,0.23434299,0.023902876,0.2759251,0.27627933,0.24204803,0.10691418,0.12220827,0.107559144,0.12296436,0.23114976,0.6443603,0.1965929,0.097954884,0.3087318,0.06698584,0.38456008,0.05782259,0.02751055,0.12393671,0.083889686,0.071242884,0.074178144,0.11872879,0.18412468,0.26611054,0.109409496,0.101642326
0.25572407,0.18115228,0.37590474,0.2940937,0.5401976,0.33993587,0.024440914,0.23315239,0.43331438,0.32405818,0.21505013,0.23529647,0.20887399,0.22910622,0.26792485,0.7457944,0.24652573,0.15904814,0.4390694,0.1193956,0.24446237,0.10664147,0.10945913,0.24947132,0.11571797,0.19646364,0.095335506,0.2165668,0.357121,0.18607697,0.18610066,0.16012734
0.24401957,0.29946867,0.45920885,0.5177109,0.41935924,0.23724721,0.008737579,0.33542565,0.3577134,0.29754412,0.29423174,0.33599883,0.2726151,0.30269432,0.38061586,0.7829914,0.3211379,0.18309885,0.3293677,0.11484508,0.32308707,0.09784354,0.08584316,0.2302882,0.10760473,0.087891586,0.11551233,0.19260588,0.20727228,0.32524896,0.20827937,0.1855213
0.2010401,0.17457263,0.28136104,0.5079607,0.43363366,0.27177748,0.023630317,0.28451404,0.3138975,0.18928242,0.27228037,0.2856614,0.26473293,0.27787158,0.36131182,0.6654206,0.2810421,0.1534697,0.29343352,0.11743809,0.2837808,0.10099049,0.07829817,0.21621008,0.12228423,0.088259734,0.088815354,0.20827411,0.2756983,0.35644493,0.16720587,0.15518221
0.27752396,0.1029415,0.21913989,0.48287582,0.34878874,0.25481352,0.037713584,0.24406801,0.2981927,0.2538994,0.11639704,0.13212386,0.10918346,0.12064355,0.16543874,0.63253695,0.25554627,0.07784888,0.33032385,0.047563754,0.3394449,0.039739788,0.013602031,0.10010058,0.05869043,0.061650973,0.07135205,0.13611743,0.1591705,0.19971316,0.09458642,0.08941709
