rely,data,cplx,time,stor,virt,turn,acap,aexp,pcap,vexp,lexp,modp,tool,sced,loc,MI_loc_aexp,MI_loc_data,MI_loc_stor,MI_loc_time,MI_loc_cplx,MI_loc_turn,MI_loc_pcap,MI_loc_rely,MI_loc_virt,MI_loc_acap,MI_loc_vexp,MI_aexp_data,actual
0.38603312,0.2635662,0.29506385,0.2935838,0.45606986,0.28466076,0.27509522,0.7197632,0.43989095,0.2777722,0.3888112,0.3014424,0.2781017,0.24953422,0.25000566,0.82436174,0.4678474,0.16028026,0.22736785,0.31712878,0.7704752,0.2685154,0.17214489,0.14675319,0.23744026,0.13588901,0.35180107,0.35268676,0.26255974
0.25407833,0.13044009,0.28705704,0.33668828,0.44351885,0.24898587,0.23768722,0.5493355,0.2360253,0.26487374,0.44770974,0.3373492,0.26272443,0.23496482,0.13269833,0.6654034,0.35310125,0.14729714,0.2408019,0.20477907,0.6030307,0.23025532,0.24692924,0.29492337,0.28309858,0.2165386,0.30529538,0.31428683,0.5872612
0.24104154,0.27510196,0.1914041,0.22638807,0.33445507,0.14833172,0.2552969,0.6131101,0.29148278,0.3218549,0.28837442,0.2058143,0.28996173,0.17768726,0.20452544,0.93247306,0.51570153,0.22784877,0.39210963,0.27111062,0.85766834,0.36124605,0.2532065,0.16074772,0.31989014,0.27206355,0.34217933,0.3132035,0.25423092
0.19190073,0.36017168,0.25080484,0.22903448,0.44272482,0.2668382,0.47983533,0.766381,0.35251364,0.43816257,0.32765836,0.22009683,0.44269398,0.25050017,0.22305056,0.6945,0.51336,0.28485733,0.34796426,0.46820262,0.69595647,0.36800408,0.3493768,0.19629821,0.35124302,0.26351696,0.46789914,0.46976724,0.07232943
0.27461082,0.23376164,0.20518208,0.24510929,0.4485209,0.23293589,0.27985066,0.6433414,0.35575965,0.24398808,0.36859712,0.2568541,0.2699379,0.17415085,0.18254158,0.7085272,0.447205,0.1591548,0.25136673,0.38334143,0.7153598,0.27615133,0.23805751,0.13493142,0.23712707,0.16394682,0.32445496,0.40893394,0.3454472
0.1223754,0.36604354,0.085407466,0.07889816,0.22970946,0.05991569,0.23720418,0.75715727,0.26987305,0.3201198,0.15647812,0.07326643,0.1937308,0.029479593,0.12719235,0.8789622,0.53279966,0.26155418,0.3803954,0.1612637,0.9618811,0.4396042,0.21380554,0.12123437,0.40628186,0.21571,0.41662073,0.3988792,0.14772196
0.39549243,0.15461746,0.35671818,0.41805458,0.535664,0.2928465,0.31702918,0.67719114,0.45104304,0.38337582,0.49411893,0.38521412,0.38417932,0.34334424,0.29692253,0.83062506,0.40919834,0.09636608,0.16621315,0.3645602,0.46904823,0.20793997,0.29133075,0.33835047,0.13367623,0.3574127,0.17717394,0.4553502,0.6665807
0.3938442,0.48944807,0.1964758,0.35558093,0.34044212,0.15775762,0.45946395,0.82156456,0.5681772,0.42782754,0.2804761,0.20743082,0.3437933,0.28375354,0.43344724,0.7938576,0.5718515,0.45445502,0.43746638,0.4843591,0.7102591,0.38824454,0.5002645,0.24522439,0.37348336,0.4389856,0.3599079,0.6653782,0.42393708
0.08253032,0.2799138,0.042731315,0.12095255,0.19835488,0.07886833,0.13355227,0.54935837,0.12153599,0.20742719,0.17161298,0.117538646,0.078181535,0.013152301,0.070287004,0.8469778,0.52206767,0.27885884,0.48631805,0.10768464,0.9776052,0.42039543,0.17679648,0.08918285,0.41946608,0.15882261,0.38495195,0.2232466,0.2514352
0.4178446,0.086133316,0.44570106,0.55155545,0.51068926,0.4118212,0.19280694,0.3853546,0.21990326,0.16518654,0.5618228,0.49544543,0.15789181,0.29565677,0.25285706,0.51910824,0.3318268,0.13538754,0.4693815,0.20863672,0.58735055,0.116757795,0.14552562,0.37086308,0.40349722,0.20535533,0.32226253,0.27888316,0.5531163
0.29521114,0.22464338,0.2808851,0.30839345,0.42720544,0.24195419,0.276747,0.5648059,0.3532938,0.2967896,0.4064284,0.33416197,0.28922406,0.24201283,0.192018,0.73155797,0.45978266,0.12628338,0.4221183,0.3828712,0.68703425,0.29051608,0.2795568,0.21923193,0.20402116,0.32307857,0.2824061,0.37808815,0.36209202
0.4438063,0.11447747,0.3566888,0.3960898,0.51487833,0.37548333,0.182032,0.538672,0.29245785,0.18937473,0.46252176,0.38137907,0.21663734,0.25999048,0.23443726,0.81054175,0.43495846,0.095439434,0.33355296,0.16276066,0.7375184,0.24372011,0.12920025,0.2245943,0.21155229,0.14499734,0.18603587,0.19433911,0.34934086
0.30446488,0.20060238,0.18025872,0.264525,0.36780667,0.19961898,0.15830092,0.65239877,0.35501555,0.23245622,0.33229065,0.25386524,0.15971035,0.15460977,0.16209751,0.86123526,0.4470616,0.10756138,0.27676645,0.24307516,0.7756411,0.28344992,0.13786988,0.13024749,0.23580149,0.15415145,0.22213025,0.3502244,0.43638003
0.29035527,0.1041611,0.28923148,0.3857426,0.42058992,0.36888182,0.09965162,0.3046395,0.01477164,0.097048536,0.42270118,0.37868148,0.0992246,0.17091325,0.11535838,0.78303444,0.40977663,0.107699245,0.60493827,0.11957261,0.88426405,0.270646,0.057532918,0.20159557,0.37599272,0.10885893,0.4250252,0.053240944,0.34481382
0.21868819,0.40549272,0.1701302,0.19295004,0.27710184,0.1405936,0.34425604,0.7044779,0.3268079,0.40997237,0.23079103,0.1543818,0.319375,0.17395052,0.2644914,0.92745155,0.561141,0.3231117,0.48965052,0.285247,0.8597689,0.43427724,0.33312908,0.18666561,0.44322848,0.34055448,0.3829006,0.42534047,0.22479804
0.5256988,0.2338263,0.3383,0.4083388,0.49713632,0.29720014,0.26988435,0.78827286,0.62430024,0.2496032,0.405982,0.3207694,0.22256276,0.298466,0.36487877,0.82144976,0.57609695,0.16431248,0.23054084,0.34890425,0.7268721,0.23459026,0.21706711,0.18145701,0.23828867,0.1523125,0.2529462,0.4262872,0.39123452
0.30683392,0.14054264,0.21300265,0.30955037,0.39748895,0.22435398,0.16503505,0.58968496,0.26235238,0.1982763,0.38240898,0.27785856,0.17760676,0.17156073,0.117357075,0.78093696,0.40110448,0.09230682,0.33757934,0.18392372,0.7103856,0.2330706,0.16862977,0.15406841,0.2557738,0.142282,0.28186634,0.28942373,0.47913593
0.15215233,0.3325441,0.1026749,0.120464504,0.22383884,0.087334275,0.19564615,0.6882477,0.22111377,0.26178944,0.19445032,0.108215675,0.16575801,0.05906698,0.09528443,0.8460566,0.4972735,0.24091549,0.46589017,0.094926976,0.9417658,0.4013676,0.17616242,0.07692534,0.41110986,0.17643945,0.5054238,0.31735834,0.17376156
0.34720916,0.2100019,0.24260426,0.26971823,0.41838527,0.275064,0.20646204,0.6346575,0.2788795,0.20850398,0.3585,0.2841196,0.20773908,0.19383517,0.15805367,0.7687804,0.42431027,0.093042016,0.2893365,0.29959187,0.84344184,0.2531404,0.11265163,0.08797793,0.24308324,0.10437696,0.40056047,0.25832716,0.26718116
0.38006723,0.060079187,0.79358006,0.756968,0.64216036,0.62947774,0.35022545,0.18206248,0.110572815,0.4416135,0.86036015,0.80533475,0.46639588,0.63536394,0.3051816,0.38069645,0.18268019,0.26389626,0.35916647,0.25889856,0.1691075,0.1603288,0.40769303,0.8359823,0.28834075,0.47652942,0.52227265,0.19170254,0.8554469
0.3319419,0.19055393,0.39248425,0.36920655,0.5466447,0.40497154,0.36286932,0.51528364,0.23173395,0.3008175,0.5168222,0.40808478,0.4064103,0.30948266,0.22134215,0.6096712,0.3533755,0.15323672,0.35250923,0.3263973,0.64915323,0.2379469,0.28590256,0.2862459,0.30804265,0.30894798,0.3662418,0.35720885,0.46048486
0.12831894,0.21575442,0.17329144,0.25455382,0.41958922,0.0956327,0.3020572,0.65879864,0.35601124,0.33654678,0.35932016,0.24122533,0.29946926,0.14188269,0.1274648,0.7797834,0.46385545,0.23074551,0.22891009,0.40711245,0.64765036,0.28983927,0.31533092,0.278,0.2982544,0.27868068,0.11415622,0.5161742,0.48274848
0.39037097,0.18688428,0.2552358,0.35258117,0.42332438,0.26916134,0.13645656,0.64689875,0.41246817,0.16384827,0.38222718,0.30560488,0.12127489,0.19878843,0.20225388,0.87165916,0.51752937,0.1301564,0.366768,0.24115789,0.8324182,0.26215827,0.12490192,0.16432403,0.25691167,0.10212971,0.26865974,0.26464644,0.4213608
0.3587361,0.2194257,0.28022963,0.31753612,0.4811419,0.28664124,0.3095557,0.7964435,0.42997727,0.28773218,0.3857196,0.26573277,0.29657498,0.21855304,0.16151491,0.7062437,0.45782718,0.14210474,0.2941355,0.3489681,0.7802837,0.252115,0.25406706,0.16197631,0.21217778,0.15182288,0.25460348,0.4182459,0.22812441
0.31753385,0.047930755,0.4734671,0.5150234,0.5084347,0.4818052,0.19535972,0.34615558,0.16336712,0.25847942,0.61923397,0.5420688,0.29442248,0.33108547,0.19153768,0.62751764,0.2785892,0.1228908,0.45809305,0.13686877,0.51430094,0.18690923,0.16324836,0.4493312,0.28773582,0.2771368,0.5394722,0.23437127,0.6770017
0.38361347,0.19459349,0.29072452,0.37086833,0.44833437,0.26235062,0.22602157,0.67915577,0.48938838,0.28067148,0.42082843,0.32295105,0.23664871,0.26378664,0.2587734,0.9007672,0.5409888,0.15406749,0.20987695,0.30540797,0.68948984,0.25814575,0.23003708,0.2079857,0.18659809,0.20458825,0.14934814,0.3446103,0.42527464
0.40410137,0.23928955,0.29770195,0.35502067,0.48364246,0.25640684,0.32355744,0.6529058,0.44649825,0.29202503,0.39607033,0.31871253,0.2797877,0.2776496,0.29827172,0.741271,0.43150645,0.18569595,0.32954946,0.42187795,0.6496248,0.24706656,0.25767517,0.19825369,0.24426094,0.26570153,0.2938274,0.45929253,0.35839608
0.28486288,0.13169068,0.15233642,0.27862164,0.35729364,0.21224709,0.064767614,0.5584208,0.20517004,0.102075055,0.32541156,0.2415125,0.050782144,0.068030745,0.07418801,0.7664078,0.44504714,0.07861513,0.3767292,0.09922538,0.8560847,0.21781659,0.036447693,0.09403947,0.32161772,0.042442292,0.26196232,0.22350764,0.3834654
0.14920253,0.35544425,0.26125795,0.22585392,0.3867506,0.13912116,0.45934755,0.62969637,0.27784374,0.41019726,0.32042778,0.23045531,0.40008792,0.24914154,0.23675862,0.66971457,0.40507933,0.31872445,0.35157678,0.4218738,0.7275438,0.35857308,0.47358555,0.3078878,0.39359432,0.38344383,0.28968894,0.42339787,0.19492169
0.3703648,0.14301662,0.39730328,0.39135432,0.47112688,0.3559717,0.30605072,0.66350394,0.33995554,0.24996807,0.44615108,0.35542324,0.27572027,0.2766001,0.12576878,0.61641914,0.46099752,0.04565096,0.34351575,0.22770096,0.71860707,0.105721146,0.26737776,0.26342812,0.13606662,0.23206477,0.034857422,0.34931806,0.18070154
0.284428,0.85664797,0.23269218,0.2402755,0.28539705,0.15190367,0.8859136,0.88138795,0.387924,0.88887477,0.15899329,0.120071456,0.7532029,0.44106117,0.64281505,0.9570929,0.8622793,0.6971215,0.78683066,0.8546977,0.7677945,0.78584933,0.89697444,0.50021267,0.750011,0.9503672,0.58500874,0.8146747,0.049171448
0.28262752,0.15388924,0.17029679,0.24288413,0.37832716,0.22636954,0.09925462,0.60888326,0.2192727,0.124555185,0.31611383,0.23695105,0.083889425,0.082212955,0.058413357,0.76820576,0.4935037,0.06150669,0.37269843,0.16613778,0.9002584,0.24030426,0.038758676,0.051987756,0.27782744,0.036075085,0.3081516,0.22759995,0.29287496
0.26147825,0.10576393,0.25127703,0.3406027,0.4802608,0.2516743,0.24061553,0.5999794,0.35282263,0.23236035,0.44981307,0.29742855,0.27319643,0.16646841,0.12948549,0.737487,0.47299773,0.09997389,0.2566405,0.23879106,0.65363336,0.209202,0.22492333,0.2419422,0.24336162,0.16135646,0.22432666,0.41955164,0.53848875
0.18109727,0.19955131,0.14152882,0.20417279,0.36028743,0.14118542,0.17550062,0.51230305,0.2134647,0.23605143,0.32348168,0.24210013,0.21906963,0.13546273,0.1343689,0.8474931,0.37624687,0.1706483,0.2844317,0.27396604,0.7852383,0.29966807,0.19920559,0.12629636,0.23609427,0.18547256,0.33002245,0.2660897,0.40916765
0.40961617,0.070737876,0.44007993,0.45196962,0.55365306,0.48143142,0.21397512,0.38469616,0.124415964,0.19652729,0.5494087,0.4767639,0.27917013,0.31667987,0.19291016,0.67689306,0.33347684,0.08045441,0.49245515,0.15434405,0.63809884,0.22060633,0.16303961,0.34739155,0.24566343,0.20356719,0.4055063,0.16677728,0.5212421
0.20441931,0.16833514,0.1315436,0.20955786,0.37553245,0.13068537,0.16243552,0.54291093,0.20618695,0.1786934,0.3275246,0.21477477,0.16428015,0.1001479,0.07224706,0.8016783,0.3847632,0.1299268,0.34858015,0.22721674,0.7266656,0.25875133,0.17455111,0.104369596,0.23748851,0.16142644,0.29552108,0.3277736,0.4033521
0.31633687,0.14480329,0.24694228,0.29308167,0.42036304,0.27046078,0.19092534,0.690475,0.3439181,0.18348496,0.36379585,0.261379,0.15860581,0.13888869,0.075983316,0.7611733,0.49869752,0.06484893,0.2986316,0.2373588,0.8113825,0.18451829,0.1406269,0.10968736,0.18031433,0.10615386,0.15479335,0.32255575,0.2141492
0.25838864,0.116491936,0.24568754,0.31093538,0.41916767,0.29885703,0.16409044,0.48629093,0.16343555,0.1293856,0.4112025,0.30731675,0.16651183,0.124120325,0.046674564,0.7309625,0.37820932,0.12159586,0.48862422,0.20949337,0.7726134,0.22384784,0.15772939,0.15424533,0.28790534,0.12935211,0.31633818,0.2687312,0.38370156
0.32375526,0.102494076,0.2539587,0.34282288,0.4109488,0.30009216,0.095952556,0.5581842,0.20641455,0.10002957,0.3865369,0.31025508,0.07928851,0.109306335,0.08072741,0.7454672,0.4805982,0.04077059,0.40786612,0.10071776,0.9027821,0.18758929,0.053728517,0.16650626,0.27503914,0.0445527,0.25005943,0.20025796,0.327093
0.27968323,0.10485989,0.36564445,0.42353743,0.4787427,0.34283876,0.2386914,0.43739134,0.19100934,0.20519473,0.5072835,0.40951198,0.24301031,0.2528775,0.121506065,0.605161,0.38133687,0.12999403,0.4538759,0.2928055,0.64755964,0.19082794,0.2539416,0.33437395,0.26939625,0.24432175,0.31471246,0.31723782,0.49534774
0.38223487,0.16166247,0.28350985,0.3866846,0.44117233,0.2577089,0.20808826,0.70797414,0.45250627,0.28202516,0.42334047,0.30395764,0.21582773,0.24446991,0.21819869,0.87708676,0.50204647,0.10030246,0.20940849,0.29795265,0.6774128,0.22245666,0.18184796,0.22090945,0.1836803,0.1676314,0.18851912,0.36633205,0.46303213
0.20953292,0.14966895,0.20918941,0.28977537,0.3955967,0.225325,0.17401986,0.43635187,0.17853701,0.16484271,0.39051747,0.30176738,0.18358874,0.13958815,0.07003792,0.7274772,0.3841939,0.15470347,0.4803632,0.24469687,0.73353964,0.26469177,0.21792646,0.18150249,0.27165356,0.1839789,0.32601652,0.2892499,0.45035797
0.46383244,0.11241076,0.3939078,0.4357919,0.5319354,0.40529847,0.20854662,0.56717396,0.34021947,0.20020892,0.4844182,0.41421488,0.25064853,0.3121381,0.26528934,0.81079304,0.38612607,0.094792515,0.32088006,0.15945782,0.6802577,0.14929682,0.1271868,0.21559635,0.19808468,0.15562402,0.21171793,0.21725774,0.3527595
0.5999754,0.20153052,0.44913852,0.54472953,0.5831638,0.34055215,0.27454937,0.57024413,0.52439225,0.19900139,0.4971507,0.43667564,0.22670445,0.35814026,0.3960209,0.6607203,0.49208617,0.12167013,0.3619703,0.343721,0.62286097,0.13709185,0.22878493,0.272106,0.1842463,0.20599003,0.09598917,0.29924276,0.39999995
0.32866216,0.15142049,0.21212399,0.2753574,0.387209,0.25957376,0.10415582,0.5642972,0.20164663,0.12345795,0.34763637,0.27924782,0.10616022,0.13268694,0.08960742,0.7930131,0.4056223,0.07634926,0.36357588,0.12864898,0.8606988,0.23445296,0.03353696,0.05870389,0.2663958,0.043606997,0.36662823,0.16993728,0.28879783
0.2974159,0.19161238,0.1358344,0.22605574,0.3383081,0.17706005,0.08532001,0.665465,0.30645874,0.14480604,0.2816584,0.20237562,0.064956635,0.080693424,0.07977116,0.8380945,0.48534226,0.108831614,0.30942866,0.14809585,0.8995118,0.27049357,0.049637202,0.04806565,0.29965854,0.045550197,0.3033264,0.2739734,0.31763515
0.13617939,0.42665714,0.10631567,0.110279605,0.20620048,0.07658288,0.27299887,0.6613045,0.166423,0.3410371,0.17994392,0.11043772,0.23767522,0.09296772,0.1444861,0.83637834,0.45598173,0.31591585,0.562221,0.17013,0.9095018,0.46655202,0.24429579,0.11436787,0.47403905,0.2547316,0.60113883,0.33161876,0.17121898
0.25882417,0.16482943,0.09036222,0.21273854,0.34495464,0.16320558,0.08132471,0.55103457,0.23818138,0.09745099,0.28589004,0.21274552,0.050506532,0.0681577,0.102230966,0.7908203,0.40814412,0.18104422,0.42846823,0.2857163,0.8654082,0.27514654,0.12453833,0.075835064,0.34048027,0.06907728,0.30226523,0.28524485,0.5419019
0.54393786,0.14742154,0.44349027,0.4997148,0.565651,0.41756243,0.28395295,0.589745,0.45102128,0.2275183,0.4924488,0.4151614,0.25340798,0.34688434,0.36411977,0.70255834,0.6232827,0.04722765,0.29085416,0.27842623,0.6576985,0.16987632,0.19124417,0.27739555,0.20809138,0.20171334,0.33802778,0.3319616,0.29735938
0.32746947,0.490054,0.18787116,0.2571676,0.32468593,0.11375441,0.46992332,0.85420984,0.53317297,0.46524858,0.21197432,0.14510411,0.34862116,0.22550967,0.4131692,0.7835481,0.70743024,0.36156687,0.43070745,0.3805979,0.79370195,0.457749,0.43731865,0.23348868,0.41218856,0.45761007,0.41803366,0.6215069,0.20997834
0.2970174,0.16881034,0.22828388,0.26121485,0.4254165,0.2695446,0.19652285,0.6031857,0.2456319,0.1891536,0.3664869,0.2746855,0.20125875,0.15345106,0.09818891,0.7616732,0.42221308,0.08382395,0.33132857,0.27123696,0.816934,0.24339291,0.12727301,0.084071085,0.24296659,0.10649975,0.35183483,0.27888608,0.2823349
