size_D,duration_D,app,har,dba,ifc,source,nlan,telonuse,t01,t02,t03,t04,t05,t06,t08,t09,t10,t11,t13,t14,t15,MI_size_D_t07,effort_D
0.0775522284262605,0.3582170062725966,0.6291788979191701,0.194390316228878,0.1674006153745698,0.312587902859309,0.2478332388649267,0.0548578468950854,0.159992680088677,0.1535801660393061,0.1733809515856582,0.1811362365172063,0.4002268489779291,0.4355800871659638,0.3053719952204228,0.4477709760131166,0.4543233678055517,0.1439698159843088,0.0749461091168928,0.1170966919371817,0.1665778324637718,0.249879299006734,0.0133735234948829,0.3928636087980575
0.3365274872640194,0.5555497830015234,0.533826101754602,0.2939882243880806,0.1571141903804143,0.0491150502039868,0.2548192955032568,0.2576772477464963,0.150767115181971,0.0462478411168658,0.1829590088747413,0.3273688558157574,0.3058992729194603,0.1757203036642764,0.1126524832783929,0.6164930224163755,0.2517408940989527,0.2275990900616071,0.3230009014138936,0.193651093592353,0.0637355295161715,0.0851390045949101,0.3321784544544951,0.6519681395010524
0.0206094389303121,0.3916671666668301,0.3226684355660521,0.0613170446094636,0.191917945273991,0.3347975848189747,0.3434410393169059,0.3518900533258018,0.1731437715330883,0.2509252728151334,0.3104132969837421,0.1947704228667726,0.3409790951756304,0.4373921495841362,0.4368615096645142,0.6463966638084804,0.2690581120549191,0.2327628062253,0.0562404591594042,0.2409069853648934,0.4160598131786628,0.1895039686352891,0.0263038711205766,0.3966960721565148
0.3300588176458801,0.1418490858175569,0.7474028549015562,0.4445507283616131,0.6324271523204104,0.7064717713750501,0.1872915903788269,0.2962801761734985,0.7392828721990977,0.6850327211881341,0.4617305445231326,0.0615271183211975,0.7064529849154686,0.7782207816476626,0.5748598929796583,0.1617690698610027,0.6286430803766394,0.1608778774138506,0.395732512828886,0.100398012783357,0.31922156668252,0.6926692842919921,0.1022966731875268,0.1497275953281048
0.0357419525157779,0.3745758777011637,0.5442861299002566,0.1669786431238346,0.1784352376330933,0.3368164999679234,0.3354594765401078,0.1464845698122463,0.1089166164548067,0.1726124137273013,0.2277357019789767,0.2090115311078344,0.4218025456221461,0.4510482606635103,0.3367597234399741,0.5436185898153634,0.4245976330136218,0.2207714069591342,0.0618291089243799,0.1898775335721362,0.2548603955356937,0.2570718916674118,0.023929843735022,0.413040859161116
0.0604902007249972,0.4882696255006349,0.5259960723739916,0.1216651287898834,0.1938646519765695,0.2536560858967419,0.2958850710225496,0.1584959025732284,0.063931606382944,0.2012033803940684,0.2523532182790052,0.3816869763625162,0.2611456224531292,0.3539195164508135,0.1950122251611618,0.6004836147424606,0.4023028465941446,0.2660447346483434,0.1746947988410028,0.3136162847762331,0.1886729942752055,0.2423253136178629,0.0828802301021735,0.4676159979202346
0.0464921341805419,0.4152336630098061,0.5945584511559411,0.2138275543462942,0.2202197152296465,0.3745463721625257,0.4063581007911329,0.1286480529522695,0.0984832749106314,0.1545981582084587,0.2538147560211682,0.2333225448611039,0.4634501600016054,0.4540249177483495,0.3213953006066866,0.551923377583891,0.4714148919324595,0.2751819012889296,0.0916747890114062,0.205133433199225,0.2361484399177785,0.2954234728963811,0.0374390690614187,0.4287390684707352
0.7717333015854303,0.6130655650513206,0.7595110004573589,0.6974868210983196,0.5756938090753112,0.1899545536594938,0.5515584497866648,0.5840900112003305,0.3308986692848232,0.2022498403116285,0.5156651698924858,0.3675420736747444,0.74821236250972,0.3375841565504787,0.1829779678502437,0.6404601155426007,0.4946431653470142,0.6098059737284762,0.7166513397765127,0.1912127614028761,0.1308659993347733,0.3807775834566525,0.7628627068434097,0.848154399443928
0.0481016759595629,0.3780433838164905,0.5863363861570272,0.1782314134227819,0.1861463143624754,0.3282704394442007,0.3096036820478356,0.0935687072858264,0.1138656937129318,0.153669402846658,0.2133381786838962,0.2095309959268135,0.4173243731577222,0.4265866237713985,0.3139539197284032,0.5151515213628367,0.4388712314193295,0.210935934123617,0.0670794002572097,0.1725989401683008,0.2175524787515456,0.2488415796329921,0.0197585844476563,0.4039271902926612
0.0537161119876144,0.3344782735241866,0.5718481066471488,0.1742837060677813,0.1399448586443497,0.2977079051391444,0.2533558014247661,0.1154201584375605,0.1516882418569478,0.1546786314612303,0.1623568814557998,0.1744838687563374,0.4002773999898626,0.439150202948362,0.3257274813525333,0.470718504766687,0.4095867937043599,0.129216300384726,0.0527143298942491,0.1304249412286535,0.2229997618349276,0.2396632070450275,0.0245723097364645,0.393983073725017
0.106014404211396,0.5966845792273237,0.5416176467831457,0.1407150814632304,0.4520593092064662,0.3972820841373551,0.4869379569679096,0.2821707066791311,0.0478896147361176,0.3616335540239852,0.5424793090588684,0.6308928397559873,0.163342270760989,0.3617492759153218,0.1329626335791431,0.7091184356495847,0.5417265851660552,0.511510880787704,0.3880054150844754,0.5831137129138828,0.2254838977879417,0.3987372562061368,0.1491417072854562,0.5329315296381977
0.0372841195508913,0.3862060409282397,0.5523855383147913,0.1784420049425498,0.1857247367536638,0.3449499444125939,0.3580927316019353,0.1371600816023357,0.1064904453504826,0.1635790584080421,0.2382292521066863,0.2122907018095463,0.4335599238714004,0.4431324256271049,0.3400333646103819,0.5494277034238844,0.4247767216256279,0.2342496314756044,0.0592788981256293,0.1918065800196848,0.2527223637663987,0.2657315716865301,0.0289866757925792,0.4249365791907933
0.1170603467046034,0.2901896697710359,0.6516526027552089,0.2184919284728582,0.1934249049907656,0.3075034232005699,0.1593228041479309,0.0292727129458937,0.2289918661443391,0.1877581708866639,0.1490539074543616,0.1499859893555871,0.3954566176047668,0.4430215180565509,0.3130947802444224,0.3732423845897353,0.449739730043924,0.1043513960425857,0.086807103133071,0.0662054268493901,0.1555649397141332,0.2628292329533348,0.0208666265141185,0.3579494751736863
0.5322693385664139,0.5419548044651015,0.7075239080093677,0.5565832505333541,0.3983872098846355,0.1750650084715719,0.4738966789851004,0.3961172938989277,0.2492151874656296,0.1032210188500667,0.3387462322950262,0.3075379081616978,0.6284561231625203,0.3283725604503017,0.1899564298894603,0.6001600741430553,0.439807246297022,0.4618359285154373,0.5079106209366201,0.1334139884978651,0.0971246762783076,0.2888083565697021,0.5403083850934632,0.7153101736718005
0.0438052053998916,0.4078902967198259,0.58993080269342,0.2054955812494692,0.2112240283582349,0.3688777765878099,0.390434316127467,0.12770762330337,0.0996176603570458,0.1565159016078259,0.2456336093330924,0.2284613691060191,0.4560435884059119,0.4540590264429175,0.3236787464296737,0.5475322688677826,0.4658393046529548,0.2628082471856884,0.0852012476965963,0.2007434216582033,0.236099348862238,0.2898025416980361,0.0335898321119223,0.4261525160095192
0.1887923076178511,0.4652595103677953,0.6169692948639781,0.3141585649931265,0.2349700995308516,0.2129942612101816,0.3840200159183035,0.1714245215342797,0.125057314859094,0.0485150066051644,0.2101968407788084,0.2846622039218726,0.4411222677981574,0.3125095407938846,0.1954896877241058,0.5665178062883547,0.4003357558828507,0.3076177257201456,0.2534721504894381,0.1603672516702933,0.1192560442734723,0.1987511019344747,0.2029201933476548,0.5357743211858472
0.1941013768276069,0.1388053223676223,0.6470156886945574,0.1977034099726839,0.2567313829778788,0.3446077064349341,0.0440014961862607,0.169302032912489,0.4409755318460377,0.4009612238976817,0.1640115131968759,0.2192033646086502,0.35354012956443,0.4645637439849616,0.3325811153989066,0.2573321700397551,0.5429908057976387,0.0991792083823538,0.3076984924283046,0.0816909755387171,0.1460905618693501,0.3630720637989771,0.0298447423017605,0.2776232614227302
0.1463306782081943,0.2568593725088423,0.415510919894892,0.2128996974596848,0.2962145463379922,0.4304569080558499,0.2631512938247338,0.4334329924906318,0.4551173199718564,0.3740243446340171,0.3315822242620514,0.0518446421328149,0.4852428411797445,0.655619251551177,0.5725561220206978,0.4397225256828093,0.2820439637612804,0.0564209430262448,0.1167436047686779,0.1262172982275048,0.4650193267262119,0.3566048803476724,0.0641141969384273,0.2967897446511219
0.1682632721868465,0.2519472254271522,0.6543087866080856,0.2434905841988907,0.2317662126951556,0.3365425257280945,0.0884371529850938,0.0889077778166513,0.3485365939688959,0.2944380408882058,0.1578647604744916,0.1077943614757669,0.4316318138210778,0.5098792086204967,0.3536092431232335,0.3054658981044399,0.4522222434508497,0.0498862903778218,0.1395852340161152,0.0453154096927068,0.1664467067041971,0.3171949406689233,0.0338116501078368,0.3038169220385621
0.0479261009412122,0.4163500304531785,0.5922942960630421,0.2087324652630029,0.2592845795364564,0.3822006965711655,0.4228363065948743,0.1465148393926311,0.0915870901815868,0.1671168525426321,0.2964716438988528,0.2760252464672481,0.4384312047933308,0.4357040407690581,0.3025561949873497,0.5689143167765727,0.4793791956042886,0.329875002129107,0.1286734557379686,0.2533135624209618,0.2387887490866355,0.3022103865523468,0.0480463410792683,0.4229667171273558
0.2515796985635611,0.474359844151085,0.6366886732052115,0.3545971364843754,0.2325398488038341,0.1992338780927574,0.3941618897728913,0.1950757859696488,0.1504116664346211,0.0472087084774935,0.1990284386446272,0.2707801399882128,0.4692375249624592,0.3265154289322048,0.1995881316610988,0.5668403322683758,0.3916556005462796,0.3111846587324607,0.2683766345464448,0.135310459000344,0.1007156012959867,0.1898453072005307,0.256622350896476,0.5736360240610053
0.0501210545951325,0.3935356686724784,0.5909518016524633,0.1886580538269644,0.1856023487914965,0.3419122474771933,0.3242033441410509,0.1119055986924947,0.1186301812702467,0.1515080073883943,0.2175878409516723,0.2082133114807272,0.424540897436925,0.4414005946796585,0.319146322281868,0.5159670857471752,0.4417478501056668,0.2038073372554648,0.0689134146405089,0.1759237637075562,0.2193828222304596,0.2645981354641996,0.0245412138708049,0.4140395273012608
0.0636960521432493,0.4767783303938744,0.5225117593996897,0.0837234236238488,0.1847307851478722,0.2415946989622349,0.2509649018126144,0.1587604043626309,0.0764514362648522,0.2401275165816944,0.236000840619457,0.4253031453585676,0.1608116503710275,0.3369719815214735,0.1673132362850406,0.5795387960475142,0.415548371899744,0.2540785538101577,0.2084236306638212,0.3406162949973615,0.1574574243895369,0.2260571677338545,0.0724542917685497,0.4635291072451852
0.1257423467617956,0.4493811711807733,0.5577003201512196,0.2252749593251658,0.1483264171403843,0.1793571665006804,0.2988618271890922,0.1412970243479115,0.1037168019670631,0.0579361511866034,0.1623168977867906,0.2616498839134449,0.3829228790132414,0.3232825221324421,0.2116488833527233,0.5582742620732148,0.3590846640400709,0.2173866478839619,0.1655601773512973,0.1628457986937012,0.1500524855000355,0.1732742933205432,0.1329513136386979,0.4948145870613917
0.7136350736579292,0.646181558337536,0.7126177694557327,0.6169234218542872,0.6081962239846301,0.1646247408509289,0.5992453327571985,0.5279186124588405,0.2338878135117553,0.1849768821216403,0.5662039248000608,0.5042829083078624,0.5974120907954071,0.242515577489691,0.0734636774487236,0.7259122568430056,0.4672983188910232,0.6464578994193186,0.734606027451725,0.347464944778637,0.0962154266830196,0.3210699898642918,0.695817005705949,0.8599245301188543
0.1997280969486905,0.332668351051434,0.3010934045904237,0.286355199642585,0.5590166039697284,0.6729633113927621,0.4953413559235015,0.6817853418901497,0.6222027065977451,0.5341325542609561,0.5640805032533369,0.0162127852088928,0.588514675402616,0.8266428531492845,0.7886199387807085,0.5452173327531896,0.2311300825209822,0.1713085280235594,0.1642708428840654,0.2534636501288563,0.6856926193673042,0.5008484582108845,0.1111111583474885,0.285057079241509
0.0649197329987997,0.451353997652562,0.551311364469858,0.186599507468964,0.2398700809726825,0.2954717095857299,0.3616866500063024,0.1431130600173565,0.0955668798691728,0.1302661449719732,0.2701327786390732,0.3315119271073412,0.3442428889014741,0.3570988487022928,0.2433139570043507,0.5866902690365784,0.4033046213353348,0.313785007877389,0.1592394298208119,0.2909747714231347,0.1991094711134732,0.2466496596223634,0.0784242274835909,0.4390106883782935
0.1053082869054382,0.583099871718571,0.4602168181968025,0.1115398212487322,0.2561306348853223,0.30061659963193,0.3532316749169832,0.2165363838195682,0.0824361117138603,0.1881499593587198,0.3822627739170535,0.4400209586339577,0.1767996060764292,0.1570752745975312,0.1667913804142372,0.7028342777577956,0.315998259587735,0.3853665394757647,0.2568535002115804,0.4124126961125099,0.1649472320427627,0.1764931201687223,0.12636845568404,0.5035186798640203
0.0534886721082537,0.4957617363589572,0.5516422558277136,0.1518993781632625,0.2958553642751101,0.3547214559113502,0.385185566810196,0.1947327575794995,0.0670952181002967,0.2594487170432173,0.3564816579949187,0.4227074853768628,0.2775757508335024,0.410760276392963,0.2227009950982735,0.6175490490326091,0.4700203666334801,0.355772800017907,0.215149896848793,0.3736554370895307,0.2319688323459227,0.3136827882639696,0.0848288494810899,0.4667654370190228
0.0429729639900313,0.4825189141751732,0.5571539196223422,0.1512589382246936,0.2446367745426721,0.3437869131270393,0.345891298915698,0.1479215143250733,0.0732151441608108,0.2049621565102695,0.2840397656010142,0.339511109219481,0.3263982330094933,0.4040101331500241,0.2482811280088789,0.5908495577207488,0.4282228401428764,0.2764741026881807,0.1421618786089665,0.2931504586366739,0.2176769325347438,0.2850042489757755,0.0575848551351209,0.4399656150046942
0.0428508758987052,0.3925702458778803,0.5842610384867754,0.195608776870771,0.1956944635848479,0.3540122904933289,0.355350731574335,0.1218602844788335,0.1081572833350484,0.1623154500710006,0.2285053365706268,0.2118979631722083,0.4407342494252435,0.4499574776463945,0.3293289899204733,0.5310153516524742,0.4517211849942765,0.2227915770450546,0.0653255136178854,0.187576417619575,0.2388562217431471,0.2827014461558259,0.0267719188866492,0.4175448428432433
0.1230310405830456,0.2455275927989741,0.6080515281561478,0.1109823694193475,0.2064749377132386,0.2658232172746917,0.0500733474081609,0.1048290058367557,0.2921044605360391,0.3223227644444401,0.1463217386785215,0.3359675267804745,0.2073896413796205,0.3582991162839155,0.2238652145575379,0.3647735782043768,0.5071549971644419,0.1409025950677346,0.2775930902903251,0.1598070362191219,0.1012346137262031,0.2750871311600749,0.040647795854721,0.3418712458334473
0.470259132338473,0.545168308903154,0.677354910174907,0.5040587382277402,0.3584077144170797,0.167190409404479,0.4864792772186619,0.348318125658366,0.2093316297000279,0.0679167434233624,0.3349924530703229,0.3209617823013621,0.5652535135653575,0.3026981639387477,0.1778765706759545,0.6203891608518641,0.4213238853650763,0.4304903701672287,0.4470064943274892,0.1639337160787435,0.0974716802606757,0.2475136598095356,0.4781116831536503,0.7033819703706208
0.0187795517850026,0.4007881022902526,0.3649979834236094,0.0459815922716492,0.1187447660586287,0.2519868286969565,0.2643505747459151,0.2592930413164245,0.125668372628188,0.1717350801587586,0.2219351049789554,0.2515572157100938,0.2442932969187631,0.3276707794908851,0.3213907909248643,0.625314628090496,0.2591535816619071,0.2051399273518114,0.0815800232727895,0.2377853698899529,0.2827521949073073,0.113942489674195,0.040302509456967,0.4301602346939929
0.0463421431652554,0.3801135518904394,0.5885870966452865,0.1851656551432628,0.1836644392601118,0.3405105426303956,0.3312834394523838,0.100209478239808,0.1138650941972939,0.1586913850125169,0.209709998536168,0.2057888887463386,0.4231442989174391,0.4387323823025452,0.3195537269377014,0.5182580860681126,0.4456708585664201,0.2080954176433497,0.0625794746615434,0.1708812457713344,0.2158605328743487,0.2570510520497444,0.0246194949891306,0.4097849661734845
0.1322674026947128,0.2663119905842296,0.6355280844554354,0.2220365246648162,0.1782922857468481,0.3098854573089313,0.1349690743469683,0.0816388013805711,0.2841442606912845,0.2181689200308054,0.1363974187328768,0.1241113138309146,0.4028795701771646,0.4666495449710048,0.335151318359933,0.3464287360297031,0.4240727831314421,0.0696216586348792,0.1035343992385111,0.0567165534727299,0.1627956175986243,0.270252490267464,0.0328043314794341,0.3448625230052127
0.1834805496973992,0.1985030509256683,0.6471398015301107,0.2405702658729909,0.2428360322210599,0.3380924921116838,0.0626741079651858,0.1168218970774357,0.3900579120465158,0.3214684953525789,0.16055370839149,0.1023988643330849,0.4442945012222827,0.5099885954212293,0.3652606600152047,0.2791256307358342,0.4636810724970757,0.0602214099552012,0.1806446028849792,0.0368924677757928,0.1832760876740053,0.336186099289832,0.0300362531211034,0.2732112808613708
0.2603498603395268,0.1431429005090388,0.628003060825074,0.3318432187523916,0.432077543296308,0.530145604136378,0.1450455151880078,0.2972107039417592,0.616303938363739,0.5132668936524588,0.3337851173609635,0.0542808523356371,0.5881546962242106,0.6953945951775367,0.531523925120269,0.2402090126180218,0.4933107547327339,0.1184139169124279,0.2955866707510122,0.0735581581667352,0.3349672656618112,0.5262859105300233,0.0616432800381034,0.1797037547287651
0.4830977259120655,0.0615980073775871,0.9238011429354192,0.629339542123184,0.9729653917482896,0.9784025641845592,0.303677396983585,0.3657747823547226,1.0,0.9979167823900228,0.6978990288022209,0.0646895831799806,0.946089357318354,0.9587061785695092,0.6813852068564444,0.0254415041947593,0.8859306936149567,0.3346391855240178,0.6447359194290915,0.1291655744881134,0.3385163041342204,1.0000000000000002,0.1565209532815404,0.0293827058655675
0.0435536636231983,0.490283870877949,0.4800023107985665,0.0595032211039018,0.1900647889772767,0.2721153728085885,0.2781661028481458,0.1919352565827383,0.0541829457474434,0.2367313118302891,0.261255043138325,0.4363946182611112,0.1698199369019295,0.3110277787183015,0.1772014262103267,0.6306297091726767,0.3770355216109802,0.2962050595584194,0.203899080468249,0.3688917442719983,0.1864836188932081,0.216240362512419,0.0741211994411905,0.4821173697648125
0.0569963795516023,0.3871479862340967,0.5807446696977723,0.2091970892170118,0.2234297557938749,0.3438056272144593,0.4145047947642042,0.1489151958779115,0.1052012550714366,0.1328378814498834,0.2653168511829226,0.2632135044782355,0.4291745448735188,0.4045259022349874,0.2993884140880404,0.5577786205040127,0.4594086226718445,0.3137732441792057,0.1250794865802214,0.2341314158004582,0.2162200422216131,0.2633260915522674,0.0509380304126509,0.4264112138997908
0.2792456844977884,0.377938437588489,0.6524452194657391,0.3237732194538312,0.1923716218294018,0.1587311822463851,0.196176063877151,0.1473634129860776,0.2300952659451369,0.1218408746415559,0.1041972470121078,0.2079063776892376,0.4337145942253873,0.3645431038796913,0.2264400444521141,0.4380230766467567,0.4090885843530547,0.1864961812707465,0.2447919301254778,0.0390534447367848,0.0761577211878152,0.1997601522110968,0.2250815596055436,0.4910695218153756
0.2395072844097106,0.5798318674619893,0.466387487085201,0.214086187412816,0.1501049476775584,0.1099061019022114,0.2744635348302038,0.227642983504309,0.1249444749570094,0.043378727494328,0.2176570273782073,0.3181651608410171,0.2669199823353074,0.1356786243602841,0.1430299661051412,0.6666119045497326,0.1970717664198475,0.2284418283286762,0.2502480833091092,0.227541653978459,0.0975893029194371,0.0755325006956288,0.2518702301965764,0.5844548029397031
0.202827185926584,0.4711389263985331,0.140815213522314,0.2772643844611689,0.7238557663187077,0.8358676038068786,0.7579561476862196,0.9173717356192886,0.647032432515493,0.6569404410057303,0.81761857189611,0.0329250381432573,0.5856301192164717,0.8757292186342229,0.9309793648053626,0.7358094333673573,0.1799262629210764,0.3236451436329168,0.1800470309321403,0.4214319197054939,0.8886365732415932,0.5440488853645555,0.1254677040512204,0.2801441558898431
0.1222027482630597,0.4486714898009651,0.5822706357535404,0.260369494508293,0.1965988986096152,0.2431406730071745,0.3661515734434333,0.1455152621194423,0.109816659387111,0.0639169498362303,0.2054352553381601,0.2506963976917989,0.4362795158383251,0.3613167581154442,0.2433258084481799,0.5683650541102154,0.3964597157604095,0.2661530096870378,0.1694528786986096,0.1675903942890804,0.1667336628991771,0.2088834928335613,0.1268132387421678,0.4841818150600663
0.0937547968624558,0.7081580273772747,0.1202462486443947,0.094446203364411,0.4032100336981436,0.5176891135688362,0.5849397462486652,0.5877687063351872,0.2965053884232714,0.3980395052836977,0.6144447609912753,0.159022993281761,0.302156486490922,0.4629304371966655,0.6303243344225989,0.8721890367095955,0.0594521895415881,0.2858594588527283,0.0534337046238265,0.3909815550515567,0.597050026656382,0.2046705811278629,0.1097568100397816,0.4279035230693189
0.0510425612001013,0.3991520124769431,0.4836581870783929,0.1393115864694937,0.128338214275694,0.2339817097045806,0.3110062593691035,0.1714807908752177,0.0977018586614526,0.1061892608168097,0.1777917345269472,0.2344460272978433,0.3728066332443141,0.3303940111476121,0.2736477545432857,0.5813444700963227,0.3494299610736803,0.236613922410323,0.1115968384615048,0.1788713192111919,0.2145849183230424,0.1719314749251937,0.0566050887799925,0.4375710358693291
0.0584683094340346,0.3483890783894158,0.6090008347496919,0.1798593075340364,0.2045757443177119,0.3222101613029575,0.260105318124528,0.0765192947262473,0.1498186290579059,0.1636306774009982,0.180786922546335,0.2132336834355417,0.3722936016941375,0.4376518427564413,0.2926657412017889,0.4675192151232401,0.4220880461235506,0.1577470998501476,0.0952359873056569,0.1549898598290567,0.1814035577169385,0.241829390879868,0.0313102342051648,0.3878490533325284
0.0151765660108162,0.3664683481482844,0.3704638169134269,0.063530775368103,0.115645921738288,0.2600232094082086,0.2682412849753038,0.2569966033107186,0.1385772073700145,0.1866425885309507,0.2120450914684999,0.1909862968282343,0.3300855007834029,0.3778407586494951,0.3723544075605285,0.605971742235228,0.2745399651677328,0.1851941931281459,0.0436989587505532,0.1951880085199376,0.3284274005386904,0.1638266518154449,0.0329271258988156,0.4058912380081991
0.0451117987269772,0.3850253988524619,0.5268006545769014,0.1668143201686154,0.1789734871884478,0.3107537909652194,0.3504499285904468,0.1490140169396422,0.1015689411552701,0.1293745814732208,0.214327368627983,0.2504357143604862,0.3889649056290226,0.3744342342493245,0.3000155304422599,0.5654300728163635,0.394576373381167,0.2647691086266017,0.0952760047253609,0.2202797437149382,0.2212626607561443,0.2396773535858096,0.0440564854666145,0.4168813353273751
0.1211206011385489,0.2811727005028355,0.4713882764784984,0.1302897807722896,0.1548465457074795,0.2592681517947565,0.0464574558356754,0.1745423542288086,0.3273479535213568,0.2378054428094766,0.125019250586082,0.1166385580779346,0.2999973635635731,0.4253155209040186,0.3747041862934409,0.413124793521112,0.2451790694783089,0.0421584147795836,0.0909553947229726,0.0749820788318915,0.2436412040522793,0.1951581730323315,0.034203276039884,0.2994830259952954
