TeamExp,ManagerExp,Transactions,Entities,PointsAdjust,Envergure,Generated_Var_2,Generated_Var_3,Generated_Var_4,Generated_Var_6,Effort
0.3239934919055357,0.948706264613588,0.0,0.9973684210526316,0.3055028462998102,0.3404255319148936,0.3623652,0.44872662,0.68362784,0.3461508,0.1687612208258528
0.7497413333514907,0.0,0.0558722919042189,0.0710526315789473,0.0180265654648956,0.5106382978723404,0.60827386,0.3260724,0.33615157,0.446959,0.0125673249551166
0.7497413333514907,0.948706264613588,0.3523375142531357,0.6894736842105263,0.4876660341555977,0.6170212765957447,0.23070844,0.24982505,0.74104065,0.2243636,0.6166965888689407
0.6840567309110485,0.948706264613588,0.0900798175598631,0.4289473684210526,0.1755218216318785,0.6170212765957447,0.59948206,0.63852286,0.45815492,0.58215165,0.1980849790544584
0.6840567309110485,0.948706264613588,0.338654503990878,0.3289473684210526,0.3462998102466793,0.6808510638297872,0.53565025,0.5802112,0.50127006,0.5452294,0.2235188509874326
0.7497413333514907,0.3747051266947662,0.3363740022805017,0.1868421052631579,0.2931688804554079,0.723404255319149,0.5614692,0.4375036,0.34666938,0.5723479,0.4287851585876721
0.0,0.948706264613588,0.0912200684150513,0.5078947368421053,0.2049335863377609,0.5957446808510638,0.75828475,0.89348584,0.40535292,0.8140947,0.146918013165769
0.7497413333514907,0.3747051266947662,0.0877993158494868,0.5868421052631579,0.230550284629981,0.5957446808510638,0.75675863,0.7019923,0.29227105,0.7082242,0.1119090365050867
0.6840567309110485,0.3850974927847175,0.0706955530216647,0.6,0.2210626185958254,0.6808510638297872,0.7157165,0.65572786,0.29959235,0.6797248,0.1280670257330939
0.3239934919055357,0.3747051266947662,0.1584948688711516,0.8342105263157895,0.3785578747628083,0.723404255319149,0.8843342,0.9344789,0.2760711,0.927676,0.1594853381208857
0.7497413333514907,0.948706264613588,0.1220068415051311,0.4289473684210526,0.2020872865275142,0.4680851063829787,0.48290816,0.51642317,0.539223,0.48294386,0.286654697785757
0.7497413333514907,0.3747051266947662,0.1892816419612314,0.7105263157894737,0.3595825426944971,0.6808510638297872,0.7600107,0.74632937,0.2978163,0.7377849,0.1454219030520646
0.7497413333514907,1.0,0.0798175598631698,0.3184210526315789,0.127134724857685,0.4680851063829787,0.4648233,0.47310546,0.5329418,0.4452864,0.144524236983842
0.0,0.3747051266947662,0.1550741163055872,0.081578947368421,0.1043643263757115,0.4680851063829787,0.8758835,0.8209196,0.20917013,0.78850466,0.0070103445327861
0.7497413333514907,0.948706264613588,0.1881413911060433,0.1868421052631579,0.1698292220113852,0.7659574468085106,0.35041746,0.052568406,0.6179764,0.22275493,0.080490724117295
0.0,0.3747051266947662,0.2109464082098061,0.2210526315789473,0.2011385199240986,0.6382978723404256,0.9961413,1.0,0.20006447,0.93272644,0.2504488330341113
0.6840567309110485,0.0,0.1334093500570125,0.1105263157894736,0.0967741935483871,0.7021276595744681,0.46164972,0.15989567,0.36306292,0.42052135,0.0044883303411131
0.0,1.0,0.1459521094640821,0.2947368421052631,0.1736242884250474,0.6170212765957447,0.6342149,0.73906887,0.47516006,0.6921078,0.367145421903052
0.6840567309110485,0.948706264613588,0.3192702394526795,0.2131578947368421,0.2884250474383302,0.4893617021276595,0.2621372,0.12641092,0.7562438,0.106699474,0.0380011968880909
1.0,0.6452933606018642,0.2862029646522235,0.3605263157894737,0.3140417457305502,0.4042553191489361,0.31593934,0.2375161,0.595067,0.2910057,0.229802513464991
0.0,0.948706264613588,0.169897377423033,0.1368421052631579,0.1366223908918406,0.2765957446808511,0.059316654,0.11832458,0.9582449,0.15969887,0.0128665469778575
0.3239934919055357,1.0,0.3340935005701254,0.3631578947368421,0.3548387096774194,1.0,0.44410548,0.49294218,0.5912702,0.45715126,0.3207660083782166
0.0,0.3747051266947662,0.5039908779931584,0.1078947368421052,0.4041745730550284,0.4893617021276595,0.80290985,0.8678062,0.2971651,0.9368451,0.1741472172351885
0.6840567309110485,0.948706264613588,0.7434435575826682,0.3289473684210526,0.683111954459203,0.3829787234042553,0.23954451,0.25102675,0.8255377,0.1330617,0.0771992818671454
0.0,0.3747051266947662,0.0627137970353477,0.1236842105263157,0.0426944971537001,0.425531914893617,0.6754101,0.59647626,0.24496251,0.79173374,0.0695904932888775
1.0,0.948706264613588,0.3135689851767388,0.5868421052631579,0.4184060721062618,0.9574468085106383,0.15209292,0.119621746,0.7648228,0.15654635,0.827049670855775
0.6840567309110485,0.3747051266947662,0.1972633979475484,0.3131578947368421,0.2229601518026565,0.6382978723404256,0.7086849,0.6164512,0.2641433,0.68965614,0.263016157989228
0.6840567309110485,1.0,0.1870011402508551,0.8552631578947368,0.4098671726755218,0.2978723404255319,0.0,0.0,0.93488145,0.0,0.6172950329144224
0.6840567309110485,0.0,0.2770809578107183,0.0,0.1764705882352941,0.4893617021276595,0.6319428,0.37820917,0.23373695,0.57262325,0.1478156792339916
0.7497413333514907,1.0,0.1391106043329532,0.4552631578947368,0.2258064516129032,0.9787234042553192,0.5119051,0.54625857,0.5124322,0.52017695,0.5248354278874925
0.6840567309110485,1.0,0.1106043329532497,0.0842105263157894,0.0683111954459203,0.0212765957446808,0.44554305,0.4371861,0.59301084,0.40909144,0.0763016157989228
0.3239934919055357,1.0,0.0992018244013683,0.2657894736842105,0.1242884250474383,0.5106382978723404,0.6890375,0.75969553,0.4236959,0.7030343,0.2253141831238779
0.6840567309110485,1.0,0.1220068415051311,0.1710526315789473,0.1091081593927893,0.2765957446808511,0.5444606,0.5544792,0.5011088,0.51106554,0.1044284859365649
0.3239934919055357,1.0,0.0877993158494868,0.1105263157894736,0.0588235294117647,0.574468085106383,0.76626116,0.8187671,0.37703818,0.72897285,0.1107121484141232
0.6840567309110485,1.0,0.2417331812998859,0.3,0.2552182163187855,0.6382978723404256,0.4195581,0.4475878,0.58005095,0.45156294,0.5936564931178935
0.0,0.3747051266947662,0.0592930444697833,0.2342105263157894,0.079696394686907,0.2765957446808511,0.7291958,0.67349595,0.2571402,0.82283765,0.0870736086175942
0.0,1.0,0.1402508551881414,0.2157894736842105,0.1404174573055028,0.0,0.36972433,0.518444,0.6928115,0.50180525,0.132555356074207
0.3239934919055357,0.5724233193282996,0.041049030786773,1.0,0.340607210626186,0.2340425531914893,0.47860727,0.5367709,0.5566436,0.51074785,0.3285457809694793
0.0,0.3747051266947662,0.0524515393386545,0.2763157894736842,0.0891840607210626,0.1489361702127659,0.78194845,0.7501948,0.23793153,0.86571074,0.1166965888689407
0.0,0.948706264613588,0.1311288483466362,0.1184210526315789,0.0977229601518026,0.1914893617021276,0.36822972,0.49128675,0.67393726,0.4939692,0.0930580490724117
0.3239934919055357,1.0,0.1265678449258837,0.3131578947368421,0.1641366223908918,0.2127659574468085,0.3435887,0.40546018,0.66980636,0.37406883,0.1250748055056852
0.0,0.0,0.0433295324971493,0.0657894736842105,0.0056925996204933,0.1914893617021276,0.6796266,0.5000633,0.10045728,0.904136,0.0439856373429084
0.0,0.3747051266947662,0.1334093500570125,0.2631578947368421,0.1518026565464895,0.3829787234042553,0.9218285,0.9125222,0.16611579,0.9551991,0.101735487731897
0.3239934919055357,0.0,0.104903078677309,0.1,0.0692599620493358,0.2127659574468085,0.8273616,0.6137776,0.112831205,0.7910818,0.056852184320766
0.0,0.3747051266947662,0.0786773090079817,0.2421052631578947,0.0986717267552182,0.1914893617021276,0.8066556,0.76069814,0.22729507,0.87519336,0.0843806104129264
0.7497413333514907,0.5724233193282996,0.0684150513112884,0.1763157894736842,0.0664136622390891,0.1914893617021276,0.56449705,0.45233408,0.41742635,0.49438527,0.0451825254338719
0.0,1.0,0.2109464082098061,0.2368421052631578,0.206831119544592,0.6382978723404256,0.749314,0.8676768,0.41273463,0.7628215,0.1316576900059844
0.6840567309110485,0.6452933606018642,0.2451539338654504,0.2710526315789474,0.2476280834914611,0.4893617021276595,0.4691958,0.39503214,0.46471995,0.44453794,0.2666068222621185
0.6840567309110485,0.948706264613588,0.3580387685290764,0.4657894736842105,0.4117647058823529,0.6382978723404256,0.27763534,0.27923107,0.68205476,0.27080095,0.4622980251346499
0.0,1.0,0.0376282782212086,0.0631578947368421,0.0,0.4680851063829787,0.7163416,0.8115228,0.4269303,0.73694956,0.0308198683423099
0.0,0.0,0.0741163055872291,0.0947368421052631,0.0417457305502846,0.425531914893617,0.86035514,0.6947454,0.0,1.0,0.0855774985038898
0.3239934919055357,0.948706264613588,0.104903078677309,0.131578947368421,0.0806451612903225,0.0851063829787234,0.27158824,0.33842835,0.7214053,0.34839255,0.026032315978456
0.1967822307505056,0.948706264613588,0.1003420752565564,0.0921052631578947,0.0626185958254269,0.0212765957446808,0.07757113,0.14124931,1.0,0.15640153,0.0
0.6840567309110485,1.0,0.1425313568985176,0.1842105263157894,0.1309297912713472,0.1702127659574468,0.5609685,0.5434858,0.5295325,0.44085807,0.0739078396169958
0.7497413333514907,0.9872054401236098,0.5393386545039909,0.5789473684210527,0.603415559772296,0.4468085106382978,0.30362466,0.36139417,0.7103933,0.29230544,0.3656493117893477
0.1967822307505056,0.0,0.2326111744583808,0.1736842105263158,0.2020872865275142,0.0212765957446808,0.90048665,0.6985018,0.17079087,0.91901934,0.0020945541591861
0.1967822307505056,0.6452933606018642,0.1482326111744583,0.3578947368421052,0.198292220113852,0.3617021276595745,0.9398747,0.98990136,0.21885924,0.9305037,0.1451226810293237
0.6840567309110485,1.0,0.5290763968072976,0.4605263157894737,0.5521821631878557,0.7446808510638298,0.33725828,0.38288832,0.6689628,0.34581426,0.5691202872531418
0.7497413333514907,0.948706264613588,0.2508551881413911,0.4263157894736842,0.3083491461100569,0.723404255319149,0.5593844,0.4505744,0.5485504,0.3276264,0.0365050867743865
0.7497413333514907,1.0,0.2485746864310148,0.1736842105263158,0.215370018975332,0.6170212765957447,0.74673545,0.79084396,0.4172699,0.6404003,0.0963494913225613
0.7497413333514907,0.948706264613588,0.4401368301026225,0.4894736842105263,0.4886148007590132,0.7446808510638298,0.41730717,0.47162193,0.60594267,0.4323117,0.3836026331538001
0.7497413333514907,1.0,0.5245153933865451,0.4447368421052631,0.5426944971537002,0.8085106382978723,0.39736897,0.36457223,0.67141116,0.23964992,0.2280071813285457
0.7497413333514907,0.948706264613588,1.0,0.6157894736842106,1.0,0.6170212765957447,0.14753932,0.2318958,0.89634436,0.19686347,1.0
