ID,AFP,Input,Output,Enquiry,File,Interface,Added,Changed,Deleted,PDR_AFP,Resource,Dev.Type,Duration,N_effort,MI_N_effort_AFP,MI_N_effort_PDR_AFP,MI_N_effort_Added,MI_N_effort_Input,MI_N_effort_Enquiry,MI_N_effort_Duration,MI_N_effort_File,MI_N_effort_Changed,MI_N_effort_Output,Effort
0.7241701,0.006684773,0.003467698,0.018257372,0.0051022833,0.00021236856,0.009478513,0.0034209637,0.0077131125,0.0003545303,0.061259307,0.0013562178,-0.0010817416,0.028935015,0.00876279,0.0008569476,0.0039012402,0.00010584059,0.00058579963,-0.0012454797,0.0015102415,-0.00024491572,0.001062616,-0.0011798723,0.009664137
0.41952622,0.01913365,0.014691509,0.010729415,0.16502629,-0.0040718657,-0.0006173174,0.006739578,0.035313237,0.0003803051,0.05843625,0.0061112167,-0.00088673073,0.018925296,0.026911244,0.00059962505,0.00582817,0.000539269,0.00035282763,0.0072381278,0.0027739056,0.00038483366,0.0029278323,-0.0007828152,0.024495004
0.47648972,0.0099330265,0.0054644747,0.015667247,0.037175927,0.011476383,0.002106425,0.0077863364,0.009268829,0.0007904501,0.05373891,-0.00018645613,-0.00091205165,0.03428372,0.015911005,0.00053995126,0.00383586,0.00031611725,0.0006465239,0.0011137155,0.0012183918,0.0003190264,0.0011010187,-0.0005614234,0.015990224
0.340528,0.0020256464,0.00014936214,0.0068383426,0.0064459173,-0.0012593204,0.0044355625,0.0002880767,0.002079702,4.4054905e-05,0.0754967,0.001265323,-0.0008936163,0.04050391,0.0014010306,-5.007512e-05,0.0023639656,7.2672265e-06,0.00046410502,-0.0011813113,1.4077872e-05,-0.00023206568,0.00064744166,-0.0013916618,0.0022553755
0.2485219,0.0011146545,-0.0017545118,0.0047288593,0.011481411,-0.002454442,0.0096846605,0.0006233754,-0.0022854833,-6.269576e-05,0.0906158,0.0018865459,-0.00095101213,0.038187135,0.0003869757,-0.00038388942,0.003278481,4.134979e-05,0.0006167949,-0.0009375127,0.00027753017,-0.00032681297,0.00068991573,-0.0017646833,0.0013952785
0.64902556,0.006883543,0.00353368,0.012497297,0.0064314455,0.0076530846,0.0061277724,0.0054955706,0.0033591934,-0.00011121144,0.053078596,-0.0006812627,-0.0008724191,0.061342135,0.008862601,-2.0085601e-05,0.0018828234,0.00038393837,0.00062272133,-0.0008664273,0.0019022981,0.00023514673,0.000806876,-0.0009930162,0.007885865
0.7789953,0.012989016,0.006422816,0.020461695,0.048830993,0.008740689,0.0065686842,0.0071102176,0.01671829,0.0002867622,0.08620534,-0.00034833676,-0.0011429684,0.059157263,0.03500686,0.0008881842,0.0068298243,0.00049159443,0.0009503302,0.002406782,0.003979475,0.00083247427,0.0022593925,0.0004230921,0.028223822
0.7901078,0.0037750448,0.0007670397,0.016513221,0.0041989223,-0.0042817653,0.008845622,0.0014768664,0.003594689,0.0008139623,0.07433424,-0.00015740842,-0.0011807657,0.01025903,0.005845489,0.0009530708,0.004392552,0.00018635052,0.0006098032,-0.0006646529,0.00021038204,-0.0005568431,0.0006470733,-0.0009565802,0.006873921
0.41974044,0.016177716,0.017058456,-0.003470839,0.022051074,0.026257869,0.007862405,0.021097379,-0.007300522,-0.00042635907,0.09012802,0.00052376033,-0.0012503993,0.14665252,0.041753862,0.0013533232,0.010063854,0.0013764144,0.0014683487,0.0031280413,0.012321478,0.0017231726,0.0005966156,6.9639704e-05,0.04209878
0.5462939,0.007767228,0.004676113,0.011727555,0.015073454,0.0071147103,0.003090931,0.0069442773,0.0040319664,0.00013626934,0.05091809,-0.0013913775,-0.0010320023,0.037624996,0.009216384,0.00088874414,0.0026402606,7.472426e-05,0.00044846057,-0.0003323983,0.00045492966,-0.00024197949,0.00040134205,-0.0012924441,0.0101598855
0.5126373,0.010619037,0.004384298,0.02077671,0.03471353,0.010774489,0.0039038095,0.011820172,0.00025426038,0.00041723525,0.044988155,-0.0013658623,-0.001101542,0.02346302,0.011742554,0.0009887388,0.0032490322,0.00022237308,0.00047989353,0.00073115854,0.0003384538,-0.0002664741,0.00031038414,-0.0009383859,0.013017152
0.574965,0.008043682,0.005288312,0.020633012,0.010390355,0.0026355314,0.0013265671,0.00046964176,0.022070428,0.00060778856,0.053066373,-0.0008467077,-0.00094128563,0.044492126,0.01074066,0.0007148916,0.0025856865,-7.039955e-05,0.00043701968,-0.0007474029,-1.691049e-06,-0.00023800379,0.0015183303,-0.000621185,0.009886552
0.667272,0.006361328,0.004482248,0.005555577,0.011993201,0.014239583,-0.0027098982,0.006589583,0.0018924102,0.00032459656,0.07114797,0.0024956637,-0.0009668587,0.045733213,0.010293059,0.0011073607,0.0036797498,8.6258486e-05,0.00026977935,-0.0007083843,0.0014909359,0.0003835865,0.0005103562,-0.0015584426,0.011834851
0.64812547,0.005815614,0.0030709552,0.011779144,0.0024010828,0.0038859507,0.006413131,0.0037341474,0.005876784,-1.1611788e-05,0.064880684,-0.0010406938,-0.0011101137,0.05231498,0.007857324,0.0009072381,0.0037498937,9.157785e-05,0.00076226756,-0.0012348648,0.0019102069,-0.00035897992,0.000672788,-0.0018752564,0.0092583755
0.51930296,0.014920609,0.010468354,0.026110884,0.004861999,0.021987833,0.0072422307,0.010230769,0.019761119,-0.00036849035,0.041077476,-0.0006357664,-0.0008929351,0.036890164,0.019916795,0.0011330838,0.0027408602,0.0005165928,0.0007302064,-0.000676799,0.0012860089,0.00084532,0.0015182178,0.00044165578,0.017133761
0.6150649,0.008957151,0.0044601224,0.012471405,0.021126796,0.006048296,0.0071758004,0.0067455824,0.0063176085,-0.00016966584,0.06207438,0.0055594607,-0.0010985099,0.046221644,0.017720822,0.0008048094,0.00395946,0.00024786193,0.0007495175,0.00044674313,0.0015793941,-0.00010245864,0.0009090277,-0.0009193181,0.015439242
0.77257884,0.005991727,0.0034702695,0.00075851334,0.02079756,0.015316647,-0.003237286,0.0058487896,0.0009675892,0.00069207296,0.11017201,-0.00037018722,-0.0010503684,0.043794543,0.01805716,0.0008075237,0.005959845,0.00048155236,0.0006397149,0.0009292959,0.0012468514,0.00067549816,0.0008030113,-0.0014103162,0.016449936
0.6284678,0.012730051,0.009760278,0.009240394,0.02865985,0.008964758,0.008491701,0.0094995545,0.009691563,-7.2097406e-05,0.091449566,-0.0022281457,-0.0011338317,0.06487274,0.03288748,0.0010212255,0.007475352,0.00063181354,0.0012265749,0.0017205429,0.004505123,0.0005850319,0.0016329804,-0.0006094026,0.02860535
0.5999178,0.0048852703,0.002998157,0.00561953,0.0081927525,0.009821269,-0.0008889597,0.0037356482,0.004128147,0.00023069716,0.063129574,0.0003522964,-0.0009131989,0.044761658,0.0072974497,0.000183183,0.0019394981,0.00020208597,0.00034340104,-0.00051361206,0.00027608545,0.00043034297,0.0005697186,-0.0012513527,0.00770979
0.5459117,0.012238929,0.0052092737,0.020886414,0.049181025,0.014975695,0.004215571,0.013710109,0.0009931019,0.000433399,0.04526499,-0.00018500024,-0.0009360423,0.026463233,0.01521558,0.0004531357,0.0027333957,0.0004673585,0.00044010283,0.0015489622,0.0004687216,0.00036609638,0.00055656093,-0.0001798417,0.015430388
0.5034851,0.010927811,0.008851571,0.0086441,0.07223229,-0.0069165123,0.003009113,0.001671354,0.02354577,8.13049e-05,0.05812323,0.0017344671,-0.0010005345,0.031962596,0.016737439,0.0009367899,0.004746737,0.00010769238,0.0004516203,0.0023852014,0.002059497,-0.00039964658,0.0018848731,-0.0014888388,0.015545875
0.5628892,0.005576922,0.002362023,0.01215512,0.0071561467,0.005415137,0.0007429422,0.0017122708,0.009214367,0.00036606786,0.078821406,0.0009114224,-0.0010211725,0.037497427,0.008387109,0.00072198524,0.0031433695,-0.00012299017,0.0003369227,-0.0010053345,-0.0005229274,-9.8347664e-05,0.0009629431,-0.0015305488,0.008394339
0.7453855,0.008568747,0.0068500694,0.010504486,0.009813135,0.006488806,0.0052511934,0.008042127,0.0013717962,-8.192373e-05,0.029292643,-0.0018234916,-0.0010747088,0.04117514,0.0058393697,0.000388599,0.001009536,0.00039532146,0.0005710582,-0.0007462385,0.0006752487,7.690408e-05,0.00040208484,-0.0009087497,0.004677779
0.40468562,0.005778767,0.001430911,0.021664446,0.00821066,0.0030033158,0.0016724459,0.0058441786,-0.001444947,0.00055540295,0.03730705,-0.0006063897,-0.001032854,0.020150857,0.002731164,0.0002725718,0.0013445618,0.00020265803,0.0003995416,-0.0006381951,-0.0006314806,-0.0003684701,0.00032484985,-0.00090863724,0.0034242603
0.6334902,0.018285306,0.007851725,0.0655821,0.023076858,0.012281079,0.008396307,0.02202528,-0.002898396,0.0012299067,0.06259686,0.003530439,-0.000958647,0.043982405,0.035163984,0.0015843394,0.00879825,0.0005386158,0.00045949107,0.0014565033,0.007163237,0.00067495764,0.0009064395,0.004244091,0.034145795
0.9629753,0.021469146,0.01870204,0.036660768,0.0713094,0.01198095,0.0017139922,0.011591429,0.038612396,0.0015521583,0.016999185,0.0005682451,-0.0013054083,0.026371267,0.022307644,0.0017340416,0.0044661853,0.0005717805,0.0009408739,0.0021785058,0.00046097208,0.00053779455,0.0025135442,0.0011761147,0.01908489
0.7252098,0.012447601,-0.007959752,0.039626993,0.10041221,0.013206879,0.015748927,0.0187288,-0.0100722425,-0.0028730123,0.35390866,0.007903989,-0.0017743823,0.055047687,0.10481083,0.002430521,0.061897457,0.002236227,0.0012531306,0.010829413,0.015937008,0.0010186231,0.0015500893,0.0046473043,0.093551606
0.70338607,0.010398321,0.005103263,0.025276521,0.0045774058,0.010813946,0.008775796,0.006867041,0.012095818,-0.00083205424,0.07427846,0.03427822,-0.00119948,0.18721811,0.013802511,0.0013692111,0.005362331,0.0004237424,0.0012003123,-0.0018727727,0.009407558,-0.0002598937,0.0008941593,-0.0013484776,0.016767856
0.7830304,0.003764333,0.0013424375,0.018278563,0.001823899,-0.004538257,0.007319295,0.0011164844,0.006018942,0.00077472976,0.063459724,0.0008815777,-0.0012913998,0.0046497434,0.003207322,0.0007050191,0.0028508,0.0001435226,0.00045020288,-0.00094563223,-0.0005676234,-0.00020891347,0.0006714556,-0.00045797735,0.0059029907
0.8118677,0.005167702,0.003665622,0.01197314,0.0067143473,0.0011212905,0.005254715,0.0041836556,0.0017479127,0.00050199375,0.049107213,-0.00041528698,-0.0011607273,0.019202152,0.0034873916,0.00028508878,0.0015754073,0.00041554985,0.000494773,-0.00051229756,-0.0003951257,0.00014626817,0.00044192682,-0.00039893267,0.00373032
0.65235174,0.0071565895,0.004310951,0.005427299,0.021907665,0.013294844,-0.0025716668,0.00647379,0.0030834586,0.0003045986,0.07057741,0.00085054245,-0.0010001473,0.03997163,0.013932204,0.0008258056,0.0037393176,0.00018793781,0.00033063453,0.0002827141,0.000971155,0.00047357508,0.0006437748,-0.0012936285,0.013130077
0.3850578,0.0051216427,0.0018428433,0.019478567,0.0048867124,0.0007779896,0.00051783887,0.0043941336,-0.0001058178,0.00047829372,0.03850227,-7.453002e-05,-0.0010062703,0.02127663,0.0013993505,0.00070812274,0.0018129132,6.699262e-05,0.00046579863,-0.0012551864,-0.00044061407,-0.00063880254,0.00031929626,-0.001272995,0.002215748
0.6089346,0.00563314,0.00325197,0.0077513666,0.005681504,0.008074906,0.0021092175,0.004504186,0.004093336,2.4641922e-05,0.062725194,-0.0010414801,-0.0010261945,0.052636914,0.007744091,0.00065095443,0.0028393401,0.00012751704,0.00056629383,-0.0008330201,0.0011788148,-4.330196e-05,0.00049206585,-0.0017066654,0.008717172
0.67373323,0.0077560856,0.003662451,0.016846579,0.009521552,0.0045418623,0.007979037,0.005503363,0.0036215074,8.819881e-05,0.042729516,-0.0004898908,-0.0008556463,0.04003212,0.008406388,-0.00018476672,0.0015122325,0.00040548603,0.00048725915,-0.0007388679,0.0009499714,0.0001504441,0.00092600286,-0.0006028426,0.006183815
0.6038056,0.01934907,0.006792563,0.034756314,0.090307884,0.02459597,0.0070216665,0.025402946,-0.006921919,0.00060314883,0.034299433,-0.00032218965,-0.0011352292,0.012833348,0.022190087,0.0008444374,0.0040301746,0.00087451807,0.0005854427,0.0036003261,0.001239267,0.00054025406,0.0002450107,0.00073116564,0.023298668
0.5709073,0.007000536,0.0043275654,0.011134931,0.0068496093,0.004774969,0.003604364,0.0052691195,0.004905527,4.6606903e-05,0.04896438,-0.002015073,-0.0010350591,0.0395719,0.007575525,0.0009883966,0.0025990393,-2.766418e-05,0.0004740503,-0.0009273954,0.00050660805,-0.000501388,0.0004371961,-0.0016193171,0.00805429
0.61208403,0.009485591,0.00605799,0.026659898,0.0073615457,0.003368663,0.0040717297,0.002982443,0.02011704,0.0006903942,0.05657343,0.0042617614,-0.00096226693,0.048595842,0.014802933,0.0009891083,0.0039004798,-4.542526e-05,0.00047243244,-0.00079927256,0.0014396794,-0.00027151196,0.0015801311,-0.00014072616,0.014162903
0.92410266,0.014814811,0.0073112696,0.0068629626,0.046315197,0.029908322,0.009172334,0.017989242,-0.004498722,-0.0003413813,0.13041012,0.064018026,-0.0010048277,0.02874139,0.042245418,0.0014288283,0.010777037,0.0011302102,0.00087408733,0.0023492412,0.004472909,0.001595462,0.0016655467,-6.788684e-05,0.0375639
1.0285114,0.009562902,0.005395476,0.021413347,0.006929045,0.0021151912,0.01818424,0.0076362304,0.0022821277,-8.38624e-05,0.05453759,0.00078425894,-0.0012504176,0.050703067,0.01013555,0.000577837,0.005014805,0.0007029261,0.0012246893,-0.0014184628,0.0044943546,-1.0492746e-05,0.0012210041,-0.0014084124,0.008932132
0.557335,0.0063785235,0.004143909,0.013499892,0.0075731687,0.003900061,0.0017849117,0.002074302,0.012569193,0.0003482974,0.051730268,-0.0009940884,-0.00092859706,0.04046524,0.008028389,0.00039649778,0.0017431832,2.9102433e-05,0.00037929846,-0.0006792785,-0.00022324384,-5.9457263e-05,0.00095704413,-0.0008709549,0.007846532
0.4902638,0.010564357,0.007740234,0.018911887,0.0028563193,0.014088193,0.003963597,0.006327209,0.016056355,-0.00012055383,0.046387322,-0.00041637267,-0.0009143617,0.034042645,0.013547001,0.0010114168,0.0023485685,0.0002626122,0.000599641,-0.00093327276,0.00042607193,0.0004202897,0.0011554516,-0.00027107954,0.012405889
0.45155933,0.0041832295,0.0015985519,0.014177705,0.0041871048,0.0016704826,-0.0013322559,0.002004931,0.0050612963,6.665749e-05,0.07011256,-0.0005754321,-0.00097640185,0.054141033,0.00488012,0.0005224487,0.0022906947,-0.00010036881,0.00015527391,-0.0010889032,0.00039048935,-0.00027044606,0.00041382737,-0.0008724713,0.0066733705
0.3994042,0.0034465534,0.003990491,0.0065726973,-0.0008568682,0.0009081764,-0.0019266997,-0.0026445303,0.014479179,0.00058907137,0.066029996,0.0004234449,-0.00079922273,0.058005545,0.0084701795,0.00039660046,0.0032960519,1.222326e-05,0.0006093972,-0.001150558,0.001679326,5.3156517e-05,0.0012975729,-0.0010495975,0.008373437
0.80597293,0.0114312675,0.0068521863,0.009295416,0.04359026,0.016241018,0.002913008,0.010025096,0.0060407794,0.00025536196,0.103515625,0.012521828,-0.00096185016,0.048707947,0.034166582,0.0008989691,0.006935397,0.0006870961,0.0007306592,0.0022367386,0.0036153146,0.0014129147,0.001798897,0.00040077692,0.028953975
0.62460923,0.005335509,0.0026956936,0.013854649,0.0048532104,-0.00020436756,0.006313106,0.0016925831,0.008497713,0.0003654901,0.056482043,-0.00040746946,-0.0010433898,0.023045145,0.0063197673,0.00043240096,0.0026290396,6.605865e-05,0.00047703504,-0.00087864464,-0.00014499947,-0.00022750418,0.0008527166,-0.0012535546,0.006727184
0.45878366,0.0072412123,0.005038535,0.021300131,0.0047092857,0.0018765936,3.7765596e-05,0.0009511248,0.017302968,0.0004909307,0.046563756,0.00040823838,-0.00090503023,0.03471496,0.0072042076,0.0010588197,0.002589306,-4.744809e-05,0.00054067525,-0.0014919944,-2.20933e-05,-0.00041756337,0.0012515491,-0.0007977244,0.0065741907
0.7651037,0.004187027,0.0025627043,0.0010184776,0.005280331,0.017390823,0.0039401078,0.0052005667,0.0008434141,0.0007061564,0.094035506,0.028592492,-0.0009138688,0.0854447,0.010631124,6.345613e-05,0.0035143464,0.00057883095,0.00040055672,-0.00060601823,0.0031852908,0.0008792319,0.00093402277,-0.00084959035,0.01323671
0.4319877,0.010318387,0.0048035905,0.034478582,0.01372789,0.004259049,0.002177441,0.0048478628,0.014029194,4.0619954e-05,0.034133658,0.04250632,-0.00094753894,0.13525741,0.0076479125,0.00035265507,0.0011574833,0.00035714288,0.00033562008,-0.0010448995,0.0044796364,-0.00011442776,0.0008644127,0.0005627197,0.008258514
0.81412107,0.004597024,0.005664873,-0.011259688,0.014161918,0.021848323,-0.0071393573,0.0057022087,0.0009707771,0.000765498,0.09823094,0.0014314975,-0.0011134828,0.06193971,0.010831935,0.00107103,0.0054689664,0.00030440107,0.00049676193,-0.00017107395,0.0022736257,0.0009029729,0.0005198922,-0.0028782745,0.012817974
0.64738125,0.0092762355,0.0063239485,0.026456501,0.011542558,0.0017701103,0.0024269475,0.00078862556,0.025816763,0.000830083,0.055335864,0.00069712964,-0.0010229993,0.041267958,0.0126857385,0.0011546458,0.0033800534,-0.00013975031,0.0004085119,-0.00090822414,0.0005482952,-0.00025290018,0.0018156699,-0.00023288833,0.012787411
0.5868563,0.0066292044,0.0039102603,0.011139123,0.0068351002,0.0058215805,0.003910494,0.0048617264,0.004728312,3.147492e-05,0.049267717,-0.0012844009,-0.0009288854,0.045976903,0.00766362,0.00039042416,0.0018302163,0.00015219429,0.00046711782,-0.0008158656,0.00066724955,-8.402858e-05,0.0006134749,-0.0011848488,0.0073593305
0.7627019,0.012719892,0.0054286877,0.016424743,0.0465074,0.014118871,0.0029398487,0.010835794,0.0050391257,5.9478072e-05,0.093835205,-0.0022696212,-0.0012139782,0.058121353,0.036129385,0.0009870292,0.007833714,0.00065079733,0.0009841041,0.0028921568,0.004343886,0.00093445944,0.0014222204,0.00014023343,0.028848952
0.58094686,0.0020348704,0.00054418773,0.010599222,0.0015814146,-0.0028354554,0.0011991776,-0.00046166917,0.0040452285,0.00051036134,0.06985164,-0.0007701521,-0.0009573719,0.028354857,0.002560784,0.00034359144,0.0022359046,0.00013104803,0.00038883515,-0.0008384109,-0.00073392387,-0.00029323343,0.00043865177,-0.0007291531,0.0030290878
0.32070407,0.014055913,0.010553968,0.01525066,0.13417995,-0.015529541,0.0012460152,0.00065106084,0.032782815,0.00048751794,0.05083647,0.006693559,-0.00088864064,0.00829122,0.019546745,9.377464e-05,0.004826244,0.0005167807,0.00031449518,0.0055280603,0.0021562008,-3.5422738e-05,0.0029730317,-0.00068285625,0.017262455
0.5516699,0.008784432,0.00449358,0.0141916,0.025172878,0.008514287,0.003268383,0.008180988,0.004113431,0.0002433722,0.05111534,-0.0014501512,-0.0010307648,0.032773256,0.011211787,0.0008323041,0.0028517453,0.00014632911,0.00047485036,0.00026347607,0.000328684,-0.00014472997,0.00048516085,-0.0010480247,0.011746268
0.75149953,0.009675613,0.0043508895,0.019881899,0.01070043,0.007645555,0.007822388,0.010504315,-0.003005433,-0.00025760016,0.032176282,-0.0029566868,-0.0012001136,0.04991487,0.0067880824,0.0005262317,0.0016502074,0.00044368475,0.00066430285,-0.0009105563,0.0017492599,-0.00024600793,0.0002252477,-0.0007652096,0.006611688
0.64321095,0.01109891,0.005253859,0.019348685,0.025223315,0.0104629975,0.0068633175,0.011503552,-0.0005678572,-9.583135e-06,0.037200406,-0.0016594962,-0.0009646566,0.042666472,0.011686846,0.0005667757,0.002417952,0.0003915007,0.0005450513,-6.0978564e-05,0.0015171957,-0.000114457915,0.00051093794,-0.000752866,0.010427988
0.5012173,0.008535491,0.008159981,0.00324581,0.042348254,-0.0036164992,0.002657279,0.00026694685,0.019797487,-3.0372292e-05,0.066533096,0.00064105005,-0.0009831202,0.05611345,0.01818113,0.000753619,0.0047878027,0.00020672983,0.0007192833,0.0012938789,0.0030414416,-3.767747e-05,0.0017742413,-0.0013776573,0.015669508
0.7086796,0.010707932,0.00810036,0.024595117,0.023442874,0.0038612015,0.00077995204,0.0037098646,0.02425268,0.0008495732,0.041991614,-0.001680145,-0.0013015781,0.031381875,0.01059399,0.0012124749,0.002804119,4.496082e-05,0.0005753279,1.484868e-05,-0.00057120156,-0.00018848956,0.0013474019,-0.00021054718,0.011346311
0.33943546,0.0041273106,0.004492349,0.009056881,-0.0005087524,0.0013944153,-0.0020264303,-0.0007671581,0.010987155,0.0006256666,0.06358528,0.0016218238,-0.00083973014,0.06102333,0.008773563,0.0005805015,0.0038030765,0.00010298405,0.0006857936,-0.0011625913,0.0024073403,-1.6422826e-05,0.0011564388,-0.0010063569,0.009015393
1.2767137,0.035969105,0.022444667,0.07464814,0.11969206,0.0352359,0.0047024386,0.03732372,0.018564027,0.00042321923,-0.009724785,-0.00013082917,-0.0016757809,0.04346197,0.02265037,0.0024757744,0.0047548553,0.0017784587,0.0017196378,0.0050455495,0.0033360966,0.0012193522,0.0014855214,0.0039113923,0.022393929
0.6642831,0.009214553,0.005986714,0.019985106,0.018810626,0.0028520348,0.0029233792,0.0021876877,0.020346882,0.00069838937,0.07330574,-0.0016285577,-0.0009955962,0.043066196,0.018636309,0.000954458,0.0044779098,0.00015369145,0.00068189454,0.00031583972,0.0007997239,-8.528365e-05,0.001719274,-0.00019272283,0.01600368
0.38981986,0.012390563,0.0055709314,0.025189856,0.047113925,0.012998136,0.002512795,0.0141042,-0.0006660167,0.00077276287,0.044188373,0.0004526144,-0.0010597846,0.022660462,0.015028328,0.0012315642,0.0046645403,0.00040519846,0.0006984865,0.00124336,0.0015266556,-0.0001447316,0.00050632335,-0.00060596206,0.016304381
0.46294823,0.009550817,0.004680127,0.030294646,0.012939536,0.0036597338,0.0007835905,0.0035977971,0.015891489,-0.00018510356,0.052118257,0.038698986,-0.0009563307,0.144301,0.00919391,0.00046609621,0.001675939,0.00017497144,0.00012565874,-0.0009669707,0.004540931,-0.00010679127,0.00077836635,0.00062419986,0.010566932
0.46094143,0.011687923,0.007211487,0.033668138,0.029418172,0.009756313,-0.00060108607,-0.002753411,0.04109673,0.001985569,0.14846934,0.0048413863,-0.0010243156,0.08213541,0.054514334,0.0011465838,0.02465135,0.00015315035,0.0006844111,0.0017082907,0.009588912,0.0004967273,0.004039921,0.0013709192,0.049183544
0.7369505,0.011602983,0.005030644,0.016803108,0.010748917,0.018444717,0.020949401,0.015712509,-0.005576739,-0.0008829255,0.079183854,0.08967416,-0.000801549,0.025717214,0.023367813,0.00085901003,0.005390579,0.0008411594,0.00052784494,-0.0005668299,0.002682338,0.00058376114,0.0010793649,0.00078733853,0.024158327
0.47141424,0.018235685,0.01787284,0.00014839415,0.08995769,0.018643247,-0.01174229,0.009460145,0.027080571,0.0005607824,0.05309031,-0.0014453237,-0.0011384223,0.08579144,0.01712894,0.0019515413,0.005129504,-0.00019007252,0.0008887392,0.0041595846,0.0036821146,-0.00016432011,0.0015336727,-0.0033768185,0.014113725
0.6108052,0.0060399724,0.003569612,0.009953718,0.0033342787,0.0062406645,0.0044488506,0.0045426423,0.0046757795,-0.00011227804,0.05948136,-0.0011538933,-0.001004652,0.059659135,0.007836142,0.0007030843,0.0028587284,0.00013845513,0.00068407203,-0.0011668836,0.0018270323,-0.00018599688,0.0005969118,-0.0016528103,0.008614767
0.2870452,0.013931775,0.016037047,-0.0005166349,0.009038165,0.022785863,0.0042397976,0.01644853,-0.001825124,0.00017736867,0.09948452,0.0009872668,-0.0012241963,0.15532525,0.036796685,0.0014934314,0.010567104,0.0010036404,0.0012904006,0.0015711338,0.0122342855,0.0012533886,0.0007838586,-0.00037374446,0.039552856
0.57135546,0.004302344,0.0032526723,0.01077864,0.001604185,-0.0009193551,0.0030270633,0.00044556893,0.00895915,0.0003324073,0.056236114,0.0010165428,-0.0009209354,0.028095016,0.004642986,0.00069628237,0.0023571586,-2.950133e-05,0.00044252383,-0.0014669375,-4.946487e-05,-0.00025351695,0.0008362158,-0.0012421256,0.005170486
