t02,t03,t05,t07,t13,t15,MI_size_D_t08,MI_size_D_t14,MI_duration_D_t07,effort_D
0.1136256405772616,0.0988641562451098,0.0812341517485392,0.0930235264763276,0.0614159582523137,0.0746335027777342,0.064131177663342,0.0792697402586429,0.0688131736615856,0.0632592593783332
0.4114736408469639,0.456596467742391,0.421511353523427,0.285775152436753,0.1248160365720086,0.3252712834520661,0.3447193302471055,0.4130063154682009,0.4042367474009007,0.288499072849413
0.1309230698811309,0.1222857374889561,0.0788955293199279,0.0915448432394533,0.0479251953599612,0.1006297669120985,0.0906646574897513,0.1108405797553083,0.1073696939440899,0.1406283093885655
0.0844400949768765,0.0975823993389523,0.0664323750567375,0.0937215590689539,0.1168184625740347,0.110896769486587,0.1276267149928451,0.1101013369891654,0.0986135919662734,0.1661420561308858
0.1044015883931526,0.0124158500274644,0.0359879128472698,0.0135792965057733,0.0386231522976506,0.0348174343187036,0.0103627146777326,0.0328064784102687,0.0122253287986541,0.0967260522353469
0.0949721691329537,0.0252923394872635,0.0281846478982757,0.0234819705120525,0.04534138488813,0.032957125198687,0.0372623112542785,0.0318299352474866,0.0251763905666352,0.1032862269776747
0.1471391957224774,0.0254620245381825,0.0714643550934238,0.0265284244729969,0.0424423941600452,0.0778738534247051,0.0245481316053594,0.0556631550455739,0.0324023282643808,0.1349381801516633
0.112866170915072,0.1934785349998886,0.1825190644086891,0.2368897240276408,0.2214908510645115,0.2175684945169312,0.2102924215553514,0.2255155558868449,0.2050198431230979,0.2115837133143927
0.0713453074949013,0.0286687773437913,0.0403586840411412,0.061713918199568,0.0846560336817648,0.0459378534165867,0.032655242226533,0.0313345314842377,0.0399383266620179,0.0697955549922973
0.1244938901735989,0.1379602338685227,0.0915662031698493,0.1139450417655165,0.0593540114652681,0.082877777218932,0.0949157911185209,0.1200749930836849,0.1126904696125737,0.0802260801202574
0.0288337745688805,0.0827412284242516,0.0495898387699648,0.1087248249418956,0.1044357321618549,0.0672498943496284,0.1264811222967151,0.1122172948954918,0.1129742772201227,0.1290904123692122
0.0642034928642633,0.0369116961448665,0.0355447228843686,0.0686775178715448,0.0702893381373075,0.0355335608561044,0.030145723753948,0.0364308788676076,0.039721365419575,0.0486781606081135
0.1710562271770582,0.2561817290419245,0.2175092202643546,0.2778225418650776,0.2583776597383562,0.2979857391184556,0.2578364024676215,0.2735639984821901,0.2715489977508767,0.3405572579625421
0.232571268974065,0.2765471665181589,0.2289887035004185,0.1729766528689968,0.0495820150204653,0.1505857594018048,0.2022241965561557,0.2568993634207717,0.2521580981329623,0.1691409738956014
0.0573232058834574,0.0552599068696233,0.0357980729428176,0.0771136672786622,0.062647058502474,0.0601020560707118,0.0445016882294229,0.0839914672394077,0.0683640071180512,0.1154300990112667
0.1052039801922286,0.1619374402731295,0.1377069325247421,0.1801872722795251,0.1746454195707755,0.1586066569596655,0.1941998608996162,0.1649528052211429,0.1326430736913333,0.12025816837959
0.4006079813795767,0.1308754366260017,0.2508559125976827,0.1007960277448842,0.1311947147973975,0.2927918571296193,0.1011732641867952,0.1829793716803762,0.1209692223268363,0.3801972981219986
0.3965286653271086,0.4080704427262729,0.2892946000549697,0.2065695384404487,0.0980025449499308,0.3137232205721617,0.3009786194524126,0.4151788021761186,0.3813770068876843,0.4318199160071754
0.0614744494057367,0.045278907520519,0.040190223234351,0.0623612952200136,0.0749315107612817,0.0547459770564749,0.0734518583566887,0.0792828452950086,0.0777483958675052,0.1245081865352465
0.0883787629160411,0.0858647543873789,0.0469058741537102,0.0918962733829594,0.0952979836921647,0.1017859178123513,0.0690732213821005,0.0960676330429923,0.0876284145637694,0.1633245782579058
0.19782525784117,0.1914150559001116,0.1662528899921054,0.1829312232353517,0.180172377275288,0.2467438343026698,0.1579468214634781,0.1861932496857318,0.1554614592366508,0.2705857078309048
0.1394381119522254,0.0325972858585282,0.0570395030268792,0.017593667972203,0.0315893450706534,0.0535721432364703,0.0141807579755074,0.0643038351021747,0.0103543313352106,0.1204434714527872
0.2846015189393244,0.0960270169359285,0.1683813785804483,0.0843884229612947,0.0951077938096876,0.1979954685298255,0.0934543538098245,0.1295938682453032,0.1003654806223691,0.280756557160683
0.0712620190891133,0.0045881617517079,0.0154355816747591,0.0157457284251231,0.0410356960971882,0.016519639869707,0.0060221761544304,0.0120714542972337,0.0127698494172387,0.0562438255535556
0.171649010392584,0.2787290669648783,0.2479236714069331,0.3292180733489868,0.3074755448143274,0.3121287768144701,0.3235194352825251,0.3153299719703398,0.299150534226055,0.3475710842889933
0.1215464604723025,0.0132520727679076,0.0606416695877367,0.0207576500127465,0.0252510908223592,0.0501242529553087,0.0136933681220064,0.0512347564336245,0.0198890888603802,0.0918176338780998
0.0624463370506023,0.0187979620968879,0.024237970637423,0.0342352886037424,0.0637926134477965,0.0371802415316858,0.0378881577202047,0.0321956520160428,0.0496655493140676,0.1007888097996831
0.1295873033797483,0.1989944931170919,0.1027242036858649,0.1243546616103205,0.0455843020034482,0.1065345809220957,0.1810997235276517,0.193910326103666,0.1995743119473273,0.1265444461490265
0.2614384342793836,0.0856832282971439,0.1700957722270654,0.0616219698564397,0.074023168502454,0.2110110805564183,0.0591350693528652,0.119204078554426,0.0945232992436844,0.2730361056828515
0.1709012648325996,0.2585579003052841,0.1955979634612618,0.1822506917121599,0.026629893524019,0.1134432240960606,0.2095823051106859,0.2472660023646753,0.2683036686761844,0.1199211641336944
0.2356887838097481,0.0504250275887452,0.134079278753521,0.057413585760523,0.0668807306401457,0.1470300527817394,0.0662872625972901,0.1126998440370827,0.065491634449586,0.206982469738131
0.1129155067045968,0.1654744058180711,0.0952551615388482,0.1153358132836367,0.0550669008017786,0.095590451908325,0.1632033368226657,0.163466603206015,0.1719020292279486,0.1078574855246721
0.0775499682469377,0.1057935412158317,0.0933215863389116,0.1485527834692375,0.15224638118254,0.1152098035933748,0.1194867903375895,0.1206712026786805,0.1022323547761448,0.1132030008260208
0.0735594360590352,0.0995833542459305,0.0774139592612627,0.1241151462003037,0.1138962808779059,0.110660320688756,0.1221244833868159,0.1624752484770079,0.1258174626450233,0.2099267844145363
0.3592825425034678,0.0911043321313163,0.2238942209600207,0.0796719660230011,0.1028818950478762,0.2626027114106269,0.0869317445665886,0.1671371912649822,0.0960044712926294,0.3140206755916185
0.0964200169550664,0.0098574297241984,0.0335525348517519,0.0079117837734743,0.0319835281448595,0.0334692575653625,0.0052406743117721,0.0251459029700696,0.0095454415689392,0.0867432024275713
0.2619945171492575,0.2846594559812485,0.1916445004156205,0.1943136153714656,0.1183217204191121,0.2638279576221344,0.2058800552319231,0.2567401182159606,0.2551272365514624,0.2785343592525932
0.0895983504852859,0.1389644219159695,0.0999432086889895,0.1569798789175236,0.1177784616049861,0.1097676567093264,0.1072019543312549,0.1696916624228329,0.1371713512728652,0.1722563704704943
0.2708737669821325,0.0684823606085667,0.1518999052350709,0.0595433521266643,0.0647977478915005,0.1779067266575152,0.0636477236633014,0.1274004301735142,0.0727932643319465,0.2534698953287836
0.185975321963992,0.2851897012270274,0.172817484973239,0.191553214494028,0.0796868493936069,0.1968651887306016,0.2204230642782382,0.2479383473054074,0.2740948672604552,0.1826689538429413
0.2063746225469491,0.0495841275830033,0.1114285687106336,0.0515361631424768,0.0632449671532298,0.1281150369067524,0.0425113515429407,0.096590341283991,0.0513020056113369,0.1947794184314773
0.3037847128670754,0.4666447014109413,0.4619928229227615,0.5481634578212036,0.5359002065813121,0.5212069138186626,0.5743441148106151,0.5281826125697814,0.5684136137832534,0.6223872350943227
0.1708911784045189,0.1390631702688218,0.1303047194358089,0.1012386314163702,0.0335455838618469,0.1020938340204281,0.1477163789214544,0.1312625298361009,0.1151149960090729,0.1016030465930538
0.6456018377033422,0.725647993482762,0.684404142034579,0.4837027386464521,0.2018192057343453,0.5587911732801187,0.5808811250060468,0.6837705013014005,0.702421756872986,0.5141312585127733
0.1361956953427289,0.1132233388046018,0.0838304789759933,0.0740068210824492,0.0198569406718627,0.067060843134045,0.0750184958415953,0.1149346654579612,0.0903227536891916,0.106651537687526
0.1768109386764359,0.1971926505987962,0.171150683424713,0.229902917829228,0.2328139028339285,0.2333730797335408,0.1739564393468735,0.2036859598121678,0.1678524821171501,0.2612055143311458
0.0935024217020463,0.1410894777063243,0.0907039222928286,0.1550184587517944,0.1583971639551791,0.1563328859114888,0.1783910325636802,0.1434971154034232,0.1305868522827663,0.1431461832791291
0.1149387537286208,0.1015735196767512,0.0794681283561845,0.1034933434980411,0.0721483128958085,0.075855285978415,0.0730736502985962,0.0841988477157954,0.0661790287637512,0.0680668979614769
0.1554328160293077,0.2364390141236104,0.1548695422304649,0.147799457250116,0.0219362824455675,0.0856171266054559,0.1918795227323073,0.2303220807073062,0.2302605004473131,0.1113354248269353
0.0836139534768987,0.0285120068029125,0.0299243948716519,0.0499410192286904,0.083192016672989,0.0447118080487348,0.0401759106821213,0.023847437788709,0.0300474918948274,0.0604408870103168
0.0705559759756632,0.0563083098617498,0.0322021425393203,0.0616298805565556,0.0897373416875749,0.0648271821233545,0.0737952691987232,0.0657163595455485,0.0583215239273171,0.1256498214756435
0.3762060202271254,0.0901273916188356,0.2223672009409339,0.0885702303557945,0.1150019259489784,0.2558504111247129,0.0986307333619308,0.1671802996931687,0.1003539536359826,0.3291157978790719
0.1930762290024824,0.0738577652604762,0.1307914215701213,0.0758169626541807,0.0657679092567632,0.1270293703275912,0.0629281947318723,0.0883399279119124,0.0526837205874342,0.119521104469579
0.27689410374275,0.0610783701323113,0.1555180744099,0.0570151573890679,0.0772937781196209,0.1770946950162517,0.0605361416532576,0.1195091949637372,0.0640870686194187,0.252262171465261
0.0506447228383866,0.007582778120765,0.0071508290055164,0.0357444171994875,0.0560671195771877,0.0117734122840604,0.015732597871823,0.005710790878928,0.0145958560880022,0.0341355899429408
0.0170592196667806,0.0597628317596873,0.0409802915230926,0.0963504147563816,0.0894516554410902,0.0458364113009078,0.0934331032521881,0.0991334881322858,0.0914884620807494,0.0947360211621451
0.0386761069786296,0.0287698424217271,0.0249500200173605,0.0595992526013876,0.0699811229182224,0.0263830050650655,0.0351164229267369,0.0359591253823009,0.0415132379923255,0.0484321355820091
0.1230426025506055,0.1615906654140504,0.1125337144459316,0.1307188469450203,0.0746230490545313,0.0995128507828592,0.1403739527597815,0.1438775231681601,0.1311017277266708,0.0853125159534486
0.1998918723946249,0.0395183295235711,0.1146531905537507,0.0303151845075981,0.0413745109992831,0.1221807302221331,0.0278884812839718,0.0845545015229526,0.0356934301387592,0.1844718021069999
0.0370437090427294,0.0186852421939454,0.0082799610455083,0.0465272161948285,0.0578923818655925,0.013040601518638,0.0422971068685356,0.0363029447758683,0.0492149609396133,0.0522374341402102
0.1847498963263201,0.2180444086513766,0.1738693168479868,0.2196177777272071,0.2022642216076228,0.2572876240428596,0.1848677692822838,0.216452982695611,0.2067275737731953,0.2879677816888674
0.175477878791284,0.1384956547767223,0.1680627849276516,0.1489587540972414,0.1395833942950147,0.1551871113586945,0.0782580083443449,0.0982852593206139,0.0813043848422627,0.0890247351730771
0.3824844790976593,0.1234855765296886,0.2202176362546654,0.0831841814172777,0.1192189777755101,0.2621126256110453,0.0910191894060981,0.1947649544023105,0.105839814030203,0.3639151938849105
0.1217570968848011,0.058890220552447,0.0595799303262676,0.071187268757638,0.1060868473935355,0.0778275530968037,0.0747775392314965,0.053992267546264,0.0478170472469641,0.0884994462038629
0.0929564389646391,0.102150729266718,0.060831953422035,0.0825602601645046,0.019828805865505,0.0374478954820203,0.0634695118798778,0.0883125863356874,0.0959380514767994,0.0417908081015945
0.1149349165005466,0.0903662662394487,0.1092487463297836,0.0986089358943412,0.0811950440344932,0.0921596610359336,0.0485980726430709,0.0645047882677333,0.0654336135921186,0.0462180918388165
0.2135878575851172,0.2941473215010424,0.1685537501977866,0.2001031100158945,0.1154001373358846,0.2477598410871265,0.3069560062046746,0.2864975100477278,0.2965608824800786,0.2751025447813383
0.4295648692999005,0.5866427906330522,0.5990312182389775,0.6895486376663651,0.6740841495508272,0.6809859204508357,0.6903711374041377,0.6241563679212712,0.6817933260901883,0.7713220846650184
0.2158380492409551,0.3392764689017393,0.3269694463169554,0.4196026065215054,0.4031382879959768,0.3740071988764622,0.3922283461356119,0.4008001473328844,0.4061774958269009,0.4732122978703733
0.0473140773919566,0.1045283299987462,0.0843059067015191,0.1564859152964494,0.1231011444175808,0.0937935552100014,0.1246298829429889,0.1623643518600058,0.1173819733837111,0.1385753525341057
0.2926078953160327,0.3826449052389336,0.4017692295523535,0.4456279971597336,0.4561141916787383,0.4709884365248191,0.4036459976847723,0.4011871679008262,0.3575870334951171,0.4538664962787581
0.0939973556016814,0.0390350048068485,0.0444760981300582,0.0592458718742913,0.0803429713883808,0.054675017047083,0.0466605801286294,0.0309650677696859,0.0296539697199371,0.0581634896838925
0.128662394370019,0.0343238211193797,0.0553192889667261,0.0243772829616794,0.0473338010260718,0.0638626384704857,0.0392700999421505,0.0616372894507341,0.0329853297212192,0.1218992426790184
0.0523405446725981,0.059691183065732,0.0535995399759354,0.0972560978087631,0.1034145408073886,0.069860820580077,0.0826548905931134,0.0964889604258786,0.0975458375691623,0.1385918164282543
0.1305707986395382,0.1982583441372319,0.1701571191038761,0.2399013004703344,0.2257331291429514,0.211904106058956,0.1945561624244955,0.2306336429766841,0.1975936405402832,0.2576306973273292
0.3122856805337693,0.2929669418556334,0.2640991854838604,0.1746076821025557,0.0514383981372293,0.1921718259714014,0.2326780610234552,0.3172489369733355,0.2710853589997647,0.2326516771250422
0.061763372123141,0.0486796901595442,0.0267208068474276,0.0492165291369778,0.0564243717566405,0.0598542732063109,0.0368824342722769,0.0635028790225308,0.0548515354113439,0.1339899635582722
0.0663565341278954,0.0158610995481761,0.0346397401840681,0.0449914567147892,0.0492655671133621,0.0267972344370168,0.0158878962757993,0.0232256951681545,0.0223206736318033,0.0437546913996013
0.2867937410424708,0.4077563430015875,0.3958308575142684,0.4446243135368063,0.4081186769091446,0.4812350162149456,0.4259867714744779,0.4131867995500659,0.4072449861696983,0.4332154838283466
0.1483977174522889,0.2801529327735015,0.2607040382078439,0.3378022287043005,0.3146683225003765,0.3058032006465301,0.3285130874984007,0.3306242635546907,0.3083392485731241,0.3588654712393011
0.2210747897678668,0.2436513298297731,0.2133810461615517,0.1819728906808972,0.0935993597236408,0.1769308045405018,0.1792348002182903,0.1954592059926502,0.1880096673534144,0.1251009385793817
0.2763546305886828,0.3324954200590623,0.2945507294313474,0.2241029008699874,0.082645659156786,0.2205040748411185,0.2332817721274787,0.2604750999532624,0.2928888517903862,0.1388823328596485
0.0935551835880659,0.090235039920295,0.081307407219631,0.0974847495518398,0.070941368436839,0.1059551925722603,0.1163926298184438,0.1435121124620242,0.1140789890652163,0.1668930430505942
0.1040860791669487,0.0410458947949179,0.0419287863948044,0.02749548047073,0.0577245237655836,0.0627822678877352,0.0476209131176976,0.0390461729755545,0.026011655296471,0.1290623330032863
0.2497705885787099,0.1351151202053895,0.1345070439159009,0.0936115949190548,0.0692822247497771,0.1751242038008509,0.1390768907264138,0.1873367359869298,0.1400771674357536,0.2746699203124189
0.0507425447455054,0.0674052313207823,0.0415924919202125,0.0881521010900782,0.0766966441443844,0.0667703371177613,0.0871917092131663,0.0880653157238372,0.0861399099296517,0.1238448082743228
0.0750675557706839,0.0433000518705435,0.0246070665950788,0.0376196594985428,0.0368586245699538,0.0256931301793337,0.047988207572823,0.066967366502505,0.0311162212617122,0.0569659941766558
0.309795936211017,0.3964846265519128,0.347844859766261,0.2664376031337209,0.1030082868800918,0.2648940702408955,0.3177785353532927,0.3507943984604207,0.3760204620156295,0.2227857728205065
0.3399583304439919,0.0907561113728943,0.1935174686218229,0.0705799545568206,0.0919720974554479,0.2322516160241501,0.0810836002581858,0.1657400348649615,0.0725348973419287,0.2824639796571606
0.0833166368230821,0.0557549630878328,0.0401334424930986,0.0538626350271171,0.0831875798950153,0.0682423450494515,0.0724800381674049,0.0463951397732817,0.0522737762654191,0.1016606831862702
0.0882482286395902,0.0567122579906805,0.0648371166784689,0.0819229936690016,0.1024908458882706,0.0699926052668081,0.0466924178269692,0.0504665026598725,0.055250968340487,0.0787617917456361
0.0678049849429911,0.0635332936178375,0.050561439133184,0.0801389140613507,0.096250179627886,0.0664483278509727,0.1003639428775857,0.0707549446030265,0.0691259256842899,0.0662110670711305
0.0732700199837356,0.045823792497145,0.0460783325487636,0.0644622362953215,0.0847299165987857,0.0501257497878271,0.0425549876485138,0.0405754092219185,0.0413774023597985,0.0529616769546991
0.1497139072383003,0.143997247007651,0.1430128102298911,0.1439187982887963,0.1228034014030148,0.1432616500663078,0.1012086868679379,0.1229403865622163,0.0945920853924026,0.0981099916210446
0.2491719809991429,0.0978888642769558,0.145139678121971,0.0542639676008065,0.0509009916445259,0.1471865478900464,0.0909447438057637,0.1532724523241235,0.0577994479253969,0.2226825169804327
0.3750969242698371,0.4944520294522685,0.5207471494330929,0.5718103826855365,0.5577524649030614,0.6023195068926284,0.5462212824380495,0.516216128408136,0.5332489625636083,0.5789326014065042
0.148229811315273,0.0577149891850015,0.0719834288739652,0.0414604940448953,0.1002803726766733,0.0994120048631834,0.0550061607548088,0.0588808820177319,0.0429161484050647,0.1448143905946621
0.353448585392166,0.2350285283608008,0.2747535722523834,0.2153708370956569,0.2110276327814087,0.3657739857738754,0.2125144396623825,0.3100673492211078,0.2426575762651571,0.5179138446752669
0.0272869399668408,0.0453826781828313,0.02485256684641,0.0658491012279736,0.0775690414591196,0.0335758561422173,0.0702564945357768,0.0633383843834784,0.0684537551169029,0.0810106819041606
0.179942109932747,0.0881124706386587,0.09865303581249,0.0757286987467229,0.079910984148836,0.1428928330707639,0.0718972877713444,0.118936440879689,0.0863368335120591,0.2244402256543924
0.0933516323431183,0.2101870684853071,0.1850551510606946,0.2707042663326834,0.2495056953968111,0.2129246540810536,0.2589327969954976,0.2743458488471041,0.2591616005392233,0.2908894487880461
0.0786186362655877,0.0678889613274723,0.0268310846583729,0.0674705238373505,0.0319216104433583,0.0186978483095971,0.068693518309903,0.0829454942802823,0.0700860881045045,0.0665622795280395
0.0641711094001947,0.0270066503263975,0.021346507573954,0.0491094420978743,0.0661383520475571,0.028204555102369,0.0313179521095419,0.0268173840449827,0.0348293631768602,0.0588991794421084
0.0703664032044143,0.1067120487734271,0.0991861955575095,0.1440960575725583,0.1434755753787979,0.1064101408627222,0.0996068250200861,0.1228180728894702,0.1076714267771649,0.1223971523219004
0.0759037974031285,0.0635563896690842,0.0368186606122152,0.0712492106232033,0.0694681468743937,0.0786477031517267,0.0582078097370604,0.0808540213675902,0.081827882675103,0.1465794626480522
0.1728851802688636,0.2143309393256601,0.2165695898965512,0.2513852746651972,0.2839703049971465,0.2538183975557993,0.2218397579505041,0.2272511616761472,0.2018447728077193,0.2657858345017728
0.2559044935859362,0.1591837359283049,0.1750136270608078,0.0947875042364237,0.0288662197704446,0.151693700878444,0.134143176371955,0.1955064694500595,0.1210784290974204,0.1966687475127528
0.3610532862158271,0.2885916723514974,0.2578681720727045,0.1869068322712134,0.0941994515508599,0.2435878009925647,0.3394682152449915,0.3914700013892452,0.3217460985543524,0.3763574124223893
0.305889569509605,0.4431830128910032,0.3795800656191731,0.3260554350438054,0.1090221633609677,0.2739243466595614,0.3979363099887948,0.4299996986676352,0.4634926579850417,0.2554874872200643
0.1983124693193059,0.2867178415719765,0.2781499174343336,0.3453978012046479,0.3526781360194291,0.3260587061519245,0.3266274170545199,0.3179353886092638,0.2935128324455235,0.337480169109861
0.1204342125062388,0.1730070265669325,0.1080259239527739,0.1064635567320464,0.0245608056371869,0.070330071232103,0.1269083149496177,0.1511593880988629,0.1627979747562248,0.0654338934851385
0.1762087336955494,0.101582939930046,0.075483822756006,0.0612814846541899,0.0376671534093804,0.09301545600083,0.099776158250355,0.1427105628067771,0.0951297609107013,0.1869062157215566
0.1440135473337158,0.1178626930606974,0.1218081840440127,0.1156927971720872,0.0852724429924208,0.1086050618182315,0.0699189417081948,0.0947989301133637,0.0832545478201397,0.066736083802725
0.1576663568561809,0.0313825387192674,0.0706460444106713,0.0336969925522925,0.0368573217065806,0.0890019152479474,0.0354935936281034,0.0702093929759212,0.0332664663178258,0.1384170658037477
0.0427069095047317,0.0236483300267879,0.0241687739534943,0.0513631192865848,0.0594258168433965,0.0173560267519488,0.0336715833256561,0.024017116939671,0.0315218899350326,0.026530346833061
0.0805926160220169,0.0356588955638077,0.0286352296454378,0.045579140459086,0.0445147568115721,0.0482288951213217,0.014991009854721,0.0449818455365475,0.0380700002095169,0.0906609610501341
0.266151509661455,0.4132160917818345,0.3337348244255698,0.2961971693239304,0.0948906029641127,0.2382230517662401,0.3398819070052105,0.3625777089007487,0.4034640940112166,0.1947396328479008
0.1491389602811262,0.1994259297642125,0.1407381559781336,0.2239517035503059,0.194380489698453,0.2267010566051953,0.1582457327530176,0.2374441254068323,0.2198959116176088,0.3386423385450071
0.1197861663542523,0.048704100664739,0.0542199706914697,0.0425686693470935,0.0682139683362649,0.0797885305461973,0.0449969345345985,0.05427089564428,0.0469919282963354,0.1337544131986813
0.0750424082224123,0.0205358728612821,0.0218374164720451,0.0499236969627517,0.059737095552035,0.0228596769619779,0.009483088041945,0.0198656862689722,0.0201235894028138,0.0483422712400893
0.4114650070837971,0.330923059292542,0.2473780041146659,0.2444292768509345,0.1744042137841043,0.3769006522447698,0.2414862874941719,0.3728624913575624,0.34037164689995,0.5065846113096272
0.1692793164910084,0.2781042796188811,0.249658570384531,0.3418518569691236,0.3228658472923699,0.3007033146658444,0.3284620281901386,0.3370588178609829,0.3276334535325497,0.3631539397178276
0.1617062453901872,0.158555317403276,0.1462449013688295,0.1387334914931527,0.0871764545686084,0.1289972801411487,0.1117628457294487,0.1245155878193575,0.1268041726796996,0.0903262902695508
0.1401026102195799,0.2166315623483517,0.1701805416881305,0.2547432368255011,0.2246752815514158,0.24479224376907,0.1930520104270826,0.2593340065037151,0.2456809575332517,0.3330516667851981
0.4377731112820809,0.5509469315288451,0.4620798472655841,0.3601030883427435,0.145261723595986,0.3952908253616958,0.4515767448481242,0.491447665324787,0.545963888683598,0.3575555156677029
0.0853749328142478,0.0734672629000565,0.0651536457051567,0.1050847325384163,0.1074193597116685,0.0745225976361335,0.0572840969659436,0.0809709928599069,0.0567939798785128,0.09407889140278
0.310199667421961,0.0905928123774066,0.1686903748927654,0.0722516751313867,0.1112019946345269,0.1967772181075889,0.106118206402288,0.1491552264475623,0.0928948255114368,0.2626883926460893
0.1462977738321328,0.0667345421475386,0.0699042587775587,0.0531573310923295,0.062018233255996,0.1050354016746892,0.045131180699136,0.0885937742284924,0.0658484226070669,0.1834106587561847
0.1638429510257322,0.1143819970985181,0.084085773869958,0.0557917838710035,0.0531170213923475,0.0943838717057236,0.1324509577022219,0.1646149308582269,0.0894684364250291,0.151373204148891
0.0830842104368766,0.1150914188480997,0.0946648053087526,0.1647845973250455,0.1756838016792641,0.114330636476654,0.1185824288459859,0.1596300180197496,0.1484580482338061,0.2052507792024044
0.2231473314682578,0.2651124906402663,0.193105924515085,0.1671203669914659,0.0639486542248848,0.1910933771693844,0.2023817679917815,0.2214552947189588,0.2452161102258577,0.1874036845987686
0.1970873177693535,0.045616393571698,0.1110769903656301,0.0500202779419067,0.053704133883367,0.1207844899229238,0.061578242760726,0.1093600167084112,0.0687271833587365,0.1717090691451664
0.1712467181421676,0.2362071773085113,0.1906312622514507,0.269885275884312,0.2357585853326387,0.2825601823395707,0.2011773358119447,0.2657019968708735,0.2585380261214918,0.3479869466987521
0.0646280067765448,0.1435240435863289,0.0980876735373736,0.1788275529685037,0.1756817945654188,0.1296456750070893,0.177954396913522,0.1899227501233222,0.184730417455347,0.1933910454616861
