N_effort,MI_N_effort_PDR_AFP,MI_N_effort_NPDU_UFP,MI_N_effort_PDR_UFP,MI_N_effort_Enquiry,MI_AFP_PDR_AFP,Effort
0.2165535635226998,0.1291765089629225,0.1245261152575467,0.1152001587523457,0.1110035116168642,0.213464169487565,0.2120145774544823
0.0303645434932931,0.0222205761100748,0.045382413785129,0.0285534648082601,0.0265392866580419,0.0260135779703537,0.0246474213553507
0.4083548182664872,0.1502388811344756,0.1744138213439775,0.1561452765509803,0.362444201567061,0.4144236343019943,0.4064014789625718
0.0604059060615348,0.0252008446758792,0.0338946382564192,0.0333293194483596,0.0610980740140852,0.061733565346593,0.053398874701892
0.0815482641032816,0.0570475778872759,0.0591354327650744,0.0646144331038183,0.0475885102572507,0.0908455500924843,0.0834280988151531
0.0463048825732168,0.0244106794418559,0.0385054362262579,0.0293777760313285,0.0276731378723878,0.0556950322521009,0.0507930457522547
0.0955514816608105,0.0538815961728484,0.0588629542799855,0.0675623160561035,0.0588810141478291,0.108841997392847,0.1028426542266649
0.1310472165091943,0.0581370946173968,0.0611103234629521,0.0637836003922853,0.0806104965967743,0.1422698768262481,0.1320151028034671
0.0853007409414576,0.0475251036056769,0.0549403105685519,0.0503987062962194,0.0543087548534738,0.0923603756574612,0.0786276685058903
0.0895008491805074,0.0545191303297789,0.0728411895900844,0.0617840778628206,0.0542172153898058,0.0896130487865267,0.0823116465713299
0.0779728077150307,0.0421431169557873,0.0529623603654319,0.0368034494952921,0.0672028573403708,0.070205623051359,0.0599988179990444
0.0582587239045423,0.0524984324222386,0.0567619163071705,0.0359004968718804,0.1260923747526311,0.0733187548024812,0.0737659463397141
0.3197918508285247,0.1467420279741872,0.1474544689523841,0.1557996263622496,0.256030852455999,0.3402266280943773,0.334949220565905
0.1287972065144804,0.0599091537680978,0.0739487951083333,0.0476194195411829,0.0747878457484871,0.1123706297308425,0.1068437465612996
0.0721335404830334,0.0511399369325289,0.0611138808553245,0.0490715265607881,0.0705166769849668,0.0789886348850774,0.0745351351616962
0.0921336182196971,0.048508253391752,0.0650534425892589,0.050881931907184,0.0549005540528632,0.0792126977583984,0.0735241578440831
0.1116712050071295,0.0593333675537414,0.0678482736457236,0.0453912587178395,0.1066967329874472,0.0954154249812906,0.0842133728952798
0.1165561547448238,0.0531691100754279,0.0676601266193138,0.0544911646480771,0.0806103775754244,0.1077460778368255,0.1075315241060372
0.0757588801182189,0.0320739593584738,0.0369194907608372,0.0631379936403502,0.1294860748129937,0.0824060749797111,0.0893771861449291
0.0838901469889258,0.0469659291898905,0.0562842976690371,0.0510785975586051,0.0584263160631383,0.0880923219378244,0.0751294588983312
0.1318926212358797,0.0532750498147732,0.0645994853624139,0.0505914435003033,0.0764638488652723,0.1237004403299362,0.1155095337800386
0.2801979989842409,0.1401901271990332,0.1561583832684736,0.1434636569525678,0.2632603014358971,0.2758490087764103,0.2640312702488872
0.0927852061946496,0.0620175185770842,0.0527639503677235,0.0486932656061745,0.0602267468473681,0.0989485156422772,0.0790712721745957
0.064576980767209,0.0281473306809195,0.0330617334119338,0.0268771306558963,0.052069601024041,0.060500574076846,0.0570255316908634
0.1512911837739151,0.0452407838606482,0.0443319587317599,0.0708757227535475,0.1723849612449829,0.1456012222907733,0.1491529261096935
0.0799818540416402,0.0536210940538969,0.0601489037587512,0.0643599454935177,0.0801585950572011,0.0923904571754299,0.0901468888729222
0.1984756210419082,0.0967439431581549,0.0932196135755166,0.0981317875842713,0.1269904619369049,0.2203274502020133,0.2110223448586209
0.1409501789423963,0.0447503753488655,0.0498194442485206,0.0482932446427564,0.1868937855517848,0.1211887330491488,0.1315236030945354
0.0495193223732041,0.0564961170458361,0.0244143963975973,0.0352957193837773,0.0432214203745234,0.0690259579114815,0.0549548108012323
0.0903344601447826,0.0754702451876876,0.0636736708610039,0.0783096452922076,0.0429660784847828,0.1026188847747586,0.0983261912488869
0.0584984645158042,0.0239581018034338,0.0363653965220537,0.0227459063059487,0.1107931651896357,0.043257352627271,0.0387372621146954
0.1674134494793124,0.0712528115251261,0.0705214136631475,0.0933303289064416,0.0967881586480927,0.1884739399649488,0.1788203603912022
0.0720450250756266,0.0409907575710471,0.0516583944876906,0.0397168219350801,0.0532399848785049,0.0639976419745528,0.0527094415232889
0.0963494640612298,0.0504120517919876,0.0549040689570478,0.0361226954368583,0.0673388495605057,0.0965437629393116,0.0745298333646826
0.1054979884712826,0.0381205055000237,0.0467932978047127,0.038513225436358,0.0601387710664255,0.0984518530749337,0.0981727988697
0.0903087078389651,0.053634475116919,0.0663078998907061,0.0629220686262978,0.0543512737847936,0.0972804686705885,0.0862946579794772
0.399483236273556,0.1804891757170603,0.185526913004376,0.1749942327601298,0.3486208958795708,0.4112399208345697,0.39046417435847
0.0955334785898421,0.0659827173748172,0.0669738501361182,0.0578989710709111,0.0568750934596994,0.0933146192301054,0.0884318731678731
0.0885290986841033,0.048467950000923,0.0609956045623606,0.0492108834109177,0.0632739082244852,0.0871493327639235,0.0760030263136999
0.3874930592264535,0.321814434990228,0.3265857270275394,0.3422437635792167,0.1910991572953588,0.3878207984266782,0.3856765403088814
0.8920748581861149,0.6143371623189429,0.6016999203710569,0.6318590846716641,1.0,0.9678387421168668,0.9478195681853866
0.1287259701165457,0.0594026014155256,0.0694013016739126,0.0799181709870277,0.1452489849450951,0.1265992624408282,0.129235487971106
0.1098174965240606,0.0259682242867173,0.0352082965202773,0.0538795592393227,0.0993899205650119,0.1187173174714656,0.1232768419895252
0.1286284661297654,0.0538245671558812,0.0576677948716848,0.0275183822154533,0.0824167107227577,0.1026558388167303,0.0991615968603878
0.4316836132593576,0.1816880189080013,0.1865276197325569,0.1919024961019367,0.3117529477885518,0.4493884232888288,0.4451522533793168
0.0792843681193798,0.0408853602692492,0.0531469914184538,0.0497685647313825,0.0616155290081751,0.0822982160538313,0.0749807259336442
0.1012022900480782,0.0591023692594222,0.0725031024022488,0.0651537776817709,0.0876165034525345,0.0859982827255671,0.0888026135293173
0.0392224008931572,0.0516167606158896,0.0189438886257322,0.0156352455285834,0.0963131999725707,0.0541402553524821,0.0625286976358243
0.1545900464495074,0.0740576520922124,0.0787492330785196,0.0509172772978293,0.1158662099661937,0.1479057026880231,0.1257176557190265
0.084891817216672,0.0503274245081971,0.0677616117246757,0.0691649284738487,0.0533955823545269,0.0924373625209604,0.0877438044097293
0.1138772900850957,0.059342653634864,0.0607415939603654,0.0666889205120997,0.0786419703990119,0.1191645049895748,0.1117181365106472
0.0781316770241516,0.0487731737066855,0.064063328637486,0.0644368180954914,0.050599385125357,0.0838796732192414,0.0777807085742418
0.2855562169341548,0.1437077784829013,0.1407472848257284,0.1441831743502439,0.1711861027175644,0.2979224247872875,0.2898340542416849
0.2463075084732963,0.1022131709100687,0.104371699233469,0.0877099956841851,0.2525872956263289,0.2563898623246404,0.224395703852983
0.2608224983231091,0.1206767037127575,0.1248889936840757,0.1131086600370836,0.2401028735837193,0.2525736264546683,0.2448789696398949
0.2092836529420735,0.0815416249914311,0.0803926593295187,0.0526696812131324,0.1306244790179601,0.1910007892117798,0.1802377816903745
0.0630663330653269,0.0294135797472155,0.0399394211087479,0.0369760658701204,0.035910811184074,0.0757245291320715,0.0680536155092113
0.117008330408954,0.0322822824985601,0.0468439207407411,0.0331787196611296,0.0578892275472213,0.1270166785776226,0.1231769729213852
0.1236727316071351,0.0512062197092105,0.0612804951656448,0.0562357236335197,0.0973051300771808,0.1206386878844778,0.1167288828549166
0.1810340160833455,0.087225209728243,0.1051333926411945,0.1039981585991376,0.1578900829180476,0.1872287803923691,0.1810406741815788
0.149388789928882,0.0300486691409304,0.0496807063756555,0.0285595688576507,0.1274835634320718,0.129442147019101,0.1391265341838497
0.0689105095527254,0.0438576847528549,0.0371629450213816,0.0565349716138372,0.0338093820594592,0.1067910663067526,0.1137426349806278
0.2419144023087048,0.0913671082596871,0.1018773173664076,0.1044681803728927,0.1778960976491335,0.2489305111236053,0.246608314757551
0.1369336365803567,0.0737581731654495,0.0900775659683089,0.0525215461776328,0.0715930565858067,0.1261930355480179,0.1092200479562186
0.0712874398281205,0.0317727006463383,0.0393702623899891,0.0272522075075598,0.0693417423141854,0.0663453755758961,0.0535598643249416
0.0619388730700947,0.0295536407756836,0.0343877484540991,0.0239079863616751,0.0534819456723156,0.0543636473055291,0.0504913769282206
0.0323468994916762,0.0519926740520869,0.0299783031203667,0.041101343707398,0.0633728120526384,0.0571083975229189,0.0580679651954104
0.0724764309839092,0.0404480502101329,0.0338901842547417,0.0343177819401918,0.0512315959215344,0.0844331481304379,0.0579641587507161
0.0542329693776772,0.0314124557857012,0.0330790657961434,0.024548027214975,0.0593349320925797,0.0491334865287939,0.0409587047852761
0.0719621126308011,0.0454780567240068,0.0577128200577272,0.0383722001593559,0.067112140632983,0.0524215356133385,0.0527515038737802
0.155711416332399,0.0909918145513613,0.117473450396514,0.0891834678737253,0.095675711707991,0.1469665880504708,0.1397611481517481
0.323774070602659,0.1163489950263072,0.1332479222312471,0.1164382125866128,0.2184644877798797,0.3297780373512496,0.3189177512503853
0.0986390731124427,0.0613261692753909,0.0813094865987277,0.0687404540890017,0.0559976517178996,0.0984432934770319,0.0918137515847394
0.1432836373947408,0.0930977412019415,0.1192419121406612,0.1062751199114346,0.0895506199562066,0.1366788991570723,0.137635778496906
0.1050304431582111,0.0613317580684637,0.0798495361376206,0.0762828576099711,0.0633245925335398,0.1102513947388282,0.1047529199554977
0.0749521364256237,0.0400133357006282,0.0504801254319467,0.0614796956477767,0.0601891661931723,0.088268886991671,0.0818371186084118
0.0593791313335021,0.0255603099863074,0.0339694708467269,0.0318649192468498,0.0465435619466749,0.0614558801064306,0.0526879970819594
0.0645700992215968,0.0468924429550015,0.0317103134082788,0.0154754720524021,0.0793054568053539,0.0672898659154495,0.0503848245124074
0.0512149381734401,0.0249686921821035,0.0336733233883773,0.0470048215994484,0.0491664176473603,0.0631921571419787,0.0566258618470393
0.104730742407349,0.037142449848947,0.0420297791706105,0.0320062915034645,0.0691095432714206,0.0999558308068648,0.0963262317909321
0.0885171287185888,0.0541037861807758,0.0683625771300549,0.0657005337974242,0.0556821272935902,0.0958637991847478,0.0877503138858688
0.0935785147707064,0.0507185107376573,0.0637114408502252,0.0480340801195175,0.0586685499494141,0.0942812682689058,0.080151279917138
0.1109465808453899,0.0431681960400549,0.0548446988814385,0.0528356863633893,0.0783719826777797,0.1010444452112821,0.1058858771473745
0.0917673541549136,0.0387970656495173,0.04757797943633,0.0360985783596515,0.0560278619195618,0.0937136721495601,0.0789183251806184
0.061563513815656,0.0320718750492242,0.0414384779658151,0.032817622897234,0.0519924284853131,0.0616424902866893,0.0491964793871737
0.4645881659625946,0.5368974008763433,0.5662060848083718,0.5602966001935179,0.2339284964694732,0.4226780646861904,0.4285080025362666
0.0629318900966451,0.032574402683828,0.0423190314851378,0.0403034195526798,0.0519762134027667,0.0671607873875856,0.0565928819287826
0.1059936744566207,0.0356726057024826,0.0271922027046342,0.0264552558263533,0.1698871001395237,0.0919324565734798,0.0838714840738039
0.1037197141659892,0.0362118247402777,0.0407436399550857,0.0231782802599743,0.0569776335923005,0.1023604523315818,0.0959097452294077
0.1204103755495241,0.0567514168233354,0.0702246543724946,0.0694896974029086,0.0949505364099159,0.1224635076316212,0.1251331647174021
0.0603755199102104,0.0344696569900525,0.0409286090626415,0.0251704625088542,0.0634516231461571,0.0500150042723191,0.0452463296989006
0.5169694694805858,0.2634826544780593,0.2686647831031111,0.2797336049534055,0.3445037790974531,0.5438605654654369,0.5388627575343297
0.1328071005408991,0.0760637969343613,0.0882525475459695,0.0721161469504551,0.1060123728368092,0.1092186831178252,0.1166236862944625
0.1210851149836308,0.0630576102528521,0.076977449222456,0.0823683402677452,0.1203054123495535,0.13049658558048,0.1235803805749294
0.0737547948714531,0.0691872360448479,0.0527985910753218,0.0558288654434838,0.0435366530073614,0.0801918660670012,0.0673135308976529
0.0665943034572826,0.0272434883558901,0.0368878868725646,0.0471043489124458,0.0789410292175757,0.068840303334358,0.0654870532613654
0.0859546528724807,0.0580573844034986,0.0683911648225628,0.0722847125709562,0.0463313251803607,0.0950385403171143,0.0908181186441052
0.1213609246665097,0.0737225943213418,0.0690284706606749,0.061651840077155,0.0582831625584246,0.1294963253732211,0.1032569224272417
0.151923501200106,0.0948185147093963,0.1154713168341547,0.104942326019284,0.1304082315322101,0.1372060750012557,0.1450420548860065
0.0947748176149799,0.0530159909169647,0.0631308231655053,0.0541010319389043,0.0568456868804505,0.0963103916227228,0.0811952628483082
0.0749143164282001,0.0450070382466264,0.0593368639425747,0.0521665301982113,0.0636520021332696,0.062472242226519,0.0627893593297097
0.3715489955682698,0.1824291769051109,0.1776990170865926,0.1911032199232109,0.2798250032180772,0.388572032800532,0.3819788837784486
0.0527722996874245,0.0292230314142854,0.0329264411345554,0.0475448880545259,0.0507537606430558,0.0678477218326563,0.0579279592113004
0.1691620579930318,0.0775057912691295,0.0873485756296496,0.0807498731417277,0.1237616871127182,0.1585597220433337,0.1634024348971296
0.0773889491039553,0.043238140972821,0.0284631038585472,0.0144467532783969,0.0687131739105044,0.0723883144352069,0.0632916767601732
0.0638392324355859,0.0325939016273234,0.0476083648158863,0.03042531545811,0.051922498115238,0.0551321802679569,0.0546946030576566
0.1113281716188623,0.0509248435816337,0.0582040796345527,0.0366976153957741,0.0818934135502732,0.104957358581721,0.09153330022688
0.0814279928985706,0.0574857859194305,0.0729598025626781,0.066420875437858,0.0656279183088072,0.0894200490962133,0.0882819068287597
0.2421179687187665,0.1377251841823856,0.1539825683889649,0.131092191927351,0.2253618858927229,0.2312962104808824,0.2332907060002836
0.0880901530597891,0.0476501790239942,0.0526752350274736,0.0446786689475998,0.055179454516326,0.0942422970355885,0.0787714508426712
0.0663060773783347,0.030604537217179,0.0581008088725528,0.0353906694906216,0.0210815554858029,0.0653995360984618,0.0701207510479055
0.273458511572398,0.198508599722668,0.2085260330107863,0.2031410328095174,0.2443088367377273,0.2704013585465756,0.271615186815794
0.0667708752556055,0.0366722344882981,0.0464081456575552,0.0465685884610656,0.0554792213314542,0.0713756652676642,0.0632596946760879
0.0990477147641913,0.0400844680938283,0.0456000172715447,0.0382565336413923,0.0685237499319606,0.0993430893892178,0.096068807704916
0.1000438878992888,0.0523242045736206,0.0663484767465502,0.0487161277073114,0.06881108669132,0.08866055309889,0.0815343722947746
0.0736846549306514,0.037577085662849,0.0449122637976708,0.0610999031969422,0.1172531674518676,0.0914269859514194,0.0944772664841128
0.1323655118700183,0.0527117101531564,0.0637834523092805,0.0320903895238064,0.0646238912516581,0.1259741763681335,0.1074576843773549
0.0794362655602888,0.0325138457148846,0.04126548341324,0.0423723632637034,0.0750947186208962,0.0842516704077457,0.0787650698430345
0.1407173539328088,0.0357488694705646,0.0223271786165902,0.0568415526958509,0.1760222049917884,0.141450151769498,0.1507869759227076
0.0841004239239394,0.0416056484735694,0.0317726158105056,0.0702244526562125,0.1403628171684692,0.1127674569637221,0.1298553100109875
0.083529192708449,0.0411638457387041,0.0446284377138491,0.0406922374617115,0.061111506858428,0.0863745271356428,0.0760838680117821
0.1382701223204912,0.0451260147557318,0.0487136104144472,0.0235256726585986,0.0787101362047365,0.1238468213556596,0.1067122037526809
0.039255286907517,0.0208400233671415,0.0240209452608349,0.0264188954206346,0.0383663864435021,0.0485729289477777,0.037300651565072
0.0921193309612545,0.0472229644864858,0.0466914676671788,0.0386842398555039,0.0571596040599334,0.089353049154208,0.0651089597614137
0.0384520897836255,0.0261880317852719,0.0339135388905635,0.0222802112749023,0.051588472980999,0.0255977967836507,0.0207007705105025
0.0855370270834536,0.0381129553595806,0.0468979049390788,0.0571358086897888,0.0562395729393946,0.0952248655538927,0.0970653399810696
0.1109327955436902,0.0607152834169364,0.0750371554071099,0.0781238583157648,0.0814235173480662,0.1144451242527928,0.1107888145756338
0.1348474436483223,0.0687832324943103,0.0749394512878918,0.0724069517602008,0.100628128759601,0.1395839891558017,0.1336577091515646
0.080132837151314,0.0486550150697371,0.0632938764743302,0.0518251115654449,0.0660262488910891,0.0715641188932439,0.0660428383297247
0.0717759977315701,0.0419622463551313,0.0573277639132453,0.0638211672501051,0.0508851233371022,0.0806581847598789,0.0766804443697655
0.1632040017353784,0.1397587909793315,0.11888606978562,0.1211855118681398,0.067425042412934,0.1713884508901223,0.1714393938731442
0.0950874456028441,0.0655169546394765,0.0713363107018076,0.0493661255460671,0.091540485155635,0.1015764381639974,0.0977475759059884
0.1707171392315471,0.0735749979078563,0.0780771885708955,0.0593758106909438,0.1927246140843621,0.1619900766799758,0.1439631606064881
0.1678729620037994,0.0871249374775732,0.1084311704745184,0.0908212129743074,0.1210046229901334,0.1521599349114032,0.1526970275240359
0.0791760261609785,0.0465690616441866,0.0478801545256039,0.0494306012710796,0.051570600209795,0.0904567403699098,0.0710877165982255
0.0599878427261433,0.0318501993732718,0.0373453363557024,0.0470584851206727,0.0522260095151067,0.07076753506951,0.0600757668590933
0.0985529408890409,0.0427155853073213,0.0489391088061669,0.0240241934233569,0.0579950526168948,0.0918462090468696,0.0836356054972995
0.0863298744219723,0.0475753999327745,0.0617852045694991,0.0529248308764868,0.055264862880208,0.0888578642968037,0.0790569513270889
0.0470997547223172,0.0364899640896085,0.0408754214149665,0.0465184133478999,0.0641734526266739,0.0617382729951295,0.0589794939913025
0.0867551872565176,0.0533933349267975,0.0441213239465333,0.0577519035627252,0.0467616328029763,0.1083143228975731,0.0953210230682926
0.114673528222851,0.0510089748020713,0.066770634161295,0.0424278480955375,0.0543381066402854,0.1159884415596133,0.1037955730126839
0.152968992695715,0.0745435060959869,0.0858075522324674,0.0918577753487491,0.1632706785147107,0.1599220950277576,0.1522574323222163
0.0666414866507639,0.0398980677218016,0.0539466686129808,0.0411917538319557,0.0588041503601365,0.0635430285513523,0.0574693846039842
0.1095464991108406,0.0667707793564351,0.0816793186025013,0.0653036064031952,0.0937284528468656,0.0951125908727978,0.0973126229884683
0.109772986731462,0.0504454060800394,0.0626884900649708,0.0491071630952462,0.0778792929825677,0.0972908847447631,0.0924585665869564
0.0827350275483929,0.0515876263795344,0.0706357438096182,0.057987101233647,0.0605758181588251,0.0776316801704306,0.072468051013603
0.1213211938278569,0.0424828009038757,0.059151346420165,0.0284528380617778,0.0789320509548967,0.1103147338520952,0.1031271868547618
0.1448749698307709,0.058725837500632,0.0741073834162483,0.0712280652617016,0.0920637085757596,0.1420193698079833,0.1374968782672297
0.0643959824211491,0.0323727332569529,0.0389713391350984,0.0300229228026277,0.049888598060392,0.0694542210125915,0.0525973354965167
0.1245175218440025,0.0478543407125024,0.0542127904010468,0.0339389825689381,0.0806740226876261,0.1156388419711398,0.0972763583542912
0.1768257010736543,0.0983432823241974,0.1191546401059402,0.1018049589629605,0.1252928617721657,0.1719839740767317,0.1751480908177135
0.1561450462496131,0.088605338077033,0.1036030659975393,0.084134701803554,0.0949346866102846,0.1575152478164654,0.1519901840662898
0.1779935796919258,0.0968667504567791,0.1161996206969696,0.1096186526816742,0.1133924618817384,0.1691342352177885,0.1722532068670824
0.1099263944846947,0.0658837239276918,0.0848494812789489,0.0680461585197125,0.0630723920768691,0.1069434215895319,0.1003353496244388
0.2116772018354736,0.1016652949343892,0.1175831539908487,0.1033645498970229,0.1637768823601544,0.1934537095251446,0.1958248165224708
0.0678102818213182,0.0374420594666216,0.0473491798312354,0.0541177919847863,0.0511186130461671,0.0780807007090993,0.0693223124087967
0.0699958814375212,0.0355229810503644,0.0509905245324955,0.028901979240574,0.0602951578144606,0.0534165754475423,0.0500709238688012
0.0882804768440987,0.0586680088801298,0.0562720529454102,0.0756107860183935,0.0464018104325783,0.1094116888892494,0.102712644570979
0.0975070592294149,0.0488800746566071,0.062799863824003,0.0513203758773509,0.0589937361068285,0.0943720714162809,0.0830449604711933
0.0670699548535071,0.0317457743837513,0.0376214256825587,0.0252966117993876,0.0578816522753387,0.0620340573586743,0.0513058811257437
0.1534251144209655,0.0888634638698376,0.108118893673005,0.0968311019358062,0.1080100677015789,0.1435754826407853,0.1424379389564059
0.0776909138426047,0.0437976259551824,0.0469262935454799,0.0460225954346751,0.0527139122516424,0.0869663260762149,0.0688148387880226
0.1653761566105037,0.0766321154981297,0.0856452671512818,0.0775342336001661,0.2010324825962368,0.1624506078927741,0.1488753397778454
0.0920068593351368,0.0441058597677495,0.0562818004995521,0.0423693016006855,0.060383678040891,0.0842692717487676,0.0704152919955669
0.0747596367550791,0.043663528648123,0.0491816455932372,0.0378358893265213,0.0726090940582328,0.0597248041581287,0.0577586049114115
0.094794908470631,0.0466223751044819,0.0578514760378697,0.0449611103522021,0.0630758048629618,0.0875065146289105,0.0827911637051049
0.0757070334652635,0.0435033029956772,0.0569393146774252,0.05485043212482,0.0525225927156855,0.0806896432150925,0.0723271208551832
0.1097740824482458,0.0483230756121249,0.0557977792769731,0.0359942212499785,0.0893309053267872,0.0887439216538726,0.0842685664008625
0.1267820722965779,0.0564803919780754,0.0600502664234076,0.052471405629486,0.1181205473887983,0.1202093267084923,0.1184483352818608
0.3576755701058847,0.2210512642872271,0.2303672775695348,0.2263940377214273,0.1680193912000988,0.366074424557901,0.3598862699274519
0.1485034359605364,0.0883262033688556,0.1001030621203099,0.0972951745380436,0.0582681476911708,0.1513956869603071,0.1416884412997458
0.1229603824347715,0.0690588020106282,0.0863272659642447,0.0720851447873735,0.0808923026249104,0.1105949801086602,0.1088279205396161
0.098866278871767,0.0597719339319442,0.0608552320145088,0.0509628738754181,0.0549896335100422,0.1066096433140582,0.0821097757251043
0.1122787429463232,0.0501399996880562,0.0825813759649282,0.0687436486943998,0.1018665074195504,0.1167877983698998,0.1157639215380396
0.1353973157900192,0.0638384926659991,0.0739009776640237,0.065288937540955,0.0951977720629652,0.1286620794924653,0.1274586665031326
0.0651102498382337,0.0377223455195727,0.0456917476045184,0.0356408444501059,0.0559665957123447,0.0606468195806703,0.049948642503011
0.1568114197380052,0.0876602432359945,0.1031196944171251,0.0774638525746215,0.1192497460294431,0.136098817648399,0.1334915633382045
0.0966806614871838,0.0525041786065169,0.0591486730910983,0.0399627347618525,0.0744818412927226,0.0821684903220258,0.0840168381064685
0.0904920878883316,0.0360153934894596,0.0392301837278785,0.0392210133278219,0.0720068934278354,0.0961503237539116,0.0827824358680179
0.0442535912117591,0.0209658768882309,0.032729972501369,0.0183571245333147,0.050050981101423,0.0419025263014256,0.0380447677692868
0.2823964436586872,0.1348549728644422,0.141597669856609,0.1331615331360917,0.2431562386823448,0.2763535759191429,0.2702100821306857
0.0739176731713745,0.035135729685731,0.0507496824177874,0.0300580541560408,0.0370502534013242,0.0720915405880521,0.0643489099013275
0.1063044064102393,0.0526298006782175,0.0606252581726084,0.0574069047916579,0.0794916307226466,0.1087788798057613,0.1002779634532091
0.099212982170911,0.0599175952767697,0.0798088733502732,0.073402743365458,0.0560175974696469,0.1037463522651964,0.0979395540615021
0.0669399347308164,0.0326971502581109,0.0411536253442553,0.0394860153509789,0.0539784756085573,0.0729630480412431,0.0606921277419905
0.1259915644614626,0.0375332479962901,0.043822896209813,0.0436138244111771,0.1218253441227063,0.1194911909523244,0.1130500524146873
0.0924041506936331,0.0580748632589774,0.0419809790136295,0.0602679178749722,0.0636412636852863,0.1058530210759817,0.1054638532485815
0.0764838100441692,0.0376000248689346,0.0469014162549791,0.0401556221908261,0.0528941619758288,0.0818070551543567,0.0730218104357689
0.0849194574128942,0.0459533093058701,0.0584848247302562,0.0480801991606608,0.0575059318357815,0.0867561541975605,0.0746585882331915
0.0987833938198612,0.0561517141721408,0.0658771562001545,0.0604405329203767,0.08831232131061,0.0907160224311469,0.0880391718895584
0.1233582164692155,0.0992404557590065,0.0777310667875042,0.0912004430788733,0.0470491091525926,0.1401617989352033,0.1340406890411711
0.1030843117047724,0.0414029145481394,0.0512250941630538,0.0426325846788655,0.1064487293705549,0.1025864820099013,0.0945490677189513
0.189525480597669,0.1287027052233167,0.1445679369515198,0.1211151521133761,0.14130759098818,0.1819885134174941,0.1712674409218596
0.1323340618369247,0.0790993392819779,0.0998053661762713,0.0879925421132678,0.0862129360308775,0.1264422394710981,0.1238347897456808
0.1000014022213436,0.0389595509899845,0.051901873496508,0.0234164362976845,0.0580843655942231,0.0847863312306687,0.0799535717096015
0.3812753551084833,0.1587980818908044,0.169508290863922,0.1540328354225525,0.34156108167629,0.3835419637662151,0.3725820952368958
