rely,data,cplx,time,stor,virt,turn,acap,aexp,pcap,vexp,lexp,modp,tool,sced,loc,MI_loc_aexp,MI_loc_data,MI_loc_stor,MI_loc_time,MI_loc_cplx,MI_loc_turn,MI_loc_pcap,MI_loc_rely,MI_loc_virt,MI_loc_acap,MI_loc_vexp,MI_aexp_data,actual
0.33786714,-0.02275123,0.40159726,0.15320213,-0.035336144,0.11677803,0.097178645,0.29191792,0.23973921,0.3828426,0.48056298,0.27149695,0.3389969,0.41971093,-0.0824465,-0.055297155,0.16222897,0.036347024,0.11363836,0.029749952,0.07089357,-0.09678167,0.06255221,-0.03937332,0.08257696,0.14786868,0.046828136,-0.0058186054,0.10081725
0.41997856,-0.095611304,0.44433293,0.20969725,0.044484373,0.13335943,0.048710827,0.30706438,0.2102388,0.40047202,0.6170061,0.31842908,0.32920888,0.44666427,-0.23244962,-0.14222336,0.2400366,0.01514962,0.14332591,0.057201467,0.099913314,-0.13890238,0.07206182,-0.036591962,0.07524479,0.17894141,0.05870366,-0.040703695,0.15133715
0.45812163,-0.1500335,0.53198516,0.22792113,-0.0023986027,0.14917603,0.032334886,0.3287655,0.23573364,0.4536515,0.72967994,0.41131568,0.41005203,0.50186753,-0.21153918,-0.15263903,0.28605112,0.031816073,0.16054516,0.07991881,0.09854728,-0.15546899,0.11411825,-0.043788858,0.09039459,0.23459806,0.063469924,-0.034327526,0.17574936
0.66524863,-0.27930212,0.5308669,0.43110666,0.05916258,0.15898053,0.16422093,0.37587094,0.11091527,0.46332142,0.8718591,0.57191,0.63776886,0.5985069,-0.16010852,-0.26704884,0.49930295,0.035537027,0.24805017,0.10391029,0.20698424,-0.07435842,0.19951864,0.10247813,0.2187118,0.420414,0.22813499,-0.29902786,0.31854755
0.43972695,-0.15076591,0.49750245,0.24238405,-0.07596454,0.1299012,0.09428432,0.28979576,0.18171455,0.4382245,0.63107383,0.41776872,0.5208006,0.5152823,-0.029440433,-0.11960639,0.2774699,0.028255211,0.17797291,0.07027557,0.15031172,-0.07273901,0.12190989,0.0016737692,0.1576036,0.2399936,0.13799056,-0.10556725,0.17256099
0.42357737,-0.074818775,0.49958676,0.22035375,0.044116113,0.16437462,0.03318774,0.28161445,0.2148309,0.41311055,0.6672078,0.36329103,0.35577488,0.47658294,-0.22287568,-0.12524302,0.23729216,0.013824711,0.14155027,0.063786976,0.09824084,-0.15867478,0.06975642,-0.04146447,0.0769972,0.17829241,0.06806482,-0.00049934536,0.14844657
0.5699433,-0.16719843,0.65061164,0.38425478,-0.13939843,0.21620668,-0.058385484,0.31579748,0.2392537,0.50237036,0.95718604,0.6264038,0.522738,0.5809442,-0.07570632,-0.16234735,0.4168306,0.05895073,0.23572405,0.18144691,0.16890064,-0.14496413,0.17424339,-0.013236988,0.14505456,0.3617988,0.21374385,-0.06963353,0.28526378
0.7450502,-0.14828715,0.6210189,0.42177147,-0.4031408,0.21961592,0.49183574,0.43916106,0.062205475,0.5489754,0.8071908,0.6991751,1.0425116,0.8300096,0.5503944,-0.12841155,0.49282345,0.07183662,0.28533456,0.1742748,0.34817243,0.25890368,0.24877307,0.2421801,0.41994014,0.6376762,0.37701336,-0.37474737,0.27650172
0.63987607,-0.20231059,0.5459252,0.35585883,0.10797425,0.11446935,0.07600697,0.37999523,0.15975276,0.4961068,0.8110948,0.4825003,0.4609988,0.5332899,-0.4338836,-0.3015572,0.44708192,0.03613018,0.19460768,0.10650306,0.12382372,-0.13668343,0.16271654,0.034839343,0.1432282,0.31789738,0.13455464,-0.18634464,0.2610924
0.45023182,-0.117500424,0.5265948,0.23982435,0.02910525,0.18456662,0.03554605,0.29515627,0.21210599,0.4408099,0.7420233,0.42374465,0.39544648,0.50736463,-0.21294105,-0.13916668,0.2742056,0.023317255,0.15725455,0.07534302,0.111585915,-0.16604358,0.08705999,-0.045965057,0.09136158,0.20433354,0.08662065,-0.015822798,0.1884346
0.39607444,-0.092622906,0.41597718,0.20401703,-0.11480635,0.1336619,0.14861214,0.29593304,0.21688703,0.39349157,0.5645121,0.3840751,0.53422636,0.506426,0.06559075,-0.044651847,0.2469634,0.07274504,0.14869659,0.07711087,0.13867283,-0.010786766,0.118501216,0.023747396,0.16430107,0.24458554,0.13835526,-0.08353834,0.15300743
0.5222869,-0.123777464,0.4435828,0.30040655,-0.0039388873,0.15919366,0.1929256,0.28813747,0.136164,0.36012557,0.5654972,0.3782825,0.44512317,0.51228154,-0.01044365,-0.1337197,0.3003715,0.029191293,0.1829918,0.08968275,0.16971445,0.00043294206,0.09454696,0.074202314,0.17652851,0.2687247,0.1592382,-0.15191665,0.18763171
0.70368415,-0.3660185,0.67885333,0.4218727,-0.36053714,0.13625693,0.2474753,0.42146248,0.120606154,0.62124944,1.0425179,0.6879988,0.9707383,0.73085254,0.16654584,-0.22368303,0.57189053,0.079648376,0.33114505,0.16916686,0.30817753,0.050517414,0.31299216,0.06879626,0.3006754,0.5537916,0.28817606,-0.3569194,0.27800706
0.7580843,-0.22098719,0.58415973,0.43082705,0.051190585,0.25204825,0.092640355,0.37406018,0.17046487,0.5463735,1.1002923,0.6881813,0.51026917,0.61274683,-0.5087606,-0.39261892,0.5475903,0.059463844,0.23990712,0.16149333,0.14828782,-0.15993455,0.17835163,0.010848399,0.16782738,0.37487093,0.16115463,-0.19265719,0.35440254
0.45807672,-0.16426107,0.48607183,0.32745814,0.06334907,0.22206205,0.02254849,0.24560475,0.13345304,0.38037455,0.75780904,0.47070226,0.44933897,0.5237596,-0.17390722,-0.17359656,0.3039824,0.020515677,0.2091684,0.10862268,0.1504984,-0.14279021,0.0738907,0.007205773,0.12310451,0.24485205,0.1666752,-0.08173837,0.19532911
0.88986194,-0.3209574,0.6192193,0.5885152,0.25450325,0.3387204,0.15086553,0.43856138,0.1095097,0.5805468,1.2240794,0.8719605,0.7148433,0.7055943,-0.53692937,-0.45276538,0.71866167,0.054920852,0.27195558,0.17837524,0.20663601,-0.19447058,0.26170313,0.12749997,0.25222984,0.47164008,0.25284818,-0.35175318,0.45074454
0.57857126,-0.2943774,0.6634656,0.44432393,-0.19498074,0.15795496,-0.035742685,0.35648623,0.18597975,0.5556915,1.0409861,0.7261636,0.75401723,0.6244797,-0.0741933,-0.22899437,0.5370219,0.07453023,0.28879428,0.17019477,0.23783295,-0.11545562,0.25073165,-0.014316082,0.20610106,0.42747268,0.2917669,-0.24478741,0.28298962
0.4353274,-0.066051155,0.48564574,0.26005244,-0.214232,0.12866661,0.17668357,0.2870567,0.1677707,0.387242,0.55596346,0.40573803,0.5798743,0.54048663,0.24335626,-0.054396052,0.24165292,0.051854044,0.15605697,0.09001615,0.16221444,0.027429093,0.10945311,0.035073232,0.18698989,0.3131844,0.199894,-0.11027336,0.1562906
0.55190504,-0.17874567,0.5258847,0.35459653,0.097194575,0.19464199,0.0702726,0.35540026,0.18173632,0.477255,0.82779944,0.5410751,0.522182,0.5401571,-0.3040478,-0.23220322,0.4235892,0.03301038,0.18038344,0.09191034,0.12453261,-0.17222588,0.1471512,0.029254284,0.14007291,0.2925244,0.14221303,-0.15499899,0.2732257
0.33882293,-0.022614326,0.42397326,0.13684583,-0.013496086,0.11608458,0.09022141,0.29994085,0.26037493,0.3924129,0.49146098,0.2770747,0.35545006,0.4291724,-0.08521874,-0.06907596,0.15465298,0.016569488,0.113451585,0.025670394,0.06778401,-0.10941256,0.056105886,-0.04163352,0.07504821,0.14283542,0.038589187,0.007139664,0.10175784
0.33914167,-0.037447516,0.40273592,0.16423637,0.0117075,0.118426874,0.08763635,0.2818908,0.2325701,0.35807964,0.45959422,0.2721516,0.35960367,0.42134416,-0.08378634,-0.078098536,0.15924545,0.011005595,0.12163995,0.016789906,0.079931304,-0.108764134,0.041373488,-0.030117435,0.07982906,0.13373879,0.057894796,-0.021105964,0.10373756
0.47115177,-0.1316004,0.55161214,0.26761526,-0.1428951,0.16325039,0.082254454,0.26282755,0.17456642,0.40602905,0.68876195,0.44027272,0.53558415,0.5839591,0.1059694,-0.09278339,0.25770015,0.050641768,0.17332534,0.11833393,0.15264238,-0.06367668,0.09604515,0.013196509,0.14676721,0.29941237,0.1803845,-0.06673314,0.16943203
0.5291759,-0.17147385,0.6400628,0.36721006,0.036921922,0.17877655,-0.09327292,0.27224177,0.17042135,0.47977817,0.8876127,0.46038672,0.44650686,0.54910076,-0.19747981,-0.1748233,0.3238035,0.0088477,0.21170105,0.12852204,0.1587227,-0.17339122,0.11160155,-0.061661836,0.10082848,0.27659702,0.19207458,-0.038081896,0.23703726
0.49493343,-0.14618774,0.5076332,0.35880926,0.12951371,0.22646688,0.022810116,0.29843447,0.1524009,0.42457625,0.7701923,0.4877404,0.4690729,0.49405146,-0.26695997,-0.21088612,0.32925028,0.013567112,0.19343989,0.10021611,0.12834665,-0.16175409,0.09842394,0.018050756,0.12815638,0.2532027,0.13005258,-0.095516935,0.24404806
0.43319723,-0.090704545,0.44897696,0.18256505,0.018880207,0.15172002,0.111729786,0.3448127,0.24685425,0.43002763,0.6283642,0.3584102,0.39264864,0.47046345,-0.17770845,-0.11198881,0.25018668,0.038416214,0.11950907,0.050801784,0.079671286,-0.13182534,0.07689488,-0.034713626,0.088269085,0.18460996,0.044949755,-0.03162719,0.16514519
0.4629358,-0.023967553,0.59321326,0.32263908,-0.35518232,0.10147396,0.08998092,0.32010975,0.2529229,0.4875458,0.74202186,0.5331423,0.61499506,0.61802995,0.24146423,-0.04618739,0.31427887,0.061119948,0.18163522,0.14174294,0.14397581,-0.004080092,0.17203021,0.05292407,0.16303834,0.39908165,0.28600207,-0.12652154,0.2013549
0.94972295,-0.37875175,0.72379583,0.57300717,0.20497987,0.23781247,0.06361057,0.4403898,0.104538165,0.6564373,1.306585,0.81546724,0.6250887,0.7037833,-0.68539655,-0.5220261,0.7388406,0.053497475,0.3210119,0.21682712,0.18986116,-0.18408684,0.27289644,0.08631477,0.19582985,0.49086913,0.23277353,-0.315486,0.46572742
0.80901253,-0.36298606,0.71961784,0.4277128,0.019406091,0.14165673,0.059001703,0.47956386,0.216508,0.64880216,1.1289654,0.62313366,0.5982779,0.664941,-0.48796526,-0.40515095,0.60789686,0.06433641,0.26748854,0.17864028,0.18122357,-0.15771872,0.26551002,0.0062013157,0.17176454,0.45122603,0.15069753,-0.22303163,0.37596828
0.66033787,-0.13717477,0.66574174,0.41684946,-0.37837988,0.21357448,0.26129717,0.39920682,0.16708691,0.5941901,0.9103136,0.76199985,0.98105973,0.7911765,0.37826413,-0.08080888,0.50405884,0.098300286,0.23522753,0.17425936,0.25865766,0.12323798,0.27330834,0.10980821,0.3367311,0.5376511,0.37988088,-0.28670442,0.32746166
0.43547347,-0.18435141,0.4989395,0.2663546,-0.12690884,0.094772555,0.048035022,0.31438527,0.17640275,0.4633577,0.6866474,0.430457,0.5585758,0.50971806,-0.10992214,-0.1883812,0.33331448,0.032646462,0.2207803,0.07241355,0.16820823,-0.09235383,0.16610134,-0.04005829,0.123213515,0.27981856,0.13623673,-0.14701083,0.17104755
0.49223232,-0.16522564,0.5590509,0.3147449,0.04330184,0.2015844,0.018438704,0.3432912,0.20255226,0.4797639,0.8442243,0.54358554,0.5142797,0.5442807,-0.26348615,-0.20404567,0.38503665,0.030842688,0.18968418,0.09345884,0.12379345,-0.18273433,0.13473018,-0.0064727813,0.12898633,0.27701768,0.12643221,-0.09458059,0.2612656
0.32197776,-0.041560646,0.3978891,0.16379228,0.0005108509,0.12610143,0.086203486,0.2789015,0.23603581,0.34730473,0.4587921,0.28481865,0.3712234,0.42600837,-0.06167905,-0.07125147,0.15104099,0.009737089,0.12413937,0.01719648,0.084972695,-0.10627372,0.038968455,-0.024042584,0.0869126,0.13193351,0.074079394,-0.015399404,0.09979777
0.3723211,-0.08261971,0.46639922,0.21555814,-0.010824319,0.12553409,0.036318347,0.26263672,0.20764005,0.39472923,0.5727496,0.34293404,0.39036244,0.445615,-0.110756025,-0.09157623,0.20407787,0.011420476,0.15143716,0.056857772,0.10217033,-0.11249932,0.073237956,-0.043162804,0.10853146,0.19069222,0.09718517,-0.023279104,0.12374571
0.50994796,-0.04576009,0.50946563,0.28297657,-0.34471396,0.07870282,0.35034415,0.34560028,0.11497912,0.4800118,0.5125459,0.44637868,0.82693875,0.6941954,0.4323466,-0.015308417,0.30801114,0.06848891,0.1667458,0.094963245,0.20960934,0.17531717,0.13992417,0.13731825,0.29644284,0.4373213,0.27079278,-0.22817256,0.15563375
0.37187892,-0.04638892,0.45449948,0.17356962,-0.022958558,0.13040245,0.058411773,0.2778312,0.24044225,0.38799706,0.5646088,0.30184066,0.3260849,0.42904305,-0.12658985,-0.084473655,0.18941386,0.021507913,0.13360132,0.047337413,0.07879125,-0.12736544,0.06865114,-0.049656086,0.06824977,0.1583269,0.049373046,0.0046406463,0.12758024
0.46880308,-0.07582158,0.56394994,0.2674061,0.03922308,0.16051672,-0.009844072,0.27923462,0.20132074,0.45580688,0.7647313,0.4102743,0.37641388,0.5105362,-0.28653008,-0.15789938,0.29303706,0.012993184,0.15693432,0.09165204,0.116419554,-0.18235435,0.08487727,-0.032219104,0.089438125,0.2184144,0.09482641,-0.013205234,0.17724101
0.33302292,-0.02578323,0.39963672,0.124610856,-0.016452108,0.11681419,0.12841737,0.30763763,0.25490826,0.38328084,0.4626225,0.26350558,0.3623063,0.42996016,-0.08056778,-0.057194587,0.15044801,0.028328624,0.11058304,0.01614163,0.069914795,-0.08957885,0.05829708,-0.035569288,0.089017235,0.1276199,0.031390738,0.00044724345,0.09432736
0.32311037,0.0013324395,0.38326654,0.116575375,0.008942179,0.107664764,0.13226959,0.3212524,0.27734452,0.3733046,0.43538284,0.24153435,0.34605655,0.41994837,-0.09762649,-0.059570264,0.15114269,0.023767233,0.0785485,0.005024787,0.058196407,-0.10738486,0.03380801,-0.04661545,0.07021784,0.10980333,0.026957361,0.0019561723,0.08252413
0.5486034,-0.12277947,0.6405704,0.3585026,-0.08839386,0.2121736,-0.041757494,0.26101255,0.18850751,0.47991297,0.92912227,0.5217241,0.4550847,0.56009626,-0.09369664,-0.14172792,0.34220305,0.046022348,0.22559361,0.1677751,0.1569967,-0.1361081,0.13450219,-0.03302548,0.11563859,0.32054687,0.1916238,-0.020881336,0.2460508
0.4353663,-0.05810528,0.49631003,0.21194965,0.033971846,0.1657208,0.049411267,0.2868718,0.22236887,0.4205982,0.67690235,0.3553196,0.33484438,0.4815832,-0.24339026,-0.12807658,0.25277093,0.020019023,0.12668835,0.067263395,0.08960269,-0.15688072,0.06603466,-0.034435883,0.07971554,0.18044402,0.05746579,8.8617206e-05,0.15468301
0.31001052,-0.050819594,0.4072369,0.14518714,-0.042442612,0.104660064,0.07919875,0.27413225,0.23761101,0.3621741,0.45859352,0.27969146,0.39729092,0.43373966,-0.025922291,-0.05778232,0.15337008,0.014074861,0.12954965,0.0200626,0.085967824,-0.106706314,0.046545256,-0.03739866,0.07912363,0.14543559,0.08170011,-0.016266264,0.098304
0.38138196,-0.108356014,0.51924163,0.25714484,-0.18833184,0.0976972,0.0047335178,0.292473,0.2651664,0.42507178,0.7446181,0.40282348,0.39288962,0.48359144,-0.10021509,-0.1106253,0.3057353,0.05303581,0.18455182,0.12490261,0.109341696,-0.120150074,0.16683759,-0.014907852,0.118339494,0.29576215,0.12706305,-0.04742335,0.17298856
0.37628368,-0.06387186,0.4595602,0.19835094,-0.028898254,0.12540922,0.06780661,0.29196453,0.23164596,0.39172536,0.51457745,0.31623214,0.4057644,0.45589375,-0.04627411,-0.08033788,0.19408089,0.018636797,0.123067796,0.04192622,0.0976738,-0.09547845,0.059271846,-0.023714911,0.09226851,0.18583019,0.083305344,-0.0330025,0.12570184
0.53595626,-0.22630604,0.62178683,0.3090664,-0.05127222,0.17336276,0.00203811,0.36169535,0.22019711,0.5316329,0.9286907,0.5768032,0.5405018,0.58135164,-0.23418134,-0.20997763,0.41160515,0.038513772,0.21903269,0.11363598,0.15239011,-0.1737436,0.17789352,-0.035720013,0.12967286,0.31008056,0.14025348,-0.100565,0.2681217
0.3986138,-0.10077053,0.41489607,0.22673604,-0.0325956,0.15476999,0.10858955,0.29127228,0.17652607,0.3755099,0.54019547,0.38802192,0.48174825,0.48821726,-0.013355307,-0.064764634,0.25677934,0.032970622,0.15442382,0.059627242,0.1315649,-0.08413656,0.06624775,0.005718846,0.12485561,0.20851515,0.1317317,-0.0895191,0.16744006
0.70099884,-0.20978068,0.597437,0.35270953,0.06986038,0.1623521,0.08982293,0.39022142,0.19184968,0.55234075,1.0238112,0.4787424,0.3521068,0.6135487,-0.60623515,-0.3330834,0.51336616,0.060381882,0.200826,0.17767072,0.13171184,-0.17487724,0.16222796,0.00789294,0.13050196,0.3406212,0.08909071,-0.12619828,0.27251098
0.37342024,-0.023897622,0.37080863,0.15957417,0.047912296,0.12897813,0.11872067,0.31989667,0.2424076,0.36132136,0.4880767,0.26561213,0.30432343,0.39698777,-0.1854209,-0.1100032,0.17894952,0.023732336,0.10890283,0.031053782,0.06248595,-0.09985102,0.058668796,-0.021673054,0.081047274,0.13966595,0.011976961,-0.013472628,0.118584365
0.42589366,-0.15347819,0.51125973,0.2588751,-0.08863426,0.14137915,0.06404981,0.25248933,0.17542341,0.388047,0.6599868,0.4254196,0.48014277,0.52127874,0.014526341,-0.107853085,0.25716603,0.03264276,0.17695355,0.08491131,0.15335593,-0.09009929,0.10708572,-0.008117579,0.13513702,0.24422798,0.14532332,-0.07831065,0.1530723
0.76873463,0.07878638,0.64078027,0.4150832,-0.5980797,0.12886882,0.5808083,0.47180313,0.101265505,0.6539094,0.6987761,0.69359136,1.1886959,0.88226116,0.8052237,0.0034692958,0.44282833,0.11728875,0.21448438,0.167534,0.32154423,0.389212,0.276162,0.2898815,0.5264923,0.7189774,0.45317698,-0.37479848,0.2979868
0.5327187,-0.03302454,0.76065534,0.44748235,-0.49155357,0.0810069,0.08026299,0.37645307,0.29219395,0.6602046,0.86525667,0.5731298,0.8159183,0.73694533,0.36918023,-0.030668277,0.43755686,0.056499135,0.22885516,0.1845623,0.1546567,0.00614483,0.25200036,0.061302345,0.2849821,0.5643373,0.42792317,-0.23656572,0.24872994
0.50964785,-0.10686962,0.4771544,0.28462335,0.004888177,0.17027305,0.13384701,0.26810718,0.1589445,0.37168232,0.6377516,0.40672907,0.43912655,0.523436,-0.037208468,-0.13530266,0.28100273,0.047419906,0.16700864,0.08776406,0.14126277,-0.060523063,0.09424408,0.03651872,0.15121017,0.24247584,0.12784074,-0.101060405,0.18924372
0.44089204,-0.08620846,0.53614134,0.25019696,-0.10214613,0.15213084,0.028916063,0.24700579,0.20235571,0.40086594,0.66123354,0.4067272,0.44062564,0.5137923,0.025473032,-0.08795121,0.24238713,0.03772825,0.16409984,0.095748805,0.13377617,-0.09746247,0.08613238,-0.016686123,0.10591345,0.24448079,0.14406462,-0.039296728,0.16078176
0.32181332,-0.053484056,0.42100546,0.16723426,-0.10254728,0.052920498,0.09410788,0.28946087,0.23363838,0.37544408,0.4461408,0.2808581,0.41877273,0.46103346,0.057468567,-0.055889804,0.17671265,0.01715667,0.13294764,0.045333803,0.098523274,-0.055930585,0.07309736,-0.008109078,0.10240207,0.19660556,0.11347379,-0.066552326,0.11611897
0.4328435,-0.10442391,0.46212333,0.25545025,0.057396863,0.17796117,0.03260453,0.2516995,0.16210622,0.37810785,0.64729047,0.38674825,0.38048127,0.4795008,-0.17372945,-0.13018154,0.24669908,0.018617768,0.16038387,0.083395965,0.113142416,-0.13267852,0.056685794,-0.01213425,0.09003043,0.18490107,0.10838512,-0.04171179,0.15788914
0.507884,-0.12492472,0.53279716,0.30076885,-0.20419881,0.15725897,0.13262643,0.28077495,0.16411468,0.42340767,0.6782167,0.4567528,0.5695253,0.5821508,0.15448329,-0.10021807,0.3069305,0.066018306,0.17801239,0.12214068,0.16002639,-0.017747372,0.11327073,0.035157625,0.18704247,0.34347042,0.20541503,-0.12424435,0.20195952
0.71495616,-0.32093242,0.7625325,0.5044503,-0.26909667,0.2081087,0.014219806,0.34827122,0.17370203,0.62388897,1.1595668,0.77394974,0.80894995,0.73319143,-0.020310558,-0.23819864,0.6039711,0.09510702,0.28061917,0.22276184,0.24225387,-0.07080435,0.26349598,0.014448594,0.25317264,0.5120445,0.3216577,-0.24771409,0.29447174
0.33633178,0.005369719,0.40835267,0.15728787,-0.010126967,0.08207881,0.071213044,0.29301155,0.25265792,0.38344553,0.458117,0.2425086,0.30936465,0.40998837,-0.15967895,-0.083525404,0.17537509,0.01877693,0.08087651,0.025116205,0.056033544,-0.11841518,0.039879587,-0.03462375,0.07255083,0.14326034,0.038364865,-0.010078415,0.092522085
0.3806028,-0.09371032,0.48699805,0.2312038,-0.051374517,0.13175794,0.036300696,0.26926288,0.21817628,0.38530764,0.5886649,0.34400427,0.41023296,0.45969748,-0.022034235,-0.077530995,0.21001554,0.019172389,0.15944138,0.06538223,0.11822374,-0.10107438,0.07358238,-0.028652813,0.10575515,0.21504104,0.12199332,-0.034268264,0.14642774
0.5976977,-0.23735096,0.54926723,0.43495342,-0.019968014,0.19672719,0.11501494,0.34101683,0.11219156,0.452133,0.8852037,0.6153625,0.68868613,0.6314194,-0.02001132,-0.19258013,0.482077,0.045714766,0.25508806,0.119596876,0.21862903,-0.07161258,0.1998991,0.11045778,0.23797129,0.4361449,0.27308145,-0.27138624,0.30228508
0.64303666,-0.18852912,0.5387491,0.4165425,0.13653427,0.23557986,0.081604466,0.3060563,0.12744293,0.43462902,0.880864,0.53535396,0.4613904,0.5670897,-0.27834162,-0.26652068,0.41472098,0.040917985,0.22766376,0.14014727,0.1674855,-0.12736014,0.12762477,0.04913621,0.155268,0.3086705,0.1653883,-0.1388063,0.29455268
0.43801346,-0.07589838,0.5444805,0.26610678,-0.113429435,0.15216923,0.006989684,0.27504528,0.23868275,0.42494252,0.7246791,0.43024236,0.4135625,0.49263176,-0.047547884,-0.08709103,0.27253208,0.039693363,0.17297041,0.10194906,0.11683795,-0.12174502,0.115978494,-0.03206684,0.097235225,0.23852709,0.1427295,-0.030286092,0.17695323
0.3841351,-0.06868321,0.39025682,0.24765864,0.08327527,0.15444794,0.089557216,0.2655029,0.16234425,0.33792454,0.5012973,0.31574753,0.39091912,0.43291685,-0.121518284,-0.10583511,0.21817619,0.01260233,0.14710678,0.04313855,0.10571782,-0.095955655,0.051240046,0.013667982,0.1010582,0.1676191,0.10012791,-0.075236484,0.138177
0.5368428,-0.09936705,0.58325714,0.3151836,0.10383579,0.20207307,-0.030602284,0.28816572,0.17713957,0.47852105,0.84709746,0.46834022,0.39275327,0.52845216,-0.33206016,-0.20354432,0.31889433,0.0050278027,0.18037045,0.11644309,0.12548876,-0.18066168,0.09426926,-0.028118538,0.08626727,0.24048483,0.11326762,-0.023829099,0.21293102
0.46349517,-0.14009342,0.5704425,0.27921185,-0.09856395,0.17929654,-0.006237425,0.29760262,0.25576127,0.46335098,0.8876314,0.5313025,0.44383442,0.5456436,-0.15511791,-0.14542049,0.34284863,0.057555377,0.2083649,0.13425756,0.14188574,-0.1679642,0.15072115,-0.035922308,0.113347314,0.2885006,0.14804925,-0.042486038,0.2400477
0.769958,-0.28629813,0.75689375,0.4254579,-0.112118535,0.12950706,-0.04044825,0.40081942,0.24399574,0.6452085,1.183859,0.6596801,0.53775114,0.64130664,-0.43696108,-0.320706,0.5766874,0.08052198,0.31166777,0.2138963,0.18764679,-0.17163971,0.28479025,-0.025420595,0.1494616,0.46703076,0.17323475,-0.15194353,0.3067356
0.4961,-0.20638503,0.5518355,0.35874915,-0.083466865,0.18013448,-0.0045355707,0.33341697,0.21262586,0.46651185,0.82327074,0.57137597,0.5968768,0.5507556,-0.09006722,-0.16342285,0.40563726,0.04611142,0.20776172,0.11872012,0.17141037,-0.11746201,0.16014516,-0.016682658,0.15553144,0.32745874,0.20058954,-0.1385104,0.21930322
