rely,data,cplx,time,stor,virt,turn,acap,aexp,pcap,vexp,lexp,modp,tool,sced,loc,MI_loc_aexp,MI_loc_data,MI_loc_stor,MI_loc_time,MI_loc_cplx,MI_loc_turn,MI_loc_pcap,MI_loc_rely,MI_loc_virt,MI_loc_acap,MI_loc_vexp,MI_aexp_data,actual
1.4,0.94,1.3,1.11,1.56,1.0,1.07,0.86,0.82,0.86,0.9,1.0,1.0,1.0,1.0,32.0,26.24,30.08,49.92,35.52,41.6,34.24,27.52,44.8,32.0,27.52,28.8,0.7707999999999999,218.0
1.15,0.94,1.3,1.11,1.06,1.0,1.0,0.86,0.82,0.86,1.0,0.95,0.91,1.0,1.08,37.0,30.34,34.78,39.22,41.07,48.1,37.0,31.82,42.55,37.0,31.82,37.0,0.7707999999999999,201.0
1.15,0.94,1.3,1.11,1.06,1.15,1.0,0.71,1.0,0.7,1.1,1.0,0.82,1.0,1.0,25.0,25.0,23.5,26.5,27.750000000000004,32.5,25.0,17.5,28.749999999999996,28.749999999999996,17.75,27.500000000000004,0.94,79.0
1.15,0.94,1.65,1.3,1.56,1.15,1.0,0.86,1.0,0.7,1.1,1.07,1.1,1.24,1.23,3.0,3.0,2.82,4.68,3.9000000000000004,4.949999999999999,3.0,2.0999999999999996,3.4499999999999997,3.4499999999999997,2.58,3.3000000000000003,0.94,60.0
1.4,0.94,1.3,1.3,1.06,1.15,0.87,0.86,1.13,0.86,1.21,1.14,0.91,1.0,1.23,3.9,4.406999999999999,3.666,4.134,5.07,5.07,3.393,3.354,5.46,4.484999999999999,3.354,4.718999999999999,1.0621999999999998,61.0
1.4,1.0,1.3,1.3,1.56,1.0,0.87,0.86,1.0,0.86,1.0,1.0,1.0,1.0,1.0,6.1,6.1,6.1,9.516,7.93,7.93,5.3069999999999995,5.2459999999999996,8.54,6.1,5.2459999999999996,6.1,1.0,40.0
1.4,1.0,1.3,1.3,1.56,1.0,0.87,0.86,0.82,0.86,1.0,1.0,1.0,1.0,1.0,3.6,2.952,3.6,5.6160000000000005,4.680000000000001,4.680000000000001,3.132,3.096,5.04,3.6,3.096,3.6,0.82,9.0
1.15,1.16,1.15,1.3,1.21,1.0,1.07,0.86,1.0,1.0,1.0,1.0,1.24,1.1,1.08,320.0,320.0,371.2,387.2,416.0,368.0,342.40000000000003,320.0,368.0,320.0,275.2,320.0,1.16,11400.0
1.15,1.08,1.0,1.11,1.21,0.87,0.94,0.71,0.91,1.0,1.0,1.0,0.91,0.91,1.0,1150.0,1046.5,1242.0,1391.5,1276.5,1150.0,1081.0,1150.0,1322.5,1000.5,816.5,1150.0,0.9828000000000001,6600.0
1.4,1.08,1.3,1.11,1.21,1.15,1.07,0.71,0.82,1.08,1.1,1.07,1.24,1.0,1.08,299.0,245.17999999999998,322.92,361.78999999999996,331.89000000000004,388.7,319.93,322.92,418.59999999999997,343.84999999999997,212.29,328.90000000000003,0.8856,6400.0
1.0,1.16,1.15,1.06,1.14,0.87,0.87,0.86,1.0,1.0,1.0,1.0,0.91,0.91,1.0,252.0,252.0,292.32,287.28,267.12,289.79999999999995,219.24,252.0,252.0,219.24,216.72,252.0,1.16,2455.0
1.15,1.0,1.0,1.27,1.06,1.0,1.0,0.86,0.82,0.86,0.9,1.0,0.91,1.0,1.23,118.0,96.75999999999999,118.0,125.08000000000001,149.86,118.0,118.0,101.48,135.7,118.0,101.48,106.2,0.82,724.0
1.15,1.0,1.0,1.08,1.06,1.0,1.0,0.86,0.82,0.86,0.9,1.0,1.0,1.0,1.23,77.0,63.13999999999999,77.0,81.62,83.16000000000001,77.0,77.0,66.22,88.55,77.0,66.22,69.3,0.82,539.0
0.88,1.0,0.85,1.06,1.06,1.0,0.87,1.0,1.29,1.0,1.1,0.95,0.82,0.83,1.0,90.0,116.10000000000001,90.0,95.4,95.4,76.5,78.3,90.0,79.2,90.0,90.0,99.00000000000001,1.29,453.0
1.15,1.16,1.3,1.15,1.06,1.0,0.87,0.86,1.0,0.86,1.1,1.0,0.82,0.91,1.08,38.0,38.0,44.08,40.28,43.699999999999996,49.4,33.06,32.68,43.699999999999996,38.0,32.68,41.800000000000004,1.16,523.0
0.94,1.0,0.85,1.07,1.06,1.15,1.07,0.86,1.0,0.86,1.1,1.0,0.91,1.1,1.08,48.0,48.0,48.0,50.88,51.36,40.8,51.36,41.28,45.12,55.199999999999996,41.28,52.800000000000004,1.0,387.0
1.15,0.94,1.15,1.35,1.21,1.0,0.87,1.0,1.0,1.0,1.0,1.0,0.82,1.1,1.08,9.4,9.4,8.836,11.374,12.690000000000001,10.809999999999999,8.178,9.4,10.809999999999999,9.4,9.4,9.4,0.94,88.0
1.15,1.08,1.3,1.11,1.21,1.15,1.07,0.86,1.0,0.86,1.1,1.07,1.1,1.1,1.0,13.0,13.0,14.040000000000001,15.73,14.430000000000001,16.900000000000002,13.91,11.18,14.95,14.95,11.18,14.3,1.08,98.0
0.88,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.29,0.86,1.0,1.0,0.91,0.91,1.23,2.14,2.7606,2.14,2.14,2.14,2.14,2.14,1.8404,1.8832000000000002,2.14,2.3540000000000005,2.14,1.29,7.3
0.88,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.29,0.86,1.0,1.0,0.91,0.91,1.23,1.98,2.5542000000000002,1.98,1.98,1.98,1.98,1.98,1.7027999999999999,1.7424,1.98,1.98,1.98,1.29,5.9
1.4,1.08,1.0,1.48,1.56,1.15,1.07,0.86,0.82,0.86,1.1,1.07,1.0,1.0,1.0,62.0,50.839999999999996,66.96000000000001,96.72,91.76,62.0,66.34,53.32,86.8,71.3,53.32,68.2,0.8856,1063.0
0.88,1.08,0.85,1.0,1.0,1.0,1.0,0.71,0.82,1.0,1.0,1.0,1.1,1.1,1.0,390.0,319.79999999999995,421.20000000000005,390.0,390.0,331.5,390.0,390.0,343.2,390.0,276.9,390.0,0.8856,702.0
1.4,1.08,1.3,1.48,1.56,1.15,0.94,0.86,0.82,0.86,0.9,1.0,0.91,0.91,1.0,42.0,34.44,45.36,65.52,62.16,54.6,39.48,36.12,58.8,48.3,36.12,37.800000000000004,0.8856,605.0
1.15,1.08,1.0,1.06,1.0,1.0,0.87,1.0,1.0,1.0,1.0,1.0,0.91,1.1,1.23,23.0,23.0,24.840000000000003,23.0,24.380000000000003,23.0,20.01,23.0,26.45,23.0,23.0,23.0,1.08,230.0
0.75,0.94,1.3,1.06,1.21,1.15,1.0,1.0,0.91,1.0,1.1,1.0,1.24,1.24,1.0,13.0,11.83,12.219999999999999,15.73,13.780000000000001,16.900000000000002,13.0,13.0,9.75,14.95,13.0,14.3,0.8553999999999999,82.0
0.88,1.05,0.81,1.0,1.0,0.87,0.87,1.19,1.0,1.17,0.9,0.95,1.0,0.91,1.04,15.0,15.0,15.75,15.0,15.0,12.15,13.05,17.549999999999997,13.2,13.05,17.849999999999998,13.5,1.05,55.0
0.88,0.94,0.7,1.0,1.06,1.0,1.0,0.86,0.82,0.86,1.0,1.0,1.0,1.0,1.0,60.0,49.199999999999996,56.4,63.6,60.0,42.0,60.0,51.6,52.8,60.0,51.6,60.0,0.7707999999999999,47.0
1.0,1.0,1.15,1.0,1.0,0.87,0.87,0.71,0.91,1.0,0.9,0.95,0.82,0.91,1.0,15.0,13.65,15.0,15.0,15.0,17.25,13.05,15.0,15.0,13.05,10.649999999999999,13.5,0.91,12.0
1.0,1.0,1.15,1.0,1.0,0.87,1.0,0.71,0.82,0.7,1.0,0.95,0.91,1.1,1.0,6.2,5.084,6.2,6.2,6.2,7.13,6.2,4.34,6.2,5.394,4.402,6.2,0.82,8.0
1.0,0.94,1.3,1.0,1.0,1.0,0.87,0.86,0.82,1.17,1.0,1.0,1.1,1.0,1.0,3.0,2.46,2.82,3.0,3.0,3.9000000000000004,2.61,3.51,3.0,3.0,2.58,3.0,0.7707999999999999,8.0
0.88,0.94,1.0,1.0,1.0,0.87,0.87,1.0,0.82,0.7,0.9,0.95,0.91,0.91,1.0,5.3,4.345999999999999,4.981999999999999,5.3,5.3,5.3,4.611,3.7099999999999995,4.664,4.611,5.3,4.77,0.7707999999999999,6.0
0.88,1.04,1.07,1.0,1.06,0.87,1.07,0.86,1.0,0.93,0.9,0.95,0.95,0.95,1.04,45.5,45.5,47.32,48.230000000000004,45.5,48.685,48.685,42.315000000000005,40.04,39.585,39.13,40.95,1.04,45.0
1.0,1.04,1.07,1.0,1.21,0.87,1.07,0.86,1.0,1.0,0.9,0.95,1.0,1.0,1.04,28.6,28.6,29.744000000000003,34.606,28.6,30.602000000000004,30.602000000000004,28.6,28.6,24.882,24.596,25.740000000000002,1.04,83.0
0.88,1.04,1.07,1.06,1.21,0.87,1.07,1.0,1.0,1.0,0.9,0.95,1.1,1.0,1.04,30.6,30.6,31.824,37.026,32.436,32.742000000000004,32.742000000000004,30.6,26.928,26.622,30.6,27.540000000000003,1.04,87.0
0.88,1.04,1.07,1.0,1.06,0.87,1.07,1.0,1.0,1.0,0.9,0.95,1.0,0.95,1.04,35.0,35.0,36.4,37.1,35.0,37.45,37.45,35.0,30.8,30.45,35.0,31.5,1.04,106.0
0.88,1.04,1.07,1.0,1.06,0.87,1.07,1.0,1.0,0.86,0.9,0.95,1.0,1.0,1.04,73.0,73.0,75.92,77.38000000000001,73.0,78.11,78.11,62.78,64.24,63.51,73.0,65.7,1.04,126.0
0.75,0.94,1.3,1.0,1.0,0.87,0.87,0.71,0.82,0.7,1.1,1.07,1.1,1.0,1.04,23.0,18.86,21.619999999999997,23.0,23.0,29.900000000000002,20.01,16.099999999999998,17.25,20.01,16.33,25.3,0.7707999999999999,36.0
0.88,0.94,0.85,1.0,1.0,0.87,1.0,1.19,0.91,1.17,0.9,0.95,1.1,1.0,1.04,464.0,422.24,436.15999999999997,464.0,464.0,394.4,464.0,542.88,408.32,403.68,552.16,417.6,0.8553999999999999,1272.0
1.0,1.0,0.85,1.0,1.0,1.0,0.87,0.71,1.0,0.7,1.1,1.0,0.82,0.91,1.0,91.0,91.0,91.0,91.0,91.0,77.35,79.17,63.699999999999996,91.0,91.0,64.61,100.10000000000001,1.0,156.0
1.15,1.0,1.0,1.3,1.21,1.0,0.87,0.86,1.0,0.86,1.1,1.0,1.0,1.0,1.0,24.0,24.0,24.0,29.04,31.200000000000003,24.0,20.88,20.64,27.599999999999998,24.0,20.64,26.400000000000002,1.0,176.0
0.88,1.0,1.0,1.0,1.0,1.0,1.15,1.19,1.0,1.42,1.0,0.95,1.24,1.1,1.04,10.0,10.0,10.0,10.0,10.0,10.0,11.5,14.2,8.8,10.0,11.899999999999999,10.0,1.0,122.0
0.88,0.94,0.85,1.0,1.06,1.15,1.0,1.0,1.0,1.0,1.1,1.07,1.24,1.1,1.0,8.2,8.2,7.707999999999999,8.692,8.2,6.969999999999999,8.2,8.2,7.215999999999999,9.429999999999998,8.2,9.02,0.94,41.0
0.88,0.94,1.15,1.11,1.21,1.3,1.0,0.71,1.0,0.7,1.1,1.07,1.0,1.1,1.08,5.3,5.3,4.981999999999999,6.412999999999999,5.883,6.095,5.3,3.7099999999999995,4.664,6.89,3.763,5.83,0.94,14.0
1.0,0.94,1.0,1.0,1.06,1.15,0.87,1.0,0.82,1.0,1.0,0.95,0.91,1.1,1.0,4.4,3.608,4.136,4.664000000000001,4.4,4.4,3.8280000000000003,4.4,4.4,5.06,4.4,4.4,0.7707999999999999,20.0
0.88,0.94,0.7,1.0,1.0,0.87,0.87,0.86,0.82,1.17,0.9,0.95,1.1,1.0,1.0,6.3,5.1659999999999995,5.922,6.3,6.3,4.409999999999999,5.481,7.3709999999999996,5.544,5.481,5.418,5.67,0.7707999999999999,18.0
1.15,0.94,1.3,1.3,1.21,1.0,1.0,0.86,0.91,1.0,1.1,1.07,1.1,1.1,1.08,27.0,24.57,25.38,32.67,35.1,35.1,27.0,27.0,31.049999999999997,27.0,23.22,29.700000000000003,0.8553999999999999,958.0
1.0,0.94,1.15,1.11,1.21,1.3,1.0,1.0,1.0,1.0,1.1,1.07,1.1,1.1,1.23,17.0,17.0,15.979999999999999,20.57,18.87,19.549999999999997,17.0,17.0,17.0,22.1,17.0,18.700000000000003,0.94,237.0
1.4,0.94,1.3,1.66,1.21,1.0,1.0,0.71,0.82,0.7,0.9,0.95,0.91,1.0,1.0,25.0,20.5,23.5,30.25,41.5,32.5,25.0,17.5,35.0,25.0,17.75,22.5,0.7707999999999999,130.0
1.0,0.94,1.15,1.06,1.06,1.0,0.87,1.0,1.0,1.0,1.0,1.0,0.91,1.0,1.0,23.0,23.0,21.619999999999997,24.380000000000003,24.380000000000003,26.45,20.01,23.0,23.0,23.0,23.0,23.0,0.94,70.0
1.15,0.94,1.3,1.11,1.06,1.0,1.0,0.86,1.13,0.86,1.1,1.07,1.1,1.1,1.08,6.7,7.571,6.298,7.102,7.437000000000001,8.71,6.7,5.7620000000000005,7.704999999999999,6.7,5.7620000000000005,7.370000000000001,1.0621999999999998,57.0
1.0,0.94,1.15,1.0,1.0,0.87,0.87,0.86,1.0,0.86,0.9,1.0,0.82,1.0,1.0,28.0,28.0,26.32,28.0,28.0,32.199999999999996,24.36,24.08,28.0,24.36,24.08,25.2,0.94,50.0
0.88,0.94,1.3,1.11,1.21,1.15,1.0,0.78,0.82,0.7,1.21,1.14,0.91,1.24,1.0,9.1,7.461999999999999,8.553999999999998,11.011,10.101,11.83,9.1,6.369999999999999,8.008,10.464999999999998,7.098,11.011,0.7707999999999999,38.0
1.0,0.94,1.15,1.0,1.0,1.0,0.87,0.71,0.82,0.86,1.0,1.0,0.82,1.0,1.0,10.0,8.2,9.399999999999999,10.0,10.0,11.5,8.7,8.6,10.0,10.0,7.1,10.0,0.7707999999999999,15.0
