rely,cplx,time,aexp,pcap,vexp,lexp,modp,loc,MI_loc_aexp,actual
0.0969767569149026,0.3184091577657262,0.1088901759353406,0.4627973788192672,0.6805118677168731,0.4353227261193018,0.1241503394393766,0.4590426857918744,0.3237310745681389,0.2993562109068354,0.2186367736477171
0.048193580026907,0.2697323927234348,0.1529233570605856,0.578955437789215,0.664127379429161,0.4266484475943607,0.0545916449355379,0.5204821973385602,0.3168819504618638,0.2706453488476144,0.2183888474704261
0.0817734320706449,0.4928179046146568,0.2170832741825825,0.4519006411414997,0.6192710093897138,0.5959661203160123,0.1341731514155994,0.3978512851218533,0.3737916013432797,0.3002100251649583,0.243295588475598
0.064209064220129,0.427084765521761,0.2216690069424472,0.4062339135495045,0.6258081508064116,0.5765135431016133,0.1825165210993839,0.4068548309109719,0.3691973108010161,0.304922834779188,0.2496100415666735
0.1074751792510108,0.484490811403938,0.2325389981388532,0.3448086987113529,0.5901896318659252,0.6270641914819354,0.1737499832981811,0.3354912724519631,0.46082728294253,0.3955089003889604,0.3117435861201138
0.0741506726845012,0.379956913045624,0.2016387839861091,0.4208668062009426,0.5605450193989361,0.559553324141496,0.1379254579925516,0.3757421124545784,0.3579893812412603,0.3362727366111092,0.24882506567042
0.3682587736057614,0.6774339168189006,0.368114774250075,0.287292659991355,0.4839325854283202,0.6133718434923039,0.4337705807566029,0.2702981754140016,0.5159424275945945,0.5548635806407327,0.4520050991645687
0.0744744027631572,0.4299323488309332,0.2667108240818561,0.3698613397225165,0.552854898521136,0.6301347838524377,0.1299086592659216,0.3411279280801027,0.4160930670235357,0.3765164370071573,0.3365257687574905
0.0495664744720562,0.4117747821362317,0.2132539165745895,0.4293140707470345,0.5590851972218215,0.5851006763831872,0.1285278410346261,0.4090021337107085,0.3968176470989772,0.3234818293251569,0.2488203776363235
0.3361056416069339,0.6124902899634324,0.4714845778764864,0.178890858298717,0.387186795328963,0.6994399631454078,0.4470906132463936,0.2037080108278975,0.6241921911014632,0.6069024920127306,0.535313864725933
0.0565874695541186,0.4034904629847161,0.2161511296619251,0.396655026365054,0.5692727918655855,0.587281776504216,0.1204829811279961,0.3726610443638228,0.3683298385968538,0.3447461719927583,0.3081977325092061
0.1051654693434285,0.4256184999266631,0.2591950967500068,0.4523031046970373,0.63364934882771,0.5482047229249918,0.2121950638196414,0.4333693402174051,0.3982756814259895,0.3394129784822057,0.2718481866161348
0.1767536257330098,0.4951691201910376,0.2431149111972923,0.4309386896031011,0.6463852667414978,0.499861923076058,0.2414884610027451,0.4231196720391008,0.4599608131113838,0.3365858706028965,0.302191768925113
0.0301802513890006,0.3832118431671812,0.1812871329654463,0.4680006903739169,0.6315933230735709,0.5178939824204577,0.1068343184450257,0.405004044500413,0.3339075101346829,0.2899042246284667,0.2312502430442137
0.0857965229423504,0.3995647961706821,0.2232366914762334,0.3311766140417778,0.5457636246962948,0.598874926874592,0.185741740576154,0.3220251506557163,0.4671906099147256,0.4292205007938873,0.3371993836078334
0.092680919647177,0.4743180596981323,0.2793849688205934,0.3817620114115346,0.5751661471384392,0.6670671993106736,0.1729748277195431,0.3628129351468524,0.4602476142558398,0.3854176238099324,0.321041709844079
0.0693502553606185,0.3778227118658354,0.2034424646858094,0.478036792449468,0.6188837526345448,0.5389378724897359,0.0892333309633921,0.4311989154702424,0.3768477391533319,0.3114072642370081,0.2450081121539644
0.1643269703921852,0.4322385894777074,0.2544829855550801,0.3380342977354615,0.5337543135261464,0.5493951299347254,0.2216927961003074,0.3170079624491543,0.4751986949375469,0.446155450781673,0.3527397765021903
0.0538172914242285,0.3972755765411184,0.2527194787644466,0.4069614027013171,0.5724415588881835,0.6321006524596003,0.1330676450112458,0.3604886005453032,0.4403931175435893,0.3677506443225819,0.3177611888449746
0.0945015558059772,0.3730871247433607,0.2480916548344725,0.317540863669989,0.5056720950902185,0.5820281517229788,0.1836483680512016,0.3007440180912005,0.4207516114903789,0.4202334320012021,0.3062104141473402
0.0520502013323574,0.3128123300385869,0.1903144319011089,0.422281818167933,0.6139543308858029,0.5016885497623897,0.1035754298007309,0.4036707078655377,0.3936599181034033,0.3406614378028821,0.2828727294864359
0.0931040081180061,0.4295863262711513,0.2498351659687173,0.3567527682415779,0.5431965975871125,0.6107683540429124,0.1560590980771379,0.3341598832806771,0.4180536179304667,0.3822828343168766,0.3156686426674172
0.0863029121971146,0.4248172973516384,0.2701192631754601,0.3182924039013254,0.5331866644769043,0.63565644993192,0.1713029251963926,0.3076048587008089,0.4775794079563155,0.41918480759547,0.3812240355845396
0.1610959590943456,0.4869680196652285,0.3346853916345663,0.2975745168528113,0.5326084041162461,0.6774610776533048,0.2892900226190954,0.2912853078996819,0.4449633715437777,0.4676367413993108,0.3718273359942705
0.0638675527474377,0.4253640564418473,0.1628955986090959,0.4722032346767283,0.6305571054457237,0.5519002740170831,0.1014518824792683,0.4270627905761233,0.3574428679697169,0.3014119937753543,0.1870398285596048
0.1437852362296633,0.4772882343470455,0.3100628624519319,0.3139211558366379,0.5404401255257041,0.6817519876513397,0.2087110166004715,0.3051308036339001,0.4961235808909695,0.425516955727633,0.3523082547680089
0.3622995296324329,0.552812317004861,0.5084866940039657,0.163234406179152,0.3281325230348066,0.7415908796743775,0.4492301348353507,0.1661214549386706,0.6337071375830217,0.657248761735711,0.602994102351926
0.3243888365985627,0.5334757411768002,0.5126769109362614,0.1841904943250347,0.3418118501265358,0.7557428570201721,0.4033691280839072,0.1613861296289319,0.6510055218733781,0.6384884144617176,0.5784862911259055
0.4490647037208607,0.6767632230005226,0.6035146406386467,0.1477421076667652,0.3277453036873159,0.7871517967942803,0.5244944893131831,0.1600733129695118,0.6554122325929026,0.6495704718768841,0.5976207215154289
0.093662856367575,0.4422678129922076,0.1562664839141253,0.5247682028843985,0.6586099588541723,0.521503123459408,0.1153989049682117,0.4832197502521831,0.276672550656746,0.2563549269407983,0.1879749227275386
0.0737928473651425,0.4531934910378263,0.2065606765154381,0.3901625484369089,0.6266372171809627,0.6281521626002362,0.1127057220654617,0.3516929715905216,0.4012246782603731,0.3365491616582819,0.2417501476815057
0.0928613969142355,0.4194319818450829,0.1732853755034104,0.4940660121691131,0.6269399699908123,0.5361689831310087,0.1109624239132575,0.4532232295866163,0.3557400516575882,0.3098014070687383,0.2121065175309709
0.2772419672610681,0.4751890184318508,0.3228360452379855,0.2905986957227874,0.50214130902609,0.5250521759115654,0.3538690897307955,0.3030232130298297,0.4535573277198026,0.5134147448559627,0.3748867180405501
0.0290155312556801,0.2153961037302404,0.124468716336364,0.5630465854747568,0.6728610498397586,0.3473038015397384,0.0524424899286173,0.5660476922456081,0.2774139665167953,0.2131428431923262,0.202369649464898
0.032164546256134,0.3338977260639862,0.1718065529120851,0.4480036738482185,0.6096557397549813,0.5353519108504917,0.0967874176132995,0.4349282480129012,0.4077835453030989,0.3327205703796742,0.3007084732506339
0.0482581288166956,0.39156107370423,0.1912876428723988,0.4474455910512063,0.6163294441359903,0.5634794975883184,0.0874633630068805,0.4080544015588274,0.4168796939886716,0.3379166347381729,0.2601256831587096
0.6403619102258102,0.7479935361236569,0.7498562190483959,0.0848780619432396,0.1683365038626732,0.862794732966764,0.6875540127264355,0.0826742958162392,0.8139084517303307,0.8136589761450469,0.7926149129062758
0.1363936427307802,0.4490221127637587,0.3460954467870943,0.3079821174827012,0.4969298957289645,0.6957062069030385,0.2266822268494255,0.2829459475792325,0.5373098090749275,0.478952628097447,0.4169224540138425
0.0450824572547904,0.3225559691812003,0.199417580517946,0.4472165864879162,0.6477309082151612,0.48726770759488,0.1595125137886924,0.4335736833556711,0.3141731575800004,0.3129288206186614,0.3243020132745564
0.125771472762907,0.429983540504861,0.2133562658829815,0.5056954320768291,0.6542738852296767,0.535803166951262,0.1414371415441818,0.4915766444372509,0.321454805642707,0.3088187166817999,0.293650061188963
0.0722245905296311,0.451196372643162,0.185821691071115,0.4281729274654265,0.6270183390768875,0.584737228025112,0.1195551459647629,0.4299104842672715,0.4018429482865557,0.3179698112033158,0.2514926919787905
0.1457008436681344,0.445251864557755,0.3378378157406668,0.3056948007614478,0.5179542952736932,0.6906249699677195,0.2438233168692874,0.2863742129586903,0.4848389834023584,0.46800363275104,0.3526615386094178
0.040959503278854,0.2865610052700227,0.1990707375028714,0.4284494130548893,0.6167676127413495,0.4992049854710217,0.1017908895736062,0.4132401691736858,0.3663289863983652,0.3347870571775215,0.2756662025288065
0.0739218828263126,0.4283841365417254,0.2054261635246796,0.4041484853776666,0.5850346293477027,0.5985935180166079,0.1336891544771357,0.3600648699452361,0.3719790229180798,0.3400845868622772,0.2348573210313472
0.1367799726342016,0.4314493773589712,0.2670489746959424,0.3308497657769023,0.5606134754502572,0.5765302456502523,0.2140138255160925,0.3291473930790624,0.5032116643743999,0.4371429357365729,0.357705263633621
0.1131399120914278,0.438052102900015,0.2812484457172163,0.3121958319947581,0.5379836256367239,0.6504993690920753,0.1937382315903842,0.3065363637294476,0.5027959653170774,0.443484028309796,0.3768301523560491
0.3474682629875631,0.5529663350589982,0.5193718992867544,0.1745437570291112,0.3350666659068751,0.7679848528934556,0.4339340408475189,0.1643549180783714,0.6346122214534088,0.6521479124830891,0.5710752512103306
0.0607490145904723,0.1925580431299799,0.0694797891661478,0.6666569661324755,0.7779305645907222,0.2585244749539471,0.0279855571379474,0.631531496743553,0.1838223072944113,0.1716923379497848,0.134404841423874
0.341504041776865,0.5580044846964712,0.4909081900676939,0.1793197912789889,0.3575832440235404,0.7351296198337577,0.4241980222029997,0.176610627676884,0.6194663651806821,0.6307365017884032,0.5676604736836868
0.1167384857689408,0.4136775203481437,0.2324361650865592,0.3229561953676724,0.5372113441178589,0.5961687398056382,0.1810008987437279,0.2986558084306167,0.4209413049141383,0.437720075799394,0.3265775310620201
0.0547229234462922,0.4299220018817641,0.2030978196395064,0.3859376229855821,0.616749407671235,0.6055820516663596,0.1098964601936654,0.375036983404331,0.3859234035979432,0.3197384323072921,0.2540224681622619
0.0511194501794185,0.3845677794147855,0.2455427128287166,0.3438470933781635,0.5702195427961234,0.6169903984626744,0.1367627671093486,0.3616266219744964,0.4187063011004718,0.3574730415016409,0.3120339761055286
0.0876782525545437,0.5256238787681808,0.224887879746117,0.466207836151257,0.6789742126304057,0.5775569355807328,0.1896287663079586,0.4267339235374933,0.3500961042137744,0.2743801799896797,0.1878965077687301
0.6373656288588391,0.6989608588961347,0.6969337640679881,0.0899724715946262,0.1783161429880572,0.8194595682181078,0.6413886876822742,0.0804847819105126,0.7598619954602481,0.8127606247974399,0.7837498572932067
0.6493525402309281,0.7943102821079541,0.7804553101167693,0.0922828211447886,0.2072985996473029,0.88734501554113,0.7089126280004565,0.106057266271075,0.7873773615324298,0.7946222666676266,0.7889689883171829
0.1058004980545174,0.3772347650580776,0.2587098021422033,0.3761455853999154,0.5273353304960274,0.5788853735075107,0.1873974564080402,0.3364015811798189,0.4404455720410136,0.4362199497771909,0.3393991862719521
0.2244644991478635,0.4742684829485914,0.3073837715339961,0.3037462967497949,0.4878345803536195,0.5819531502558699,0.2791252265950906,0.2642509462765734,0.4845448935093196,0.503637803130736,0.4151517481223833
0.1316905494212377,0.4488952483055072,0.3389659746530732,0.3003665804038687,0.4960135198332205,0.6848238988862445,0.2085726968627197,0.2735857415683693,0.5192870606048561,0.4742307075062305,0.4333271568203054
0.0554391176210718,0.3337305885356263,0.2043366250902182,0.4286310995121052,0.5963909271466885,0.5204068087346038,0.1194648871049446,0.402254426681777,0.400940493490914,0.3462133821958941,0.2842830284228087
0.0564650031145004,0.3384298041309802,0.2041693914166499,0.4648448975207125,0.6360737030517895,0.4763270301157064,0.1284467907452316,0.4386778381922772,0.3976786503686862,0.3047182715554493,0.2984751612607844
0.1714619993401006,0.495109668107414,0.3304288077642341,0.2991508502647196,0.5202018982177223,0.6686849449685937,0.2632939309190678,0.281332363572312,0.4487354123260269,0.4387152697282946,0.3439945187100621
0.0226673406410307,0.3670861514698777,0.1581887186616051,0.486316310389262,0.6019865297693607,0.4907998912601412,0.0988982619933239,0.4810172157788988,0.3390049125575818,0.2580466122719436,0.1707829742068748
0.2206274063166484,0.2238893769477801,0.0328452080288187,0.7819165105773328,0.9381975152598075,0.1656547875493476,0.0792505927313556,0.8184445949620388,0.0,0.0243257484256377,0.0442909947080863
0.1034641315854839,0.5370850400160327,0.3056117372240987,0.3835132599140698,0.6020203089028815,0.6488003752527057,0.2429823842703087,0.3434071230187318,0.4404633675637672,0.3533477184489251,0.3079896360719603
0.0777864630526741,0.41045040122532,0.2760766238349368,0.3737812787496697,0.5492194208346228,0.600517301558448,0.1516855900487621,0.3574748236792566,0.4334371794801726,0.3678056626559469,0.3432880791893276
0.1406172285262354,0.4622474431363079,0.3414045889827013,0.2504255829357489,0.507605049582693,0.6839529371928146,0.2776295295890486,0.3001660630979541,0.502074272620197,0.4641749731640128,0.4306170953716455
0.1704430711082684,0.4655677419671184,0.3744348270100466,0.2772869934266831,0.4671599301319334,0.7089770090240997,0.2527930167639953,0.2451583679398505,0.560481294166069,0.5127967531204891,0.4435560391238368
0.0730725456106927,0.2236083801044613,0.0698011995159072,0.6525692754077712,0.7719683168436338,0.2594131953099137,0.051818994300479,0.6766600102673492,0.26149882977486,0.1556805848577803,0.1086966067908029
0.1257505543893126,0.4571585877313597,0.2814021808919306,0.3257454587295388,0.5386698071493281,0.6083827696193349,0.2114555635707764,0.3187107951654451,0.479824555694192,0.421313232369573,0.3703952926741373
0.1355516277223983,0.2434885137566897,0.152799043053725,0.5939167671764878,0.7593914439088261,0.3473198426114251,0.1145100389455615,0.5925542778513895,0.241227552258842,0.2376771645459247,0.1616152537162366
0.1627920711412921,0.4557954915092613,0.2907012021839933,0.2747455926294947,0.4952773491931581,0.6212598794701069,0.2736814957505368,0.2814132602728871,0.4552698071799436,0.4818410031643328,0.3584689116728844
0.1066996852918434,0.5021276435863822,0.1816982219400125,0.4813913580052063,0.678897302443785,0.5372727407494954,0.184050847367977,0.4657655643331212,0.3668418362648171,0.2597471503742502,0.1723866697268174
0.5308580292113827,0.7032125403571926,0.6228563025248788,0.1475329773189766,0.3053754372380893,0.7425012948385782,0.6035288771315637,0.1530675998073416,0.7133036738263693,0.7236429470279546,0.6657967777691399
0.1117113129647024,0.1946394091287213,0.0593874128855585,0.883839741608724,0.8798498540583073,0.1818347489485379,0.0233207247788567,0.8439617218335363,0.3033496040547214,0.1258830997852533,0.0912395819825021
0.1780913611597345,0.5320448467131851,0.3196333880749742,0.3309756113703973,0.5586146959131699,0.7145024783404638,0.2669348530922878,0.3589317272134881,0.468206403843706,0.4200276993373222,0.4056333525632669
0.3561722165438664,0.5849810677197776,0.5291039272401207,0.1831460074647952,0.3511951547480213,0.7770025217914227,0.4259401626456581,0.1719559822367228,0.6463180106406206,0.6276721177832787,0.5686476421296424
0.1120374035428286,0.4269551428298222,0.2668403448082928,0.336670269576759,0.5327497303249297,0.6155159591794087,0.1744393409161679,0.3067754801351018,0.437354367050085,0.4183266967377634,0.3298880099480757
0.0658178455514791,0.2261244322992348,0.1543560566058309,0.5519548833517551,0.678768994107156,0.4069550263149232,0.0696590647351029,0.5156559676407844,0.3578461076665186,0.2782155611251812,0.205575320434719
0.0549084555987293,0.3550691418228782,0.1948423838365328,0.4384261307545797,0.6291393544374901,0.5198144235100565,0.1061701011802031,0.4388423821347854,0.3933991266791081,0.3033085633798099,0.2147746767237926
0.1237617093488582,0.4496767859605642,0.2983410336732359,0.4139500130590641,0.5937486357887314,0.5484957145085921,0.23563777932106,0.3961493625603671,0.4568740734427824,0.3599558203001666,0.3746223822262124
0.0494528909646548,0.297232982981871,0.1914521989212702,0.5275970863776906,0.6599057358926386,0.4692611926092066,0.1384546799516209,0.4684029386489408,0.2978211925739762,0.2700993186658671,0.2074281225721927
0.0652883327196681,0.3367726916309043,0.1091907239776644,0.4853708748758371,0.6624376745995592,0.4379681840832083,0.0657991761398994,0.4633549925638344,0.2686175695443338,0.2208838538418957,0.167875759001995
0.0389404842221458,0.2761963205154036,0.1372280572335261,0.4858710090303555,0.6439957640043842,0.4087341028276657,0.0685832126890234,0.4917350916810311,0.2815107512103145,0.2423150466548554,0.2038812369192466
0.0879453694699194,0.4044537153617136,0.207116513248083,0.3972384941498956,0.5724366958900021,0.5688353588977647,0.1327249629856891,0.3623319451018714,0.3348323262394881,0.3588018998320146,0.2752274362642372
0.1309415101386984,0.486747904042159,0.3334142843551309,0.3453272326544826,0.5424601775625278,0.6994691826373649,0.2030451542197631,0.31740163117141,0.527276644815313,0.4247963647461394,0.3799610736340071
0.106601188792569,0.4684902549095691,0.3262542477824566,0.3142684302088483,0.5067782900149717,0.6922717817612708,0.2040927432832613,0.2945228021551662,0.4764892796772886,0.4504669242504302,0.4107070027593633
0.0543491880499124,0.2652586520134963,0.1551308876095581,0.5875545642320126,0.6903930311290862,0.3931008311708387,0.0809458512480034,0.5370401216984051,0.2586028267236547,0.2481893248175868,0.2779834910373388
0.5260207135536766,0.675905683859718,0.5786045550034395,0.127733358857482,0.2822585145144098,0.7645021205090368,0.561453782397466,0.1325451107186589,0.6634200364070044,0.7135259782862016,0.6327616854730471
0.0742747309083016,0.4094664835327167,0.2448544883353538,0.329576942325776,0.547881510281145,0.611119284435294,0.1602843343141434,0.3210816346621214,0.4540567090492808,0.406538057031765,0.3540145474082506
0.5827822621789213,0.6722027622801447,0.6809997849996822,0.1035135205862272,0.1967996135138429,0.8096012101654387,0.6226385194692015,0.0875279760506147,0.7483361344972321,0.790169923887617,0.7562509791330205
0.1941910934426,0.4774910574169459,0.3600977615084786,0.2532317492578225,0.469771397562957,0.6768338809517335,0.2708389470740017,0.2409159690876628,0.5058537881116338,0.528501940758321,0.4606321240622456
0.0928035879716183,0.3415467511113391,0.1399144751682536,0.5239345000109461,0.6823379360031683,0.4461396327749868,0.0811468784826213,0.4987796898687656,0.3211538964382218,0.254749542466791,0.1810920033436812
0.0247347188776744,0.3765801204440048,0.2530206536298548,0.330680359422102,0.5406852829801709,0.55640951946102,0.1400778099772088,0.3948713312145019,0.3065898405957035,0.3046325854740861,0.2965032324669632
0.0686050518897184,0.4636944439696932,0.2027610112444157,0.4421766837919449,0.6347205176963319,0.579466232061655,0.1316316497057261,0.3965271704966895,0.3650595467400755,0.3016093572916826,0.225110931871566
0.0418666649666928,0.3530789261581155,0.1731446579043521,0.4260145721845498,0.5920962264144121,0.5271157877065888,0.0928944227735614,0.433614278936883,0.2940024144489939,0.2758382641879763,0.2250965052054885
0.0715220313452122,0.4469105491081191,0.1593117178661666,0.4531894816747982,0.6619399405010925,0.5648770797929322,0.0859140396201344,0.3938760100125059,0.3209447928093842,0.2769588433165929,0.1884952540400145
0.6109600257723059,0.7051097906844624,0.6263993109960658,0.124747598583206,0.2351707365617996,0.7500897543456582,0.636053080536585,0.1176755897752941,0.728853200680226,0.7916378991450504,0.7463286537871643
0.0112136692051793,0.3469475727502821,0.1990229218028118,0.4304265299088207,0.6024782786392967,0.541168347213444,0.1211837565236136,0.3871848396584965,0.3976064579673132,0.3268263051734106,0.2646082700631417
0.2384246793698239,0.6852429480028518,0.2275061061425691,0.4279025106496286,0.6941609195276173,0.6174397590792569,0.2746857503649811,0.4241941499398394,0.4078665667347638,0.3102132330649527,0.2145368686057027
0.0499051362628213,0.4132966697287967,0.2423827818348523,0.4061489710832099,0.5835361775081122,0.6063787541372981,0.1180856514307346,0.3481982247564382,0.4160587470867968,0.3500568237248911,0.3250252673233399
0.4555860882193349,0.6822336007190318,0.538498261070125,0.1715260819294627,0.367523768433553,0.7213867767178924,0.5608416514410159,0.2146179628553778,0.6894264002056816,0.6584201145125076,0.6183668406916638
0.1566771273805414,0.2186831608431404,0.1120701025855934,0.7695685621232156,0.7825886061024965,0.2843157987073493,0.0450673065776956,0.7288868344969819,0.2598920553116688,0.1721585975592937,0.1591305113279261
0.5361138676369955,0.7373226016815453,0.5959958432363431,0.1658433818546722,0.3148434453125117,0.7402197309884674,0.5964162495602031,0.1641718565009781,0.6640613737123051,0.7128211446909077,0.6692641523401974
0.1166474279489178,0.4936700702017492,0.203088463623644,0.4071000578875474,0.6078243346399128,0.6097824620069927,0.1754581253164716,0.3900350095060985,0.3273287409984012,0.3011633921135935,0.228049857073982
0.0345245021902678,0.4109485267961609,0.1165813128940315,0.4801743041402579,0.6454236649626679,0.4974245277289707,0.0730407874243258,0.4424793875032935,0.3290884453809098,0.2426195109420456,0.1596548797460232
0.0921678992524538,0.5029417369737694,0.2310010073046964,0.4950769619271004,0.7051885409956794,0.5352564557390129,0.2029396008485139,0.4892835629455366,0.335381982698815,0.258585128527551,0.2091285551698139
0.0844614120183261,0.4439038457270565,0.1485403266222474,0.4737829894107027,0.6418020281171322,0.5436179517688221,0.1205146641332724,0.446710804266993,0.2968158215101131,0.244193842408569,0.1658666935582195
0.063437871960654,0.4492466158362689,0.2331776150357307,0.3821957454434558,0.5971337563534915,0.6388437566901697,0.124601814298673,0.3431615217600948,0.4176116712141217,0.3521193882532935,0.2927051659943497
0.2090171266116707,0.5987529713947743,0.2237103435265759,0.4768731152817524,0.6776314266095205,0.6010309532363399,0.2269970601187521,0.5132490766446046,0.3296830203975426,0.3153326212226144,0.315920889255987
0.2357628279771335,0.5616890847445049,0.3585478324198841,0.3009498038085627,0.5098525652421395,0.5872870928568463,0.3151264035077452,0.245902466338828,0.463864044564688,0.516767920464518,0.4034231468479463
0.1366887051645546,0.4340157780370635,0.3153727080520521,0.2880350766971819,0.5003047790590919,0.6670208448052385,0.2253408132274412,0.2777876786856401,0.4739542851230995,0.4572827861594409,0.3741749135875585
0.0592016450693517,0.3467780628551237,0.1863608733869423,0.4692384249088538,0.6045019716901433,0.5333322928958603,0.0904925790711902,0.4434752440904685,0.3754348268063845,0.3216486909190063,0.2813635703662956
0.2994597880490443,0.629325319333469,0.4593082533059671,0.2262862954158866,0.4315838190294331,0.73168296708094,0.4219392246672599,0.2463854841551752,0.626037918138373,0.549337368029329,0.5035263628561999
0.9936773555802748,1.0,0.9617242747513836,0.0056858707035551,0.0270695551761945,0.9331003782584896,1.0,0.0275296163369575,1.0000000000000002,1.0,0.9970196582085876
0.050931712823529,0.3670062484411424,0.2096061209982762,0.3956560308692856,0.5770141238550024,0.5820805893626736,0.1183795928222942,0.3768544420874855,0.3566693058709737,0.3390953716551126,0.2664670317374849
0.1022975478999502,0.407596629754559,0.1564061755264339,0.5663255866523637,0.6568160736404562,0.4912784550106726,0.1263366792272133,0.5551076582633725,0.3006109191395441,0.2490388219836002,0.1798880470476262
0.2005593172435425,0.4569406586873272,0.3293139347758967,0.2981814451318202,0.470696015617157,0.5931448434139899,0.2681712444024478,0.2569255184854114,0.4863207197691386,0.5124108050859006,0.4120559677072022
0.0772061994822539,0.3561141693975907,0.2123659807959394,0.5037461236471905,0.6490969493427339,0.5096151333862652,0.1251280623249641,0.4689737663269893,0.346085632454625,0.3207617197540804,0.2712041384211207
0.3586522162997411,0.5758888719251959,0.5040340289715994,0.1690354414345521,0.3623325926903974,0.7378073746398938,0.4562710906267565,0.1893562147143522,0.6629496467893755,0.6256259664019028,0.5749334358180307
0.030013812881949,0.3266868314319329,0.1758275331985264,0.4562544262081416,0.6257042073375934,0.4735196769456982,0.1053340330855544,0.4806466957733281,0.2901140711831342,0.2357563864376147,0.1987580352145559
0.1527059364379765,0.471408037409789,0.2129017237607564,0.5166219128550575,0.6331881745001857,0.5639135880043455,0.1872104278998568,0.5326297524385624,0.3502765563026007,0.2960322822311535,0.278847994878913
0.0829082577205434,0.4734612494170069,0.2634473105733145,0.3977062275698482,0.6055904977215045,0.6639422676820355,0.1396716344868375,0.3552167898398348,0.4482659978676669,0.3592701130623199,0.3037535537575014
0.1262761848206792,0.493368093632767,0.2088572786246869,0.4475124595690865,0.6130371818980405,0.6059333306887887,0.1660722660142084,0.4391718447894273,0.3509897537747792,0.31038496043146,0.2671466617740229
0.2271066279462963,0.4858254535158213,0.4030360830163403,0.2380418684287832,0.437081475881044,0.7157476294690334,0.3189373709087473,0.226175797872821,0.5670127612743663,0.5461932885912275,0.460944421332174
0.0461904399880164,0.2416185599389683,0.1035776458972289,0.6740338965447193,0.7875298611468129,0.2673530350545979,0.0569446991464451,0.6094771341339974,0.279595465835964,0.2079556247741467,0.1886416353751633
0.1445122312424792,0.487013208965329,0.2658974461837634,0.3860991786281414,0.5602219168120817,0.6070387742044845,0.2386552058661418,0.3737074747734868,0.404259799573928,0.392194573144717,0.3063969439413989
0.0713105725226074,0.4546428785293763,0.2655047210815783,0.3962604338867695,0.5865483933969512,0.6498604252959419,0.1586954470002587,0.3548517575323507,0.4189697460465286,0.3477180472715848,0.3029477414046665
0.1074872146923884,0.4927220667125464,0.1786031678167008,0.5065467201384006,0.6729213011403019,0.525310341062424,0.1279960062631874,0.4641896848274449,0.3057992653694343,0.2970003901367068,0.2245470085873654
